candidate_id,view_id,split,episode,target,base_loss,state_loss,delta_logloss,null_q01,null_q05,null_q20,null_median,null_best,dominance,row_dominance,subject_dominance,dateblock_dominance,p_value_lower,margin_to_null_q05,min_mode_dominance,strict_gate,robust_gate,row_q05,subject_q05,dateblock_q05,state_r2,state_corr
e296_009,hybrid_context,subject5,bedtime_arousal,S3,0.6346768224885869,0.6183008575035481,-0.016375964985038793,-0.01466296835973224,-0.00881296119674077,-0.003506695981665264,0.0012254100474133334,-0.016838834632229127,0.9947916666666666,1.0,1.0,0.984375,0.010362694300518135,0.007563003788298023,0.984375,True,True,-0.003279852782949338,-0.006755536741140722,-0.012515030057085723,-0.4422427450946844,0.5847315913579327
e296_025,raw_human_context,dateblock5,routine_fragmentation,S1,0.5784955811519379,0.5686915519722084,-0.009804029179729445,-0.004736984210996946,-0.0025755462881156873,-0.00028802894851540637,0.0016355079710419496,-0.01124278839574322,0.9947916666666666,1.0,0.984375,1.0,0.010362694300518135,0.007228482891613758,0.984375,True,True,-0.002260852439500838,-0.0041890710661910855,-0.0016439076750176583,-0.2621955951580879,0.3400415050638974
e296_021,family_jepa_context,subject5,routine_anchor_recovery,S2,0.6809744824356668,0.6717873213667679,-0.009187161068898941,-0.008294459252332954,-0.005565286444506606,-0.0029493495772484387,0.0013600318024906688,-0.00947479500282189,0.9947916666666666,1.0,1.0,0.984375,0.010362694300518135,0.0036218746243923353,0.984375,True,True,-0.0024781101242424383,-0.0033931572274606024,-0.007058904053176274,-1.0456727028328752,0.32797631725849524
e296_028,hybrid_context,subject5,routine_fragmentation,S3,0.6346768224885869,0.6268920141778206,-0.0077848083107663335,-0.00692537422166175,-0.0043056323325041225,-0.001030349751231263,0.0013247308559087845,-0.009584323829654351,0.9947916666666666,1.0,0.984375,1.0,0.010362694300518135,0.003479175978262211,0.984375,True,True,-0.0023873600173024753,-0.0036204277082746094,-0.005544496411448807,-0.36411384814994285,0.4429125941121724
e296_007,raw_human_context,dateblock5,bedtime_arousal,S1,0.5784955811519379,0.5715807168376121,-0.006914864314325753,-0.005112751930531563,-0.001896426871852169,0.0002513211522488623,0.0015126245752551393,-0.007590944645910036,0.9947916666666666,0.984375,1.0,1.0,0.010362694300518135,0.0050184374424735835,0.984375,True,True,-0.0022041285560179314,-0.001439885984916167,-0.0013911147238813925,0.48046675295919217,0.729084828555957
e296_014,raw_human_context,subject5,cashflow_stress,S1,0.6555027986685907,0.6382592944067771,-0.017243504261813647,-0.022117172679608662,-0.01600667466213594,-0.006790311911763869,0.0016102005785078588,-0.029319064999155042,0.9583333333333334,1.0,0.9375,0.9375,0.046632124352331605,0.0012368295996777086,0.9375,True,False,-0.0015941283679274663,-0.016916334934697533,-0.019528623817086924,-0.7466922253209711,0.29813969394994067
e296_008,raw_human_context,subject5,bedtime_arousal,S1,0.6555027986685907,0.6385025357790907,-0.017000262889500073,-0.02130616768407768,-0.011149819846881659,-0.002666651945983078,0.002079358800356257,-0.026045282001538994,0.96875,1.0,0.90625,1.0,0.03626943005181347,0.005850443042618414,0.90625,True,False,-0.0013786969824959414,-0.018093267166582903,-0.009194446471137407,-1.0834024243094125,0.5321942795746772
e296_013,hybrid_context,subject5,cashflow_stress,S1,0.6555027986685907,0.6423585910492351,-0.013144207619355641,-0.012900564772404236,-0.008267893711903779,-0.0024971960333871604,0.0016853910634729852,-0.01598949515680892,0.9895833333333334,1.0,0.96875,1.0,0.015544041450777202,0.004876313907451862,0.96875,True,False,-0.0044825196468122495,-0.012167681121321232,-0.00769603573509846,0.03812194632974941,0.537774672476237
e296_016,hybrid_context,dateblock5,home_recovery,S3,0.53061215461437,0.5211036162374854,-0.00950853837688459,-0.008531947183636809,-0.00363411162320858,-0.0008219552638960344,0.0014741440666946604,-0.010501064592844944,0.9895833333333334,1.0,0.984375,0.984375,0.015544041450777202,0.00587442675367601,0.984375,True,False,-0.002796537644904195,-0.0020262880637399836,-0.004531677001625428,-0.3327346714409123,0.41906845020322875
e296_017,hybrid_context,subject5,home_recovery,S3,0.6346768224885869,0.6254596680451466,-0.00921715444344029,-0.012098450986586634,-0.00899158324286844,-0.0028452897733872717,0.0017239602176146729,-0.01542619278876578,0.953125,0.96875,0.90625,0.984375,0.05181347150259067,0.00022557120057184986,0.90625,True,False,-0.004296534723801576,-0.010204187028679996,-0.006047143371101865,-1.8113876140945724,0.3360324198422836
e296_012,hybrid_context,dateblock5,cashflow_stress,S1,0.5784955811519379,0.5710115696564809,-0.007484011495456966,-0.005758914818112596,-0.0022456443797832567,9.201210533538198e-05,0.001415548429660407,-0.010895031991875359,0.9895833333333334,0.96875,1.0,1.0,0.015544041450777202,0.005238367115673709,0.96875,True,False,-0.004520953178240016,-0.0016078385302745412,-0.0010635086948970695,0.22441280525726182,0.5780433765723039
e296_023,hybrid_context,dateblock5,routine_anchor_recovery,S3,0.53061215461437,0.5260740400078436,-0.004538114606526311,-0.0048643871537352125,-0.0026582923656954804,5.141090007660949e-05,0.0014551243786629642,-0.008552626763472349,0.9791666666666666,0.984375,0.984375,0.96875,0.025906735751295335,0.0018798222408308307,0.96875,True,False,-0.0024429175909053465,-0.0017427466518880885,-0.00408228640264916,0.34676998211256227,0.6383179390172588
e296_027,hybrid_context,dateblock5,routine_fragmentation,S3,0.53061215461437,0.5262935187152338,-0.0043186358991361695,-0.004848501173709403,-0.0027126437352730736,-1.3634011211126995e-07,0.0014287434674208344,-0.00787159274598126,0.9739583333333334,0.9375,0.984375,1.0,0.031088082901554404,0.001605992163863096,0.9375,True,False,-0.004399656637343512,-0.0024405844563365753,-0.00037378668011234234,0.18587165144511042,0.5552814690406135
e296_030,hybrid_context,dateblock5,social_overload,S3,0.53061215461437,0.526410176811984,-0.004201977802385959,-0.008993540205798753,-0.00402760715795693,-0.0008328096587684186,0.0012986586237026532,-0.013040410882319886,0.953125,0.984375,1.0,0.875,0.05181347150259067,0.00017437064442902845,0.875,True,False,-0.002935614198889036,-0.001548298988332375,-0.0074312352680125865,0.6306623150984524,0.8048288309994457
e296_015,family_jepa_context,dateblock5,home_recovery,S3,0.53061215461437,0.5264958945996695,-0.004116260014700446,-0.008200121621913383,-0.0025682301939875802,-0.00023309871392411787,0.001289345536057418,-0.01107375114115594,0.9739583333333334,0.984375,1.0,0.9375,0.031088082901554404,0.0015480298207128655,0.9375,True,False,-0.00247376734850424,-0.000945947800580732,-0.00489877480563683,0.18725066095148846,0.4878612898679398
e296_029,family_jepa_context,dateblock5,social_overload,S3,0.53061215461437,0.5265665725005062,-0.004045582113863744,-0.00705403107948205,-0.0032873158209675954,-0.0010767688240969965,0.0009419987647117933,-0.009980560253299964,0.9583333333333334,1.0,0.96875,0.90625,0.046632124352331605,0.0007582662928961484,0.90625,True,False,-0.002671220127586565,-0.003086135775557369,-0.004376368776235884,0.6196604174773525,0.7893464419779003
e296_024,hybrid_context,subject5,routine_anchor_recovery,S3,0.6346768224885869,0.6310660306329928,-0.0036107918555940977,-0.005926763867364669,-0.003088678536571576,-0.0005899455330561132,0.0016877402582509693,-0.008878038437568847,0.9635416666666666,0.953125,0.984375,0.953125,0.04145077720207254,0.0005221133190225218,0.953125,True,False,-0.0030993085420761117,-0.0025274071577824405,-0.0028226769463056633,-0.3556738150469727,0.45477345180778594
e296_022,hybrid_context,dateblock5,routine_anchor_recovery,S2,0.5835782973280065,0.5800655333366272,-0.003512763991379231,-0.0060275495389865395,-0.0033550075471538987,-0.0007941510201886048,0.0011890364586860658,-0.007526977131392054,0.953125,1.0,0.984375,0.875,0.05181347150259067,0.00015775644422533208,0.875,True,False,-0.0019241748339208554,-0.002812853023687922,-0.005837839265710831,0.34676998211256227,0.6383179390172588
e296_010,hybrid_context,dateblock5,cashflow_stress,Q1,0.6763069666227742,0.6732570316019351,-0.0030499350208391673,-0.003633413775311787,-0.0019656422673760385,5.720229760834991e-05,0.0016357181698387069,-0.0055287153279106604,0.9739583333333334,0.984375,0.984375,0.953125,0.031088082901554404,0.0010842927534631288,0.953125,True,False,-0.001608965129724127,-0.0013385396564528972,-0.0028203118823670265,0.22441280525726182,0.5780433765723039
e296_002,raw_human_context,subject5,badnight_aftereffect,Q3,0.6943832259829932,0.6793831825312795,-0.015000043451713685,-0.022278155285557173,-0.019854709514714696,-0.009833448144933941,0.00046464734568951727,-0.023267803422032607,0.890625,1.0,1.0,0.671875,0.11398963730569948,-0.004854666063001011,0.671875,False,False,-0.0034548206486909646,-0.004513025109524854,-0.022080654830749263,-2.744976475055328,0.3587012972131068
e296_026,raw_human_context,subject5,routine_fragmentation,S1,0.6555027986685907,0.6439081683327289,-0.011594630335861833,-0.020397382545381,-0.01159061778336225,-0.0027118296807478125,0.0027466763748084655,-0.02767406141102635,0.9479166666666666,1.0,0.890625,0.953125,0.05699481865284974,4.012552499583696e-06,0.890625,False,False,-0.0025655549353308716,-0.015884236545188623,-0.01098665590683221,-2.565663431326201,0.2781946038339587
e296_031,hybrid_context,subject5,social_overload,S3,0.6346768224885869,0.6233341710930803,-0.011342651395506609,-0.017671704392865955,-0.014608289754477472,-0.007524321287431257,0.00011789697042458025,-0.020638842403103763,0.890625,1.0,0.9375,0.734375,0.11398963730569948,-0.003265638358970863,0.734375,False,False,-0.0011729856017581085,-0.012625190000781305,-0.01646510156791888,-0.4007714120776744,0.5590788260305112
e296_019,raw_human_context,subject5,routine_anchor_recovery,S1,0.6555027986685907,0.6448031906520201,-0.01069960801657066,-0.02115794722188436,-0.017157039395162894,-0.0046920334201816065,0.0021352281554533614,-0.02255354331913695,0.8802083333333334,1.0,0.703125,0.9375,0.12435233160621761,-0.0064574313785922335,0.703125,False,False,-0.003675434627774232,-0.01948353869966447,-0.011431798072772514,-4.206564132149247,0.19000283943954122
e296_001,family_jepa_context,subject5,badnight_aftereffect,Q1,0.7133767632509279,0.7068809390817741,-0.006495824169153841,-0.011421820975052623,-0.006425719789397037,-0.0010630734702590015,0.002712234113087686,-0.018048313265847105,0.9479166666666666,1.0,1.0,0.84375,0.05699481865284974,7.010437975680378e-05,0.84375,False,False,-0.0018662911487628718,-0.003409034596535182,-0.01124001740097405,0.5345326327599609,0.7594217356245341
e296_005,family_jepa_context,dateblock5,badnight_aftereffect,S4,0.670939855156744,0.6672720614456173,-0.003667793711126688,-0.007386790652461768,-0.00554589290756754,-0.0015269632152535406,0.0009570964866513765,-0.008777526780072598,0.8854166666666666,0.90625,0.953125,0.796875,0.11917098445595854,-0.0018780991964408526,0.796875,False,False,-0.006406109767196727,-0.0028025765984180714,-0.005630166384080537,0.6278282677599913,0.7997401801816698
e296_032,raw_human_context,subject5,social_overload,S3,0.6346768224885869,0.6323235597635861,-0.0023532627250008042,-0.005315238754966152,-0.0024706078279936373,-0.0003983674798724523,0.002076030159967268,-0.005830194472235095,0.9427083333333334,0.953125,0.984375,0.890625,0.06217616580310881,-0.00011734510299283305,0.890625,False,False,-0.0021374999023788532,-0.0015650427201617412,-0.0028587212882602076,-3.239666580048592,0.3694130145145852
e296_020,family_jepa_context,dateblock5,routine_anchor_recovery,S2,0.5835782973280065,0.5815483914991292,-0.0020299058288772986,-0.006773266475919777,-0.003479104277527739,-0.0006720836145302832,0.0013434596125410092,-0.00848708980948909,0.9166666666666666,0.96875,0.890625,0.890625,0.08808290155440414,-0.0014491984486504402,0.890625,False,False,-0.0014199089724711011,-0.0035594457923653787,-0.004234993909042223,0.35864328902957676,0.6217480350759049
e296_006,hybrid_context,dateblock5,badnight_aftereffect,S4,0.670939855156744,0.6691444030534798,-0.0017954521032642612,-0.007323268132196533,-0.003083916716499207,-0.00016110231951242925,0.0021817061108040936,-0.01580347598391174,0.90625,0.890625,0.90625,0.921875,0.09844559585492228,-0.001288464613234946,0.890625,False,False,-0.0025330691565678687,-0.004034543633904253,-0.0032937163764771675,0.4595859549010457,0.7347273539070105
e296_011,raw_human_context,dateblock5,cashflow_stress,Q1,0.6763069666227742,0.6746306539706443,-0.0016763126521299743,-0.006611022333829966,-0.0030698848484892235,-0.000747475614454096,0.0015804167978137884,-0.008610474749472519,0.8697916666666666,0.875,0.875,0.859375,0.13471502590673576,-0.0013935721963592492,0.859375,False,False,-0.0028971003734569014,-0.0031395937555348417,-0.0033492363098719387,-0.09402842637284214,0.3498518308077296
e296_018,family_jepa_context,subject5,routine_anchor_recovery,S1,0.6555027986685907,0.6538574683472267,-0.0016453303213640469,-0.004866359750159381,-0.0029127327807814073,0.00019666484309224257,0.002843564354798489,-0.006654396723320577,0.8958333333333334,0.90625,0.859375,0.921875,0.10880829015544041,-0.0012674024594173604,0.859375,False,False,-0.002147414446830359,-0.003919494624699277,-0.0025488058970946138,-1.0456727028328752,0.32797631725849524
e296_004,hybrid_context,dateblock5,badnight_aftereffect,S2,0.5835782973280065,0.581943962176606,-0.0016343351514004345,-0.007135083668171391,-0.004840762410053811,-0.0007801936998835352,0.0010904771697372584,-0.012512258802618859,0.8489583333333334,0.859375,0.90625,0.78125,0.15544041450777202,-0.003206427258653377,0.78125,False,False,-0.004011515738071103,-0.0040747316145835315,-0.005142597774042895,0.4595859549010457,0.7347273539070105
