candidate_id,family,status,pair_kind,candidate_file,base_file,target,moved_cells,moved_rows,targets_moved,expected_focus,expected_global,expected_subject,expected_nearest_hard085,hard_delta_focus,support_delta,adverse_delta,total_swing,top1_swing,top5_swing,top10_swing,top25_swing,support_prob_focus_mean,support_prob_focus_swing_weighted,mean_abs_prob_delta,mean_abs_logit_delta,max_abs_logit_delta,adverse_over_e216_miss,cells_for_2e6_guard,cells_for_e95_edge,cells_to_flip_expected_focus,top1_over_abs_expected,top5_over_abs_expected,top1_swing_share,top5_swing_share,support_tail_gate,variant_id,keep_fraction,pruned_cells,pruned_q3,pruned_s4,prune_swing,prune_expected_focus,prune_adverse_delta,prune_support_prob_sw,rule_note,e222_tail_survival_score,e222_decision
q3_expected_positive_drop,e230_e224_support_tail_prune,generated,actual_vs_e95,q3_expected_positive_drop,submission_e95_hardtail_541e3973.csv,Q1,70,70,Q1,-1.7548094999726597e-05,-8.820036757968126e-06,-7.047573884249067e-06,-3.6776674356962613e-05,-4.8300741848292806e-05,-0.00024541525891432295,0.00022564089182660542,0.00047105615074092834,1.3405143872728255e-05,6.310177014729573e-05,0.00012360538679918659,0.00029419772141744624,0.5151859422401982,0.5162632659478449,0.002372458550467886,0.011776403768523222,0.023459001777274335,0.22673397632647246,1,2,2,0.7639087817188767,3.5959327863382815,0.0284576347249541,0.1339580643370061,False,q3_expected_positive_drop,0.0,111,111,0,0.0023238144139380123,0.0002697811529151961,0.001249199449347088,0.4214701012944218,drop Q3 expected-positive cells,0.02252257255491804,expected_good_tail_unclear
q3_expected_positive_drop,e230_e224_support_tail_prune,generated,actual_vs_e95,q3_expected_positive_drop,submission_e95_hardtail_541e3973.csv,Q3,196,196,Q3,-0.0003836200541832522,-0.00035574459544695044,-0.00030523621153905056,-0.0004898793555637557,-0.0002935968543227971,-0.002137440778077281,0.001231197208782862,0.003368637986860143,9.833848841696186e-05,0.00039624330812114774,0.0006572865139635932,0.0012746817923293765,0.48037503768344453,0.47936800251761724,0.006470255240035627,0.030077124882679843,0.17209235472968332,1.2371615646861984,1,1,5,0.2563434506215526,1.03290561533539,0.029192358692309853,0.11762715663326002,False,q3_expected_positive_drop,0.0,111,111,0,0.0023238144139380123,0.0002697811529151961,0.001249199449347088,0.4214701012944218,drop Q3 expected-positive cells,0.38949365468677566,expected_good_but_low_support
q3_expected_positive_drop,e230_e224_support_tail_prune,generated,actual_vs_e95,q3_expected_positive_drop,submission_e95_hardtail_541e3973.csv,S2,39,39,S2,1.3795019400186596e-06,1.3988457607493298e-05,1.443656393261778e-07,-9.994317426763495e-06,1.4177816437921377e-05,-0.00011522897039603318,0.00015553447873140324,0.0002707634491274364,1.2205057372968209e-05,5.789785659192072e-05,0.00011407912004707762,0.00025975999591317325,0.5233263033263034,0.5693345142712768,0.001885202959710155,0.012149641948025992,0.021358850402694363,0.15628794290414214,1,2,1,8.847437628687292,41.97011610664177,0.045076458481749605,0.21383187715514274,False,q3_expected_positive_drop,0.0,111,111,0,0.0023238144139380123,0.0002697811529151961,0.001249199449347088,0.4214701012944218,drop Q3 expected-positive cells,-0.14746135165950913,expected_bad_or_neutral
q3_expected_positive_drop,e230_e224_support_tail_prune,generated,actual_vs_e95,q3_expected_positive_drop,submission_e95_hardtail_541e3973.csv,S3,56,56,S3,1.0578703208162818e-05,-4.048977145283603e-06,2.2142166223860398e-06,3.357087014738598e-05,6.209661922152883e-05,-0.00018677906828281222,0.00012080064623158431,0.00030757971451439653,1.2575867360216288e-05,6.145567636423961e-05,0.00011965928672656194,0.0002528493066345503,0.4271043065494596,0.35835244595840354,0.0017005999180347187,0.009611866078574895,0.02200776788037853,0.12138584740190737,1,2,1,1.1887910184031256,5.80937711881535,0.04088653043998994,0.1998040620502726,False,q3_expected_positive_drop,0.0,111,111,0,0.0023238144139380123,0.0002697811529151961,0.001249199449347088,0.4214701012944218,drop Q3 expected-positive cells,-0.04568403438454463,expected_bad_or_neutral
q3_expected_positive_drop,e230_e224_support_tail_prune,generated,actual_vs_e95,q3_expected_positive_drop,submission_e95_hardtail_541e3973.csv,S4,119,119,S4,-0.0005337603617675095,-0.0006402965859643868,-0.0004350157310023506,-0.0005259687683357912,-0.00043772381883248467,-0.0024662813247333265,0.0012396727099376686,0.0037059540346709953,9.673998182827695e-05,0.0004202296801763455,0.0007611160528463037,0.0016101638684489817,0.4814267005503499,0.4785361758710045,0.01032506430648104,0.054499324039279325,0.16929496819948486,1.2456781241742971,1,1,7,0.18124234910949433,0.7873002760729269,0.02610393462067461,0.11339311719597527,False,q3_expected_positive_drop,0.0,111,111,0,0.0023238144139380123,0.0002697811529151961,0.001249199449347088,0.4214701012944218,drop Q3 expected-positive cells,0.5394675969417104,expected_good_but_low_support
q3_expected_positive_shrink50,e230_e224_support_tail_prune,generated,actual_vs_e95,q3_expected_positive_shrink50,submission_e95_hardtail_541e3973.csv,Q1,70,70,Q1,-1.7548094999726597e-05,-8.820036757968126e-06,-7.047573884249067e-06,-3.6776674356962613e-05,-4.8300741848292806e-05,-0.00024541525891432295,0.00022564089182660542,0.00047105615074092834,1.3405143872728255e-05,6.310177014729573e-05,0.00012360538679918659,0.00029419772141744624,0.5151859422401982,0.5162632659478449,0.002372458550467886,0.011776403768523222,0.023459001777274335,0.22673397632647246,1,2,2,0.7639087817188767,3.5959327863382815,0.0284576347249541,0.1339580643370061,False,q3_expected_positive_shrink50,0.5,111,111,0,0.0023238144139380123,0.0002697811529151961,0.001249199449347088,0.4214701012944218,halve Q3 expected-positive cells,0.02252257255491804,expected_good_tail_unclear
q3_expected_positive_shrink50,e230_e224_support_tail_prune,generated,actual_vs_e95,q3_expected_positive_shrink50,submission_e95_hardtail_541e3973.csv,Q3,250,250,Q3,-0.0002533440541209505,-0.00027463454168235,-0.00022423144071532933,-0.00026116617996517217,-2.938973703466561e-07,-0.0025896793413936643,0.001761498861686733,0.004351178203080397,9.833848841696186e-05,0.00039624330812114774,0.0006572865139635932,0.0013105132089307595,0.47733005162309217,0.4630568599514689,0.006654498155879642,0.030458247421562792,0.17209235472968332,1.7700321868595605,1,1,4,0.3881618171706271,1.5640521325674168,0.022600427706533272,0.09106575038471858,False,q3_expected_positive_shrink50,0.5,111,111,0,0.0023238144139380123,0.0002697811529151961,0.001249199449347088,0.4214701012944218,halve Q3 expected-positive cells,0.25519218976783176,expected_good_but_low_support
q3_expected_positive_shrink50,e230_e224_support_tail_prune,generated,actual_vs_e95,q3_expected_positive_shrink50,submission_e95_hardtail_541e3973.csv,S2,39,39,S2,1.3795019400186596e-06,1.3988457607493298e-05,1.443656393261778e-07,-9.994317426763495e-06,1.4177816437921377e-05,-0.00011522897039603318,0.00015553447873140324,0.0002707634491274364,1.2205057372968209e-05,5.789785659192072e-05,0.00011407912004707762,0.00025975999591317325,0.5233263033263034,0.5693345142712768,0.001885202959710155,0.012149641948025992,0.021358850402694363,0.15628794290414214,1,2,1,8.847437628687292,41.97011610664177,0.045076458481749605,0.21383187715514274,False,q3_expected_positive_shrink50,0.5,111,111,0,0.0023238144139380123,0.0002697811529151961,0.001249199449347088,0.4214701012944218,halve Q3 expected-positive cells,-0.14746135165950913,expected_bad_or_neutral
q3_expected_positive_shrink50,e230_e224_support_tail_prune,generated,actual_vs_e95,q3_expected_positive_shrink50,submission_e95_hardtail_541e3973.csv,S3,56,56,S3,1.0578703208162818e-05,-4.048977145283603e-06,2.2142166223860398e-06,3.357087014738598e-05,6.209661922152883e-05,-0.00018677906828281222,0.00012080064623158431,0.00030757971451439653,1.2575867360216288e-05,6.145567636423961e-05,0.00011965928672656194,0.0002528493066345503,0.4271043065494596,0.35835244595840354,0.0017005999180347187,0.009611866078574895,0.02200776788037853,0.12138584740190737,1,2,1,1.1887910184031256,5.80937711881535,0.04088653043998994,0.1998040620502726,False,q3_expected_positive_shrink50,0.5,111,111,0,0.0023238144139380123,0.0002697811529151961,0.001249199449347088,0.4214701012944218,halve Q3 expected-positive cells,-0.04568403438454463,expected_bad_or_neutral
q3_expected_positive_shrink50,e230_e224_support_tail_prune,generated,actual_vs_e95,q3_expected_positive_shrink50,submission_e95_hardtail_541e3973.csv,S4,119,119,S4,-0.0005337603617675095,-0.0006402965859643868,-0.0004350157310023506,-0.0005259687683357912,-0.00043772381883248467,-0.0024662813247333265,0.0012396727099376686,0.0037059540346709953,9.673998182827695e-05,0.0004202296801763455,0.0007611160528463037,0.0016101638684489817,0.4814267005503499,0.4785361758710045,0.01032506430648104,0.054499324039279325,0.16929496819948486,1.2456781241742971,1,1,7,0.18124234910949433,0.7873002760729269,0.02610393462067461,0.11339311719597527,False,q3_expected_positive_shrink50,0.5,111,111,0,0.0023238144139380123,0.0002697811529151961,0.001249199449347088,0.4214701012944218,halve Q3 expected-positive cells,0.5394675969417104,expected_good_but_low_support
q3_risktop13_drop,e230_e224_support_tail_prune,generated,actual_vs_e95,q3_risktop13_drop,submission_e95_hardtail_541e3973.csv,Q1,70,70,Q1,-1.7548094999726597e-05,-8.820036757968126e-06,-7.047573884249067e-06,-3.6776674356962613e-05,-4.8300741848292806e-05,-0.00024541525891432295,0.00022564089182660542,0.00047105615074092834,1.3405143872728255e-05,6.310177014729573e-05,0.00012360538679918659,0.00029419772141744624,0.5151859422401982,0.5162632659478449,0.002372458550467886,0.011776403768523222,0.023459001777274335,0.22673397632647246,1,2,2,0.7639087817188767,3.5959327863382815,0.0284576347249541,0.1339580643370061,False,q3_risktop13_drop,0.0,13,13,0,0.0008379386662573818,5.118002963882614e-05,0.00032686667824055436,0.3290057610458187,drop top 13 Q3 cells by low-support swing risk,0.02252257255491804,expected_good_tail_unclear
q3_risktop13_drop,e230_e224_support_tail_prune,generated,actual_vs_e95,q3_risktop13_drop,submission_e95_hardtail_541e3973.csv,Q3,248,248,Q3,-0.00016501893090688208,-0.00017598654686475817,-0.0001379395504061568,-0.0001811306954497313,-2.4628465867858486e-05,-0.0025828565672281778,0.0020354027924661946,0.004618259359694373,7.673594008276325e-05,0.00034758695278366684,0.0006056146257935567,0.001273133299281981,0.4780300696025634,0.4764612707933095,0.007170636340017303,0.03258852370752078,0.13428789514483563,2.0452630054152756,1,1,3,0.46501295130838227,2.1063459257277906,0.016615771031066883,0.07526362763798294,False,q3_risktop13_drop,0.0,13,13,0,0.0008379386662573818,5.118002963882614e-05,0.00032686667824055436,0.3290057610458187,drop top 13 Q3 cells by low-support swing risk,0.16801092603937634,expected_good_but_low_support
q3_risktop13_drop,e230_e224_support_tail_prune,generated,actual_vs_e95,q3_risktop13_drop,submission_e95_hardtail_541e3973.csv,S2,39,39,S2,1.3795019400186596e-06,1.3988457607493298e-05,1.443656393261778e-07,-9.994317426763495e-06,1.4177816437921377e-05,-0.00011522897039603318,0.00015553447873140324,0.0002707634491274364,1.2205057372968209e-05,5.789785659192072e-05,0.00011407912004707762,0.00025975999591317325,0.5233263033263034,0.5693345142712768,0.001885202959710155,0.012149641948025992,0.021358850402694363,0.15628794290414214,1,2,1,8.847437628687292,41.97011610664177,0.045076458481749605,0.21383187715514274,False,q3_risktop13_drop,0.0,13,13,0,0.0008379386662573818,5.118002963882614e-05,0.00032686667824055436,0.3290057610458187,drop top 13 Q3 cells by low-support swing risk,-0.14746135165950913,expected_bad_or_neutral
q3_risktop13_drop,e230_e224_support_tail_prune,generated,actual_vs_e95,q3_risktop13_drop,submission_e95_hardtail_541e3973.csv,S3,56,56,S3,1.0578703208162818e-05,-4.048977145283603e-06,2.2142166223860398e-06,3.357087014738598e-05,6.209661922152883e-05,-0.00018677906828281222,0.00012080064623158431,0.00030757971451439653,1.2575867360216288e-05,6.145567636423961e-05,0.00011965928672656194,0.0002528493066345503,0.4271043065494596,0.35835244595840354,0.0017005999180347187,0.009611866078574895,0.02200776788037853,0.12138584740190737,1,2,1,1.1887910184031256,5.80937711881535,0.04088653043998994,0.1998040620502726,False,q3_risktop13_drop,0.0,13,13,0,0.0008379386662573818,5.118002963882614e-05,0.00032686667824055436,0.3290057610458187,drop top 13 Q3 cells by low-support swing risk,-0.04568403438454463,expected_bad_or_neutral
q3_risktop13_drop,e230_e224_support_tail_prune,generated,actual_vs_e95,q3_risktop13_drop,submission_e95_hardtail_541e3973.csv,S4,119,119,S4,-0.0005337603617675095,-0.0006402965859643868,-0.0004350157310023506,-0.0005259687683357912,-0.00043772381883248467,-0.0024662813247333265,0.0012396727099376686,0.0037059540346709953,9.673998182827695e-05,0.0004202296801763455,0.0007611160528463037,0.0016101638684489817,0.4814267005503499,0.4785361758710045,0.01032506430648104,0.054499324039279325,0.16929496819948486,1.2456781241742971,1,1,7,0.18124234910949433,0.7873002760729269,0.02610393462067461,0.11339311719597527,False,q3_risktop13_drop,0.0,13,13,0,0.0008379386662573818,5.118002963882614e-05,0.00032686667824055436,0.3290057610458187,drop top 13 Q3 cells by low-support swing risk,0.5394675969417104,expected_good_but_low_support
q3_risktop13_shrink50,e230_e224_support_tail_prune,generated,actual_vs_e95,q3_risktop13_shrink50,submission_e95_hardtail_541e3973.csv,Q1,70,70,Q1,-1.7548094999726597e-05,-8.820036757968126e-06,-7.047573884249067e-06,-3.6776674356962613e-05,-4.8300741848292806e-05,-0.00024541525891432295,0.00022564089182660542,0.00047105615074092834,1.3405143872728255e-05,6.310177014729573e-05,0.00012360538679918659,0.00029419772141744624,0.5151859422401982,0.5162632659478449,0.002372458550467886,0.011776403768523222,0.023459001777274335,0.22673397632647246,1,2,2,0.7639087817188767,3.5959327863382815,0.0284576347249541,0.1339580643370061,False,q3_risktop13_shrink50,0.5,13,13,0,0.0008379386662573818,5.118002963882614e-05,0.00032686667824055436,0.3290057610458187,halve top 13 Q3 cells by low-support swing risk,0.02252257255491804,expected_good_tail_unclear
q3_risktop13_shrink50,e230_e224_support_tail_prune,generated,actual_vs_e95,q3_risktop13_shrink50,submission_e95_hardtail_541e3973.csv,Q3,250,250,Q3,-0.00014236973331690345,-0.00018308175822539174,-0.00013890935098302034,-0.00010511809074229818,0.00013586405602298426,-0.0028314845178975655,0.002186046453788577,0.005017530971686142,7.673594008276325e-05,0.00034758695278366684,0.0006059929006928538,0.0012967687335625235,0.4761786181613892,0.4640561663185939,0.007738990790811273,0.03512271680180301,0.13428789514483563,2.1966364380564194,1,1,2,0.5389905445138068,2.441438532514257,0.015293565802739056,0.06927450069468334,False,q3_risktop13_shrink50,0.5,13,13,0,0.0008379386662573818,5.118002963882614e-05,0.00032686667824055436,0.3290057610458187,halve top 13 Q3 cells by low-support swing risk,0.14140115569034611,expected_good_but_low_support
q3_risktop13_shrink50,e230_e224_support_tail_prune,generated,actual_vs_e95,q3_risktop13_shrink50,submission_e95_hardtail_541e3973.csv,S2,39,39,S2,1.3795019400186596e-06,1.3988457607493298e-05,1.443656393261778e-07,-9.994317426763495e-06,1.4177816437921377e-05,-0.00011522897039603318,0.00015553447873140324,0.0002707634491274364,1.2205057372968209e-05,5.789785659192072e-05,0.00011407912004707762,0.00025975999591317325,0.5233263033263034,0.5693345142712768,0.001885202959710155,0.012149641948025992,0.021358850402694363,0.15628794290414214,1,2,1,8.847437628687292,41.97011610664177,0.045076458481749605,0.21383187715514274,False,q3_risktop13_shrink50,0.5,13,13,0,0.0008379386662573818,5.118002963882614e-05,0.00032686667824055436,0.3290057610458187,halve top 13 Q3 cells by low-support swing risk,-0.14746135165950913,expected_bad_or_neutral
q3_risktop13_shrink50,e230_e224_support_tail_prune,generated,actual_vs_e95,q3_risktop13_shrink50,submission_e95_hardtail_541e3973.csv,S3,56,56,S3,1.0578703208162818e-05,-4.048977145283603e-06,2.2142166223860398e-06,3.357087014738598e-05,6.209661922152883e-05,-0.00018677906828281222,0.00012080064623158431,0.00030757971451439653,1.2575867360216288e-05,6.145567636423961e-05,0.00011965928672656194,0.0002528493066345503,0.4271043065494596,0.35835244595840354,0.0017005999180347187,0.009611866078574895,0.02200776788037853,0.12138584740190737,1,2,1,1.1887910184031256,5.80937711881535,0.04088653043998994,0.1998040620502726,False,q3_risktop13_shrink50,0.5,13,13,0,0.0008379386662573818,5.118002963882614e-05,0.00032686667824055436,0.3290057610458187,halve top 13 Q3 cells by low-support swing risk,-0.04568403438454463,expected_bad_or_neutral
q3_risktop13_shrink50,e230_e224_support_tail_prune,generated,actual_vs_e95,q3_risktop13_shrink50,submission_e95_hardtail_541e3973.csv,S4,119,119,S4,-0.0005337603617675095,-0.0006402965859643868,-0.0004350157310023506,-0.0005259687683357912,-0.00043772381883248467,-0.0024662813247333265,0.0012396727099376686,0.0037059540346709953,9.673998182827695e-05,0.0004202296801763455,0.0007611160528463037,0.0016101638684489817,0.4814267005503499,0.4785361758710045,0.01032506430648104,0.054499324039279325,0.16929496819948486,1.2456781241742971,1,1,7,0.18124234910949433,0.7873002760729269,0.02610393462067461,0.11339311719597527,False,q3_risktop13_shrink50,0.5,13,13,0,0.0008379386662573818,5.118002963882614e-05,0.00032686667824055436,0.3290057610458187,halve top 13 Q3 cells by low-support swing risk,0.5394675969417104,expected_good_but_low_support
q3_risktop1_drop,e230_e224_support_tail_prune,generated,actual_vs_e95,q3_risktop1_drop,submission_e95_hardtail_541e3973.csv,Q1,70,70,Q1,-1.7548094999726597e-05,-8.820036757968126e-06,-7.047573884249067e-06,-3.6776674356962613e-05,-4.8300741848292806e-05,-0.00024541525891432295,0.00022564089182660542,0.00047105615074092834,1.3405143872728255e-05,6.310177014729573e-05,0.00012360538679918659,0.00029419772141744624,0.5151859422401982,0.5162632659478449,0.002372458550467886,0.011776403768523222,0.023459001777274335,0.22673397632647246,1,2,2,0.7639087817188767,3.5959327863382815,0.0284576347249541,0.1339580643370061,False,q3_risktop1_drop,0.0,1,1,0,8.086777485800641e-05,1.0556330866248699e-05,3.268265259823101e-05,0.27361111111111114,drop top 1 Q3 cells by low-support swing risk,0.02252257255491804,expected_good_tail_unclear
q3_risktop1_drop,e230_e224_support_tail_prune,generated,actual_vs_e95,q3_risktop1_drop,submission_e95_hardtail_541e3973.csv,Q3,250,250,Q3,-0.0001243952321343047,-0.00018463087778218502,-0.00014477848067520271,-4.377633794552635e-05,0.0002695555597744648,-0.0030358945724167697,0.0023197379575400578,0.0053556325299568275,9.833848841696186e-05,0.0004316552264575758,0.000782755580374877,0.0015532631512764341,0.4761786181613892,0.4563668578833703,0.008270387946435538,0.0374894277096978,0.17209235472968332,2.3309755908635816,1,1,2,0.7905326171246629,3.4700303142771136,0.018361694508893908,0.08059836518713794,False,q3_risktop1_drop,0.0,1,1,0,8.086777485800641e-05,1.0556330866248699e-05,3.268265259823101e-05,0.27361111111111114,drop top 1 Q3 cells by low-support swing risk,0.11685795136848548,expected_good_but_low_support
