candidate_id,family,status,pair_kind,candidate_file,base_file,target,moved_cells,moved_rows,targets_moved,expected_focus,expected_global,expected_subject,expected_nearest_hard085,hard_delta_focus,support_delta,adverse_delta,total_swing,top1_swing,top5_swing,top10_swing,top25_swing,support_prob_focus_mean,support_prob_focus_swing_weighted,mean_abs_prob_delta,mean_abs_logit_delta,max_abs_logit_delta,adverse_over_e216_miss,cells_for_2e6_guard,cells_for_e95_edge,cells_to_flip_expected_focus,top1_over_abs_expected,top5_over_abs_expected,top1_swing_share,top5_swing_share,support_tail_gate,source_scope,view,model,split,target_kind,tail_q,policy,q3_dropped_cells,s4_dropped_cells,oof_loss_vs_full,oof_active_policy_delta,oof_tail_auc,oof_subject_win_rate,e230_q3_risk_top21_overlap,e230_q3_risk_top21_jaccard,e230_q3_swing_top25_overlap,e230_q3_swing_top25_jaccard,e230_q3_expected_positive_overlap,e230_q3_expected_positive_jaccard
all3_latent_no_targetid_featnn1_appstate_hgb_shallow_subject5_contrast_q0p10_drop_q3_p20,e237_cell_decisive_q3s4,generated,graft_vs_e154,all3_latent_no_targetid_featnn1_appstate_hgb_shallow_subject5_contrast_q0p10_drop_q3_p20,submission_e154_s3repair_9f2e2e73.csv,Q3,200,200,Q3,-0.00010265040028722841,-0.00015799314395508794,-0.00012133647252956809,-2.8621584377029195e-05,0.00035915084183220993,-0.002442743045598249,0.0017434134356137747,0.004186156481212024,9.833848841696186e-05,0.00044602583878967136,0.0007875091799973262,0.0014958894627417451,0.46592446472598453,0.440992553476288,0.008037330905677015,0.0366288692106052,0.17209235472968332,1.7518591485690036,1,1,2,0.9579942030600825,4.345095952296692,0.023491355103020365,0.10654781797849393,False,all3,latent_no_targetid_featnn1_appstate,hgb_shallow,subject5,contrast,0.1,drop_q3_p20,50,0,-0.0006903314904358471,-0.004536455848592302,0.5979954111822243,0.7,1,0.014285714285714285,3,0.041666666666666664,19,0.13380281690140844
all3_latent_no_targetid_featnn1_appstate_hgb_shallow_subject5_contrast_q0p10_drop_q3_p20,e237_cell_decisive_q3s4,generated,graft_vs_e154,all3_latent_no_targetid_featnn1_appstate_hgb_shallow_subject5_contrast_q0p10_drop_q3_p20,submission_e154_s3repair_9f2e2e73.csv,S4,105,105,S4,-0.0005109802247601385,-0.0006019144069494772,-0.0004299203124640453,-0.0005011059548668931,-0.00041768876675787246,-0.0023394910721874418,0.0011851376375029135,0.0035246287096903552,8.450886296516796e-05,0.0004055794473702421,0.0007451421477559161,0.0015686521903091489,0.4849040845775539,0.4812188749413152,0.011224958920201271,0.05874381182817259,0.14789051018904398,1.1908788645086947,1,1,7,0.16538577986034125,0.7937282652388885,0.02397667099879925,0.1150701196569079,False,all3,latent_no_targetid_featnn1_appstate,hgb_shallow,subject5,contrast,0.1,drop_q3_p20,50,0,-0.0006903314904358471,-0.004536455848592302,0.5979954111822243,0.7,1,0.014285714285714285,3,0.041666666666666664,19,0.13380281690140844
all3_latent_no_targetid_featnn1_appstate_hgb_shallow_subject5_contrast_q0p10_drop_q3_p20,e237_cell_decisive_q3s4,generated,actual_vs_e95,all3_latent_no_targetid_featnn1_appstate_hgb_shallow_subject5_contrast_q0p10_drop_q3_p20,submission_e95_hardtail_541e3973.csv,Q1,70,70,Q1,-1.7548094999726597e-05,-8.820036757968126e-06,-7.047573884249067e-06,-3.6776674356962613e-05,-4.8300741848292806e-05,-0.00024541525891432295,0.00022564089182660542,0.00047105615074092834,1.3405143872728255e-05,6.310177014729573e-05,0.00012360538679918659,0.00029419772141744624,0.5151859422401982,0.5162632659478449,0.002372458550467886,0.011776403768523222,0.023459001777274335,0.22673397632647246,1,2,2,0.7639087817188767,3.5959327863382815,0.0284576347249541,0.1339580643370061,False,all3,latent_no_targetid_featnn1_appstate,hgb_shallow,subject5,contrast,0.1,drop_q3_p20,50,0,-0.0006903314904358471,-0.004536455848592302,0.5979954111822243,0.7,1,0.014285714285714285,3,0.041666666666666664,19,0.13380281690140844
all3_latent_no_targetid_featnn1_appstate_hgb_shallow_subject5_contrast_q0p10_drop_q3_p20,e237_cell_decisive_q3s4,generated,actual_vs_e95,all3_latent_no_targetid_featnn1_appstate_hgb_shallow_subject5_contrast_q0p10_drop_q3_p20,submission_e95_hardtail_541e3973.csv,Q3,212,212,Q3,-0.00010411793144143301,-0.00016665505226598235,-0.00013068053772768127,-1.501820433063537e-05,0.0003789236126025659,-0.0026512088987346145,0.001900075561625044,0.0045512844603596584,9.833848841696186e-05,0.0004379757263444618,0.0007869984402760771,0.0015393274522465545,0.46931554690907556,0.4403577738377835,0.008275359981303198,0.03756956512089341,0.17209235472968332,1.9092802014763373,1,1,2,0.9444913768026392,4.206535034657559,0.02160675503222464,0.09623123541477155,False,all3,latent_no_targetid_featnn1_appstate,hgb_shallow,subject5,contrast,0.1,drop_q3_p20,50,0,-0.0006903314904358471,-0.004536455848592302,0.5979954111822243,0.7,1,0.014285714285714285,3,0.041666666666666664,19,0.13380281690140844
all3_latent_no_targetid_featnn1_appstate_hgb_shallow_subject5_contrast_q0p10_drop_q3_p20,e237_cell_decisive_q3s4,generated,actual_vs_e95,all3_latent_no_targetid_featnn1_appstate_hgb_shallow_subject5_contrast_q0p10_drop_q3_p20,submission_e95_hardtail_541e3973.csv,S4,119,119,S4,-0.0005337603617675095,-0.0006402965859643868,-0.0004350157310023506,-0.0005259687683357912,-0.00043772381883248467,-0.0024662813247333265,0.0012396727099376686,0.0037059540346709953,9.673998182827695e-05,0.0004202296801763455,0.0007611160528463037,0.0016101638684489817,0.4814267005503499,0.4785361758710045,0.01032506430648104,0.054499324039279325,0.16929496819948486,1.2456781241742971,1,1,7,0.18124234910949433,0.7873002760729269,0.02610393462067461,0.11339311719597527,False,all3,latent_no_targetid_featnn1_appstate,hgb_shallow,subject5,contrast,0.1,drop_q3_p20,50,0,-0.0006903314904358471,-0.004536455848592302,0.5979954111822243,0.7,1,0.014285714285714285,3,0.041666666666666664,19,0.13380281690140844
all3_latent_no_targetid_featnn1_appstate_hgb_shallow_subject5_contrast_q0p10_drop_q3_p20,e237_cell_decisive_q3s4,generated,actual_vs_e95,all3_latent_no_targetid_featnn1_appstate_hgb_shallow_subject5_contrast_q0p10_drop_q3_p20,submission_e95_hardtail_541e3973.csv,S2,39,39,S2,1.3795019400186596e-06,1.3988457607493298e-05,1.443656393261778e-07,-9.994317426763495e-06,1.4177816437921377e-05,-0.00011522897039603318,0.00015553447873140324,0.0002707634491274364,1.2205057372968209e-05,5.789785659192072e-05,0.00011407912004707762,0.00025975999591317325,0.5233263033263034,0.5693345142712768,0.001885202959710155,0.012149641948025992,0.021358850402694363,0.15628794290414214,1,2,1,8.847437628687292,41.97011610664177,0.045076458481749605,0.21383187715514274,False,all3,latent_no_targetid_featnn1_appstate,hgb_shallow,subject5,contrast,0.1,drop_q3_p20,50,0,-0.0006903314904358471,-0.004536455848592302,0.5979954111822243,0.7,1,0.014285714285714285,3,0.041666666666666664,19,0.13380281690140844
all3_latent_no_targetid_featnn1_appstate_hgb_shallow_subject5_contrast_q0p10_drop_q3_p20,e237_cell_decisive_q3s4,generated,actual_vs_e95,all3_latent_no_targetid_featnn1_appstate_hgb_shallow_subject5_contrast_q0p10_drop_q3_p20,submission_e95_hardtail_541e3973.csv,S3,56,56,S3,1.0578703208162818e-05,-4.048977145283603e-06,2.2142166223860398e-06,3.357087014738598e-05,6.209661922152883e-05,-0.00018677906828281222,0.00012080064623158431,0.00030757971451439653,1.2575867360216288e-05,6.145567636423961e-05,0.00011965928672656194,0.0002528493066345503,0.4271043065494596,0.35835244595840354,0.0017005999180347187,0.009611866078574895,0.02200776788037853,0.12138584740190737,1,2,1,1.1887910184031256,5.80937711881535,0.04088653043998994,0.1998040620502726,False,all3,latent_no_targetid_featnn1_appstate,hgb_shallow,subject5,contrast,0.1,drop_q3_p20,50,0,-0.0006903314904358471,-0.004536455848592302,0.5979954111822243,0.7,1,0.014285714285714285,3,0.041666666666666664,19,0.13380281690140844
q3s4_latent_no_targetid_featnn1_appstory_inter_hgb_shallow_row5_risk_q0p20_drop_each_top13,e237_cell_decisive_q3s4,generated,graft_vs_e154,q3s4_latent_no_targetid_featnn1_appstory_inter_hgb_shallow_row5_risk_q0p20_drop_each_top13,submission_e154_s3repair_9f2e2e73.csv,Q3,237,237,Q3,-0.0001453784735587631,-0.00018580800761157913,-0.00011242052266676548,-0.0001379068903979446,9.591492366120875e-05,-0.002579828741731913,0.0019503428083497939,0.004530171550081706,9.833848841696186e-05,0.0004153181628471214,0.0007299973267643048,0.0014239289583228994,0.47968346000055984,0.4626141104680149,0.007283246382616112,0.0334506338086202,0.17209235472968332,1.9597909605706803,1,1,2,0.6764308773486515,2.856806463023197,0.021707453532347626,0.09167824181837676,False,q3s4,latent_no_targetid_featnn1_appstory_inter,hgb_shallow,row5,risk,0.2,drop_each_top13,13,13,-0.0006474122203691257,-0.004493536578525581,0.8548198849432246,0.7,4,0.13333333333333333,5,0.15151515151515152,7,0.05982905982905983
q3s4_latent_no_targetid_featnn1_appstory_inter_hgb_shallow_row5_risk_q0p20_drop_each_top13,e237_cell_decisive_q3s4,generated,graft_vs_e154,q3s4_latent_no_targetid_featnn1_appstory_inter_hgb_shallow_row5_risk_q0p20_drop_each_top13,submission_e154_s3repair_9f2e2e73.csv,S4,93,93,S4,-0.0003796975416327832,-0.0004411387895563426,-0.0003088577769592784,-0.00038909605838272857,-0.00031172337957400187,-0.0018535555622931188,0.0010126537352796135,0.002866209297572733,8.299251157703569e-05,0.00037600244488821406,0.000665516983728477,0.001413666303614424,0.48731160629778125,0.4857814389519698,0.010403943140579646,0.053934045922067526,0.14523689525981243,1.0175593890944248,1,1,6,0.21857531976675326,0.9902683153315152,0.02895549590440531,0.1311845737178489,False,q3s4,latent_no_targetid_featnn1_appstory_inter,hgb_shallow,row5,risk,0.2,drop_each_top13,13,13,-0.0006474122203691257,-0.004493536578525581,0.8548198849432246,0.7,4,0.13333333333333333,5,0.15151515151515152,7,0.05982905982905983
q3s4_latent_no_targetid_featnn1_appstory_inter_hgb_shallow_row5_risk_q0p20_drop_each_top13,e237_cell_decisive_q3s4,generated,actual_vs_e95,q3s4_latent_no_targetid_featnn1_appstory_inter_hgb_shallow_row5_risk_q0p20_drop_each_top13,submission_e95_hardtail_541e3973.csv,Q1,70,70,Q1,-1.7548094999726597e-05,-8.820036757968126e-06,-7.047573884249067e-06,-3.6776674356962613e-05,-4.8300741848292806e-05,-0.00024541525891432295,0.00022564089182660542,0.00047105615074092834,1.3405143872728255e-05,6.310177014729573e-05,0.00012360538679918659,0.00029419772141744624,0.5151859422401982,0.5162632659478449,0.002372458550467886,0.011776403768523222,0.023459001777274335,0.22673397632647246,1,2,2,0.7639087817188767,3.5959327863382815,0.0284576347249541,0.1339580643370061,False,q3s4,latent_no_targetid_featnn1_appstory_inter,hgb_shallow,row5,risk,0.2,drop_each_top13,13,13,-0.0006474122203691257,-0.004493536578525581,0.8548198849432246,0.7,4,0.13333333333333333,5,0.15151515151515152,7,0.05982905982905983
