decision,selected_candidate_id,selected_file,selected_resolved_path,root_uploadsafe_path,worldview,candidate_id,spec_name,value_mode,novelty,alpha,fill_alpha,selected_routes,selected_cells,changed_cells_vs_h057,changed_rows_vs_h057,filled_cells,source_cells,h082_cells,outside_h082_cells,outside_h069_cells,public_action_pred_delta_vs_h057,posterior_delta_vs_h057,responsibility_weighted_delta_vs_h057,max_positive_bad_cosine,mean_abs_prob_move_vs_h057,max_abs_prob_move_vs_h057,mean_route_action_score,mean_assignment_route_score,mean_route_source_action_sum,sum_route_source_action_sum,mean_route_source_posterior_sum,mean_family_count,mean_bad_same,selected_subjects,selected_rows,route_templates,target_templates,bad_cos_submission_h010_objectiv,bad_cos_submission_e216_maskfam_,bad_cos_submission_e323_5508f966,bad_cos_submission_jepa_latent_q,bad_cos_submission_jepa_latent_r,bad_cos_submission_lejepa_target,bad_cos_submission_ordinal_q_con,Q1_changed_vs_h057,Q2_changed_vs_h057,Q3_changed_vs_h057,S1_changed_vs_h057,S2_changed_vs_h057,S3_changed_vs_h057,S4_changed_vs_h057,hash,action_rank,posterior_rank,responsibility_rank,bad_avoid_rank,route_rank,scale_rank,fill_ratio,h082_ratio,bigbet_score,h083_score,file,resolved_path,path,rows,keys_match,duplicate_keys,nan_cells,min_prob,max_prob,changed_cells_vs_h057_validation,upload_safe
promote_route_action_transport_bigbet,h083_outside_h069_route_c760_ef73ae51,submission_h083_outside_h069_route_c760_ef73ae51.csv,/Users/kbsoo/Downloads/cl2/hitl/h083_route_action_transport_jepa/submission_h083_outside_h069_route_c760_ef73ae51.csv,/Users/kbsoo/Downloads/cl2/submission_h083_route_action_ef73ae51_uploadsafe.csv,H082 cells are fragments of row-level route-action states,h083_outside_h069_route_c760_ef73ae51,outside_h069_route_c760,source_q061_fill,outside_h069,1.08,0.72,146,731,731,146,40,691,663,68,636,-0.005530431507077301,-0.0006102764914419509,-0.0008866814534603353,0.0,0.008777194405491028,0.1631117436802132,0.7596406347492839,0.7631111648798888,-3.3731131843492015e-05,-0.004924745249149834,-0.0072316703516744196,2.5608284409654276,0.3725997111173236,10,"2,3,4,5,6,8,10,12,14,16,17,19,20,21,24,25,26,27,28,30,31,32,36,38,40,44,50,53,54,55,57,60,62,63,66,68,69,71,72,73,74,75,78,80,82,83,84,85,86,87,89,91,92,94,95,98,99,100,102,104,107,109,110,112,113,119,121,122,124,125,126,128,129,131,132,133,135,136,137,138,140,144,145,147,148,149,150,151,153,154,155,156,158,160,162,164,168,169,172,175,176,177,180,182,183,187,189,190,192,193,195,199,200,203,204,205,206,207,208,210,211,213,214,215,217,218,219,221,222,224,225,226,228,229,231,234,236,237,238,239,240,244,245,246,247,249",full_state:46;nonq2_full:28;q2_hardtail:18;q2_s3_tail:4;q3_s_stage:20;q_subjective:3;recovery_route:11;s14_edge:1;s_stage:15,Q1:88;Q2:71;Q3:97;S1:110;S2:120;S3:124;S4:121,-0.48764063279419145,-0.4898400687880019,-0.4862255276030255,-0.48369132080140215,-0.4837220093324647,-0.47687112111785285,-0.48462976040968614,88,71,97,110,120,124,121,ef73ae51,0.8,0.9,0.9,0.5,0.3,0.9,0.05471956224350205,0.9069767441860465,0.7550719178462167,0.7264057534276974,submission_h083_outside_h069_route_c760_ef73ae51.csv,/Users/kbsoo/Downloads/cl2/hitl/h083_route_action_transport_jepa/submission_h083_outside_h069_route_c760_ef73ae51.csv,/Users/kbsoo/Downloads/cl2/submission_h083_route_action_ef73ae51_uploadsafe.csv,250,True,0,0,4.939277944527429e-06,0.999999,731,True
