slice,row,target,support,lock_cost,rollback_beta,over_beta,add_beta,negative_op_cost,cell_score,identity_phase_score,memory_conflict_phase_score,memory_disagrees_h012,posterior_gain,h012_abs_logit_delta
top_rollback_lock,89,Q3,True,0.004227923574238913,0.004227923574238913,0.007135712487342746,0.0,0.0,0.0777399548689562,0.2500371428571428,0.2071026285714285,False,0.0004212991685644,0.0565109671932035
top_rollback_lock,95,Q3,True,0.003992702049037442,0.003992702049037442,0.001390341773779743,0.0,0.0,0.0792603210524954,0.2310014285714285,0.2219872,False,0.0005814777596075,0.0554822247367469
top_rollback_lock,78,S4,True,0.0029412538262599684,0.0029412538262599684,-0.017398773393462574,0.0,-0.017398773393462574,0.0782233629195439,0.25856,0.2091035428571428,False,0.0005943468925306,0.0568623676607453
top_rollback_lock,243,Q1,True,0.0028002500734824317,0.0028002500734824317,0.0035584270801510033,0.0,0.0,0.0796267702060108,0.4533871428571429,0.5046957714285715,True,0.000773617456617,0.0578825368036004
top_rollback_lock,29,Q3,True,0.002442647546181011,0.002442647546181011,0.0020940393067223214,0.0,0.0,0.0771289002901821,0.3238814285714285,0.2469344,False,0.0005961455050375,0.0539902302031274
top_rollback_lock,87,S3,True,0.0022266071055048434,0.0022266071055048434,-0.00468275842265599,0.0,-0.00468275842265599,0.0783763769060682,0.5965257142857143,0.3134861714285715,False,0.0007529316610599,0.0569735970586415
top_rollback_lock,124,Q3,True,0.002225250667584133,0.002225250667584133,0.002417580862059001,0.0,0.0,0.0801705584929174,0.3881542857142857,0.4821901714285714,True,0.0006648862782767,0.0561193909450425
top_rollback_lock,60,Q1,True,0.002219960954244329,0.002219960954244329,0.007040464703913387,0.0,0.0,0.1128825656292684,0.2964614285714285,0.5322953142857143,True,0.0005776787137487,0.0888950204330507
top_rollback_lock,109,Q2,True,0.0021050282971207582,0.0021050282971207582,-0.006910967207880754,0.0,-0.006910967207880754,0.0785745351909504,0.3615014285714285,0.2494043428571428,False,0.0006939516276944,0.0550021746336654
top_rollback_lock,131,S3,True,0.002092558962132529,0.002092558962132529,-0.0010224013732599764,0.0,-0.0010224013732599764,0.0788196516237019,0.2631471428571428,0.4920758857142857,True,0.0001798750302332,0.064769191986437
top_rollback_lock,234,Q1,True,0.002013037465498219,0.002013037465498219,-0.011461785461807724,0.0,-0.011461785461807724,0.0775779034997362,0.2273114285714285,0.4521901714285715,True,0.0006214484049802,0.0543045324498153
top_rollback_lock,164,Q2,True,0.0019473042466220149,0.0019473042466220149,-0.0031796144967761574,0.0,-0.0031796144967761574,0.0777702788724087,0.4569828571428571,0.5203501714285714,True,0.0006194838421136,0.0544391952106861
top_rollback_lock,36,Q2,True,0.0018993077686788049,0.0018993077686788049,-0.0005539584120243594,0.0,-0.0005539584120243594,0.0782052844767715,0.3765585714285714,0.4838980571428571,True,0.0006637308901453,0.0568492260234991
top_rollback_lock,79,Q2,True,0.0018657761662691525,0.0018657761662691525,0.0029263861539632198,0.0,0.0,0.12535429207878,0.6416785714285713,0.6313028571428572,True,0.0011904124245558,0.0947678448115578
top_rollback_lock,27,Q2,True,0.0018611908260287606,0.0018611908260287606,-0.011163283399380693,0.0,-0.011163283399380693,0.0788843569688506,0.2201399999999999,0.4454221714285714,True,0.0006207153169275,0.055219049878195
top_rollback_lock,246,S3,True,0.0017700658056715483,0.0017700658056715483,-0.0010239031385913804,0.0,-0.0010239031385913804,0.0799546841358541,0.4243542857142857,0.2702633142857142,False,0.0007799847792164,0.0581209050064476
top_rollback_lock,129,Q1,True,0.0016633255149461172,0.0016633255149461172,0.0037195511741394812,0.0,0.0,0.0825380940102906,0.4715,0.2936525714285714,False,0.0007616065921218,0.0599988452613267
top_rollback_lock,78,Q2,True,0.0016178809798891613,0.0016178809798891613,0.003832771175697386,0.0,0.0,0.1130381681733862,0.4702471428571428,0.5731753142857143,True,0.0009501590184189,0.0854568551390795
top_rollback_lock,234,S4,True,0.0016159194297366197,0.0016159194297366197,-0.004639069645039228,0.0,-0.004639069645039228,0.0867682383513405,0.2351185714285714,0.2293833142857142,False,0.0008396424184283,0.0630738348015512
top_rollback_lock,238,S3,True,0.0016117132119926854,0.0016117132119926854,-0.004970050745061031,0.0,-0.004970050745061031,0.1111500849344196,0.3433557142857142,0.3056882285714286,False,0.0015141886603956,0.0807975617407899
top_rollback_lock,10,Q2,True,0.0016088141388326798,0.0016088141388326798,-0.013330371065827669,0.0,-0.013330371065827669,0.0789783376436662,0.3240928571428572,0.2464845714285714,False,0.0007059266946666,0.0552848363505662
top_rollback_lock,141,Q1,True,0.0014903789038861722,0.0014903789038861722,0.002312981185031467,0.0,0.0,0.1702761706860857,0.5866742857142857,0.6643149714285715,True,0.0013843391230553,0.1340924844152926
top_rollback_lock,136,Q2,True,0.0014798789368534967,0.0014798789368534967,0.004826945038993849,0.0,0.0,0.092052076259162,0.2934785714285713,0.2598354285714285,False,0.0009583009818436,0.0644364533814133
top_rollback_lock,190,Q3,True,0.0014486051589712354,0.0014486051589712354,-0.004141519421161794,0.0,-0.004141519421161794,0.0811132190612143,0.2753928571428571,0.4902011428571428,True,0.0006789504562632,0.0613215936102782
top_rollback_lock,44,Q2,True,0.0013643552132125932,0.0013643552132125932,0.004393849860580158,0.0,0.0,0.0922874201616062,0.2983971428571428,0.2538381714285714,False,0.0008800407472124,0.0646011941131243
top_rollback_lock,241,S3,True,0.0013404130039740734,0.0013404130039740734,0.0016818798481380087,0.0,0.0,0.0913329845273712,0.3692285714285714,0.5094605714285714,True,0.0011065550191753,0.0690477363026924
top_rollback_lock,113,S3,True,0.0013283928788881032,0.0013283928788881032,-0.00020596740742096523,0.0,-0.00020596740742096523,0.0889766631094255,0.3547271428571428,0.2347076571428571,False,0.0003931177874659,0.0622836641765978
top_rollback_lock,208,S1,True,0.0013128720970570478,0.0013128720970570478,-0.006425601596755437,0.0,-0.006425601596755437,0.0846436334379067,0.3208085714285714,0.5077083428571428,True,0.0005122507472616,0.0666568613323517
top_rollback_lock,145,Q1,True,0.0012355923295682537,0.0012355923295682537,0.0021626887498921513,0.0,0.0,0.1498642303970581,0.6203085714285714,0.3504534857142857,False,0.0008833750264497,0.1132973581801746
top_rollback_lock,216,Q2,True,0.0012275384427101216,0.0012275384427101216,0.0022139796894238787,0.0,0.0,0.14585334277938,0.4919642857142857,0.3760502857142856,False,0.0023986144387287,0.1060241607127031
top_rollback_lock,60,S1,True,0.0012238228779873671,0.0012238228779873671,-0.0029976688549872396,0.0,-0.0029976688549872396,0.0839594371353354,0.3099185714285714,0.2189924571428571,False,0.0003446805166015,0.063473334474315
top_rollback_lock,55,Q1,True,0.001118083693063379,0.001118083693063379,0.003563722093173728,0.0,0.0,0.094646958499328,0.4934771428571428,0.2814322285714286,False,0.0008410435933297,0.0688010582937423
top_rollback_lock,50,S1,True,0.0011063781138269304,0.0011063781138269304,0.010846456566560183,0.0,0.0,0.0787802983784943,0.2040257142857142,0.4440187428571428,True,0.0007055220228282,0.0551462088649461
top_rollback_lock,227,S2,True,0.0010884632228899177,0.0010884632228899177,-0.0020678265064612606,0.0,-0.0020678265064612606,0.0882068580636193,0.4570371428571428,0.5468260571428571,True,0.0006197647909365,0.0694629007250997
top_rollback_lock,187,Q2,True,0.001078337448576637,0.001078337448576637,0.0024879282679269553,0.0,0.0,0.1706072545670555,0.4955642857142857,0.364384,False,0.003373737236983,0.1240183504352827
top_rollback_lock,175,S1,True,0.0010594018204521047,0.0010594018204521047,-0.00837246634201207,0.0,-0.00837246634201207,0.0819266655299555,0.4610642857142857,0.2550422857142856,False,0.0004419292771432,0.0573486658709694
top_rollback_lock,25,S3,True,0.0010452678921278639,0.0010452678921278639,0.0006537266043660534,0.0,0.0,0.089503428865994,0.46149,0.5314701714285714,True,0.0006060729716604,0.0676645922226912
top_rollback_lock,63,S1,True,0.001040173639975201,0.001040173639975201,-0.006089161557142144,0.0,-0.006089161557142144,0.0906534751998714,0.3185271428571429,0.5144402285714286,True,0.0005600665163953,0.0685340272511032
top_rollback_lock,215,S3,True,0.0010378828893907806,0.0010378828893907806,-0.0037822004182737623,0.0,-0.0037822004182737623,0.09996739474765,0.4287785714285713,0.2768685714285714,False,0.0011259067404477,0.0755753504292237
top_rollback_lock,144,S3,True,0.001016427588467918,0.001016427588467918,0.0008635887919911501,0.0,0.0,0.1528551498754823,0.6044,0.6371451428571429,True,0.000677475466492,0.1155584933058659
top_rollback_lock,72,Q3,True,0.0010161839286723902,0.0010161839286723902,0.01251610890286328,0.0,0.0,0.0848052593732942,0.2723442857142857,0.2293129142857143,False,0.000693529529928,0.059363681561306
top_rollback_lock,128,Q3,True,0.0009731210183554205,0.0009731210183554205,0.00199641448045668,0.0,0.0,0.0920083923547707,0.5086757142857143,0.5330153142857144,True,0.0006778783061833,0.0644058746483395
top_rollback_lock,28,S3,True,0.0009624395225866968,0.0009624395225866968,-0.0013169461832051575,0.0,-0.0013169461832051575,0.1249644625315973,0.3069314285714286,0.2593344,False,0.0006663835504768,0.0874751237721178
top_rollback_lock,121,Q2,True,0.000955660228413299,0.000955660228413299,0.003177434915616886,0.0,0.0,0.0876643057776148,0.4705371428571429,0.2963689142857143,False,0.0009388489871121,0.0637252068921896
top_rollback_lock,142,Q2,True,0.0009170155683398653,0.0009170155683398653,-0.00202519651311519,0.0,-0.00202519651311519,0.1021340114911429,0.637027142857143,0.5818185142857143,True,0.0011939023696494,0.0742435698916385
top_rollback_lock,20,Q1,True,0.0009143959098438808,0.0009143959098438808,-0.0019725080168594665,0.0,-0.0019725080168594665,0.0822235193276879,0.3543771428571428,0.2513225142857143,False,0.0007666955902727,0.0575564635293818
top_rollback_lock,223,S3,True,0.000884768476901578,0.000884768476901578,-0.000179382336000877,0.0,-0.000179382336000877,0.081744862716604,0.505302857142857,0.5229275428571428,True,0.0006435546155361,0.0572214039016233
top_rollback_lock,48,Q1,True,0.000843572153781055,0.000843572153781055,0.005128134150701872,0.0,0.0,0.087160827747185,0.3827228571428571,0.5143300571428572,True,0.0007748298417462,0.0633592170931462
top_rollback_lock,171,S2,True,0.0008407777994857727,0.0008407777994857727,-0.0028744312827733865,0.0,-0.0028744312827733865,0.1113720383918713,0.5091157142857142,0.5670820571428571,True,0.001487870257783,0.0809589048310143
top_rollback_lock,172,Q2,True,0.0008402336312686807,0.0008402336312686807,0.0005463028018035502,0.0,0.0,0.1088079759855595,0.3394485714285714,0.5364036571428572,True,0.0013748831508071,0.0790950286971955
negative_rollback_relief,50,Q2,True,-0.0028795549741452604,-0.0028795549741452604,-0.008093529217677201,0.0,-0.008093529217677201,0.1022443414669524,0.2555571428571428,0.2353988571428571,False,0.0009965283876217,0.0715710390268667
negative_rollback_relief,225,Q2,True,-0.0023198372634116054,-0.0023198372634116054,-0.01109066236500007,0.0,-0.01109066236500007,0.0847631090245018,0.3243771428571428,0.2430413714285714,False,0.00081628756356,0.059334176317151
negative_rollback_relief,168,Q1,True,-0.0011484557325372017,-0.0011484557325372017,-0.001581680136299395,0.0,-0.001581680136299395,0.1027074137342699,0.4514042857142857,0.2823113142857143,False,0.0009621655327918,0.0718951896139888
negative_rollback_relief,39,S4,True,-0.0010859298356802822,-0.0010859298356802822,0.0047627479852437316,0.0,-0.0010859298356802822,0.0946786865039231,0.3819657142857143,0.2531003428571428,False,0.0008948791318802,0.0688241221124673
negative_rollback_relief,64,S3,True,-0.001079151923053513,-0.001079151923053513,0.006643279227509129,0.0,-0.001079151923053513,0.0927482586769221,0.4980457142857143,0.3035469714285714,False,0.0009780019928271,0.0649237810738455
negative_rollback_relief,191,S2,True,-0.001075918524285369,-0.001075918524285369,0.0007592574743499554,0.0,-0.001075918524285369,0.1127728318121246,0.3916485714285714,0.3000013714285714,False,0.0013908063254328,0.0789409822684874
negative_rollback_relief,196,S1,True,-0.0010424302767503139,-0.0010424302767503139,0.0023452990971890597,0.0,-0.0010424302767503139,0.0893419062564473,0.3724028571428571,0.4938578285714285,True,0.0008635242539004,0.0625393343795134
negative_rollback_relief,53,Q2,True,-0.0009663623808242938,-0.0009663623808242938,0.0015608417186526178,0.0,-0.0009663623808242938,0.1082340388720336,0.4216771428571428,0.2853316571428571,False,0.0010890118912539,0.0757638272104235
negative_rollback_relief,180,Q1,True,-0.0009424465215006278,-0.0009424465215006278,-0.003098275493027244,0.0,-0.003098275493027244,0.1014939216282865,0.5097757142857142,0.3012210285714286,False,0.0011466692933264,0.0710457451398006
negative_rollback_relief,204,Q1,True,-0.0009356584683247514,-0.0009356584683247514,0.00012217163824754178,0.0,-0.0009356584683247514,0.1065122250578766,0.4562357142857142,0.5321097142857143,True,0.0012435360285766,0.0745585575405133
negative_rollback_relief,240,Q1,True,-0.000933497416959845,-0.000933497416959845,-2.600210633036713e-05,0.0,-0.000933497416959845,0.1016655548992058,0.39615,0.5228320000000001,True,0.0011168405739718,0.0711658884294442
negative_rollback_relief,139,Q1,True,-0.0009135465254685106,-0.0009135465254685106,-0.001538964668809517,0.0,-0.001538964668809517,0.1160267095194048,0.5142314285714286,0.3276132571428571,False,0.0014589809429841,0.0812186966635833
negative_rollback_relief,158,Q1,True,-0.0008345465058191363,-0.0008345465058191363,0.0006658985561220094,0.0,-0.0008345465058191363,0.1025550614451858,0.5916214285714285,0.3332525714285714,False,0.0011924872829724,0.0717885430116298
