feature_set,perm_pred_selected,perm_pred_h012,perm_selected_minus_h012
geometry,0.5643009889430766,0.5642991153728699,1.8735702066452475e-06
geometry,0.5552074736161384,0.5552113713888103,-3.897772671845878e-06
geometry,0.5539312036392022,0.5539318037104088,-6.000712066134284e-07
geometry,0.577915212364304,0.5779159039301384,-6.915658343764619e-07
geometry,0.602458856031434,0.6024587201735939,1.3585784008895985e-07
geometry,0.6031245670875679,0.6031272190203083,-2.651932740405094e-06
geometry,0.5634548609571715,0.5634474203660056,7.440591165863708e-06
geometry,0.5864915669334879,0.5864912641324018,3.0280108609392897e-07
geometry,0.5590654710614381,0.5590610570729052,4.41398853290309e-06
geometry,0.5790674798604396,0.5790669686036843,5.112567552645331e-07
geometry,0.586267029245409,0.5862613449675094,5.6842778995980225e-06
geometry,0.5328017801141884,0.5328021722325272,-3.921183387989302e-07
geometry,0.5730468940481565,0.5730414451311524,5.44891700404726e-06
geometry,0.5648636866057477,0.564856456143725,7.2304620226670835e-06
geometry,0.5508626261653831,0.5508661891776414,-3.5630122583452106e-06
geometry,0.5733993656791552,0.5733969950276129,2.370651542293878e-06
geometry,0.5478572056646696,0.5478482403144728,8.965350196787902e-06
geometry,0.5666704480710509,0.5666705223182235,-7.42471725212468e-08
geometry,0.5497687657511293,0.5497698049257594,-1.0391746301241511e-06
geometry,0.5945208198371656,0.5945236443894588,-2.8245522931680256e-06
geometry,0.5756378680392402,0.5756257643835798,1.2103655660400392e-05
geometry,0.5922130922424532,0.5922101470329548,2.9452094983950516e-06
geometry,0.5578933701595885,0.5578950326703016,-1.6625107130963102e-06
geometry,0.5751803796888729,0.5751797935712877,5.861175852439615e-07
geometry,0.5930038791520625,0.5930004260854823,3.453066580227926e-06
geometry,0.5825569652344548,0.582549213537795,7.7516966597857e-06
geometry,0.5681705568909954,0.5681685720286778,1.9848623176166313e-06
geometry,0.5899377285998532,0.5899382903256276,-5.617257744505721e-07
geometry,0.5857703686102538,0.585773180783537,-2.812173283239794e-06
geometry,0.5786506676111376,0.5786533621919808,-2.6945808432321527e-06
geometry,0.60544981969555,0.6054421738894395,7.645806110456732e-06
geometry,0.560036960837841,0.5600350977093248,1.8631285162440392e-06
geometry,0.5725785075679768,0.5725739836698918,4.523898085029288e-06
geometry,0.5701598465371024,0.5701641897552262,-4.343218123814552e-06
geometry,0.5653863984319655,0.5653885757310386,-2.177299073147232e-06
geometry,0.5718506022715706,0.5718449423453493,5.65992622125755e-06
geometry,0.5427287956837525,0.5427282873154854,5.083682671491729e-07
geometry,0.5435667112901232,0.5435612716632189,5.4396269043577306e-06
geometry,0.5667579573998324,0.5667537134043896,4.24399544274312e-06
geometry,0.5735859900760155,0.5735758812476507,1.0108828364829847e-05
geometry,0.5941907829957057,0.5941933699836756,-2.5869879698436904e-06
geometry,0.5526963046911569,0.552697556982717,-1.2522915601165252e-06
geometry,0.5703087086643817,0.5703098422171174,-1.1335527357880792e-06
geometry,0.5930034598715752,0.592997675326285,5.784545290210552e-06
geometry,0.5659063999281997,0.5659060967965346,3.0313166510254064e-07
geometry,0.5678723865953983,0.5678765501443152,-4.163548916857884e-06
geometry,0.6029826536818593,0.6029787925308397,3.861151019579623e-06
geometry,0.5759084042450237,0.5759047039377013,3.7003073223296212e-06
geometry,0.5351251275568405,0.5351276566381313,-2.529081290836288e-06
geometry,0.5673716632123956,0.5673710513815982,6.118307974700699e-07
geometry,0.5787422127883564,0.5787446047200083,-2.391931651968271e-06
geometry,0.5773818211911427,0.5773789103017479,2.9108893947471515e-06
geometry,0.576778500336993,0.5767748756329236,3.624704069338236e-06
