source,avg_log_loss,Q1,Q2,Q3,S1,S2,S3,S4
current_best__absolute_plus_deviation__c0.3_b0.2,0.6229613176952576,0.6689861051722832,0.7020978592408005,0.6741574430886071,0.5709585946396454,0.5775006583045229,0.5239268911855993,0.6431016722353451
current_best__absolute_plus_deviation__c0.1_b0.2,0.6237927803338889,0.6700346459207199,0.7010001209828194,0.6736543305290845,0.570926638022677,0.5773858608726387,0.530509557959145,0.6430383080501377
combo_order_event_missing__absolute_plus_deviation__c0.3_b0.2,0.6239256944688426,0.6689105231895016,0.7043637433160921,0.671755862594306,0.5738711202526694,0.5793798194665134,0.5261241628258211,0.643074629636995
current_best__deviation__c0.3_b0.2,0.6240101458125175,0.6684858700909789,0.7005359830135,0.6709453564867801,0.5722806991144583,0.5788038606570198,0.5319263483329497,0.6450929029919353
current_best__absolute__c0.3_b0.2,0.6241173933055804,0.6684824693681113,0.6960139424354125,0.6715958320010429,0.5767896497254626,0.57712377584321,0.5353697319901312,0.6434463517756924
combo_order_event_missing__deviation__c0.3_b0.2,0.6243705389857019,0.6668160892647153,0.7015703402220121,0.6706259097427657,0.5746245414209429,0.5808984489156441,0.5315476991217385,0.6445107442120946
combo_order_event_missing__absolute_plus_deviation__c0.1_b0.2,0.6244060736976198,0.6686161345161559,0.7037474656359627,0.672695143737537,0.5734813410028523,0.5788512702901449,0.5301648608619662,0.6432862998387191
current_best__absolute_plus_deviation__c0.3_b0.1,0.6246402437204839,0.6703870520810266,0.7028804579912902,0.6753899056246451,0.5725652829206151,0.5782982172544664,0.5283124809539718,0.644648309217372
combo_order_event_missing__absolute__c0.3_b0.2,0.6247017483537732,0.6679512935315335,0.6977907687387387,0.6704263418498846,0.5770419582654861,0.581952314296051,0.5336545738892317,0.6440949879054869
current_best__absolute__c0.1_b0.2,0.6248055077107109,0.6690211013852839,0.695985553273431,0.6722815756692752,0.5765698767452224,0.5785418448526426,0.5375898762311342,0.6436487258179873
combo_order_event_missing__absolute__c0.1_b0.2,0.6248191381924588,0.6673583190971951,0.6988498958243815,0.6713665343175779,0.5770064885537232,0.5815343602521718,0.5343992821901546,0.6432190871120071
current_best__absolute__c0.3_b0.1,0.6249111866265454,0.6698847948479304,0.6995458522566016,0.6740936711983416,0.5753749930363661,0.5775081864713353,0.5334034961742707,0.6445673124009722
combo_order_event_missing__deviation__c0.1_b0.2,0.6249490582330374,0.6666796372862501,0.700484391716754,0.6719399779887387,0.5746408211368051,0.5813893347949024,0.5356329228611932,0.6438763218466175
current_best__deviation__c0.1_b0.2,0.6249596685358976,0.6693083850507102,0.6980632857197336,0.6714859185179932,0.5726232263945995,0.580821999862295,0.537460926778204,0.6449539374277473
current_best__deviation__c0.3_b0.1,0.6250272612527505,0.6700725952765982,0.7019563241492567,0.6737967235018937,0.5730418893912356,0.5785956079132961,0.5321986578591992,0.6455290306777747
current_best__absolute_plus_deviation__c0.03_b0.2,0.6251308923741101,0.6711863561957777,0.699155691025882,0.6737950473649815,0.5717664486284147,0.5791178682289152,0.536995556825799,0.6438992783490008
current_best__absolute_plus_deviation__c0.1_b0.1,0.6251313543349591,0.6710154207922362,0.7024244028175395,0.6752788531759149,0.5726215122367455,0.5782056607878319,0.5316874047001796,0.644686225834266
combo_order_event_missing__absolute_plus_deviation__c0.3_b0.1,0.6251737031406314,0.6704623809901123,0.7042331313300595,0.6742446256108653,0.5742245565585503,0.579164189233279,0.529309788702968,0.6445772495585856
combo_order_event_missing__absolute__c0.3_b0.1,0.6251979789051212,0.6697273446243417,0.7006239371064302,0.6735407403561899,0.5755131204141792,0.5797103551417591,0.5324151003485613,0.644855254344387
combo_order_event_missing__absolute_plus_deviation__c0.03_b0.2,0.6252280806540595,0.66869194241582,0.7022703527465002,0.6734809148351302,0.5742474998304202,0.579749106218343,0.5347715786120877,0.6433851699201152
combo_order_event_missing__absolute__c0.03_b0.2,0.6252335641944488,0.6673406757001843,0.699475649255793,0.6720547422648051,0.5770847166914127,0.581471359281861,0.5363737780427902,0.6428340281242946
combo_order_event_missing__deviation__c0.3_b0.1,0.6252415675495152,0.669323038664234,0.7028012822009171,0.6737250533822978,0.5743820515911707,0.5794924842702819,0.5318029914719625,0.6451640712657428
combo_order_event_missing__absolute__c0.1_b0.1,0.6253541599527376,0.6695077833292683,0.7012691992992258,0.6741313107956596,0.5755603160610518,0.5795529435305555,0.5329633174775036,0.6444942491758976
current_best__absolute__c0.1_b0.1,0.6253895211285249,0.670323671444731,0.6996653105993168,0.6745702392813397,0.5753595973773291,0.57826809942169,0.5347706379870129,0.6447690917882547
combo_order_event_missing__absolute_plus_deviation__c0.1_b0.1,0.6254225782287827,0.6703202312411153,0.7040048115122648,0.674842958598432,0.5740187281268797,0.5787628590340055,0.5313166144642952,0.6446918446244861
current_best__deviation__c0.1_b0.1,0.6255366383561637,0.670572438895511,0.7007604579094759,0.6741728395956408,0.5732105619521617,0.579535880642171,0.5350263030847159,0.6454779864134697
combo_order_event_missing__deviation__c0.1_b0.1,0.6255386459337933,0.6692713185332032,0.702272121527655,0.6744728429737517,0.5743757543806947,0.579644698579057,0.5338908817325365,0.6448429038096555
combo_order_event_cross__absolute_plus_deviation__c0.3_b0.2,0.6256586744695446,0.6707007575116976,0.7038419614264294,0.6754197164654402,0.5737862700277093,0.5820398459334729,0.529505543889851,0.6443166260322116
combo_order_event_missing__deviation__c0.03_b0.2,0.6256612510852728,0.6674222600866303,0.6993849596167767,0.673255098151223,0.5752821644266228,0.5818386907367085,0.5390692165833262,0.643376367995622
combo_order_event_missing__absolute__c0.03_b0.1,0.6256666631241928,0.6695818500291699,0.7016860338280766,0.6745672578282741,0.575664426271243,0.5796015623350386,0.534204931763656,0.6443605798138925
current_best__absolute__c0.03_b0.2,0.6257077290223743,0.6700688386963115,0.6963810094635928,0.6731048841639323,0.5763995269109055,0.5799160138070059,0.5400051630577211,0.6440786670571513
combo_order_event_missing__absolute_plus_deviation__c0.03_b0.1,0.6258050383098872,0.6703298165899062,0.7032874481847415,0.6752996991471046,0.5743839401346548,0.5790354392858876,0.5335952334964847,0.6447036913304304
current_best__absolute_plus_deviation__c0.03_b0.1,0.6258174224037262,0.6716520400406784,0.7015492939195868,0.6754458128079752,0.5731058069158241,0.5789370435559353,0.5349392489148066,0.6450927106712773
combo_order_event_missing__deviation__c0.03_b0.1,0.625917161639357,0.669671160606439,0.7017048372440824,0.6751873979182301,0.5747266962004214,0.579848268263793,0.5356971868637305,0.6445845843788015
current_best__absolute__c0.03_b0.1,0.6259634998926827,0.6709949787445867,0.7000193434731458,0.6750821945201467,0.5753631068988976,0.5790171701621872,0.5362190361732678,0.6450486692765475
current_best__absolute_plus_deviation__c0.3_b0.05,0.625966786648379,0.6716004951990999,0.7037746361408089,0.6764359885314706,0.5739245330370073,0.5789808815091614,0.5312272191126154,0.645823753008489
current_best__absolute__c0.3_b0.05,0.6260089952192024,0.6712762579539316,0.7020169352861555,0.6757822700377312,0.5752969634733803,0.5783998260635745,0.533579534181316,0.6457111795383271
current_best__deviation__c0.03_b0.2,0.6260248794841653,0.6703921152095199,0.6969011217921236,0.6724725206122321,0.5734589801377143,0.5825987319463917,0.5411651501930895,0.6451855364980854
