task,metric,real,null_mean,null_std,null_p95,z_vs_null,p_ge_real
story_to_h068_selected,auc_h068_selected,0.8780938775510203,0.5204703779289493,0.015361903612373152,0.5444056462585034,23.27989325841962,0.0
story_to_h068_selected,auc_h071_selected,0.41194473029757306,0.4854638622092636,0.026310569566294725,0.5247364344824629,-2.794281170240851,1.0
story_to_h068_selected,spearman_h068_health,-0.15413084365086768,-0.05346907243810158,0.03327064157032801,0.0018441028912349105,-3.025543345007108,1.0
story_to_h068_health,auc_h068_selected,0.4668340136054422,0.49216175359032505,0.008692259889919278,0.5057124829931973,-2.913826483769756,0.9944444444444445
story_to_h068_health,auc_h071_selected,0.768887075508104,0.565836821634794,0.01564706405468627,0.5930158487694023,12.976890756423153,0.0
story_to_h068_health,spearman_h068_health,0.6792987397488025,0.32113028940169386,0.022495149177659938,0.35712506263127464,15.922029749452742,0.0
story_route_to_h068_selected,auc_h068_selected,0.9296380952380953,0.6596684202569917,0.010056941536884795,0.6771180952380953,26.844110323884628,0.0
story_route_to_h068_selected,auc_h071_selected,0.36910427922133615,0.3538787068599986,0.014923307506062081,0.3773117255166795,1.0202544801075895,0.13333333333333333
story_route_to_h068_selected,spearman_h068_health,-0.23419987863368158,-0.30997096274206676,0.019696171697606586,-0.27858926760433567,3.8469953158764003,0.0
