candidate_id,family,max_cells,max_rows,q2_cap,max_per_subject,min_route_score,min_cell_score,novelty,alpha,mode,selected_routes,selected_cells,changed_cells_vs_h057,changed_rows_vs_h057,outside_h070_cells,outside_h069_cells,h071_route_overlap,h070_overlap_cells,h069_overlap_cells,h068_overlap_cells,public_action_pred_delta_vs_h057,posterior_delta_vs_h057,responsibility_weighted_delta_vs_h057,max_positive_bad_cosine,mean_h073_route_score,mean_bridge_cell_score,mean_story_action_energy,mean_story_to_h068_selected,mean_assignment_route_score,mean_public_score,mean_invariant_score,mean_shortcut_energy,h050_null_selected,selected_subjects,route_templates,bad_cos_submission_h010_ob,bad_cos_submission_e216_ma,bad_cos_submission_e323_55,bad_cos_submission_jepa_la,bad_cos_submission_lejepa_,bad_cos_submission_ordinal,Q1_changed_vs_h057,Q2_changed_vs_h057,Q3_changed_vs_h057,S1_changed_vs_h057,S2_changed_vs_h057,S3_changed_vs_h057,S4_changed_vs_h057,hash,story_oof_auc_h068_selected,story_full_auc_z_vs_shuffle,action_rank,posterior_rank,responsibility_rank,bridge_rank,story_rank,route_rank,shortcut_avoid_rank,bad_avoid_rank,outside_h069_ratio,q2_risk,route_diversity,bigbet_scale_score,h073_score,file,resolved_path
h073_fullvector_action_state_outside_h069_c980_r225_q288_7a2cbf07,fullvector_action_state,980,225,88,25,0.52,0.29,outside_h069,1.0,logit,141,657,657,141,343,557,64,314,100,260,-0.000618202168396926,-0.0005986857552950654,-0.0006275616630877723,0.0,0.7689200457395415,0.6152845749075887,0.43839180691454666,0.3931847247566152,0.7831576504522562,0.5883032311372037,0.5426867014568385,0.2732156555772994,0,10,full_state:15;nonq2_full:34;q3_s_stage:21;q_subjective:2;recovery_route:14;s_stage:55,-0.5860581031780272,-0.5892241804670568,-0.5863525101725718,-0.5812600575636314,-0.5761337752214671,-0.5856749241441647,57,17,61,123,137,128,134,7a2cbf07,0.8780938775510203,23.27989325841962,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.84779299847793,0.0258751902587519,6,0.0,0.6348934550989346,submission_h073_fullvector_action_state_outside_h069_c980_r225_q288_7a2cbf07.csv,/Users/kbsoo/Downloads/cl2/hitl/h073_human_action_health_bridge_jepa/submission_h073_fullvector_action_state_outside_h069_c980_r225_q288_7a2cbf07.csv
h073_story_action_big_outside_h071_c760_r190_q264_47ca5340,story_action_big,760,190,64,22,0.61,0.34,outside_h071,1.0,logit,123,534,534,123,252,455,0,282,79,211,-0.0005136836769742238,-0.00045762608523112965,-0.0003728585850567347,0.0,0.7893972951278426,0.6480207597645801,0.4638303905831995,0.38964724277318974,0.7924235411511723,0.6160324986623863,0.5570089780631353,0.2504400214018191,0,10,full_state:6;nonq2_full:20;q2_hardtail:1;q3_s_stage:31;recovery_route:12;s14_edge:2;s23_core:2;s_stage:49,-0.49860643252644166,-0.5025610699370152,-0.499415140137443,-0.49331409029429735,-0.48630044906696757,-0.49452704314434887,37,2,45,107,119,114,110,47ca5340,0.8780938775510203,23.27989325841962,0.16666666666666666,0.16666666666666666,0.16666666666666666,1.0,1.0,1.0,1.0,0.5,0.8520599250936329,0.003745318352059925,8,0.0,0.6110923845193508,submission_h073_story_action_big_outside_h071_c760_r190_q264_47ca5340.csv,/Users/kbsoo/Downloads/cl2/hitl/h073_human_action_health_bridge_jepa/submission_h073_story_action_big_outside_h071_c760_r190_q264_47ca5340.csv
h073_story_action_big_outside_h069_c900_r215_q276_7f88ce5e,story_action_big,900,215,76,25,0.58,0.32,outside_h069,1.0,logit,136,617,617,136,307,524,58,310,93,243,-0.0005799955550803923,-0.0005298261945610611,-0.000449933598621679,0.0,0.7788056632299659,0.6262850150497801,0.4444794072702014,0.3918934899686588,0.7880198509430947,0.6020378235702708,0.5477753276221347,0.26466487612873346,0,10,full_state:11;nonq2_full:31;q2_hardtail:4;q2_s3_tail:1;q3_s_stage:21;recovery_route:11;s14_edge:2;s23_core:1;s_stage:54,-0.5429588404193281,-0.5460458387499372,-0.5429327706570954,-0.5370328999940888,-0.531373660337366,-0.5418780729838866,52,16,58,118,127,123,123,7f88ce5e,0.8780938775510203,23.27989325841962,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.5,0.6666666666666666,0.5,0.5,0.8492706645056726,0.02593192868719611,9,0.0,0.6050378173960022,submission_h073_story_action_big_outside_h069_c900_r215_q276_7f88ce5e.csv,/Users/kbsoo/Downloads/cl2/hitl/h073_human_action_health_bridge_jepa/submission_h073_story_action_big_outside_h069_c900_r215_q276_7f88ce5e.csv
h073_action_private_bridge_anti_shortcut_c760_r205_q248_fc0a7bd0,action_private_bridge,760,205,48,24,0.57,0.33,anti_shortcut,1.0,logit,135,588,588,135,281,499,50,307,89,226,-0.0005798063067262467,-0.000513238031886923,-0.0004368224919302683,0.0,0.7780667941492216,0.6363778474246842,0.44872824101069003,0.38909303582182636,0.7833922269189478,0.6110615160349854,0.5519531972789117,0.25242677356656945,0,10,full_state:7;nonq2_full:28;q2_hardtail:4;q2_s3_tail:1;q3_s_stage:19;recovery_route:15;s14_edge:2;s23_core:5;s_stage:54,-0.5257944726395828,-0.5287149708516319,-0.5252937494271496,-0.5206129554740018,-0.5138190168223482,-0.5213720013827075,50,12,51,109,126,123,117,fc0a7bd0,0.8780938775510203,23.27989325841962,0.5,0.5,0.5,0.6666666666666666,0.6666666666666666,0.5,0.8333333333333334,0.5,0.8486394557823129,0.02040816326530612,9,0.0,0.5903061224489797,submission_h073_action_private_bridge_anti_shortcut_c760_r205_q248_fc0a7bd0.csv,/Users/kbsoo/Downloads/cl2/hitl/h073_human_action_health_bridge_jepa/submission_h073_action_private_bridge_anti_shortcut_c760_r205_q248_fc0a7bd0.csv
h073_stage_health_bridge_anti_shortcut_c700_r200_q20_6fbe8438,stage_health_bridge,700,200,0,24,0.55,0.32,anti_shortcut,1.0,logit,130,576,576,130,280,488,42,296,88,223,-0.0005318965907852911,-0.00047297573882524295,-0.0003760606845659796,0.0,0.7841710040412485,0.6378817063492064,0.4528354166666667,0.38838297926463006,0.7893714639074693,0.6071465079365078,0.5511573859126985,0.2545876984126984,0,10,nonq2_full:34;q3_s_stage:19;recovery_route:15;s14_edge:2;s23_core:5;s_stage:55,-0.5179007030043677,-0.5207509607963198,-0.5172044671738824,-0.5121739910893682,-0.5053949393487023,-0.5130897567607641,49,0,52,109,126,122,118,6fbe8438,0.8780938775510203,23.27989325841962,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.6666666666666666,0.5,0.8472222222222222,0.0,6,0.0,0.5847222222222223,submission_h073_stage_health_bridge_anti_shortcut_c700_r200_q20_6fbe8438.csv,/Users/kbsoo/Downloads/cl2/hitl/h073_human_action_health_bridge_jepa/submission_h073_stage_health_bridge_anti_shortcut_c700_r200_q20_6fbe8438.csv
h073_arousal_action_bridge_outside_h069_c720_r190_q276_c2efa62e,arousal_action_bridge,720,190,76,24,0.55,0.31,outside_h069,1.0,logit,135,683,683,135,356,580,63,327,103,275,-0.000611638672595212,-0.0005620002704685028,-0.0004685376974164848,0.0,0.7666561158078368,0.6082841037439867,0.42614040577285095,0.3929736852951246,0.79614865136876,0.589583953147877,0.5492402175277138,0.28023587115666176,0,10,full_state:17;nonq2_full:55;q2_s3_tail:3;q3_s_stage:59;q_subjective:1,-0.5649061367135585,-0.5675970065626613,-0.5648274249636337,-0.5595306859632633,-0.555277893038074,-0.5644717457593547,70,20,87,129,129,123,125,c2efa62e,0.8780938775510203,23.27989325841962,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.5,0.849194729136164,0.029282576866764276,5,0.0,0.497606962746055,submission_h073_arousal_action_bridge_outside_h069_c720_r190_q276_c2efa62e.csv,/Users/kbsoo/Downloads/cl2/hitl/h073_human_action_health_bridge_jepa/submission_h073_arousal_action_bridge_outside_h069_c720_r190_q276_c2efa62e.csv
