fold,target,source,loss
1,Q3,moe_logreg_c0.3_b0.35,0.6814092303647871
1,Q3,moe_ridge_a5_b0.05,0.6877698777780332
1,Q3,moe_ridge_a5_b0.1,0.6864719265442238
1,Q3,moe_ridge_a5_b0.2,0.6840854536594337
1,Q3,moe_ridge_a5_b0.35,0.6810073104235096
1,Q3,moe_ridge_a20_b0.05,0.6876937873981134
1,Q3,moe_ridge_a20_b0.1,0.6863130558942978
1,Q3,moe_ridge_a20_b0.2,0.6837406571182284
1,Q3,moe_ridge_a20_b0.35,0.6803313641405125
1,Q3,moe_ridge_a80_b0.05,0.687832953173722
1,Q3,moe_ridge_a80_b0.1,0.6865750595045509
1,Q3,moe_ridge_a80_b0.2,0.6842014237137658
1,Q3,moe_ridge_a80_b0.35,0.6809792338505744
1,S1,moe_logreg_c0.03_b0.05,0.5673408987673484
1,S1,moe_logreg_c0.03_b0.1,0.5671383068887756
1,S1,moe_logreg_c0.03_b0.2,0.5667560691177739
1,S1,moe_logreg_c0.03_b0.35,0.5662396137897371
1,S1,moe_logreg_c0.1_b0.05,0.5672821611171367
1,S1,moe_logreg_c0.1_b0.1,0.5670305325777507
1,S1,moe_logreg_c0.1_b0.2,0.5665791383237602
1,S1,moe_logreg_c0.1_b0.35,0.5660307605786069
1,S1,moe_logreg_c0.3_b0.05,0.5672478814441997
1,S1,moe_logreg_c0.3_b0.1,0.5669737762139023
1,S1,moe_logreg_c0.3_b0.2,0.5665126117699862
1,S1,moe_logreg_c0.3_b0.35,0.5660371769269903
1,S1,moe_ridge_a5_b0.05,0.56710679768525
1,S1,moe_ridge_a5_b0.1,0.566690731856207
1,S1,moe_ridge_a5_b0.2,0.565942380778143
1,S1,moe_ridge_a5_b0.35,0.565025619452277
1,S1,moe_ridge_a20_b0.05,0.567246026217642
1,S1,moe_ridge_a20_b0.1,0.5669594841203901
1,S1,moe_ridge_a20_b0.2,0.5664419344549644
1,S1,moe_ridge_a20_b0.35,0.565803535047813
1,S1,moe_ridge_a80_b0.05,0.5673965670662738
1,S1,moe_ridge_a80_b0.1,0.5672498576076235
1,S1,moe_ridge_a80_b0.2,0.5669802195158115
1,S1,moe_ridge_a80_b0.35,0.5666354869444014
1,S2,moe_logreg_c0.03_b0.05,0.6033924073621492
1,S2,moe_logreg_c0.03_b0.1,0.6027558146093924
1,S2,moe_logreg_c0.03_b0.2,0.6015069641453398
1,S2,moe_logreg_c0.03_b0.35,0.5996922004644043
1,S2,moe_logreg_c0.1_b0.05,0.6036664089262574
1,S2,moe_logreg_c0.1_b0.1,0.6033018543549491
1,S2,moe_logreg_c0.1_b0.2,0.6025917669378174
1,S2,moe_logreg_c0.1_b0.35,0.6015738854890117
1,S2,moe_logreg_c0.3_b0.05,0.6040072024397354
1,S2,moe_logreg_c0.3_b0.1,0.6039869182497487
1,S2,moe_logreg_c0.3_b0.2,0.6039768145889265
1,S2,moe_logreg_c0.3_b0.35,0.6040416733765954
1,S2,moe_ridge_a5_b0.05,0.6031747142759002
1,S2,moe_ridge_a5_b0.1,0.6023366067284418
1,S2,moe_ridge_a5_b0.2,0.6007296172301563
1,S2,moe_ridge_a5_b0.35,0.5984784074216771
1,S2,moe_ridge_a20_b0.05,0.6038006581492529
1,S2,moe_ridge_a20_b0.1,0.6035692974344993
1,S2,moe_ridge_a20_b0.2,0.6031226288158047
1,S2,moe_ridge_a20_b0.35,0.6024931730282007
1,S2,moe_ridge_a80_b0.05,0.6042487253518539
1,S2,moe_ridge_a80_b0.1,0.6044680406193528
1,S2,moe_ridge_a80_b0.2,0.6049310602938026
1,S2,moe_ridge_a80_b0.35,0.6056890046387725
1,S3,moe_logreg_c0.03_b0.05,0.49397870039876846
1,S3,moe_logreg_c0.03_b0.1,0.49362529561940566
1,S3,moe_logreg_c0.03_b0.2,0.4929656068939899
1,S3,moe_logreg_c0.03_b0.35,0.492093157555993
1,S3,moe_logreg_c0.1_b0.05,0.4937928121959623
1,S3,moe_logreg_c0.1_b0.1,0.4932646712107327
1,S3,moe_logreg_c0.1_b0.2,0.49228856784654107
1,S3,moe_logreg_c0.1_b0.35,0.491022963441908
1,S3,moe_logreg_c0.3_b0.05,0.49367468154655714
1,S3,moe_logreg_c0.3_b0.1,0.49304494880284794
1,S3,moe_logreg_c0.3_b0.2,0.4919143482147958
1,S3,moe_logreg_c0.3_b0.35,0.4905360582750032
1,S3,moe_ridge_a5_b0.05,0.49300611757607565
1,S3,moe_ridge_a5_b0.1,0.491702464615042
1,S3,moe_ridge_a5_b0.2,0.48920842471819126
1,S3,moe_ridge_a5_b0.35,0.48574709748640754
1,S3,moe_ridge_a20_b0.05,0.49316979149746515
1,S3,moe_ridge_a20_b0.1,0.49201565147940096
1,S3,moe_ridge_a20_b0.2,0.48977858736075247
1,S3,moe_ridge_a20_b0.35,0.48659884968805706
1,S3,moe_ridge_a80_b0.05,0.4934763067672757
1,S3,moe_ridge_a80_b0.1,0.49261891187772366
1,S3,moe_ridge_a80_b0.2,0.49094661502945647
1,S3,moe_ridge_a80_b0.35,0.48854433444632345
1,S4,moe_logreg_c0.03_b0.05,0.68114976415666
1,S4,moe_logreg_c0.03_b0.1,0.6815508985114518
1,S4,moe_logreg_c0.03_b0.2,0.6823865526304115
1,S4,moe_logreg_c0.03_b0.35,0.6837246087548333
1,S4,moe_logreg_c0.1_b0.05,0.6810271800448496
1,S4,moe_logreg_c0.1_b0.1,0.681308654830591
1,S4,moe_logreg_c0.1_b0.2,0.6819139308007759
1,S4,moe_logreg_c0.1_b0.35,0.68292948330006
1,S4,moe_logreg_c0.3_b0.05,0.68068083006284
1,S4,moe_logreg_c0.3_b0.1,0.6806224406587361
1,S4,moe_logreg_c0.3_b0.2,0.6805678276996264
1,S4,moe_logreg_c0.3_b0.35,0.680644862549265
1,S4,moe_ridge_a5_b0.05,0.6798826178034879
1,S4,moe_ridge_a5_b0.1,0.6790443119532321
1,S4,moe_ridge_a5_b0.2,0.6774870157905926
1,S4,moe_ridge_a5_b0.35,0.6754631323825627
1,S4,moe_ridge_a20_b0.05,0.6804937243150717
1,S4,moe_ridge_a20_b0.1,0.6802380414733248
1,S4,moe_ridge_a20_b0.2,0.6797580021784217
1,S4,moe_ridge_a20_b0.35,0.6791184997453927
1,S4,moe_ridge_a80_b0.05,0.6808522639398951
1,S4,moe_ridge_a80_b0.1,0.6809483834234246
1,S4,moe_ridge_a80_b0.2,0.6811513262796193
1,S4,moe_ridge_a80_b0.35,0.6814830460238926
2,Q1,moe_logreg_c0.03_b0.05,0.6781008848299586
2,Q1,moe_logreg_c0.03_b0.1,0.6770361901933879
2,Q1,moe_logreg_c0.03_b0.2,0.674966037283887
2,Q1,moe_logreg_c0.03_b0.35,0.6720048452266578
2,Q1,moe_logreg_c0.1_b0.05,0.6776478880877377
2,Q1,moe_logreg_c0.1_b0.1,0.6761407816094951
2,Q1,moe_logreg_c0.1_b0.2,0.6732170391104563
2,Q1,moe_logreg_c0.1_b0.35,0.6690518267602567
2,Q1,moe_logreg_c0.3_b0.05,0.677272718297777
2,Q1,moe_logreg_c0.3_b0.1,0.6754004948973149
2,Q1,moe_logreg_c0.3_b0.2,0.6717759516717378
2,Q1,moe_logreg_c0.3_b0.35,0.6666307589422493
2,Q1,moe_ridge_a5_b0.05,0.6770275201772273
2,Q1,moe_ridge_a5_b0.1,0.6749122463997016
2,Q1,moe_ridge_a5_b0.2,0.6708076486723075
2,Q1,moe_ridge_a5_b0.35,0.6649561350273511
2,Q1,moe_ridge_a20_b0.05,0.6775441048709133
2,Q1,moe_ridge_a20_b0.1,0.6759321398795691
2,Q1,moe_ridge_a20_b0.2,0.6727955464024454
2,Q1,moe_ridge_a20_b0.35,0.6683035235942437
2,Q1,moe_ridge_a80_b0.05,0.6781363579483842
2,Q1,moe_ridge_a80_b0.1,0.6771023475340903
2,Q1,moe_ridge_a80_b0.2,0.6750796659518784
2,Q1,moe_ridge_a80_b0.35,0.6721565426193009
2,Q2,moe_logreg_c0.03_b0.05,0.6524311648352078
2,Q2,moe_logreg_c0.03_b0.1,0.6527555791777464
2,Q2,moe_logreg_c0.03_b0.2,0.6537259617928705
2,Q2,moe_logreg_c0.03_b0.35,0.6559419890904867
2,Q2,moe_logreg_c0.1_b0.05,0.6518080086616233
2,Q2,moe_logreg_c0.1_b0.1,0.6515407099874558
2,Q2,moe_logreg_c0.1_b0.2,0.6514157627080127
2,Q2,moe_logreg_c0.1_b0.35,0.6521921673850047
2,Q2,moe_logreg_c0.3_b0.05,0.6511258340775374
2,Q2,moe_logreg_c0.3_b0.1,0.6502381864486564
2,Q2,moe_logreg_c0.3_b0.2,0.6490477953884103
2,Q2,moe_logreg_c0.3_b0.35,0.6486382110998543
2,Q2,moe_ridge_a5_b0.05,0.65046456315998
2,Q2,moe_ridge_a5_b0.1,0.6488958730200718
2,Q2,moe_ridge_a5_b0.2,0.6462918879203147
2,Q2,moe_ridge_a5_b0.35,0.6436523334534082
2,Q2,moe_ridge_a20_b0.05,0.6512881527502455
2,Q2,moe_ridge_a20_b0.1,0.6504555088912761
2,Q2,moe_ridge_a20_b0.2,0.6490717987583887
2,Q2,moe_ridge_a20_b0.35,0.6476624972225932
2,Q2,moe_ridge_a80_b0.05,0.6521261855261524
2,Q2,moe_ridge_a80_b0.1,0.6520865991719372
2,Q2,moe_ridge_a80_b0.2,0.6521606307871975
2,Q2,moe_ridge_a80_b0.35,0.6526360204291353
2,Q3,moe_logreg_c0.03_b0.05,0.702838753653017
2,Q3,moe_logreg_c0.03_b0.1,0.7002610441895186
2,Q3,moe_logreg_c0.03_b0.2,0.6953424399459248
2,Q3,moe_logreg_c0.03_b0.35,0.6885246914280081
2,Q3,moe_logreg_c0.1_b0.05,0.7023791225908521
2,Q3,moe_logreg_c0.1_b0.1,0.6993756052015412
2,Q3,moe_logreg_c0.1_b0.2,0.6937013516256277
2,Q3,moe_logreg_c0.1_b0.35,0.6859731668474004
2,Q3,moe_logreg_c0.3_b0.05,0.7021153064355978
2,Q3,moe_logreg_c0.3_b0.1,0.6988675009008429
2,Q3,moe_logreg_c0.3_b0.2,0.6927602431295842
2,Q3,moe_logreg_c0.3_b0.35,0.6845127311015897
2,Q3,moe_ridge_a5_b0.05,0.7016915326365897
2,Q3,moe_ridge_a5_b0.1,0.6980867031276222
2,Q3,moe_ridge_a5_b0.2,0.6918743836856427
2,Q3,moe_ridge_a5_b0.35,0.6851013318082607
2,Q3,moe_ridge_a20_b0.05,0.7022544762857162
2,Q3,moe_ridge_a20_b0.1,0.6991497080127601
2,Q3,moe_ridge_a20_b0.2,0.6933358340415654
2,Q3,moe_ridge_a20_b0.35,0.6862635719561206
2,Q3,moe_ridge_a80_b0.05,0.7029165096107401
2,Q3,moe_ridge_a80_b0.1,0.7004190210107769
2,Q3,moe_ridge_a80_b0.2,0.6956677309946907
2,Q3,moe_ridge_a80_b0.35,0.6891168839546803
2,S1,moe_logreg_c0.03_b0.05,0.5748182926608214
2,S1,moe_logreg_c0.03_b0.1,0.5743330419233537
2,S1,moe_logreg_c0.03_b0.2,0.5734111844702077
2,S1,moe_logreg_c0.03_b0.35,0.5721473270088727
2,S1,moe_logreg_c0.1_b0.05,0.574603625257271
2,S1,moe_logreg_c0.1_b0.1,0.5739137727935585
2,S1,moe_logreg_c0.1_b0.2,0.5726122994413603
2,S1,moe_logreg_c0.1_b0.35,0.570851067405833
2,S1,moe_logreg_c0.3_b0.05,0.5744379668501314
2,S1,moe_logreg_c0.3_b0.1,0.573594713146539
2,S1,moe_logreg_c0.3_b0.2,0.5720221457399673
2,S1,moe_logreg_c0.3_b0.35,0.5699403412271212
2,S1,moe_ridge_a5_b0.05,0.5737282384881786
2,S1,moe_ridge_a5_b0.1,0.5722633514238755
2,S1,moe_ridge_a5_b0.2,0.5696674215693023
2,S1,moe_ridge_a5_b0.35,0.5664821592991934
2,S1,moe_ridge_a20_b0.05,0.5740596364760753
2,S1,moe_ridge_a20_b0.1,0.5728772690478717
2,S1,moe_ridge_a20_b0.2,0.57072490139006
2,S1,moe_ridge_a20_b0.35,0.5679651480067069
2,S1,moe_ridge_a80_b0.05,0.5746969197108193
2,S1,moe_ridge_a80_b0.1,0.5740936393548847
2,S1,moe_ridge_a80_b0.2,0.5729444609013815
2,S1,moe_ridge_a80_b0.35,0.5713574382243991
2,S2,moe_logreg_c0.03_b0.05,0.5372509054657794
2,S2,moe_logreg_c0.03_b0.1,0.5371882750160618
2,S2,moe_logreg_c0.03_b0.2,0.5370749526885531
2,S2,moe_logreg_c0.03_b0.35,0.5369342699207252
2,S2,moe_logreg_c0.1_b0.05,0.5371564474305669
2,S2,moe_logreg_c0.1_b0.1,0.5370009496384742
2,S2,moe_logreg_c0.1_b0.2,0.5367066310821382
2,S2,moe_logreg_c0.1_b0.35,0.5363061934404374
2,S2,moe_logreg_c0.3_b0.05,0.5370399825884882
2,S2,moe_logreg_c0.3_b0.1,0.5367712906710906
2,S2,moe_logreg_c0.3_b0.2,0.5362602180678239
2,S2,moe_logreg_c0.3_b0.35,0.5355581648692129
2,S2,moe_ridge_a5_b0.05,0.536773226755599
2,S2,moe_ridge_a5_b0.1,0.5362401014290182
2,S2,moe_ridge_a5_b0.2,0.535207468764611
2,S2,moe_ridge_a5_b0.35,0.5337426093547979
2,S2,moe_ridge_a20_b0.05,0.5369688288913508
2,S2,moe_ridge_a20_b0.1,0.536625015719801
2,S2,moe_ridge_a20_b0.2,0.5359522186043872
2,S2,moe_ridge_a20_b0.35,0.5349803170999234
2,S2,moe_ridge_a80_b0.05,0.5371127171602508
2,S2,moe_ridge_a80_b0.1,0.5369101618403058
2,S2,moe_ridge_a80_b0.2,0.5365119526509777
2,S2,moe_ridge_a80_b0.35,0.535931959549984
2,S3,moe_logreg_c0.03_b0.05,0.5254008775805081
2,S3,moe_logreg_c0.03_b0.1,0.5250960808437888
2,S3,moe_logreg_c0.03_b0.2,0.524550574622172
2,S3,moe_logreg_c0.03_b0.35,0.5238972187224643
2,S3,moe_logreg_c0.1_b0.05,0.5251140367872142
2,S3,moe_logreg_c0.1_b0.1,0.5245366168340202
2,S3,moe_logreg_c0.1_b0.2,0.5234890974598866
2,S3,moe_logreg_c0.1_b0.35,0.5221936985876098
2,S3,moe_logreg_c0.3_b0.05,0.5248699509426712
2,S3,moe_logreg_c0.3_b0.1,0.524067205808723
2,S3,moe_logreg_c0.3_b0.2,0.52262530580839
2,S3,moe_logreg_c0.3_b0.35,0.5208800034680416
2,S3,moe_ridge_a5_b0.05,0.5245968345368075
2,S3,moe_ridge_a5_b0.1,0.523530654448502
2,S3,moe_ridge_a5_b0.2,0.5215925544531733
2,S3,moe_ridge_a5_b0.35,0.5191876303296894
2,S3,moe_ridge_a20_b0.05,0.5246905212430358
2,S3,moe_ridge_a20_b0.1,0.5236958963036884
2,S3,moe_ridge_a20_b0.2,0.5218343073265509
2,S3,moe_ridge_a20_b0.35,0.5193752699453844
2,S3,moe_ridge_a80_b0.05,0.5250768898721606
2,S3,moe_ridge_a80_b0.1,0.5244504875076829
2,S3,moe_ridge_a80_b0.2,0.5232698384103087
2,S3,moe_ridge_a80_b0.35,0.52168795199656
2,S4,moe_logreg_c0.03_b0.05,0.6018014150561598
2,S4,moe_logreg_c0.03_b0.1,0.6022294800159191
2,S4,moe_logreg_c0.03_b0.2,0.6031061491898841
2,S4,moe_logreg_c0.03_b0.35,0.6044719125487632
2,S4,moe_logreg_c0.1_b0.05,0.601652404603294
2,S4,moe_logreg_c0.1_b0.1,0.6019322175819308
2,S4,moe_logreg_c0.1_b0.2,0.6025145905732847
2,S4,moe_logreg_c0.1_b0.35,0.6034441929209304
2,S4,moe_logreg_c0.3_b0.05,0.6014267302808228
2,S4,moe_logreg_c0.3_b0.1,0.6014859797204152
2,S4,moe_logreg_c0.3_b0.2,0.6016421938409215
2,S4,moe_logreg_c0.3_b0.35,0.6019687391980898
2,S4,moe_ridge_a5_b0.05,0.6008282895284627
2,S4,moe_ridge_a5_b0.1,0.6002908451737295
2,S4,moe_ridge_a5_b0.2,0.5992586525693715
2,S4,moe_ridge_a5_b0.35,0.597814151580448
2,S4,moe_ridge_a20_b0.05,0.601144376657776
2,S4,moe_ridge_a20_b0.1,0.6009114968611441
2,S4,moe_ridge_a20_b0.2,0.6004546393942521
2,S4,moe_ridge_a20_b0.35,0.5997912863426741
2,S4,moe_ridge_a80_b0.05,0.6013351851950277
2,S4,moe_ridge_a80_b0.1,0.6012904478599866
2,S4,moe_ridge_a80_b0.2,0.6012019632066423
2,S4,moe_ridge_a80_b0.35,0.6010716985437543
3,Q1,moe_logreg_c0.03_b0.05,0.6793470519150682
3,Q1,moe_logreg_c0.03_b0.1,0.6780272889338801
3,Q1,moe_logreg_c0.03_b0.2,0.6754766444012841
3,Q1,moe_logreg_c0.03_b0.35,0.6718629794002748
3,Q1,moe_logreg_c0.1_b0.05,0.6788531769978946
3,Q1,moe_logreg_c0.1_b0.1,0.6770535373937447
3,Q1,moe_logreg_c0.1_b0.2,0.6735846455394167
3,Q1,moe_logreg_c0.1_b0.35,0.6686958169763232
3,Q1,moe_logreg_c0.3_b0.05,0.6785403858270533
3,Q1,moe_logreg_c0.3_b0.1,0.6764393723466974
3,Q1,moe_logreg_c0.3_b0.2,0.672401912942402
3,Q1,moe_logreg_c0.3_b0.35,0.6667455124608219
3,Q1,moe_ridge_a5_b0.05,0.6787207208741338
3,Q1,moe_ridge_a5_b0.1,0.6767962345179249
3,Q1,moe_ridge_a5_b0.2,0.6731012893954498
3,Q1,moe_ridge_a5_b0.35,0.667935241021921
3,Q1,moe_ridge_a20_b0.05,0.6789862876580922
3,Q1,moe_ridge_a20_b0.1,0.6773155053551853
3,Q1,moe_ridge_a20_b0.2,0.6740928361886455
3,Q1,moe_ridge_a20_b0.35,0.6695487207867334
3,Q1,moe_ridge_a80_b0.05,0.6795729954361939
3,Q1,moe_ridge_a80_b0.1,0.6784674914521646
3,Q1,moe_ridge_a80_b0.2,0.6763122822664202
3,Q1,moe_ridge_a80_b0.35,0.6732155203069776
3,Q2,moe_logreg_c0.03_b0.05,0.7656072669825608
3,Q2,moe_logreg_c0.03_b0.1,0.7635965894364471
3,Q2,moe_logreg_c0.03_b0.2,0.759950491764069
3,Q2,moe_logreg_c0.03_b0.35,0.7553376808616086
3,Q2,moe_logreg_c0.1_b0.05,0.7647374425524761
3,Q2,moe_logreg_c0.1_b0.1,0.7619543531244416
3,Q2,moe_logreg_c0.1_b0.2,0.7570272177974404
3,Q2,moe_logreg_c0.1_b0.35,0.7510755771771744
3,Q2,moe_logreg_c0.3_b0.05,0.7634334700356666
3,Q2,moe_logreg_c0.3_b0.1,0.7594970664678253
3,Q2,moe_logreg_c0.3_b0.2,0.7526641741433225
3,Q2,moe_logreg_c0.3_b0.35,0.7447288575980865
3,Q2,moe_ridge_a5_b0.05,0.7600125436992067
3,Q2,moe_ridge_a5_b0.1,0.7527538884685037
3,Q2,moe_ridge_a5_b0.2,0.739527447552891
3,Q2,moe_ridge_a5_b0.35,0.7224956544988335
3,Q2,moe_ridge_a20_b0.05,0.7617851653418634
3,Q2,moe_ridge_a20_b0.1,0.7561101730961409
3,Q2,moe_ridge_a20_b0.2,0.7455562173380984
3,Q2,moe_ridge_a20_b0.35,0.7314835795351091
3,Q2,moe_ridge_a80_b0.05,0.7634292930943475
3,Q2,moe_ridge_a80_b0.1,0.7592413106183414
3,Q2,moe_ridge_a80_b0.2,0.7512439765410673
3,Q2,moe_ridge_a80_b0.35,0.7401139569284171
3,Q3,moe_logreg_c0.03_b0.05,0.6637301991984764
3,Q3,moe_logreg_c0.03_b0.1,0.66309063840693
3,Q3,moe_logreg_c0.03_b0.2,0.6621062510555112
3,Q3,moe_logreg_c0.03_b0.35,0.6613420068240523
3,Q3,moe_logreg_c0.1_b0.05,0.6636603746386861
3,Q3,moe_logreg_c0.1_b0.1,0.662994426953997
3,Q3,moe_logreg_c0.1_b0.2,0.662083921929808
3,Q3,moe_logreg_c0.1_b0.35,0.6617381272464546
3,Q3,moe_logreg_c0.3_b0.05,0.6635716605868215
3,Q3,moe_logreg_c0.3_b0.1,0.6628409693643341
3,Q3,moe_logreg_c0.3_b0.2,0.6618712474795483
3,Q3,moe_logreg_c0.3_b0.35,0.6616089226981936
3,Q3,moe_ridge_a5_b0.05,0.6637247694040257
3,Q3,moe_ridge_a5_b0.1,0.6631162766580465
3,Q3,moe_ridge_a5_b0.2,0.6623029153453744
3,Q3,moe_ridge_a5_b0.35,0.6620683095967176
3,Q3,moe_ridge_a20_b0.05,0.6637547352885326
3,Q3,moe_ridge_a20_b0.1,0.6631575076064092
3,Q3,moe_ridge_a20_b0.2,0.662311192685994
3,Q3,moe_ridge_a20_b0.35,0.6618890817898333
3,Q3,moe_ridge_a80_b0.05,0.6638133516178824
3,Q3,moe_ridge_a80_b0.1,0.6632361487690792
3,Q3,moe_ridge_a80_b0.2,0.6623169582992829
3,Q3,moe_ridge_a80_b0.35,0.6615105165425862
3,S1,moe_logreg_c0.03_b0.05,0.5898545843332804
3,S1,moe_logreg_c0.03_b0.1,0.5902170669087233
3,S1,moe_logreg_c0.03_b0.2,0.5909842244433596
3,S1,moe_logreg_c0.03_b0.35,0.5922424483804719
3,S1,moe_logreg_c0.1_b0.05,0.589785711483538
3,S1,moe_logreg_c0.1_b0.1,0.5900989268594273
3,S1,moe_logreg_c0.1_b0.2,0.5908271469008608
3,S1,moe_logreg_c0.1_b0.35,0.5921796621728532
3,S1,moe_logreg_c0.3_b0.05,0.589759916896604
3,S1,moe_logreg_c0.3_b0.1,0.5900737790472544
3,S1,moe_logreg_c0.3_b0.2,0.5908835853339929
3,S1,moe_logreg_c0.3_b0.35,0.5925647299503358
3,S1,moe_ridge_a5_b0.05,0.589387057298879
3,S1,moe_ridge_a5_b0.1,0.5893375862402856
3,S1,moe_ridge_a5_b0.2,0.5894505228365469
3,S1,moe_ridge_a5_b0.35,0.5901672147109924
3,S1,moe_ridge_a20_b0.05,0.5892678135301406
3,S1,moe_ridge_a20_b0.1,0.5890772088342918
3,S1,moe_ridge_a20_b0.2,0.588840691573191
3,S1,moe_ridge_a20_b0.35,0.5888572148147739
3,S1,moe_ridge_a80_b0.05,0.5892266099111055
3,S1,moe_ridge_a80_b0.1,0.5889653838158031
3,S1,moe_ridge_a80_b0.2,0.5884978224014462
3,S1,moe_ridge_a80_b0.35,0.5879354510588956
3,S2,moe_logreg_c0.03_b0.05,0.5360593259790098
3,S2,moe_logreg_c0.03_b0.1,0.5362315703256119
3,S2,moe_logreg_c0.03_b0.2,0.5365881162672812
3,S2,moe_logreg_c0.03_b0.35,0.5371528789761998
3,S2,moe_logreg_c0.1_b0.05,0.5360162986683402
3,S2,moe_logreg_c0.1_b0.1,0.5361485384753095
3,S2,moe_logreg_c0.1_b0.2,0.5364342065231967
3,S2,moe_logreg_c0.1_b0.35,0.536915739669486
3,S2,moe_logreg_c0.3_b0.05,0.5360183153615947
3,S2,moe_logreg_c0.3_b0.1,0.5361603410044429
3,S2,moe_logreg_c0.3_b0.2,0.5364890747992077
3,S2,moe_logreg_c0.3_b0.35,0.5370947725420793
3,S2,moe_ridge_a5_b0.05,0.5357536156426808
3,S2,moe_ridge_a5_b0.1,0.5356398872300281
3,S2,moe_ridge_a5_b0.2,0.5354847281877905
3,S2,moe_ridge_a5_b0.35,0.5354368878898398
3,S2,moe_ridge_a20_b0.05,0.535707936057595
3,S2,moe_ridge_a20_b0.1,0.5355327302418127
3,S2,moe_ridge_a20_b0.2,0.5352064681248078
3,S2,moe_ridge_a20_b0.35,0.5347783184490502
3,S2,moe_ridge_a80_b0.05,0.5357061985397961
3,S2,moe_ridge_a80_b0.1,0.5355239001449108
3,S2,moe_ridge_a80_b0.2,0.5351672114972233
3,S2,moe_ridge_a80_b0.35,0.5346520978992769
3,S3,moe_logreg_c0.03_b0.05,0.5571356110294672
3,S3,moe_logreg_c0.03_b0.1,0.5568722495679269
3,S3,moe_logreg_c0.03_b0.2,0.5563940719627896
3,S3,moe_logreg_c0.03_b0.35,0.5558005480636737
