target,source,loss
Q1,moe_ridge_a5_b0.35,0.6661838451651003
Q2,moe_ridge_a5_b0.35,0.6792277478852716
Q3,moe_ridge_a5_b0.35,0.666058517225206
S1,moe_ridge_a5_b0.35,0.5700799701319177
S2,moe_ridge_a5_b0.35,0.5784525275626157
S3,moe_ridge_a5_b0.35,0.527843672083205
S4,moe_ridge_a5_b0.35,0.6430681199276149
