decision,selected_candidate_id,selected_file,selected_resolved_path,root_uploadsafe_path,worldview,null_opp_z_top520,candidate_id,family,max_cells,max_rows,q2_cap,max_per_subject,min_route_score,min_cell_score,novelty,alpha,mode,selected_routes,selected_cells,changed_cells_vs_h057,changed_rows_vs_h057,outside_h070_cells,outside_h069_cells,h071_route_overlap,h070_overlap_cells,h069_overlap_cells,h068_overlap_cells,public_action_pred_delta_vs_h057,posterior_delta_vs_h057,responsibility_weighted_delta_vs_h057,max_positive_bad_cosine,mean_h074_route_score,mean_h074_cell_score,mean_h074_negative_space,mean_h074_bad_opp_rank,mean_h074_bad_same_rank,mean_h074_bad_margin_rank,mean_h074_e216_opp_rank,mean_h073_bridge_cell_score,mean_h068_health,mean_public_score,mean_invariant_score,mean_shortcut_energy,h050_null_selected,selected_subjects,route_templates,bad_cos_submission_h010_objective_,bad_cos_submission_e216_maskfam_je,bad_cos_submission_e323_5508f966_u,bad_cos_submission_jepa_latent_q2_,bad_cos_submission_jepa_latent_res,bad_cos_submission_lejepa_targetwi,bad_cos_submission_ordinal_q_const,Q1_changed_vs_h057,Q2_changed_vs_h057,Q3_changed_vs_h057,S1_changed_vs_h057,S2_changed_vs_h057,S3_changed_vs_h057,S4_changed_vs_h057,hash,action_rank,posterior_rank,responsibility_rank,h074_route_rank,h074_cell_rank,opp_rank,margin_rank,same_avoid_rank,shortcut_avoid_rank,bad_avoid_rank,outside_h069_ratio,q2_risk,route_diversity,bigbet_scale_score,h074_score,file,resolved_path,path,rows,keys_match,duplicate_keys,nan_cells,min_prob,max_prob,changed_cells_vs_h057_validation,upload_safe
promote_antishortcut_broad_sensor_not_001,h074_row_broad_outside_h069_c1100_r250_q290_816703df,submission_h074_row_broad_outside_h069_c1100_r250_q290_816703df.csv,/Users/kbsoo/Downloads/cl2/hitl/h074_anti_shortcut_state_inversion_jepa/submission_h074_row_broad_outside_h069_c1100_r250_q290_816703df.csv,/Users/kbsoo/Downloads/cl2/submission_h074_antishortcut_inversion_816703df_uploadsafe.csv,"bad-opposition is real and can support a broad clean move, but expected action still misses the 0.001 gate",9.270845557092859,h074_row_broad_outside_h069_c1100_r250_q290_816703df,row_broad,1100,250,90,32,0.48,0.3,outside_h069,1.0,logit,152,597,597,152,278,519,57,319,78,207,-0.0008397078908902207,-0.0006862927066216298,-0.0009492418448581308,0.0,0.7372713458237987,0.7366342569992821,0.23151060540799234,0.6711739650634122,0.324453218473319,0.6689820531227566,0.6572194304857621,0.6207506436946638,0.5527045061497966,0.6115687485044269,0.5455261880832736,0.2355508734146925,0,10,full_state:15;nonq2_full:20;q2_hardtail:23;q2_s3_tail:4;q3_s_stage:20;q_subjective:1;recovery_route:23;s_stage:46,-0.5125379979955614,-0.5162078255527676,-0.5136347107186612,-0.5098097012517857,-0.5080668651162142,-0.5026588353768697,-0.512749459436964,59,42,54,99,119,114,110,816703df,1.0,0.8333333333333334,0.8333333333333334,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.5,0.8693467336683417,0.07035175879396985,8,0.0,0.5345119537079335,submission_h074_row_broad_outside_h069_c1100_r250_q290_816703df.csv,/Users/kbsoo/Downloads/cl2/hitl/h074_anti_shortcut_state_inversion_jepa/submission_h074_row_broad_outside_h069_c1100_r250_q290_816703df.csv,/Users/kbsoo/Downloads/cl2/submission_h074_antishortcut_inversion_816703df_uploadsafe.csv,250,True,0,0,4.939277944527429e-06,0.999999,597,True
