file,resolved_path,candidate_id,family,equation_set,prior_name,support_name,ridge_mult,floor,gain,power,k,alpha,posterior_delta_vs_base,changed_cells_vs_h012,changed_rows_vs_h012,changed_cells_vs_e247,mean_abs_prob_vs_h012,max_abs_prob_vs_h012,mean_abs_logit_vs_h012,max_abs_logit_vs_h012,cos_e247_to_h012,proj_e247_to_h012,selected_support_mean,selected_support_min
hitl/h030_rowtarget_identity_equation_jepa/submission_h030_e247_pre_h012_identity_combo_pre_h012_good_soft_k1200_a0.55_ac40394b.csv,/Users/kbsoo/Downloads/cl2/hitl/h030_rowtarget_identity_equation_jepa/submission_h030_e247_pre_h012_identity_combo_pre_h012_good_soft_k1200_a0.55_ac40394b.csv,e247_pre_h012_identity_combo_pre_h012_good_soft_k1200_a0.55,e247_identity_equation,e247_pre_h012,pre_h012_good_soft,identity_combo,1e-05,0.05,16.0,1.6,1200,0.55,-0.008096528384451336,1297,250,1200,0.00822908117789692,0.10131978036156875,0.15794530832595177,6.578639878032165,0.8439773595892237,0.8119101026531201,0.5811897571428571,0.2227257142857143
hitl/h030_rowtarget_identity_equation_jepa/submission_h030_e247_pre_h012_identity_combo_pre_h012_good_soft_k1200_a0.7_bf1aa560.csv,/Users/kbsoo/Downloads/cl2/hitl/h030_rowtarget_identity_equation_jepa/submission_h030_e247_pre_h012_identity_combo_pre_h012_good_soft_k1200_a0.7_bf1aa560.csv,e247_pre_h012_identity_combo_pre_h012_good_soft_k1200_a0.7,e247_identity_equation,e247_pre_h012,pre_h012_good_soft,identity_combo,1e-05,0.05,16.0,1.6,1200,0.7,-0.00875430609829733,1259,250,1200,0.007523140062297522,0.11481008476210963,0.14318905963703138,7.739814002744943,0.8439773595892694,1.033340130649484,0.5811897571428571,0.2227257142857143
hitl/h030_rowtarget_identity_equation_jepa/submission_h030_e247_pre_h012_identity_combo_pre_h012_good_soft_k1200_a0.85_fe8ee383.csv,/Users/kbsoo/Downloads/cl2/hitl/h030_rowtarget_identity_equation_jepa/submission_h030_e247_pre_h012_identity_combo_pre_h012_good_soft_k1200_a0.85_fe8ee383.csv,e247_pre_h012_identity_combo_pre_h012_good_soft_k1200_a0.85,e247_identity_equation,e247_pre_h012,pre_h012_good_soft,identity_combo,1e-05,0.05,16.0,1.6,1200,0.85,-0.009133161724432369,1296,250,1200,0.008484092554798177,0.13092890193254092,0.21084112520141415,9.60817613891996,0.8439773595893706,1.2547701586459374,0.5811897571428571,0.2227257142857143
hitl/h030_rowtarget_identity_equation_jepa/submission_h030_e247_pre_h012_identity_combo_pre_h012_good_soft_k1200_a1_9120352a.csv,/Users/kbsoo/Downloads/cl2/hitl/h030_rowtarget_identity_equation_jepa/submission_h030_e247_pre_h012_identity_combo_pre_h012_good_soft_k1200_a1_9120352a.csv,e247_pre_h012_identity_combo_pre_h012_good_soft_k1200_a1,e247_identity_equation,e247_pre_h012,pre_h012_good_soft,identity_combo,1e-05,0.05,16.0,1.6,1200,1.0,-0.009255655519493405,1297,250,1200,0.010330043765061017,0.18927009609894357,0.28460383356698793,11.47653827512384,0.8439773595892237,1.4762001866420276,0.5811897571428571,0.2227257142857143
hitl/h030_rowtarget_identity_equation_jepa/submission_h030_e247_pre_h012_identity_combo_pre_h012_good_soft_k1200_a1.15_08fcd0d9.csv,/Users/kbsoo/Downloads/cl2/hitl/h030_rowtarget_identity_equation_jepa/submission_h030_e247_pre_h012_identity_combo_pre_h012_good_soft_k1200_a1.15_08fcd0d9.csv,e247_pre_h012_identity_combo_pre_h012_good_soft_k1200_a1.15,e247_identity_equation,e247_pre_h012,pre_h012_good_soft,identity_combo,1e-05,0.05,16.0,1.6,1200,1.15,-0.009137918770768253,1297,250,1200,0.012720329572464885,0.24636978884530752,0.30331212914577255,11.47653827512384,0.8456425556071537,1.4875168146464932,0.5811897571428571,0.2227257142857143
hitl/h030_rowtarget_identity_equation_jepa/submission_h030_e247_pre_h012_identity_combo_pre_h012_good_soft_k1400_a0.55_c69f574e.csv,/Users/kbsoo/Downloads/cl2/hitl/h030_rowtarget_identity_equation_jepa/submission_h030_e247_pre_h012_identity_combo_pre_h012_good_soft_k1400_a0.55_c69f574e.csv,e247_pre_h012_identity_combo_pre_h012_good_soft_k1400_a0.55,e247_identity_equation,e247_pre_h012,pre_h012_good_soft,identity_combo,1e-05,0.05,16.0,1.6,1400,0.55,-0.008104311477735767,1425,250,1400,0.008302451710937965,0.10131978036156875,0.15827793620737782,6.578639878032165,0.8440061951853477,0.8119459493503981,0.5516263897959184,0.15122285714285713
hitl/h030_rowtarget_identity_equation_jepa/submission_h030_e247_pre_h012_identity_combo_pre_h012_good_soft_k1400_a0.7_e5812c7a.csv,/Users/kbsoo/Downloads/cl2/hitl/h030_rowtarget_identity_equation_jepa/submission_h030_e247_pre_h012_identity_combo_pre_h012_good_soft_k1400_a0.7_e5812c7a.csv,e247_pre_h012_identity_combo_pre_h012_good_soft_k1400_a0.7,e247_identity_equation,e247_pre_h012,pre_h012_good_soft,identity_combo,1e-05,0.05,16.0,1.6,1400,0.7,-0.008763186944153541,1387,250,1400,0.007616523215810184,0.11481008476210963,0.14361240421339178,7.739814002744943,0.8440061951853931,1.0333857537187467,0.5516263897959184,0.15122285714285713
hitl/h030_rowtarget_identity_equation_jepa/submission_h030_e247_pre_h012_identity_combo_pre_h012_good_soft_k1400_a0.85_e0fba339.csv,/Users/kbsoo/Downloads/cl2/hitl/h030_rowtarget_identity_equation_jepa/submission_h030_e247_pre_h012_identity_combo_pre_h012_good_soft_k1400_a0.85_e0fba339.csv,e247_pre_h012_identity_combo_pre_h012_good_soft_k1400_a0.85,e247_identity_equation,e247_pre_h012,pre_h012_good_soft,identity_combo,1e-05,0.05,16.0,1.6,1400,0.85,-0.009142701178090792,1424,250,1400,0.00859748935123782,0.13092890193254092,0.21135518647270896,9.60817613891996,0.8440061951854945,1.2548255580871848,0.5516263897959184,0.15122285714285713
hitl/h030_rowtarget_identity_equation_jepa/submission_h030_e247_pre_h012_identity_combo_pre_h012_good_soft_k1400_a1_8bdd548b.csv,/Users/kbsoo/Downloads/cl2/hitl/h030_rowtarget_identity_equation_jepa/submission_h030_e247_pre_h012_identity_combo_pre_h012_good_soft_k1400_a1_8bdd548b.csv,e247_pre_h012_identity_combo_pre_h012_good_soft_k1400_a1,e247_identity_equation,e247_pre_h012,pre_h012_good_soft,identity_combo,1e-05,0.05,16.0,1.6,1400,1.0,-0.009265414495406184,1425,250,1400,0.010463455206618384,0.18927009609894357,0.28520861153321714,11.47653827512384,0.8440061951853477,1.4762653624552602,0.5516263897959184,0.15122285714285713
hitl/h030_rowtarget_identity_equation_jepa/submission_h030_e247_pre_h012_identity_combo_pre_h012_good_soft_k1400_a1.15_532c58a5.csv,/Users/kbsoo/Downloads/cl2/hitl/h030_rowtarget_identity_equation_jepa/submission_h030_e247_pre_h012_identity_combo_pre_h012_good_soft_k1400_a1.15_532c58a5.csv,e247_pre_h012_identity_combo_pre_h012_good_soft_k1400_a1.15,e247_identity_equation,e247_pre_h012,pre_h012_good_soft,identity_combo,1e-05,0.05,16.0,1.6,1400,1.15,-0.0091474582457248,1425,250,1400,0.012873756641071207,0.24636978884530752,0.30400762380693613,11.47653827512384,0.8456741246137152,1.4875917668317102,0.5516263897959184,0.15122285714285713
hitl/h030_rowtarget_identity_equation_jepa/submission_h030_e247_pre_h012_identity_combo_pre_h012_good_soft_k1600_a0.55_cb778933.csv,/Users/kbsoo/Downloads/cl2/hitl/h030_rowtarget_identity_equation_jepa/submission_h030_e247_pre_h012_identity_combo_pre_h012_good_soft_k1600_a0.55_cb778933.csv,e247_pre_h012_identity_combo_pre_h012_good_soft_k1600_a0.55,e247_identity_equation,e247_pre_h012,pre_h012_good_soft,identity_combo,1e-05,0.05,16.0,1.6,1600,0.55,-0.008106208732370973,1605,250,1600,0.008444378771366733,0.10131978036156875,0.1589266870189964,6.578639878032165,0.84400847058432,0.8119501243475846,0.5229830410714286,0.07636
hitl/h030_rowtarget_identity_equation_jepa/submission_h030_e247_pre_h012_identity_combo_pre_h012_good_soft_k1600_a0.7_f9972f31.csv,/Users/kbsoo/Downloads/cl2/hitl/h030_rowtarget_identity_equation_jepa/submission_h030_e247_pre_h012_identity_combo_pre_h012_good_soft_k1600_a0.7_f9972f31.csv,e247_pre_h012_identity_combo_pre_h012_good_soft_k1600_a0.7,e247_identity_equation,e247_pre_h012,pre_h012_good_soft,identity_combo,1e-05,0.05,16.0,1.6,1600,0.7,-0.008765351845152286,1567,250,1600,0.007797154028460402,0.11481008476210963,0.1444380870645427,7.739814002744943,0.8440084705843658,1.0333910673515296,0.5229830410714286,0.07636
hitl/h030_rowtarget_identity_equation_jepa/submission_h030_e247_pre_h012_identity_combo_pre_h012_good_soft_k1600_a0.85_fd574b6a.csv,/Users/kbsoo/Downloads/cl2/hitl/h030_rowtarget_identity_equation_jepa/submission_h030_e247_pre_h012_identity_combo_pre_h012_good_soft_k1600_a0.85_fd574b6a.csv,e247_pre_h012_identity_combo_pre_h012_good_soft_k1600_a0.85,e247_identity_equation,e247_pre_h012,pre_h012_good_soft,identity_combo,1e-05,0.05,16.0,1.6,1600,0.85,-0.009145026668688007,1604,250,1600,0.008816822232017803,0.13092890193254092,0.2123578013633923,9.60817613891996,0.844008470584467,1.2548320103555644,0.5229830410714286,0.07636
hitl/h030_rowtarget_identity_equation_jepa/submission_h030_e247_pre_h012_identity_combo_pre_h012_good_soft_k1600_a1_10d361dc.csv,/Users/kbsoo/Downloads/cl2/hitl/h030_rowtarget_identity_equation_jepa/submission_h030_e247_pre_h012_identity_combo_pre_h012_good_soft_k1600_a1_10d361dc.csv,e247_pre_h012_identity_combo_pre_h012_good_soft_k1600_a1,e247_identity_equation,e247_pre_h012,pre_h012_good_soft,identity_combo,1e-05,0.05,16.0,1.6,1600,1.0,-0.009267793516379904,1605,250,1600,0.010721488403048703,0.18927009609894357,0.2863881584634327,11.47653827512384,0.84400847058432,1.4762729533592356,0.5229830410714286,0.07636
hitl/h030_rowtarget_identity_equation_jepa/submission_h030_e247_pre_h012_identity_combo_pre_h012_good_soft_k1600_a1.15_305f5b35.csv,/Users/kbsoo/Downloads/cl2/hitl/h030_rowtarget_identity_equation_jepa/submission_h030_e247_pre_h012_identity_combo_pre_h012_good_soft_k1600_a1.15_305f5b35.csv,e247_pre_h012_identity_combo_pre_h012_good_soft_k1600_a1.15,e247_identity_equation,e247_pre_h012,pre_h012_good_soft,identity_combo,1e-05,0.05,16.0,1.6,1600,1.15,-0.009149783735609934,1605,250,1600,0.013170488332318306,0.24636978884530752,0.30536410277668413,11.47653827512384,0.8456763824387195,1.4876004963712826,0.5229830410714286,0.07636
hitl/h030_rowtarget_identity_equation_jepa/submission_h030_e247_pre_h012_identity_combo_pre_h012_good_soft_exact_h012_support_a0p85_0e5686fd.csv,/Users/kbsoo/Downloads/cl2/hitl/h030_rowtarget_identity_equation_jepa/submission_h030_e247_pre_h012_identity_combo_pre_h012_good_soft_exact_h012_support_a0p85_0e5686fd.csv,e247_pre_h012_identity_combo_pre_h012_good_soft_exact_h012_support_a0p85,exact_h012_support_retarget,e247_pre_h012,pre_h012_good_soft,identity_combo,1e-05,0.05,16.0,1.6,1200,0.85,-0.00912378688313511,1199,250,1200,0.007756037641694961,0.13092890193254092,0.20731451325654682,9.60817613891996,0.8440288563902842,1.2548318599871262,0.5651264833333334,0.13918857142857144
hitl/h030_rowtarget_identity_equation_jepa/submission_h030_e247_pre_h012_identity_combo_anchor_k800_a0.55_136cd834.csv,/Users/kbsoo/Downloads/cl2/hitl/h030_rowtarget_identity_equation_jepa/submission_h030_e247_pre_h012_identity_combo_anchor_k800_a0.55_136cd834.csv,e247_pre_h012_identity_combo_anchor_k800_a0.55,e247_identity_equation,e247_pre_h012,anchor,identity_combo,1e-05,0.05,16.0,1.6,800,0.55,-0.00803239728069128,1203,250,800,0.009250699748107822,0.10138015726354221,0.16724724124711762,6.586327993246156,0.8332543494243592,0.8035208880003172,0.6472981428571428,0.35174857142857147
hitl/h030_rowtarget_identity_equation_jepa/submission_h030_e247_pre_h012_identity_combo_anchor_k800_a0.7_6afe2e7f.csv,/Users/kbsoo/Downloads/cl2/hitl/h030_rowtarget_identity_equation_jepa/submission_h030_e247_pre_h012_identity_combo_anchor_k800_a0.7_6afe2e7f.csv,e247_pre_h012_identity_combo_anchor_k800_a0.7,e247_identity_equation,e247_pre_h012,anchor,identity_combo,1e-05,0.05,16.0,1.6,800,0.7,-0.008676884547203974,1166,250,800,0.00881917634633556,0.11484836014103461,0.1551391548801821,7.739814002744943,0.8332543494244041,1.0226629483640977,0.6472981428571428,0.35174857142857147
hitl/h030_rowtarget_identity_equation_jepa/submission_h030_e247_pre_h012_identity_combo_anchor_k800_a0.85_775f6225.csv,/Users/kbsoo/Downloads/cl2/hitl/h030_rowtarget_identity_equation_jepa/submission_h030_e247_pre_h012_identity_combo_anchor_k800_a0.85_775f6225.csv,e247_pre_h012_identity_combo_anchor_k800_a0.85,e247_identity_equation,e247_pre_h012,anchor,identity_combo,1e-05,0.05,16.0,1.6,800,0.85,-0.009047864567969948,1203,250,800,0.01006557441418639,0.12150764411910753,0.22379645954280547,9.60817613891996,0.8332543494244805,1.2418050087278876,0.6472981428571428,0.35174857142857147
hitl/h030_rowtarget_identity_equation_jepa/submission_h030_e247_pre_h012_identity_combo_anchor_k800_a1_58b15447.csv,/Users/kbsoo/Downloads/cl2/hitl/h030_rowtarget_identity_equation_jepa/submission_h030_e247_pre_h012_identity_combo_anchor_k800_a1_58b15447.csv,e247_pre_h012_identity_combo_anchor_k800_a1,e247_identity_equation,e247_pre_h012,anchor,identity_combo,1e-05,0.05,16.0,1.6,800,1.0,-0.009167747877384648,1203,250,800,0.012134249859235885,0.18260929781664992,0.2980578148216029,11.47653827512384,0.8332543494243594,1.4609470690914803,0.6472981428571428,0.35174857142857147
hitl/h030_rowtarget_identity_equation_jepa/submission_h030_e247_pre_h012_identity_combo_anchor_k800_a1.15_de3760d5.csv,/Users/kbsoo/Downloads/cl2/hitl/h030_rowtarget_identity_equation_jepa/submission_h030_e247_pre_h012_identity_combo_anchor_k800_a1.15_de3760d5.csv,e247_pre_h012_identity_combo_anchor_k800_a1.15,e247_identity_equation,e247_pre_h012,anchor,identity_combo,1e-05,0.05,16.0,1.6,800,1.15,-0.009052612911503926,1203,250,800,0.014661647360620846,0.2394416670580406,0.3167465916183348,11.47653827512384,0.8358428970418292,1.4742609998779757,0.6472981428571428,0.35174857142857147
hitl/h030_rowtarget_identity_equation_jepa/submission_h030_e247_pre_h012_identity_combo_anchor_k1000_a0.55_8567722b.csv,/Users/kbsoo/Downloads/cl2/hitl/h030_rowtarget_identity_equation_jepa/submission_h030_e247_pre_h012_identity_combo_anchor_k1000_a0.55_8567722b.csv,e247_pre_h012_identity_combo_anchor_k1000_a0.55,e247_identity_equation,e247_pre_h012,anchor,identity_combo,1e-05,0.05,16.0,1.6,1000,0.55,-0.008088699569555489,1226,250,1000,0.008457784967706654,0.10138015726354221,0.1634191946660474,6.586327993246156,0.8335064104187788,0.8038236290692156,0.6127840514285715,0.28261714285714284
hitl/h030_rowtarget_identity_equation_jepa/submission_h030_e247_pre_h012_identity_combo_anchor_k1000_a0.7_2149657e.csv,/Users/kbsoo/Downloads/cl2/hitl/h030_rowtarget_identity_equation_jepa/submission_h030_e247_pre_h012_identity_combo_anchor_k1000_a0.7_2149657e.csv,e247_pre_h012_identity_combo_anchor_k1000_a0.7,e247_identity_equation,e247_pre_h012,anchor,identity_combo,1e-05,0.05,16.0,1.6,1000,0.7,-0.008741127318834089,1189,250,1000,0.007810862096136501,0.11484836014103461,0.15027018612402546,7.739814002744943,0.8335064104188233,1.0230482551790587,0.6127840514285715,0.28261714285714284
hitl/h030_rowtarget_identity_equation_jepa/submission_h030_e247_pre_h012_identity_combo_anchor_k1000_a0.85_41425536.csv,/Users/kbsoo/Downloads/cl2/hitl/h030_rowtarget_identity_equation_jepa/submission_h030_e247_pre_h012_identity_combo_anchor_k1000_a0.85_41425536.csv,e247_pre_h012_identity_combo_anchor_k1000_a0.85,e247_identity_equation,e247_pre_h012,anchor,identity_combo,1e-05,0.05,16.0,1.6,1000,0.85,-0.009116871064549077,1226,250,1000,0.008851907409664822,0.12150764411910753,0.21793597991166613,9.60817613891996,0.8335064104189001,1.242272881288912,0.6127840514285715,0.28261714285714284
hitl/h030_rowtarget_identity_equation_jepa/submission_h030_e247_pre_h012_identity_combo_anchor_k1000_a1_d0d22f88.csv,/Users/kbsoo/Downloads/cl2/hitl/h030_rowtarget_identity_equation_jepa/submission_h030_e247_pre_h012_identity_combo_anchor_k1000_a1_d0d22f88.csv,e247_pre_h012_identity_combo_anchor_k1000_a1,e247_identity_equation,e247_pre_h012,anchor,identity_combo,1e-05,0.05,16.0,1.6,1000,1.0,-0.00923834209157625,1226,250,1000,0.010773224778826711,0.18260929781664992,0.2914748270218115,11.47653827512384,0.8335064104187788,1.4614975073985677,0.6127840514285715,0.28261714285714284
hitl/h030_rowtarget_identity_equation_jepa/submission_h030_e247_pre_h012_identity_combo_anchor_k1000_a1.15_2402e407.csv,/Users/kbsoo/Downloads/cl2/hitl/h030_rowtarget_identity_equation_jepa/submission_h030_e247_pre_h012_identity_combo_anchor_k1000_a1.15_2402e407.csv,e247_pre_h012_identity_combo_anchor_k1000_a1.15,e247_identity_equation,e247_pre_h012,anchor,identity_combo,1e-05,0.05,16.0,1.6,1000,1.15,-0.009121619730009415,1226,250,1000,0.01323233289890692,0.2394416670580406,0.3098008993421767,11.47653827512384,0.8361206620613443,1.4748940039311262,0.6127840514285715,0.28261714285714284
hitl/h030_rowtarget_identity_equation_jepa/submission_h030_e247_pre_h012_identity_combo_anchor_k1200_a0.55_6f04b0fa.csv,/Users/kbsoo/Downloads/cl2/hitl/h030_rowtarget_identity_equation_jepa/submission_h030_e247_pre_h012_identity_combo_anchor_k1200_a0.55_6f04b0fa.csv,e247_pre_h012_identity_combo_anchor_k1200_a0.55,e247_identity_equation,e247_pre_h012,anchor,identity_combo,1e-05,0.05,16.0,1.6,1200,0.55,-0.008110702887905347,1296,250,1200,0.008219812025645801,0.10138015726354221,0.16228240812186653,6.586327993246156,0.8336078615955687,0.803944785293258,0.5813859428571428,0.2227257142857143
hitl/h030_rowtarget_identity_equation_jepa/submission_h030_e247_pre_h012_identity_combo_anchor_k1200_a0.7_cf602d90.csv,/Users/kbsoo/Downloads/cl2/hitl/h030_rowtarget_identity_equation_jepa/submission_h030_e247_pre_h012_identity_combo_anchor_k1200_a0.7_cf602d90.csv,e247_pre_h012_identity_combo_anchor_k1200_a0.7,e247_identity_equation,e247_pre_h012,anchor,identity_combo,1e-05,0.05,16.0,1.6,1200,0.7,-0.008766233124868229,1259,250,1200,0.007508071180325887,0.11484836014103461,0.14882336688597714,7.739814002744943,0.8336078615956133,1.0232024540096583,0.5813859428571428,0.2227257142857143
hitl/h030_rowtarget_identity_equation_jepa/submission_h030_e247_pre_h012_identity_combo_anchor_k1200_a0.85_e80fe731.csv,/Users/kbsoo/Downloads/cl2/hitl/h030_rowtarget_identity_equation_jepa/submission_h030_e247_pre_h012_identity_combo_anchor_k1200_a0.85_e80fe731.csv,e247_pre_h012_identity_combo_anchor_k1200_a0.85,e247_identity_equation,e247_pre_h012,anchor,identity_combo,1e-05,0.05,16.0,1.6,1200,0.85,-0.009143838012051018,1296,250,1200,0.00848433721569955,0.12150764411910753,0.2161791279797503,9.60817613891996,0.8336078615956899,1.2424601227260685,0.5813859428571428,0.2227257142857143
hitl/h030_rowtarget_identity_equation_jepa/submission_h030_e247_pre_h012_identity_combo_anchor_k1200_a1_1e6cae1c.csv,/Users/kbsoo/Downloads/cl2/hitl/h030_rowtarget_identity_equation_jepa/submission_h030_e247_pre_h012_identity_combo_anchor_k1200_a1_1e6cae1c.csv,e247_pre_h012_identity_combo_anchor_k1200_a1,e247_identity_equation,e247_pre_h012,anchor,identity_combo,1e-05,0.05,16.0,1.6,1200,1.0,-0.009265929310291974,1296,250,1200,0.010342423077340773,0.18260929781664992,0.2894145878893478,11.47653827512384,0.833607861595569,1.4617177914422814,0.5813859428571428,0.2227257142857143
