feature_set,perm_pred_selected,perm_pred_h012,perm_selected_minus_h012
geometry,0.576458289516373,0.5763999899932969,5.829952307612185e-05
geometry,0.5734273194963434,0.5765339325022898,-0.0031066130059463903
geometry,0.572235032862848,0.5683201815497003,0.003914851313147727
geometry,0.5791211555857668,0.5763688113620756,0.0027523442236911944
geometry,0.5766271342934547,0.5783097365424577,-0.0016826022490029624
geometry,0.5785906749366984,0.576082112203985,0.002508562732713382
geometry,0.5788249277454217,0.5768912609988931,0.0019336667465286173
geometry,0.5763285322699306,0.5784209806622265,-0.0020924483922958315
geometry,0.5761509886155398,0.5770631314538869,-0.0009121428383470631
geometry,0.5767556087685074,0.5762255193186411,0.0005300894498663222
geometry,0.5730807312986801,0.5683494606749545,0.004731270623725581
geometry,0.5748985699608746,0.5763964043548668,-0.0014978343939922034
geometry,0.5789072381302688,0.5798038857628846,-0.0008966476326157657
geometry,0.576958075898078,0.5781643850535564,-0.001206309155478369
geometry,0.5794361514764435,0.5763105937181883,0.003125557758255182
geometry,0.5764327145854085,0.5775965433282783,-0.001163828742869799
geometry,0.5782799884473541,0.5761422666166413,0.002137721830712813
geometry,0.5770203426100874,0.5764489962998297,0.000571346310257681
geometry,0.5806485441709999,0.5796247308421489,0.001023813328850931
geometry,0.5781130464873201,0.5800598657235605,-0.0019468192362404046
geometry,0.5752600126225013,0.5766027078066542,-0.0013426951841529755
geometry,0.5750139757365449,0.5764092510568184,-0.0013952753202735035
geometry,0.5742928010935011,0.5762312756787368,-0.001938474585235661
geometry,0.5771901836056209,0.5781484221210064,-0.0009582385153854567
geometry,0.5778137945764726,0.5781463899443376,-0.0003325953678650073
geometry,0.580180684619141,0.5809836372779847,-0.0008029526588437808
geometry,0.5783013798191753,0.5811721185275847,-0.0028707387084093705
geometry,0.5736127100723024,0.5764665502939421,-0.002853840221639703
geometry,0.5779741866307064,0.576479220054651,0.001494966576055412
geometry,0.5767959022114579,0.5777655160977919,-0.0009696138863339865
geometry,0.5784690784175951,0.5801472056233012,-0.001678127205706148
geometry,0.5778037296640625,0.576364078385922,0.0014396512781404969
geometry,0.5773131046420955,0.5780379647717495,-0.0007248601296540036
geometry,0.5784170697463559,0.5771863144102218,0.0012307553361340373
geometry,0.5720405355575529,0.5683780013236489,0.003662534233903947
geometry,0.5757040490397867,0.5763975258571512,-0.0006934768173645356
geometry,0.5768032866927575,0.581188594694183,-0.0043853080014255585
geometry,0.5757585705695395,0.5772220258406522,-0.0014634552711126902
geometry,0.5786924429274497,0.5782433260125814,0.0004491169148682639
geometry,0.5773512267413624,0.576113460794512,0.0012377659468504332
geometry,0.5749789626003247,0.5764914069925104,-0.0015124443921857855
geometry,0.5765422826719355,0.5778533882579835,-0.001311105586047967
geometry,0.5746504143102927,0.5764710657723869,-0.0018206514620942027
geometry,0.576501380944504,0.5761303591305288,0.00037102181397519196
geometry,0.5779406598963232,0.5765151703089572,0.0014254895873659912
geometry,0.580275272329078,0.5798384341432744,0.0004368381858036452
geometry,0.5799655828660398,0.5782614080854056,0.0017041747806342267
geometry,0.5786940189292377,0.5780470998008366,0.0006469191284010911
geometry,0.5779247980049507,0.5775815021795072,0.00034329582544345705
geometry,0.577540346980521,0.580150032242707,-0.002609685262185968
geometry,0.5796153763139923,0.5795684299758963,4.6946338095987805e-05
geometry,0.5765002286981614,0.5763275381814981,0.0001726905166633541
geometry,0.5769189007505106,0.5763877230463904,0.0005311777041201449
geometry,0.5791570254265108,0.5771081834285,0.0020488419980108086
geometry,0.5768749256325563,0.5779018910623674,-0.0010269654298111774
geometry,0.579145782978049,0.5777893839241066,0.0013563990539423587
geometry,0.5779256163215849,0.5762136562796657,0.0017119600419192027
geometry,0.5758977975293263,0.5762182835810933,-0.0003204860517669328
geometry,0.5774093267272459,0.5763421527728643,0.0010671739543816061
geometry,0.577650398386989,0.5770210068956844,0.0006293914913045873
geometry,0.5800861315295183,0.5760841652183246,0.00400196631119365
geometry,0.5786292506339149,0.5762164976266828,0.0024127530072320935
geometry,0.5782277525217896,0.5763756742696697,0.0018520782521198598
geometry,0.5781493470128077,0.5798284124428602,-0.0016790654300524732
geometry,0.5756123734050295,0.5762595952374087,-0.0006472218323791967
geometry,0.5767081221935265,0.5765444194625932,0.0001637027309333572
geometry,0.5801249881130552,0.5799724729356065,0.0001525151774487421
geometry,0.5784320762792586,0.578097159492534,0.0003349167867245928
geometry,0.577314631395338,0.5781093313985596,-0.0007947000032215712
geometry,0.5782826690377219,0.5811667511277124,-0.0028840820899905806
geometry,0.5704799159603494,0.5684127674438773,0.0020671485164721615
geometry,0.5784213720851766,0.5778030079841733,0.0006183641010033547
geometry,0.5792016400590091,0.5776954586030614,0.0015061814559477193
geometry,0.5759304326101284,0.5773432233034287,-0.0014127906933002476
geometry,0.5795886854403469,0.5796952284612846,-0.00010654302093771051
geometry,0.5775717915879047,0.5762364388934735,0.001335352694431191
geometry,0.5765395798283346,0.5763035386583091,0.00023604117002551384
geometry,0.5807007799395303,0.5799166117827724,0.0007841681567578584
geometry,0.5770244527021832,0.5772948150939367,-0.000270362391753487
geometry,0.5778076299612673,0.5782935605322863,-0.00048593057101897763
geometry,0.5809766289568805,0.5778875212898003,0.0030891076670802597
geometry,0.5775864433760208,0.5770366207108437,0.0005498226651771132
geometry,0.578154118907703,0.5762405502517008,0.0019135686560021181
geometry,0.5786589970224998,0.5769063723636565,0.0017526246588432937
geometry,0.5771113212534309,0.5783269564490305,-0.0012156351955996403
geometry,0.5764598045456115,0.5771113040900425,-0.0006514995444310001
geometry,0.5754996049316773,0.5780530592914412,-0.0025534543597639514
geometry,0.575978043475836,0.5775191655767968,-0.0015411221009608012
geometry,0.5747197736519493,0.5763975655522099,-0.0016777919002606279
geometry,0.5768975570970484,0.5762754269242856,0.0006221301727628026
geometry,0.5801145269175235,0.5810925037079168,-0.0009779767903932424
geometry,0.5787606236063817,0.5783353822565754,0.00042524134980626016
geometry,0.5803865363275096,0.5810967302662886,-0.0007101939387790246
geometry,0.5793679938647226,0.5800449006525544,-0.0006769067878318324
geometry,0.5762681116143271,0.5783710765339791,-0.002102964919652006
geometry,0.5763602597440955,0.5771715477561482,-0.0008112880120526578
geometry,0.5753109027347423,0.5762812621804172,-0.0009703594456749176
geometry,0.5746363760205712,0.5764708329311639,-0.0018344569105926967
geometry,0.578533908368086,0.579617801416112,-0.001083893048025919
geometry,0.57615409419074,0.576318905668823,-0.00016481147808300456
geometry,0.5762533919975393,0.576365852286792,-0.00011246028925271379
geometry,0.5783323048602598,0.5762787162715717,0.0020535885886880934
geometry,0.5765295654034635,0.576299526702265,0.00023003870119842063
geometry,0.5801367994345097,0.5801895748913537,-5.277545684401197e-05
geometry,0.5783258674283012,0.5765259472024316,0.0017999202258696112
geometry,0.5747854756832351,0.5764395831413832,-0.0016541074581480908
geometry,0.5797218756446693,0.5761960523838856,0.003525823260783656
geometry,0.5776601993844434,0.5785279430834064,-0.0008677436989630305
geometry,0.5749006879065984,0.5764235836117233,-0.0015228957051248715
geometry,0.5777503704328502,0.5764898191007625,0.0012605513320876893
geometry,0.5744252304357879,0.577348264787223,-0.0029230343514351498
geometry,0.5765457255377097,0.5762434193905097,0.00030230614719994886
geometry,0.5775366517685102,0.5812826065283537,-0.0037459547598435172
geometry,0.577161453919335,0.5764186383567435,0.0007428155625915922
geometry,0.5773888672875085,0.577314160272224,7.470701528444756e-05
geometry,0.5775211095190199,0.579776093686344,-0.002254984167324059
geometry,0.5744334219332925,0.5764864175863612,-0.002052995653068712
geometry,0.5738392415706809,0.57651426287234,-0.0026750213016590862
geometry,0.5776755703757566,0.5765950570870854,0.0010805132886712032
geometry,0.5764279489717888,0.579891567921612,-0.003463618949823166
geometry,0.5766337699192715,0.5773790859716241,-0.0007453160523526181
geometry,0.5773736153748262,0.5760855331656888,0.0012880822091374533
geometry,0.5802337411214665,0.5798070205230929,0.0004267205983736755
geometry,0.5766000032094867,0.5779553507110607,-0.0013553475015740668
geometry,0.5739108239659164,0.5764122795220264,-0.0025014555561100327
geometry,0.5804687624894083,0.5794682295031253,0.0010005329862829981
geometry,0.5770611167197727,0.5781015599268317,-0.001040443207058983
geometry,0.5783712210732359,0.5761605317092132,0.002210689364022689
geometry,0.5814423006470975,0.5809017890177778,0.0005405116293196732
geometry,0.5760319967800269,0.5762602675834111,-0.0002282708033841674
geometry,0.5766398422789596,0.5812319553704159,-0.004592113091456351
geometry,0.580851911948216,0.5801725731714323,0.0006793387767836112
geometry,0.5797378660770686,0.5795999938915113,0.0001378721855572751
geometry,0.5775019935382775,0.5762404426501538,0.0012615508881236304
geometry,0.5746767209667984,0.576456877049716,-0.0017801560829175944
geometry,0.5789939591641302,0.580296248411777,-0.0013022892476467485
geometry,0.5800461995795146,0.5811035351217754,-0.001057335542260729
geometry,0.5718845131379748,0.5683943028586977,0.003490210279277095
geometry,0.5774438252553009,0.5796081185503144,-0.002164293295013442
geometry,0.580027554229194,0.5796898334861724,0.00033772074302163
geometry,0.5791746420703605,0.5783028724627688,0.0008717696075917214
geometry,0.5760154957073029,0.5762811925770545,-0.0002656968697515305
geometry,0.5764581372615323,0.5783409904957053,-0.001882853234173032
geometry,0.5748060249697241,0.5772254860080697,-0.0024194610383455606
geometry,0.5724401960688495,0.568329749419854,0.004110446648995514
geometry,0.576991320417065,0.5783301447364749,-0.0013388243194099037
