feature_family,label_task,target,positive_rate,auc,ap,ap_lift_vs_rate
masked_tail_representation,strict_jury_released,S1,0.012222222222222223,0.9534717251252683,0.14520168113589643,0.13297945891367421
masked_tail_representation,strict_jury_released,S2,0.017777777777777778,0.9034219457013575,0.196617094316695,0.17883931653891721
masked_tail_representation,strict_jury_released,S3,0.008888888888888889,0.8877522421524664,0.09529649550742728,0.08640760661853839
masked_tail_representation,strict_jury_released,S4,0.09111111111111111,0.914671417496571,0.43850839789057555,0.34739728677946446
masked_tail_representation,strict_positive_release,Q1,0.01,0.7373113854595337,0.02598809571800737,0.01598809571800737
masked_tail_representation,strict_positive_release,Q2,0.006666666666666667,0.8429343773303505,0.03967692385468025,0.033010257188013585
masked_tail_representation,strict_positive_release,Q3,0.014444444444444444,0.9159656577920389,0.21482787424706495,0.2003834298026205
masked_tail_representation,strict_positive_release,S1,0.0077777777777777776,0.9641657334826428,0.11622420810974493,0.10844643033196716
masked_tail_representation,strict_positive_release,S2,0.01,0.7881905474498068,0.08954623820215515,0.07954623820215516
masked_tail_representation,strict_positive_release,S3,0.0022222222222222222,0.7878619153674833,0.018000518000518002,0.01577829577829578
masked_tail_representation,strict_positive_release,S4,0.051111111111111114,0.8854495468893189,0.3091449011952721,0.258033790084161
masked_tail_representation,healthy_action,Q1,0.5,0.5082320987654321,0.525604405583785,0.02560440558378496
masked_tail_representation,healthy_action,Q2,0.5,0.5593333333333333,0.5476289353221176,0.04762893532211765
masked_tail_representation,healthy_action,Q3,0.5,0.528451851851852,0.5255754374991242,0.025575437499124165
masked_tail_representation,healthy_action,S1,0.5,0.5216123456790123,0.5264954393825637,0.026495439382563712
masked_tail_representation,healthy_action,S2,0.5,0.49797530864197526,0.5130912773582563,0.013091277358256326
masked_tail_representation,healthy_action,S3,0.5,0.530446913580247,0.5516393064070204,0.05163930640702041
masked_tail_representation,healthy_action,S4,0.5,0.5111851851851852,0.5171700645221358,0.017170064522135764
masked_tail_representation,toxic_tail_action,Q1,0.4,0.6721373456790124,0.5053948975295988,0.10539489752959874
masked_tail_representation,toxic_tail_action,Q2,0.43222222222222223,0.6552729413066772,0.57681646320922,0.14459424098699775
masked_tail_representation,toxic_tail_action,Q3,0.39666666666666667,0.6680336959829972,0.5128885851311158,0.11622191846444913
masked_tail_representation,toxic_tail_action,S1,0.39555555555555555,0.6573111161599471,0.48544377357812174,0.08988821802256619
masked_tail_representation,toxic_tail_action,S2,0.4166666666666667,0.6225803174603174,0.4768232950549277,0.060156628388261024
masked_tail_representation,toxic_tail_action,S3,0.41,0.6585850698431654,0.5327814432071898,0.12278144320718981
masked_tail_representation,toxic_tail_action,S4,0.37222222222222223,0.7153586052040682,0.5224063268849184,0.15018410466269616
world_episode_minimal_listener,strict_jury_released,Q1,0.017777777777777778,0.5177460407239819,0.02140226739884915,0.003624489621071373
world_episode_minimal_listener,strict_jury_released,Q2,0.012222222222222223,0.4199815932099397,0.010638983752755148,-0.0015832384694670753
world_episode_minimal_listener,strict_jury_released,Q3,0.03333333333333333,0.6024904214559387,0.04806316890533441,0.014729835572001075
world_episode_minimal_listener,strict_jury_released,S1,0.012222222222222223,0.7440433582165866,0.03255835535150729,0.020336133129285068
world_episode_minimal_listener,strict_jury_released,S2,0.017777777777777778,0.552389705882353,0.025633829705946305,0.007856051928168527
world_episode_minimal_listener,strict_jury_released,S3,0.008888888888888889,0.437429932735426,0.008499829463709519,-0.00038905942517936977
world_episode_minimal_listener,strict_jury_released,S4,0.09111111111111111,0.6415260301747272,0.13278026893256872,0.04166915782145761
world_episode_minimal_listener,strict_positive_release,Q1,0.01,0.636987155505674,0.036477354374472415,0.026477354374472413
world_episode_minimal_listener,strict_positive_release,Q2,0.006666666666666667,0.4568419090231171,0.006846353679633784,0.00017968701296711652
world_episode_minimal_listener,strict_positive_release,Q3,0.014444444444444444,0.6509409418090364,0.03418368949691667,0.019739245052472227
world_episode_minimal_listener,strict_positive_release,S1,0.0077777777777777776,0.7124460086386178,0.022810052358329377,0.0150322745805516
world_episode_minimal_listener,strict_positive_release,S2,0.01,0.3111360518767926,0.012000567530030471,0.002000567530030471
world_episode_minimal_listener,strict_positive_release,S3,0.0022222222222222222,0.11581291759465484,0.0018502989066559938,-0.00037192331556622845
world_episode_minimal_listener,strict_positive_release,S4,0.051111111111111114,0.6082374503614703,0.066384512826359,0.015273401715247888
world_episode_minimal_listener,healthy_action,Q1,0.5,0.5249382716049382,0.5254621497598739,0.02546214975987393
world_episode_minimal_listener,healthy_action,Q2,0.5,0.4828814814814816,0.4807804863374897,-0.01921951366251029
world_episode_minimal_listener,healthy_action,Q3,0.5,0.5109037037037036,0.5060125166350982,0.006012516635098164
world_episode_minimal_listener,healthy_action,S1,0.5,0.5440123456790124,0.535597868965048,0.03559786896504802
world_episode_minimal_listener,healthy_action,S2,0.5,0.5198469135802469,0.5267764293250681,0.026776429325068074
world_episode_minimal_listener,healthy_action,S3,0.5,0.46721481481481475,0.4730291996534056,-0.02697080034659438
world_episode_minimal_listener,healthy_action,S4,0.5,0.5101728395061729,0.504039958088881,0.004039958088881024
world_episode_minimal_listener,toxic_tail_action,Q1,0.4,0.6704526748971193,0.5376784762280291,0.1376784762280291
world_episode_minimal_listener,toxic_tail_action,Q2,0.43222222222222223,0.6121446430457945,0.49855411334707334,0.0663318911248511
world_episode_minimal_listener,toxic_tail_action,Q3,0.39666666666666667,0.643060907604294,0.4812571806020699,0.08459051393540323
world_episode_minimal_listener,toxic_tail_action,S1,0.39555555555555555,0.6327866820885657,0.4924148097829534,0.09685925422739783
world_episode_minimal_listener,toxic_tail_action,S2,0.4166666666666667,0.6063619047619048,0.4693755515554736,0.05270888488880693
world_episode_minimal_listener,toxic_tail_action,S3,0.41,0.6155946493551564,0.4726921307443678,0.0626921307443678
world_episode_minimal_listener,toxic_tail_action,S4,0.37222222222222223,0.6709866596222427,0.47362246852428,0.1014002463020578
hsjepa_listener_manifold,strict_jury_released,Q1,0.017777777777777778,0.7956377262443439,0.13691695749550284,0.11913917971772506
hsjepa_listener_manifold,strict_jury_released,Q2,0.012222222222222223,0.874322527865835,0.05947386051879453,0.04725163829657231
hsjepa_listener_manifold,strict_jury_released,Q3,0.03333333333333333,0.8722988505747127,0.3936443894379988,0.36031105610466546
hsjepa_listener_manifold,strict_jury_released,S1,0.012222222222222223,0.9498926270579814,0.20582625263527785,0.19360403041305563
hsjepa_listener_manifold,strict_jury_released,S2,0.017777777777777778,0.9450650452488688,0.43195994844469726,0.4141821706669195
hsjepa_listener_manifold,strict_jury_released,S3,0.008888888888888889,0.8785033632286996,0.13953570949915367,0.13064682061026478
hsjepa_listener_manifold,strict_jury_released,S4,0.09111111111111111,0.8894612081817639,0.3358379799713885,0.24472686886027736
hsjepa_listener_manifold,strict_positive_release,Q1,0.01,0.7578251652325725,0.03164542703572689,0.02164542703572689
hsjepa_listener_manifold,strict_positive_release,Q2,0.006666666666666667,0.8745339299030576,0.03721396240164,0.030547295734973334
hsjepa_listener_manifold,strict_positive_release,Q3,0.014444444444444444,0.9072066603069985,0.18327035365447722,0.16882590921003277
hsjepa_listener_manifold,strict_positive_release,S1,0.0077777777777777776,0.9315309550471925,0.1079391963545695,0.10016141857679173
hsjepa_listener_manifold,strict_positive_release,S2,0.01,0.8524130190796858,0.11207176528873491,0.10207176528873492
hsjepa_listener_manifold,strict_positive_release,S3,0.0022222222222222222,0.8051224944320712,0.008591445427728613,0.00636922320550639
hsjepa_listener_manifold,strict_positive_release,S4,0.051111111111111114,0.874936360859383,0.2015283883301675,0.1504172772190564
hsjepa_listener_manifold,healthy_action,Q1,0.5,0.5229086419753086,0.5320945744956498,0.032094574495649786
hsjepa_listener_manifold,healthy_action,Q2,0.5,0.5581901234567901,0.5496442228980543,0.04964422289805426
hsjepa_listener_manifold,healthy_action,Q3,0.5,0.5014370370370371,0.49830555268134624,-0.0016944473186537579
hsjepa_listener_manifold,healthy_action,S1,0.5,0.516637037037037,0.5039242817264076,0.003924281726407575
hsjepa_listener_manifold,healthy_action,S2,0.5,0.47808888888888884,0.48500963000395525,-0.01499036999604475
hsjepa_listener_manifold,healthy_action,S3,0.5,0.48674567901234567,0.5039078442043904,0.003907844204390387
hsjepa_listener_manifold,healthy_action,S4,0.5,0.5104024691358025,0.5109816380830696,0.010981638083069623
hsjepa_listener_manifold,toxic_tail_action,Q1,0.4,0.668585390946502,0.497204480064527,0.09720448006452698
hsjepa_listener_manifold,toxic_tail_action,Q2,0.43222222222222223,0.6546415868879509,0.561720672116761,0.1294984498945388
hsjepa_listener_manifold,toxic_tail_action,Q3,0.39666666666666667,0.6725371548250976,0.518274021451205,0.12160735478453838
hsjepa_listener_manifold,toxic_tail_action,S1,0.39555555555555555,0.6567327949438202,0.48081853823643744,0.0852629826808819
hsjepa_listener_manifold,toxic_tail_action,S2,0.4166666666666667,0.611497142857143,0.4682680753185222,0.05160140865185553
hsjepa_listener_manifold,toxic_tail_action,S3,0.41,0.6305176611088145,0.4913211920998641,0.0813211920998641
hsjepa_listener_manifold,toxic_tail_action,S4,0.37222222222222223,0.714515915995245,0.5215358582864404,0.1493136360642182
full_decoder_context,strict_jury_released,Q1,0.017777777777777778,0.806843891402715,0.17173031684911397,0.1539525390713362
full_decoder_context,strict_jury_released,Q2,0.012222222222222223,0.8948256467941507,0.059280809045922284,0.04705858682370006
full_decoder_context,strict_jury_released,Q3,0.03333333333333333,0.8606513409961686,0.2917366981721481,0.25840336483881476
full_decoder_context,strict_jury_released,S1,0.012222222222222223,0.9416607015032211,0.16172593232990795,0.14950371010768573
full_decoder_context,strict_jury_released,S2,0.017777777777777778,0.9291572398190046,0.43594121190785345,0.4181634341300757
full_decoder_context,strict_jury_released,S3,0.008888888888888889,0.922645739910314,0.21608645735532703,0.20719756846643814
full_decoder_context,strict_jury_released,S4,0.09111111111111111,0.8982870177112529,0.3409881691101717,0.2498770579990606
full_decoder_context,strict_positive_release,Q1,0.01,0.7497817683002868,0.027285779081100754,0.017285779081100752
full_decoder_context,strict_positive_release,Q2,0.006666666666666667,0.8510439970171514,0.04003086408945651,0.03336419742278984
full_decoder_context,strict_positive_release,Q3,0.014444444444444444,0.9193478449397277,0.10828577107939118,0.09384132663494674
full_decoder_context,strict_positive_release,S1,0.0077777777777777776,0.93505039193729,0.10331921257776863,0.09554143479999086
full_decoder_context,strict_positive_release,S2,0.01,0.8422496570644719,0.09774131484265208,0.08774131484265209
full_decoder_context,strict_positive_release,S3,0.0022222222222222222,0.8279510022271716,0.009774938012588212,0.0075527157903659894
full_decoder_context,strict_positive_release,S4,0.051111111111111114,0.8902097546074738,0.23575499901623362,0.1846438879051225
full_decoder_context,healthy_action,Q1,0.5,0.4809259259259259,0.48945424831529694,-0.010545751684703064
full_decoder_context,healthy_action,Q2,0.5,0.5795135802469136,0.5750830376560063,0.07508303765600632
full_decoder_context,healthy_action,Q3,0.5,0.5528320987654322,0.538515047523766,0.038515047523766
full_decoder_context,healthy_action,S1,0.5,0.6146666666666667,0.5871607124851055,0.08716071248510548
full_decoder_context,healthy_action,S2,0.5,0.5720345679012345,0.5836949994784211,0.08369499947842107
full_decoder_context,healthy_action,S3,0.5,0.6216716049382716,0.6112071107889554,0.1112071107889554
full_decoder_context,healthy_action,S4,0.5,0.5661950617283951,0.5866067395562506,0.08660673955625064
full_decoder_context,toxic_tail_action,Q1,0.4,0.6478575102880658,0.4802340181716595,0.08023401817165948
full_decoder_context,toxic_tail_action,Q2,0.43222222222222223,0.6850623053743101,0.5865207393136262,0.15429851709140402
full_decoder_context,toxic_tail_action,Q3,0.39666666666666667,0.7128077750437192,0.5824041600584169,0.18573749339175022
full_decoder_context,toxic_tail_action,S1,0.39555555555555555,0.7193257394249836,0.5640938619445941,0.16853830638903855
full_decoder_context,toxic_tail_action,S2,0.4166666666666667,0.6843911111111111,0.5529425655406344,0.13627589887396768
full_decoder_context,toxic_tail_action,S3,0.41,0.7070031999755026,0.5678191384985098,0.15781913849850987
full_decoder_context,toxic_tail_action,S4,0.37222222222222223,0.7399788667283055,0.5512289088845608,0.17900668666233854
