candidate_id,family,alpha,row_mode,cell_mode,k_rows,k_cells,target_subset,require_route_agree,min_consistency,file,basename,mean_row_health_changed,min_row_health_q_changed,mean_bad_alignment_changed,mean_anti_bad_alignment_changed,route_agree_rate_changed,mean_cell_score_changed,mean_consistency_changed,changed_rows,changed_cells,mean_abs_logit_delta,l1_logit_delta,max_abs_logit_delta,max_abs_prob_delta,posterior_delta,changed_Q1,changed_Q2,changed_Q3,changed_S1,changed_S2,changed_S3,changed_S4
health_top_all_r40_c260_a0.55,h012_raw_gate,0.55,health_top,h012_top,40,260,all,False,0.0,hitl/h013_raw_human_state_jepa_gate/submission_h013_health_top_all_r40_c260_a0.55_f5127b9f.csv,submission_h013_health_top_all_r40_c260_a0.55_f5127b9f.csv,36.137001784709256,0.8433734939759037,3.614207346033859,48.948042809067196,0.45,0.39098256819905597,0.9839031339031338,40,260,0.032074665462382794,56.13066455916989,6.406992340340365,0.23358571179063958,-0.0010283572042368244,37,34,37,37,39,40,36
health_top_route_r40_c260_a0.55,route_agree_gate,0.55,health_top,h012_top,40,260,all,True,0.0,hitl/h013_raw_human_state_jepa_gate/submission_h013_health_top_route_r40_c260_a0.55_7cdb9d9c.csv,submission_h013_health_top_route_r40_c260_a0.55_7cdb9d9c.csv,36.137001784709256,0.8433734939759037,3.614207346033859,48.948042809067196,1.0,0.18636658219495583,0.966096866096866,40,130,0.0077006698986568645,13.476172322649512,0.9531966566281254,0.23358571179063958,-0.00043199776207501626,14,21,23,11,21,26,14
health_top_all_r40_c260_a0.75,h012_raw_gate,0.75,health_top,h012_top,40,260,all,False,0.0,hitl/h013_raw_human_state_jepa_gate/submission_h013_health_top_all_r40_c260_a0.75_e43bfdb9.csv,submission_h013_health_top_all_r40_c260_a0.75_e43bfdb9.csv,36.137001784709256,0.8433734939759037,3.614207346033859,48.948042809067196,0.45,0.39098256819905597,0.9839031339031338,40,260,0.043738180175969865,76.54181530794726,8.736807736827242,0.3132828785926365,-0.0011658568299221074,37,34,37,37,39,40,36
health_top_route_r40_c260_a0.75,route_agree_gate,0.75,health_top,h012_top,40,260,all,True,0.0,hitl/h013_raw_human_state_jepa_gate/submission_h013_health_top_route_r40_c260_a0.75_dc53efb2.csv,submission_h013_health_top_route_r40_c260_a0.75_dc53efb2.csv,36.137001784709256,0.8433734939759037,3.614207346033859,48.948042809067196,1.0,0.18636658219495583,0.966096866096866,40,130,0.01050091349816846,18.376598621794805,1.2998136226747161,0.3132828785926365,-0.0005055474611027883,14,21,23,11,21,26,14
health_top_all_r40_c260_a1,h012_raw_gate,1.0,health_top,h012_top,40,260,all,False,0.0,hitl/h013_raw_human_state_jepa_gate/submission_h013_health_top_all_r40_c260_a1_5c38f03d.csv,submission_h013_health_top_all_r40_c260_a1_5c38f03d.csv,36.137001784709256,0.8433734939759037,3.614207346033859,48.948042809067196,0.45,0.39098256819905597,0.9839031339031338,40,260,0.058317573567968434,102.05575374394476,11.649076982436323,0.3996719412127818,-0.001225187064259968,37,34,37,37,39,40,36
health_top_route_r40_c260_a1,route_agree_gate,1.0,health_top,h012_top,40,260,all,True,0.0,hitl/h013_raw_human_state_jepa_gate/submission_h013_health_top_route_r40_c260_a1_7455e2bf.csv,submission_h013_health_top_route_r40_c260_a1_7455e2bf.csv,36.137001784709256,0.8433734939759037,3.614207346033859,48.948042809067196,1.0,0.18636658219495583,0.966096866096866,40,130,0.014001217997557939,24.502131495726392,1.7330848302329542,0.3996719412127818,-0.00053762205297082,14,21,23,11,21,26,14
health_top_all_r40_c420_a0.35,h012_raw_gate,0.35,health_top,h012_top,40,420,all,False,0.0,hitl/h013_raw_human_state_jepa_gate/submission_h013_health_top_all_r40_c420_a0.35_a0a8262b.csv,submission_h013_health_top_all_r40_c420_a0.35_a0a8262b.csv,36.137001784709256,0.8433734939759037,3.614207346033859,48.948042809067196,0.46785714285714286,0.36373905735690737,0.9718253968253967,40,280,0.020456679665358354,35.79918941437712,4.07717694385275,0.1482650772390166,-0.0008024400050223949,40,40,40,40,40,40,40
health_top_route_r40_c420_a0.35,route_agree_gate,0.35,health_top,h012_top,40,420,all,True,0.0,hitl/h013_raw_human_state_jepa_gate/submission_h013_health_top_route_r40_c420_a0.35_7add954d.csv,submission_h013_health_top_route_r40_c420_a0.35_7add954d.csv,36.137001784709256,0.8433734939759037,3.614207346033859,48.948042809067196,1.0,0.18636658219495583,0.966096866096866,40,130,0.004900426299145276,8.575746023504232,0.6065796905815338,0.1482650772390166,-0.00031419018017686377,14,21,23,11,21,26,14
health_top_all_r40_c420_a0.55,h012_raw_gate,0.55,health_top,h012_top,40,420,all,False,0.0,hitl/h013_raw_human_state_jepa_gate/submission_h013_health_top_all_r40_c420_a0.55_1593587f.csv,submission_h013_health_top_all_r40_c420_a0.55_1593587f.csv,36.137001784709256,0.8433734939759037,3.614207346033859,48.948042809067196,0.46785714285714286,0.36373905735690737,0.9718253968253967,40,280,0.03214621090270605,56.25586907973559,6.406992340340365,0.23358571179063958,-0.0010285289869869404,40,40,40,40,40,40,40
health_top_route_r40_c420_a0.55,route_agree_gate,0.55,health_top,h012_top,40,420,all,True,0.0,hitl/h013_raw_human_state_jepa_gate/submission_h013_health_top_route_r40_c420_a0.55_7cdb9d9c.csv,submission_h013_health_top_route_r40_c420_a0.55_7cdb9d9c.csv,36.137001784709256,0.8433734939759037,3.614207346033859,48.948042809067196,1.0,0.18636658219495583,0.966096866096866,40,130,0.0077006698986568645,13.476172322649512,0.9531966566281254,0.23358571179063958,-0.00043199776207501626,14,21,23,11,21,26,14
health_top_all_r40_c420_a0.75,h012_raw_gate,0.75,health_top,h012_top,40,420,all,False,0.0,hitl/h013_raw_human_state_jepa_gate/submission_h013_health_top_all_r40_c420_a0.75_2e1de52a.csv,submission_h013_health_top_all_r40_c420_a0.75_2e1de52a.csv,36.137001784709256,0.8433734939759037,3.614207346033859,48.948042809067196,0.46785714285714286,0.36373905735690737,0.9718253968253967,40,280,0.043835742140047027,76.7125487450823,8.736807736827242,0.3132828785926365,-0.0011660587736645489,40,40,40,40,40,40,40
health_top_route_r40_c420_a0.75,route_agree_gate,0.75,health_top,h012_top,40,420,all,True,0.0,hitl/h013_raw_human_state_jepa_gate/submission_h013_health_top_route_r40_c420_a0.75_dc53efb2.csv,submission_h013_health_top_route_r40_c420_a0.75_dc53efb2.csv,36.137001784709256,0.8433734939759037,3.614207346033859,48.948042809067196,1.0,0.18636658219495583,0.966096866096866,40,130,0.01050091349816846,18.376598621794805,1.2998136226747161,0.3132828785926365,-0.0005055474611027883,14,21,23,11,21,26,14
health_top_all_r40_c420_a1,h012_raw_gate,1.0,health_top,h012_top,40,420,all,False,0.0,hitl/h013_raw_human_state_jepa_gate/submission_h013_health_top_all_r40_c420_a1_549c720b.csv,submission_h013_health_top_all_r40_c420_a1_549c720b.csv,36.137001784709256,0.8433734939759037,3.614207346033859,48.948042809067196,0.46785714285714286,0.36373905735690737,0.9718253968253967,40,280,0.058447656186738,102.2833983267915,11.649076982436323,0.3996719412127818,-0.0012254024737241623,40,40,40,40,40,40,40
health_top_route_r40_c420_a1,route_agree_gate,1.0,health_top,h012_top,40,420,all,True,0.0,hitl/h013_raw_human_state_jepa_gate/submission_h013_health_top_route_r40_c420_a1_7455e2bf.csv,submission_h013_health_top_route_r40_c420_a1_7455e2bf.csv,36.137001784709256,0.8433734939759037,3.614207346033859,48.948042809067196,1.0,0.18636658219495583,0.966096866096866,40,130,0.014001217997557939,24.502131495726392,1.7330848302329542,0.3996719412127818,-0.00053762205297082,14,21,23,11,21,26,14
health_top_all_r40_c650_a0.35,h012_raw_gate,0.35,health_top,h012_top,40,650,all,False,0.0,hitl/h013_raw_human_state_jepa_gate/submission_h013_health_top_all_r40_c650_a0.35_a0a8262b.csv,submission_h013_health_top_all_r40_c650_a0.35_a0a8262b.csv,36.137001784709256,0.8433734939759037,3.614207346033859,48.948042809067196,0.46785714285714286,0.36373905735690737,0.9718253968253967,40,280,0.020456679665358354,35.79918941437712,4.07717694385275,0.1482650772390166,-0.0008024400050223949,40,40,40,40,40,40,40
health_top_route_r40_c650_a0.35,route_agree_gate,0.35,health_top,h012_top,40,650,all,True,0.0,hitl/h013_raw_human_state_jepa_gate/submission_h013_health_top_route_r40_c650_a0.35_7add954d.csv,submission_h013_health_top_route_r40_c650_a0.35_7add954d.csv,36.137001784709256,0.8433734939759037,3.614207346033859,48.948042809067196,1.0,0.18636658219495583,0.966096866096866,40,130,0.004900426299145276,8.575746023504232,0.6065796905815338,0.1482650772390166,-0.00031419018017686377,14,21,23,11,21,26,14
health_top_all_r40_c650_a0.55,h012_raw_gate,0.55,health_top,h012_top,40,650,all,False,0.0,hitl/h013_raw_human_state_jepa_gate/submission_h013_health_top_all_r40_c650_a0.55_1593587f.csv,submission_h013_health_top_all_r40_c650_a0.55_1593587f.csv,36.137001784709256,0.8433734939759037,3.614207346033859,48.948042809067196,0.46785714285714286,0.36373905735690737,0.9718253968253967,40,280,0.03214621090270605,56.25586907973559,6.406992340340365,0.23358571179063958,-0.0010285289869869404,40,40,40,40,40,40,40
health_top_route_r40_c650_a0.55,route_agree_gate,0.55,health_top,h012_top,40,650,all,True,0.0,hitl/h013_raw_human_state_jepa_gate/submission_h013_health_top_route_r40_c650_a0.55_7cdb9d9c.csv,submission_h013_health_top_route_r40_c650_a0.55_7cdb9d9c.csv,36.137001784709256,0.8433734939759037,3.614207346033859,48.948042809067196,1.0,0.18636658219495583,0.966096866096866,40,130,0.0077006698986568645,13.476172322649512,0.9531966566281254,0.23358571179063958,-0.00043199776207501626,14,21,23,11,21,26,14
health_top_all_r40_c650_a0.75,h012_raw_gate,0.75,health_top,h012_top,40,650,all,False,0.0,hitl/h013_raw_human_state_jepa_gate/submission_h013_health_top_all_r40_c650_a0.75_2e1de52a.csv,submission_h013_health_top_all_r40_c650_a0.75_2e1de52a.csv,36.137001784709256,0.8433734939759037,3.614207346033859,48.948042809067196,0.46785714285714286,0.36373905735690737,0.9718253968253967,40,280,0.043835742140047027,76.7125487450823,8.736807736827242,0.3132828785926365,-0.0011660587736645489,40,40,40,40,40,40,40
health_top_route_r40_c650_a0.75,route_agree_gate,0.75,health_top,h012_top,40,650,all,True,0.0,hitl/h013_raw_human_state_jepa_gate/submission_h013_health_top_route_r40_c650_a0.75_dc53efb2.csv,submission_h013_health_top_route_r40_c650_a0.75_dc53efb2.csv,36.137001784709256,0.8433734939759037,3.614207346033859,48.948042809067196,1.0,0.18636658219495583,0.966096866096866,40,130,0.01050091349816846,18.376598621794805,1.2998136226747161,0.3132828785926365,-0.0005055474611027883,14,21,23,11,21,26,14
health_top_all_r40_c650_a1,h012_raw_gate,1.0,health_top,h012_top,40,650,all,False,0.0,hitl/h013_raw_human_state_jepa_gate/submission_h013_health_top_all_r40_c650_a1_549c720b.csv,submission_h013_health_top_all_r40_c650_a1_549c720b.csv,36.137001784709256,0.8433734939759037,3.614207346033859,48.948042809067196,0.46785714285714286,0.36373905735690737,0.9718253968253967,40,280,0.058447656186738,102.2833983267915,11.649076982436323,0.3996719412127818,-0.0012254024737241623,40,40,40,40,40,40,40
health_top_route_r40_c650_a1,route_agree_gate,1.0,health_top,h012_top,40,650,all,True,0.0,hitl/h013_raw_human_state_jepa_gate/submission_h013_health_top_route_r40_c650_a1_7455e2bf.csv,submission_h013_health_top_route_r40_c650_a1_7455e2bf.csv,36.137001784709256,0.8433734939759037,3.614207346033859,48.948042809067196,1.0,0.18636658219495583,0.966096866096866,40,130,0.014001217997557939,24.502131495726392,1.7330848302329542,0.3996719412127818,-0.00053762205297082,14,21,23,11,21,26,14
health_top_all_r40_c900_a0.35,h012_raw_gate,0.35,health_top,h012_top,40,900,all,False,0.0,hitl/h013_raw_human_state_jepa_gate/submission_h013_health_top_all_r40_c900_a0.35_a0a8262b.csv,submission_h013_health_top_all_r40_c900_a0.35_a0a8262b.csv,36.137001784709256,0.8433734939759037,3.614207346033859,48.948042809067196,0.46785714285714286,0.36373905735690737,0.9718253968253967,40,280,0.020456679665358354,35.79918941437712,4.07717694385275,0.1482650772390166,-0.0008024400050223949,40,40,40,40,40,40,40
health_top_route_r40_c900_a0.35,route_agree_gate,0.35,health_top,h012_top,40,900,all,True,0.0,hitl/h013_raw_human_state_jepa_gate/submission_h013_health_top_route_r40_c900_a0.35_7add954d.csv,submission_h013_health_top_route_r40_c900_a0.35_7add954d.csv,36.137001784709256,0.8433734939759037,3.614207346033859,48.948042809067196,1.0,0.18636658219495583,0.966096866096866,40,130,0.004900426299145276,8.575746023504232,0.6065796905815338,0.1482650772390166,-0.00031419018017686377,14,21,23,11,21,26,14
health_top_all_r40_c900_a0.55,h012_raw_gate,0.55,health_top,h012_top,40,900,all,False,0.0,hitl/h013_raw_human_state_jepa_gate/submission_h013_health_top_all_r40_c900_a0.55_1593587f.csv,submission_h013_health_top_all_r40_c900_a0.55_1593587f.csv,36.137001784709256,0.8433734939759037,3.614207346033859,48.948042809067196,0.46785714285714286,0.36373905735690737,0.9718253968253967,40,280,0.03214621090270605,56.25586907973559,6.406992340340365,0.23358571179063958,-0.0010285289869869404,40,40,40,40,40,40,40
health_top_route_r40_c900_a0.55,route_agree_gate,0.55,health_top,h012_top,40,900,all,True,0.0,hitl/h013_raw_human_state_jepa_gate/submission_h013_health_top_route_r40_c900_a0.55_7cdb9d9c.csv,submission_h013_health_top_route_r40_c900_a0.55_7cdb9d9c.csv,36.137001784709256,0.8433734939759037,3.614207346033859,48.948042809067196,1.0,0.18636658219495583,0.966096866096866,40,130,0.0077006698986568645,13.476172322649512,0.9531966566281254,0.23358571179063958,-0.00043199776207501626,14,21,23,11,21,26,14
health_top_all_r40_c900_a0.75,h012_raw_gate,0.75,health_top,h012_top,40,900,all,False,0.0,hitl/h013_raw_human_state_jepa_gate/submission_h013_health_top_all_r40_c900_a0.75_2e1de52a.csv,submission_h013_health_top_all_r40_c900_a0.75_2e1de52a.csv,36.137001784709256,0.8433734939759037,3.614207346033859,48.948042809067196,0.46785714285714286,0.36373905735690737,0.9718253968253967,40,280,0.043835742140047027,76.7125487450823,8.736807736827242,0.3132828785926365,-0.0011660587736645489,40,40,40,40,40,40,40
health_top_route_r40_c900_a0.75,route_agree_gate,0.75,health_top,h012_top,40,900,all,True,0.0,hitl/h013_raw_human_state_jepa_gate/submission_h013_health_top_route_r40_c900_a0.75_dc53efb2.csv,submission_h013_health_top_route_r40_c900_a0.75_dc53efb2.csv,36.137001784709256,0.8433734939759037,3.614207346033859,48.948042809067196,1.0,0.18636658219495583,0.966096866096866,40,130,0.01050091349816846,18.376598621794805,1.2998136226747161,0.3132828785926365,-0.0005055474611027883,14,21,23,11,21,26,14
health_top_all_r40_c900_a1,h012_raw_gate,1.0,health_top,h012_top,40,900,all,False,0.0,hitl/h013_raw_human_state_jepa_gate/submission_h013_health_top_all_r40_c900_a1_549c720b.csv,submission_h013_health_top_all_r40_c900_a1_549c720b.csv,36.137001784709256,0.8433734939759037,3.614207346033859,48.948042809067196,0.46785714285714286,0.36373905735690737,0.9718253968253967,40,280,0.058447656186738,102.2833983267915,11.649076982436323,0.3996719412127818,-0.0012254024737241623,40,40,40,40,40,40,40
health_top_route_r40_c900_a1,route_agree_gate,1.0,health_top,h012_top,40,900,all,True,0.0,hitl/h013_raw_human_state_jepa_gate/submission_h013_health_top_route_r40_c900_a1_7455e2bf.csv,submission_h013_health_top_route_r40_c900_a1_7455e2bf.csv,36.137001784709256,0.8433734939759037,3.614207346033859,48.948042809067196,1.0,0.18636658219495583,0.966096866096866,40,130,0.014001217997557939,24.502131495726392,1.7330848302329542,0.3996719412127818,-0.00053762205297082,14,21,23,11,21,26,14
health_top_all_r70_c160_a0.35,h012_raw_gate,0.35,health_top,h012_top,70,160,all,False,0.0,hitl/h013_raw_human_state_jepa_gate/submission_h013_health_top_all_r70_c160_a0.35_9bf945ec.csv,submission_h013_health_top_all_r70_c160_a0.35_9bf945ec.csv,32.919777814576236,0.7228915662650602,4.461803678487843,44.39715054805361,0.35,0.9484499662788218,0.9946759259259259,65,160,0.030575363564745772,53.5068862383051,4.325524416193531,0.18587489923244194,-0.0011899146995033652,23,4,11,27,37,34,24
health_top_route_r70_c160_a0.35,route_agree_gate,0.35,health_top,h012_top,70,160,all,True,0.0,hitl/h013_raw_human_state_jepa_gate/submission_h013_health_top_route_r70_c160_a0.35_235f216c.csv,submission_h013_health_top_route_r70_c160_a0.35_235f216c.csv,33.06109926854947,0.7228915662650602,4.458859047105587,44.63480449927525,1.0,0.2147379775864871,0.9886574074074075,68,160,0.006934035452628179,12.134562042099313,0.6065796905815338,0.1482650772390166,-0.0004150913544660828,20,13,31,17,30,30,19
health_top_all_r70_c160_a0.55,h012_raw_gate,0.55,health_top,h012_top,70,160,all,False,0.0,hitl/h013_raw_human_state_jepa_gate/submission_h013_health_top_all_r70_c160_a0.55_4da981e9.csv,submission_h013_health_top_all_r70_c160_a0.55_4da981e9.csv,32.919777814576236,0.7228915662650602,4.461803678487843,44.39715054805361,0.35,0.9484499662788218,0.9946759259259259,65,160,0.04804699988745618,84.08224980304831,6.797252654018219,0.23358571179063958,-0.001484202262484066,23,4,11,27,37,34,24
health_top_route_r70_c160_a0.55,route_agree_gate,0.55,health_top,h012_top,70,160,all,True,0.0,hitl/h013_raw_human_state_jepa_gate/submission_h013_health_top_route_r70_c160_a0.55_f54cce99.csv,submission_h013_health_top_route_r70_c160_a0.55_f54cce99.csv,33.06109926854947,0.7228915662650602,4.458859047105587,44.63480449927525,1.0,0.2147379775864871,0.9886574074074075,68,160,0.010896341425558575,19.068597494727506,0.9531966566281254,0.23358571179063958,-0.000571238989666629,20,13,31,17,30,30,19
health_top_all_r70_c160_a0.75,h012_raw_gate,0.75,health_top,h012_top,70,160,all,False,0.0,hitl/h013_raw_human_state_jepa_gate/submission_h013_health_top_all_r70_c160_a0.75_71320d9d.csv,submission_h013_health_top_all_r70_c160_a0.75_71320d9d.csv,32.919777814576236,0.7228915662650602,4.461803678487843,44.39715054805361,0.35,0.9484499662788218,0.9946759259259259,65,160,0.06551863621015835,114.65761336777712,9.268980891847008,0.3132828785926365,-0.0016619597961502613,23,4,11,27,37,34,24
health_top_route_r70_c160_a0.75,route_agree_gate,0.75,health_top,h012_top,70,160,all,True,0.0,hitl/h013_raw_human_state_jepa_gate/submission_h013_health_top_route_r70_c160_a0.75_24d63a70.csv,submission_h013_health_top_route_r70_c160_a0.75_24d63a70.csv,33.06109926854947,0.7228915662650602,4.458859047105587,44.63480449927525,1.0,0.2147379775864871,0.9886574074074075,68,160,0.014858647398488965,26.00263294735569,1.2998136226747161,0.3132828785926365,-0.0006691231714357548,20,13,31,17,30,30,19
health_top_all_r70_c160_a1,h012_raw_gate,1.0,health_top,h012_top,70,160,all,False,0.0,hitl/h013_raw_human_state_jepa_gate/submission_h013_health_top_all_r70_c160_a1_f46227ac.csv,submission_h013_health_top_all_r70_c160_a1_f46227ac.csv,32.919777814576236,0.7228915662650602,4.461803678487843,44.39715054805361,0.35,0.9484499662788218,0.9946759259259259,65,160,0.08735818161355911,152.87681782372846,12.35864118912439,0.3996719412127818,-0.0017385913874136418,23,4,11,27,37,34,24
health_top_route_r70_c160_a1,route_agree_gate,1.0,health_top,h012_top,70,160,all,True,0.0,hitl/h013_raw_human_state_jepa_gate/submission_h013_health_top_route_r70_c160_a1_14d40ae8.csv,submission_h013_health_top_route_r70_c160_a1_14d40ae8.csv,33.06109926854947,0.7228915662650602,4.458859047105587,44.63480449927525,1.0,0.2147379775864871,0.9886574074074075,68,160,0.019811529864651956,34.67017726314092,1.7330848302329542,0.3996719412127818,-0.0007120277280939786,20,13,31,17,30,30,19
health_top_all_r70_c260_a0.35,h012_raw_gate,0.35,health_top,h012_top,70,260,all,False,0.0,hitl/h013_raw_human_state_jepa_gate/submission_h013_health_top_all_r70_c260_a0.35_8f52c646.csv,submission_h013_health_top_all_r70_c260_a0.35_8f52c646.csv,32.994782729450975,0.7228915662650602,4.538776322156296,44.62750094443477,0.3923076923076923,0.6469085262264557,0.9937321937321936,69,260,0.033890565827532214,59.308490198181374,4.325524416193531,0.18587489923244194,-0.0012882008211804387,39,15,28,39,52,45,42
health_top_route_r70_c260_a0.35,route_agree_gate,0.35,health_top,h012_top,70,260,all,True,0.0,hitl/h013_raw_human_state_jepa_gate/submission_h013_health_top_route_r70_c260_a0.35_34d04d42.csv,submission_h013_health_top_route_r70_c260_a0.35_34d04d42.csv,32.99725568902593,0.7228915662650602,4.480355782137485,44.51083125670337,1.0,0.16666169945738404,0.9601808381151103,69,213,0.007181973796392817,12.568454143687429,0.6065796905815338,0.1482650772390166,-0.00041645497109030097,27,30,42,21,32,36,25
health_top_all_r70_c260_a0.55,h012_raw_gate,0.55,health_top,h012_top,70,260,all,False,0.0,hitl/h013_raw_human_state_jepa_gate/submission_h013_health_top_all_r70_c260_a0.55_49151c62.csv,submission_h013_health_top_all_r70_c260_a0.55_49151c62.csv,32.994782729450975,0.7228915662650602,4.538776322156296,44.62750094443477,0.3923076923076923,0.6469085262264557,0.9937321937321936,69,260,0.053256603443263446,93.19905602571103,6.797252654018219,0.23358571179063958,-0.001619861954117494,39,15,28,39,52,45,42
health_top_route_r70_c260_a0.55,route_agree_gate,0.55,health_top,h012_top,70,260,all,True,0.0,hitl/h013_raw_human_state_jepa_gate/submission_h013_health_top_route_r70_c260_a0.55_dd0995e5.csv,submission_h013_health_top_route_r70_c260_a0.55_dd0995e5.csv,32.99725568902593,0.7228915662650602,4.480355782137485,44.51083125670337,1.0,0.16666169945738404,0.9601808381151103,69,213,0.011285958822903008,19.750427940080264,0.9531966566281254,0.23358571179063958,-0.0005731222906702126,27,30,42,21,32,36,25
health_top_all_r70_c260_a0.75,h012_raw_gate,0.75,health_top,h012_top,70,260,all,False,0.0,hitl/h013_raw_human_state_jepa_gate/submission_h013_health_top_all_r70_c260_a0.75_8c27bf77.csv,submission_h013_health_top_all_r70_c260_a0.75_8c27bf77.csv,32.994782729450975,0.7228915662650602,4.538776322156296,44.62750094443477,0.3923076923076923,0.6469085262264557,0.9937321937321936,69,260,0.07262264105898643,127.08962185322625,9.268980891847008,0.3132828785926365,-0.001821368236927877,39,15,28,39,52,45,42
