file,source,mean_abs_prob_move_h012,max_abs_prob_move_h012,mean_abs_logit_move_h012,max_abs_logit_move_h012,changed_cells_h012_1e6,changed_rows_h012_1e6,route_world_delta,route_world_dispersion,h012posterior_delta,h036world_delta,memory_delta,public_weight_abs_move,private_weight_abs_move,transition_weight_abs_move,row_public_weight_abs_move,support_abs_move,memory_disagree_abs_move,public_private_balance,cos_world,proj_world,cos_h012_ray,proj_h012_ray,mean_abs_logit_move_Q1,mean_signed_logit_move_Q1,changed_cells_Q1,mean_abs_logit_move_Q2,mean_signed_logit_move_Q2,changed_cells_Q2,mean_abs_logit_move_Q3,mean_signed_logit_move_Q3,changed_cells_Q3,mean_abs_logit_move_S1,mean_signed_logit_move_S1,changed_cells_S1,mean_abs_logit_move_S2,mean_signed_logit_move_S2,changed_cells_S2,mean_abs_logit_move_S3,mean_signed_logit_move_S3,changed_cells_S3,mean_abs_logit_move_S4,mean_signed_logit_move_S4,changed_cells_S4,coord_public_cell_k120,cos_public_cell_k120,coord_public_cell_k240,cos_public_cell_k240,coord_public_cell_k420,cos_public_cell_k420,coord_public_cell_k700,cos_public_cell_k700,coord_phase_support_k120,cos_phase_support_k120,coord_phase_support_k260,cos_phase_support_k260,coord_phase_support_k520,cos_phase_support_k520,coord_exception_world_k90,cos_exception_world_k90,coord_exception_world_k180,cos_exception_world_k180,coord_exception_world_k340,cos_exception_world_k340,coord_private_memory_k120,cos_private_memory_k120,coord_private_rollback_k120,cos_private_rollback_k120,coord_private_memory_k260,cos_private_memory_k260,coord_private_rollback_k260,cos_private_rollback_k260,coord_private_memory_k520,cos_private_memory_k520,coord_private_rollback_k520,cos_private_rollback_k520,coord_route_row_all_r12,cos_route_row_all_r12,coord_route_row_top3_r12,cos_route_row_top3_r12,coord_route_row_all_r24,cos_route_row_all_r24,coord_route_row_top3_r24,cos_route_row_top3_r24,coord_route_row_all_r40,cos_route_row_all_r40,coord_route_row_top3_r40,cos_route_row_top3_r40,coord_route_row_all_r70,cos_route_row_all_r70,coord_route_row_top3_r70,cos_route_row_top3_r70,coord_target_Q2_phase_k45,cos_target_Q2_phase_k45,coord_target_Q2_phase_k90,cos_target_Q2_phase_k90,coord_target_Q2_phase_k150,cos_target_Q2_phase_k150,coord_target_S1_phase_k45,cos_target_S1_phase_k45,coord_target_S1_phase_k90,cos_target_S1_phase_k90,coord_target_S1_phase_k150,cos_target_S1_phase_k150,coord_target_S3_phase_k45,cos_target_S3_phase_k45,coord_target_S3_phase_k90,cos_target_S3_phase_k90,coord_target_S3_phase_k150,cos_target_S3_phase_k150,coord_target_S4_phase_k45,cos_target_S4_phase_k45,coord_target_S4_phase_k90,cos_target_S4_phase_k90,coord_target_S4_phase_k150,cos_target_S4_phase_k150,public_lb,delta_vs_h012
submission_e323_5508f966_uploadsafe.csv,known_public,0.025985679282687954,0.29411027903190856,0.34051810011957073,8.66000283141465,1356,250,0.008863746577230956,0.006657058989834573,0.046860360348450945,0.037234240877808404,-0.7060406965030858,0.24191600882006778,0.15216101165901397,0.2221764470098462,0.30979279399032983,0.48973158497418884,0.6948296746343171,0.08975499716105381,-0.7706280806992337,-1.2612091022057594,-0.9985988294555226,-1.0009441310813318,0.2907922699734584,-0.12632255305975185,227,0.052682996176756765,-0.0031309681974040133,105,0.1345202058382171,-0.033630791273956365,141,0.7989441033213973,-0.6071899631522649,241,0.5923050643142667,-0.44755639693174054,207,0.2871579540470694,-0.19526678552505888,243,0.22722410716582941,-0.03193833746078627,192,-1.952606859007629,-0.8750033581773086,-1.9257201373262902,-0.8714242312965468,-1.8929175273226475,-0.8652713311164661,-1.8659688581316822,-0.860543335662311,-1.8569363604432365,-0.9097032257613457,-1.8398248001004893,-0.9092168854226832,-1.8305039334879913,-0.9103062049924984,-2.0812439137697547,-0.9450700624574984,-2.067186439025451,-0.9444746597837045,-2.0555424307839036,-0.9440463304031348,0.7089728562116265,0.9526594152901382,0.9993847873834949,0.9856834983821743,0.6531411201950658,0.9185828972891724,0.9998884090245989,0.9900433584203265,0.610395259221787,0.8933774246113407,1.000311839176656,0.9939213480661028,-1.600095796871302,-0.4754852590022269,-1.6067574269940317,-0.4756827327228161,-1.6861510926265355,-0.5993746842082702,-1.6918565780383352,-0.5994270804013635,-1.751786063100215,-0.7244097759374445,-1.756892067315474,-0.7241985943265936,-1.8275896914537861,-0.8376983097212439,-1.8325147905811094,-0.8369476700662202,-0.44994203096869106,-0.010736658777807847,-0.5329050684059967,-0.013805771947224694,-0.5515591945880698,-0.014482023589697883,-2.1816313874528053,-0.6448202559096005,-2.164754127985451,-0.6435548755130671,-2.1589840781189706,-0.6436238353973679,-1.109376582225373,-0.18092820515173694,-1.0974330942756638,-0.1808013310357919,-1.0931956661462539,-0.181349284711825,-1.9216266033113587,-0.21854496152454006,-1.8478523116841383,-0.21569255168250043,-1.8311438936998128,-0.21575839672046376,0.5770355016,0.008912018499999896
submission_e216_maskfam_jepa_s2_rank_e154_s0p75_eaac6709.csv,known_public,0.02628861600463303,0.32773820110811097,0.34175826769001433,8.769442871848701,1370,250,0.00921165327847228,0.006772996911424193,0.04987820887016896,0.03948440193565253,-0.709757060674164,0.24315914280657233,0.15263700493500168,0.2231291280224212,0.3112610061836181,0.49339380272901356,0.6992194753209499,0.09052213787157065,-0.7715030424944513,-1.2723163143711926,-0.99929034580267,-1.0093125261152551,0.2577414330147291,-0.13140616814475434,167,0.052682996120530755,-0.003130968197668343,105,0.15320863582819755,-0.028066337097383938,246,0.7749969879553649,-0.6199842183653875,194,0.6852109543408947,-0.45907988428737145,250,0.23780664580484354,-0.19311783628798682,194,0.23066022076553974,-0.034824401238407056,214,-1.9691077690137693,-0.8756876167914031,-1.94195084357885,-0.8720863843037132,-1.9088033944082348,-0.8658977956043404,-1.8823650936293184,-0.8615034647373808,-1.8725552472478435,-0.9103788671294323,-1.85554997031113,-0.9100148760006839,-1.8471049273875253,-0.9115767017251262,-2.0990362158985487,-0.94590118673307,-2.084730903597604,-0.9452473766738247,-2.072794652817939,-0.9447305413416732,0.7138736689359032,0.9519502072666274,1.0074516923479104,0.9860837359260398,0.6576089739912941,0.9178334324229476,1.0077387816707624,0.9902286018402281,0.6143694052457912,0.8923561386511534,1.0083358921747685,0.9942752974757842,-1.6145315891289198,-0.47612658685349274,-1.6214264400833758,-0.47637518980733423,-1.703564436637597,-0.600959612257784,-1.709327095029085,-0.6010115319956283,-1.7703575264701454,-0.7265224364723242,-1.7754682841376421,-0.7262904401015705,-1.8440068111253325,-0.8387958510754947,-1.8491616573406584,-0.8381283077704581,-0.4499420311388435,-0.010655012525097358,-0.5329050685634188,-0.013700786813509665,-0.551559194728079,-0.014371895941849793,-2.1833023783202345,-0.6404068957408281,-2.166157347815697,-0.6390749901111981,-2.1598317393609645,-0.6389802160236449,-1.1004773987179222,-0.1781120169917012,-1.0884604614447204,-0.17795944470418107,-1.0816537285130847,-0.1780701033250281,-1.915226043452719,-0.2161606551631993,-1.8422006362717998,-0.21339764976241718,-1.8264519139610418,-0.21356903698841906,0.5772865088,0.009163025699999938
submission_frontier_cvjepa_refine_a2c8d2c8.csv,known_public,0.029264734011858792,0.33455711344432476,0.35463663723795863,8.73479844805352,1616,250,0.009297610530213517,0.007103197249076216,0.047680444380091405,0.03782862698206241,-0.7059009065943452,0.24888347340838557,0.1593068075504424,0.22898137177000952,0.32089290435329815,0.5005162729473532,0.7036245340727647,0.08957666585794316,-0.7709865209568528,-1.262880678304698,-0.9989391839628654,-1.002146238585607,0.3020065523405714,-0.11829496298118254,224,0.07581777940927109,-0.0032410992450691884,171,0.18680116944044045,-0.029539817511199776,249,0.788797616156073,-0.6151211361974512,250,0.5961065636409669,-0.4453490370439997,250,0.2842441111468864,-0.22412337258777393,236,0.24868266853150087,-0.033622993342749534,236,-1.9541645354851407,-0.8749490614641757,-1.9270497515093177,-0.8712767404882917,-1.894802628806331,-0.8653889262929132,-1.8680063874542618,-0.8607428903916161,-1.8583036797939307,-0.909590957809667,-1.8417211162696936,-0.9093720973623746,-1.8337864357723703,-0.9111551319128315,-2.0811403202377536,-0.9442111432412088,-2.0671335246239093,-0.9436390971226577,-2.055182362563904,-0.9430700649607214,0.7087141024897584,0.9514935829966187,0.9999933553917966,0.9854363970908216,0.6526414721921889,0.9170916284858625,1.0002831783341783,0.9895833490213676,0.6102381559207412,0.8923801757186354,1.0007805747475527,0.9935328014386413,-1.603224034690103,-0.4760055550418819,-1.609833621490496,-0.4761839982156313,-1.686209762213507,-0.5988805928610635,-1.6917280363512692,-0.5988666033611153,-1.7512152347774772,-0.7235515786246319,-1.756090478747459,-0.7232462937774385,-1.827168805382182,-0.8367858823119446,-1.8319681593307957,-0.8359791967375244,-0.545965842851111,-0.01301681679882821,-0.6428957726382782,-0.016640951215472544,-0.6719301248177526,-0.017627388130585963,-2.183914081859774,-0.6449403961247608,-2.1671945120755693,-0.6437268642249224,-2.161073054783393,-0.643693110477113,-1.1178540008228806,-0.18215416220362232,-1.1084542968526485,-0.18246017830567293,-1.1035026292845556,-0.18290183006040847,-1.9466208924618675,-0.22119734459823368,-1.8720320794326153,-0.2183272327786274,-1.8568918780222667,-0.21860424082702398,0.577439321,0.009315837899999901
submission_raw_timeline_jepa_rescue_strict_scale0p5.csv,known_public,0.029587973085596835,0.33836088060483854,0.35605373290209,8.71470720841306,1749,250,0.009378308632127224,0.007262530835818688,0.04755769782872236,0.03778609594498416,-0.704696325299806,0.24954773532581231,0.16006193859016057,0.2296038535779877,0.32197198127342147,0.5013173931935171,0.7013175458488864,0.08948579673565174,-0.7706657035815805,-1.2618794992084506,-0.9987876265452185,-1.0016166250688252,0.3035343811549036,-0.11654570658468652,250,0.0760275337899572,-0.003415521223674758,249,0.1923933298317231,-0.029038438048877836,250,0.784986954880462,-0.6145800095067118,250,0.5967830515119434,-0.4478761316539291,250,0.29107129174964935,-0.23048337855356477,250,0.2475795873959913,-0.033976449879250206,250,-1.9529042918000692,-0.8747144136891196,-1.9257726832137165,-0.871027558708116,-1.8934330036575384,-0.8650893762669661,-1.8666872165338335,-0.860459277375962,-1.8571770930132034,-0.9093821947546024,-1.840556854048268,-0.9091398091144426,-1.8326866447319978,-0.9109519409023827,-2.0799046718777436,-0.9440062495222418,-2.0659394885030045,-0.9434495327258945,-2.0539126340622156,-0.9428426995477145,0.7080558063793659,0.9509681207450348,0.9993010635147184,0.9851253960064279,0.6518079845925163,0.916265677400339,0.9996113934390066,0.9892915330124932,0.6092986684128233,0.8913421924666581,1.0001253535995727,0.9932566025284105,-1.6029916656011243,-0.47611597255803917,-1.6093687199593563,-0.4762259322673027,-1.6853840860055618,-0.5988129861582646,-1.6907473760446943,-0.5987450705501984,-1.7508509980341749,-0.723673779882914,-1.7556269856589342,-0.7233279670922468,-1.8262096125028613,-0.8366618714432729,-1.8309223331299658,-0.8358169074083386,-0.5442838052697726,-0.012981605673189038,-0.6409560049125023,-0.016596995600504115,-0.6700977557552684,-0.017585944535467263,-2.1814041407258116,-0.6444420127797006,-2.164551521905854,-0.6431841740881101,-2.1584168299368622,-0.6431442807895538,-1.1215593989532662,-0.18282684880334577,-1.1127620475286106,-0.1832383150032111,-1.1080489460341767,-0.18372459744170838,-1.9408726181170748,-0.22062729623349117,-1.8659643822424148,-0.21770161666499493,-1.8504689883812935,-0.21793022050343389,0.5775263072,0.009402824099999929
submission_hybrid_0p567_foldsafe_stage2_q1_q3_s1_s2_s3_s4.csv,known_public,0.0312814799944052,0.3312820453961878,0.36412023238390806,8.739202589790336,1749,250,0.00980885767588013,0.0073116969767853925,0.04801754552103037,0.03823142154495744,-0.7075643328438985,0.2535492989937572,0.1637031095771199,0.2337332483655694,0.32863121887231805,0.5060312376102604,0.7087172312370453,0.08984618941663733,-0.7696094871176252,-1.2643088372215945,-0.9976796714771815,-1.0038074223275328,0.3160777387361498,-0.10138975772884289,250,0.0760275337899572,-0.003415521223674758,249,0.2001967440474578,-0.024194369424958066,250,0.7946782727979976,-0.6140471469777476,250,0.6033860467807776,-0.44374746215659694,250,0.2998491718302704,-0.23299138466992958,250,0.25862611870474644,-0.03649235588152055,250,-1.9565366151412795,-0.8734587393806368,-1.92930391089428,-0.869754351449838,-1.8969259988745488,-0.863834443007014,-1.8704653284163373,-0.8593647233829877,-1.8610105654393525,-0.9082618205859894,-1.8443669695330986,-0.9080251242887991,-1.8365250509981117,-0.9098571216036963,-2.0846273466710645,-0.9430374964895263,-2.0708768518995475,-0.9425935031965578,-2.058865614487261,-0.9420075169066419,0.7101271395999457,0.9506128315699907,1.0014093393321242,0.9839564896845925,0.653891092540917,0.9161703977278873,1.001602080618649,0.9880010456395216,0.6119654400900477,0.8922986254188948,1.0021358115446315,0.9919795001331461,-1.6047199562344205,-0.47506149598951986,-1.6107933602351687,-0.47507962716034297,-1.6857881573170272,-0.5969863641086233,-1.6910287190256115,-0.5968748829370286,-1.7541401419948872,-0.7226483713188694,-1.7588506515030282,-0.722272475502827,-1.8287079281321341,-0.8350506002727947,-1.833501428972715,-0.8342410849537063,-0.5442838052697726,-0.012938904414019414,-0.6409560049125023,-0.016542401998725104,-0.6700977557552684,-0.017528097918164554,-2.192291887791228,-0.6455281426368529,-2.17501813861747,-0.6441683709787751,-2.169047148408286,-0.6441858444093705,-1.131405868677384,-0.1838252703412539,-1.124025401484288,-0.18448421047871158,-1.1183301560683887,-0.18481937063066328,-1.9434913456200813,-0.22019827496700917,-1.8708555600464174,-0.21755429170943555,-1.8552464075924315,-0.21777415532823793,0.5779449757,0.009821492599999981
submission_h010_objective_s1s4_v2_uploadsafe.csv,known_public,0.02833604628293946,0.29411027903190856,0.3533658552618937,8.651048832431142,1302,250,0.010095238374072632,0.007101107191262891,0.05171850322688247,0.04097757280855777,-0.7160643416214688,0.2496357531045198,0.1584538605383327,0.22938903702595617,0.32099253059495536,0.5094190837857832,0.7222781855509028,0.09118189256618708,-0.7706281779425836,-1.2824846393478275,-0.9984020471690037,-1.0176285167812207,0.25774143304691816,-0.1314061681581089,167,0.052682996176756765,-0.0031309681974040133,105,0.1345202058382171,-0.033630791273956365,141,0.856537450324904,-0.6199842183726036,239,0.5923050643142667,-0.44755639693174054,207,0.23780664582795727,-0.19311783628803234,194,0.3419671913042358,-0.031938337449160116,249,-1.9819546118176206,-0.8734209262018722,-1.9556758569013237,-0.8702986574309697,-1.923291691669086,-0.864571184159138,-1.8971844069181778,-0.8604247212806727,-1.8847679703512112,-0.9080203596176837,-1.8694979819233555,-0.9085545416091351,-1.86212967465107,-0.9106714819479703,-2.112023170630145,-0.9431367823112383,-2.0978573890226353,-0.9425873431809955,-2.087458996661957,-0.9428004801678586,0.7201593129981785,0.9516376509648936,1.0149634459987804,0.984441995462065,0.6639912528316693,0.9183509205912023,1.0153908897614092,0.9887145432411946,0.6206119233982736,0.8932621169803099,1.016332784789986,0.9930875198329785,-1.6111462342223415,-0.4708266235762566,-1.6180682642616258,-0.4710845812039079,-1.7042633155637308,-0.5957630748618657,-1.710121439350144,-0.595846984351078,-1.7690835275931975,-0.7194267028007504,-1.7740024722131396,-0.719120708611622,-1.8507783468172285,-0.8342540588444183,-1.855497734754852,-0.8333860443992209,-0.44994203096869106,-0.010558546333511092,-0.5329050684059967,-0.013576745409471035,-0.5515591945880698,-0.014241778586731419,-2.2499230697151056,-0.6539731925415593,-2.235027112361812,-0.653423550586432,-2.2305494593870963,-0.6539273715487186,-1.1004773985764413,-0.17649946257704766,-1.0884604612980915,-0.1763482716164408,-1.0816537283653622,-0.17645792837840643,-2.0248658260153998,-0.2264660085452356,-1.960583546084881,-0.2250547705800095,-1.9553947680820893,-0.22657639422308748,0.5781718175,0.01004833439999997
submission_ordinal_q_constraints_ambnext_Q2Q3_nearest_w0.75.csv,known_public,0.03329517263501255,0.34510172787760346,0.37093214810037445,9.156515692836965,1750,250,0.010129883172172678,0.007566683918252415,0.04711805880411497,0.038351792035140705,-0.6978643385113672,0.25454585597552637,0.16707332811161402,0.23569400133690332,0.3321215995934284,0.49394536467032935,0.6923116790623373,0.08747252786391235,-0.764614021621766,-1.252690588827138,-0.989962163020904,-0.993337134338857,0.33271129059539295,-0.10057856069350336,250,0.0669870796202795,0.008840948340820099,250,0.2385589712031433,-0.04782283172319336,250,0.7954865112784343,-0.6085128723611184,250,0.6139580239365783,-0.44597919619110854,250,0.2785671576302874,-0.15864337294246444,250,0.27025600243850556,-0.04082859779872245,250,-1.9445017349249005,-0.870450248859507,-1.9154731304033221,-0.8658710788399896,-1.88261828138081,-0.8596538314927242,-1.8552388865247966,-0.8546905507287322,-1.8499872159746766,-0.9053409223411644,-1.8308973208421904,-0.9038486685979288,-1.8205971761333493,-0.904422610063817,-2.0783277034844967,-0.9427483074233853,-2.0638685462812334,-0.9419620472868956,-2.051149488110399,-0.9410330682981796,0.7045121460147202,0.9456648578610057,0.9952397515441997,0.9805577472228688,0.6470493258369736,0.9090534660825766,0.9946890959246609,0.9838542078851843,0.6035212893095273,0.8823829868750561,0.9941530827615138,0.9867578338417743,-1.6064741426190121,-0.47687606178718,-1.6140021255381976,-0.47732247368087355,-1.6793377763381891,-0.5963217836303125,-1.685674348720989,-0.5966054311625689,-1.742284203883667,-0.7197189610993157,-1.7482398457582997,-0.7198704052648441,-1.8179401464147082,-0.8323945526067393,-1.8241414562376184,-0.832242785516436,-0.4769302012681088,-0.011368629702179455,-0.5370509138708564,-0.013898470635615034,-0.5529887823173252,-0.014504212463651422,-2.166218672500225,-0.6395879942874241,-2.1486338736223636,-0.6380873517890843,-2.142577697033789,-0.6380577217555836,-1.088607581228258,-0.17735332901105433,-1.0743123510845054,-0.1768051247334533,-1.0671046687979286,-0.1768339610777496,-1.8827919578117902,-0.2139019974164354,-1.8136602644535023,-0.2114776804832218,-1.7976005627592513,-0.21158220465617938,0.5783033652,0.010179882099999982
submission_hybrid_0p578_logit_after_subject_final9_strict.csv,known_public,0.03633855918784746,0.2857435032912356,0.386405805452428,8.95268544748193,1750,250,0.010364897075875604,0.007508259247647401,0.050045587417759024,0.03929118552112707,-0.7222462971262908,0.2599048185725595,0.1736871236731898,0.24201370874273406,0.3424930748595959,0.5033959431981568,0.7243339357968239,0.08621769489936967,-0.762716201964847,-1.2689114864382478,-0.9858199167860621,-1.0044827045500988,0.33649378137020314,-0.13569592585188275,250,0.09308941040622093,-0.0007514759066935124,250,0.22334042969789955,-0.046319987613552535,250,0.8275406327809122,-0.5968848520619117,250,0.6447304964932753,-0.42446857116237086,250,0.22903954193482526,-0.0655656729979343,250,0.35060634548365943,-0.050271648333626726,250,-1.9675138413975288,-0.8673344868748043,-1.9392961010370007,-0.8632855945568845,-1.9063272485322182,-0.8572193921357386,-1.8802094699884284,-0.8529989558916706,-1.871723545361606,-0.902024487645084,-1.8517759789122994,-0.9002297885693604,-1.8392830863115968,-0.8997861901039386,-2.103788882056685,-0.9397602912896356,-2.088387988357004,-0.938632871082602,-2.0761513323800798,-0.9379933910735903,0.7196284742397683,0.9512404390123496,1.0101208119052334,0.9800584564078478,0.6658561259495434,0.9212248354534561,1.008634914816971,0.9824502961530978,0.6240243584125791,0.8984610903500109,1.0069800855719622,0.984263547671847,-1.5869575500451705,-0.4639063235635814,-1.5965653715652024,-0.4649729472759582,-1.6817722414962377,-0.5880889197911857,-1.6900183872650192,-0.5890310033298988,-1.7508275755990657,-0.7122304274109363,-1.7584992596997493,-0.713064301968318,-1.8334836341206848,-0.8267227459436218,-1.841744343958993,-0.8274734545496542,-0.3094606187534252,-0.007264268461488282,-0.32883851439349004,-0.008380451777623825,-0.32613286612738707,-0.008423752505038918,-2.2129009515433613,-0.643417966065419,-2.1943987770788405,-0.6417508764742474,-2.1883263691321027,-0.6417541453071227,-1.0731343893179692,-0.1721691370477479,-1.053408701490274,-0.1707239230073335,-1.0412623090087398,-0.16992293605976647,-1.9792944833185875,-0.22144002390124348,-1.9219251735844127,-0.22068777469548026,-1.9137449801686541,-0.22182128013014044,0.5784273528,0.010303869699999968
submission_jepa_latent_q2_w0p45.csv,known_public,0.03683469430268598,0.3384786932829135,0.38733281280651044,8.739202589790336,1750,250,0.01165015635356637,0.008237052038861504,0.048466502638012096,0.03910031859693616,-0.7077720333322003,0.26357162248743365,0.17407617968620362,0.2443697222342805,0.346365339620493,0.5159918213404834,0.7242848798342356,0.08949544280123004,-0.7661064579147987,-1.2649494025097054,-0.9928279223847479,-1.004001894538932,0.3160777387361498,-0.10138975772884289,250,0.23851559674817374,0.09013993335643539,250,0.2001967440474578,-0.024194369424958066,250,0.7946782727979976,-0.6140471469777476,250,0.6033860467807776,-0.44374746215659694,250,0.2998491718302704,-0.23299138466992958,250,0.25862611870474644,-0.03649235588152055,250,-1.956453023242228,-0.8690055877944363,-1.9288236165179176,-0.8651416297893423,-1.897338657073307,-0.8596540480561936,-1.8709875986597835,-0.855258695679574,-1.8610083981251222,-0.9036687889428188,-1.8448662738582564,-0.903678918158797,-1.8374256674720484,-0.9057010073356606,-2.0845663195312696,-0.9382422311065015,-2.0707396394116695,-0.937765811494798,-2.0591038222849827,-0.9373533644741949,0.7101271395999457,0.9458067345973648,1.0014093393321242,0.9789818142444783,0.6539159032744792,0.9115730211032474,1.0016051829730532,0.983008966536642,0.6121307083302512,0.8880271098021498,1.0021755588706887,0.9870034076356046,-1.6045645917845988,-0.47261392419114995,-1.6110542551565095,-0.47275428333125047,-1.6856620619614362,-0.5939236993436865,-1.6912610506303447,-0.5939388005025972,-1.7540673160698845,-0.7189649641189061,-1.7591232558332226,-0.7187321980369971,-1.8287191381343642,-0.8308338544361799,-1.8337940102371826,-0.8301557899626718,-0.7079775127243981,-0.01674519793851417,-0.856488176511404,-0.021993302708514118,-0.8987958732725463,-0.023391411380535333,-2.192291887791228,-0.6422644891819044,-2.17501813861747,-0.6409115922410956,-2.169047148408286,-0.6409289773297299,-1.131405868677384,-0.18289588874031326,-1.124025401484288,-0.18355149741611315,-1.1183301560683887,-0.18388496306938132,-1.9434913456200813,-0.21908499916475793,-1.8708555600464174,-0.2164543833260828,-1.8552464075924315,-0.2166731353610336,0.5798012862,0.011677803099999995
submission_lejepa_targetwise_strict_best_scale0p5.csv,known_public,0.04039442701623559,0.37651624113610577,0.4067757782349575,9.026003265419352,1750,250,0.012116010642423273,0.00826646251963424,0.05319345203997321,0.042435263209028296,-0.7144890190818413,0.2743450797654683,0.1848212182930623,0.25554976178559646,0.3620522976539421,0.5278925880120735,0.7496558402647903,0.08952386147240599,-0.7650335163235606,-1.2734077736457288,-0.9901443576532981,-1.0093971405280262,0.3626277175621021,-0.14919784088145166,250,0.14848328212101777,-0.06665551700488186,250,0.32658785456043105,-0.2933502573301827,250,0.8134871539279109,-0.6170638664992111,250,0.6228615503781662,-0.44559399792366294,250,0.2998491718302704,-0.23299138466992958,250,0.27353371726480363,0.013712795266976144,250,-1.9731501755656367,-0.8693812738991831,-1.9444727815853808,-0.8651542791403715,-1.9114457138173064,-0.8590883348668785,-1.8852435783408674,-0.8548522440967551,-1.8754633899494109,-0.9033718162446202,-1.858207445891324,-0.9029016602207551,-1.8502635154826008,-0.9047022149048406,-2.0985053790220616,-0.9369282710172677,-2.084558015006233,-0.9364398379269044,-2.0733422626801254,-0.936252724564887,0.7141024883355722,0.9434607429898337,1.0076489042147776,0.9771679637641211,0.6585496324659692,0.910657506631386,1.0076801076683821,0.9810261812691894,0.6184075175748113,0.8899258333827962,1.0081661896969272,0.9849268348570441,-1.6262871502185114,-0.47516400620762406,-1.6322516535994651,-0.47512668164033256,-1.7005661960247611,-0.5943615149695985,-1.7063092127847908,-0.5944095554353136,-1.7660266808477123,-0.7180517217670456,-1.7705619236447467,-0.7175942460018058,-1.8424709144688847,-0.8303569248233093,-1.8472859104126569,-0.8295454118244928,-0.48165685414496723,-0.011300705655926441,-0.7020528416343758,-0.017882814747568396,-0.7119979768689974,-0.018381083719711755,-2.1855300857492486,-0.6351397875064192,-2.1686374159310216,-0.6338977153737746,-2.1619828337149865,-0.63370940477873,-1.131405868677384,-0.18142659072504486,-1.124025401484288,-0.1820769325545926,-1.1183301560683887,-0.18240771930443717,-1.9828750897999148,-0.2217289418903048,-1.9055958294287618,-0.2187025848637194,-1.887704220799675,-0.21869276310443528,0.5802468192,0.012123336099999937
submission_jepa_latent_residual_probe.csv,known_public,0.0423799109988458,0.33030475648244956,0.4139143738295784,8.657341592970722,1750,250,0.013133378004620323,0.009220600613509294,0.047346956126098905,0.03864104829327476,-0.69972027704202,0.27524261143399215,0.18861274920215887,0.25687510746469017,0.36655562485696563,0.5462988775166021,0.7552011110634967,0.08662986223183328,-0.7633956611283949,-1.2536057608660496,-0.989696946712569,-0.9953825914227493,0.37590837830146373,-0.022846918628613863,250,0.17084392145431265,0.057994747890075415,250,0.22162373656906928,-0.06807744317038027,250,0.8274805205018483,-0.5497708460073845,250,0.6468262477224478,-0.49757954188990733,250,0.3691351991382485,-0.30719816902598374,250,0.2855826131196584,-0.05290165590058545,250,-1.9351420539669868,-0.8642486992678645,-1.9086904159374978,-0.8608013258591423,-1.8782676338477453,-0.8556754484772057,-1.8538476225278298,-0.8520662490080739,-1.8406688287988826,-0.8986888357639586,-1.8254732815024581,-0.8990782239770851,-1.8207394594706447,-0.9023927872185687,-2.060108958140243,-0.9323139661890302,-2.0472441991128987,-0.9322046963530979,-2.036364021662867,-0.932080134942926,0.701327260357784,0.93920360390072,0.990209507623214,0.9733360701953958,0.6449344199013523,0.9039779942142794,0.990864757165071,0.9777955059759249,0.6054498332418168,0.8831469229282395,0.992302864749509,0.9826340956391143,-1.586145066026826,-0.46974801327041144,-1.5919913704474724,-0.46971967785637897,-1.6635339976204637,-0.5893381598030787,-1.6686365990356065,-0.5892038205036234,-1.7339781550553761,-0.7146243855883182,-1.738486961612978,-0.7141920438253798,-1.8091514841343919,-0.8264466935865952,-1.8134729032108772,-0.8254539710920448,-0.6725190411194005,-0.01599367055863343,-0.8197741596184703,-0.021165866049950535,-0.858365743907878,-0.022461588849525083,-2.1530181096155534,-0.634214191078019,-2.135854805793477,-0.6328192897197731,-2.130394850525387,-0.632956344548625,-1.1383042947198134,-0.1850191278786524,-1.1353641290208731,-0.18641880251862586,-1.132434622773494,-0.18722423247066172,-1.9742915169615851,-0.22377627984978574,-1.90580564321835,-0.22170601381030988,-1.8943608501863216,-0.22245333307939816,0.5812273278,0.013103844699999923
