candidate_id,file,resolved_path,family,components,component_count,changed_cells_vs_h012,changed_rows_vs_h012,mean_abs_prob_move_h012,max_abs_prob_move_h012,mean_abs_logit_move_h012,max_abs_logit_move_h012,route_equation_delta_vs_h012,route_equation_delta_iqr,h012posterior_delta_vs_h012,h036world_delta_vs_h012
h047_support_top45_a0.78_c45_c268bb48,submission_h047_support_top45_a0.78_c45_c268bb48.csv,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_support_top45_a0.78_c45_c268bb48.csv,support_top45_a0.78,support_top45_a0.78,1,45,45,0.004738204243281567,0.05640827282238181,0.021667882012946373,0.3491901725494082,-0.0001766912498903416,0.0008417376368905641,3.7852610532072085e-06,-1.4282614522091758e-05
h047_support_top45_a0.92_c45_647772eb,submission_h047_support_top45_a0.92_c45_647772eb.csv,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_support_top45_a0.92_c45_647772eb.csv,support_top45_a0.92,support_top45_a0.92,1,45,45,0.005575972958357458,0.06530560317851364,0.025556989040911107,0.411865331724943,-0.00019606490982889714,0.0009943506958389609,9.106578775752889e-06,-1.104583480508917e-05
h047_support_top55_a0.42_c55_5cccbfa9,submission_h047_support_top55_a0.42_c55_5cccbfa9.csv,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_support_top55_a0.42_c55_5cccbfa9.csv,support_top55_a0.42,support_top55_a0.42,1,55,55,0.002853725143681854,0.031825780911449275,0.012940369516145576,0.18802547752660437,-0.0001172158652617517,0.00047558516689968634,-3.6765913461271827e-06,-1.7409924541267724e-05
h047_support_top55_a0.5_c55_4b08af60,submission_h047_support_top55_a0.5_c55_4b08af60.csv,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_support_top55_a0.5_c55_4b08af60.csv,support_top55_a0.5,support_top55_a0.5,1,55,55,0.0033936128744598776,0.03750264228826794,0.015405201804935188,0.22383985419833818,-0.00013535649115385364,0.0005663452266387401,-2.8004744966046963e-06,-1.8797628969144074e-05
h047_support_top55_a0.58_c55_3f24ca83,submission_h047_support_top55_a0.58_c55_3f24ca83.csv,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_support_top55_a0.58_c55_3f24ca83.csv,support_top55_a0.58,support_top55_a0.58,1,55,55,0.003932223063468968,0.04305671614590323,0.017870034093724826,0.25965423087007267,-0.00015217003644069535,0.0006574423386576801,-1.4289396634247785e-06,-1.9579042289125354e-05
h047_support_top55_a0.66_c55_07e99aa0,submission_h047_support_top55_a0.66_c55_07e99aa0.csv,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_support_top55_a0.66_c55_07e99aa0.csv,support_top55_a0.66,support_top55_a0.66,1,55,55,0.004469516012167219,0.048488496918805524,0.020334866382514458,0.2954686075418076,-0.0001676619052998708,0.0007466381250651961,4.3421742373256756e-07,-1.975870234343767e-05
h047_support_top55_a0.78_c55_b7181c0a,submission_h047_support_top55_a0.78_c55_b7181c0a.csv,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_support_top55_a0.78_c55_b7181c0a.csv,support_top55_a0.78,support_top55_a0.78,1,55,55,0.005272900866170478,0.05640827282238181,0.024032114815698898,0.3491901725494082,-0.00018843363921569283,0.00087923854121242,4.142391616613651e-06,-1.8909881481399034e-05
h047_support_top55_a0.92_c55_74596baa,submission_h047_support_top55_a0.92_c55_74596baa.csv,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_support_top55_a0.92_c55_74596baa.csv,support_top55_a0.92,support_top55_a0.92,1,55,55,0.006206157135919758,0.06530560317851364,0.02834557132108075,0.411865331724943,-0.00020894987350183398,0.0010357258235163132,9.838507620620596e-06,-1.624193764193981e-05
h047_support_top65_a0.42_c65_38e7ebe6,submission_h047_support_top65_a0.42_c65_38e7ebe6.csv,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_support_top65_a0.42_c65_38e7ebe6.csv,support_top65_a0.42,support_top65_a0.42,1,65,65,0.003123496073472222,0.031825780911449275,0.014079487452915594,0.18802547752660437,-0.00012343286746817033,0.0004945308693924159,-3.883461928915124e-06,-1.8666196394467045e-05
h047_support_top65_a0.5_c65_9b497b62,submission_h047_support_top65_a0.5_c65_9b497b62.csv,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_support_top65_a0.5_c65_9b497b62.csv,support_top65_a0.5,support_top65_a0.5,1,65,65,0.003714618360314714,0.03750264228826794,0.016761294586804254,0.22383985419833818,-0.00014254036486526005,0.0005887302185758568,-2.9939329777296853e-06,-2.0190022860817817e-05
h047_support_top65_a0.58_c65_04eb52ca,submission_h047_support_top65_a0.58_c65_04eb52ca.csv,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_support_top65_a0.58_c65_04eb52ca.csv,support_top65_a0.58,support_top65_a0.58,1,65,65,0.004304405534925481,0.04305671614590323,0.019443101720692947,0.25965423087007267,-0.0001602513922905291,0.000682920321453135,-1.592129088553881e-06,-2.1074633726149003e-05
h047_support_top65_a0.66_c65_43573727,submission_h047_support_top65_a0.66_c65_43573727.csv,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_support_top65_a0.66_c65_43573727.csv,support_top65_a0.66,support_top65_a0.66,1,65,65,0.004892814010174409,0.048488496918805524,0.02212490885458162,0.2954686075418076,-0.00017657143293968442,0.0007770970795738998,3.1813216119572677e-07,-2.1324610810980284e-05
h047_support_top65_a0.78_c65_39862122,submission_h047_support_top65_a0.78_c65_39862122.csv,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_support_top65_a0.78_c65_39862122.csv,support_top65_a0.78,support_top65_a0.78,1,65,65,0.005772748448781394,0.05640827282238181,0.026147619555414635,0.3491901725494082,-0.0001984556592099604,0.0009182817833788845,4.128476397384077e-06,-2.051971910631236e-05
h047_support_top65_a0.92_c65_f40c0648,submission_h047_support_top65_a0.92_c65_f40c0648.csv,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_support_top65_a0.92_c65_f40c0648.csv,support_top65_a0.92,support_top65_a0.92,1,65,65,0.0067951094448209706,0.06530560317851364,0.03084078203971982,0.411865331724943,-0.0002200733833249843,0.0010814986781153505,9.991481853736419e-06,-1.7809891084933765e-05
h047_support_top75_a0.42_c75_564f25c0,submission_h047_support_top75_a0.42_c75_564f25c0.csv,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_support_top75_a0.42_c75_564f25c0.csv,support_top75_a0.42,support_top75_a0.42,1,75,75,0.003323532315073823,0.031825780911449275,0.015041023078934877,0.18802547752660437,-0.00012741413903293876,0.0004978916452394621,-4.0126516739263915e-06,-1.9958198118256885e-05
h047_support_top75_a0.5_c75_3ca60e1b,submission_h047_support_top75_a0.5_c75_3ca60e1b.csv,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_support_top75_a0.5_c75_3ca60e1b.csv,support_top75_a0.5,support_top75_a0.5,1,75,75,0.003952767426230254,0.03750264228826794,0.01790597985587484,0.22383985419833818,-0.00014712485515506324,0.0005925366356737416,-3.0863967005194854e-06,-2.1680045026508352e-05
h047_support_top75_a0.58_c75_94efc0dc,submission_h047_support_top75_a0.58_c75_94efc0dc.csv,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_support_top75_a0.58_c75_94efc0dc.csv,support_top75_a0.58,support_top75_a0.58,1,75,75,0.004580663595921002,0.04305671614590323,0.020770936632814825,0.25965423087007267,-0.00016538942539183403,0.0006868021834138536,-1.6282264321593175e-06,-2.2747359470214284e-05
h047_support_top75_a0.66_c75_4621d695,submission_h047_support_top75_a0.66_c75_4621d695.csv,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_support_top75_a0.66_c75_4621d695.csv,support_top75_a0.66,support_top75_a0.66,1,75,75,0.005207174199530442,0.048488496918805524,0.023635893409754784,0.2954686075418076,-0.00018221332867105592,0.0007808076528812498,3.5804257064464263e-07,-2.3164753003501943e-05
h047_support_top75_a0.78_c75_3efa2803,submission_h047_support_top75_a0.78_c75_3efa2803.csv,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_support_top75_a0.78_c75_3efa2803.csv,support_top75_a0.78,support_top75_a0.78,1,75,75,0.006144242274780931,0.05640827282238181,0.027933328575164743,0.3491901725494082,-0.00020476020299772568,0.000921480226066961,4.319222669317649e-06,-2.258238997713709e-05
h047_support_top75_a0.92_c75_0242e5b9,submission_h047_support_top75_a0.92_c75_0242e5b9.csv,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_support_top75_a0.92_c75_0242e5b9.csv,support_top75_a0.92,support_top75_a0.92,1,75,75,0.007233217152070298,0.06530560317851364,0.03294700293480969,0.411865331724943,-0.00022700978323676708,0.0010848839230206979,1.0414035198309893e-05,-2.0088937268174945e-05
h047_support_top90_a0.42_c90_d9962a9c,submission_h047_support_top90_a0.42_c90_d9962a9c.csv,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_support_top90_a0.42_c90_d9962a9c.csv,support_top90_a0.42,support_top90_a0.42,1,90,90,0.0037542858204922007,0.031825780911449275,0.01690555910830974,0.18802547752660437,-0.00013307360770145526,0.0005020818783292812,-4.620411171664996e-06,-2.202196989552934e-05
h047_support_top90_a0.5_c90_5221f3f5,submission_h047_support_top90_a0.5_c90_5221f3f5.csv,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_support_top90_a0.5_c90_5221f3f5.csv,support_top90_a0.5,support_top90_a0.5,1,90,90,0.004465241782210503,0.03750264228826794,0.020125665605130627,0.22383985419833818,-0.0001536131502675148,0.000597031680318131,-3.7024151382061373e-06,-2.4027071363406252e-05
h047_support_top90_a0.58_c90_4c4d441a,submission_h047_support_top90_a0.58_c90_4c4d441a.csv,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_support_top90_a0.58_c90_4c4d441a.csv,support_top90_a0.58,support_top90_a0.58,1,90,90,0.005174746942352931,0.04305671614590323,0.02334577210195154,0.25965423087007267,-0.00017262714296149262,0.0006920869962872327,-2.218252079931409e-06,-2.53426177368885e-05
h047_support_top90_a0.66_c90_f36aa380,submission_h047_support_top90_a0.66_c90_f36aa380.csv,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_support_top90_a0.66_c90_f36aa380.csv,support_top90_a0.66,support_top90_a0.66,1,90,90,0.005882751793089759,0.048488496918805524,0.026565878598772425,0.2954686075418076,-0.0001901212082871199,0.000786581216140248,-1.7180376586148655e-07,-2.5973276194515453e-05
h047_support_top90_a0.78_c90_edcaaa06,submission_h047_support_top90_a0.78_c90_edcaaa06.csv,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_support_top90_a0.78_c90_edcaaa06.csv,support_top90_a0.78,support_top90_a0.78,1,90,90,0.006941839846318672,0.05640827282238181,0.03139603834400378,0.3491901725494082,-0.00021352503489336898,0.0009257100472693748,3.943598610131631e-06,-2.5645372350099378e-05
h047_support_top90_a0.92_c90_0652971b,submission_h047_support_top90_a0.92_c90_0652971b.csv,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_support_top90_a0.92_c90_0652971b.csv,support_top90_a0.92,support_top90_a0.92,1,90,90,0.008172824204952777,0.06530560317851364,0.03703122471344034,0.411865331724943,-0.00023655009684546047,0.001089304913088691,1.0315055327425279e-05,-2.3349777724318556e-05
h047_support_top105_a0.42_c93_eed32b7b,submission_h047_support_top105_a0.42_c93_eed32b7b.csv,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_support_top105_a0.42_c93_eed32b7b.csv,support_top105_a0.42,support_top105_a0.42,1,93,93,0.00382866987815442,0.031825780911449275,0.01721564200258267,0.18802547752660437,-0.00013338758174835294,0.0005010714158071335,-4.700990817862789e-06,-2.9042702743551272e-05
h047_support_top105_a0.5_c93_d27a3922,submission_h047_support_top105_a0.5_c93_d27a3922.csv,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_support_top105_a0.5_c93_d27a3922.csv,support_top105_a0.5,support_top105_a0.5,1,93,93,0.004553882822836949,0.03750264228826794,0.0204948119078365,0.22383985419833818,-0.00015395264444021287,0.0005974661100664853,-3.772603079277802e-06,-3.225978475066674e-05
h047_support_top105_a0.58_c93_1e6216a8,submission_h047_support_top105_a0.58_c93_1e6216a8.csv,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_support_top105_a0.58_c93_1e6216a8.csv,support_top105_a0.58,support_top105_a0.58,1,93,93,0.005277671467955772,0.04305671614590323,0.02377398181309035,0.25965423087007267,-0.00017298112726417563,0.0006942927157396473,-2.269765217116358e-06,-3.474698788550582e-05
h047_support_top105_a0.66_c93_41b117fb,submission_h047_support_top105_a0.66_c93_41b117fb.csv,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_support_top105_a0.66_c93_41b117fb.csv,support_top105_a0.66,support_top105_a0.66,1,93,93,0.00599998552591692,0.048488496918805524,0.027053151718344173,0.2954686075418076,-0.0001904786297267162,0.0007918491495324468,-1.9634097083311158e-07,-3.6508890736508576e-05
h047_support_top105_a0.78_c93_ceba71a9,submission_h047_support_top105_a0.78_c93_ceba71a9.csv,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_support_top105_a0.78_c93_ceba71a9.csv,support_top105_a0.78,support_top105_a0.78,1,93,93,0.007080583895951555,0.05640827282238181,0.031971906576224944,0.3491901725494082,-0.00021386683907666717,0.0009386104814145177,3.975128020701561e-06,-3.780189307737877e-05
h047_support_top105_a0.92_c93_c743799e,submission_h047_support_top105_a0.92_c93_c743799e.csv,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_support_top105_a0.92_c93_c743799e.csv,support_top105_a0.92,support_top105_a0.92,1,93,93,0.008336730948284899,0.06530560317851364,0.03771045391041915,0.411865331724943,-0.00023684208944176825,0.0011075819209986446,1.0435727173941478e-05,-3.728181855377831e-05
h047_h042core_support_tail8_a0.5_0.06_c53_8664ac14,submission_h047_h042core_support_tail8_a0.5_0.06_c53_8664ac14.csv,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_h042core_support_tail8_a0.5_0.06_c53_8664ac14.csv,h042core_support_tail8_a0.5_0.06,h042core_support_tail8_a0.5_0.06,2,53,53,0.003330643264410056,0.03750264228826794,0.015011994483657217,0.22383985419833818,-0.00014098132813015479,0.0005849942020508926,-1.3753113029816444e-06,-1.532178224493407e-05
h047_h042core_support_tail8_a0.5_0.1_c53_0875ccdf,submission_h047_h042core_support_tail8_a0.5_0.1_c53_0875ccdf.csv,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_h042core_support_tail8_a0.5_0.1_c53_0875ccdf.csv,h042core_support_tail8_a0.5_0.1,h042core_support_tail8_a0.5_0.1,2,53,53,0.00334955695343091,0.03750264228826794,0.015097737037017733,0.22383985419833818,-0.0001411776847205177,0.0005859688814975439,-1.4789446853097078e-06,-1.563679009699724e-05
h047_h042core_support_tail8_a0.5_0.14_c53_de568a4e,submission_h047_h042core_support_tail8_a0.5_0.14_c53_de568a4e.csv,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_h042core_support_tail8_a0.5_0.14_c53_de568a4e.csv,h042core_support_tail8_a0.5_0.14,h042core_support_tail8_a0.5_0.14,2,53,53,0.003368457041024017,0.03750264228826794,0.015183479590378248,0.22383985419833818,-0.0001413639191372798,0.0005863678089200589,-1.579738739677126e-06,-1.594701072205703e-05
h047_h042core_support_tail8_a0.5_0.22_c53_faecd697,submission_h047_h042core_support_tail8_a0.5_0.22_c53_faecd697.csv,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_h042core_support_tail8_a0.5_0.22_c53_faecd697.csv,h042core_support_tail8_a0.5_0.22,h042core_support_tail8_a0.5_0.22,2,53,53,0.003406216160924476,0.03750264228826794,0.015354964697099268,0.22383985419833818,-0.00014170605897965215,0.0005831160296989221,-1.772818745871983e-06,-1.655311216257566e-05
h047_h042core_support_tail8_a0.5_0.32_c53_b1b6d494,submission_h047_h042core_support_tail8_a0.5_0.32_c53_b1b6d494.csv,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_h042core_support_tail8_a0.5_0.32_c53_b1b6d494.csv,h042core_support_tail8_a0.5_0.32,h042core_support_tail8_a0.5_0.32,2,53,53,0.0034533374400457077,0.03750264228826794,0.015569321080500548,0.22383985419833818,-0.00014207696431521046,0.000586682836673422,-1.9982416682719244e-06,-1.7283908433512632e-05
h047_h042core_support_tail8_a0.5_0.44_c53_326c510b,submission_h047_h042core_support_tail8_a0.5_0.44_c53_326c510b.csv,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_h042core_support_tail8_a0.5_0.44_c53_326c510b.csv,h042core_support_tail8_a0.5_0.44,h042core_support_tail8_a0.5_0.44,2,53,53,0.003509767860191798,0.03750264228826794,0.015826548740582085,0.22383985419833818,-0.00014243898525598863,0.0005888929728760727,-2.2454410034654005e-06,-1.8121626320579074e-05
h047_h042core_support_tail8_a0.58_0.06_c53_aebf4b6f,submission_h047_h042core_support_tail8_a0.58_0.06_c53_aebf4b6f.csv,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_h042core_support_tail8_a0.58_0.06_c53_aebf4b6f.csv,h042core_support_tail8_a0.58_0.06,h042core_support_tail8_a0.58_0.06,2,53,53,0.0038549976222667297,0.04305671614590323,0.017393335388235856,0.25965423087007267,-0.00015857341026026065,0.0006775042653200569,2.7981657157089383e-07,-1.5469313174747542e-05
h047_h042core_support_tail8_a0.58_0.1_c53_a639ede8,submission_h047_h042core_support_tail8_a0.58_0.1_c53_a639ede8.csv,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_h042core_support_tail8_a0.58_0.1_c53_a639ede8.csv,h042core_support_tail8_a0.58_0.1,h042core_support_tail8_a0.58_0.1,2,53,53,0.0038739113112875837,0.04305671614590323,0.017479077941596373,0.25965423087007267,-0.0001587697668506236,0.0006796150658729536,1.7618318924283e-07,-1.5784321026810705e-05
h047_h042core_support_tail8_a0.58_0.14_c53_1a7edeeb,submission_h047_h042core_support_tail8_a0.58_0.14_c53_1a7edeeb.csv,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_h042core_support_tail8_a0.58_0.14_c53_1a7edeeb.csv,h042core_support_tail8_a0.58_0.14,h042core_support_tail8_a0.58_0.14,2,53,53,0.003892811398880691,0.04305671614590323,0.017564820494956883,0.25965423087007267,-0.00015895600126738564,0.0006798795378975342,7.538913487541172e-08,-1.60945416518705e-05
h047_h042core_support_tail8_a0.58_0.22_c53_2b5c1442,submission_h047_h042core_support_tail8_a0.58_0.22_c53_2b5c1442.csv,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_h042core_support_tail8_a0.58_0.22_c53_2b5c1442.csv,h042core_support_tail8_a0.58_0.22,h042core_support_tail8_a0.58_0.22,2,53,53,0.0039305705187811495,0.04305671614590323,0.017736305601677906,0.25965423087007267,-0.00015929814110975798,0.0006800648541806755,-1.176908713194466e-07,-1.6700643092389134e-05
h047_h042core_support_tail8_a0.58_0.32_c53_f9621971,submission_h047_h042core_support_tail8_a0.58_0.32_c53_f9621971.csv,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_h042core_support_tail8_a0.58_0.32_c53_f9621971.csv,h042core_support_tail8_a0.58_0.32,h042core_support_tail8_a0.58_0.32,2,53,53,0.0039776917979023815,0.04305671614590323,0.017950661985079185,0.25965423087007267,-0.00015966904644531627,0.000678751180898781,-3.431137937193879e-07,-1.7431439363326103e-05
h047_h042core_support_tail8_a0.58_0.44_c53_32f47fb7,submission_h047_h042core_support_tail8_a0.58_0.44_c53_32f47fb7.csv,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_h042core_support_tail8_a0.58_0.44_c53_32f47fb7.csv,h042core_support_tail8_a0.58_0.44,h042core_support_tail8_a0.58_0.44,2,53,53,0.004034122218048472,0.04305671614590323,0.018207889645160718,0.25965423087007267,-0.0001600310673860944,0.0006815627105480775,-5.903131289128631e-07,-1.8269157250392545e-05
h047_h042core_support_tail8_a0.66_0.06_c53_5e1de45c,submission_h047_h042core_support_tail8_a0.66_0.06_c53_5e1de45c.csv,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_h042core_support_tail8_a0.66_0.06_c53_5e1de45c.csv,h042core_support_tail8_a0.66_0.06,h042core_support_tail8_a0.66_0.06,2,53,53,0.00437811894627184,0.048488496918805524,0.019774676292814482,0.2954686075418076,-0.0001748237755829892,0.0007695030663130004,2.434917915382236e-06,-1.5014739005546945e-05
h047_h042core_support_tail8_a0.66_0.1_c53_a99e675b,submission_h047_h042core_support_tail8_a0.66_0.1_c53_a99e675b.csv,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_h042core_support_tail8_a0.66_0.1_c53_a99e675b.csv,h042core_support_tail8_a0.66_0.1,h042core_support_tail8_a0.66_0.1,2,53,53,0.004397032635292695,0.048488496918805524,0.019860418846175003,0.2954686075418076,-0.0001750201321733522,0.0007731940809744798,2.3312845330541726e-06,-1.5329746857610108e-05
h047_h042core_support_tail8_a0.66_0.14_c53_39e01fd9,submission_h047_h042core_support_tail8_a0.66_0.14_c53_39e01fd9.csv,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_h042core_support_tail8_a0.66_0.14_c53_39e01fd9.csv,h042core_support_tail8_a0.66_0.14,h042core_support_tail8_a0.66_0.14,2,53,53,0.004415932722885801,0.048488496918805524,0.019946161399535513,0.2954686075418076,-0.00017520636659011418,0.0007740180282857759,2.2304904786867553e-06,-1.56399674826699e-05
