candidate_id,file,resolved_path,family,components,component_count,changed_cells_vs_h012,changed_rows_vs_h012,mean_abs_prob_move_h012,max_abs_prob_move_h012,mean_abs_logit_move_h012,max_abs_logit_move_h012,route_equation_delta_vs_h012,route_equation_delta_iqr,h012posterior_delta_vs_h012,h036world_delta_vs_h012,full_known_action_pred_delta_median,full_known_action_pred_delta_p10,full_known_action_pred_delta_p90,full_known_action_margin_vs_h012_median,full_known_action_margin_vs_h012_p10,full_known_action_margin_vs_h012_p90,full_known_action_support_better_than_h012,full_known_action_model_count,pre_h012_action_pred_delta_median,pre_h012_action_pred_delta_p10,pre_h012_action_pred_delta_p90,pre_h012_action_margin_vs_h012_median,pre_h012_action_margin_vs_h012_p10,pre_h012_action_margin_vs_h012_p90,pre_h012_action_support_better_than_h012,pre_h012_action_model_count,h042_pre_h024_score,full_known_h024_pred_public_median,full_known_h024_pred_public_p10,full_known_h024_pred_public_p90,full_known_h024_margin_vs_h012_median,full_known_h024_margin_vs_h012_p10,full_known_h024_margin_vs_h012_p90,full_known_h024_support_better_than_h012,full_known_h024_model_count,pre_h012_h024_pred_public_median,pre_h012_h024_pred_public_p10,pre_h012_h024_pred_public_p90,pre_h012_h024_margin_vs_h012_median,pre_h012_h024_margin_vs_h012_p10,pre_h012_h024_margin_vs_h012_p90,pre_h012_h024_support_better_than_h012,pre_h012_h024_model_count,h025_score,pred_gain_top1200_sum,pred_gain_mean_moved,pred_positive_rate_moved,ood_abs_delta_rate,h042_score,q2_k,core_alpha,tail_k,tail_alpha,h042_overlap_cells,h042_jaccard,h042_distance_l1,h042_distance_l2,tangent_expected_delta,h043_q2_override_score,h043_promotable,candidate_source,regime,core_rows,tail_rows,route_public_mean,route_private_mean,route_transition_mean,route_memory_disagree_mean,route_regime_mean,h043_overlap_cells,h043_jaccard,h043_distance_l2,h044_route_split_score,h044_promotable,full_known_cond_pred_delta_median,full_known_cond_pred_delta_p10,full_known_cond_pred_delta_p90,full_known_cond_margin_vs_h012_median,full_known_cond_margin_vs_h012_p10,full_known_cond_margin_vs_h012_p90,full_known_cond_support_better_than_h012,full_known_cond_model_count,pre_h042_cond_pred_delta_median,pre_h042_cond_pred_delta_p10,pre_h042_cond_pred_delta_p90,pre_h042_cond_margin_vs_h012_median,pre_h042_cond_margin_vs_h012_p10,pre_h042_cond_margin_vs_h012_p90,pre_h042_cond_support_better_than_h012,pre_h042_cond_model_count,h045_conditional_score,is_current_h043,h045_promotable,obs_source,public_alpha,private_alpha,neutral_alpha,public_tail_k,private_tail_k,neutral_tail_k,h045_overlap_cells,h045_jaccard,route_q2regime_mean,bifurcation_strength,h046_bifurcated_score,h046_promotable,support_quality
h044_h043support_q2regime_top95_a0.66_c95_387bc0b6,submission_h044_h043support_q2regime_top95_a0.66_c95_387bc0b6.csv,/Users/kbsoo/Downloads/cl2/hitl/h044_q2_human_route_split_jepa/submission_h044_h043support_q2regime_top95_a0.66_c95_387bc0b6.csv,h043support_q2regime_top95_a0.66,h043support_q2regime_top95_a0.66,1,95,95,0.0059618350198278,0.0484884969188055,0.0269631184496758,0.2954686075418076,-0.0001914493168241,0.0007847267998219,-6.438856492144716e-08,-2.4291780236339687e-05,-0.0003004861322714,-0.0004827148176989,0.0001701660997425,-0.000349366101534,-0.0006080332870433,0.0003149473590458,0.8333333333333334,12,-0.0002769289143519,-0.0003875374154289,0.0001491365908479,-0.0001067628620078,-0.0005578441836426,0.0003629234290224,0.5833333333333334,12,0.4393229166666667,0.5742281308373729,0.5681970595145398,0.5973546515774228,0.0059231121022392,7.272800741406905e-05,0.0292182103839999,0.0833333333333333,12,0.5825584640548139,0.5375144422000937,0.5969276249536604,0.0006005376148409,-0.1268780171271595,0.0346299389291557,0.25,12,-2.1227311197351435,2.1227311197351435,0.0223445381024752,0.8,0.0,0.9411197916666668,,0.66,,0.0,45,0.4736842105263157,,0.0236882318268687,-0.0002513464270836,,,h044,q2regime,95.0,0.0,0.6213031578947369,0.5062421052631578,0.58064,0.4706766917293233,0.4188802442105264,95.0,0.9047619047619048,0.0117509378945157,0.9661500626566416,False,0.0003251857666526,-0.0011319261921166,0.0027174440485858,0.0002391025198203,-0.0011323127628093,0.0010499479893127,0.4166666666666667,12,-0.0005591733937365,-0.0037617691534974,0.0060757415591768,-0.0006176673027842,-0.0057129487774778,0.0059519968631081,0.5833333333333334,12,1.5767708333333337,False,False,h045,,,,,,,,,,,,,-0.1696697072619801
h044_q2regime_top90_a0.66_c90_f7e6f6a7,submission_h044_q2regime_top90_a0.66_c90_f7e6f6a7.csv,/Users/kbsoo/Downloads/cl2/hitl/h044_q2_human_route_split_jepa/submission_h044_q2regime_top90_a0.66_c90_f7e6f6a7.csv,q2regime_top90_a0.66,q2regime_top90_a0.66,1,90,90,0.0057546815453247,0.0484884969188055,0.0260413573305517,0.2954686075418076,-0.0001891816461801,0.000791120084804,-1.631958995065001e-07,-2.3573718174892168e-05,-0.0002916033090681,-0.0004567786589032,0.000159832284597,-0.000334667916836,-0.0005980657692224,0.0003042333504641,0.8333333333333334,12,-0.0002667392309892,-0.0003726502292394,0.0001561590761379,-9.11935513157611e-05,-0.0005482376343434,0.0003499250140225,0.5833333333333334,12,0.4809244791666666,0.5741813675548788,0.5681944219624816,0.5970158206220342,0.005876348819745,7.009045535588677e-05,0.0288793794286112,0.0833333333333333,12,0.5815276651397341,0.5375046702809161,0.5968859743898173,0.0005903996278524,-0.1277422755464871,0.0346118101951289,0.25,12,-1.98186168757044,1.98186168757044,0.0220206854174493,0.8,0.0,1.1550781250000002,,0.66,,0.0,45,0.5,,0.0224103137440786,-0.000253910436337,,,h044,q2regime,90.0,0.0,0.6381146666666667,0.5072053333333333,0.5934631111111113,0.4825396825396825,0.4356600444444444,90.0,0.8571428571428571,0.0140354802688116,1.0549761904761903,False,0.0002381352428999,-0.0010412218662499,0.0026801486094518,0.0001520519960676,-0.0010416084369427,0.0010126525501786,0.4166666666666667,12,-0.0005614165001374,-0.0037663378620341,0.0061854582327838,-0.0006199104091851,-0.0057175174860145,0.0060617135367151,0.5833333333333334,12,1.5782291666666666,False,False,h045,,,,,,,,,,,,,0.2894383176731067
h044_h043support_pubtrans_top95_a0.78_c95_27b0c20d,submission_h044_h043support_pubtrans_top95_a0.78_c95_27b0c20d.csv,/Users/kbsoo/Downloads/cl2/hitl/h044_q2_human_route_split_jepa/submission_h044_h043support_pubtrans_top95_a0.78_c95_27b0c20d.csv,h043support_pubtrans_top95_a0.78,h043support_pubtrans_top95_a0.78,1,95,95,0.0069315516571221,0.0564082728223818,0.0314051255241553,0.3491901725494082,-0.0002118400732474,0.0009511476404869,3.637548740717461e-06,-2.3826532921089696e-05,-0.0003186989595459,-0.000507218235511,0.0001924120995486,-0.0003779868602468,-0.000704267966469,0.0003501999199343,0.75,12,-0.0002579629524366,-0.0004363837084961,7.145831815449856e-05,-8.39349720791931e-05,-0.0006447577921978,0.0003926031624543,0.5833333333333334,12,0.5610677083333333,0.5742011805250686,0.5682050070460731,0.5970810208991494,0.0058961617899349,8.067553894739455e-05,0.0289445797057264,0.0833333333333333,12,0.5816431812500575,0.5376081740127219,0.5968965245541522,0.0006910361010745,-0.1276340986782023,0.0345203128845083,0.25,12,-2.1003108246229454,2.1003108246229454,0.022108534996031,0.7789473684210526,0.0,0.5780989583333334,,0.78,,0.0,45,0.4736842105263157,,0.0309592547855643,-0.0002987373211075,,,h044,pubtrans,95.0,0.0,0.6245684210526317,0.5129873684210525,0.5804244210526316,0.4706766917293234,0.4175393431578949,95.0,0.9047619047619048,0.0170945929532538,1.3145250626566414,False,0.0002913761287293,-0.0011257223925441,0.0028689490816961,0.000205292881897,-0.0011303850242892,0.001201453022423,0.4166666666666667,12,-0.0006086886591063,-0.0036402653333726,0.0061332434648287,-0.000667182568154,-0.005591444957353,0.00600949876876,0.5833333333333334,12,1.579791666666667,False,False,h045,,,,,,,,,,,,,0.16659105318852233
h044_h042like_top90_a0.66_c90_f215d32a,submission_h044_h042like_top90_a0.66_c90_f215d32a.csv,/Users/kbsoo/Downloads/cl2/hitl/h044_q2_human_route_split_jepa/submission_h044_h042like_top90_a0.66_c90_f215d32a.csv,h042like_top90_a0.66,h042like_top90_a0.66,1,90,90,0.0055543562003451,0.0484884969188055,0.0251742333353956,0.2954686075418076,-0.0001816528701678,0.0007835658947343,-1.0201049696405567e-07,-2.3414239680997244e-05,-0.0002775548244358,-0.0004636866063186,0.0001537464401948,-0.0003138754967225,-0.0005699152552823,0.0002939682411177,0.8333333333333334,12,-0.0002673225135487,-0.0003446405615657,0.0001813648163951,-9.485643146107948e-05,-0.0005188726392765,0.0003446573722953,0.5833333333333334,12,0.4881510416666667,0.5741739165686688,0.5681781148198466,0.5968969250366478,0.0058688978335351,5.3783312720834264e-05,0.0287604838432249,0.0833333333333333,12,0.5812816297795078,0.537480470425657,0.5974163137357141,0.0005671779365112,-0.1276927220724822,0.0351720781600794,0.25,12,-2.0538773697349946,2.0538773697349946,0.0228208596637221,0.8111111111111111,0.0,0.9573177083333336,,0.66,,0.0,43,0.4673913043478261,,0.0239462602970817,-0.0002324930108827,,,h044,h042like,90.0,0.0,0.6322817777777777,0.5132559999999999,0.5878244444444446,0.473015873015873,0.4285883288888889,90.0,0.8571428571428571,0.0181066396345469,1.0404979296066257,False,0.0002750023032993,-0.0010674434390039,0.0026851042871119,0.000188919056467,-0.0010678300096966,0.0010176082278387,0.4166666666666667,12,-0.0005416887453709,-0.0035960736143758,0.0059997595349568,-0.0006001826544186,-0.0055472532383562,0.0058760148388882,0.5833333333333334,12,1.5922916666666669,False,False,h045,,,,,,,,,,,,,-0.0009116402838884139
h044_h043support_phaseenergy_top95_a0.66_c95_8f0511bd,submission_h044_h043support_phaseenergy_top95_a0.66_c95_8f0511bd.csv,/Users/kbsoo/Downloads/cl2/hitl/h044_q2_human_route_split_jepa/submission_h044_h043support_phaseenergy_top95_a0.66_c95_8f0511bd.csv,h043support_phaseenergy_top95_a0.66,h043support_phaseenergy_top95_a0.66,1,95,95,0.0063211583286267,0.0484884969188055,0.0284306543633261,0.2954686075418076,-0.0001944158230907,0.0008094875681356,-2.830398883525006e-07,-3.547542592717012e-05,-0.0003041599836765,-0.0004798768524225,0.0001788344209124,-0.0003612221417315,-0.0006211009281026,0.0003260426966812,0.8333333333333334,12,-0.0002705826487869,-0.0003973880828031,0.0001396166932113,-0.0001122089080644,-0.0005694871597943,0.0003694743099811,0.5833333333333334,12,0.4271484375,0.5743071365936002,0.568204722498005,0.5980498672747367,0.0060021178584664,8.039099087921998e-05,0.0299134260813138,0.0833333333333333,12,0.5839884473202823,0.5375313619079969,0.5971626447074485,0.0006173023384692,-0.1256390124580647,0.0348916329225742,0.25,12,-2.0266585718391035,2.0266585718391035,0.0213332481246221,0.7894736842105263,0.0,0.9290625,,0.66,,0.0,45,0.4736842105263157,,0.0261174493866698,-0.0002466783361679,,,h044,phaseenergy,95.0,0.0,0.5945157894736842,0.5173785263157894,0.5579637894736843,0.4421052631578948,0.3941846568421053,95.0,0.9047619047619048,0.0041346953961543,1.025608395989975,False,0.000429930638399,-0.001285920785082,0.002717269895964,0.0003438473915668,-0.0012863073557747,0.0010497738366909,0.4166666666666667,12,-0.0005661543273399,-0.0037728400707178,0.0058825779925223,-0.0006246482363876,-0.0057240196946981,0.0057588332964536,0.5833333333333334,12,1.5956250000000003,False,False,h045,,,,,,,,,,,,,-0.41177745478634337
h044_h043_privateveto_q0.78_a0.9_c91_9b36978c,submission_h044_h043_privateveto_q0.78_a0.9_c91_9b36978c.csv,/Users/kbsoo/Downloads/cl2/hitl/h044_q2_human_route_split_jepa/submission_h044_h043_privateveto_q0.78_a0.9_c91_9b36978c.csv,h043_privateveto_q0.78_a0.9,h043_privateveto_q0.78_a0.9,1,91,91,0.0078989024310217,0.0640569602750547,0.0357467861520675,0.4029117375570099,-0.0002261658223197,0.0010901779494717,6.111766320011004e-06,-3.652436500304449e-05,-0.0003064729293076,-0.0005699056038205,0.0002157012466358,-0.0003810354795289,-0.0008011303044049,0.0003724923866557,0.75,12,-0.000229806893553,-0.00049981146007,1.3054013494863412e-05,-6.375760100968929e-05,-0.0007331586594551,0.0004182640652332,0.5833333333333334,12,0.6478515625000001,0.57428772093625,0.5682290821267594,0.5970730731377726,0.0059827022011162,0.0001047506196336,0.0289366319443497,0.0833333333333333,12,0.5819536143847103,0.5377174458510761,0.5970523982220048,0.000795743325263,-0.1275503118511548,0.034745205476518,0.25,12,-1.973128813037652,1.973128813037652,0.0216827342092049,0.7802197802197802,0.0,1.7733333333333337,,0.9,,0.0,44,0.4782608695652174,,0.0414392194445164,-0.0003201167394806,,,h044,private_veto,91.0,0.0,0.623141978021978,0.4847406593406592,0.5859564835164834,0.4788069073783359,0.4266033494505495,91.0,0.8666666666666667,0.0241975021878166,1.646597826086957,False,0.0002132485503103,-0.0012556579456732,0.0029954445835248,0.000127165303478,-0.0012603205774184,0.0013279485242517,0.4166666666666667,12,-0.0007451636066158,-0.0034606836866397,0.0060266698012984,-0.0008036575156635,-0.0054118633106201,0.0059029251052297,0.5833333333333334,12,1.5985416666666667,False,False,h045,,,,,,,,,,,,,0.7675562842656626
h043_q2_top70_a0.34_c70_66c086ff,submission_h043_q2_top70_a0.34_c70_66c086ff.csv,/Users/kbsoo/Downloads/cl2/hitl/h043_q2_phase_manifold_jepa/submission_h043_q2_top70_a0.34_c70_66c086ff.csv,q2_top70_a0.34,q2_top70_a0.34,1,70,70,0.0028561009782331,0.0260257764117505,0.0127829224880621,0.1522111008548698,-0.0001118621454535,0.0004144669772276,-4.065197502295475e-06,-1.573117565645302e-05,-0.000202843032728,-0.0003377364548029,0.0003580468960534,-0.0002341746475772,-0.0003695135522172,0.0001749435517867,0.8333333333333334,12,-0.0002283429249828,-0.0003255475526925,0.0003967545398123,-9.284701199841967e-05,-0.0002847848221852,0.0002246948239583,0.5833333333333334,12,0.5561586985391765,0.5742295077509192,0.568142000650962,0.598450151429042,0.0059244890157854,1.766914383624086e-05,0.0303137102356191,0.0833333333333333,12,0.5830099302168792,0.537207922994276,0.597176630971584,0.0003018440867947,-0.1263672041996019,0.0349445997593181,0.25,12,-1.4350717930461847,1.4350717930461847,0.0205010256149454,0.7857142857142857,0.0,1.6317720783532537,70.0,0.34,0.0,0.0,45,0.6428571428571429,0.0074249054527602,0.0157120847584756,-0.0001139646572746,1.4469940476190477,False,h043,,,,,,,,,,,,,,0.0001330271898983,-0.0009217852268044,0.0015876483551605,2.703872671872866e-06,-0.0009215300634368,0.0004102637532865,0.5,12,-0.0003731319807416,-0.0041978967435436,0.0062585295749785,-0.0004316258897893,-0.0061490763675239,0.0061347848789098,0.5833333333333334,12,1.600833333333333,False,False,h045,,,,,,,,,,,,,0.6368181006025075
h044_h042core0.58_phaseenergy_tail28_b0.32_c73_fd88c67a,submission_h044_h042core0.58_phaseenergy_tail28_b0.32_c73_fd88c67a.csv,/Users/kbsoo/Downloads/cl2/hitl/h044_q2_human_route_split_jepa/submission_h044_h042core0.58_phaseenergy_tail28_b0.32_c73_fd88c67a.csv,h042core0.58_phaseenergy_tail28_b0.32,h042core0.58_phaseenergy_tail28_b0.32,2,73,73,0.0044465821236484,0.0430567161459032,0.0200620145953427,0.2596542308700726,-0.0001664880791679,0.0006794450319691,-1.352387243130524e-06,-2.527187069964417e-05,-0.0002618440289367,-0.0003718362460173,0.0001820963791618,-0.0002738372057947,-0.0005078883310374,0.0002428804016944,0.8333333333333334,12,-0.0002477122014114,-0.0003071994541366,0.0002251274296508,-6.136307663240966e-05,-0.0004658089633576,0.0002844462870897,0.5833333333333334,12,0.6697916666666666,0.5742090478793407,0.5681780810836857,0.5977339070451219,0.0059040291442069,5.3749576560013785e-05,0.0295974658516989,0.0833333333333333,12,0.5816407005667594,0.5374040652957224,0.5971135622943865,0.0004911576580888,-0.1276176918988313,0.0348678450722971,0.25,12,-1.4403580670638485,1.4403580670638485,0.0197309324255321,0.7945205479452054,0.0,1.7142708333333332,,0.58,,0.32,45,0.6164383561643836,,0.0111945293619499,-0.0002332216579952,,,h044,phaseenergy,45.0,28.0,0.63156,0.4953972602739725,0.5986942465753424,0.4794520547945205,0.452455112328767,73.0,0.6952380952380952,0.0176738382105493,1.8472004240052189,False,1.3907466323542785e-05,-0.0008632651346403,0.0019811254638464,-7.217578050872607e-05,-0.0008679277663854,0.000667409978105,0.5833333333333334,12,-0.0003775663653497,-0.0040457004678843,0.0066065963855904,-0.0004360602743974,-0.0059968800918646,0.0064828516895217,0.5833333333333334,12,1.6016666666666668,False,False,h045,,,,,,,,,,,,,1.5991515622437893
h044_h043support_h042like_top95_a0.9_c95_4540b80d,submission_h044_h043support_h042like_top95_a0.9_c95_4540b80d.csv,/Users/kbsoo/Downloads/cl2/hitl/h044_q2_human_route_split_jepa/submission_h044_h043support_h042like_top95_a0.9_c95_4540b80d.csv,h043support_h042like_top95_a0.9,h043support_h042like_top95_a0.9,1,95,95,0.0078988159972233,0.0640569602750547,0.0359356028559457,0.4029117375570099,-0.0002259018488729,0.0010948869998168,8.498203857334993e-06,-2.394222657165464e-05,-0.0003141418075306,-0.0005568447278833,0.0002209059457609,-0.0003863644122551,-0.0007876427576775,0.0003802369701825,0.75,12,-0.0002345935854367,-0.000483162854619,1.9796331113365257e-05,-7.189568549004991e-05,-0.0007199329111364,0.000424659905202,0.5833333333333334,12,0.6479166666666667,0.5742421195856646,0.5682223425486946,0.5969276249397182,0.0059371008505308,9.801104156885732e-05,0.0287911837462952,0.0833333333333333,12,0.5818586625052518,0.5377083853053387,0.5972359287766561,0.0007876385764335,-0.1272483285535443,0.034965209501283,0.25,12,-2.1538230430333507,2.1538230430333507,0.0226718215056142,0.7894736842105263,0.0,1.001640625,,0.9,,0.0,44,0.4583333333333333,,0.0412735790831925,-0.000313527886636,,,h044,h042like,95.0,0.0,0.620954947368421,0.5080837894736842,0.5792572631578948,0.4721804511278196,0.4163409347368423,95.0,0.9047619047619048,0.0251776512432328,1.6409285714285715,False,0.0003115908564325,-0.0012115020088375,0.0030394125038975,0.0002255076096002,-0.0012161646405827,0.0013719164446244,0.4166666666666667,12,-0.0006800316726073,-0.0033976467842786,0.0059688250869993,-0.000738525581655,-0.005348826408259,0.0058450803909307,0.5833333333333334,12,1.6042708333333335,False,False,h045,,,,,,,,,,,,,0.2594886926089817
h044_h043support_phaseenergy_top85_a0.66_c85_143b4cfc,submission_h044_h043support_phaseenergy_top85_a0.66_c85_143b4cfc.csv,/Users/kbsoo/Downloads/cl2/hitl/h044_q2_human_route_split_jepa/submission_h044_h043support_phaseenergy_top85_a0.66_c85_143b4cfc.csv,h043support_phaseenergy_top85_a0.66,h043support_phaseenergy_top85_a0.66,1,85,85,0.0061681119965866,0.0484884969188055,0.0277578456663534,0.2954686075418076,-0.0001943978256155,0.0007932339062384,-2.236815802458173e-07,-3.4551064804693867e-05,-0.0003007358440945,-0.0004663295685786,0.0001628500133753,-0.000347669886679,-0.0006215916909727,0.000311732907626,0.75,12,-0.0002550395867927,-0.0004032341748434,0.0001375942101253,-9.904659160363868e-05,-0.0005705002609152,0.0003466870512834,0.5833333333333334,12,0.4346354166666666,0.5743049030660715,0.5682107437930276,0.598197815239133,0.0059998843309377,8.641228590187123e-05,0.03006137404571,0.0833333333333333,12,0.5838993029443489,0.5375301993336165,0.5972428675926927,0.0006148103882511,-0.1256927031754181,0.0349803650715997,0.25,12,-1.8110125087519493,1.8110125087519493,0.0213060295147288,0.8,0.0,1.00359375,,0.66,,0.0,45,0.5294117647058824,,0.025832363424667,-0.000247214741998,,,h044,phaseenergy,85.0,0.0,0.5973783529411765,0.5200743529411764,0.5634282352941177,0.4453781512605042,0.4061776752941178,85.0,0.8095238095238095,0.0056485279834811,1.2972247899159663,False,0.0003148221113916,-0.0012382095323128,0.0025700654221639,0.0002287388645593,-0.0012385961030055,0.000962431850536,0.4166666666666667,12,-0.0006137859114653,-0.003836325541754,0.0059275938503517,-0.000672279820513,-0.0057875051657343,0.0058038491542831,0.5833333333333334,12,1.6062500000000002,False,False,h045,,,,,,,,,,,,,-0.30309797700874136
h044_h043_privateveto_q0.78_a0.58_c91_aa68f4ee,submission_h044_h043_privateveto_q0.78_a0.58_c91_aa68f4ee.csv,/Users/kbsoo/Downloads/cl2/hitl/h044_q2_human_route_split_jepa/submission_h044_h043_privateveto_q0.78_a0.58_c91_aa68f4ee.csv,h043_privateveto_q0.78_a0.58,h043_privateveto_q0.78_a0.58,1,91,91,0.0051122371862921,0.0430567161459032,0.0230368177424435,0.2596542308700726,-0.0001674463987276,0.0007012085998456,-4.057801482560345e-06,-3.382899466065356e-05,-0.0002783891184547,-0.0004774937788335,0.0001770192002228,-0.0002898967595665,-0.0005254904520032,0.0002751247634511,0.8333333333333334,12,-0.0002706447125463,-0.0003571682742918,0.0002206573239329,-0.0001049311811691,-0.0004747185217584,0.0003298656784806,0.5833333333333334,12,0.4153645833333332,0.5742325422801694,0.5681682176288524,0.5970784916580076,0.0059275235450356,4.388612172663288e-05,0.0289420504645847,0.0833333333333333,12,0.5819499298183068,0.5374224701184902,0.5970239228118267,0.0005114675871868,-0.1275508470504584,0.0347475855922035,0.25,12,-1.9813917255950833,1.9813917255950833,0.0217735354460998,0.8021978021978022,0.0,1.3342447916666669,,0.58,,0.0,44,0.4782608695652174,,0.0195248871216074,-0.0002088948909777,,,h044,private_veto,91.0,0.0,0.623141978021978,0.4847406593406592,0.5859564835164834,0.4788069073783359,0.4266033494505495,91.0,0.8666666666666667,0.0154710485769339,0.99943115942029,False,0.0002361555279473,-0.0010380442265704,0.0025548340295903,0.000150072281115,-0.0010384307972631,0.0009084092760711,0.4166666666666667,12,-0.0005800032053714,-0.0037647596589407,0.0060142488318969,-0.0006384971144191,-0.005715939282921,0.0058905041358282,0.5833333333333334,12,1.6073958333333334,False,False,h045,,,,,,,,,,,,,0.09754551037601956
h044_h043support_phaseenergy_top75_a0.66_c75_c078c81e,submission_h044_h043support_phaseenergy_top75_a0.66_c75_c078c81e.csv,/Users/kbsoo/Downloads/cl2/hitl/h044_q2_human_route_split_jepa/submission_h044_h043support_phaseenergy_top75_a0.66_c75_c078c81e.csv,h043support_phaseenergy_top75_a0.66,h043support_phaseenergy_top75_a0.66,1,75,75,0.0059043468256369,0.0484884969188055,0.0265662831657123,0.2954686075418076,-0.0001939615820724,0.0008011345745399,5.592525011434003e-07,-3.310561909592678e-05,-0.0002749684692941,-0.0004522991051303,0.0001451633134846,-0.0003188919070753,-0.0006159245294906,0.0002907368775621,0.75,12,-0.0002382504453619,-0.0003948787893448,0.0001404463332374,-7.981540803912723e-05,-0.0005650593327568,0.0003230542873178,0.5833333333333334,12,0.5610351562500001,0.574314062967336,0.5682112654239319,0.5983175718061451,0.0060090442322022,8.693391680606455e-05,0.0301811306127222,0.0833333333333333,12,0.5837429287728095,0.5375217957936889,0.5971342696484744,0.0006052882581972,-0.1258306242192602,0.0348753977344948,0.25,12,-1.4934492420682544,1.4934492420682544,0.01991265656091,0.8,0.0,0.8226302083333331,,0.66,,0.0,45,0.6,,0.0250108064054478,-0.0002487762277411,,,h044,phaseenergy,75.0,0.0,0.6112394666666666,0.5108874666666666,0.5750437333333333,0.4552380952380951,0.4274643520000001,75.0,0.7142857142857143,0.0085834976223828,1.4400982142857146,False,0.0001961493910603,-0.0011144148789499,0.0023737373761978,0.000110066144228,-0.0011148014496426,0.0008738792814674,0.4166666666666667,12,-0.0006197712308131,-0.0038871370833779,0.0060417778171327,-0.0006782651398608,-0.0058383167073583,0.005918033121064,0.5833333333333334,12,1.6096354166666669,False,False,h045,,,,,,,,,,,,,0.5527080757218216
h044_phaseenergy_top75_a0.66_c75_c078c81e,submission_h044_phaseenergy_top75_a0.66_c75_c078c81e.csv,/Users/kbsoo/Downloads/cl2/hitl/h044_q2_human_route_split_jepa/submission_h044_phaseenergy_top75_a0.66_c75_c078c81e.csv,phaseenergy_top75_a0.66,phaseenergy_top75_a0.66,1,75,75,0.0059043468256369,0.0484884969188055,0.0265662831657123,0.2954686075418076,-0.0001939615820724,0.0008011345745399,5.592525011434003e-07,-3.310561909592678e-05,-0.0002749684692941,-0.0004522991051303,0.0001451633134846,-0.0003188919070753,-0.0006159245294906,0.0002907368775621,0.75,12,-0.0002382504453619,-0.0003948787893448,0.0001404463332374,-7.981540803912723e-05,-0.0005650593327568,0.0003230542873178,0.5833333333333334,12,0.5610351562500001,0.574314062967336,0.5682112654239319,0.5983175718061451,0.0060090442322022,8.693391680606455e-05,0.0301811306127222,0.0833333333333333,12,0.5837429287728095,0.5375217957936889,0.5971342696484744,0.0006052882581972,-0.1258306242192602,0.0348753977344948,0.25,12,-1.493449242068254,1.493449242068254,0.01991265656091,0.8,0.0,0.8136718749999999,,0.66,,0.0,45,0.6,,0.0250108064054478,-0.0002487762277411,,,h044,phaseenergy,75.0,0.0,0.6112394666666666,0.5108874666666666,0.5750437333333333,0.4552380952380951,0.4274643520000001,75.0,0.7142857142857143,0.0085834976223828,1.4423898809523814,False,0.0001961493910603,-0.0011144148789499,0.0023737373761978,0.000110066144228,-0.0011148014496426,0.0008738792814674,0.4166666666666667,12,-0.0006197712308131,-0.0038871370833779,0.0060417778171327,-0.0006782651398608,-0.0058383167073583,0.005918033121064,0.5833333333333334,12,1.610572916666667,False,False,h045,,,,,,,,,,,,,0.5510940240716589
h044_h042core0.66_phaseenergy_tail40_b0.44_c85_907bac4a,submission_h044_h042core0.66_phaseenergy_tail40_b0.44_c85_907bac4a.csv,/Users/kbsoo/Downloads/cl2/hitl/h044_q2_human_route_split_jepa/submission_h044_h042core0.66_phaseenergy_tail40_b0.44_c85_907bac4a.csv,h042core0.66_phaseenergy_tail40_b0.44,h042core0.66_phaseenergy_tail40_b0.44,2,85,85,0.0053309756477604,0.0484884969188055,0.0240782599567595,0.2954686075418076,-0.0001852902203222,0.0007828877775881,1.510698050364476e-07,-2.9155304939199608e-05,-0.0002835994621198,-0.0004315836517685,0.0001435897240351,-0.0003145873687205,-0.0005839309659501,0.0002865100416798,0.8333333333333334,12,-0.0002532997309798,-0.0003577057096863,0.0001657707979811,-7.324690272010864e-05,-0.0005352652211791,0.0003323161534717,0.5833333333333334,12,0.5830729166666666,0.574227601454048,0.5681880282473695,0.5975022978965745,0.0059225827189143,6.369674024365725e-05,0.0293658567031516,0.0833333333333333,12,0.5821434290039659,0.537482174593547,0.5971129436348256,0.0005680596820131,-0.127233312721666,0.0348530326970259,0.25,12,-1.8144021463891695,1.8144021463891695,0.0213459076045784,0.8,0.0,1.180078125,,0.66,,0.44,45,0.5294117647058824,,0.0180793604855266,-0.0002635177656822,,,h044,phaseenergy,45.0,40.0,0.6311058823529413,0.4884955294117646,0.5935463529411764,0.4789915966386555,0.4375745788235295,85.0,0.8095238095238095,0.0140700076893645,1.359641456582633,False,0.0001437972969628,-0.0009642893856718,0.002436046629408,5.771405013054592e-05,-0.0009689520174169,0.0008934419815069,0.4166666666666667,12,-0.0004437757455592,-0.0038943063302811,0.0064589114756048,-0.0005022696546069,-0.0058454859542615,0.0063351667795361,0.5833333333333334,12,1.6110416666666667,False,False,h045,,,,,,,,,,,,,0.882153951427195
