file,resolved_path,source,changed_cells,changed_rows,pred_gain_sum_moved,pred_gain_mean_moved,pred_gain_top1200_sum,pred_gain_top1200_mean,pred_positive_rate_moved,mean_abs_delta_prob,max_abs_delta_prob,ood_abs_delta_rate,h025_score
submission_h050_target_phase_route_phase_S2_k110_a0.19_free_db5cbf01.csv,/Users/kbsoo/Downloads/cl2/hitl/h050_target_route_phase_jepa/submission_h050_target_phase_route_phase_S2_k110_a0.19_free_db5cbf01.csv,h036_global_public_world,155,131,6.9299370412656005,0.044709271233971615,6.9299370412656005,0.044709271233971615,0.8129032258064516,0.0008463139887782723,0.03750264228826794,0.0005714285714285715,-6.929922755551315
submission_h050_target_phase_route_world_mid_S2_k110_a0.19_free_79a79dc3.csv,/Users/kbsoo/Downloads/cl2/hitl/h050_target_route_phase_jepa/submission_h050_target_phase_route_world_mid_S2_k110_a0.19_free_79a79dc3.csv,h036_global_public_world,155,133,6.8937775549308995,0.04447598422536064,6.8937775549308995,0.04447598422536064,0.8193548387096774,0.0009656336583659179,0.03750264228826794,0.0005714285714285715,-6.893763269216614
submission_h050_target_phase_posterior_mid_S2_k110_a0.3_agree_41b6ce1b.csv,/Users/kbsoo/Downloads/cl2/hitl/h050_target_route_phase_jepa/submission_h050_target_phase_posterior_mid_S2_k110_a0.3_agree_41b6ce1b.csv,h036_global_public_world,155,131,6.832942838201781,0.044083502181946975,6.832942838201783,0.04408350218194698,0.8193548387096774,0.0009467555607718126,0.03750264228826794,0.002285714285714286,-6.83288569534464
submission_h050_target_phase_route_phase_S2_k110_a0.3_agree_f32b6adc.csv,/Users/kbsoo/Downloads/cl2/hitl/h050_target_route_phase_jepa/submission_h050_target_phase_route_phase_S2_k110_a0.3_agree_f32b6adc.csv,h036_global_public_world,155,132,6.732647750269468,0.0434364370985127,6.732647750269468,0.0434364370985127,0.8129032258064516,0.0010577200434987364,0.03750264228826794,0.002857142857142857,-6.73257632169804
submission_h050_target_phase_world_phase_S2_k110_a0.3_agree_2fb44bd4.csv,/Users/kbsoo/Downloads/cl2/hitl/h050_target_route_phase_jepa/submission_h050_target_phase_world_phase_S2_k110_a0.3_agree_2fb44bd4.csv,h036_global_public_world,155,135,6.702028791708599,0.04323889543037806,6.702028791708599,0.04323889543037806,0.8129032258064516,0.0009263101082476273,0.03750264228826794,0.0005714285714285715,-6.702014505994314
submission_h050_target_phase_route_phase_S2_k110_a0.19_agree_e6a95a4d.csv,/Users/kbsoo/Downloads/cl2/hitl/h050_target_route_phase_jepa/submission_h050_target_phase_route_phase_S2_k110_a0.19_agree_e6a95a4d.csv,h036_global_public_world,155,132,6.6677320501499935,0.04301762612999996,6.667732050149993,0.04301762612999995,0.8129032258064516,0.0008460882815235111,0.03750264228826794,0.0005714285714285715,-6.667717764435707
submission_h050_target_phase_route_world_mid_S2_k110_a0.3_agree_9c7bfb9c.csv,/Users/kbsoo/Downloads/cl2/hitl/h050_target_route_phase_jepa/submission_h050_target_phase_route_world_mid_S2_k110_a0.3_agree_9c7bfb9c.csv,h036_global_public_world,155,133,6.546420868354604,0.04223497334422325,6.546420868354604,0.04223497334422325,0.8129032258064516,0.0012005398255239704,0.039649586753281674,0.002857142857142857,-6.546349439783175
submission_h050_target_phase_route_world_mid_S2_k110_a0.19_agree_f1ff786e.csv,/Users/kbsoo/Downloads/cl2/hitl/h050_target_route_phase_jepa/submission_h050_target_phase_route_world_mid_S2_k110_a0.19_agree_f1ff786e.csv,h036_global_public_world,155,133,6.477359116564678,0.041789413655255986,6.477359116564678,0.041789413655255986,0.8129032258064516,0.0009384060292083008,0.03750264228826794,0.0005714285714285715,-6.4773448308503925
submission_h050_target_phase_route_world_mid_S2_k70_a0.19_free_83c5f140.csv,/Users/kbsoo/Downloads/cl2/hitl/h050_target_route_phase_jepa/submission_h050_target_phase_route_world_mid_S2_k70_a0.19_free_83c5f140.csv,h036_global_public_world,115,100,5.967469250502049,0.05189103696088738,5.967469250502049,0.05189103696088738,0.8434782608695652,0.0008024519777801049,0.03750264228826794,0.0005714285714285715,-5.9674549647877635
submission_h050_target_phase_posterior_mid_Q3S_k150_a0.19_free_62c8cdb0.csv,/Users/kbsoo/Downloads/cl2/hitl/h050_target_route_phase_jepa/submission_h050_target_phase_posterior_mid_Q3S_k150_a0.19_free_62c8cdb0.csv,h036_global_public_world,195,114,5.6170067765801415,0.02880516295682124,5.6170067765801415,0.02880516295682124,0.7128205128205128,0.000878169729600694,0.03750264228826794,0.0,-5.6170067765801415
submission_h050_target_phase_route_world_mid_S2_k70_a0.19_agree_8be8c098.csv,/Users/kbsoo/Downloads/cl2/hitl/h050_target_route_phase_jepa/submission_h050_target_phase_route_world_mid_S2_k70_a0.19_agree_8be8c098.csv,h036_global_public_world,115,101,5.5632653285557,0.04837622024831044,5.5632653285557,0.04837622024831044,0.8434782608695652,0.0008098009328838438,0.03750264228826794,0.0005714285714285715,-5.563251042841415
submission_h050_target_phase_route_world_mid_S_k150_a0.12_agree_2eaf2997.csv,/Users/kbsoo/Downloads/cl2/hitl/h050_target_route_phase_jepa/submission_h050_target_phase_route_world_mid_S_k150_a0.12_agree_2eaf2997.csv,h036_global_public_world,195,117,5.525296299757956,0.02833485281927157,5.525296299757955,0.028334852819271564,0.717948717948718,0.0008692222964827303,0.03750264228826794,0.0,-5.525296299757955
submission_h050_target_phase_route_world_mid_S_k150_a0.075_free_26e33e21.csv,/Users/kbsoo/Downloads/cl2/hitl/h050_target_route_phase_jepa/submission_h050_target_phase_route_world_mid_S_k150_a0.075_free_26e33e21.csv,h036_global_public_world,195,112,5.499891933908492,0.028204574020043546,5.499891933908493,0.028204574020043553,0.7282051282051282,0.0007112183851173821,0.03750264228826794,0.0,-5.499891933908493
submission_h050_target_phase_route_phase_Q3S_k150_a0.19_free_a5891ead.csv,/Users/kbsoo/Downloads/cl2/hitl/h050_target_route_phase_jepa/submission_h050_target_phase_route_phase_Q3S_k150_a0.19_free_a5891ead.csv,h036_global_public_world,195,114,5.495401443591117,0.02818154586456983,5.495401443591117,0.02818154586456983,0.6974358974358974,0.0009786426505701174,0.03750264228826794,0.0005714285714285715,-5.495387157876832
submission_h050_target_phase_posterior_mid_Q3S_k150_a0.19_agree_723363f6.csv,/Users/kbsoo/Downloads/cl2/hitl/h050_target_route_phase_jepa/submission_h050_target_phase_posterior_mid_Q3S_k150_a0.19_agree_723363f6.csv,h036_global_public_world,195,115,5.492425009420845,0.02816628209959408,5.492425009420846,0.028166282099594084,0.7025641025641025,0.0008872705092455076,0.03750264228826794,0.0,-5.492425009420846
submission_h050_target_phase_world_phase_Q3S_k150_a0.3_agree_bdf5beed.csv,/Users/kbsoo/Downloads/cl2/hitl/h050_target_route_phase_jepa/submission_h050_target_phase_world_phase_Q3S_k150_a0.3_agree_bdf5beed.csv,h036_global_public_world,195,113,5.48728536118281,0.028139924929142614,5.487285361182809,0.02813992492914261,0.7025641025641025,0.001089786183724993,0.03750264228826794,0.001142857142857143,-5.4872567897542375
submission_h050_target_phase_route_world_mid_S_k150_a0.075_agree_1d40226a.csv,/Users/kbsoo/Downloads/cl2/hitl/h050_target_route_phase_jepa/submission_h050_target_phase_route_world_mid_S_k150_a0.075_agree_1d40226a.csv,h036_global_public_world,195,117,5.4855309831692205,0.028130928118816515,5.4855309831692205,0.028130928118816515,0.7282051282051282,0.0007225385218486461,0.03750264228826794,0.0,-5.4855309831692205
submission_h050_target_phase_route_phase_Q3S_k150_a0.3_agree_c4cd28f1.csv,/Users/kbsoo/Downloads/cl2/hitl/h050_target_route_phase_jepa/submission_h050_target_phase_route_phase_Q3S_k150_a0.3_agree_c4cd28f1.csv,h036_global_public_world,195,116,5.4817082392155285,0.028111324303669378,5.481708239215527,0.028111324303669367,0.6923076923076923,0.0012886658263815375,0.039245254402584195,0.006285714285714286,-5.481551096358384
submission_h050_target_phase_route_world_mid_S_k220_a0.19_free_7e48026f.csv,/Users/kbsoo/Downloads/cl2/hitl/h050_target_route_phase_jepa/submission_h050_target_phase_route_world_mid_S_k220_a0.19_free_7e48026f.csv,h036_global_public_world,265,149,5.467978969761944,0.020633882904762053,5.467978969761944,0.020633882904762053,0.6415094339622641,0.0014579636706323381,0.03750264228826794,0.0017142857142857142,-5.467936112619087
