candidate_id,spec_name,action_id,route_id,row,subject_id,sleep_date,route_name,route_targets,mode,route_group,route_n_cells,action_cells,action_q2_cells,changed_cells,model_pred_delta_vs_h057,posterior_delta_vs_h057,hard_diag_delta_vs_h057,anti_h088_direction_rate,h057_positive_align_rate,selected_conflict_rate,selected_toxic_mean,selected_safe_cell_mean,mean_bad_same_rank,mean_h098_frontier_cell_score,max_h098_frontier_cell_score,assignment_route_score,h071_route_score,h071_route_rank,h071_novelty_rank,h071_shortcut_avoid_rank,Q1_cells,Q2_cells,Q3_cells,S1_cells,S2_cells,S3_cells,S4_cells,h099_route_score
h099_route_conflict_c72_r28_a052_1cbff4af,route_conflict_c72_r28_a052,r061_q_subjective_conflict_invert,r061_q_subjective,61,id03,2024-08-19,q_subjective,"Q1,Q2,Q3",conflict_invert,conflict,3,1,0,1,-7.447314107907922e-06,3.9406298207476033e-07,1.0022672760613582e-06,1.0,1.0,1.0,0.4517142857142857,0.0444745142857143,0.6217142857142857,0.5751226514285716,0.5751226514285716,0.1980208333333333,0.4919725117231188,0.0905797101449275,0.6632699275362319,0.212409420289855,0,0,1,0,0,0,0,0.5833965135807113
h099_route_conflict_c72_r28_a052_1cbff4af,route_conflict_c72_r28_a052,r000_recovery_route_conflict_invert,r000_recovery_route,0,id01,2024-07-31,recovery_route,"Q1,S2,S3,S4",conflict_invert,conflict,4,1,0,1,-3.159180632785288e-06,1.1576820899322862e-07,3.9831892220454426e-07,1.0,1.0,1.0,0.7346857142857143,-0.0351718857142857,0.1785714285714285,0.57472224,0.57472224,0.1776539855072464,0.4345906022939716,0.0679347826086956,0.7373188405797102,0.1123188405797101,0,0,0,0,0,0,1,0.5645121709992174
h099_route_conflict_c72_r28_a052_1cbff4af,route_conflict_c72_r28_a052,r196_q_subjective_conflict_invert,r196_q_subjective,196,id08,2024-09-11,q_subjective,"Q1,Q2,Q3",conflict_invert,conflict,3,1,0,1,-1.1684970641913177e-05,7.000582594357978e-06,1.0405965472204118e-05,1.0,1.0,1.0,0.4917428571428572,-0.0122389714285714,0.8971428571428571,0.4509399885714287,0.4509399885714287,0.430919384057971,1.041468842082381,0.3958333333333333,0.5849184782608695,0.3048007246376811,1,0,0,0,0,0,0,0.540197750269318
h099_route_conflict_c72_r28_a052_1cbff4af,route_conflict_c72_r28_a052,r149_full_state_conflict_invert,r149_full_state,149,id06,2024-08-23,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",conflict_invert,conflict,7,1,0,1,-1.4852337296558183e-06,3.088714054075143e-07,5.965058946762238e-07,1.0,1.0,1.0,0.7458,0.1976028571428571,0.1785714285714285,0.4611345714285715,0.4611345714285715,0.5903442028985507,1.2796917302485502,0.5670289855072463,0.9891304347826086,0.144927536231884,0,0,1,0,0,0,0,0.5330768370020479
h099_route_conflict_c72_r28_a052_1cbff4af,route_conflict_c72_r28_a052,r110_full_state_conflict_invert,r110_full_state,110,id05,2024-10-02,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",conflict_invert,conflict,7,2,0,2,-1.2540458124026682e-05,1.0017378242379416e-05,1.5055073912235357e-05,1.0,1.0,1.0,0.6274714285714286,-0.12683399999999995,0.9265714285714286,0.4392712571428572,0.47316624,0.3731204710144928,0.7429324246076148,0.2142210144927536,0.9026268115942028,0.2096920289855072,0,0,0,1,0,0,1,0.5231446736740494
h099_route_tail_hybrid_c120_r42_a044_2a5c61e3,route_tail_hybrid_c120_r42_a044,r144_q3_s_stage_hybrid_route,r144_q3_s_stage,144,id06,2024-08-14,q3_s_stage,"Q3,S1,S2,S3,S4",hybrid_route,tail,5,2,0,2,-2.2400945865510918e-05,1.477622530879726e-06,2.560670306259664e-06,1.0,1.0,1.0,0.9016857142857144,0.11563199999999996,0.47657142857142853,0.7611523142857144,0.7918176,0.6256974637681159,1.520249160593342,0.6942934782608695,0.8591485507246377,0.4202898550724637,0,0,1,1,0,0,0,0.7665356924750015
h099_route_tail_hybrid_c120_r42_a044_2a5c61e3,route_tail_hybrid_c120_r42_a044,r164_s23_core_hybrid_route,r164_s23_core,164,id07,2024-07-26,s23_core,"S2,S3",hybrid_route,tail,2,2,0,2,-2.4613623197823576e-05,5.841617888409717e-06,1.1683848942767528e-05,1.0,1.0,1.0,0.8822571428571429,0.0696235428571428,0.612,0.5831052685714286,0.7967975657142858,0.2298460144927536,0.7268873678914735,0.2042572463768115,0.46875,0.1988224637681159,0,0,0,0,1,1,0,0.7069004368841941
h099_route_tail_hybrid_c120_r42_a044_2a5c61e3,route_tail_hybrid_c120_r42_a044,r151_q_subjective_hybrid_route,r151_q_subjective,151,id06,2024-08-25,q_subjective,"Q1,Q2,Q3",hybrid_route,tail,3,2,0,2,-1.6099621261535268e-05,3.603186921670317e-06,5.911506941279621e-06,1.0,1.0,1.0,0.4635,0.11866702857142855,0.6911428571428572,0.48481501714285724,0.5168146514285716,0.5505298913043478,1.2413931772111473,0.5375905797101449,0.5849184782608695,0.28125,1,0,1,0,0,0,0,0.6968500297502723
h099_route_tail_hybrid_c120_r42_a044_2a5c61e3,route_tail_hybrid_c120_r42_a044,r135_s23_core_hybrid_route,r135_s23_core,135,id06,2024-07-14,s23_core,"S2,S3",hybrid_route,tail,2,2,0,2,-9.993429804719617e-06,1.0140278951177994e-06,2.3576965786503205e-06,1.0,1.0,1.0,0.7422142857142857,0.14377297142857146,0.41357142857142853,0.5074890400000001,0.5573068457142858,0.419651268115942,1.1416047128964033,0.4696557971014493,0.3154438405797101,0.5040760869565217,0,0,0,0,1,1,0,0.6892615406439692
h099_route_tail_hybrid_c120_r42_a044_2a5c61e3,route_tail_hybrid_c120_r42_a044,r070_q1q3_subjective_hybrid_route,r070_q1q3_subjective,70,id03,2024-09-16,q1q3_subjective,"Q1,Q3",hybrid_route,tail,2,1,0,1,-1.5109682365523915e-05,3.404846523462902e-06,3.7805997391189292e-06,1.0,1.0,1.0,0.4838571428571429,0.0667148571428571,0.7742857142857142,0.5586044000000001,0.5586044000000001,0.2835597826086957,0.9165001228805216,0.3120471014492754,0.3154438405797101,0.2798913043478261,0,0,1,0,0,0,0,0.6723620616347568
h099_route_tail_hybrid_c120_r42_a044_2a5c61e3,route_tail_hybrid_c120_r42_a044,r139_full_state_hybrid_route,r139_full_state,139,id06,2024-07-19,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",hybrid_route,tail,7,3,0,3,-1.4421848495244365e-05,6.249077435679752e-06,8.017339311818271e-06,1.0,1.0,1.0,0.7264952380952381,0.04281074285714287,0.6983809523809524,0.4467804457142858,0.4912916914285715,0.5524230072463768,1.193928528086869,0.5104166666666666,0.9685235507246376,0.2595108695652174,0,0,1,0,0,1,1,0.6511700320220338
h099_route_tail_hybrid_c120_r42_a044_2a5c61e3,route_tail_hybrid_c120_r42_a044,r101_q_subjective_hybrid_route,r101_q_subjective,101,id04,2024-10-24,q_subjective,"Q1,Q2,Q3",hybrid_route,tail,3,1,0,1,-1.019362426430239e-05,2.5452576784388207e-06,3.78801120876271e-06,1.0,1.0,1.0,0.8043142857142858,-0.0305217142857143,0.832,0.5417878857142857,0.5417878857142857,0.3524728260869564,0.8070136711631845,0.2554347826086957,0.5849184782608695,0.2015398550724637,0,0,1,0,0,0,0,0.6359218944713306
h099_route_tail_hybrid_c120_r42_a044_2a5c61e3,route_tail_hybrid_c120_r42_a044,r098_full_state_hybrid_route,r098_full_state,98,id04,2024-10-19,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",hybrid_route,tail,7,2,0,2,-9.075803731380594e-06,5.312383722468602e-06,6.504661300633525e-06,1.0,1.0,1.0,0.6215714285714286,-0.049386171428571456,0.6877142857142857,0.5023742971428572,0.5486207771428572,0.4241440217391304,0.8326246859747435,0.2694746376811594,0.9685235507246376,0.1381340579710145,0,0,0,1,0,0,1,0.6303428830119586
h099_route_tail_hybrid_c120_r42_a044_2a5c61e3,route_tail_hybrid_c120_r42_a044,r061_full_state_hybrid_route,r061_full_state,61,id03,2024-08-19,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",hybrid_route,tail,7,3,0,3,-1.0597935280173615e-05,5.301593891432724e-06,5.8973147621747465e-06,1.0,1.0,1.0,0.46225714285714287,0.0539654476190476,0.7984761904761905,0.47039984000000007,0.5751226514285716,0.3157835144927536,0.7150071323999813,0.1988224637681159,0.9685235507246376,0.2350543478260869,0,0,1,1,0,1,0,0.621929991558775
h099_route_tail_hybrid_c120_r42_a044_2a5c61e3,route_tail_hybrid_c120_r42_a044,r226_nonq2_full_hybrid_route,r226_nonq2_full,226,id09,2024-09-21,nonq2_full,"Q1,Q3,S1,S2,S3,S4",hybrid_route,tail,6,1,0,1,-3.066378637834547e-06,9.040878600623143e-08,3.866267720225349e-07,1.0,1.0,1.0,0.7840857142857143,0.1520126857142857,0.1785714285714285,0.7385512114285714,0.7385512114285714,0.342133152173913,0.8014972693904939,0.2518115942028985,0.9402173913043478,0.0778985507246376,0,0,0,0,0,0,1,0.6142525392886866
h099_route_tail_hybrid_c120_r42_a044_2a5c61e3,route_tail_hybrid_c120_r42_a044,r000_full_state_hybrid_route,r000_full_state,0,id01,2024-07-31,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",hybrid_route,tail,7,2,0,2,-8.190886634943891e-06,5.211210785169357e-06,7.376039478408718e-06,1.0,1.0,1.0,0.6109,-0.01864222857142855,0.534142857142857,0.47113109142857146,0.57472224,0.2596422101449275,0.4514015233581314,0.0738224637681159,0.9891304347826086,0.0951086956521739,0,0,0,1,0,0,1,0.6111018898395991
h099_route_tail_hybrid_c120_r42_a044_2a5c61e3,route_tail_hybrid_c120_r42_a044,r003_q1q3_subjective_hybrid_route,r003_q1q3_subjective,3,id01,2024-08-03,q1q3_subjective,"Q1,Q3",hybrid_route,tail,2,1,0,1,-9.298786935433298e-06,4.8849108345524244e-06,8.070761258268793e-06,1.0,1.0,1.0,0.8040571428571429,0.0526738285714285,0.8485714285714285,0.5840420685714287,0.5840420685714287,0.0966711956521739,0.4932116518887276,0.0919384057971014,0.1526268115942029,0.0792572463768116,0,0,1,0,0,0,0,0.6108655631882239
h099_route_tail_hybrid_c120_r42_a044_2a5c61e3,route_tail_hybrid_c120_r42_a044,r196_nonq2_full_hybrid_route,r196_nonq2_full,196,id08,2024-09-11,nonq2_full,"Q1,Q3,S1,S2,S3,S4",hybrid_route,tail,6,1,0,1,-1.0271822649916677e-05,5.090149572341116e-06,7.971627392057083e-06,1.0,1.0,1.0,0.4917428571428572,-0.0122389714285714,0.8971428571428571,0.4509399885714287,0.4509399885714287,0.3067119565217391,0.736910692538798,0.2101449275362318,0.9402173913043478,0.0819746376811594,1,0,0,0,0,0,0,0.5856687818868861
h099_route_tail_hybrid_c120_r42_a044_2a5c61e3,route_tail_hybrid_c120_r42_a044,r149_nonq2_full_hybrid_route,r149_nonq2_full,149,id06,2024-08-23,nonq2_full,"Q1,Q3,S1,S2,S3,S4",hybrid_route,tail,6,1,0,1,-1.6410572684089075e-06,2.2406521612443227e-07,4.6744824550575655e-07,1.0,1.0,1.0,0.7458,0.1976028571428571,0.1785714285714285,0.4611345714285715,0.4611345714285715,0.4283197463768116,1.0458014687379178,0.401268115942029,0.9685235507246376,0.0769927536231884,0,0,1,0,0,0,0,0.5459629340716208
h099_route_tail_hybrid_c120_r42_a044_2a5c61e3,route_tail_hybrid_c120_r42_a044,r110_nonq2_full_hybrid_route,r110_nonq2_full,110,id05,2024-10-02,nonq2_full,"Q1,Q3,S1,S2,S3,S4",hybrid_route,tail,6,2,0,2,-1.0101040258049705e-05,5.841061068409799e-06,9.672180486870812e-06,1.0,1.0,1.0,0.6274714285714286,-0.12683399999999995,0.9265714285714286,0.4392712571428572,0.47316624,0.2476902173913043,0.5774866443269795,0.125,0.8591485507246377,0.154891304347826,0,0,0,1,0,0,1,0.5455823429954524
h099_route_tail_hybrid_c120_r42_a044_2a5c61e3,route_tail_hybrid_c120_r42_a044,r146_full_state_hybrid_route,r146_full_state,146,id06,2024-08-20,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",hybrid_route,tail,7,1,0,1,-2.584063001168221e-06,7.202596444402532e-09,4.1771475629243015e-08,1.0,1.0,1.0,0.4641428571428571,0.1833594285714285,0.1785714285714285,0.4251408571428571,0.4251408571428571,0.4921784420289855,1.1487463490143184,0.4759963768115942,0.9977355072463768,0.0615942028985507,0,0,0,1,0,0,0,0.542225958067961
h099_route_tail_hybrid_c120_r42_a044_2a5c61e3,route_tail_hybrid_c120_r42_a044,r143_nonq2_full_hybrid_route,r143_nonq2_full,143,id06,2024-08-13,nonq2_full,"Q1,Q3,S1,S2,S3,S4",hybrid_route,tail,6,1,0,1,7.577566540288138e-07,1.2988365485408983e-07,5.126666111541229e-07,1.0,1.0,1.0,0.8541142857142858,0.0637723428571428,0.1785714285714285,0.46207152000000007,0.46207152000000007,0.6149230072463768,1.4943025782267945,0.6793478260869565,0.9026268115942028,0.3917572463768116,1,0,0,0,0,0,0,0.5350967052610411
h099_route_tail_hybrid_c120_r42_a044_2a5c61e3,route_tail_hybrid_c120_r42_a044,r136_s14_edge_hybrid_route,r136_s14_edge,136,id06,2024-07-16,s14_edge,"S1,S4",hybrid_route,tail,2,1,0,1,-5.1011263010149795e-06,8.753090039166919e-07,1.1960235498289831e-06,1.0,1.0,1.0,0.7216285714285715,-0.0966108571428571,0.8822857142857143,0.47814422857142863,0.47814422857142863,0.3591802536231884,1.0167485789767845,0.3786231884057971,0.46875,0.4171195652173913,0,0,0,0,0,0,1,0.5157268670273214
h099_route_tail_hybrid_c120_r42_a044_2a5c61e3,route_tail_hybrid_c120_r42_a044,r133_q2_s3_tail_hybrid_route,r133_q2_s3_tail,133,id06,2024-07-12,q2_s3_tail,"Q2,S3",hybrid_route,tail,2,1,1,1,-1.129061745744407e-05,4.462216934888996e-06,5.9894151833683114e-06,1.0,0.0,0.0,0.8272857142857143,0.1986378285714286,0.1785714285714285,0.5254294971428571,0.5254294971428571,0.5590036231884058,1.417629239035905,0.6372282608695652,0.3154438405797101,0.6567028985507246,0,1,0,0,0,0,0,0.5058329232389156
h099_route_objective_descent_c130_r55_a042_06fe996c,route_objective_descent_c130_r55_a042,r144_q3_s_stage_frontier_descent,r144_q3_s_stage,144,id06,2024-08-14,q3_s_stage,"Q3,S1,S2,S3,S4",frontier_descent,objective,5,2,0,2,-3.1594378254890215e-05,3.003782576881966e-06,4.56256885887171e-06,1.0,1.0,1.0,0.9016857142857144,0.11563199999999996,0.47657142857142853,0.7611523142857144,0.7918176,0.6256974637681159,1.520249160593342,0.6942934782608695,0.8591485507246377,0.4202898550724637,0,0,1,1,0,0,0,0.7640153435439899
h099_route_objective_descent_c130_r55_a042_06fe996c,route_objective_descent_c130_r55_a042,r101_q3_s_stage_frontier_descent,r101_q3_s_stage,101,id04,2024-10-24,q3_s_stage,"Q3,S1,S2,S3,S4",frontier_descent,objective,5,2,0,2,-2.695537126650002e-05,4.9219925235786045e-06,9.484858165718503e-06,1.0,1.0,1.0,0.8536285714285714,-0.0136341714285715,0.848,0.61304424,0.6843005942857143,0.3295425724637681,0.7782821088942463,0.2364130434782608,0.9026268115942028,0.1644021739130435,0,0,1,0,1,0,0,0.6773176060610824
h099_route_objective_descent_c130_r55_a042_06fe996c,route_objective_descent_c130_r55_a042,r061_q3_quality_frontier_descent,r061_q3_quality,61,id03,2024-08-19,q3_quality,Q3,frontier_descent,objective,1,1,0,1,-1.3760188557186389e-05,1.9663321921137536e-06,3.3503567676723224e-06,1.0,1.0,1.0,0.4517142857142857,0.0444745142857143,0.6217142857142857,0.5751226514285716,0.5751226514285716,0.0745471014492753,0.3515228553938512,0.0389492753623188,0.1526268115942029,0.1961050724637681,0,0,1,0,0,0,0,0.6671729143187537
h099_route_objective_descent_c130_r55_a042_06fe996c,route_objective_descent_c130_r55_a042,r226_q3_s_stage_frontier_descent,r226_q3_s_stage,226,id09,2024-09-21,q3_s_stage,"Q3,S1,S2,S3,S4",frontier_descent,objective,5,1,0,1,-5.020677909882529e-06,1.6106902771557298e-06,2.9256095720084292e-06,1.0,1.0,1.0,0.7840857142857143,0.1520126857142857,0.1785714285714285,0.7385512114285714,0.7385512114285714,0.3398731884057971,0.831910403823436,0.2685688405797101,0.8591485507246377,0.09375,0,0,0,0,0,0,1,0.6628443718687708
h099_route_objective_descent_c130_r55_a042_06fe996c,route_objective_descent_c130_r55_a042,r164_q3_s_stage_frontier_descent,r164_q3_s_stage,164,id07,2024-07-26,q3_s_stage,"Q3,S1,S2,S3,S4",frontier_descent,objective,5,5,0,5,-8.643673733306143e-05,5.549860269659337e-06,3.6519017759671773e-06,0.8,0.8,1.0,0.7102285714285714,0.08193801142857135,0.6669142857142858,0.5095920297142857,0.7967975657142858,0.341526268115942,0.8569600679780378,0.28125,0.9026268115942028,0.1467391304347826,0,0,1,1,1,1,1,0.6568035099547757
h099_route_objective_descent_c130_r55_a042_06fe996c,route_objective_descent_c130_r55_a042,r070_q3_s_stage_frontier_descent,r070_q3_s_stage,70,id03,2024-09-16,q3_s_stage,"Q3,S1,S2,S3,S4",frontier_descent,objective,5,2,0,2,-1.2545378069979385e-05,2.228526556693883e-06,2.4439517042507776e-06,1.0,1.0,1.0,0.47061428571428565,0.07416885714285705,0.8348571428571429,0.4739450857142858,0.5586044000000001,0.3570606884057971,0.9457561437521164,0.3301630434782608,0.8591485507246377,0.1005434782608695,0,0,1,0,0,1,0,0.6521344460835963
h099_route_objective_descent_c130_r55_a042_06fe996c,route_objective_descent_c130_r55_a042,r087_q3_s_stage_frontier_descent,r087_q3_s_stage,87,id04,2024-09-20,q3_s_stage,"Q3,S1,S2,S3,S4",frontier_descent,objective,5,1,0,1,-3.214082441020216e-05,2.04834111678418e-05,1.823946427238155e-05,1.0,0.0,0.0,0.6928285714285715,0.6056266285714283,0.1785714285714285,0.5456060914285715,0.5456060914285715,0.8515579710144929,2.121265695502467,0.9198369565217392,0.6632699275362319,0.7241847826086957,0,0,1,0,0,0,0,0.6023678205995535
h099_route_objective_descent_c130_r55_a042_06fe996c,route_objective_descent_c130_r55_a042,r135_s23_core_frontier_descent,r135_s23_core,135,id06,2024-07-14,s23_core,"S2,S3",frontier_descent,objective,2,2,0,2,-1.5028487958977416e-05,9.195855638574194e-07,2.2264467989219586e-06,0.5,0.5,1.0,0.7422142857142857,0.14377297142857146,0.41357142857142853,0.5074890400000001,0.5573068457142858,0.419651268115942,1.1416047128964033,0.4696557971014493,0.3154438405797101,0.5040760869565217,0,0,0,0,1,1,0,0.5982678121485586
h099_route_objective_descent_c130_r55_a042_06fe996c,route_objective_descent_c130_r55_a042,r138_q3_s_stage_frontier_descent,r138_q3_s_stage,138,id06,2024-07-18,q3_s_stage,"Q3,S1,S2,S3,S4",frontier_descent,objective,5,1,0,1,-1.543659085203892e-05,1.2102246432882627e-05,1.156364430387215e-05,1.0,0.0,0.0,0.6885428571428572,0.6166021714285713,0.1785714285714285,0.5428922171428573,0.5428922171428573,0.936503623188406,2.6344889197955697,0.9954710144927535,0.6632699275362319,0.9750905797101448,0,0,1,0,0,0,0,0.596870466323843
h099_route_objective_descent_c130_r55_a042_06fe996c,route_objective_descent_c130_r55_a042,r098_q3_s_stage_frontier_descent,r098_q3_s_stage,98,id04,2024-10-19,q3_s_stage,"Q3,S1,S2,S3,S4",frontier_descent,objective,5,2,0,2,-8.206513063282691e-06,3.359416784210392e-06,4.669626672236614e-06,1.0,1.0,1.0,0.6215714285714286,-0.049386171428571456,0.6877142857142857,0.5023742971428572,0.5486207771428572,0.2833016304347826,0.6861889030509045,0.1834239130434782,0.9026268115942028,0.0806159420289855,0,0,0,1,0,0,1,0.5944992852980865
h099_route_objective_descent_c130_r55_a042_06fe996c,route_objective_descent_c130_r55_a042,r000_s14_edge_frontier_descent,r000_s14_edge,0,id01,2024-07-31,s14_edge,"S1,S4",frontier_descent,objective,2,2,0,2,-5.57773708590207e-06,1.3022090621324972e-06,2.578468888134575e-06,1.0,1.0,1.0,0.6109,-0.01864222857142855,0.534142857142857,0.47113109142857146,0.57472224,0.2459057971014492,0.779883268784578,0.2368659420289855,0.46875,0.1929347826086956,0,0,0,1,0,0,1,0.5827844635930667
h099_route_objective_descent_c130_r55_a042_06fe996c,route_objective_descent_c130_r55_a042,r140_q3_s_stage_frontier_descent,r140_q3_s_stage,140,id06,2024-07-21,q3_s_stage,"Q3,S1,S2,S3,S4",frontier_descent,objective,5,1,0,1,-1.4140046715293143e-05,7.5353348751752715e-06,1.1303227835994515e-05,1.0,0.0,0.0,0.6590571428571429,0.5235964571428571,0.1785714285714285,0.5252442171428572,0.5252442171428572,0.9264945652173914,2.626490645566996,0.9945652173913044,0.6632699275362319,0.9755434782608696,0,0,1,0,0,0,0,0.5804174781730279
h099_route_objective_descent_c130_r55_a042_06fe996c,route_objective_descent_c130_r55_a042,r139_q3_s_stage_frontier_descent,r139_q3_s_stage,139,id06,2024-07-19,q3_s_stage,"Q3,S1,S2,S3,S4",frontier_descent,objective,5,3,0,3,-1.4389950850052734e-05,1.8773771687249128e-06,2.6830921435999155e-06,0.6666666666666666,0.6666666666666666,1.0,0.7264952380952381,0.04281074285714287,0.6983809523809524,0.4467804457142858,0.4912916914285715,0.4465851449275362,1.0920874819659911,0.4384057971014493,0.8054800724637681,0.2721920289855072,0,0,1,0,0,1,1,0.5765373523545145
