candidate_id,spec_name,mode,target_group,worldview,fit_feature_set,fit_alpha,k,alpha,cap,selected_cells,changed_cells_vs_h057,changed_rows_vs_h057,model_pred_delta_vs_h057,posterior_delta_vs_h057,hard_diag_delta_vs_h057,anti_h088_direction_rate,h057_positive_align_rate,selected_toxic_mean,selected_conflict_rate,selected_safe_cell_mean,mean_bad_same_rank,cos_h088_direction,cos_h057_vs_h042_direction,cos_h057_vs_h050_direction,max_positive_bad_cosine,mean_abs_prob_move_vs_h057,max_abs_prob_move_vs_h057,selected_subjects,selected_rows,h097_score,file,resolved_path,Q1_changed_vs_h057,Q2_changed_vs_h057,Q3_changed_vs_h057,S1_changed_vs_h057,S2_changed_vs_h057,S3_changed_vs_h057,S4_changed_vs_h057,bad_cos_submission_h010_objectiv,bad_cos_submission_e216_maskfam,bad_cos_submission_e323_5508f966,bad_cos_submission_jepa_latent_q,bad_cos_submission_jepa_latent_r,bad_cos_submission_lejepa_target,bad_cos_submission_ordinal_q_con,path,rows,keys_match,duplicate_keys,nan_cells,min_prob,max_prob,changed_cells_vs_h057_validation,upload_safe,h102_cum_bad_max_pos,h102_cum_bad_weighted_pos,h102_cum_h088_axis_cos,h102_cum_good_max_cos,h102_cum_good_mean_cos,h102_cum_good_bad_margin,route_basis_pred_delta_vs_h057,selected_mean_residual_toxicity,selected_mean_residual_safety,selected_mean_residual_gap,selected_mean_antidote_score,selected_same_bad_residual,selected_opp_bad_residual,selected_same_good_residual,selected_opp_good_residual,selected_h111_cells,selected_h108_rejected_cells,selected_h109_cells,selected_mean_family_count,h112_information_mass,h112_score,h118_h123_overlap_cells,h118_h123_cosine,h118_h122_overlap_cells,h118_h122_cosine,h118_h121_overlap_cells,h118_h121_cosine,h118_h118_overlap_cells,h118_h118_cosine,h118_zero_curv,h118_curv_pred_delta_vs_h057,h118_curv_marginal_vs_zero,h118_mean_forbidden_same,h118_max_forbidden_same,h118_mean_forbidden_pressure,h118_mean_veto_score,h118_selected_rows,h124_start_cells,h124_added_cells,h124_added_rows,h124_added_mean_score,h124_added_targets,h124_delta_start_route,h124_delta_start_h098,h118_score,h124_worldview,h124_fit_feature_set,h124_fit_alpha,h124_fit_score,h124_score
h124_strict_route_h098_refill_b8e822c0,strict_route_h098_refill,public_residual_toxicity_solver,forbidden_veto_dual_sensor_refill,refill only cells that improve both route-basis and H098 versus the H122 pruned core,state_core,0.1,28,0.35,0.14,27,27,22,-3.0810341057879677e-05,-7.967207216178422e-06,-4.191361483734146e-06,0.5185185185185185,0.5555555555555556,0.4457047619047619,0.3333333333333333,0.28781346031746025,0.3988677248677248,-0.009376656183893823,0.1500196636749012,0.06325384262663221,0.0,9.627281706299044e-05,0.03706146565254731,7,"53,55,59,70,79,93,97,102,103,131,135,137,145,148,149,150,151,164,188,196,205,207",0.21611102989847336,submission_h124_strict_route_h098_refill_b8e822c0.csv,/Users/kbsoo/Downloads/cl2/hitl/h124_dual_sensor_refill_envelope_hsjepa/submission_h124_strict_route_h098_refill_b8e822c0.csv,8,0,5,8,4,0,2,-0.16134472539653377,-0.178087635477412,-0.17669153354077527,-0.14709747555175656,-0.16388657445578125,-0.18979022492003822,-0.17098807171537705,/Users/kbsoo/Downloads/cl2/hitl/h124_dual_sensor_refill_envelope_hsjepa/submission_h124_strict_route_h098_refill_b8e822c0.csv,250,True,0,0,4.939277944527429e-06,0.9999967514907456,27,True,0.0,0.0,-0.06094172176126616,0.1448741358097112,0.1349681763298678,0.1448741358097112,-0.0007034713692941188,0.4106595661375661,0.6714742708994709,0.26081470476190477,0.8007496296296295,0.0015016643560331,4.802793774309311,0.05915217968973221,4.671871514359345,12,6,3,2.6666666666666665,0.6799999999999999,0.43995091692461075,25,0.9976194639511677,24,0.9914563790714299,19,0.68473702886196,24,0.6395496904996362,-0.0002616634510263019,-0.00021726498695052413,4.439846407577777e-05,0.0,0.0,0.0,1.0,22,24,3,3,0.03179961531746172,S1:2;Q3:1,-9.824425740276419e-05,-2.156468362596764e-06,0.3905167350766362,refill only cells that improve both route-basis and H098 versus the H122 pruned core,route_curvature,30.0,0.001054772929083395,0.3712134760780643
h124_strict_q3_refill_05356288,strict_q3_refill,public_residual_toxicity_solver,forbidden_veto_dual_sensor_refill,the only safe route complement is the row 149 Q3 refill; later route-only cells are toxic overfit,state_core,0.1,26,0.35,0.14,25,25,20,-3.0422440234712618e-05,-7.9671522443118e-06,-4.191306511867523e-06,0.56,0.52,0.43245599999999995,0.36,0.29943690971428566,0.41649142857142857,-0.00937665619089034,0.15001966352728102,0.06325384248792118,0.0,9.627274485814758e-05,0.03706146565254731,7,"53,55,59,70,79,93,102,131,135,137,145,148,149,150,151,164,188,196,205,207",0.2195114704922052,submission_h124_strict_q3_refill_05356288.csv,/Users/kbsoo/Downloads/cl2/hitl/h124_dual_sensor_refill_envelope_hsjepa/submission_h124_strict_q3_refill_05356288.csv,8,0,5,6,4,0,2,-0.16134462655758236,-0.1780875566639033,-0.17669145308692877,-0.14709740706853558,-0.1638865138425024,-0.18979015064294766,-0.1709880025051023,/Users/kbsoo/Downloads/cl2/hitl/h124_dual_sensor_refill_envelope_hsjepa/submission_h124_strict_q3_refill_05356288.csv,250,True,0,0,4.939277944527429e-06,0.9999967514907456,25,True,0.0,0.0,-0.06557673145077711,0.1247982535328136,0.11484958697744753,0.1247982535328136,-0.0007059475748279568,0.4136042171428571,0.6715574454857144,0.2579532283428572,0.8001547428571429,0.0016217975045157479,4.227580115160053,0.06313322103913314,4.083388496041298,12,6,3,2.8,0.6420000000000001,0.43189544422263004,25,0.9999350999573514,24,0.9937577095615601,19,0.6863264141697831,24,0.6410341886921678,-0.0002616634510263019,-0.00021994534764177695,4.171810338452495e-05,0.0,0.0,0.0,1.0,20,24,1,1,0.05450818198207699,Q3:1,-0.00010072046293660214,-1.7685675394297053e-06,0.39038235855757975,the only safe route complement is the row 149 Q3 refill; later route-only cells are toxic overfit,route_curvature,30.0,0.001054772929083395,0.32899554233501105
