file,resolved_path,candidate_id,family,target_group,core_k,core_alpha,rollback_k,rollback_alpha,base,core_score_mean,rollback_score_mean,changed_cells_vs_h012,changed_rows_vs_h012,changed_cells_vs_e247,changed_rows_vs_e247,mean_abs_prob_vs_h012,max_abs_prob_vs_h012,mean_abs_logit_vs_h012,max_abs_logit_vs_h012,cos_e247_to_h012,proj_e247_to_h012,mean_abs_logit_move,pred_public_median,pred_public_p10,pred_public_p90,pred_public_min,pred_public_max,support_better_than_h012,support_better_than_0567,n_predictions,resolved_path_h024,source,mean_abs_prob_move_h012,max_abs_prob_move_h012,changed_cells_h012_1e4,changed_rows_h012_1e4,bad_axis_abs_load,good_axis_abs_load,bad_to_good_load_ratio,state_h015_cell_score_w_h012,state_h023_combined_score_w_h012,state_h015_direction_agree,state_h023_direction_agree,pool_candidate_id,risk_width,decoder_score,margin_vs_h012_pred,h031_action_score
hitl/h031_memory_conflict_public_core_jepa/submission_h031_conflict_swap_S124_core240_a0.28_rb60_r0.35_h012_660741c9.csv,/Users/kbsoo/Downloads/cl2/hitl/h031_memory_conflict_public_core_jepa/submission_h031_conflict_swap_S124_core240_a0.28_rb60_r0.35_h012_660741c9.csv,conflict_swap_S124_core240_a0.28_rb60_r0.35_h012,conflict_swap,S124,240,0.28,60,0.35,h012,0.8211654545238095,0.8420474257213285,300,183,1200,250,0.0015801133452017656,0.030153881187497955,0.05736258483357953,2.284691387031648,0.9957014742483825,1.2228790985602682,0.05736258483357953,0.5717090470634283,0.5638044500282402,0.5823359711579638,0.536584203279277,0.6300785100388062,0.13333333333333333,0.13333333333333333,60,/Users/kbsoo/Downloads/cl2/hitl/h031_memory_conflict_public_core_jepa/submission_h031_conflict_swap_S124_core240_a0.28_rb60_r0.35_h012_660741c9.csv,h031_memory_conflict_public_core_jepa,0.001580113345201764,0.03015388118749801,266,176,17.764751098111184,3.692703546211521,4.8107709895981,2.81868901586149,0.43431450451723347,0.7421889166579193,0.9840645876025819,conflict_swap_S124_core240_a0.28_rb60_r0.35_h012,0.01853152112972356,0.5798588493051908,0.00358556396342824,0.5809481409616235
hitl/h031_memory_conflict_public_core_jepa/submission_h031_conflict_amp_all_core240_a0.18_rb0_r0_h012_4caf7fd3.csv,/Users/kbsoo/Downloads/cl2/hitl/h031_memory_conflict_public_core_jepa/submission_h031_conflict_amp_all_core240_a0.18_rb0_r0_h012_4caf7fd3.csv,conflict_amp_all_core240_a0.18_rb0_r0_h012,conflict_amp,all,240,0.18,0,0.0,h012,0.8727059498412698,0.0,240,142,1200,250,0.0009495609432505653,0.020577678481849604,0.043858974422165534,1.5571887898376033,0.9998629578391371,1.1778616453749793,0.043858974422165534,0.57105597832216,0.5624975317306365,0.5823352911465702,0.5333612464208628,0.6366316196134278,0.13333333333333333,0.13333333333333333,60,/Users/kbsoo/Downloads/cl2/hitl/h031_memory_conflict_public_core_jepa/submission_h031_conflict_amp_all_core240_a0.18_rb0_r0_h012_4caf7fd3.csv,h031_memory_conflict_public_core_jepa,0.0009495609432505618,0.020577678481849604,199,129,17.08558503956642,4.3332879533937,3.9428686067914405,3.0221787479238533,0.43845389517534,0.694718859910626,0.9961391248965554,conflict_amp_all_core240_a0.18_rb0_r0_h012,0.019837759415933687,0.5793591981301138,0.002932495222159992,0.5809481913634602
hitl/h031_memory_conflict_public_core_jepa/submission_h031_conflict_swap_all_core240_a0.28_rb120_r0.35_h012_30a21190.csv,/Users/kbsoo/Downloads/cl2/hitl/h031_memory_conflict_public_core_jepa/submission_h031_conflict_swap_all_core240_a0.28_rb120_r0.35_h012_30a21190.csv,conflict_swap_all_core240_a0.28_rb120_r0.35_h012,conflict_swap,all,240,0.28,120,0.35,h012,0.8727059498412698,0.8545973508683631,360,175,1200,250,0.0019484717005824827,0.03179274085272804,0.07154942388742996,2.4222936731034217,0.9995797523994322,1.276175905441097,0.07154942388742996,0.5717976750942941,0.5639959468782624,0.5823655114112772,0.5380099365380021,0.6340097686189441,0.13333333333333333,0.13333333333333333,60,/Users/kbsoo/Downloads/cl2/hitl/h031_memory_conflict_public_core_jepa/submission_h031_conflict_swap_all_core240_a0.28_rb120_r0.35_h012_30a21190.csv,h031_memory_conflict_public_core_jepa,0.0019484717005824816,0.031792740852728096,319,167,18.52791433096399,4.465897246527128,4.148755178194781,2.886069741614597,0.43887453765453766,0.6981736814577386,0.9784320065819645,conflict_swap_all_core240_a0.28_rb120_r0.35_h012,0.01836956453301486,0.5796590869932176,0.003674191994294085,0.5809557906941349
hitl/h031_memory_conflict_public_core_jepa/submission_h031_conflict_swap_all_core360_a0.28_rb60_r0.35_h012_bac057bf.csv,/Users/kbsoo/Downloads/cl2/hitl/h031_memory_conflict_public_core_jepa/submission_h031_conflict_swap_all_core360_a0.28_rb60_r0.35_h012_bac057bf.csv,conflict_swap_all_core360_a0.28_rb60_r0.35_h012,conflict_swap,all,360,0.28,60,0.35,h012,0.8253344107407407,0.8793816215497794,420,202,1200,250,0.0022840165142017574,0.03179274085272804,0.07337832970918888,2.4222936731034217,0.999727036308498,1.2770837176405385,0.07337832970918888,0.5718728525793921,0.5642889762588186,0.5825518445988258,0.5379974508036566,0.6344127700657801,0.13333333333333333,0.13333333333333333,60,/Users/kbsoo/Downloads/cl2/hitl/h031_memory_conflict_public_core_jepa/submission_h031_conflict_swap_all_core360_a0.28_rb60_r0.35_h012_bac057bf.csv,h031_memory_conflict_public_core_jepa,0.0022840165142017574,0.031792740852728096,379,197,18.655538020710367,4.450370963528555,4.191906285881186,2.823182925445401,0.4419269358031827,0.7137554335139285,0.9858249224453363,conflict_swap_all_core360_a0.28_rb60_r0.35_h012,0.018262868340007232,0.5797120236984531,0.003749369479392084,0.5809776200827291
hitl/h031_memory_conflict_public_core_jepa/submission_h031_conflict_amp_S124_core360_a0.28_rb0_r0_h012_7d933527.csv,/Users/kbsoo/Downloads/cl2/hitl/h031_memory_conflict_public_core_jepa/submission_h031_conflict_amp_S124_core360_a0.28_rb0_r0_h012_7d933527.csv,conflict_amp_S124_core360_a0.28_rb0_r0_h012,conflict_amp,S124,360,0.28,0,0.0,h012,0.7397043668253969,0.0,360,219,1200,250,0.0016755652972634243,0.027418124695057555,0.05749358594125443,2.284691387031648,0.9958008545009686,1.2233735144145657,0.05749358594125443,0.5715604575905422,0.563533551176059,0.582429896872345,0.5365791080759854,0.6302533434805323,0.13333333333333333,0.13333333333333333,60,/Users/kbsoo/Downloads/cl2/hitl/h031_memory_conflict_public_core_jepa/submission_h031_conflict_amp_S124_core360_a0.28_rb0_r0_h012_7d933527.csv,h031_memory_conflict_public_core_jepa,0.0016755652972634226,0.027418124695057555,326,211,17.89430905249196,3.7144040615624254,4.817545089628014,2.815153409362081,0.43611460058340473,0.7522145357786234,0.9860964578356463,conflict_amp_S124_core360_a0.28_rb0_r0_h012,0.018896345696286065,0.5798403193656122,0.003436974490542144,0.5809819637720186
hitl/h031_memory_conflict_public_core_jepa/submission_h031_conflict_amp_S124_core520_a0.4_rb0_r0_h012_1f1650c3.csv,/Users/kbsoo/Downloads/cl2/hitl/h031_memory_conflict_public_core_jepa/submission_h031_conflict_amp_S124_core520_a0.4_rb0_r0_h012_1f1650c3.csv,conflict_amp_S124_core520_a0.4_rb0_r0_h012,conflict_amp,S124,384,0.4,0,0.0,h012,0.7215219514384921,0.0,384,225,1200,250,0.0024395671281125957,0.03748184747207173,0.08249609900860556,3.2638448386175423,0.9926651389224787,1.3191212600162179,0.08249609900860556,0.5717819683671794,0.5639935969095853,0.5824522769814547,0.5415713986990849,0.6275494487762336,0.13333333333333333,0.13333333333333333,60,/Users/kbsoo/Downloads/cl2/hitl/h031_memory_conflict_public_core_jepa/submission_h031_conflict_amp_S124_core520_a0.4_rb0_r0_h012_1f1650c3.csv,h031_memory_conflict_public_core_jepa,0.002439567128112594,0.03748184747207184,350,218,19.413413762766574,3.6263226157108437,5.353471219936569,2.803269042662314,0.4364377740206108,0.752797063306084,0.9849570571612594,conflict_amp_S124_core520_a0.4_rb0_r0_h012,0.01845868007186946,0.5800962213193116,0.003658485267179379,0.5809846417364475
hitl/h031_memory_conflict_public_core_jepa/submission_h031_conflict_swap_all_core360_a0.28_rb120_r0.35_h012_9bb87ecb.csv,/Users/kbsoo/Downloads/cl2/hitl/h031_memory_conflict_public_core_jepa/submission_h031_conflict_swap_all_core360_a0.28_rb120_r0.35_h012_9bb87ecb.csv,conflict_swap_all_core360_a0.28_rb120_r0.35_h012,conflict_swap,all,360,0.28,120,0.35,h012,0.8253344107407407,0.8545973508683631,480,210,1200,250,0.0025933706322077755,0.03179274085272804,0.07536379503050003,2.4222936731034217,0.9996253658986901,1.2767172012007255,0.07536379503050003,0.5719319145839985,0.5643986624535134,0.5825686924892213,0.538069072154191,0.6345014643954721,0.13333333333333333,0.13333333333333333,60,/Users/kbsoo/Downloads/cl2/hitl/h031_memory_conflict_public_core_jepa/submission_h031_conflict_swap_all_core360_a0.28_rb120_r0.35_h012_9bb87ecb.csv,h031_memory_conflict_public_core_jepa,0.002593370632207776,0.031792740852728096,439,206,18.60416842893299,4.400776764232987,4.227473789606787,2.7509048162685934,0.4422015006511556,0.7134499503770545,0.974452268318616,conflict_swap_all_core360_a0.28_rb120_r0.35_h012,0.01817003003570783,0.5797510409228586,0.0038084314839984534,0.5809902629351857
hitl/h031_memory_conflict_public_core_jepa/submission_h031_conflict_swap_all_core360_a0.28_rb60_r0.65_h012_4f113523.csv,/Users/kbsoo/Downloads/cl2/hitl/h031_memory_conflict_public_core_jepa/submission_h031_conflict_swap_all_core360_a0.28_rb60_r0.65_h012_4f113523.csv,conflict_swap_all_core360_a0.28_rb60_r0.65_h012,conflict_swap,all,360,0.28,60,0.65,h012,0.8253344107407407,0.8793816215497794,420,202,1200,250,0.0024391225807722707,0.03179274085272804,0.0745259473459224,2.4222936731034217,0.9996734293210239,1.2769712187532185,0.0745259473459224,0.5719057601468227,0.5643151106930885,0.5825715457153534,0.5380667887332087,0.6344665579917247,0.13333333333333333,0.13333333333333333,60,/Users/kbsoo/Downloads/cl2/hitl/h031_memory_conflict_public_core_jepa/submission_h031_conflict_swap_all_core360_a0.28_rb60_r0.65_h012_4f113523.csv,h031_memory_conflict_public_core_jepa,0.00243912258077227,0.031792740852728096,379,197,18.637825464012444,4.411668652536281,4.224665750695678,2.781435209320761,0.44190231005523156,0.7161353744404307,0.9815055099350557,conflict_swap_all_core360_a0.28_rb60_r0.65_h012,0.018256435022264927,0.5797541454173589,0.0037822770468226574,0.5810073109912886
hitl/h031_memory_conflict_public_core_jepa/submission_h031_conflict_swap_Q3S_core120_a0.28_rb60_r0.65_h012_6a186047.csv,/Users/kbsoo/Downloads/cl2/hitl/h031_memory_conflict_public_core_jepa/submission_h031_conflict_swap_Q3S_core120_a0.28_rb60_r0.65_h012_6a186047.csv,conflict_swap_Q3S_core120_a0.28_rb60_r0.65_h012,conflict_swap,Q3S,120,0.28,60,0.65,h012,0.9119824079365079,0.8698279339273259,180,119,1200,250,0.0010903803574592928,0.03179274085272804,0.05522937994099975,2.4222936731034217,0.9955927074070503,1.222546469144902,0.05522937994099975,0.5711341994388943,0.562456814876935,0.5823185595137144,0.5365885401429968,0.6294681885004098,0.13333333333333333,0.13333333333333333,60,/Users/kbsoo/Downloads/cl2/hitl/h031_memory_conflict_public_core_jepa/submission_h031_conflict_swap_Q3S_core120_a0.28_rb60_r0.65_h012_6a186047.csv,h031_memory_conflict_public_core_jepa,0.0010903803574592898,0.031792740852728096,147,107,18.035715139506216,4.545703408543359,3.9676401020008485,2.8049059661793816,0.43530318508875154,0.7471708108429637,0.9816665153632063,conflict_swap_Q3S_core120_a0.28_rb60_r0.65_h012,0.019861744636779366,0.5794544840974674,0.0030107163388942704,0.5810384050906174
hitl/h031_memory_conflict_public_core_jepa/submission_h031_conflict_amp_Q3S_core240_a0.28_rb0_r0_h012_bb6b5092.csv,/Users/kbsoo/Downloads/cl2/hitl/h031_memory_conflict_public_core_jepa/submission_h031_conflict_amp_Q3S_core240_a0.28_rb0_r0_h012_bb6b5092.csv,conflict_amp_Q3S_core240_a0.28_rb0_r0_h012,conflict_amp,Q3S,240,0.28,0,0.0,h012,0.8584579932539682,0.0,240,155,1200,250,0.001421327648785189,0.03179274085272804,0.0619942778631224,2.4222936731034217,0.9973343777354959,1.246239140626418,0.0619942778631224,0.5714428316297194,0.5632503493694411,0.582504290741191,0.5372565013284009,0.6317189208407853,0.13333333333333333,0.13333333333333333,60,/Users/kbsoo/Downloads/cl2/hitl/h031_memory_conflict_public_core_jepa/submission_h031_conflict_amp_Q3S_core240_a0.28_rb0_r0_h012_bb6b5092.csv,h031_memory_conflict_public_core_jepa,0.001421327648785186,0.031792740852728096,203,146,18.505779239634148,4.655845294630963,3.9747410114764627,2.891009788418607,0.4389422753036393,0.7096050661092576,0.9954786446954208,conflict_amp_Q3S_core240_a0.28_rb0_r0_h012,0.01925394137174996,0.5795528704638487,0.003319348529719379,0.5810431356489278
