file,resolved_path,candidate_id,family,target_group,core_k,core_alpha,rollback_k,rollback_alpha,base,core_score_mean,rollback_score_mean,changed_cells_vs_h012,changed_rows_vs_h012,changed_cells_vs_e247,changed_rows_vs_e247,mean_abs_prob_vs_h012,max_abs_prob_vs_h012,mean_abs_logit_vs_h012,max_abs_logit_vs_h012,cos_e247_to_h012,proj_e247_to_h012,mean_abs_logit_move
hitl/h031_memory_conflict_public_core_jepa/submission_h031_conflict_amp_all_core60_a0.05_rb0_r0_h012_98afe091.csv,/Users/kbsoo/Downloads/cl2/hitl/h031_memory_conflict_public_core_jepa/submission_h031_conflict_amp_all_core60_a0.05_rb0_r0_h012_98afe091.csv,conflict_amp_all_core60_a0.05_rb0_r0_h012,conflict_amp,all,60,0.05,0,0.0,h012,0.9357877390476191,0.0,60,49,1200,250,7.764482873296384e-05,0.0058156453976456746,0.0030318973943841182,0.430718689246417,0.9998124603254754,1.009420758662021,0.0030318973943841182
hitl/h031_memory_conflict_public_core_jepa/submission_h031_conflict_amp_all_core60_a0.1_rb0_r0_h012_01ab681e.csv,/Users/kbsoo/Downloads/cl2/hitl/h031_memory_conflict_public_core_jepa/submission_h031_conflict_amp_all_core60_a0.1_rb0_r0_h012_01ab681e.csv,conflict_amp_all_core60_a0.1_rb0_r0_h012,conflict_amp,all,60,0.1,0,0.0,h012,0.9357877390476191,0.0,60,49,1200,250,0.0001527212431379056,0.011434587084849013,0.006063794788748689,0.8614373784994367,0.9992642554921617,1.0188415173240744,0.006063794788748689
hitl/h031_memory_conflict_public_core_jepa/submission_h031_conflict_amp_all_core60_a0.18_rb0_r0_h012_a4f80e2b.csv,/Users/kbsoo/Downloads/cl2/hitl/h031_memory_conflict_public_core_jepa/submission_h031_conflict_amp_all_core60_a0.18_rb0_r0_h012_a4f80e2b.csv,conflict_amp_all_core60_a0.18_rb0_r0_h012,conflict_amp,all,60,0.18,0,0.0,h012,0.9357877390476191,0.0,60,49,1200,250,0.0002677761666272942,0.020025159354525646,0.010914830619730476,1.5505872813060524,0.9976906544216698,1.0339147311833514,0.010914830619730476
hitl/h031_memory_conflict_public_core_jepa/submission_h031_conflict_amp_all_core60_a0.28_rb0_r0_h012_17e16818.csv,/Users/kbsoo/Downloads/cl2/hitl/h031_memory_conflict_public_core_jepa/submission_h031_conflict_amp_all_core60_a0.28_rb0_r0_h012_17e16818.csv,conflict_amp_all_core60_a0.28_rb0_r0_h012,conflict_amp,all,60,0.28,0,0.0,h012,0.9357877390476191,0.0,60,49,1200,250,0.00040337404159170124,0.030279995231329737,0.016978625408441375,2.4120246597619097,0.9946349446935839,1.0527562485073507,0.016978625408441375
hitl/h031_memory_conflict_public_core_jepa/submission_h031_conflict_amp_all_core60_a0.4_rb0_r0_h012_ca609a0b.csv,/Users/kbsoo/Downloads/cl2/hitl/h031_memory_conflict_public_core_jepa/submission_h031_conflict_amp_all_core60_a0.4_rb0_r0_h012_ca609a0b.csv,conflict_amp_all_core60_a0.4_rb0_r0_h012,conflict_amp,all,60,0.4,0,0.0,h012,0.9357877390476191,0.0,60,49,1200,250,0.0005549718761418661,0.04232382475426977,0.024255179154903026,3.445749513995393,0.98958637974808,1.075366069296205,0.024255179154903026
hitl/h031_memory_conflict_public_core_jepa/submission_h031_conflict_amp_all_core120_a0.05_rb0_r0_h012_35de797c.csv,/Users/kbsoo/Downloads/cl2/hitl/h031_memory_conflict_public_core_jepa/submission_h031_conflict_amp_all_core120_a0.05_rb0_r0_h012_35de797c.csv,conflict_amp_all_core120_a0.05_rb0_r0_h012,conflict_amp,all,120,0.05,0,0.0,h012,0.9161974634920634,0.0,120,85,1200,250,0.0001296057347433267,0.0058156453976456746,0.009477035175446359,0.43255244161813344,0.999828911807123,1.040941654372882,0.009477035175446359
hitl/h031_memory_conflict_public_core_jepa/submission_h031_conflict_amp_all_core120_a0.1_rb0_r0_h012_7d861744.csv,/Users/kbsoo/Downloads/cl2/hitl/h031_memory_conflict_public_core_jepa/submission_h031_conflict_amp_all_core120_a0.1_rb0_r0_h012_7d861744.csv,conflict_amp_all_core120_a0.1_rb0_r0_h012,conflict_amp,all,120,0.1,0,0.0,h012,0.9161974634920634,0.0,120,85,1200,250,0.0002558736754746959,0.011491494254411538,0.018954070350906686,0.8651048832358761,0.99936690213214,1.0818833087458681,0.018954070350906686
hitl/h031_memory_conflict_public_core_jepa/submission_h031_conflict_amp_all_core120_a0.18_rb0_r0_h012_acae4db7.csv,/Users/kbsoo/Downloads/cl2/hitl/h031_memory_conflict_public_core_jepa/submission_h031_conflict_amp_all_core120_a0.18_rb0_r0_h012_acae4db7.csv,conflict_amp_all_core120_a0.18_rb0_r0_h012,conflict_amp,all,120,0.18,0,0.0,h012,0.9161974634920634,0.0,120,85,1200,250,0.0004512881597044656,0.020577678481849604,0.0341173266316912,1.5571887898376033,0.9981795447319514,1.1473899557428977,0.0341173266316912
hitl/h031_memory_conflict_public_core_jepa/submission_h031_conflict_amp_all_core120_a0.28_rb0_r0_h012_209f5a6d.csv,/Users/kbsoo/Downloads/cl2/hitl/h031_memory_conflict_public_core_jepa/submission_h031_conflict_amp_all_core120_a0.28_rb0_r0_h012_209f5a6d.csv,conflict_amp_all_core120_a0.28_rb0_r0_h012,conflict_amp,all,120,0.28,0,0.0,h012,0.9161974634920634,0.0,120,85,1200,250,0.0006847444481186975,0.03179274085272804,0.053071396982546405,2.4222936731034217,0.9961738204202365,1.2292732644885418,0.053071396982546405
hitl/h031_memory_conflict_public_core_jepa/submission_h031_conflict_amp_all_core120_a0.4_rb0_r0_h012_c5978cb1.csv,/Users/kbsoo/Downloads/cl2/hitl/h031_memory_conflict_public_core_jepa/submission_h031_conflict_amp_all_core120_a0.4_rb0_r0_h012_c5978cb1.csv,conflict_amp_all_core120_a0.4_rb0_r0_h012,conflict_amp,all,120,0.4,0,0.0,h012,0.9161974634920634,0.0,120,85,1200,250,0.0009500949100863721,0.04502846588012621,0.07581628140336619,3.460419532925542,0.9933332604981401,1.3275332349822422,0.07581628140336619
