split,feature_set,target,logloss,auc,uses_public_score,uses_train_labels,core_representation_frozen,evaluated_rows,probe_calibration_shrink,selected_feature_set,listener_route_selected_from
subject_heldout,sleep_cohort_pair,Q2,0.7361328999822869,0.53369715695913,False,True,True,450,,,
subject_heldout,sleep_cohort_pair,Q3,0.7153706268365316,0.5440329218106996,False,True,True,450,,,
subject_heldout,sleep_cohort_pair,S1,0.7015897893820767,0.4124051843921551,False,True,True,450,,,
subject_heldout,sleep_cohort_pair,S2,0.7093369632179001,0.4644899023934262,False,True,True,450,,,
subject_heldout,sleep_cohort_pair,S3,0.6632574034516703,0.5953064288237372,False,True,True,450,,,
subject_heldout,sleep_cohort_pair,S4,0.7464312620052338,0.4832050665383999,False,True,True,450,,,
subject_heldout,sleep_cohort_pair,all,0.7168908998077503,0.5083023446291551,False,True,True,450,,,
subject_heldout,multi_target_predicted,Q1,0.7390571509138879,0.5339878706465696,False,True,True,450,,,
subject_heldout,multi_target_predicted,Q2,0.7288309112564018,0.5448526313677494,False,True,True,450,,,
subject_heldout,multi_target_predicted,Q3,0.7218125137424707,0.5308230452674898,False,True,True,450,,,
subject_heldout,multi_target_predicted,S1,0.6960387050804726,0.42324776200997705,False,True,True,450,,,
subject_heldout,multi_target_predicted,S2,0.705151155163105,0.4703810786722028,False,True,True,450,,,
subject_heldout,multi_target_predicted,S3,0.6704786267804548,0.5747748145531615,False,True,True,450,,,
subject_heldout,multi_target_predicted,S4,0.7472776965906018,0.47795414462081126,False,True,True,450,,,
subject_heldout,multi_target_predicted,all,0.7155209656467706,0.5080030495911373,False,True,True,450,,,
chronological_holdout,prior_only,Q1,0.6982052575551428,0.5,False,True,True,131,,,
chronological_holdout,prior_only,Q2,0.6802989069682592,0.5,False,True,True,131,,,
chronological_holdout,prior_only,Q3,0.6597778995914756,0.5,False,True,True,131,,,
chronological_holdout,prior_only,S1,0.6215678419963218,0.5,False,True,True,131,,,
chronological_holdout,prior_only,S2,0.6755821939568336,0.5,False,True,True,131,,,
chronological_holdout,prior_only,S3,0.6669120962706943,0.5,False,True,True,131,,,
chronological_holdout,prior_only,S4,0.6934406862131552,0.5,False,True,True,131,,,
chronological_holdout,prior_only,all,0.6708264117931261,0.5,False,True,True,131,,,
chronological_holdout,raw_lifelog_pca,Q1,0.7208969416859232,0.5990610328638497,False,True,True,131,,,
chronological_holdout,raw_lifelog_pca,Q2,0.7175908364014176,0.5404040404040404,False,True,True,131,,,
chronological_holdout,raw_lifelog_pca,Q3,0.6600691132167201,0.5645896656534954,False,True,True,131,,,
chronological_holdout,raw_lifelog_pca,S1,0.6640611606120193,0.6449864498644987,False,True,True,131,,,
chronological_holdout,raw_lifelog_pca,S2,0.7104022655011757,0.6404411764705883,False,True,True,131,,,
chronological_holdout,raw_lifelog_pca,S3,0.7222306992356303,0.5998008959681433,False,True,True,131,,,
chronological_holdout,raw_lifelog_pca,S4,0.8146757669289689,0.6320843091334895,False,True,True,131,,,
chronological_holdout,raw_lifelog_pca,all,0.7157038262259793,0.6030525100511579,False,True,True,131,,,
chronological_holdout,existing_cohort_human_state,Q1,0.6731620913214558,0.6453051643192488,False,True,True,131,,,
chronological_holdout,existing_cohort_human_state,Q2,0.6905108084684077,0.5591630591630591,False,True,True,131,,,
chronological_holdout,existing_cohort_human_state,Q3,0.6384533196571539,0.6337386018237082,False,True,True,131,,,
chronological_holdout,existing_cohort_human_state,S1,0.5670067048827451,0.7018970189701897,False,True,True,131,,,
chronological_holdout,existing_cohort_human_state,S2,0.701795971159911,0.5389705882352942,False,True,True,131,,,
chronological_holdout,existing_cohort_human_state,S3,0.7670557185557436,0.42185166749626685,False,True,True,131,,,
chronological_holdout,existing_cohort_human_state,S4,0.6743475073333758,0.6166276346604216,False,True,True,131,,,
chronological_holdout,existing_cohort_human_state,all,0.6731903030541133,0.5882219620954555,False,True,True,131,,,
chronological_holdout,routine_break_route,Q1,0.7408565110186323,0.4981220657276995,False,True,True,131,,,
chronological_holdout,routine_break_route,Q2,0.7315377750702035,0.5341510341510342,False,True,True,131,,,
chronological_holdout,routine_break_route,Q3,0.7431012181735037,0.5200101317122594,False,True,True,131,,,
chronological_holdout,routine_break_route,S1,0.6631900101061221,0.47831978319783197,False,True,True,131,,,
chronological_holdout,routine_break_route,S2,0.7051264162131713,0.5409313725490196,False,True,True,131,,,
chronological_holdout,routine_break_route,S3,0.775161364109956,0.42384270781483324,False,True,True,131,,,
chronological_holdout,routine_break_route,S4,0.7384902945207005,0.5611241217798595,False,True,True,131,,,
chronological_holdout,routine_break_route,all,0.7282090841731843,0.5080716024189339,False,True,True,131,,,
chronological_holdout,sleep_pressure_route,Q1,0.7345940209506933,0.5312206572769953,False,True,True,131,,,
chronological_holdout,sleep_pressure_route,Q2,0.7943315898172786,0.46512746512746506,False,True,True,131,,,
chronological_holdout,sleep_pressure_route,Q3,0.7308421178610236,0.5010131712259371,False,True,True,131,,,
chronological_holdout,sleep_pressure_route,S1,0.6889011685336581,0.4514905149051491,False,True,True,131,,,
chronological_holdout,sleep_pressure_route,S2,0.7205620534304017,0.4776960784313726,False,True,True,131,,,
chronological_holdout,sleep_pressure_route,S3,0.7911206544352992,0.48606271777003485,False,True,True,131,,,
chronological_holdout,sleep_pressure_route,S4,0.7366175696409101,0.5330210772833723,False,True,True,131,,,
chronological_holdout,sleep_pressure_route,all,0.742424167809895,0.4922330974314752,False,True,True,131,,,
chronological_holdout,cohort_relative_route,Q1,0.7364799289711121,0.5061032863849765,False,True,True,131,,,
chronological_holdout,cohort_relative_route,Q2,0.7200184212781524,0.544973544973545,False,True,True,131,,,
chronological_holdout,cohort_relative_route,Q3,0.6844584435300299,0.5283687943262412,False,True,True,131,,,
chronological_holdout,cohort_relative_route,S1,0.6755733009322779,0.47100271002710026,False,True,True,131,,,
chronological_holdout,cohort_relative_route,S2,0.6948821484098371,0.582843137254902,False,True,True,131,,,
chronological_holdout,cohort_relative_route,S3,0.6280285325861064,0.6582877053260329,False,True,True,131,,,
chronological_holdout,cohort_relative_route,S4,0.8007824454005266,0.4395784543325527,False,True,True,131,,,
chronological_holdout,cohort_relative_route,all,0.705746174444006,0.5330225189464787,False,True,True,131,,,
chronological_holdout,routine_sleep_pair,Q1,0.7578699760213651,0.49671361502347416,False,True,True,131,,,
chronological_holdout,routine_sleep_pair,Q2,0.7506558950092381,0.500962000962001,False,True,True,131,,,
chronological_holdout,routine_sleep_pair,Q3,0.7383623261963139,0.47745694022289764,False,True,True,131,,,
chronological_holdout,routine_sleep_pair,S1,0.6758634422798191,0.44417344173441736,False,True,True,131,,,
chronological_holdout,routine_sleep_pair,S2,0.6999584996297729,0.5519607843137255,False,True,True,131,,,
chronological_holdout,routine_sleep_pair,S3,0.7739011256445981,0.4442508710801394,False,True,True,131,,,
chronological_holdout,routine_sleep_pair,S4,0.7371130219943269,0.5566744730679157,False,True,True,131,,,
chronological_holdout,routine_sleep_pair,all,0.733389183825062,0.4960274466292244,False,True,True,131,,,
chronological_holdout,routine_cohort_pair,Q1,0.7055218966064629,0.5443661971830985,False,True,True,131,,,
chronological_holdout,routine_cohort_pair,Q2,0.6931906123265229,0.5697450697450698,False,True,True,131,,,
chronological_holdout,routine_cohort_pair,Q3,0.7204950602741178,0.5124113475177305,False,True,True,131,,,
chronological_holdout,routine_cohort_pair,S1,0.678424151155212,0.4937669376693767,False,True,True,131,,,
chronological_holdout,routine_cohort_pair,S2,0.7148429914399,0.546813725490196,False,True,True,131,,,
chronological_holdout,routine_cohort_pair,S3,0.6821812538532372,0.5691886510701841,False,True,True,131,,,
chronological_holdout,routine_cohort_pair,S4,0.7776142421926749,0.5159250585480093,False,True,True,131,,,
chronological_holdout,routine_cohort_pair,all,0.7103243154068754,0.5360309981748093,False,True,True,131,,,
chronological_holdout,sleep_cohort_pair,Q1,0.7318548481287606,0.5335680751173709,False,True,True,131,,,
chronological_holdout,sleep_cohort_pair,Q2,0.7308719545942278,0.5341510341510342,False,True,True,131,,,
chronological_holdout,sleep_cohort_pair,Q3,0.7029218499811621,0.5433130699088147,False,True,True,131,,,
chronological_holdout,sleep_cohort_pair,S1,0.691113061779689,0.4574525745257452,False,True,True,131,,,
chronological_holdout,sleep_cohort_pair,S2,0.7051154993804445,0.5286764705882353,False,True,True,131,,,
chronological_holdout,sleep_cohort_pair,S3,0.6523432209301369,0.6077650572424093,False,True,True,131,,,
chronological_holdout,sleep_cohort_pair,S4,0.7971419555409257,0.4704918032786885,False,True,True,131,,,
chronological_holdout,sleep_cohort_pair,all,0.7159089129050494,0.5250597264017569,False,True,True,131,,,
chronological_holdout,multi_target_predicted,Q1,0.7150875295928529,0.5424882629107981,False,True,True,131,,,
chronological_holdout,multi_target_predicted,Q2,0.6904518923371458,0.5870610870610871,False,True,True,131,,,
chronological_holdout,multi_target_predicted,Q3,0.7173064604095045,0.5309017223910841,False,True,True,131,,,
chronological_holdout,multi_target_predicted,S1,0.6772842566997828,0.4772357723577236,False,True,True,131,,,
chronological_holdout,multi_target_predicted,S2,0.7070184268406338,0.508578431372549,False,True,True,131,,,
chronological_holdout,multi_target_predicted,S3,0.7023315821205987,0.5400696864111498,False,True,True,131,,,
chronological_holdout,multi_target_predicted,S4,0.7564536828266034,0.5009367681498829,False,True,True,131,,,
chronological_holdout,multi_target_predicted,all,0.709419118689589,0.5267531043791821,False,True,True,131,,,
chronological_holdout,cohort_relative_route_calibrated10,Q1,0.6980641087739443,0.5061032863849765,False,True,True,131,0.1,,
chronological_holdout,cohort_relative_route_calibrated10,Q2,0.6777953409498761,0.544973544973545,False,True,True,131,0.1,,
chronological_holdout,cohort_relative_route_calibrated10,Q3,0.6555585365194436,0.5283687943262412,False,True,True,131,0.1,,
chronological_holdout,cohort_relative_route_calibrated10,S1,0.6230313803543102,0.47100271002710026,False,True,True,131,0.1,,
chronological_holdout,cohort_relative_route_calibrated10,S2,0.6724680118870155,0.582843137254902,False,True,True,131,0.1,,
chronological_holdout,cohort_relative_route_calibrated10,S3,0.655813172509523,0.6582877053260329,False,True,True,131,0.1,,
chronological_holdout,cohort_relative_route_calibrated10,S4,0.6975745258792755,0.4395784543325527,False,True,True,131,0.1,,
chronological_holdout,cohort_relative_route_calibrated10,all,0.6686150109819126,0.5330225189464787,False,True,True,131,0.1,,
chronological_holdout,existing_cohort_human_state_calibrated10,Q1,0.6935810720137998,0.6453051643192488,False,True,True,131,0.1,,
chronological_holdout,existing_cohort_human_state_calibrated10,Q2,0.6774306803120721,0.5591630591630591,False,True,True,131,0.1,,
chronological_holdout,existing_cohort_human_state_calibrated10,Q3,0.6552343811289479,0.6337386018237082,False,True,True,131,0.1,,
chronological_holdout,existing_cohort_human_state_calibrated10,S1,0.6111920004786614,0.7018970189701897,False,True,True,131,0.1,,
chronological_holdout,existing_cohort_human_state_calibrated10,S2,0.6741848301994127,0.5389705882352942,False,True,True,131,0.1,,
chronological_holdout,existing_cohort_human_state_calibrated10,S3,0.6713939908628765,0.42185166749626685,False,True,True,131,0.1,,
chronological_holdout,existing_cohort_human_state_calibrated10,S4,0.6876809658740844,0.6166276346604216,False,True,True,131,0.1,,
chronological_holdout,existing_cohort_human_state_calibrated10,all,0.667242560124265,0.5882219620954555,False,True,True,131,0.1,,
chronological_holdout,multi_target_predicted_calibrated10,Q1,0.6953261533135184,0.5424882629107981,False,True,True,131,0.1,,
chronological_holdout,multi_target_predicted_calibrated10,Q2,0.6754313317143538,0.5870610870610871,False,True,True,131,0.1,,
chronological_holdout,multi_target_predicted_calibrated10,Q3,0.6569483905998909,0.5309017223910841,False,True,True,131,0.1,,
chronological_holdout,multi_target_predicted_calibrated10,S1,0.6230876685846131,0.4772357723577236,False,True,True,131,0.1,,
chronological_holdout,multi_target_predicted_calibrated10,S2,0.6742014799837739,0.508578431372549,False,True,True,131,0.1,,
chronological_holdout,multi_target_predicted_calibrated10,S3,0.6643027824505022,0.5400696864111498,False,True,True,131,0.1,,
chronological_holdout,multi_target_predicted_calibrated10,S4,0.6937378748630995,0.5009367681498829,False,True,True,131,0.1,,
chronological_holdout,multi_target_predicted_calibrated10,all,0.669005097358536,0.5267531043791821,False,True,True,131,0.1,,
chronological_holdout,prior_only_calibrated10,Q1,0.6982052575551428,0.5,False,True,True,131,0.1,,
chronological_holdout,prior_only_calibrated10,Q2,0.6802989069682592,0.5,False,True,True,131,0.1,,
chronological_holdout,prior_only_calibrated10,Q3,0.6597778995914756,0.5,False,True,True,131,0.1,,
chronological_holdout,prior_only_calibrated10,S1,0.6215678419963218,0.5,False,True,True,131,0.1,,
chronological_holdout,prior_only_calibrated10,S2,0.6755821939568336,0.5,False,True,True,131,0.1,,
chronological_holdout,prior_only_calibrated10,S3,0.6669120962706943,0.5,False,True,True,131,0.1,,
chronological_holdout,prior_only_calibrated10,S4,0.6934406862131552,0.5,False,True,True,131,0.1,,
chronological_holdout,prior_only_calibrated10,all,0.6708264117931261,0.5,False,True,True,131,0.1,,
chronological_holdout,raw_lifelog_pca_calibrated10,Q1,0.6937031453487753,0.5990610328638497,False,True,True,131,0.1,,
chronological_holdout,raw_lifelog_pca_calibrated10,Q2,0.676953015914473,0.5404040404040404,False,True,True,131,0.1,,
chronological_holdout,raw_lifelog_pca_calibrated10,Q3,0.6559671758718792,0.5645896656534954,False,True,True,131,0.1,,
chronological_holdout,raw_lifelog_pca_calibrated10,S1,0.6133338322063469,0.6449864498644987,False,True,True,131,0.1,,
chronological_holdout,raw_lifelog_pca_calibrated10,S2,0.6680655242305383,0.6404411764705883,False,True,True,131,0.1,,
chronological_holdout,raw_lifelog_pca_calibrated10,S3,0.6603754379595194,0.5998008959681433,False,True,True,131,0.1,,
chronological_holdout,raw_lifelog_pca_calibrated10,S4,0.685012434437182,0.6320843091334895,False,True,True,131,0.1,,
chronological_holdout,raw_lifelog_pca_calibrated10,all,0.6647729379955306,0.6030525100511579,False,True,True,131,0.1,,
chronological_holdout,routine_break_route_calibrated10,Q1,0.6971066757470854,0.4981220657276995,False,True,True,131,0.1,,
chronological_holdout,routine_break_route_calibrated10,Q2,0.6789740794087806,0.5341510341510342,False,True,True,131,0.1,,
chronological_holdout,routine_break_route_calibrated10,Q3,0.6588812700333719,0.5200101317122594,False,True,True,131,0.1,,
chronological_holdout,routine_break_route_calibrated10,S1,0.622720279217275,0.47831978319783197,False,True,True,131,0.1,,
chronological_holdout,routine_break_route_calibrated10,S2,0.6724645389677126,0.5409313725490196,False,True,True,131,0.1,,
chronological_holdout,routine_break_route_calibrated10,S3,0.6717884034688987,0.42384270781483324,False,True,True,131,0.1,,
chronological_holdout,routine_break_route_calibrated10,S4,0.6904478535904197,0.5611241217798595,False,True,True,131,0.1,,
chronological_holdout,routine_break_route_calibrated10,all,0.6703404429190777,0.5080716024189339,False,True,True,131,0.1,,
chronological_holdout,routine_cohort_pair_calibrated10,Q1,0.6950746259359866,0.5443661971830985,False,True,True,131,0.1,,
chronological_holdout,routine_cohort_pair_calibrated10,Q2,0.6759694199403555,0.5697450697450698,False,True,True,131,0.1,,
chronological_holdout,routine_cohort_pair_calibrated10,Q3,0.6572349657166896,0.5124113475177305,False,True,True,131,0.1,,
chronological_holdout,routine_cohort_pair_calibrated10,S1,0.6230473794433685,0.4937669376693767,False,True,True,131,0.1,,
chronological_holdout,routine_cohort_pair_calibrated10,S2,0.6723287082745869,0.546813725490196,False,True,True,131,0.1,,
chronological_holdout,routine_cohort_pair_calibrated10,S3,0.6615626300362394,0.5691886510701841,False,True,True,131,0.1,,
chronological_holdout,routine_cohort_pair_calibrated10,S4,0.6931714841166403,0.5159250585480093,False,True,True,131,0.1,,
chronological_holdout,routine_cohort_pair_calibrated10,all,0.6683413162091238,0.5360309981748093,False,True,True,131,0.1,,
chronological_holdout,routine_sleep_pair_calibrated10,Q1,0.6986704790523762,0.49671361502347416,False,True,True,131,0.1,,
chronological_holdout,routine_sleep_pair_calibrated10,Q2,0.680117592032819,0.500962000962001,False,True,True,131,0.1,,
chronological_holdout,routine_sleep_pair_calibrated10,Q3,0.6607891035206139,0.47745694022289764,False,True,True,131,0.1,,
chronological_holdout,routine_sleep_pair_calibrated10,S1,0.6240583358261488,0.44417344173441736,False,True,True,131,0.1,,
chronological_holdout,routine_sleep_pair_calibrated10,S2,0.6720333009681071,0.5519607843137255,False,True,True,131,0.1,,
chronological_holdout,routine_sleep_pair_calibrated10,S3,0.6713925674853887,0.4442508710801394,False,True,True,131,0.1,,
chronological_holdout,routine_sleep_pair_calibrated10,S4,0.6907163740580272,0.5566744730679157,False,True,True,131,0.1,,
chronological_holdout,routine_sleep_pair_calibrated10,all,0.6711111075633545,0.4960274466292244,False,True,True,131,0.1,,
chronological_holdout,sleep_cohort_pair_calibrated10,Q1,0.6965053764099639,0.5335680751173709,False,True,True,131,0.1,,
chronological_holdout,sleep_cohort_pair_calibrated10,Q2,0.6785905294033728,0.5341510341510342,False,True,True,131,0.1,,
chronological_holdout,sleep_cohort_pair_calibrated10,Q3,0.6561531336195457,0.5433130699088147,False,True,True,131,0.1,,
chronological_holdout,sleep_cohort_pair_calibrated10,S1,0.6243263782171562,0.4574525745257452,False,True,True,131,0.1,,
chronological_holdout,sleep_cohort_pair_calibrated10,S2,0.6742015967639218,0.5286764705882353,False,True,True,131,0.1,,
chronological_holdout,sleep_cohort_pair_calibrated10,S3,0.6606176130932906,0.6077650572424093,False,True,True,131,0.1,,
chronological_holdout,sleep_cohort_pair_calibrated10,S4,0.6957450968544546,0.4704918032786885,False,True,True,131,0.1,,
chronological_holdout,sleep_cohort_pair_calibrated10,all,0.6694485320516722,0.5250597264017569,False,True,True,131,0.1,,
chronological_holdout,sleep_pressure_route_calibrated10,Q1,0.6962101199110159,0.5312206572769953,False,True,True,131,0.1,,
chronological_holdout,sleep_pressure_route_calibrated10,Q2,0.6824595609687402,0.46512746512746506,False,True,True,131,0.1,,
chronological_holdout,sleep_pressure_route_calibrated10,Q3,0.6600683856281672,0.5010131712259371,False,True,True,131,0.1,,
chronological_holdout,sleep_pressure_route_calibrated10,S1,0.6248008675556341,0.4514905149051491,False,True,True,131,0.1,,
chronological_holdout,sleep_pressure_route_calibrated10,S2,0.6754775914533597,0.4776960784313726,False,True,True,131,0.1,,
chronological_holdout,sleep_pressure_route_calibrated10,S3,0.6686105171838609,0.48606271777003485,False,True,True,131,0.1,,
chronological_holdout,sleep_pressure_route_calibrated10,S4,0.6920129256334294,0.5330210772833723,False,True,True,131,0.1,,
chronological_holdout,sleep_pressure_route_calibrated10,all,0.6713771383334582,0.4922330974314752,False,True,True,131,0.1,,
subject_heldout,cohort_relative_route_calibrated10,Q1,0.7063273004539,0.394401532960629,False,True,True,450,0.1,,
subject_heldout,cohort_relative_route_calibrated10,Q2,0.6945607791758779,0.43327782347866217,False,True,True,450,0.1,,
subject_heldout,cohort_relative_route_calibrated10,Q3,0.6796440501088863,0.4631893004115227,False,True,True,450,0.1,,
subject_heldout,cohort_relative_route_calibrated10,S1,0.643872043331797,0.3537049269948293,False,True,True,450,0.1,,
subject_heldout,cohort_relative_route_calibrated10,S2,0.6600928124898453,0.40836068781113455,False,True,True,450,0.1,,
subject_heldout,cohort_relative_route_calibrated10,S3,0.6500038845704729,0.430898975626987,False,True,True,450,0.1,,
subject_heldout,cohort_relative_route_calibrated10,S4,0.700837291875938,0.3935185185185185,False,True,True,450,0.1,,
subject_heldout,cohort_relative_route_calibrated10,all,0.676476880286674,0.41105025225746905,False,True,True,450,0.1,,
subject_heldout,existing_cohort_human_state_calibrated10,Q1,0.7072501051704015,0.40627407597637344,False,True,True,450,0.1,,
subject_heldout,existing_cohort_human_state_calibrated10,Q2,0.6915787955351028,0.4658815031801128,False,True,True,450,0.1,,
subject_heldout,existing_cohort_human_state_calibrated10,Q3,0.6827131028266853,0.4283539094650206,False,True,True,450,0.1,,
subject_heldout,existing_cohort_human_state_calibrated10,S1,0.6396941557523609,0.4557527163390356,False,True,True,450,0.1,,
subject_heldout,existing_cohort_human_state_calibrated10,S2,0.6622053917895341,0.37794830547162017,False,True,True,450,0.1,,
subject_heldout,existing_cohort_human_state_calibrated10,S3,0.673556947096526,0.3093871423525256,False,True,True,450,0.1,,
subject_heldout,existing_cohort_human_state_calibrated10,S4,0.6937896284641863,0.4130391213724547,False,True,True,450,0.1,,
subject_heldout,existing_cohort_human_state_calibrated10,all,0.6786840180906852,0.4080909677367347,False,True,True,450,0.1,,
subject_heldout,multi_target_predicted_calibrated10,Q1,0.7021605265673931,0.4264238162027617,False,True,True,450,0.1,,
subject_heldout,multi_target_predicted_calibrated10,Q2,0.692762689814161,0.44457374450753395,False,True,True,450,0.1,,
subject_heldout,multi_target_predicted_calibrated10,Q3,0.6788997961598647,0.4503703703703704,False,True,True,450,0.1,,
subject_heldout,multi_target_predicted_calibrated10,S1,0.6439103585517116,0.3701510216168196,False,True,True,450,0.1,,
subject_heldout,multi_target_predicted_calibrated10,S2,0.6624019492902135,0.3810134562292124,False,True,True,450,0.1,,
subject_heldout,multi_target_predicted_calibrated10,S3,0.6533563122925644,0.41599699752737546,False,True,True,450,0.1,,
subject_heldout,multi_target_predicted_calibrated10,S4,0.7010178326680502,0.389690556357223,False,True,True,450,0.1,,
subject_heldout,multi_target_predicted_calibrated10,all,0.676358495049137,0.4111742804016138,False,True,True,450,0.1,,
subject_heldout,prior_only_calibrated10,Q1,0.7045102198430893,0.39018391576618405,False,True,True,450,0.1,,
