decision,selected_candidate_id,root_uploadsafe_path,worldview,h098_feature_set,h098_alpha,route_basis_feature_set,route_basis_k_basis,route_basis_alpha,route_basis_n_x_features,route_basis_loo_mae,route_basis_loo_rmse,route_basis_weighted_loo_mae,route_basis_weighted_loo_rmse,route_basis_loo_spearman,route_basis_loo_pair_acc,route_basis_h088_loo_pred,route_basis_h088_loo_error,route_basis_h088_loo_abs_error,route_basis_h088_sign_ok,route_basis_base_loo_abs_error,route_basis_full_fit_weighted_mae,route_basis_route_basis_rank_score,candidate_id,spec_name,mode,target_group,fit_feature_set,fit_alpha,k,alpha,cap,selected_cells,changed_cells_vs_h057,changed_rows_vs_h057,model_pred_delta_vs_h057,posterior_delta_vs_h057,hard_diag_delta_vs_h057,anti_h088_direction_rate,h057_positive_align_rate,selected_toxic_mean,selected_conflict_rate,selected_safe_cell_mean,mean_bad_same_rank,cos_h088_direction,cos_h057_vs_h042_direction,cos_h057_vs_h050_direction,max_positive_bad_cosine,mean_abs_prob_move_vs_h057,max_abs_prob_move_vs_h057,selected_subjects,selected_rows,h097_score,file,resolved_path,Q1_changed_vs_h057,Q2_changed_vs_h057,Q3_changed_vs_h057,S1_changed_vs_h057,S2_changed_vs_h057,S3_changed_vs_h057,S4_changed_vs_h057,bad_cos_submission_h010_objectiv,bad_cos_submission_e216_maskfam,bad_cos_submission_e323_5508f966,bad_cos_submission_jepa_latent_q,bad_cos_submission_jepa_latent_r,bad_cos_submission_lejepa_target,bad_cos_submission_ordinal_q_con,path,rows,keys_match,duplicate_keys,nan_cells,min_prob,max_prob,changed_cells_vs_h057_validation,upload_safe,route_basis_pred_delta_vs_h057,route_basis_k,selected_basis_actions,mean_h100_action_score,mean_route_basis_action_delta,mean_assignment_route_score,mean_h099_route_score,basis_specs,h100_score,h102_cum_bad_max_pos,h102_cum_bad_weighted_pos,h102_cum_h088_axis_cos,h102_cum_good_max_cos,h102_cum_good_mean_cos,h102_cum_good_bad_margin,h103_route_pred_delta,h103_cell_pred_delta,mean_h103_shadow_credit,mean_h103_bad_weighted_pos,mean_h103_bad_weighted_neg,mean_h103_good_max_cos,reserve_actions,gain_actions,h103_score,root_path,root_rows,root_keys_match,root_duplicate_keys,root_nan_cells,root_min_prob,root_max_prob,root_changed_cells_vs_h057_validation,root_upload_safe
promote_h103_toxic_shadow_cancellation,h103_dense_nullplus_conflict_c132_r45_amp100_89496ed5,/Users/kbsoo/Downloads/cl2/submission_h103_shadowcancel_89496ed5_uploadsafe.csv,H102 strict-null can be expanded by pairing conflict routes with counter-shadow reserves,state_core,0.1,signed_meta,40,0.1,45,0.0004773202472775891,0.0007288846230528228,0.00021650893124031332,0.0002932850021972715,0.8971515758942554,0.8763636363636363,0.0008528716074458096,0.00010626360744577217,0.00010626360744577217,1.0,0.000148814415384847,4.025219920324909e-05,4.8992935458841826e-05,h103_dense_nullplus_conflict_c132_r45_amp100_89496ed5,dense_nullplus_conflict_c132_r45_amp100,route_basis,dense_conflict,state_core,0.1,132,1.0,2.0,28,28,23,-6.32536661971493e-05,3.429695326756571e-05,5.091707210679628e-05,0.9642857142857143,0.9642857142857143,0.6387959183673472,1.0,0.018536146938775495,0.6253673469387756,-0.0440571723455315,0.19349548179742307,0.1878639317535318,0.0,0.0003396712458108096,0.08787799286653208,10,"0,3,10,35,56,61,70,78,98,101,110,135,136,139,143,144,146,149,151,164,196,216,235",0.3803185966726252,submission_h103_dense_nullplus_conflict_c132_r45_amp100_89496ed5.csv,/Users/kbsoo/Downloads/cl2/hitl/h103_toxic_shadow_cancellation_hsjepa/submission_h103_dense_nullplus_conflict_c132_r45_amp100_89496ed5.csv,4,0,11,4,1,1,7,-0.04839997207779847,-0.05276982838090473,-0.05091868446807573,-0.039982880272702276,-0.06330267351896116,-0.05213739502720175,-0.06702262621451435,/Users/kbsoo/Downloads/cl2/hitl/h103_toxic_shadow_cancellation_hsjepa/submission_h103_dense_nullplus_conflict_c132_r45_amp100_89496ed5.csv,250,True,0,0,4.939277944527429e-06,0.9999967514907456,28,True,-0.002437589325494381,40,23,0.6712313266622344,-0.0001029826377605893,0.33985999527410204,0.5477949353958171,"basis_conflict_a052,basis_objective_a042,basis_q2_counter_a050,basis_tail_hybrid_a044",1.1229259309208202,0.0,0.0,-0.00894556718134319,0.0367275202076651,0.03560905620911425,0.0367275202076651,-0.002437589325494381,-6.32536661971493e-05,0.008155378459419993,0.0008841132667326256,0.0020677310386248635,0.006866585312375569,0,23,1.4107361586926523,/Users/kbsoo/Downloads/cl2/submission_h103_shadowcancel_89496ed5_uploadsafe.csv,250,True,0,0,4.939277944527429e-06,0.9999967514907456,28,True
