bundles,rows,cells,mean_route_energy_delta,median_route_energy_delta,negative_energy_rate,s2_any_rate,s2_bridge_rate,same_direction_rate,mean_public_utility,mean_solver_score,max_driver_h088_alignment,iteration
34,34,67,-0.011116592618955716,-0.00738692931210245,0.7941176470588235,0.6470588235294118,0.35294117647058826,0.5294117647058824,0.0006613287908999843,0.001199200399684822,0.6188571428571429,12
34,34,67,-0.010853019847314764,-0.0049804661866981,0.7352941176470589,0.5882352941176471,0.29411764705882354,0.5882352941176471,0.0006928279899090034,0.0012301241857235214,0.6188571428571429,13
34,34,67,-0.009706831730283203,-0.0078463270222089,0.7941176470588235,0.6176470588235294,0.3235294117647059,0.47058823529411764,0.0006413977343308418,0.0011284188744903258,0.6188571428571429,14
34,34,67,-0.008910794212193488,-0.0053003582877335,0.7941176470588235,0.6176470588235294,0.2647058823529412,0.6176470588235294,0.0006552232391380965,0.0011222624080009832,0.6188571428571429,15
34,34,66,-0.01036942409319256,-0.0068261647353186,0.7941176470588235,0.6764705882352942,0.38235294117647056,0.5882352941176471,0.0006708665341850341,0.0011984758511523132,0.6188571428571429,16
34,34,67,-0.010546248305976893,-0.00442407823732435,0.7941176470588235,0.5882352941176471,0.3235294117647059,0.6176470588235294,0.0006307048032634889,0.0011648558772776158,0.6188571428571429,17
34,34,68,-0.013429282807186336,-0.0070661885630254,0.8235294117647058,0.7352941176470589,0.4117647058823529,0.6470588235294118,0.000696004917469273,0.0013709667534940503,0.6137142857142858,18
34,34,67,-0.009037478119372477,-0.0048807007312252,0.7352941176470589,0.5294117647058824,0.20588235294117646,0.5588235294117647,0.0005872968810842817,0.0010279816959629753,0.6188571428571429,19
34,34,67,-0.008086130982005118,-0.005285281486380151,0.6764705882352942,0.5588235294117647,0.23529411764705882,0.5294117647058824,0.0005995167123587782,0.0009990982166486156,0.6188571428571429,20
34,34,67,-0.011140219152448578,-0.0078914988139093,0.7941176470588235,0.7941176470588235,0.4117647058823529,0.5882352941176471,0.0006304915581154699,0.0011861831429961626,0.6188571428571429,21
34,34,66,-0.011758013185252459,-0.0078097897121271,0.7941176470588235,0.5588235294117647,0.23529411764705882,0.5,0.0006758157165412147,0.0012469743375216314,0.6188571428571429,22
34,34,67,-0.01078284716272577,-0.009275676688081099,0.8529411764705882,0.6470588235294118,0.35294117647058826,0.5588235294117647,0.0006617832019003077,0.0012007560596534227,0.6188571428571429,23
34,34,68,-0.009846687617067982,-0.00663339588347585,0.7647058823529411,0.6764705882352942,0.4117647058823529,0.5294117647058824,0.0006107899187368414,0.001120392695565767,0.6188571428571429,24
34,34,67,-0.011712947976169544,-0.008414970232251,0.7647058823529411,0.6176470588235294,0.2647058823529412,0.5294117647058824,0.0006461220506236478,0.0012055284553721152,0.6188571428571429,25
34,34,68,-0.009903051793962347,-0.00700653490028835,0.8529411764705882,0.6764705882352942,0.38235294117647056,0.6176470588235294,0.0007050316539784734,0.0012226828151402885,0.6188571428571429,26
34,34,66,-0.009821170735954414,-0.0079868432299698,0.8529411764705882,0.6176470588235294,0.35294117647058826,0.6176470588235294,0.0006293053513221263,0.0011363822238795592,0.6188571428571429,27
34,34,68,-0.012858882561316823,-0.00963686634866605,0.8529411764705882,0.6764705882352942,0.4117647058823529,0.5588235294117647,0.0006956929650232723,0.0013204445954804896,0.6125714285714285,28
34,34,66,-0.011879447622676237,-0.0104065656648233,0.7647058823529411,0.5588235294117647,0.23529411764705882,0.5294117647058824,0.0007046389636371446,0.0013091528610722387,0.6188571428571429,29
34,34,68,-0.009614527606389324,-0.00779955484917115,0.8235294117647058,0.6470588235294118,0.35294117647058826,0.6176470588235294,0.000722952354779737,0.001238130939925133,0.6188571428571429,30
34,34,66,-0.008483187046109782,-0.0050661020890312,0.7941176470588235,0.6470588235294118,0.35294117647058826,0.4117647058823529,0.0006908865163155883,0.001125091827371817,0.6188571428571429,31
34,34,67,-0.012752287058954011,-0.008174874859144001,0.8235294117647058,0.6176470588235294,0.3235294117647059,0.6764705882352942,0.0006755999518729414,0.0012938991710381622,0.6188571428571429,32
34,34,66,-0.008641049288505885,-0.0067266596056145996,0.7058823529411765,0.5588235294117647,0.2647058823529412,0.5,0.0006990014413614485,0.0011354125343542867,0.6188571428571429,33
34,34,66,-0.010668847890914062,-0.0051168060639733,0.7941176470588235,0.6764705882352942,0.38235294117647056,0.5588235294117647,0.00055055198548275,0.0010536859931893185,0.6137142857142858,34
34,34,68,-0.012958751909448119,-0.00914376515834635,0.7647058823529411,0.6764705882352942,0.4117647058823529,0.6176470588235294,0.0006775571770640846,0.0013122989572802394,0.6188571428571429,35
34,34,68,-0.01197321118156852,-0.007588802896291949,0.8823529411764706,0.6470588235294118,0.29411764705882354,0.6470588235294118,0.0006903594089796228,0.0013065905719345729,0.6188571428571429,36
34,34,67,-0.014356153585351703,-0.0142243443219209,0.8529411764705882,0.6470588235294118,0.2647058823529412,0.47058823529411764,0.0005398537087369553,0.0011706395010596794,0.6188571428571429,37
34,34,68,-0.009906495206468977,-0.007383846317628701,0.7647058823529411,0.6764705882352942,0.47058823529411764,0.6176470588235294,0.0007356473853431389,0.0012624594772772686,0.6188571428571429,38
34,34,66,-0.010362146632511369,-0.0074765769804718,0.8235294117647058,0.5,0.17647058823529413,0.5,0.0005141493144729293,0.0009878297522100971,0.6188571428571429,39
34,34,68,-0.014650814986528126,-0.0096787043535455,0.8529411764705882,0.7058823529411765,0.4117647058823529,0.5588235294117647,0.0006221686059831086,0.0013031271680929535,0.6188571428571429,40
34,34,66,-0.007459117165791288,-0.0040677861925599995,0.7058823529411765,0.5588235294117647,0.23529411764705882,0.5588235294117647,0.0006892901581120882,0.0010919876503145034,0.6188571428571429,41
34,34,68,-0.011377237845365675,-0.01046777316362775,0.8529411764705882,0.6470588235294118,0.35294117647058826,0.6764705882352942,0.0007442405159286952,0.001337570795585333,0.6137142857142858,42
34,34,65,-0.009213353054337275,-0.0089772832272604,0.7941176470588235,0.5882352941176471,0.3235294117647059,0.5882352941176471,0.0007408019459192287,0.00123284873056078,0.6188571428571429,43
34,34,68,-0.008784936735737115,-0.0051457331547427,0.7941176470588235,0.6764705882352942,0.38235294117647056,0.5,0.0007366586719115127,0.0012080482428267576,0.6188571428571429,44
34,34,67,-0.009768144149250478,-0.00900888065507275,0.7941176470588235,0.5882352941176471,0.35294117647058826,0.5882352941176471,0.0006616227771745411,0.0011559605313362419,0.6188571428571429,45
34,34,68,-0.009986226601504465,-0.0068197400451659,0.7941176470588235,0.5882352941176471,0.2647058823529412,0.6470588235294118,0.0006954575411863638,0.0012054488363849826,0.6188571428571429,46
34,34,68,-0.010102936383030024,-0.00546546380062585,0.7352941176470589,0.6470588235294118,0.3235294117647059,0.5294117647058824,0.0007395309867724084,0.0012638808471752306,0.6188571428571429,47
34,34,66,-0.011584929668667369,-0.00671732914478145,0.7941176470588235,0.5882352941176471,0.2647058823529412,0.5588235294117647,0.0006640258389722642,0.001234635492545362,0.6188571428571429,48
34,34,67,-0.012127884993116886,-0.0092010157090615,0.7941176470588235,0.6470588235294118,0.35294117647058826,0.47058823529411764,0.0007463552389510135,0.0013687526542439429,0.6137142857142858,49
34,34,68,-0.012743115192910735,-0.0098135888568191,0.8235294117647058,0.6470588235294118,0.3235294117647059,0.4411764705882353,0.0007070151824159542,0.001320637058408223,0.6188571428571429,50
34,34,66,-0.010850574362921613,-0.00860319046579955,0.7647058823529411,0.6470588235294118,0.3235294117647059,0.5588235294117647,0.0005793710241465347,0.0011050142576517037,0.6188571428571429,51
34,34,68,-0.014441717956196134,-0.0136387188922057,0.8823529411764706,0.6470588235294118,0.3235294117647059,0.6470588235294118,0.00051653199079525,0.0011968372881819818,0.6188571428571429,52
34,34,67,-0.010905570407923297,-0.00462274117977185,0.8529411764705882,0.8235294117647058,0.4411764705882353,0.6764705882352942,0.0006787425978611588,0.0012549373039294491,0.6188571428571429,53
34,34,66,-0.009613357890894248,-0.0043641282430961,0.7058823529411765,0.5882352941176471,0.29411764705882354,0.5294117647058824,0.000724102868023005,0.0012120825974583009,0.6188571428571429,54
34,34,67,-0.013588118456131311,-0.0101465021691148,0.8529411764705882,0.6176470588235294,0.29411764705882354,0.6176470588235294,0.0006538636943583575,0.0013006351174724797,0.6188571428571429,55
34,34,66,-0.009740676975484924,-0.0063697785690844,0.8529411764705882,0.6470588235294118,0.3235294117647059,0.6176470588235294,0.0006488846089911471,0.001163717759538373,0.6137142857142858,56
34,34,67,-0.010690005663948846,-0.00494382270541835,0.8823529411764706,0.7058823529411765,0.38235294117647056,0.5,0.0007259803831849392,0.0012585476129228816,0.6188571428571429,57
34,34,67,-0.009565255464054085,-0.00760575963761795,0.7647058823529411,0.6470588235294118,0.3235294117647059,0.6176470588235294,0.0007010135713457517,0.0012164746632969856,0.6137142857142858,58
34,34,66,-0.00810608812481924,-0.0057628221819536005,0.7352941176470589,0.6176470588235294,0.35294117647058826,0.5588235294117647,0.0006236150873164704,0.001048776238342246,0.6188571428571429,59
34,34,67,-0.010030575193817436,-0.00455710063948335,0.7647058823529411,0.5588235294117647,0.29411764705882354,0.5588235294117647,0.0004778570508007049,0.000945963627925573,0.6188571428571429,60
34,34,66,-0.011575700889847175,-0.009551263491197951,0.7647058823529411,0.6176470588235294,0.29411764705882354,0.6176470588235294,0.0006672679426783971,0.0012417114227320663,0.6188571428571429,61
34,34,67,-0.014064076883662456,-0.011540593853604949,0.7941176470588235,0.7058823529411765,0.4117647058823529,0.6176470588235294,0.0006854888167107574,0.0013702216198262143,0.6188571428571429,62
34,34,68,-0.011346164896797023,-0.009250297354867001,0.8235294117647058,0.6176470588235294,0.35294117647058826,0.5882352941176471,0.0005714058990007225,0.0011152216694953533,0.6188571428571429,63
34,34,63,-0.010706608145216505,-0.007884007714996,0.7941176470588235,0.6470588235294118,0.35294117647058826,0.47058823529411764,0.0006011238555536301,0.001114343159183754,0.6188571428571429,64
34,34,65,-0.009916527104158603,-0.00623861458136165,0.7941176470588235,0.5588235294117647,0.3235294117647059,0.5588235294117647,0.0006639082529967558,0.0011584973541575567,0.6188571428571429,65
34,34,68,-0.01124609888755524,-0.01011556093251455,0.7352941176470589,0.5294117647058824,0.3235294117647059,0.6470588235294118,0.0006368512878895518,0.0011910943985120011,0.6188571428571429,66
34,34,67,-0.011818425948056547,-0.008330340470922251,0.7352941176470589,0.6764705882352942,0.38235294117647056,0.5882352941176471,0.0006678847375074941,0.0012718516913102374,0.6188571428571429,67
34,34,67,-0.010249480307149979,-0.0066167513356906495,0.8235294117647058,0.7352941176470589,0.38235294117647056,0.7058823529411765,0.0006980441585308693,0.0012354632350905681,0.6188571428571429,68
34,34,68,-0.012170039128009999,-0.00927114589111145,0.7941176470588235,0.6176470588235294,0.2647058823529412,0.5588235294117647,0.0007171738954277547,0.0013239113052181967,0.6188571428571429,69
34,34,67,-0.01308749450258648,-0.010966448913727351,0.7941176470588235,0.5882352941176471,0.3235294117647059,0.6764705882352942,0.0006657658955391126,0.0013135196780790642,0.6188571428571429,70
34,34,66,-0.010007837042237675,-0.009228601148256351,0.7941176470588235,0.5588235294117647,0.2647058823529412,0.5294117647058824,0.0006582534694651095,0.0011536737429676733,0.6188571428571429,71
34,34,68,-0.009689113591101847,-0.00683039203902305,0.7941176470588235,0.6176470588235294,0.3235294117647059,0.7058823529411765,0.000724797462981809,0.0012648158655465252,0.6177142857142857,72
34,34,67,-0.011756302207051494,-0.009250297354867001,0.7941176470588235,0.6764705882352942,0.4117647058823529,0.6764705882352942,0.0006241788133042588,0.0011973970358923776,0.6177142857142857,73
34,34,66,-0.007592232577481045,-0.0034805549083563,0.6764705882352942,0.5,0.23529411764705882,0.5294117647058824,0.00043632568513033766,0.0007972893854678095,0.6188571428571429,74
34,34,64,-0.00986639629411322,-0.00504941715119255,0.7352941176470589,0.5588235294117647,0.23529411764705882,0.38235294117647056,0.0005605066248978518,0.0010195841168588163,0.6188571428571429,75
34,34,66,-0.0106261127521467,-0.00900888065507275,0.7647058823529411,0.5588235294117647,0.23529411764705882,0.5588235294117647,0.0006983100456948375,0.0012249604680707744,0.6177142857142857,76
34,34,68,-0.00862794507884032,-0.0061170459888015005,0.6764705882352942,0.4411764705882353,0.14705882352941177,0.4411764705882353,0.0007076403862257471,0.0011390509809069448,0.6188571428571429,77
34,34,67,-0.011357032024313997,-0.010093654437359299,0.7647058823529411,0.6764705882352942,0.4117647058823529,0.5882352941176471,0.0006373686695144822,0.0011783767442038367,0.6188571428571429,78
34,34,68,-0.011413571213958971,-0.00619656846732425,0.7647058823529411,0.6176470588235294,0.3235294117647059,0.6470588235294118,0.0005018915508391801,0.0010418520115061326,0.6188571428571429,79
34,34,67,-0.009554736002185272,-0.0047540262701329505,0.8235294117647058,0.5882352941176471,0.3235294117647059,0.5588235294117647,0.0005244236820812705,0.000969296998397456,0.6188571428571429,80
34,34,65,-0.010165384274883657,-0.00405040826374715,0.8235294117647058,0.7058823529411765,0.38235294117647056,0.5588235294117647,0.0005988646531434439,0.0010909204159575909,0.6188571428571429,81
34,34,67,-0.014264610113681006,-0.01082833828496685,0.8529411764705882,0.7352941176470589,0.4117647058823529,0.6764705882352942,0.00047878776350338177,0.0011396369905363106,0.6188571428571429,82
34,34,66,-0.013343708791834063,-0.0125793964163529,0.7941176470588235,0.6470588235294118,0.3235294117647059,0.6176470588235294,0.0007490355758973896,0.001424542066104728,0.6137142857142858,83
34,34,68,-0.010992327951644718,-0.0060061820898657005,0.7941176470588235,0.7058823529411765,0.38235294117647056,0.7058823529411765,0.000779253026029603,0.0013673296340286445,0.6188571428571429,84
34,34,67,-0.011428449050377772,-0.010976767202146999,0.7941176470588235,0.6176470588235294,0.35294117647058826,0.5588235294117647,0.0007273102922845018,0.0013167411415360986,0.6188571428571429,85
34,34,66,-0.01103945232251107,-0.0087079145187418,0.8235294117647058,0.6470588235294118,0.29411764705882354,0.6176470588235294,0.0004924076397874415,0.001020188249579214,0.6188571428571429,86
34,34,68,-0.009846547637804114,-0.007056282559042349,0.7647058823529411,0.47058823529411764,0.17647058823529413,0.47058823529411764,0.0006476252511472381,0.0011308718733505025,0.6188571428571429,87
34,34,68,-0.01217872524312569,-0.0083419555160939,0.7941176470588235,0.6764705882352942,0.38235294117647056,0.6470588235294118,0.0006799896079792622,0.0012984762240993478,0.6137142857142858,88
34,34,66,-0.009502864537439645,-0.00588742142180305,0.7352941176470589,0.5882352941176471,0.3235294117647059,0.5588235294117647,0.0004804091698403224,0.0009185800639217663,0.6188571428571429,89
34,34,68,-0.009995542291440134,-0.0098096622574212,0.8235294117647058,0.6470588235294118,0.35294117647058826,0.6176470588235294,0.000530856722386817,0.0010149661539634093,0.6188571428571429,90
34,34,68,-0.00885419711786434,-0.007979538455342751,0.7647058823529411,0.5,0.23529411764705882,0.47058823529411764,0.0007079289747514647,0.0011602632038365702,0.6188571428571429,91
34,34,68,-0.0140955685144012,-0.011225646180267699,0.8235294117647058,0.5882352941176471,0.29411764705882354,0.5588235294117647,0.0006662484707674969,0.0013283815179858836,0.6188571428571429,92
34,34,68,-0.00828683116726367,-0.00419779737609945,0.8235294117647058,0.5588235294117647,0.2647058823529412,0.5,0.0006525771218617801,0.0010900202805142086,0.6188571428571429,93
34,34,64,-0.01335471587369419,-0.01002715774724175,0.7941176470588235,0.5882352941176471,0.23529411764705882,0.4411764705882353,0.0006882185280842559,0.001314713844819981,0.6188571428571429,94
34,34,66,-0.011900681263611702,-0.0082209281207165,0.7647058823529411,0.6764705882352942,0.35294117647058826,0.5882352941176471,0.0006011498991137882,0.0011974383435231185,0.6188571428571429,95
34,34,68,-0.008144396016432558,-0.00799877227971715,0.7352941176470589,0.5294117647058824,0.23529411764705882,0.5,0.0006487431147676301,0.0010672241771585993,0.6188571428571429,96
34,34,67,-0.011802321743352717,-0.00971152732768565,0.7647058823529411,0.6176470588235294,0.3235294117647059,0.5294117647058824,0.0004026861301627235,0.0009294162675755619,0.6188571428571429,97
34,34,66,-0.011532754394978842,-0.0085556104338971,0.8235294117647058,0.5588235294117647,0.23529411764705882,0.5588235294117647,0.0006556070291211751,0.0012264961417014426,0.6137142857142858,98
34,34,68,-0.013728631372128553,-0.010999244224553551,0.9117647058823529,0.6176470588235294,0.38235294117647056,0.6470588235294118,0.0006953852400430027,0.0013834650086386787,0.6188571428571429,99
34,34,67,-0.010741822144971795,-0.0058803541724631,0.8823529411764706,0.5588235294117647,0.20588235294117646,0.5294117647058824,0.0007129127954241911,0.0012603290199505485,0.6137142857142858,100
34,34,68,-0.011106814539152677,-0.00740805122209395,0.7941176470588235,0.6764705882352942,0.4117647058823529,0.6470588235294118,0.0006834113595869689,0.0012512402522518997,0.6177142857142857,101
34,34,68,-0.009912257377364809,-0.0090267530932887,0.8529411764705882,0.7058823529411765,0.38235294117647056,0.5882352941176471,0.0007317574182284911,0.0012694676347089894,0.6188571428571429,102
34,34,66,-0.009973311920029322,-0.008931863346588399,0.7941176470588235,0.5882352941176471,0.35294117647058826,0.5,0.000646029370431989,0.0011492017621422556,0.6188571428571429,103
34,34,67,-0.013163839434132147,-0.00731372419447935,0.8235294117647058,0.6764705882352942,0.35294117647058826,0.5,0.000636629281380577,0.0012523416996841077,0.6188571428571429,104
34,34,68,-0.009479664293646481,-0.0038444562844783,0.7647058823529411,0.5882352941176471,0.2647058823529412,0.5588235294117647,0.0006907210430231998,0.0011803920536210123,0.6188571428571429,105
34,34,66,-0.011539168402436613,-0.008649302044285451,0.8235294117647058,0.6176470588235294,0.29411764705882354,0.6470588235294118,0.0006397604053471292,0.0012238030142811484,0.6188571428571429,106
34,34,66,-0.013073974047130144,-0.0099637415229772,0.8529411764705882,0.5882352941176471,0.3235294117647059,0.6176470588235294,0.0005646541732271125,0.0011773135839663004,0.6188571428571429,107
34,34,67,-0.011953370116759302,-0.00948238989119685,0.7058823529411765,0.7058823529411765,0.35294117647058826,0.5588235294117647,0.0006071551704179515,0.0011906009456601734,0.6125714285714285,108
34,34,67,-0.010001430533321707,-0.0062511746760975,0.7941176470588235,0.6176470588235294,0.3235294117647059,0.6470588235294118,0.0007262123860353643,0.0012646121910748404,0.6188571428571429,109
34,34,67,-0.011506698253522598,-0.00819992708621475,0.7058823529411765,0.5882352941176471,0.2647058823529412,0.5588235294117647,0.0007131700482378087,0.0012882420977764599,0.6137142857142858,110
34,34,67,-0.011073221834368523,-0.0042598812932648,0.7941176470588235,0.5588235294117647,0.29411764705882354,0.4411764705882353,0.0006512639739365986,0.001192568476866343,0.6188571428571429,111
34,34,66,-0.010650204847146245,-0.0073562534409847,0.7941176470588235,0.6176470588235294,0.2647058823529412,0.6176470588235294,0.000682475577473537,0.001228870782411547,0.6188571428571429,112
34,34,67,-0.008952525821566677,-0.00427274184654085,0.7352941176470589,0.5882352941176471,0.2647058823529412,0.5882352941176471,0.0006163127462882663,0.001088058064787793,0.6188571428571429,113
34,34,66,-0.014537633742631832,-0.014613993592859899,0.7941176470588235,0.6470588235294118,0.3235294117647059,0.5588235294117647,0.0005194319851741796,0.0011683298288100304,0.6188571428571429,114
34,34,68,-0.011972042975157344,-0.0075567619592264,0.7941176470588235,0.6176470588235294,0.3235294117647059,0.5882352941176471,0.0007280484086389059,0.0013208731532305584,0.6125714285714285,115
34,34,64,-0.009429304096560398,-0.00546592382033135,0.7941176470588235,0.5588235294117647,0.23529411764705882,0.5294117647058824,0.0005572264015088001,0.0010198447961253289,0.6188571428571429,116
34,34,68,-0.010885415727840238,-0.0088722766358195,0.7058823529411765,0.6176470588235294,0.3235294117647059,0.5882352941176471,0.0006940960381362494,0.00124413943687823,0.6188571428571429,117
34,34,67,-0.011637049551190373,-0.0099659225963266,0.8823529411764706,0.6470588235294118,0.3235294117647059,0.5,0.0005908198639981352,0.0011476301864905669,0.6091428571428571,118
34,34,66,-0.008644314743051126,-0.00786429348951895,0.7352941176470589,0.5882352941176471,0.29411764705882354,0.5,0.0007006622493018211,0.001157825039818464,0.6188571428571429,119
34,34,68,-0.012355996627002685,-0.00866186596376755,0.7941176470588235,0.5882352941176471,0.23529411764705882,0.5294117647058824,0.0006257075795567258,0.0012055158649992457,0.6188571428571429,120
34,34,68,-0.012219173383726715,-0.0110587639152203,0.8235294117647058,0.6176470588235294,0.23529411764705882,0.5294117647058824,0.0007364449131836889,0.0013467914541166618,0.6188571428571429,121
34,34,68,-0.011845732103625715,-0.0118738916282074,0.8235294117647058,0.5588235294117647,0.20588235294117646,0.5588235294117647,0.0006771099979270499,0.0012550102650135467,0.6188571428571429,122
34,34,68,-0.010649499890063314,-0.00578941244603275,0.8235294117647058,0.6176470588235294,0.38235294117647056,0.5882352941176471,0.0005175645545927165,0.001028103454961059,0.6188571428571429,123
34,34,68,-0.01360711280940981,-0.011572680901225749,0.8529411764705882,0.5882352941176471,0.2647058823529412,0.6470588235294118,0.0007568137357677862,0.0014390916570087564,0.6188571428571429,124
34,34,67,-0.009354418333497948,-0.0062429639506598,0.7647058823529411,0.5588235294117647,0.23529411764705882,0.6470588235294118,0.0007342353635051488,0.0012385628908640155,0.6188571428571429,125
34,34,66,-0.009953793332842896,-0.008002149153297049,0.7058823529411765,0.5882352941176471,0.29411764705882354,0.47058823529411764,0.0006721245122495883,0.0011723845865238712,0.6188571428571429,126
34,34,64,-0.012298453097555168,-0.0097957187468824,0.7941176470588235,0.5588235294117647,0.2647058823529412,0.5,0.0006722982598065082,0.0012513822372552264,0.6188571428571429,127
34,34,65,-0.010826377473375767,-0.00712785456146965,0.7647058823529411,0.5588235294117647,0.29411764705882354,0.47058823529411764,0.0004824133892639001,0.0009641887171035028,0.6188571428571429,128
34,34,67,-0.011754749537948249,-0.01002398078480585,0.8823529411764706,0.5882352941176471,0.2647058823529412,0.6176470588235294,0.0006528619091430912,0.0012418328762603434,0.6188571428571429,129
34,34,67,-0.009206624840887802,-0.005304605028228149,0.7352941176470589,0.5294117647058824,0.2647058823529412,0.5,0.0006336471631190767,0.0010881513061815602,0.6188571428571429,130
34,34,66,-0.014564938514549298,-0.0097161240978287,0.9117647058823529,0.7058823529411765,0.38235294117647056,0.47058823529411764,0.0006907999163387291,0.001364152054663165,0.6188571428571429,131
34,34,68,-0.009009257173508707,-0.00536862743811575,0.6764705882352942,0.5882352941176471,0.29411764705882354,0.5,0.0007099469748277059,0.0011760209954832421,0.6188571428571429,132
34,34,66,-0.012776308669423116,-0.0079331724428679,0.7352941176470589,0.5294117647058824,0.23529411764705882,0.5294117647058824,0.0005115956180845624,0.0010912058812143754,0.6188571428571429,133
34,34,68,-0.009915834065289161,-0.0059966725006862995,0.8235294117647058,0.6764705882352942,0.35294117647058826,0.7352941176470589,0.0007447680725977315,0.0012885113328345477,0.6188571428571429,134
34,34,67,-0.010114608620679139,-0.00509902048470395,0.7647058823529411,0.5588235294117647,0.23529411764705882,0.5882352941176471,0.0006798985318725115,0.0011997943966232123,0.6188571428571429,135
34,34,68,-0.01216212693790084,-0.008777711272099201,0.8235294117647058,0.5294117647058824,0.2647058823529412,0.6176470588235294,0.000763137300655621,0.0013829987396725661,0.6188571428571429,136
34,34,66,-0.011962184053058945,-0.008805064049989049,0.8235294117647058,0.5588235294117647,0.20588235294117646,0.6176470588235294,0.0007044832454058701,0.0012955046886519302,0.6188571428571429,137
34,34,68,-0.010345758965265154,-0.00623512539759255,0.7647058823529411,0.5588235294117647,0.2647058823529412,0.5882352941176471,0.0006564711808270318,0.001158609082634621,0.6188571428571429,138
34,34,68,-0.013153531009504654,-0.00962514693292545,0.8529411764705882,0.6470588235294118,0.35294117647058826,0.5,0.0006032990824129822,0.0012263203004466339,0.6188571428571429,139
34,34,66,-0.014278390886047532,-0.009818185626962149,0.9117647058823529,0.6176470588235294,0.3235294117647059,0.5882352941176471,0.0005023448748559375,0.0011427737994830992,0.6177142857142857,140
34,34,67,-0.006796483686247002,-0.0041609564133077,0.6470588235294118,0.5294117647058824,0.20588235294117646,0.5294117647058824,0.0005351052858598222,0.0008578239190336435,0.6188571428571429,141
34,34,68,-0.007643287650940377,-0.0034532497634981,0.7352941176470589,0.5882352941176471,0.29411764705882354,0.47058823529411764,0.0006938099841561048,0.0011000293034384226,0.6188571428571429,142
34,34,67,-0.011224062783034843,-0.0102145915373348,0.6470588235294118,0.6470588235294118,0.35294117647058826,0.5294117647058824,0.0006838443857091435,0.0012338433188077346,0.6188571428571429,143
34,34,67,-0.008137128423957345,-0.004514257415303299,0.7352941176470589,0.5882352941176471,0.29411764705882354,0.5,0.0006427736926851086,0.0010607621948461505,0.6188571428571429,144
34,34,66,-0.010962662758544654,-0.00748625957704515,0.7941176470588235,0.5294117647058824,0.20588235294117646,0.5882352941176471,0.0007340818747705204,0.0012955099406734426,0.6188571428571429,145
34,34,68,-0.01080652297153903,-0.0069038266145162,0.7941176470588235,0.7058823529411765,0.38235294117647056,0.6470588235294118,0.0006975432018739752,0.0012581386475767522,0.6188571428571429,146
34,34,68,-0.01037682780878743,-0.0044397243167656,0.7941176470588235,0.5882352941176471,0.3235294117647059,0.4411764705882353,0.0006888839393682589,0.001205348977696572,0.6188571428571429,147
34,34,67,-0.008859906113483945,-0.004853118454326099,0.6764705882352942,0.6764705882352942,0.29411764705882354,0.5,0.0006778756997078964,0.0011322355432391595,0.6188571428571429,148
