bundles,rows,cells,mean_route_energy_delta,median_route_energy_delta,negative_energy_rate,s2_any_rate,s2_bridge_rate,same_direction_rate,mean_public_utility,mean_solver_score,max_driver_h088_alignment,iteration
41,41,81,-0.011008116756709018,-0.0090589019709469,0.7560975609756098,0.5853658536585366,0.2926829268292683,0.5121951219512195,0.0006437798641631486,0.0011859839353137527,0.6188571428571429,34
41,41,82,-0.011918300796713752,-0.0083712752879615,0.7317073170731707,0.5853658536585366,0.2926829268292683,0.6341463414634146,0.0006615591320487925,0.001256668671433132,0.6188571428571429,35
41,41,81,-0.014051611285157833,-0.0102161173336132,0.8536585365853658,0.6829268292682927,0.36585365853658536,0.6341463414634146,0.000683058879358056,0.001356894884753263,0.6188571428571429,36
41,41,81,-0.00929862817377162,-0.0080705809534715,0.7804878048780488,0.6829268292682927,0.3902439024390244,0.5853658536585366,0.0006098238034066122,0.0010833585742466441,0.6188571428571429,37
41,41,81,-0.011810424086284445,-0.010083024667728,0.8292682926829268,0.6341463414634146,0.3170731707317073,0.5609756097560976,0.0006804884604450755,0.0012603087755572746,0.6188571428571429,38
41,41,82,-0.011158407192495102,-0.0057762286059088,0.8780487804878049,0.6341463414634146,0.3170731707317073,0.4878048780487805,0.0006886794625942829,0.0012402516300941972,0.6188571428571429,39
41,41,80,-0.010119287427245122,-0.0043931239350014,0.7560975609756098,0.5609756097560976,0.2682926829268293,0.5121951219512195,0.0006348111269564341,0.0011327595918946415,0.6188571428571429,40
41,41,81,-0.010531545022623639,-0.0059005250093031,0.8048780487804879,0.6585365853658537,0.34146341463414637,0.6097560975609756,0.000677739899221878,0.0012198911284170384,0.6188571428571429,41
41,41,80,-0.011256393960920154,-0.0094416927387871,0.8048780487804879,0.5853658536585366,0.2682926829268293,0.4878048780487805,0.0006290663430593634,0.0011608155737844604,0.6188571428571429,42
41,41,82,-0.010415480343302317,-0.0096608342436088,0.8048780487804879,0.6585365853658537,0.36585365853658536,0.5609756097560976,0.0006039470393474122,0.0011164967915950352,0.6188571428571429,43
41,41,82,-0.012565700252528789,-0.0119758269302195,0.8536585365853658,0.6585365853658537,0.34146341463414637,0.5609756097560976,0.0006741407871109243,0.0012932658957575767,0.6188571428571429,44
41,41,82,-0.00932849846762473,-0.0060546219475059,0.6829268292682927,0.5609756097560976,0.24390243902439024,0.5121951219512195,0.0006693667064696073,0.00113579874837127,0.6188571428571429,45
41,41,81,-0.009275713352404133,-0.0048501012051443,0.7317073170731707,0.5853658536585366,0.2682926829268293,0.4878048780487805,0.0006487706102249852,0.0011172637101020445,0.6188571428571429,46
41,41,82,-0.01033383638169546,-0.0055612712170157,0.6829268292682927,0.6097560975609756,0.2926829268292683,0.6341463414634146,0.0006882202340994586,0.0012185680397390323,0.6188571428571429,47
41,41,78,-0.01004850702889045,-0.0080931533874133,0.7317073170731707,0.6097560975609756,0.3170731707317073,0.5121951219512195,0.000635831625921873,0.0011285828448423763,0.6188571428571429,48
41,41,82,-0.0126194776996161,-0.0096608342436088,0.7560975609756098,0.6097560975609756,0.2926829268292683,0.6097560975609756,0.0006579646483665807,0.0012738865194441434,0.6188571428571429,49
41,41,81,-0.008911458046674129,-0.0046317468865201,0.7804878048780488,0.6097560975609756,0.3170731707317073,0.6829268292682927,0.0006396158249146757,0.001105499071992542,0.6188571428571429,50
41,41,78,-0.010744599772831228,-0.0044189245469931,0.7804878048780488,0.6585365853658537,0.34146341463414637,0.5365853658536586,0.0006366762024389779,0.0011692990769138212,0.6188571428571429,51
41,41,80,-0.010203347831471124,-0.0053573064742008,0.7560975609756098,0.6829268292682927,0.36585365853658536,0.6097560975609756,0.0006729871210434731,0.0012050931885797195,0.6188571428571429,52
41,41,80,-0.010479195534705542,-0.0055628178867502,0.8048780487804879,0.6341463414634146,0.3170731707317073,0.5121951219512195,0.0006562650239191925,0.0011794007314364545,0.6188571428571429,53
41,41,80,-0.01352232857544298,-0.0104704431677765,0.8780487804878049,0.6341463414634146,0.3170731707317073,0.6097560975609756,0.0006557839125029438,0.0013060174016272482,0.6188571428571429,54
41,41,80,-0.008538582847809676,-0.0031448100351068,0.6585365853658537,0.6585365853658537,0.34146341463414637,0.5609756097560976,0.0006698329037170804,0.0011108007145754961,0.6188571428571429,55
41,41,82,-0.010259402884855542,-0.0063385149871426,0.7560975609756098,0.5853658536585366,0.2682926829268293,0.5365853658536586,0.0006308124674675268,0.0011409788641540428,0.6188571428571429,56
41,41,79,-0.008768912960929865,-0.0052558985243166,0.7317073170731707,0.6585365853658537,0.34146341463414637,0.5121951219512195,0.0006540137848184853,0.0011029864644855362,0.6188571428571429,57
41,41,81,-0.010302795482146512,-0.0068492553975464,0.7317073170731707,0.5365853658536586,0.21951219512195122,0.5609756097560976,0.0006103870944961252,0.0011088209353510839,0.6188571428571429,58
41,41,80,-0.010322029090721862,-0.0111522970860378,0.7560975609756098,0.6097560975609756,0.3170731707317073,0.6585365853658537,0.0006195606870712292,0.0011437382034817803,0.6188571428571429,59
41,41,82,-0.01078914827943609,-0.0067631590390597,0.8048780487804879,0.6585365853658537,0.34146341463414637,0.5365853658536586,0.000676079814396256,0.0012217779421463972,0.6188571428571429,60
41,41,79,-0.011644722633189615,-0.0102161173336132,0.8048780487804879,0.6097560975609756,0.3170731707317073,0.6585365853658537,0.0006355365116133049,0.0012122280709446983,0.6188571428571429,61
41,41,81,-0.011558530732878327,-0.004143419021902,0.8048780487804879,0.5365853658536586,0.21951219512195122,0.4878048780487805,0.0006389025665918853,0.0011812605667470388,0.6188571428571429,62
41,41,79,-0.011815829545091298,-0.009930603250156,0.8292682926829268,0.5609756097560976,0.24390243902439024,0.4634146341463415,0.0006180405262095375,0.0011716960601768876,0.6188571428571429,63
41,41,80,-0.009978682662659158,-0.0094416927387871,0.7804878048780488,0.6585365853658537,0.34146341463414637,0.5365853658536586,0.0006087230630632194,0.0010949874336468404,0.6188571428571429,64
41,41,78,-0.00936380663115544,-0.0062410935889007,0.7804878048780488,0.5853658536585366,0.2682926829268293,0.5121951219512195,0.0006752114896123146,0.0011383472926491415,0.6188571428571429,65
41,41,80,-0.012661089397583288,-0.0096608342436088,0.8048780487804879,0.6341463414634146,0.34146341463414637,0.4878048780487805,0.0006280718599002023,0.0012250252876043774,0.6188571428571429,66
41,41,81,-0.013789965739050067,-0.0109577368580112,0.8048780487804879,0.7073170731707317,0.3902439024390244,0.4634146341463415,0.0006606790069391365,0.0013042588326897264,0.6188571428571429,67
41,41,81,-0.010673054897153426,-0.0063385149871426,0.8048780487804879,0.6341463414634146,0.3170731707317073,0.5121951219512195,0.0006622490131606197,0.001202478434607853,0.6188571428571429,68
41,41,82,-0.011639329627376521,-0.0096608342436088,0.8536585365853658,0.6097560975609756,0.2926829268292683,0.6829268292682927,0.0006727863491569342,0.0012720346403335796,0.6188571428571429,69
41,41,78,-0.009048078595525337,-0.0044848424571788,0.6829268292682927,0.5609756097560976,0.2682926829268293,0.4634146341463415,0.0006255068502258534,0.001070760368370983,0.6188571428571429,70
41,41,80,-0.012531913781423994,-0.009930603250156,0.7560975609756098,0.5365853658536586,0.24390243902439024,0.5121951219512195,0.0006334463013699975,0.0012148789285433427,0.6188571428571429,71
41,41,80,-0.011963573198875872,-0.0080705809534715,0.8292682926829268,0.6341463414634146,0.3170731707317073,0.5853658536585366,0.0006481695006851804,0.0012332201959940866,0.6188571428571429,72
41,41,80,-0.010394248165714218,-0.0083712752879615,0.8292682926829268,0.5121951219512195,0.1951219512195122,0.4878048780487805,0.0006437831489837681,0.0011374358679770839,0.6188571428571429,73
41,41,79,-0.010403087833283267,-0.008239702117624,0.7317073170731707,0.4878048780487805,0.1951219512195122,0.3902439024390244,0.0006266573290154902,0.0011208701063622735,0.6188571428571429,74
41,41,80,-0.01125242538807699,-0.0067631590390597,0.8292682926829268,0.5609756097560976,0.24390243902439024,0.4878048780487805,0.0006601305248069779,0.001215032621143068,0.6188571428571429,75
41,41,80,-0.010133431505046732,-0.008239702117624,0.8292682926829268,0.5853658536585366,0.2682926829268293,0.4878048780487805,0.0006614717391979278,0.0011702154295446254,0.6188571428571429,76
41,41,80,-0.007262280992034639,-0.0039802540532165,0.6829268292682927,0.5609756097560976,0.24390243902439024,0.5121951219512195,0.0006271551649903463,0.0010208351064040161,0.6188571428571429,77
41,41,80,-0.010514524506840059,-0.0077372996537921,0.7317073170731707,0.5609756097560976,0.24390243902439024,0.6829268292682927,0.0006400826904256317,0.0011772917892397612,0.6188571428571429,78
41,41,81,-0.012393781085716784,-0.0108461913630693,0.8536585365853658,0.6585365853658537,0.34146341463414637,0.6829268292682927,0.000686864504523117,0.0013095221615183313,0.6188571428571429,79
41,41,80,-0.01020027114731096,-0.0072633097205383,0.8048780487804879,0.5609756097560976,0.24390243902439024,0.6097560975609756,0.000667459560833571,0.0011790050742353777,0.6188571428571429,80
41,41,81,-0.008826023311913735,-0.0063385149871426,0.7804878048780488,0.6341463414634146,0.34146341463414637,0.6585365853658537,0.0006605405152940608,0.0011237634648342668,0.6188571428571429,81
41,41,80,-0.01069990209255019,-0.0055612712170157,0.7804878048780488,0.6585365853658537,0.34146341463414637,0.5365853658536586,0.0006734845670540804,0.0011978261033297926,0.6188571428571429,82
41,41,80,-0.01178359959203827,-0.0087103767394013,0.7560975609756098,0.6341463414634146,0.34146341463414637,0.6097560975609756,0.0006428689508611267,0.0012370055742454596,0.6188571428571429,83
41,41,80,-0.012841531735961795,-0.009930603250156,0.8048780487804879,0.6829268292682927,0.36585365853658536,0.6585365853658537,0.0006824665287341536,0.001331431982698348,0.6188571428571429,84
41,41,78,-0.012518994883423245,-0.0096608342436088,0.7804878048780488,0.5853658536585366,0.2682926829268293,0.5853658536585366,0.0006386309147969023,0.0012467034100357784,0.6188571428571429,85
41,41,81,-0.011103233323694178,-0.0090589019709469,0.8048780487804879,0.7317073170731707,0.4146341463414634,0.6585365853658537,0.0006112564842290341,0.001163390707361257,0.6188571428571429,86
41,41,81,-0.011286496649709496,-0.008239702117624,0.7317073170731707,0.6585365853658537,0.36585365853658536,0.6097560975609756,0.0006393323812923195,0.001203540324253758,0.6188571428571429,87
41,41,81,-0.009921139916513643,-0.0037984841608154,0.7073170731707317,0.5365853658536586,0.24390243902439024,0.5121951219512195,0.0006623628027280683,0.0011604709784746397,0.6188571428571429,88
41,41,79,-0.008225558064047336,-0.0052895087900846,0.7073170731707317,0.5365853658536586,0.24390243902439024,0.4634146341463415,0.0006614799816918129,0.0010878039202261958,0.6188571428571429,89
41,41,80,-0.009483000890857482,-0.0039573975055923,0.7073170731707317,0.6097560975609756,0.2926829268292683,0.5609756097560976,0.0006185494030170438,0.0010913008762747296,0.6188571428571429,90
41,41,80,-0.010371493426540705,-0.0056209953976387,0.7804878048780488,0.6341463414634146,0.34146341463414637,0.6097560975609756,0.0006331800109488857,0.0011547630617781044,0.6188571428571429,91
41,41,81,-0.01171769276009284,-0.0093431294471761,0.7804878048780488,0.5853658536585366,0.2926829268292683,0.43902439024390244,0.0006562847535465292,0.0012146220498128798,0.6188571428571429,92
41,41,82,-0.010688941678834904,-0.0056597194229653,0.7560975609756098,0.6585365853658537,0.36585365853658536,0.5365853658536586,0.0006474155164140734,0.0011725414692166777,0.6188571428571429,93
41,41,81,-0.010801066538393187,-0.0083569270665367,0.7560975609756098,0.6097560975609756,0.2926829268292683,0.5365853658536586,0.0006816465938989589,0.0012202937738500336,0.6188571428571429,94
41,41,81,-0.009941721500240695,-0.0069106071397819,0.7804878048780488,0.4878048780487805,0.17073170731707318,0.36585365853658536,0.0007016701963305317,0.0011907958996084397,0.6188571428571429,95
41,41,81,-0.013390089161503237,-0.0110809284106614,0.8536585365853658,0.6829268292682927,0.36585365853658536,0.5853658536585366,0.0006867810754282517,0.0013277341849301319,0.6188571428571429,96
41,41,81,-0.01222309525915265,-0.0072464508278784,0.7804878048780488,0.5853658536585366,0.2682926829268293,0.6341463414634146,0.0006924062147861828,0.0013004633601632677,0.6188571428571429,97
41,41,82,-0.012879639143600812,-0.0077957639322643,0.8048780487804879,0.6341463414634146,0.3170731707317073,0.6097560975609756,0.0006444930033428365,0.0012632916713649722,0.6188571428571429,98
41,41,81,-0.00993068666335899,-0.0067450503216618,0.8048780487804879,0.6585365853658537,0.34146341463414637,0.6097560975609756,0.0006727863491569341,0.0011912101902833948,0.6188571428571429,99
41,41,82,-0.010676066534829803,-0.0069822773050165,0.8292682926829268,0.6829268292682927,0.3902439024390244,0.6097560975609756,0.0006531756530315999,0.0012038623841060044,0.6188571428571429,100
41,41,79,-0.009767764786666393,-0.0052895087900846,0.7317073170731707,0.6585365853658537,0.36585365853658536,0.4634146341463415,0.0006214804801259291,0.001088608827156044,0.6188571428571429,101
41,41,82,-0.010841032260337755,-0.0087103767394013,0.8048780487804879,0.6097560975609756,0.3170731707317073,0.6341463414634146,0.0006443394479495926,0.0011825591211884498,0.6188571428571429,102
41,41,81,-0.012971084460973243,-0.0080931533874133,0.8292682926829268,0.6341463414634146,0.3170731707317073,0.5121951219512195,0.0006619162778023463,0.001273743784099558,0.6188571428571429,103
41,41,81,-0.011281874475713573,-0.008239702117624,0.8048780487804879,0.5609756097560976,0.24390243902439024,0.43902439024390244,0.0006576005804012366,0.0011943782536612362,0.6188571428571429,104
41,41,80,-0.01067411040223902,-0.0090341765322377,0.7317073170731707,0.5121951219512195,0.21951219512195122,0.4146341463414634,0.0006494546176962316,0.001162823846490363,0.6188571428571429,105
41,41,82,-0.013335348566357565,-0.0090341765322377,0.8536585365853658,0.6829268292682927,0.36585365853658536,0.5365853658536586,0.0006736791441561852,0.0013206242793656607,0.6188571428571429,106
41,41,81,-0.010800459149788935,-0.0069106071397819,0.8292682926829268,0.5609756097560976,0.24390243902439024,0.4878048780487805,0.0006396300804258268,0.0011776778016922799,0.6188571428571429,107
41,41,78,-0.012207972999019554,-0.0099397967904421,0.9024390243902439,0.6097560975609756,0.2926829268292683,0.4878048780487805,0.0006508469190535097,0.0012326603225169218,0.6188571428571429,108
41,41,80,-0.011455329709545494,-0.0093431294471761,0.8292682926829268,0.6829268292682927,0.36585365853658536,0.5121951219512195,0.0006403122495313781,0.0012031710678694421,0.6188571428571429,109
41,41,79,-0.00973371963796876,-0.0066040638136828,0.7317073170731707,0.5853658536585366,0.2926829268292683,0.5853658536585366,0.0006664585421620706,0.001151369091854408,0.6188571428571429,110
41,41,82,-0.012977674278088578,-0.0112786652254555,0.8048780487804879,0.6341463414634146,0.3170731707317073,0.5365853658536586,0.000674332151939473,0.001291145514203697,0.6188571428571429,111
41,41,79,-0.012445470087323112,-0.0135364539337646,0.7804878048780488,0.6341463414634146,0.3170731707317073,0.5365853658536586,0.0006335150964863096,0.0012346556708769125,0.6188571428571429,112
41,41,82,-0.010566419278559332,-0.0048763056537458,0.7560975609756098,0.5609756097560976,0.2682926829268293,0.5853658536585366,0.0006297623042428706,0.001150316439228471,0.6188571428571429,113
41,41,80,-0.010209536148718456,-0.0084821304050178,0.7804878048780488,0.5853658536585366,0.2682926829268293,0.6097560975609756,0.0006663106925565437,0.0011898202976324242,0.6188571428571429,114
41,41,79,-0.011952072597145572,-0.0072464508278784,0.7804878048780488,0.6585365853658537,0.34146341463414637,0.5853658536585366,0.0006526290396067266,0.001231870897288339,0.6188571428571429,115
41,41,81,-0.007955151245353452,-0.0053573064742008,0.7317073170731707,0.5121951219512195,0.1951219512195122,0.4634146341463415,0.000618404725452834,0.001010304430600807,0.6188571428571429,116
41,41,82,-0.010478782251431368,-0.0083712752879615,0.7560975609756098,0.5853658536585366,0.2926829268292683,0.5365853658536586,0.0006036746786427731,0.0011060384879283947,0.6188571428571429,117
41,41,80,-0.012057867610832707,-0.0090341765322377,0.8292682926829268,0.5853658536585366,0.2682926829268293,0.5853658536585366,0.0006355115228331658,0.0012127748637193153,0.6188571428571429,118
41,41,81,-0.009796027552039798,-0.0062361355738226,0.7560975609756098,0.6097560975609756,0.3170731707317073,0.5365853658536586,0.000647595867258173,0.0011377806804970545,0.6188571428571429,119
41,41,80,-0.010066071727131337,-0.0103624010880736,0.7317073170731707,0.6341463414634146,0.3170731707317073,0.5853658536585366,0.0006631357917852732,0.0011740508704422509,0.6188571428571429,120
41,41,82,-0.010736152000649365,-0.0104704431677765,0.6829268292682927,0.6097560975609756,0.2926829268292683,0.5365853658536586,0.0006580135875398585,0.001196504501501191,0.6188571428571429,121
41,41,80,-0.0096158606211064,-0.0048763056537458,0.7317073170731707,0.5853658536585366,0.2682926829268293,0.5365853658536586,0.0006540954534790218,0.0011300320610609263,0.6188571428571429,122
41,41,79,-0.010294095098786794,-0.0056597194229653,0.7804878048780488,0.6097560975609756,0.3170731707317073,0.5609756097560976,0.0006318722389258096,0.0011406068700889297,0.6188571428571429,123
41,41,81,-0.011616793799977898,-0.0085265990463567,0.8048780487804879,0.6341463414634146,0.34146341463414637,0.5121951219512195,0.0006546660334877537,0.0012321326770582215,0.6188571428571429,124
41,41,81,-0.01239974903148677,-0.0080931533874133,0.8292682926829268,0.6341463414634146,0.3170731707317073,0.4878048780487805,0.0006535237816916341,0.0012505515417421532,0.6188571428571429,125
41,41,80,-0.011057922575995981,-0.007863251484423,0.7073170731707317,0.6829268292682927,0.3902439024390244,0.6097560975609756,0.0006415577617537756,0.0012039856820387467,0.6188571428571429,126
41,41,82,-0.011021058376241835,-0.0072633097205383,0.8048780487804879,0.6341463414634146,0.3170731707317073,0.6341463414634146,0.0006428013411829073,0.0011868670738575476,0.6188571428571429,127
41,41,82,-0.01150441347451383,-0.0083569270665367,0.8048780487804879,0.5853658536585366,0.2682926829268293,0.5609756097560976,0.0006568825760197418,0.0012169351527433947,0.6188571428571429,128
41,41,79,-0.011617216542460555,-0.0089524566395736,0.7560975609756098,0.6097560975609756,0.3170731707317073,0.5609756097560976,0.0006005458502162779,0.0011319541294335846,0.6188571428571429,129
41,41,82,-0.009728424071082514,-0.0056209953976387,0.8292682926829268,0.6341463414634146,0.3170731707317073,0.5365853658536586,0.0006660564787081512,0.0011708821794613284,0.6188571428571429,130
41,41,80,-0.012308243897621933,-0.0093431294471761,0.7073170731707317,0.5853658536585366,0.2682926829268293,0.4878048780487805,0.0006785068032049999,0.001278007808279345,0.6188571428571429,131
41,41,81,-0.010146874081855117,-0.0036504892433038,0.7560975609756098,0.6097560975609756,0.2926829268292683,0.4634146341463415,0.0006788210566238122,0.0011850254689797742,0.6188571428571429,132
41,41,80,-0.011357022145973813,-0.0048763056537458,0.7804878048780488,0.5853658536585366,0.2682926829268293,0.5365853658536586,0.0006708226836228101,0.0012466740163378598,0.6188571428571429,133
41,41,79,-0.009910295150359088,-0.0083569270665367,0.6829268292682927,0.6341463414634146,0.34146341463414637,0.6341463414634146,0.000654196454444611,0.0011593381246964307,0.6188571428571429,134
41,41,81,-0.009966757327423725,-0.0052913239876333,0.8048780487804879,0.6097560975609756,0.2926829268292683,0.4634146341463415,0.0006716679515426535,0.0011680662402612473,0.6188571428571429,135
41,41,79,-0.009278578103914038,-0.0069106071397819,0.8292682926829268,0.5609756097560976,0.24390243902439024,0.4878048780487805,0.0006535009903465658,0.0011060253256683712,0.6188571428571429,136
41,41,81,-0.009897926493990183,-0.0046714235833116,0.7804878048780488,0.5609756097560976,0.2682926829268293,0.4878048780487805,0.0006324662746544022,0.0011126484884678093,0.6188571428571429,137
41,41,81,-0.008006863432774137,-0.0048763056537458,0.7317073170731707,0.6341463414634146,0.3170731707317073,0.5365853658536586,0.0006701076381654439,0.0010810715074710368,0.6188571428571429,138
41,41,82,-0.009925388836073329,-0.0090589019709469,0.7804878048780488,0.5853658536585366,0.2926829268292683,0.5609756097560976,0.0006124705722309707,0.0011074230438387048,0.6188571428571429,139
41,41,82,-0.013076865878547984,-0.0106412311873445,0.8536585365853658,0.6829268292682927,0.36585365853658536,0.6341463414634146,0.0006400029120388024,0.0012743138819107215,0.6188571428571429,140
41,41,81,-0.009693506402292303,-0.0046714235833116,0.6585365853658537,0.5853658536585366,0.2926829268292683,0.5121951219512195,0.0006331931449581584,0.001105819496363489,0.6188571428571429,141
41,41,80,-0.01078160015321766,-0.0096965744634822,0.6585365853658537,0.5609756097560976,0.24390243902439024,0.4634146341463415,0.0006570358339500075,0.0011743526740053347,0.6188571428571429,142
41,41,80,-0.011548696812951115,-0.0076017789708976,0.7317073170731707,0.6097560975609756,0.2926829268292683,0.5853658536585366,0.0006770815935531343,0.0012473425310654822,0.6188571428571429,143
41,41,81,-0.011909670857932275,-0.0046714235833116,0.8048780487804879,0.6585365853658537,0.34146341463414637,0.6097560975609756,0.0006872202216633681,0.0012826947664233185,0.6188571428571429,144
41,41,82,-0.010635918371022375,-0.0099584902712336,0.7317073170731707,0.6585365853658537,0.36585365853658536,0.5609756097560976,0.0006453642338255391,0.0011828197714091565,0.6188571428571429,145
41,41,80,-0.010758785370387325,-0.0087103767394013,0.7317073170731707,0.6341463414634146,0.3170731707317073,0.6341463414634146,0.0006701076381654439,0.0012250146005957905,0.6188571428571429,146
41,41,81,-0.010098348754918256,-0.004143419021902,0.7317073170731707,0.6829268292682927,0.36585365853658536,0.5121951219512195,0.0006774542997658317,0.00119267416834714,0.6188571428571429,147
41,41,81,-0.011652619959548645,-0.0099712908267555,0.7804878048780488,0.5853658536585366,0.2682926829268293,0.5365853658536586,0.0006304395544338046,0.0011883054203455639,0.6188571428571429,148
