candidate_id,file,resolved_path,family,changed_cells,changed_rows,new_support_cells,support_cells_changed,mean_abs_prob_move_h012,max_abs_prob_move_h012,mean_abs_logit_move_h012,world_row_delta_vs_h012,world_cell_delta_vs_h012,support_world_cell_delta_vs_h012,ray_cosine,full_known_h024_pred_public_median,full_known_h024_pred_public_p10,full_known_h024_pred_public_p90,full_known_h024_margin_vs_h012_median,full_known_h024_margin_vs_h012_p10,full_known_h024_margin_vs_h012_p90,full_known_h024_support_better_than_h012,full_known_h024_model_count,pre_h012_h024_pred_public_median,pre_h012_h024_pred_public_p10,pre_h012_h024_pred_public_p90,pre_h012_h024_margin_vs_h012_median,pre_h012_h024_margin_vs_h012_p10,pre_h012_h024_margin_vs_h012_p90,pre_h012_h024_support_better_than_h012,pre_h012_h024_model_count,h025_score,pred_gain_top1200_sum,pred_gain_mean_moved,pred_positive_rate_moved,ood_abs_delta_rate,h037_score
h037_target_S2_ray_k120_g1.03_c120_6cd3bc22,submission_h037_target_S2_ray_k120_g1.03_c120_6cd3bc22.csv,/Users/kbsoo/Downloads/cl2/hitl/h037_fixed_point_translator_jepa/submission_h037_target_S2_ray_k120_g1.03_c120_6cd3bc22.csv,target_S2_ray_k120_g1.03,120,120,0,120,6.489465695824473e-05,0.002327978337910208,0.0022992014151226744,-1.5707865105596843e-05,-2.3147624449453037e-05,-2.3147624449453037e-05,0.5483845877766181,0.5709549104600112,0.5681711240839882,0.5825856051798693,0.0028043212786347804,4.6792576862442216e-05,0.013475703476278623,0.08333333333333333,12,0.5552369621011712,0.5366519200750847,0.61403585940451,0.0002962955220450203,-0.16670137722853723,0.027922045083250496,0.25,12,-6.216125030931691,6.216125030931691,0.05180104192443076,0.8,0.0,1.2050395256916995
h037_dual_a260_c120_ga1.03_gc0.84_c380_34000f9b,submission_h037_dual_a260_c120_ga1.03_gc0.84_c380_34000f9b.csv,/Users/kbsoo/Downloads/cl2/hitl/h037_fixed_point_translator_jepa/submission_h037_dual_a260_c120_ga1.03_gc0.84_c380_34000f9b.csv,dual_a260_c120_ga1.03_gc0.84,380,172,0,380,0.0004164849909104435,0.010656027273567736,0.009175577504013838,-9.404461125748954e-05,-0.0001363816346533812,-0.0001363816346533812,0.9276029945997684,0.5720940228694045,0.5684986148526211,0.5823092569539201,0.003789004134270746,0.00037428334549534094,0.014059350124450011,0.0,12,0.5609592945527282,0.5380101893312261,0.6328347999065091,0.0010972810911607511,-0.15074634003508075,0.04696688950403466,0.25,12,-4.029616933848823,4.029616933848823,0.010604255089075853,0.5657894736842105,0.0,1.2212450592885375
h037_dual_a260_c120_ga1.1_gc0.55_c380_f8809d9f,submission_h037_dual_a260_c120_ga1.1_gc0.55_c380_f8809d9f.csv,/Users/kbsoo/Downloads/cl2/hitl/h037_fixed_point_translator_jepa/submission_h037_dual_a260_c120_ga1.1_gc0.55_c380_f8809d9f.csv,dual_a260_c120_ga1.1_gc0.55,380,172,0,380,0.0012596641255333304,0.029919900628039175,0.02958954023036681,-0.0002588660928058797,-0.0003767588642530522,-0.0003767588642530522,0.9431955308434568,0.5721264469879015,0.5689011780410606,0.5820145529206021,0.0038214282527677113,0.0007768465339347719,0.013764646091131972,0.0,12,0.5609049763727831,0.5406371424796111,0.6317315031668347,0.003580760641375802,-0.15182784087653192,0.04583236224792599,0.25,12,-4.085566773311677,4.085566773311677,0.01075149150871494,0.5631578947368421,0.0,1.2216403162055336
h037_align_amp_k220_g1.015_c220_6dff50a5,submission_h037_align_amp_k220_g1.015_c220_6dff50a5.csv,/Users/kbsoo/Downloads/cl2/hitl/h037_fixed_point_translator_jepa/submission_h037_align_amp_k220_g1.015_c220_6dff50a5.csv,align_amp_k220_g1.015,220,122,0,220,6.748310491506079e-05,0.004072568912058316,0.003538077463133125,-2.6520233079496462e-05,-3.916165386696915e-05,-3.916165386696915e-05,0.9924068416318457,0.5704880558832118,0.5682852361822835,0.581613408196641,0.0021865846888682317,0.0001609046751578358,0.012458692649418202,0.0,12,0.5560296696368885,0.5373876171504377,0.6341453478866862,0.0004863628840205414,-0.16004718387719538,0.04798849234212125,0.25,12,-4.066691563331059,4.066691563331059,0.018484961651504813,0.6272727272727273,0.0,1.224802371541502
h037_support_qpull_k700_a0.06_c563_3a4f8cc1,submission_h037_support_qpull_k700_a0.06_c563_3a4f8cc1.csv,/Users/kbsoo/Downloads/cl2/hitl/h037_fixed_point_translator_jepa/submission_h037_support_qpull_k700_a0.06_c563_3a4f8cc1.csv,support_qpull_k700,563,200,0,563,0.0006436965324293459,0.00914201369121126,0.009722183250218555,-0.00017515392550476703,-0.0002545356253717262,-0.0002545356253717262,0.9425474705138974,0.5728062302231663,0.5686243607766913,0.586560187057073,0.004501211488032619,0.000500029269565594,0.018310280227602883,0.0,12,0.5612509557682288,0.5379473733692791,0.6354439052712937,0.0010834783108206736,-0.150124614999905,0.04966183476312021,0.25,12,-1.8284513099317703,1.8284513099317703,0.0032476932680848454,0.5008880994671403,0.0,1.2323122529644268
h037_target_S2_ray_k207_g1.07_c207_e45a6756,submission_h037_target_S2_ray_k207_g1.07_c207_e45a6756.csv,/Users/kbsoo/Downloads/cl2/hitl/h037_fixed_point_translator_jepa/submission_h037_target_S2_ray_k207_g1.07_c207_e45a6756.csv,target_S2_ray_k207_g1.07,207,207,0,207,0.00026007546974988826,0.005345033579465697,0.005923050642840726,-3.689099019914599e-05,-5.4259926153591945e-05,-5.4259926153591945e-05,0.5494325170148531,0.572686826206451,0.5682777153606813,0.5842217333950357,0.0045028901720872705,0.00015338385355556652,0.015971826565565606,0.08333333333333333,12,0.5556438134524708,0.5375995639087815,0.6151477254775374,0.0007495951003840262,-0.16190383615157014,0.029148664126580032,0.25,12,-7.409894796566181,7.409894796566181,0.03579659322012648,0.7536231884057971,0.0,1.2406126482213438
h037_support_qpull_k700_a0.1_c563_59165d4f,submission_h037_support_qpull_k700_a0.1_c563_59165d4f.csv,/Users/kbsoo/Downloads/cl2/hitl/h037_fixed_point_translator_jepa/submission_h037_support_qpull_k700_a0.1_c563_59165d4f.csv,support_qpull_k700,563,200,0,563,0.001071649811953489,0.015167117131300478,0.016203638750345497,-0.00028546712499389996,-0.0004147207261500009,-0.0004147207261500009,0.9425474705136077,0.5728263006629621,0.5687838885989817,0.5865596317754518,0.004521281927828469,0.0006595570918558447,0.018309724945981688,0.0,12,0.5613936060933062,0.5387033379855518,0.6350307412335892,0.0017857572116213305,-0.15012458761241837,0.049248659961083796,0.25,12,-1.8028559263146775,1.8028559263146775,0.003202230774981664,0.49733570159857904,0.0,1.24100790513834
h037_dual_a260_c120_ga1.06_gc0.72_c380_f3bbef72,submission_h037_dual_a260_c120_ga1.06_gc0.72_c380_f3bbef72.csv,/Users/kbsoo/Downloads/cl2/hitl/h037_fixed_point_translator_jepa/submission_h037_dual_a260_c120_ga1.06_gc0.72_c380_f3bbef72.csv,dual_a260_c120_ga1.06_gc0.72,380,172,0,380,0.0007701752420303126,0.01863736399240834,0.01787321031219234,-0.00017003770082365112,-0.0002470677797601705,-0.0002470677797601705,0.9402037865675787,0.572105728197047,0.5686696032416918,0.582066497484836,0.003800709461913243,0.0005452717345660219,0.01381659065536587,0.0,12,0.5607339319331124,0.5391318192072668,0.6325617087232474,0.002157686038584239,-0.15160619180798013,0.046668311407205246,0.25,12,-4.060385397907195,4.060385397907195,0.010685224731334727,0.5684210526315789,0.0,1.2580039525691702
h037_support_qpull_k700_a0.16_c563_bce10207,submission_h037_support_qpull_k700_a0.16_c563_bce10207.csv,/Users/kbsoo/Downloads/cl2/hitl/h037_fixed_point_translator_jepa/submission_h037_support_qpull_k700_a0.16_c563_bce10207.csv,support_qpull_k700,563,200,0,563,0.0017118953288593338,0.024096784147414785,0.025925822000557538,-0.0004413712647710187,-0.0006409642584384224,-0.0006409642584384224,0.942547470513629,0.5728560830613421,0.5690219759989077,0.586558833423435,0.004551064326208387,0.000897644491781957,0.018308926593964815,0.0,12,0.5616069485956772,0.5398363301178597,0.6344110083859165,0.002857846400771913,-0.15012454823637075,0.048628911637070435,0.25,12,-1.920606745118921,1.9206210308332068,0.0034114050281229213,0.4991119005328597,0.0005714285714285715,1.2726284584980236
h037_align_amp_k220_g1.16_c220_b787d2ac,submission_h037_align_amp_k220_g1.16_c220_b787d2ac.csv,/Users/kbsoo/Downloads/cl2/hitl/h037_fixed_point_translator_jepa/submission_h037_align_amp_k220_g1.16_c220_b787d2ac.csv,align_amp_k220_g1.16,220,122,0,220,0.0007068032817218123,0.04212913289843101,0.03773949294004382,-0.0002514906783287262,-0.00037096194645275146,-0.00037096194645275146,0.992406841631869,0.5706051446250657,0.5687593492118238,0.5815802242563353,0.0022342408959040716,0.000568882972770568,0.012425508709112543,0.0,12,0.5579731569909532,0.5423994843922503,0.6306150841315575,0.00521414290339256,-0.16004688639694972,0.04446082562491321,0.25,12,-4.215359681523635,4.215945395809349,0.019163388162769777,0.6136363636363636,0.023428571428571427,1.276185770750988
h037_dual_a260_c60_ga1.03_gc0.84_c320_6796911b,submission_h037_dual_a260_c60_ga1.03_gc0.84_c320_6796911b.csv,/Users/kbsoo/Downloads/cl2/hitl/h037_fixed_point_translator_jepa/submission_h037_dual_a260_c60_ga1.03_gc0.84_c320_6796911b.csv,dual_a260_c60_ga1.03_gc0.84,320,156,0,320,0.00027956045041754103,0.009454823429737025,0.008318448169452009,-8.083859250182956e-05,-0.00011781484550444313,-0.00011781484550444313,0.9447788886221385,0.5719986374857526,0.568441547737013,0.5815737544611144,0.0036936187506189655,0.00031721622988726276,0.01254221526117183,0.0,12,0.5589832640419052,0.537983349653747,0.6328206490964083,0.001061671749204407,-0.1545350132431026,0.046853632529353144,0.25,12,-3.842540014578792,3.842540014578792,0.012007937545558725,0.58125,0.0,1.300691699604743
h037_support_qpull_k1000_a0.03_c767_4d12dff5,submission_h037_support_qpull_k1000_a0.03_c767_4d12dff5.csv,/Users/kbsoo/Downloads/cl2/hitl/h037_fixed_point_translator_jepa/submission_h037_support_qpull_k1000_a0.03_c767_4d12dff5.csv,support_qpull_k1000,767,228,0,767,0.00039253616474325644,0.004586413178505611,0.005214580423034935,-9.68815261048878e-05,-0.0001404576517929015,-0.0001404576517929015,0.9418394409909144,0.572938564856073,0.5685986050614016,0.5874329135481099,0.0046335461209393025,0.00047427355427581697,0.019206753547968393,0.08333333333333333,12,0.5623303802274275,0.5373639050938162,0.6361428139197605,0.000746827006623596,-0.14802961174698379,0.05039747277768364,0.25,12,-0.9825636503491513,0.9825636503491513,0.0012810477840275712,0.48239895697522817,0.0,1.30899209486166
h037_dual_a260_c60_ga1.1_gc0.55_c320_207cd712,submission_h037_dual_a260_c60_ga1.1_gc0.55_c320_207cd712.csv,/Users/kbsoo/Downloads/cl2/hitl/h037_fixed_point_translator_jepa/submission_h037_dual_a260_c60_ga1.1_gc0.55_c320_207cd712.csv,dual_a260_c60_ga1.1_gc0.55,320,156,0,320,0.0008735225241311562,0.02782926120387405,0.02717886397691168,-0.0002334440506660758,-0.00034094545363272415,-0.00034094545363272415,0.9564745625360737,0.572022937945394,0.5687712467886996,0.5815811014807967,0.0037179192102602676,0.0006469152815738788,0.012426385933573914,0.0,12,0.5591301194846763,0.5405255725076329,0.6315996182070845,0.0034633867390679307,-0.15518796436217075,0.04561185646175815,0.25,12,-3.9042613834397253,3.9042613834397253,0.012200816823249134,0.578125,0.0,1.3125494071146246
h037_align_amp_k360_g1.015_c360_5f9fced8,submission_h037_align_amp_k360_g1.015_c360_5f9fced8.csv,/Users/kbsoo/Downloads/cl2/hitl/h037_fixed_point_translator_jepa/submission_h037_align_amp_k360_g1.015_c360_5f9fced8.csv,align_amp_k360_g1.015,360,168,0,360,0.00011130304504371293,0.004072568912058316,0.0038028609899022027,-3.5599495014729784e-05,-5.2062845632372466e-05,-5.2062845632372466e-05,0.9943373052672188,0.5713535616976803,0.5683735329299819,0.5820810839214912,0.003229752699429822,0.0002492014228561601,0.012926368374268415,0.08333333333333333,12,0.5572195219097187,0.5373750868705288,0.6350385506025055,0.0005504141797842976,-0.15782861443017407,0.04895722176784652,0.25,12,-3.2299347659456483,3.2299347659456483,0.008972041016515688,0.5472222222222223,0.0,1.315711462450593
h037_align_amp_k220_g1.03_c220_44ea6421,submission_h037_align_amp_k220_g1.03_c220_44ea6421.csv,/Users/kbsoo/Downloads/cl2/hitl/h037_fixed_point_translator_jepa/submission_h037_align_amp_k220_g1.03_c220_44ea6421.csv,align_amp_k220_g1.03,220,122,0,220,0.0001347043529287024,0.008120918113869058,0.007076154926262621,-5.241600114202041e-05,-7.739067851752739e-05,-7.739067851752739e-05,0.9924068416318587,0.5704997164259453,0.5683368273584349,0.5816096587046818,0.00219196941907146,0.00021249585130920235,0.01245494315745911,0.0,12,0.5561264175175966,0.5379043971107617,0.6337797968067443,0.0009744997083002138,-0.1600471502643371,0.04762323470450949,0.25,12,-4.073038252898307,4.073038252898307,0.018513810240446852,0.6272727272727273,0.0,1.3244071146245058
h037_support_qpull_k1000_a0.06_c767_c3c78358,submission_h037_support_qpull_k1000_a0.06_c767_c3c78358.csv,/Users/kbsoo/Downloads/cl2/hitl/h037_fixed_point_translator_jepa/submission_h037_support_qpull_k1000_a0.06_c767_c3c78358.csv,support_qpull_k1000,767,228,0,767,0.000784517422842157,0.00914201369121126,0.0104291608461025,-0.00019060074840328712,-0.00027626740576116107,-0.00027626740576116107,0.9418394409917756,0.5729606048930063,0.5687386842343968,0.5874321107360713,0.004655586157872593,0.000614352727271017,0.01920578434145455,0.0,12,0.5624443100912706,0.5379490222167788,0.6358357544415183,0.001204247022716931,-0.14802952722782914,0.05009036966671439,0.25,12,-0.9383414094315992,0.9383414094315992,0.0012233916680985664,0.48239895697522817,0.0,1.3271739130434783
h037_target_S2_ray_k70_g1.03_c70_e0f3a925,submission_h037_target_S2_ray_k70_g1.03_c70_e0f3a925.csv,/Users/kbsoo/Downloads/cl2/hitl/h037_fixed_point_translator_jepa/submission_h037_target_S2_ray_k70_g1.03_c70_e0f3a925.csv,target_S2_ray_k70_g1.03,70,70,0,70,3.7723715603027624e-05,0.002327978337910208,0.0021499754878867793,-1.2908011626686278e-05,-1.918071119244485e-05,-1.918071119244485e-05,0.5477055614109831,0.5703141203354555,0.568073893131097,0.58212480296274,0.0016524912777970413,-4.959400136036462e-05,0.012970087415517263,0.16666666666666666,12,0.5550694452954383,0.533965562857514,0.6131322722905251,0.0003454316167714744,-0.16979724058467296,0.026941229446829335,0.25,12,-5.432780471247972,5.432780471247972,0.07761114958925672,0.9,0.0,1.3315217391304346
h037_target_S2_ray_k120_g1.07_c120_03ea5bd0,submission_h037_target_S2_ray_k120_g1.07_c120_03ea5bd0.csv,/Users/kbsoo/Downloads/cl2/hitl/h037_fixed_point_translator_jepa/submission_h037_target_S2_ray_k120_g1.07_c120_03ea5bd0.csv,target_S2_ray_k120_g1.07,120,120,0,120,0.00015099697214934773,0.005345033579465697,0.005364803301971081,-3.55471314399583e-05,-5.236407380782439e-05,-5.236407380782439e-05,0.5483845877766256,0.570956917300211,0.568236592513372,0.5825833608358758,0.002802912123689938,0.00011226100624628367,0.01347772057027522,0.08333333333333333,12,0.5555532799064888,0.5369885699959824,0.6137383116296616,0.0009013439210699969,-0.16670221891289638,0.02762466113721119,0.25,12,-6.215905051829358,6.215905051829358,0.05179920876524465,0.8,0.0,1.3315217391304348
h037_align_amp_k220_g1.1_c220_cf66a8bb,submission_h037_align_amp_k220_g1.1_c220_cf66a8bb.csv,/Users/kbsoo/Downloads/cl2/hitl/h037_fixed_point_translator_jepa/submission_h037_align_amp_k220_g1.1_c220_cf66a8bb.csv,align_amp_k220_g1.1,220,122,0,220,0.0004450403332849454,0.026680154764930686,0.023587183087529606,-0.00016516926807141061,-0.00024373068638867411,-0.00024373068638867411,0.9924068416318672,0.5705605012459667,0.5685804384149452,0.581593166519024,0.002215654219826113,0.0004551235488987615,0.012438450971801308,0.0,12,0.5568926011152747,0.5403255844551665,0.6320758881211501,0.0032582278862969827,-0.16004700241887726,0.04592061672855361,0.25,12,-4.136591850083619,4.136591850083619,0.018802690227652814,0.6227272727272727,0.0,1.3338932806324113
h037_align_amp_k220_g1.06_c220_de339e5a,submission_h037_align_amp_k220_g1.06_c220_de339e5a.csv,/Users/kbsoo/Downloads/cl2/hitl/h037_fixed_point_translator_jepa/submission_h037_align_amp_k220_g1.06_c220_de339e5a.csv,align_amp_k220_g1.06,220,122,0,220,0.0002683751537710731,0.016143175591951886,0.014152309852529993,-0.00010235683242971142,-0.00015108840281762487,-0.00015108840281762487,0.992406841631865,0.5705265992539938,0.5684423236103777,0.5816023941867591,0.0022024021575243746,0.0003179921032519295,0.01244767863953632,0.0,12,0.5563181121795884,0.5389426467705201,0.6330495525537043,0.0019539359014661417,-0.16004708514113974,0.04689355898638084,0.25,12,-4.121791403472727,4.121791403472727,0.01873541547033058,0.6272727272727273,0.0,1.3362648221343874
h037_align_amp_k360_g1.16_c360_55157d5a,submission_h037_align_amp_k360_g1.16_c360_55157d5a.csv,/Users/kbsoo/Downloads/cl2/hitl/h037_fixed_point_translator_jepa/submission_h037_align_amp_k360_g1.16_c360_55157d5a.csv,align_amp_k360_g1.16,360,168,0,360,0.0011735208214114583,0.04212913289843101,0.040563850558914004,-0.0003383945958327418,-0.0004944782941017008,-0.0004944782941017008,0.994337305267242,0.5713703263962998,0.5690039896738422,0.5820546523696428,0.0032465173980493756,0.000791993207975672,0.012899936822420133,0.0,12,0.5581909460828356,0.5425149027035121,0.6315196794771348,0.005351257915972241,-0.15782891787852749,0.04544040934356702,0.25,12,-3.3420476456963657,3.34263335998208,0.009285092666616888,0.5388888888888889,0.023428571428571427,1.3394268774703557
h037_dual_a260_c60_ga1.06_gc0.72_c320_33d70c4f,submission_h037_dual_a260_c60_ga1.06_gc0.72_c320_33d70c4f.csv,/Users/kbsoo/Downloads/cl2/hitl/h037_fixed_point_translator_jepa/submission_h037_dual_a260_c60_ga1.06_gc0.72_c320_33d70c4f.csv,dual_a260_c60_ga1.06_gc0.72,320,156,0,320,0.0005302996177557609,0.016670684343157938,0.016373233976709145,-0.00014993828105857346,-0.00021879103711593752,-0.00021879103711593752,0.9542400376606917,0.5720106875709592,0.5685822731269699,0.5815863766443912,0.0037056688358254597,0.00045794161984410444,0.012442654731879943,0.0,12,0.5589241014478423,0.539070140094004,0.6324603916624526,0.0020883730781048326,-0.15505474394990115,0.04647630403202774,0.25,12,-3.8819752709131787,3.8819752709131787,0.012131172721603679,0.58125,0.0,1.34100790513834
