task,target,components,context_feature_count,target_feature_count,component_corr,null_component_corr,component_corr_lift_vs_null,r2,null_r2,r2_lift_vs_null,valid_rows
masked_context_to_routine_break_view,calendar_rhythm,4,94,28,0.1105843361538979,0.02991021966682171,0.08067411648707619,-0.09144720562717781,-0.13142956498442934,0.03998235935725153,
masked_context_to_routine_break_view,phone_behavior,4,59,203,0.37383205737484815,0.02664321384248182,0.34718884353236634,0.16102983086313194,-0.06276595203850865,0.2237957829016406,
masked_context_to_routine_break_view,body_activity_sleep,4,81,93,0.2196744626560191,0.015676903550789607,0.2039975591052295,0.06478745463947717,-0.12098355128754518,0.18577100592702234,
masked_context_to_routine_break_view,app_social_context,4,81,93,0.354501177809232,-0.016739696233005613,0.3712408740422376,0.1592321370834201,-0.12090453802480733,0.28013667510822743,
masked_context_to_routine_break_view,mobility_environment,4,81,93,0.40947830518391626,-0.01545512899159855,0.4249334341755148,0.1415923205295072,-0.12553496613613543,0.26712728666564267,
current_context_to_next_routine_break,next_episode_routine_break,8,99,510,0.23307775377367754,0.001824649521210553,0.23125310425246698,-0.0285090777021695,-0.1665031897752546,0.1379941120730851,690.0
