row,subject_id,sleep_date,lifelog_date,row_transition_score,row_public_prob,exception_mean,repair_mean,changed_cells,row_route_score
0,id01,2024-07-31,2024-07-30,0.5686366530612245,0.897144316430288,0.5417322448979592,0.42772847620668336,6,0.8029999999999999
1,id01,2024-08-01,2024-07-31,0.6075877142857143,0.9051959387387496,0.5958457142857144,0.36568423791071575,6,0.8446
2,id01,2024-08-02,2024-08-01,0.7140353469387756,0.9280788012082436,0.6092848979591837,0.4714957709765378,6,0.9182000000000001
3,id01,2024-08-03,2024-08-02,0.4997610612244898,0.8308039496169803,0.4633420408163265,0.5159034309758541,5,0.5962000000000001
4,id01,2024-08-04,2024-08-03,0.3110312244897959,0.8027171102264227,0.38749795918367347,0.4401369859836023,4,0.349
5,id01,2024-08-06,2024-08-05,0.3024632653061225,0.6246761494600988,0.32534693877551024,0.34619143420191995,3,0.1612
6,id01,2024-08-07,2024-08-06,0.46151530612244895,0.8350793111618341,0.426795918367347,0.4218179467963314,3,0.504
7,id01,2024-08-09,2024-08-08,0.6712092244897959,0.8937538731348895,0.5403379591836736,0.5142386386131294,5,0.8230000000000001
8,id01,2024-08-10,2024-08-09,0.2375184081632653,0.6737137649684933,0.2863583673469388,0.384961851678558,2,0.12139999999999998
9,id01,2024-08-12,2024-08-11,0.45320910204081644,0.8778965811702137,0.5376710204081634,0.41758542134315185,5,0.6614
10,id01,2024-08-13,2024-08-12,0.6237532653061224,0.8816712344088369,0.5455469387755102,0.4184728900401131,6,0.8182
11,id01,2024-08-14,2024-08-13,0.3370316734693877,0.601168492941725,0.36927673469387756,0.4200930125675386,4,0.21700000000000003
12,id01,2024-08-15,2024-08-14,0.4072167346938776,0.8595825209109543,0.35191020408163265,0.4986411493674066,4,0.46420000000000006
13,id01,2024-08-17,2024-08-16,0.4780848979591837,0.7893484645007843,0.42850612244897957,0.48122807488332425,5,0.49700000000000005
14,id01,2024-09-02,2024-09-01,0.6789862857142859,0.8616647670252211,0.6007314285714287,0.43701143042052404,5,0.8158
15,id01,2024-09-03,2024-09-02,0.46070861224489795,0.8275795758003239,0.5610032653061224,0.32079400393552504,6,0.6522000000000001
16,id01,2024-09-04,2024-09-03,0.6827928979591837,0.9135700330471136,0.4967461224489796,0.47199673662334574,4,0.7977999999999998
17,id01,2024-09-05,2024-09-04,0.27420257142857146,0.6679758518794968,0.3114342857142857,0.46040287133352364,3,0.15560000000000002
18,id01,2024-09-07,2024-09-06,0.6998929387755102,0.8940236611819901,0.4996351020408163,0.4203902976587236,4,0.7886
19,id01,2024-09-08,2024-09-07,0.4283234693877551,0.8212021434964382,0.4845918367346939,0.3980929042672643,4,0.5142
20,id01,2024-09-09,2024-09-08,0.21657979591836732,0.6329931921405931,0.3793836734693877,0.39746666648860735,5,0.18380000000000002
21,id01,2024-09-10,2024-09-09,0.44552204081632646,0.7352463037955379,0.47347755102040817,0.4858805809423035,5,0.4586
22,id01,2024-09-11,2024-09-10,0.2754727755102041,0.6404769759704113,0.3604791836734694,0.4088760663157511,3,0.16840000000000002
23,id01,2024-09-12,2024-09-11,0.35734644897959184,0.7871275058881229,0.3330873469387755,0.5425849284552823,3,0.322
24,id01,2024-09-13,2024-09-12,0.2860681224489796,0.6384035749621546,0.4511355102040816,0.40447598867221785,4,0.24940000000000004
25,id01,2024-09-14,2024-09-13,0.23963808163265304,0.6910694555049074,0.30484653061224487,0.37808285763642324,2,0.13820000000000002
26,id01,2024-09-15,2024-09-14,0.43148616326530614,0.8585135276663711,0.42006448979591837,0.538226757760868,5,0.5434
27,id02,2024-08-26,2024-08-25,0.4316156326530612,0.6595863199063651,0.4439077551020408,0.45066690498541145,6,0.40940000000000004
28,id02,2024-08-27,2024-08-26,0.24110828571428572,0.6789408893862028,0.26589142857142856,0.47835357888711577,4,0.1438
29,id02,2024-08-28,2024-08-27,0.6594579591836734,0.8454488586315978,0.5137795918367346,0.4255951701571008,5,0.7466
30,id02,2024-08-29,2024-08-28,0.5721571020408164,0.8119362908650092,0.4371110204081633,0.462164876900324,5,0.6062
31,id02,2024-08-30,2024-08-29,0.733232693877551,0.8648084623802309,0.511501224489796,0.38180581578600303,3,0.7747999999999999
32,id02,2024-08-31,2024-08-30,0.7404864081632654,0.9052954711804504,0.49739836734693876,0.4033600496212803,5,0.8482
33,id02,2024-09-01,2024-08-31,0.630733306122449,0.8494182188195956,0.4828359183673469,0.4122026712314227,4,0.6894
34,id02,2024-09-02,2024-09-01,0.31579681632653056,0.697526365259765,0.3580881632653061,0.4073352203062806,6,0.305
35,id02,2024-09-03,2024-09-02,0.7289765714285714,0.9016953321524642,0.5491542857142857,0.5500348149929659,7,0.9049999999999999
36,id02,2024-09-04,2024-09-03,0.6621169795918368,0.8178640006804322,0.5832440816326531,0.4705163370352529,5,0.7414000000000001
37,id02,2024-09-05,2024-09-04,0.35300722448979593,0.6526041774104362,0.23277795918367353,0.5861384299397512,4,0.201
38,id02,2024-09-06,2024-09-05,0.6426249795918368,0.8911084560613964,0.48348408163265316,0.4068415276406427,5,0.7670000000000001
39,id02,2024-09-07,2024-09-06,0.5000213877551021,0.7722986824116808,0.4252538775510204,0.47025593141725,5,0.4974
40,id02,2024-09-08,2024-09-07,0.5243233469387756,0.830365965591329,0.4139248979591837,0.46894368332645964,2,0.5186000000000001
41,id02,2024-09-09,2024-09-08,0.692020081632653,0.827970516513862,0.5848065306122449,0.42244353166503235,5,0.7758
42,id02,2024-09-10,2024-09-09,0.24844987755102038,0.740095639147737,0.3377616326530612,0.576717190876441,6,0.2798
43,id02,2024-09-29,2024-09-28,0.8294157959183674,0.8651854203705807,0.6954636734693879,0.35732832043229845,6,0.9266000000000001
44,id02,2024-09-30,2024-09-29,0.7067867346938775,0.8486043960819144,0.5945102040816327,0.42997987775877267,7,0.849
45,id02,2024-10-01,2024-09-30,0.3743621224489796,0.7904197707882542,0.4864555102040817,0.3586557497718266,5,0.477
46,id02,2024-10-03,2024-10-02,0.7263408979591838,0.913466763316715,0.6201861224489796,0.46659236773191465,6,0.9202000000000001
47,id02,2024-10-04,2024-10-03,0.7331395510204081,0.9097965815320608,0.49884979591836737,0.453054098290198,6,0.8762000000000001
48,id02,2024-10-05,2024-10-04,0.7914494285714285,0.9088854202842582,0.5959828571428571,0.4853138392855926,7,0.9578
49,id02,2024-10-06,2024-10-05,0.6693348571428571,0.8426863814746807,0.5406171428571429,0.45799183792307524,5,0.7637999999999999
50,id02,2024-10-07,2024-10-06,0.33134065306122445,0.5488141978507107,0.4188522448979592,0.341418291352495,5,0.24780000000000002
51,id02,2024-10-08,2024-10-07,0.6211322448979593,0.8673494869355848,0.44372244897959184,0.5111127292018808,4,0.6798
52,id02,2024-10-09,2024-10-08,0.7868779591836734,0.8918312259585481,0.6373795918367348,0.45097992733933784,5,0.905
53,id02,2024-10-10,2024-10-09,0.7261969795918367,0.8554118505524454,0.5536440816326531,0.3366722266561973,5,0.8114000000000001
54,id02,2024-10-12,2024-10-11,0.7716283265306122,0.8577984347699612,0.6083804081632653,0.2880584340401516,4,0.8353999999999999
55,id02,2024-10-13,2024-10-12,0.650780693877551,0.8314405737086803,0.45494122448979596,0.4269870173270461,5,0.6878
56,id02,2024-10-14,2024-10-13,0.5628704489795918,0.6816460221904743,0.5218073469387755,0.5242577227793943,6,0.5702
57,id02,2024-10-15,2024-10-14,0.5989136734693877,0.8736534945843775,0.3752367346938775,0.5598443752537954,3,0.6112000000000001
58,id02,2024-10-16,2024-10-15,0.6869619183673469,0.8810810132116468,0.47801061224489805,0.5684831188294707,6,0.8069999999999999
59,id03,2024-08-17,2024-08-16,0.8086382040816327,0.9022484470206706,0.6075134693877552,0.5444958333312343,6,0.9421999999999999
60,id03,2024-08-18,2024-08-17,0.2578733469387755,0.683337147635081,0.3569248979591837,0.5647053565712044,5,0.2238
61,id03,2024-08-19,2024-08-18,0.702505387755102,0.8855195897422373,0.45077387755102044,0.6255566748891382,6,0.8026
62,id03,2024-08-20,2024-08-19,0.6695262448979592,0.8948833859916419,0.5610424489795919,0.4855187960215857,6,0.8638000000000001
63,id03,2024-08-21,2024-08-20,0.6432602040816325,0.8546870284799998,0.47867346938775507,0.5397313828124587,6,0.7522
64,id03,2024-08-23,2024-08-22,0.7662997551020408,0.9065939229259622,0.632094693877551,0.5705497873353017,6,0.9441999999999999
65,id03,2024-08-24,2024-08-23,0.7447420408163266,0.9021559565003908,0.6570775510204082,0.4529677474684049,7,0.9446
66,id03,2024-08-25,2024-08-24,0.5925029795918367,0.8848231147552038,0.4663240816326531,0.5116282263502916,6,0.7518
67,id03,2024-08-27,2024-08-26,0.6888453877551021,0.897368617760669,0.4959738775510204,0.5366352837751559,6,0.8402000000000001
68,id03,2024-08-28,2024-08-27,0.5546163673469388,0.746522449038444,0.45990938775510204,0.4777923262763744,5,0.5438000000000001
69,id03,2024-08-29,2024-08-28,0.46020999999999995,0.6576941309168963,0.3492285714285715,0.5618763703062122,4,0.3146
70,id03,2024-09-16,2024-09-15,0.733163224489796,0.905505003658852,0.5384579591836735,0.3975511732934455,6,0.8974
71,id03,2024-09-17,2024-09-16,0.59839,0.8625780436454837,0.48962857142857147,0.48973272750695834,5,0.7206
72,id03,2024-09-18,2024-09-17,0.291489306122449,0.6527129364365816,0.26851591836734695,0.5127162350264781,5,0.1898
73,id03,2024-09-19,2024-09-18,0.3444105714285714,0.7370388896895881,0.2856742857142857,0.5849103462191387,5,0.2922
74,id03,2024-09-21,2024-09-20,0.33515314285714287,0.8230031305657081,0.31888000000000005,0.5181114664675667,5,0.37979999999999997
75,id03,2024-09-22,2024-09-21,0.4545748163265307,0.8765249624018445,0.3869281632653062,0.5396443768517433,5,0.5586
76,id03,2024-10-04,2024-10-03,0.5970662040816327,0.9026532419102667,0.4653534693877551,0.4442616357367425,6,0.7706
77,id03,2024-10-05,2024-10-04,0.5629915102040817,0.910459702624849,0.41452081632653065,0.6184452687270171,5,0.6918000000000001
78,id03,2024-10-06,2024-10-05,0.5673803673469388,0.7594121247946882,0.40782938775510197,0.5315352303063665,5,0.5194000000000001
79,id03,2024-10-10,2024-10-09,0.7269051836734695,0.8576772142689544,0.5263289795918368,0.4855253512045622,6,0.8338000000000001
80,id04,2024-09-10,2024-09-09,0.350203387755102,0.6936395780283735,0.2812138775510204,0.5024231261980193,1,0.2076
81,id04,2024-09-12,2024-09-11,0.1491278775510204,0.6276728063670923,0.2486016326530612,0.336124842303443,3,0.054799999999999995
82,id04,2024-09-13,2024-09-12,0.3410713469387755,0.7957487719078653,0.4093648979591837,0.41274724063400015,6,0.4294
83,id04,2024-09-14,2024-09-13,0.2610209795918368,0.7715836647284872,0.3563640816326531,0.3259989757416217,4,0.26539999999999997
84,id04,2024-09-15,2024-09-14,0.565031387755102,0.7935255727988245,0.49105387755102037,0.3377086466504375,5,0.6150000000000001
85,id04,2024-09-16,2024-09-15,0.17464861224489797,0.6442366389547911,0.2542032653061225,0.3944362350233827,3,0.07239999999999999
86,id04,2024-09-19,2024-09-18,0.4162989795918367,0.7603597310886433,0.31920408163265307,0.3971719519502171,3,0.31880000000000003
87,id04,2024-09-20,2024-09-19,0.42586502040816326,0.8647521075940213,0.28757306122448983,0.5682043699051581,5,0.48419999999999996
88,id04,2024-09-21,2024-09-20,0.4548571020408163,0.7617264932258815,0.39511102040816326,0.4046584268995038,4,0.4066
89,id04,2024-09-23,2024-09-22,0.22933583673469388,0.6112044941832827,0.28995265306122453,0.5027806091515616,4,0.1102
90,id04,2024-09-24,2024-09-23,0.4905757551020408,0.8678147947966864,0.447374693877551,0.5393933862719069,5,0.6222
91,id04,2024-09-25,2024-09-24,0.5248517142857143,0.8469455652497099,0.4377657142857143,0.41790434213378974,5,0.617
92,id04,2024-09-26,2024-09-25,0.33945938775510204,0.7499540690839693,0.3688938775510204,0.34208255716999386,3,0.2912
93,id04,2024-09-27,2024-09-26,0.644157387755102,0.8355417655746609,0.4513338775510204,0.6134347791066121,6,0.7190000000000001
94,id04,2024-10-15,2024-10-14,0.2923826122448979,0.7903971774736924,0.32472326530612244,0.48174112179701917,4,0.2914
95,id04,2024-10-16,2024-10-15,0.28320485714285715,0.5766192258274192,0.29721714285714285,0.513369818806161,5,0.1594
96,id04,2024-10-17,2024-10-16,0.6292557959183673,0.798748846494272,0.4626636734693878,0.4248097282517042,4,0.6134
97,id04,2024-10-18,2024-10-17,0.6157662857142857,0.7645725209744835,0.49713142857142856,0.4214874272255621,5,0.6174
98,id04,2024-10-19,2024-10-18,0.5246432653061225,0.8109499882434994,0.37374693877551024,0.4861816288202244,5,0.5298
99,id04,2024-10-20,2024-10-19,0.4422560816326531,0.822485841556393,0.43288653061224497,0.41148333789682795,5,0.5142
100,id04,2024-10-22,2024-10-21,0.2931361632653061,0.6786979752152176,0.34906448979591836,0.3545603151792533,4,0.21380000000000002
101,id04,2024-10-24,2024-10-23,0.5894736734693877,0.7775857513704365,0.42403673469387754,0.3618007896097695,3,0.5156000000000001
102,id04,2024-10-25,2024-10-24,0.6305768979591837,0.8258738150845727,0.4162661224489796,0.4297355323447833,3,0.5928000000000001
103,id04,2024-10-26,2024-10-25,0.6767813469387756,0.8163854137429237,0.5211648979591837,0.4349334815057227,5,0.7265999999999999
104,id04,2024-10-28,2024-10-27,0.4178830612244898,0.7281950320095173,0.27650204081632657,0.416731083585702,2,0.267
105,id04,2024-10-29,2024-10-28,0.4218995918367347,0.8325513008990681,0.5045387755102041,0.4870308721464604,6,0.593
106,id04,2024-10-30,2024-10-29,0.7313425306122449,0.8786365062673953,0.6157453061224489,0.5153863080084742,7,0.9054
107,id05,2024-09-29,2024-09-28,0.5529775918367347,0.8235103422212763,0.4433787755102041,0.3746706525552896,4,0.5806
108,id05,2024-09-30,2024-09-29,0.6474054285714287,0.8458861390984314,0.5376628571428571,0.4327616115165372,6,0.7838
109,id05,2024-10-01,2024-09-30,0.4634939591836734,0.8344191757109847,0.4578595918367347,0.4221273469938432,6,0.6022000000000001
110,id05,2024-10-02,2024-10-01,0.5102989387755102,0.7774942774308263,0.4583151020408164,0.44837521766889826,4,0.5102
111,id05,2024-10-05,2024-10-04,0.5387028979591837,0.7559678470393982,0.4285461224489796,0.46021277488915535,5,0.5122
112,id05,2024-10-06,2024-10-05,0.2812605714285714,0.6249466011223167,0.3386742857142857,0.3821196057484618,4,0.1694
113,id05,2024-10-07,2024-10-06,0.4222341224489797,0.8193553138349583,0.39061551020408164,0.48324025198081016,4,0.4398
114,id05,2024-10-11,2024-10-10,0.3663452244897959,0.8553714022027173,0.3064179591836735,0.6208667606250214,5,0.4398
115,id05,2024-10-14,2024-10-13,0.6225556734693877,0.7968982951984052,0.5259967346938775,0.5342022965411244,4,0.6478
116,id05,2024-10-16,2024-10-15,0.5667014693877551,0.888456604284523,0.5094318367346939,0.6051288500599366,7,0.7878
117,id05,2024-10-17,2024-10-16,0.6635390612244898,0.8571857667775271,0.5321820408163266,0.5966766204143293,6,0.8034000000000001
118,id05,2024-10-18,2024-10-17,0.38854775510204076,0.6473682602178624,0.34953469387755104,0.5088900256727273,5,0.2846
119,id05,2024-11-07,2024-11-06,0.4553486122448979,0.7426925685816632,0.46420326530612244,0.4870705940860884,5,0.4726
120,id05,2024-11-08,2024-11-07,0.2597872244897959,0.5911736336193074,0.28917795918367345,0.46594366054268793,3,0.10200000000000001
121,id05,2024-11-13,2024-11-12,0.6403796734693877,0.8557160058123818,0.48871673469387755,0.5709728426790888,5,0.7318
122,id05,2024-11-14,2024-11-13,0.34195820408163274,0.6699702083367168,0.4491134693877551,0.4822189349415797,5,0.33099999999999996
123,id05,2024-11-16,2024-11-15,0.4923607346938776,0.7714240172862318,0.5362302040816327,0.48258311220124017,5,0.5614
124,id05,2024-11-17,2024-11-16,0.626261918367347,0.8299879189914791,0.580010612244898,0.49814292774265534,6,0.7658
125,id05,2024-11-18,2024-11-17,0.5509951836734693,0.7941695286007818,0.43452897959183673,0.543500673605495,4,0.5378
126,id05,2024-11-19,2024-11-18,0.5622134285714286,0.8534979976492073,0.42790285714285714,0.5838571819256693,3,0.5900000000000001
127,id05,2024-11-20,2024-11-19,0.531240693877551,0.8602293129257957,0.48574122448979595,0.5219503129292922,4,0.6454
128,id06,2024-07-07,2024-07-06,0.7443391428571429,0.8455258474433446,0.62596,0.4576729488007644,6,0.8597999999999999
129,id06,2024-07-08,2024-07-07,0.7461455918367348,0.8957101172877261,0.5024187755102041,0.5290891229262985,6,0.8754
130,id06,2024-07-09,2024-07-08,0.7468393469387754,0.8821423925226735,0.5404048979591837,0.46869655784593484,6,0.8874000000000002
131,id06,2024-07-10,2024-07-09,0.45631387755102043,0.8101368203164097,0.3996816326530612,0.5823251050180226,7,0.5358
132,id06,2024-07-11,2024-07-10,0.4909018367346939,0.8331169761185043,0.46943265306122445,0.3694880190477754,7,0.637
133,id06,2024-07-12,2024-07-11,0.5056347755102041,0.8226751506530977,0.48483918367346934,0.5017486662342482,5,0.6066
134,id06,2024-07-13,2024-07-12,0.49571934693877545,0.7896500322349991,0.3508048979591837,0.5194223619501729,5,0.46540000000000004
135,id06,2024-07-14,2024-07-13,0.7599219183673469,0.8410866534481138,0.634810612244898,0.44977120749644356,7,0.8837999999999999
136,id06,2024-07-16,2024-07-15,0.5456723673469388,0.7250888133517541,0.39158938775510205,0.4791855804945202,5,0.46380000000000005
137,id06,2024-07-17,2024-07-16,0.5609191836734694,0.6709898695645552,0.4872489795918367,0.36304188062752546,5,0.5102
138,id06,2024-07-18,2024-07-17,0.6907603265306123,0.8030267996552749,0.5513404081632653,0.40289328395019464,5,0.7385999999999999
139,id06,2024-07-19,2024-07-18,0.7561866938775511,0.8646551789203519,0.5536212244897959,0.5471940914836708,6,0.879
