decision,promote,selected_candidate_id,selected_file,selected_resolved_path,family,target_group,world_cell_delta_vs_h012,posterior_delta_vs_h012,memory_delta_vs_h012,pre_h012_h024_margin_vs_h012_median,pre_h012_h024_support_better_than_h012,rowperm_real_top1200_sum,rowperm_p_perm_ge_real,reason
do_not_promote,False,h038_memory_repair_all_k140_a0.38_4edd633f,submission_h038_memory_repair_all_k140_a0.38_4edd633f.csv,/Users/kbsoo/Downloads/cl2/hitl/h038_memory_transition_world_translator_jepa/submission_h038_memory_repair_all_k140_a0.38_4edd633f.csv,memory_repair,all,0.00044326606394212703,0.00026686807091113224,-0.0029588800472310725,0.0021937762130428973,0.25,-1.0129458274832626,0.8366666666666667,world-cell gain too small; H012-posterior gain too small; H024 pre-H012 margin not below H012; H024 support below 55%; H025 row permutation stress weak
