perm,real_top1200_sum,perm_top1200_sum,real_minus_perm
0,-2.5083117396052437,1.4704230626931931,-3.978734802298437
1,-2.5083117396052437,-0.8420368409790768,-1.6662748986261668
2,-2.5083117396052437,0.698895279559725,-3.2072070191649686
3,-2.5083117396052437,1.6621991921463923,-4.170510931751636
4,-2.5083117396052437,-2.1855042541957737,-0.32280748540947
5,-2.5083117396052437,-3.340342030940999,0.8320302913357551
6,-2.5083117396052437,-4.44626437760839,1.9379526380031464
7,-2.5083117396052437,-0.7738743855070815,-1.7344373540981621
8,-2.5083117396052437,-0.3954104123291877,-2.112901327276056
9,-2.5083117396052437,-1.3970225620446062,-1.1112891775606375
10,-2.5083117396052437,-1.1158888564375182,-1.3924228831677254
11,-2.5083117396052437,-1.2131263801244643,-1.2951853594807794
12,-2.5083117396052437,-0.126748428757832,-2.3815633108474117
13,-2.5083117396052437,-2.3274508201447865,-0.18086091946045713
14,-2.5083117396052437,-1.7795625062660463,-0.7287492333391974
15,-2.5083117396052437,-1.9970993640000785,-0.5112123756051652
16,-2.5083117396052437,0.8377049468547142,-3.346016686459958
17,-2.5083117396052437,-0.5704558262226271,-1.9378559133826165
18,-2.5083117396052437,-1.893806903315049,-0.6145048362901946
19,-2.5083117396052437,-4.268494896285562,1.760183156680318
20,-2.5083117396052437,-4.540350377267675,2.0320386376624313
21,-2.5083117396052437,-2.7941020768994704,0.28579033729422676
22,-2.5083117396052437,-3.718047191395204,1.2097354517899603
23,-2.5083117396052437,-1.463402969578949,-1.0449087700262947
24,-2.5083117396052437,-1.7584911549914182,-0.7498205846138255
25,-2.5083117396052437,-0.5990323575999952,-1.9092793820052485
26,-2.5083117396052437,-3.7738616943089838,1.26554995470374
27,-2.5083117396052437,-0.30037695442449674,-2.207934785180747
28,-2.5083117396052437,-2.5875292620133727,0.07921752240812907
29,-2.5083117396052437,-1.5192358349098232,-0.9890759046954205
30,-2.5083117396052437,-4.8651076347746525,2.356795895169409
31,-2.5083117396052437,-2.794073802755765,0.28576206315052133
32,-2.5083117396052437,-0.23357215273134813,-2.2747395868738955
33,-2.5083117396052437,-1.1433389343057492,-1.3649728052994945
34,-2.5083117396052437,-3.9606881214781353,1.4523763818728916
35,-2.5083117396052437,0.18668568321396606,-2.6949974228192097
36,-2.5083117396052437,0.5905423719062739,-3.0988541115115176
37,-2.5083117396052437,-3.667152774488912,1.1588410348836682
38,-2.5083117396052437,-2.0273820209541924,-0.4809297186510513
39,-2.5083117396052437,-2.555821072106152,0.047509332500908386
40,-2.5083117396052437,-0.4741860744165898,-2.034125665188654
41,-2.5083117396052437,-2.6563146992962423,0.14800295969099864
42,-2.5083117396052437,-4.490259923564654,1.9819481839594104
43,-2.5083117396052437,-4.968401910322248,2.460090170717004
44,-2.5083117396052437,-5.085519424255073,2.5772076846498297
45,-2.5083117396052437,-4.323052076929365,1.814740337324121
46,-2.5083117396052437,-0.5201241974071564,-1.9881875421980872
47,-2.5083117396052437,-0.4180802578641547,-2.090231481741089
48,-2.5083117396052437,-1.6100818194145496,-0.898229920190694
49,-2.5083117396052437,-2.2435643446658595,-0.26474739493938415
50,-2.5083117396052437,-0.08292969831038377,-2.42538204129486
51,-2.5083117396052437,-5.0647158156628915,2.556404076057648
52,-2.5083117396052437,-0.7115775056695526,-1.796734233935691
53,-2.5083117396052437,-4.165781128686657,1.6574693890814132
54,-2.5083117396052437,-5.27045557583331,2.7621438362280664
55,-2.5083117396052437,-1.6939552914436256,-0.8143564481616181
56,-2.5083117396052437,-5.231181509474078,2.7228697698688347
57,-2.5083117396052437,-2.5678166327720895,0.05950489316684582
58,-2.5083117396052437,-3.556375794831272,1.0480640552260283
59,-2.5083117396052437,-2.8441200019628976,0.33580826235765393
60,-2.5083117396052437,-1.3360523401124738,-1.17225939949277
61,-2.5083117396052437,-2.3486886818647044,-0.1596230577405393
62,-2.5083117396052437,-1.015852011171578,-1.4924597284336656
63,-2.5083117396052437,1.428741653230304,-3.937053392835548
64,-2.5083117396052437,-2.587525881766336,0.07921414216109213
65,-2.5083117396052437,-4.493069330729474,1.9847575911242306
66,-2.5083117396052437,-3.1449388769305315,0.6366271373252879
67,-2.5083117396052437,-0.3190912382382223,-2.1892205013670214
68,-2.5083117396052437,0.16965878632379372,-2.6779705259290374
69,-2.5083117396052437,-0.48577645499233313,-2.0225352846129105
70,-2.5083117396052437,-2.7154340576488796,0.2071223180436359
71,-2.5083117396052437,0.09734890057681334,-2.605660640182057
72,-2.5083117396052437,-0.6969973781759826,-1.811314361429261
73,-2.5083117396052437,-0.6710676729993565,-1.8372440666058871
74,-2.5083117396052437,0.2790316625143525,-2.787343402119596
75,-2.5083117396052437,-2.4590725682933545,-0.04923917131188915
76,-2.5083117396052437,-1.1031795315628976,-1.405132208042346
77,-2.5083117396052437,-1.2528695098945146,-1.255442229710729
78,-2.5083117396052437,-2.254321205953463,-0.2539905336517805
79,-2.5083117396052437,-2.086274107614443,-0.4220376319908006
80,-2.5083117396052437,-0.14626708073689088,-2.362044658868353
81,-2.5083117396052437,-4.785780311665766,2.2774685720605223
82,-2.5083117396052437,-1.773315113426893,-0.7349966261783507
83,-2.5083117396052437,-2.4160154271318177,-0.09229631247342596
84,-2.5083117396052437,-2.5536680187786747,0.04535627917343099
85,-2.5083117396052437,-3.6106186109039182,1.1023068712986746
86,-2.5083117396052437,-2.468357390601941,-0.039954349003302525
87,-2.5083117396052437,-0.637240046594691,-1.8710716930105527
88,-2.5083117396052437,0.8368801748166703,-3.345191914421914
89,-2.5083117396052437,1.2734069944721291,-3.781718734077373
90,-2.5083117396052437,-2.0208113131336383,-0.4875004264716054
91,-2.5083117396052437,-0.33495464158238164,-2.173357098022862
92,-2.5083117396052437,-2.745783439752824,0.23747170014758012
93,-2.5083117396052437,-2.658805544060895,0.15049380445565141
94,-2.5083117396052437,-4.7231092358583915,2.214797496253148
95,-2.5083117396052437,-0.6825287035257404,-1.8257830360795033
96,-2.5083117396052437,-0.23350374992754297,-2.2748079896777007
97,-2.5083117396052437,-2.259124363842469,-0.24918737576277472
