feature_set,perm_pred_selected,perm_pred_h012,perm_selected_minus_h012
geometry,0.5703980174439323,0.5763999899932969,-0.006001972549364631
geometry,0.5751709114039433,0.5765339325022898,-0.0013630210983465174
geometry,0.5709349538711818,0.5683201815497003,0.00261477232148144
geometry,0.5794589067306941,0.5763688113620756,0.003090095368618484
geometry,0.5783712400599905,0.5783097365424577,6.15035175328682e-05
geometry,0.5781175365550865,0.576082112203985,0.002035424351101489
geometry,0.5804004687691908,0.5768912609988931,0.0035092077702977287
geometry,0.5812568570114558,0.5784209806622265,0.002835876349229327
geometry,0.5692545284761794,0.5770631314538869,-0.007808602977707468
geometry,0.5805517701105832,0.5762255193186411,0.0043262507919421544
geometry,0.5686209639016636,0.5683494606749545,0.0002715032267091022
geometry,0.5800155911596266,0.5763964043548668,0.003619186804759811
geometry,0.578343972667037,0.5798038857628846,-0.001459913095847587
geometry,0.5780433961348271,0.5781643850535564,-0.00012098891872924789
geometry,0.5803812878932594,0.5763105937181883,0.00407069417507111
geometry,0.5807896558855052,0.5775965433282783,0.0031931125572269847
geometry,0.5822183155691857,0.5761422666166413,0.006076048952544433
geometry,0.5737313451884393,0.5764489962998297,-0.00271765111139044
geometry,0.5849165968497503,0.5796247308421489,0.005291866007601342
geometry,0.5747924974390934,0.5800598657235605,-0.0052673682844670555
geometry,0.5717194068475422,0.5766027078066542,-0.004883300959112047
geometry,0.5754645686905003,0.5764092510568184,-0.0009446823663180615
geometry,0.568707437980285,0.5762312756787368,-0.007523837698451774
geometry,0.5728648132640959,0.5781484221210064,-0.005283608856910482
geometry,0.578151393979991,0.5781463899443376,5.0040356533997965e-06
geometry,0.5834192060706822,0.5809836372779847,0.0024355687926974623
geometry,0.5779295348098306,0.5811721185275847,-0.0032425837177540995
geometry,0.5681565880928131,0.5764665502939421,-0.008309962201129006
geometry,0.5758946940172347,0.576479220054651,-0.0005845260374163219
geometry,0.5741006364216038,0.5777655160977919,-0.0036648796761881153
geometry,0.5766992000714984,0.5801472056233012,-0.003448005551802802
geometry,0.5774440849583949,0.576364078385922,0.0010800065724729802
geometry,0.5764117020991871,0.5780379647717495,-0.001626262672562384
geometry,0.5825643701524524,0.5771863144102218,0.005378055742230603
geometry,0.5665572664941991,0.5683780013236489,-0.0018207348294497772
geometry,0.5696349567775942,0.5763975258571512,-0.006762569079556968
geometry,0.5810914731834308,0.581188594694183,-9.712151075225162e-05
geometry,0.5780389979962314,0.5772220258406522,0.0008169721555791876
geometry,0.5803571935338485,0.5782433260125814,0.0021138675212670766
geometry,0.5777752660609006,0.576113460794512,0.001661805266388594
geometry,0.5762841448225041,0.5764914069925104,-0.00020726217000632818
geometry,0.582865041193296,0.5778533882579835,0.005011652935312472
geometry,0.577029932064803,0.5764710657723869,0.0005588662924160825
geometry,0.5776909205339769,0.5761303591305288,0.0015605614034480686
geometry,0.5753361749257827,0.5765151703089572,-0.0011789953831744526
geometry,0.5850514390392237,0.5798384341432744,0.005213004895949336
geometry,0.5825927451803679,0.5782614080854056,0.004331337094962251
geometry,0.5804285648812292,0.5780470998008366,0.0023814650803926085
geometry,0.5729423571025136,0.5775815021795072,-0.004639145076993589
geometry,0.5756066301307596,0.580150032242707,-0.00454340211194737
geometry,0.5816927232203042,0.5795684299758963,0.002124293244407882
geometry,0.5727660681090664,0.5763275381814981,-0.003561470072431683
geometry,0.5781012019711523,0.5763877230463904,0.0017134789247619242
