target,selected_cells,selected_gain_sum,selected_mean_gain,selected_positive_gain_rate,active_subjects
Q3,7,0.727262613165229,0.10389465902360415,0.8571428571428571,3
S4,57,3.7075097767231493,0.06504403117058156,0.7368421052631579,9
