decision,selected_candidate_id,root_uploadsafe_path,worldview,known_public_observations,residual_fit_feature_set,residual_fit_alpha,largest_bad_residual_file,largest_bad_residual,largest_good_residual_file,largest_good_residual,candidate_id,spec_name,mode,target_group,fit_feature_set,fit_alpha,k,alpha,cap,selected_cells,changed_cells_vs_h057,changed_rows_vs_h057,model_pred_delta_vs_h057,posterior_delta_vs_h057,hard_diag_delta_vs_h057,anti_h088_direction_rate,h057_positive_align_rate,selected_toxic_mean,selected_conflict_rate,selected_safe_cell_mean,mean_bad_same_rank,cos_h088_direction,cos_h057_vs_h042_direction,cos_h057_vs_h050_direction,max_positive_bad_cosine,mean_abs_prob_move_vs_h057,max_abs_prob_move_vs_h057,selected_subjects,selected_rows,h097_score,file,resolved_path,Q1_changed_vs_h057,Q2_changed_vs_h057,Q3_changed_vs_h057,S1_changed_vs_h057,S2_changed_vs_h057,S3_changed_vs_h057,S4_changed_vs_h057,bad_cos_submission_h010_objectiv,bad_cos_submission_e216_maskfam,bad_cos_submission_e323_5508f966,bad_cos_submission_jepa_latent_q,bad_cos_submission_jepa_latent_r,bad_cos_submission_lejepa_target,bad_cos_submission_ordinal_q_con,path,rows,keys_match,duplicate_keys,nan_cells,min_prob,max_prob,changed_cells_vs_h057_validation,upload_safe,h102_cum_bad_max_pos,h102_cum_bad_weighted_pos,h102_cum_h088_axis_cos,h102_cum_good_max_cos,h102_cum_good_mean_cos,h102_cum_good_bad_margin,route_basis_pred_delta_vs_h057,selected_mean_residual_toxicity,selected_mean_residual_safety,selected_mean_residual_gap,selected_mean_antidote_score,selected_same_bad_residual,selected_opp_bad_residual,selected_same_good_residual,selected_opp_good_residual,selected_h111_cells,selected_h108_rejected_cells,selected_h109_cells,selected_mean_family_count,h112_information_mass,h112_score,root_path,root_rows,root_keys_match,root_duplicate_keys,root_nan_cells,root_min_prob,root_max_prob,root_changed_cells_vs_h057_validation,root_upload_safe
promote_h112_public_residual_toxicity_solver,h112_residual_h111_pruned_boundary_c86_a056_68b26f11,/Users/kbsoo/Downloads/cl2/submission_h112_residualtox_68b26f11_uploadsafe.csv,H111 was directionally right but needs pruning by leave-one-out public residual toxicity before becoming action-grade,24,state_core,0.1,submission_h010_objective_s1s4_v2_uploadsafe.csv,0.0014504577877909996,submission_hybrid_0p578_logit_after_subject_final9_strict.csv,0.0009305983309392009,h112_residual_h111_pruned_boundary_c86_a056_68b26f11,residual_h111_pruned_boundary_c86_a056,public_residual_toxicity_solver,h111_pruned,state_core,0.1,86,0.56,0.23,40,40,23,-1.8318339561926127e-05,9.150759249143876e-06,1.6724635005613387e-05,0.85,0.975,0.5080078571428572,0.875,0.06317651999999999,0.72215,-0.04426984895222034,0.29040894551609986,0.2603640911028675,0.0,0.00020013429894117922,0.03295925604811256,9,"0,3,10,56,61,70,78,93,98,101,110,135,136,139,144,146,148,149,150,151,164,196,216",0.3735529292075384,submission_h112_residual_h111_pruned_boundary_c86_a056_68b26f11.csv,/Users/kbsoo/Downloads/cl2/hitl/h112_public_residual_toxicity_solver_hsjepa/submission_h112_residual_h111_pruned_boundary_c86_a056_68b26f11.csv,4,0,14,7,4,4,7,-0.10210735916332354,-0.10299955279698139,-0.11020556885991388,-0.08473945969608145,-0.10721011410484149,-0.12048858119539976,-0.10185405131056234,/Users/kbsoo/Downloads/cl2/hitl/h112_public_residual_toxicity_solver_hsjepa/submission_h112_residual_h111_pruned_boundary_c86_a056_68b26f11.csv,250,True,0,0,4.939277944527429e-06,0.9999967514907456,40,True,0.0,0.0,-0.011877600648458669,0.11841429060177402,0.11779730280862827,0.11841429060177402,-0.0009803409143975422,0.4897542071428571,0.6816665402857143,0.1919123331428572,0.7285138571428572,0.02294580331051619,0.6772200760825696,0.028269556413411733,0.6905078373004283,37,14,3,4.325,0.97,0.5424052831240137,/Users/kbsoo/Downloads/cl2/submission_h112_residualtox_68b26f11_uploadsafe.csv,250,True,0,0,4.939277944527429e-06,0.9999967514907456,40,True
