target,score_col,mode,threshold,all_cells,selected_cells,all_gain_sum,selected_gain_sum,improvement_sum,all_positive_gain_rate,selected_positive_gain_rate,active_subjects,subject_count,positive_improvement_subjects,negative_improvement_subjects,no_action_subjects,min_subject_improvement,mean_subject_improvement,score__full_oof_improvement,score__subject_balanced_listener,score__minimax_listener,objective
Q2,wm_energy_rank_calendar_rhythm,high_energy_listener,0.6755555555555556,12,6,1.976823748523643,0.09398917821784153,-1.8828345703058016,0.75,0.5,2,4,0,4,2,-0.6979202343533005,-0.4707086425764503,-1.8828345703058016,-3.0764827226354465,-3.645650816376767,subject_balanced_listener
Q2,wm_energy_rank_calendar_rhythm,low_energy_listener,0.866111111111111,12,9,1.976823748523643,1.6220289498346725,-0.35479479868897057,0.75,0.7777777777777778,4,4,0,2,0,-0.3129012071569802,-0.08869869967224257,-0.35479479868897057,-0.9181805833410077,-1.1833410662037998,subject_balanced_listener
Q2,wm_energy_rank_calendar_rhythm,high_energy_listener,0.866111111111111,12,3,1.976823748523643,0.3547947986889703,-1.6220289498346727,0.75,0.6666666666666666,2,4,0,4,2,-0.6979202343533005,-0.4055072374586681,-1.6220289498346727,-2.815677102164318,-3.384845195905638,subject_balanced_listener
Q2,wm_energy_phone_behavior,low_energy_listener,1.280502264249144,12,3,1.976823748523643,0.9817241905375239,-0.9950995579861192,0.75,1.0,3,4,0,3,1,-0.5879467251418942,-0.24877488949652968,-0.9950995579861192,-1.9272649293283506,-2.3774436193851085,subject_balanced_listener
Q2,wm_energy_phone_behavior,high_energy_listener,1.280502264249144,12,9,1.976823748523643,0.9950995579861187,-0.9817241905375244,0.75,0.6666666666666666,3,4,0,3,1,-0.44766469289440336,-0.24543104763438098,-0.9817241905375244,-1.8227062409188866,-2.2167721180766478,subject_balanced_listener
Q2,wm_energy_phone_behavior,low_energy_listener,1.8363329820355454,12,6,1.976823748523643,1.2383721336509437,-0.7384516148726994,0.75,0.8333333333333334,4,4,0,3,0,-0.36525924131223453,-0.1846129037181748,-0.7384516148726994,-1.5158701217256518,-1.8719738182505457,subject_balanced_listener
Q2,wm_energy_phone_behavior,high_energy_listener,1.8363329820355454,12,6,1.976823748523643,0.7384516148726992,-1.238372133650944,0.75,0.6666666666666666,3,4,0,4,1,-0.44766469289440336,-0.3095930334127359,-1.238372133650944,-2.259354184032306,-2.723420061190067,subject_balanced_listener
Q2,wm_energy_phone_behavior,low_energy_listener,2.3871178795792765,12,9,1.976823748523643,1.6220289498346725,-0.35479479868897057,0.75,0.7777777777777778,4,4,0,2,0,-0.3129012071569802,-0.08869869967224257,-0.35479479868897057,-0.9181805833410077,-1.1833410662037998,subject_balanced_listener
Q2,wm_energy_phone_behavior,high_energy_listener,2.3871178795792765,12,3,1.976823748523643,0.3547947986889703,-1.6220289498346727,0.75,0.6666666666666666,2,4,0,4,2,-0.6979202343533005,-0.4055072374586681,-1.6220289498346727,-2.815677102164318,-3.384845195905638,subject_balanced_listener
Q2,wm_energy_rank_phone_behavior,low_energy_listener,0.25055555555555553,12,3,1.976823748523643,0.9817241905375239,-0.9950995579861192,0.75,1.0,3,4,0,3,1,-0.5879467251418942,-0.24877488949652968,-0.9950995579861192,-1.9272649293283506,-2.3774436193851085,subject_balanced_listener
Q2,wm_energy_rank_phone_behavior,high_energy_listener,0.25055555555555553,12,9,1.976823748523643,0.9950995579861187,-0.9817241905375244,0.75,0.6666666666666666,3,4,0,3,1,-0.44766469289440336,-0.24543104763438098,-0.9817241905375244,-1.8227062409188866,-2.2167721180766478,subject_balanced_listener
Q2,wm_energy_rank_phone_behavior,low_energy_listener,0.4955555555555555,12,6,1.976823748523643,1.2383721336509437,-0.7384516148726994,0.75,0.8333333333333334,4,4,0,3,0,-0.36525924131223453,-0.1846129037181748,-0.7384516148726994,-1.5158701217256518,-1.8719738182505457,subject_balanced_listener
Q2,wm_energy_rank_phone_behavior,high_energy_listener,0.4955555555555555,12,6,1.976823748523643,0.7384516148726992,-1.238372133650944,0.75,0.6666666666666666,3,4,0,4,1,-0.44766469289440336,-0.3095930334127359,-1.238372133650944,-2.259354184032306,-2.723420061190067,subject_balanced_listener
Q2,wm_energy_rank_phone_behavior,low_energy_listener,0.675,12,9,1.976823748523643,1.6220289498346725,-0.35479479868897057,0.75,0.7777777777777778,4,4,0,2,0,-0.3129012071569802,-0.08869869967224257,-0.35479479868897057,-0.9181805833410077,-1.1833410662037998,subject_balanced_listener
Q2,wm_energy_rank_phone_behavior,high_energy_listener,0.675,12,3,1.976823748523643,0.3547947986889703,-1.6220289498346727,0.75,0.6666666666666666,2,4,0,4,2,-0.6979202343533005,-0.4055072374586681,-1.6220289498346727,-2.815677102164318,-3.384845195905638,subject_balanced_listener
Q2,wm_energy_body_activity_sleep,low_energy_listener,0.8788558489346021,12,3,1.976823748523643,1.0932268930924496,-0.8835968554311935,0.75,1.0,3,4,0,4,1,-0.36525924131223453,-0.2208992138577983,-0.8835968554311935,-1.8510153622841459,-2.2821190588090396,subject_balanced_listener
Q2,wm_energy_body_activity_sleep,high_energy_listener,0.8788558489346021,12,9,1.976823748523643,0.8835968554311932,-1.0932268930924498,0.75,0.6666666666666666,4,4,0,3,0,-0.44766469289440336,-0.2733067232731124,-1.0932268930924498,-1.924208943473812,-2.313274820631573,subject_balanced_listener
Q2,wm_energy_body_activity_sleep,low_energy_listener,1.459603166595568,12,6,1.976823748523643,1.500379725936674,-0.47644402258696905,0.75,0.8333333333333334,3,4,0,2,1,-0.27504551798491395,-0.11911100564674212,-0.47644402258696905,-1.0252236092771632,-1.2802418164711287,subject_balanced_listener
Q2,wm_energy_body_activity_sleep,high_energy_listener,1.459603166595568,12,6,1.976823748523643,0.4764440225869685,-1.5003797259366745,0.75,0.6666666666666666,2,4,0,3,2,-0.6979202343533005,-0.3750949314841685,-1.5003797259366745,-2.5140278782663197,-3.01319597200764,subject_balanced_listener
Q2,wm_energy_body_activity_sleep,low_energy_listener,2.192817949646116,12,9,1.976823748523643,1.5466754611302083,-0.4301482873934348,0.75,0.7777777777777778,4,4,0,1,0,-0.4301482873934346,-0.10753707184835865,-0.4301482873934348,-0.8897446741991673,-1.1318039891565412,subject_balanced_listener
Q2,wm_energy_body_activity_sleep,high_energy_listener,2.192817949646116,12,3,1.976823748523643,0.4301482873934346,-1.5466754611302085,0.75,0.6666666666666666,1,4,0,4,3,-0.6979202343533005,-0.38666886528255207,-1.5466754611302085,-2.7503236134598534,-3.3244917072011737,subject_balanced_listener
Q2,wm_energy_rank_body_activity_sleep,low_energy_listener,0.20111111111111105,12,3,1.976823748523643,1.0932268930924496,-0.8835968554311935,0.75,1.0,3,4,0,4,1,-0.36525924131223453,-0.2208992138577983,-0.8835968554311935,-1.8510153622841459,-2.2821190588090396,subject_balanced_listener
Q2,wm_energy_rank_body_activity_sleep,high_energy_listener,0.20111111111111105,12,9,1.976823748523643,0.8835968554311932,-1.0932268930924498,0.75,0.6666666666666666,4,4,0,3,0,-0.44766469289440336,-0.2733067232731124,-1.0932268930924498,-1.924208943473812,-2.313274820631573,subject_balanced_listener
Q2,wm_energy_rank_body_activity_sleep,low_energy_listener,0.5411111111111111,12,6,1.976823748523643,1.500379725936674,-0.47644402258696905,0.75,0.8333333333333334,3,4,0,2,1,-0.27504551798491395,-0.11911100564674212,-0.47644402258696905,-1.0252236092771632,-1.2802418164711287,subject_balanced_listener
Q2,wm_energy_rank_body_activity_sleep,high_energy_listener,0.5411111111111111,12,6,1.976823748523643,0.4764440225869685,-1.5003797259366745,0.75,0.6666666666666666,2,4,0,3,2,-0.6979202343533005,-0.3750949314841685,-1.5003797259366745,-2.5140278782663197,-3.01319597200764,subject_balanced_listener
Q2,wm_energy_rank_body_activity_sleep,low_energy_listener,0.7772222222222223,12,9,1.976823748523643,1.5466754611302083,-0.4301482873934348,0.75,0.7777777777777778,4,4,0,1,0,-0.4301482873934346,-0.10753707184835865,-0.4301482873934348,-0.8897446741991673,-1.1318039891565412,subject_balanced_listener
Q2,wm_energy_rank_body_activity_sleep,high_energy_listener,0.7772222222222223,12,3,1.976823748523643,0.4301482873934346,-1.5466754611302085,0.75,0.6666666666666666,1,4,0,4,3,-0.6979202343533005,-0.38666886528255207,-1.5466754611302085,-2.7503236134598534,-3.3244917072011737,subject_balanced_listener
Q2,wm_energy_app_social_context,low_energy_listener,1.5376908566618093,12,3,1.976823748523643,1.0143224388086924,-0.9625013097149506,0.75,1.0,3,4,0,3,1,-0.5879467251418942,-0.24062532742873755,-0.9625013097149506,-1.894666681057182,-2.3448453711139394,subject_balanced_listener
Q2,wm_energy_app_social_context,high_energy_listener,1.5376908566618093,12,9,1.976823748523643,0.9625013097149502,-1.0143224388086929,0.75,0.6666666666666666,3,4,0,3,1,-0.44766469289440336,-0.2535806097021731,-1.0143224388086929,-1.8553044891900552,-2.2493703663478164,subject_balanced_listener
Q2,wm_energy_app_social_context,low_energy_listener,1.9657043874377154,12,6,1.976823748523643,0.7537481231114566,-1.2230756254121866,0.75,0.6666666666666666,4,4,1,2,0,-1.2605030581349632,-0.30576890635304654,-1.2230756254121866,-2.3674026131999124,-3.0266038364538983,subject_balanced_listener
Q2,wm_energy_app_social_context,high_energy_listener,1.9657043874377154,12,6,1.976823748523643,1.2230756254121862,-0.7537481231114569,0.75,0.8333333333333334,3,4,1,3,1,-0.8596467101902365,-0.18843703077786414,-0.7537481231114569,-1.8275184847351107,-2.4013771688112056,subject_balanced_listener
Q2,wm_energy_app_social_context,low_energy_listener,2.2511368937351257,12,9,1.976823748523643,1.1280714029106198,-0.8487523456130233,0.75,0.6666666666666666,4,4,0,1,0,-0.8487523456130229,-0.21218808640325573,-0.8487523456130233,-1.5804413702614881,-1.9899423085066974,subject_balanced_listener
Q2,wm_energy_app_social_context,high_energy_listener,2.2511368937351257,12,3,1.976823748523643,0.8487523456130229,-1.1280714029106202,0.75,1.0,1,4,1,3,3,-0.6979202343533005,-0.28201785072765495,-1.1280714029106202,-2.116719555240265,-2.6358876489815857,subject_balanced_listener
Q2,wm_energy_rank_app_social_context,low_energy_listener,0.5455555555555556,12,3,1.976823748523643,1.0143224388086924,-0.9625013097149506,0.75,1.0,3,4,0,3,1,-0.5879467251418942,-0.24062532742873755,-0.9625013097149506,-1.894666681057182,-2.3448453711139394,subject_balanced_listener
Q2,wm_energy_rank_app_social_context,high_energy_listener,0.5455555555555556,12,9,1.976823748523643,0.9625013097149502,-1.0143224388086929,0.75,0.6666666666666666,3,4,0,3,1,-0.44766469289440336,-0.2535806097021731,-1.0143224388086929,-1.8553044891900552,-2.2493703663478164,subject_balanced_listener
Q2,wm_energy_rank_app_social_context,low_energy_listener,0.7511111111111111,12,6,1.976823748523643,0.7537481231114566,-1.2230756254121866,0.75,0.6666666666666666,4,4,1,2,0,-1.2605030581349632,-0.30576890635304654,-1.2230756254121866,-2.3674026131999124,-3.0266038364538983,subject_balanced_listener
Q2,wm_energy_rank_app_social_context,high_energy_listener,0.7511111111111111,12,6,1.976823748523643,1.2230756254121862,-0.7537481231114569,0.75,0.8333333333333334,3,4,1,3,1,-0.8596467101902365,-0.18843703077786414,-0.7537481231114569,-1.8275184847351107,-2.4013771688112056,subject_balanced_listener
Q2,wm_energy_rank_app_social_context,low_energy_listener,0.8205555555555556,12,9,1.976823748523643,1.1280714029106198,-0.8487523456130233,0.75,0.6666666666666666,4,4,0,1,0,-0.8487523456130229,-0.21218808640325573,-0.8487523456130233,-1.5804413702614881,-1.9899423085066974,subject_balanced_listener
Q2,wm_energy_rank_app_social_context,high_energy_listener,0.8205555555555556,12,3,1.976823748523643,0.8487523456130229,-1.1280714029106202,0.75,1.0,1,4,1,3,3,-0.6979202343533005,-0.28201785072765495,-1.1280714029106202,-2.116719555240265,-2.6358876489815857,subject_balanced_listener
Q2,wm_energy_mobility_environment,low_energy_listener,0.8809073176361689,12,3,1.976823748523643,1.0143224388086924,-0.9625013097149506,0.75,1.0,3,4,0,3,1,-0.5879467251418942,-0.24062532742873755,-0.9625013097149506,-1.894666681057182,-2.3448453711139394,subject_balanced_listener
Q2,wm_energy_mobility_environment,high_energy_listener,0.8809073176361689,12,9,1.976823748523643,0.9625013097149502,-1.0143224388086929,0.75,0.6666666666666666,3,4,0,3,1,-0.44766469289440336,-0.2535806097021731,-1.0143224388086929,-1.8553044891900552,-2.2493703663478164,subject_balanced_listener
Q2,wm_energy_mobility_environment,low_energy_listener,1.1323657709013686,12,6,1.976823748523643,1.2556699449792492,-0.7211538035443938,0.75,0.8333333333333334,4,4,0,3,0,-0.3465992189713374,-0.18028845088609835,-0.7211538035443938,-1.4864432958757632,-1.835082983464298,subject_balanced_listener
Q2,wm_energy_mobility_environment,high_energy_listener,1.1323657709013686,12,6,1.976823748523643,0.7211538035443934,-1.2556699449792497,0.75,0.6666666666666666,3,4,0,4,1,-0.44766469289440336,-0.3139174862448123,-1.2556699449792497,-2.2766519953606115,-2.740717872518373,subject_balanced_listener
Q2,wm_energy_mobility_environment,low_energy_listener,1.3314348487476035,12,9,1.976823748523643,1.6222602546085652,-0.3545634939150779,0.75,0.7777777777777778,4,4,1,1,0,-0.7246519196789205,-0.08864087347876935,-0.3545634939150779,-0.9705872417063762,-1.3454480095779444,subject_balanced_listener
Q2,wm_energy_mobility_environment,high_energy_listener,1.3314348487476035,12,3,1.976823748523643,0.3545634939150774,-1.6222602546085656,0.75,0.6666666666666666,2,4,1,3,2,-0.8596467101902365,-0.4055650636521413,-1.6222602546085656,-2.706030616232219,-3.284889300308314,subject_balanced_listener
Q2,wm_energy_rank_mobility_environment,low_energy_listener,0.19777777777777777,12,3,1.976823748523643,1.0143224388086924,-0.9625013097149506,0.75,1.0,3,4,0,3,1,-0.5879467251418942,-0.24062532742873755,-0.9625013097149506,-1.894666681057182,-2.3448453711139394,subject_balanced_listener
Q2,wm_energy_rank_mobility_environment,high_energy_listener,0.19777777777777777,12,9,1.976823748523643,0.9625013097149502,-1.0143224388086929,0.75,0.6666666666666666,3,4,0,3,1,-0.44766469289440336,-0.2535806097021731,-1.0143224388086929,-1.8553044891900552,-2.2493703663478164,subject_balanced_listener
Q2,wm_energy_rank_mobility_environment,low_energy_listener,0.3611111111111111,12,6,1.976823748523643,1.2556699449792492,-0.7211538035443938,0.75,0.8333333333333334,4,4,0,3,0,-0.3465992189713374,-0.18028845088609835,-0.7211538035443938,-1.4864432958757632,-1.835082983464298,subject_balanced_listener
Q2,wm_energy_rank_mobility_environment,high_energy_listener,0.3611111111111111,12,6,1.976823748523643,0.7211538035443934,-1.2556699449792497,0.75,0.6666666666666666,3,4,0,4,1,-0.44766469289440336,-0.3139174862448123,-1.2556699449792497,-2.2766519953606115,-2.740717872518373,subject_balanced_listener
Q2,wm_energy_rank_mobility_environment,low_energy_listener,0.4972222222222222,12,9,1.976823748523643,1.6222602546085652,-0.3545634939150779,0.75,0.7777777777777778,4,4,1,1,0,-0.7246519196789205,-0.08864087347876935,-0.3545634939150779,-0.9705872417063762,-1.3454480095779444,subject_balanced_listener
Q2,wm_energy_rank_mobility_environment,high_energy_listener,0.4972222222222222,12,3,1.976823748523643,0.3545634939150774,-1.6222602546085656,0.75,0.6666666666666666,2,4,1,3,2,-0.8596467101902365,-0.4055650636521413,-1.6222602546085656,-2.706030616232219,-3.284889300308314,subject_balanced_listener
Q2,wm_energy_mean,low_energy_listener,1.27456135599301,12,3,1.976823748523643,1.0143224388086924,-0.9625013097149506,0.75,1.0,3,4,0,3,1,-0.5879467251418942,-0.24062532742873755,-0.9625013097149506,-1.894666681057182,-2.3448453711139394,subject_balanced_listener
Q2,wm_energy_mean,high_energy_listener,1.27456135599301,12,9,1.976823748523643,0.9625013097149502,-1.0143224388086929,0.75,0.6666666666666666,3,4,0,3,1,-0.44766469289440336,-0.2535806097021731,-1.0143224388086929,-1.8553044891900552,-2.2493703663478164,subject_balanced_listener
Q2,wm_energy_mean,low_energy_listener,1.7744771046239467,12,6,1.976823748523643,1.1918806624412377,-0.7849430860824054,0.75,0.8333333333333334,4,4,0,2,0,-0.7430494945504148,-0.19623577152060123,-0.7849430860824054,-1.6279252575401748,-2.065145055360341,subject_balanced_listener
Q2,wm_energy_mean,high_energy_listener,1.7744771046239467,12,6,1.976823748523643,0.7849430860824048,-1.1918806624412381,0.75,0.6666666666666666,2,4,1,3,2,-0.6979202343533005,-0.2979701656103094,-1.1918806624412381,-2.170528814770883,-2.6846969085122034,subject_balanced_listener
Q2,wm_energy_mean,low_energy_listener,2.193420895242951,12,9,1.976823748523643,0.840189811548889,-1.136633936974754,0.75,0.6666666666666666,4,4,0,2,0,-0.7246519196789205,-0.2841584842436884,-1.136633936974754,-1.9676576847660523,-2.3975184526376205,subject_balanced_listener
Q2,wm_energy_mean,high_energy_listener,2.193420895242951,12,3,1.976823748523643,1.1366339369747536,-0.8401898115488895,0.75,1.0,2,4,1,3,2,-0.6979202343533005,-0.21004745288722226,-0.8401898115488895,-1.818837963878535,-2.333006057619855,subject_balanced_listener
Q2,wm_energy_max,low_energy_listener,2.024401396796648,12,3,1.976823748523643,0.43487123349905477,-1.5419525150245883,0.75,0.6666666666666666,3,4,0,4,1,-0.9659994258494773,-0.38548812875614696,-1.5419525150245883,-2.899852141826748,-3.57125191216654,subject_balanced_listener
Q2,wm_energy_max,high_energy_listener,2.024401396796648,12,9,1.976823748523643,1.541952515024588,-0.434871233499055,0.75,0.7777777777777778,4,4,1,2,0,-0.44766469289440336,-0.10871780837476369,-0.434871233499055,-1.0508532838804172,-1.3849191610381786,subject_balanced_listener
Q2,wm_energy_max,low_energy_listener,2.9450979546648863,12,6,1.976823748523643,1.1918806624412377,-0.7849430860824054,0.75,0.8333333333333334,4,4,0,2,0,-0.7430494945504148,-0.19623577152060123,-0.7849430860824054,-1.6279252575401748,-2.065145055360341,subject_balanced_listener
Q2,wm_energy_max,high_energy_listener,2.9450979546648863,12,6,1.976823748523643,0.7849430860824048,-1.1918806624412381,0.75,0.6666666666666666,2,4,1,3,2,-0.6979202343533005,-0.2979701656103094,-1.1918806624412381,-2.170528814770883,-2.6846969085122034,subject_balanced_listener
Q2,wm_energy_max,low_energy_listener,3.3654787411758003,12,9,1.976823748523643,0.9390393169138491,-1.037784431609794,0.75,0.6666666666666666,4,4,0,2,0,-0.6258024143139604,-0.2594461079024484,-1.037784431609794,-1.8045560009138681,-2.1948769666394523,subject_balanced_listener
Q2,wm_energy_max,high_energy_listener,3.3654787411758003,12,3,1.976823748523643,1.0377844316097935,-0.9390393169138496,0.75,1.0,2,4,1,3,2,-0.6979202343533005,-0.23475982922846228,-0.9390393169138496,-1.917687469243495,-2.431855562984815,subject_balanced_listener
Q2,wm_energy_rank_mean,low_energy_listener,0.4083333333333333,12,3,1.976823748523643,1.0143224388086924,-0.9625013097149506,0.75,1.0,3,4,0,3,1,-0.5879467251418942,-0.24062532742873755,-0.9625013097149506,-1.894666681057182,-2.3448453711139394,subject_balanced_listener
Q2,wm_energy_rank_mean,high_energy_listener,0.4083333333333333,12,9,1.976823748523643,0.9625013097149502,-1.0143224388086929,0.75,0.6666666666666666,3,4,0,3,1,-0.44766469289440336,-0.2535806097021731,-1.0143224388086929,-1.8553044891900552,-2.2493703663478164,subject_balanced_listener
Q2,wm_energy_rank_mean,low_energy_listener,0.5606666666666666,12,6,1.976823748523643,1.1918806624412377,-0.7849430860824054,0.75,0.8333333333333334,4,4,0,2,0,-0.7430494945504148,-0.19623577152060123,-0.7849430860824054,-1.6279252575401748,-2.065145055360341,subject_balanced_listener
Q2,wm_energy_rank_mean,high_energy_listener,0.5606666666666666,12,6,1.976823748523643,0.7849430860824048,-1.1918806624412381,0.75,0.6666666666666666,2,4,1,3,2,-0.6979202343533005,-0.2979701656103094,-1.1918806624412381,-2.170528814770883,-2.6846969085122034,subject_balanced_listener
Q2,wm_energy_rank_mean,low_energy_listener,0.6694444444444444,12,9,1.976823748523643,1.5231794444697124,-0.45364430405393064,0.75,0.7777777777777778,4,4,0,2,0,-0.4117507125219403,-0.11341107601348259,-0.45364430405393064,-1.0812822671931919,-1.385982552201968,subject_balanced_listener
Q2,wm_energy_rank_mean,high_energy_listener,0.6694444444444444,12,3,1.976823748523643,0.45364430405393036,-1.5231794444697127,0.75,0.6666666666666666,2,4,0,4,2,-0.6979202343533005,-0.3807948611174281,-1.5231794444697127,-2.716827596799358,-3.2859956905406777,subject_balanced_listener
Q2,wm_energy_rank_max,low_energy_listener,0.7783333333333333,12,3,1.976823748523643,1.0143224388086924,-0.9625013097149506,0.75,1.0,3,4,0,3,1,-0.5879467251418942,-0.24062532742873755,-0.9625013097149506,-1.894666681057182,-2.3448453711139394,subject_balanced_listener
Q2,wm_energy_rank_max,high_energy_listener,0.7783333333333333,12,9,1.976823748523643,0.9625013097149502,-1.0143224388086929,0.75,0.6666666666666666,3,4,0,3,1,-0.44766469289440336,-0.2535806097021731,-1.0143224388086929,-1.8553044891900552,-2.2493703663478164,subject_balanced_listener
Q2,wm_energy_rank_max,low_energy_listener,0.8677777777777778,12,6,1.976823748523643,1.3806814436641157,-0.5961423048595273,0.75,0.8333333333333334,4,4,0,2,0,-0.554248713327537,-0.14903557621488178,-0.5961423048595273,-1.3164039685224265,-1.6781034538534412,subject_balanced_listener
Q2,wm_energy_rank_max,high_energy_listener,0.8677777777777778,12,6,1.976823748523643,0.5961423048595271,-1.380681443664116,0.75,0.6666666666666666,2,4,0,4,2,-0.6979202343533005,-0.34517036091602893,-1.380681443664116,-2.574329595993761,-3.1434976897350815,subject_balanced_listener
Q2,wm_energy_rank_max,low_energy_listener,0.8922222222222222,12,9,1.976823748523643,1.1280714029106198,-0.8487523456130233,0.75,0.6666666666666666,4,4,0,1,0,-0.8487523456130229,-0.21218808640325573,-0.8487523456130233,-1.5804413702614881,-1.9899423085066974,subject_balanced_listener
Q2,wm_energy_rank_max,high_energy_listener,0.8922222222222222,12,3,1.976823748523643,0.8487523456130229,-1.1280714029106202,0.75,1.0,1,4,1,3,3,-0.6979202343533005,-0.28201785072765495,-1.1280714029106202,-2.116719555240265,-2.6358876489815857,subject_balanced_listener
Q3,wm_energy_calendar_rhythm,all,0.0,9,9,1.168314109578631,1.168314109578631,0.0,0.6666666666666666,0.6666666666666666,4,4,0,0,0,0.0,0.0,0.0,0.0,0.0,subject_balanced_listener
Q3,wm_energy_calendar_rhythm,low_energy_listener,0.943056050916074,9,3,1.168314109578631,-0.142189349231229,-1.3105034588098599,0.6666666666666666,0.3333333333333333,2,4,0,3,2,-0.9160162347704861,-0.327625864702465,-1.3105034588098599,-2.465914011410676,-3.0523205053188702,subject_balanced_listener
Q3,wm_energy_calendar_rhythm,high_energy_listener,0.943056050916074,9,6,1.168314109578631,1.31050345880986,0.14218934923122917,0.6666666666666666,0.8333333333333334,3,4,1,1,1,-0.3197704673648576,0.035547337307807264,0.14218934923122917,-0.22066145455592825,-0.43856964150187133,subject_balanced_listener
Q3,wm_energy_calendar_rhythm,low_energy_listener,1.2093943512126506,9,5,1.168314109578631,0.7738268855392572,-0.39448722403937375,0.6666666666666666,0.6,2,4,0,2,2,-0.29821632585829716,-0.09862180600984347,-0.39448722403937375,-0.9683278358472669,-1.2376143661905858,subject_balanced_listener
Q3,wm_energy_calendar_rhythm,high_energy_listener,1.2093943512126506,9,4,1.168314109578631,0.39448722403937386,-0.773826885539257,0.6666666666666666,0.75,2,4,1,1,2,-1.2357867021353437,-0.19345672138481426,-0.773826885539257,-1.7420882419272308,-2.331402922781368,subject_balanced_listener
Q3,wm_energy_calendar_rhythm,low_energy_listener,1.6698443108658323,9,7,1.168314109578631,0.7555551130644764,-0.4127589965141545,0.6666666666666666,0.5714285714285714,3,4,0,2,1,-0.29821632585829716,-0.10318974912853862,-0.4127589965141545,-0.9765996083220476,-1.2408861386653665,subject_balanced_listener
Q3,wm_energy_calendar_rhythm,high_energy_listener,1.6698443108658323,9,2,1.168314109578631,0.4127589965141545,-0.7555551130644764,0.6666666666666666,1.0,2,4,2,1,2,-1.2357867021353437,-0.1888887782661191,-0.7555551130644764,-1.6888164694524497,-2.293131150306587,subject_balanced_listener
Q3,wm_energy_rank_calendar_rhythm,low_energy_listener,0.3088888888888889,9,3,1.168314109578631,-0.142189349231229,-1.3105034588098599,0.6666666666666666,0.3333333333333333,2,4,0,3,2,-0.9160162347704861,-0.327625864702465,-1.3105034588098599,-2.465914011410676,-3.0523205053188702,subject_balanced_listener
