target,rule,threshold,all_cells,kept_cells,all_gain_sum,kept_gain_sum,improvement_sum
Q2,all::wm_energy_calendar_rhythm,0.0,12,12,1.976823748523643,1.976823748523643,0.0
Q3,low_energy_listener::wm_energy_phone_behavior,1.932446639229916,9,7,1.168314109578631,1.2608741292694132,0.09256001969078231
S2,all::wm_energy_calendar_rhythm,0.0,5,5,1.3614369514910036,1.3614369514910036,0.0
S3,low_energy_listener::wm_energy_app_social_context,1.4080104475587831,13,7,0.9454718451027289,1.4872666440459634,0.5417947989432346
S4,high_energy_listener::wm_energy_calendar_rhythm,1.5456681053462162,5,1,-0.42500287012896504,0.3558171131237646,0.7808199832527296
