candidate_id,spec_name,mode,target_group,worldview,fit_feature_set,fit_alpha,k,alpha,cap,selected_cells,changed_cells_vs_h057,changed_rows_vs_h057,model_pred_delta_vs_h057,posterior_delta_vs_h057,hard_diag_delta_vs_h057,anti_h088_direction_rate,h057_positive_align_rate,selected_toxic_mean,selected_conflict_rate,selected_safe_cell_mean,mean_bad_same_rank,cos_h088_direction,cos_h057_vs_h042_direction,cos_h057_vs_h050_direction,max_positive_bad_cosine,mean_abs_prob_move_vs_h057,max_abs_prob_move_vs_h057,selected_subjects,selected_rows,h097_score,file,resolved_path,Q1_changed_vs_h057,Q2_changed_vs_h057,Q3_changed_vs_h057,S1_changed_vs_h057,S2_changed_vs_h057,S3_changed_vs_h057,S4_changed_vs_h057,bad_cos_submission_h010_objectiv,bad_cos_submission_e216_maskfam,bad_cos_submission_e323_5508f966,bad_cos_submission_jepa_latent_q,bad_cos_submission_jepa_latent_r,bad_cos_submission_lejepa_target,bad_cos_submission_ordinal_q_con,path,rows,keys_match,duplicate_keys,nan_cells,min_prob,max_prob,changed_cells_vs_h057_validation,upload_safe,h102_cum_bad_max_pos,h102_cum_bad_weighted_pos,h102_cum_h088_axis_cos,h102_cum_good_max_cos,h102_cum_good_mean_cos,h102_cum_good_bad_margin,route_basis_pred_delta_vs_h057,selected_mean_residual_toxicity,selected_mean_residual_safety,selected_mean_residual_gap,selected_mean_antidote_score,selected_same_bad_residual,selected_opp_bad_residual,selected_same_good_residual,selected_opp_good_residual,selected_h111_cells,selected_h108_rejected_cells,selected_h109_cells,selected_mean_family_count,h112_information_mass,h112_score,h114_h113_overlap_cells,h114_h113_cosine,h114_h112_overlap_cells,h114_h112_cosine,h114_h111_overlap_cells,h114_h111_cosine,h114_h110_overlap_cells,h114_h110_cosine,h114_toxic_projection_before,h114_toxic_projection_after,h114_toxic_projection_ratio,h114_good_projection_after,h114_toxic_axes,h114_work_cells,h114_novelty_vs_h112,h114_null_quality,h114_score
h114_null_novel_lowoverlap_c64_a058_73fe7866,null_novel_lowoverlap_c64_a058,public_residual_toxicity_solver,novel_nonq2,H112 may be too close to the frontier; force a lower-overlap safe nullspace action to test whether hidden toxicity explains the plateau,state_core,0.1,64,0.58,0.22,27,27,25,4.990083141626902e-06,2.9550384369436156e-06,4.480596717473316e-06,0.4444444444444444,0.3333333333333333,0.4324984126984127,0.2222222222222222,0.25851319365079356,0.40858201058201055,-0.017594401167097127,0.09373975595743293,0.08384633022318527,0.0,6.572391570142373e-05,0.01287939768627916,9,"0,5,35,37,38,40,43,47,52,53,54,59,62,103,126,143,146,149,152,154,163,172,214,226,247",0.15299510400537147,submission_h114_null_novel_lowoverlap_c64_a058_73fe7866.csv,/Users/kbsoo/Downloads/cl2/hitl/h114_toxic_subspace_null_solver_hsjepa/submission_h114_null_novel_lowoverlap_c64_a058_73fe7866.csv,1,0,6,6,2,7,5,-0.05629607448684126,-0.0544287402361369,-0.04861289512450967,-0.03798691019280061,-0.05534938056929315,-0.09379047418598994,-0.04746516132084878,/Users/kbsoo/Downloads/cl2/hitl/h114_toxic_subspace_null_solver_hsjepa/submission_h114_null_novel_lowoverlap_c64_a058_73fe7866.csv,250,True,0,0,4.939277944527429e-06,0.9999967514907456,27,True,0.0,0.0,-0.010420629253696575,0.04187136644127928,0.04181302460352204,0.04187136644127928,2.8261364624899846e-05,0.4420600740740741,0.6020465062433863,0.1599864321693122,0.6388053968253969,0.033906700859555175,2.0990400582864472,0.06462264671881078,1.9758521333960184,0,3,1,1.4074074074074074,0.5611111111111111,0.26078786086559647,6,0.05748670666706764,2,0.03349394549314729,0,1.1214670496408004e-16,2,0.038674799439302604,13.057908296037905,0.6188852070015121,0.0473954321757105,0.07746133875227168,51,59,0.9665060545068527,0.9526045678242895,0.3947280189281018
h114_null_h010_e216_antidote_c72_a060_4232eefa,null_h010_e216_antidote_c72_a060,public_residual_toxicity_solver,residual_antidote,H010/E216/LeJEPA residual-bad directions define the true toxic subspace; the safe action is their antidote-null component,state_core,0.1,72,0.6,0.23,47,47,34,-8.243790249860242e-06,3.04457683280864e-06,9.606670394581895e-06,0.6808510638297872,0.7872340425531915,0.54350273556231,0.5319148936170213,0.17902938115501518,0.5611793313069906,-0.0330108859798646,0.2968081658324746,0.2665175167423113,0.0,0.0001193331303770794,0.021087999958396497,9,"0,3,35,38,43,48,53,54,55,61,70,78,93,97,98,101,102,103,110,126,135,136,137,139,143,144,145,148,150,151,164,195,196,205",0.31670051988252684,submission_h114_null_h010_e216_antidote_c72_a060_4232eefa.csv,/Users/kbsoo/Downloads/cl2/hitl/h114_toxic_subspace_null_solver_hsjepa/submission_h114_null_h010_e216_antidote_c72_a060_4232eefa.csv,6,0,7,15,5,7,7,-0.1224633246631019,-0.11446866313162579,-0.13058575356952404,-0.0934594970164316,-0.11234756034456539,-0.12836001141189757,-0.1128661024908535,/Users/kbsoo/Downloads/cl2/hitl/h114_toxic_subspace_null_solver_hsjepa/submission_h114_null_h010_e216_antidote_c72_a060_4232eefa.csv,250,True,0,0,4.7717391187648905e-06,0.9999967514907456,47,True,0.0,0.0,-0.14117450143669927,0.3839280954254468,0.38190605256739274,0.3839280954254468,-0.0004196804331853887,0.4261833069908814,0.6837344477811551,0.25755114079027364,0.8016996960486323,0.002793864690213307,3.9288324783330744,0.03317735731950358,3.859991450930479,26,12,2,2.9574468085106385,0.9843617021276594,0.5086197402735969,21,0.602538133908845,27,0.689345459729052,26,0.6357397411750633,13,0.34819013764268353,0.963303070147742,0.023212746207573763,0.02409703335006876,0.36558321220224516,3,62,0.31065454027094797,0.9759029666499313,0.3938648831835515
h114_null_q2_companion_micro_c26_a032_a7e5c28d,null_q2_companion_micro_c26_a032,public_residual_toxicity_solver,q2_companion,Q2 can re-enter only as a tiny companion action inside the toxic nullspace,state_core,0.1,26,0.32,0.14,26,26,16,-2.090261714095764e-06,-8.220358265866763e-07,2.451228248402765e-06,0.7692307692307693,0.7692307692307693,0.5344879120879121,0.7307692307692307,0.1646505934065934,0.5996373626373626,-0.04730880998638531,0.2209527417248237,0.21044261207243758,0.0,3.634465205980045e-05,0.007968894998570675,8,"0,3,30,38,59,61,66,93,101,110,135,139,144,151,164,196",0.3209104405255849,submission_h114_null_q2_companion_micro_c26_a032_a7e5c28d.csv,/Users/kbsoo/Downloads/cl2/hitl/h114_toxic_subspace_null_solver_hsjepa/submission_h114_null_q2_companion_micro_c26_a032_a7e5c28d.csv,6,1,8,7,0,4,0,-0.0750001115315335,-0.0673953595092644,-0.0757868177267345,-0.04771302010119434,-0.06869882725490996,-0.0548136871393766,-0.06535673319953063,/Users/kbsoo/Downloads/cl2/hitl/h114_toxic_subspace_null_solver_hsjepa/submission_h114_null_q2_companion_micro_c26_a032_a7e5c28d.csv,250,True,0,0,4.939277944527429e-06,0.9999967514907456,26,True,0.0,0.0,-0.028840221882509745,0.1439244548318718,0.13418738783079776,0.1439244548318718,-0.00015969919482272893,0.48589091208791213,0.6855384637362637,0.19964755164835163,0.7461826373626372,0.041009761471779815,1.5410904372627812,0.08891816980855703,1.4682783159005455,18,10,2,3.769230769230769,0.7115384615384615,0.3903920442047599,15,0.29780709810948114,16,0.3540362643656696,18,0.3918655190204572,9,0.28063937384598237,5.556615943754986,0.14699497627515495,0.02645404644896519,0.01142578086532731,51,77,0.6459637356343304,0.9735459535510348,0.38983979097222154
h114_null_residual_h112_core_c58_a072_7463c09b,null_residual_h112_core_c58_a072,public_residual_toxicity_solver,h112_core,safe action is H112's residual-safe core after projecting away residual-bad and public-bad toxic subspace,state_core,0.1,58,0.72,0.26,12,12,12,-1.1176677436614945e-05,1.694007412771252e-06,4.460244674130088e-06,1.0,1.0,0.6242595238095238,1.0,-0.01885322857142858,0.8783809523809524,-0.04033445146050696,0.21174748477687869,0.19883464647886664,0.0,4.7217086022243885e-05,0.017729202862351023,6,"0,3,70,78,98,135,136,139,144,151,164,196",0.3596505402391962,submission_h114_null_residual_h112_core_c58_a072_7463c09b.csv,/Users/kbsoo/Downloads/cl2/hitl/h114_toxic_subspace_null_solver_hsjepa/submission_h114_null_residual_h112_core_c58_a072_7463c09b.csv,2,0,4,2,1,1,2,-0.04981370820502401,-0.050459105438001306,-0.0576916188870533,-0.0377207140241638,-0.054177669500984564,-0.06300040677733482,-0.06610167665640462,/Users/kbsoo/Downloads/cl2/hitl/h114_toxic_subspace_null_solver_hsjepa/submission_h114_null_residual_h112_core_c58_a072_7463c09b.csv,250,True,0,0,4.939277944527429e-06,0.9999967514907456,12,True,0.0,0.0,-0.01010012039133746,0.040991594457382485,0.04081866036070866,0.040991594457382485,-0.0003137151068453864,0.47782138095238097,0.6958192433333336,0.21799786238095242,0.7717833333333332,0.003803885080539691,0.2535026839694996,0.01875217259170796,0.21750524642593463,12,4,1,5.0,0.43,0.3860846434022472,10,0.6487332794866624,12,0.6534751521964012,12,0.6076030159804522,8,0.4863933941442191,4.27108546128105,0.04652111012898789,0.01089210472389718,0.000920207977151377,51,22,0.3465248478035988,0.9891078952761028,0.37269632961476606
h114_null_publicbad_broad_c96_a052_58c6295b,null_publicbad_broad_c96_a052,public_residual_toxicity_solver,broad_nonq2,a broad H111-like state can survive only after explicit projection out of all known public-bad axes,state_core,0.1,96,0.52,0.2,46,46,28,-1.3595208135416597e-05,3.1217074210240145e-06,8.94101255844806e-06,0.8260869565217391,0.8043478260869565,0.5658018633540374,0.7608695652173914,0.11112960248447203,0.6391739130434781,-0.036770108905023795,0.2788195159415696,0.25203419732374527,0.0,0.000140220165061775,0.015752420726023342,10,"0,3,38,40,54,56,61,70,78,98,101,110,135,136,139,144,146,149,150,151,154,164,172,195,196,216,219,235",0.34684758991929826,submission_h114_null_publicbad_broad_c96_a052_58c6295b.csv,/Users/kbsoo/Downloads/cl2/hitl/h114_toxic_subspace_null_solver_hsjepa/submission_h114_null_publicbad_broad_c96_a052_58c6295b.csv,6,0,14,8,5,7,6,-0.09491736514153436,-0.09410766365428841,-0.09736567003819405,-0.07635382108290986,-0.09788983533152192,-0.10438708324412657,-0.09769018323710892,/Users/kbsoo/Downloads/cl2/hitl/h114_toxic_subspace_null_solver_hsjepa/submission_h114_null_publicbad_broad_c96_a052_58c6295b.csv,250,True,0,0,4.939277944527429e-06,0.9999967514907456,46,True,0.0,0.0,-0.0056578650419333186,0.09391500003567385,0.0884906438493402,0.09391500003567385,-0.0005038761955989266,0.49156118633540374,0.6750941198757765,0.18353293354037276,0.6766191925465838,0.031283242678123324,0.5427654044534386,0.04842936192179999,0.5174945471928823,35,14,4,3.9130434782608696,0.9986956521739129,0.47637887915219523,28,0.8080721135611725,34,0.9014587625171926,35,0.8488529621767245,22,0.5701634760725899,2.7939188195760654,0.03148440686950227,0.011268905398718616,0.019712146452027814,43,50,0.09854123748280741,0.9887310946012814,0.3395540480609456
