target,selected_cells,gain_sum,mean_gain,positive_gain_rate,raw_action_count,inverse_action_count,positive_subjects,negative_subjects
Q1,17,0.3492214727437055,0.020542439573159148,0.5882352941176471,14.0,3.0,5,5
Q2,26,0.16643970202465408,0.006401527000948233,0.46153846153846156,15.0,11.0,7,3
Q3,19,0.03382475032233068,0.0017802500169647724,0.47368421052631576,6.0,13.0,3,7
S1,47,-5.355366311219811,-0.11394396406850661,0.23404255319148937,13.0,34.0,2,8
S2,11,-0.8401172291766892,-0.0763742935615172,0.36363636363636365,8.0,3.0,3,7
S3,9,-2.009685272459249,-0.22329836360658323,0.3333333333333333,6.0,3.0,3,6
S4,58,-1.1682662798750436,-0.020142522066811098,0.4482758620689655,39.0,19.0,3,7
