target,score_col,policy,fraction,selected_cells,selected_gain_sum,selected_mean_gain,selected_positive_gain_rate,active_subjects,positive_subjects,negative_subjects,raw_action_count,inverse_action_count,null_gain_mean,null_gain_std,gain_lift_vs_null,gain_z_vs_null,tail_safe_policy_score,episode_conditioned_policy_score
Q1,predicted_episode_conditioned_gain,hold,0.0,0,0.0,0.0,,0,0,0,0,0,0.0,,0.0,,0.0,0.0
Q1,predicted_episode_conditioned_gain,top_all,0.02,9,-0.2076584597681017,-0.023073162196455745,0.4444444444444444,6,3,3,4,5,-0.3074709519719399,0.49199403925202373,0.0998124922038382,0.2028733769937186,-1.6468811942418309,-1.967305672705633
Q1,predicted_episode_conditioned_gain,top_all,0.04,18,-0.35775698583437854,-0.01987538810190992,0.4444444444444444,7,3,4,8,10,-0.1684728567380803,0.861807813550133,-0.18928412909629824,-0.2196361255029248,-2.69041448801282,-3.177108480786582
Q1,predicted_episode_conditioned_gain,top_all,0.06,27,-0.6934598501756931,-0.0256836981546553,0.48148148148148145,9,4,5,11,16,-0.05063865172348462,1.1673149091418074,-0.6428211984522085,-0.5506836188058295,-3.7549971129960307,-4.442723173210737
Q1,predicted_episode_conditioned_gain,top_all,0.08,36,-0.4565907643549513,-0.012683076787637535,0.5277777777777778,9,4,5,11,25,-0.3637933818667555,1.0211246050215201,-0.09279738248819575,-0.09087762848123716,-3.2634353888517214,-3.8365901956967625
Q1,predicted_episode_conditioned_gain,top_all,0.1,45,-0.5856172757363333,-0.013013717238585184,0.5111111111111111,9,4,5,11,34,-0.6013360990268392,1.095965937667271,0.01571882329050589,0.014342437798717458,-3.3497925549158953,-3.897473052612931
Q1,predicted_episode_conditioned_gain,top_all,0.14,63,-0.042975006697748674,-0.0006821429634563281,0.5555555555555556,9,4,5,12,51,-0.999507371008899,1.0704842407170867,0.9565323643111503,0.8935510939146537,-2.3743891253529363,-2.7207671861679685
Q1,predicted_episode_conditioned_gain,top_all,0.18,81,0.8327366396890924,0.010280699255420894,0.5925925925925926,10,4,6,24,57,0.08463497527429453,1.7345713913413325,0.7481016644147979,0.43128905973497916,-2.3548914643848233,-2.855904609566423
Q1,predicted_episode_conditioned_gain,top_all,0.25,112,-0.7972506550140801,-0.007118309419768572,0.5357142857142857,10,4,6,38,74,-0.28498659892970335,2.215007791883464,-0.5122640560843768,-0.23126964065836927,-4.512170038709449,-5.27281967131092
Q1,predicted_episode_conditioned_gain,top_decisive,0.02,7,-0.22054827164038937,-0.03150689594862705,0.5714285714285714,6,4,2,5,2,-0.12458855167547545,0.58405449223872,-0.09595971996491393,-0.16429925844263932,-0.7705640994723731,-1.050184885777066
Q1,predicted_episode_conditioned_gain,top_decisive,0.04,13,-0.6729834578169397,-0.05176795829361074,0.46153846153846156,7,4,3,9,4,-0.006083559653165649,0.7234507419760436,-0.666899898163774,-0.9218317978943448,-2.2870431404252334,-2.785013602169721
Q1,predicted_episode_conditioned_gain,top_decisive,0.06,20,-0.5758097984050868,-0.02879048992025434,0.55,8,4,4,11,9,-0.44304138469883103,0.6971150720880471,-0.1327684137062558,-0.19045408573448097,-2.6488241517757243,-3.134186916231665
Q1,predicted_episode_conditioned_gain,top_decisive,0.08,27,-0.3305547080824043,-0.012242766966014973,0.5925925925925926,8,4,4,11,16,-0.32193714955135716,1.0614832547333763,-0.00861755853104712,-0.008118412130026188,-2.326975287373866,-2.7881204265819353
Q1,predicted_episode_conditioned_gain,top_decisive,0.1,34,-0.6346224247524417,-0.018665365433895343,0.5294117647058824,8,4,4,11,23,-1.1863503268718254,1.3121403834954648,0.5517279021193837,0.4204793245137483,-2.414175608912224,-2.74836161846866
Q1,predicted_episode_conditioned_gain,top_decisive,0.14,47,-0.047891642683042135,-0.0010189711209157902,0.5957446808510638,8,4,4,11,36,-1.1187068880191309,1.5089985597361628,1.0708152453360889,0.7096197928269149,-1.5936336892348473,-1.8248527123961975
Q1,predicted_episode_conditioned_gain,top_decisive,0.18,61,-0.13047201273440834,-0.002138885454662432,0.5901639344262295,8,4,4,15,46,-1.4193306652759483,1.4611845005561939,1.28885865254154,0.8820642787074057,-1.5846076794249484,-1.7682110567851153
Q1,predicted_episode_conditioned_gain,top_decisive,0.25,84,0.2777404455255947,0.0033064338753046986,0.5952380952380952,9,4,5,26,58,-1.9435668040223073,1.6748484093230904,2.221307249547902,1.326273612097031,-1.5538413225896033,-1.6425782099618917
Q1,episode_conditioned_utility,top_all,0.02,9,0.14125238048496858,0.015694708942774287,0.4444444444444444,4,2,2,2,7,0.01594629988184192,0.5692824805947942,0.12530608060312665,0.22011230781633243,-0.7373237049667483,-0.9523046871342407
Q1,episode_conditioned_utility,top_all,0.04,18,0.28332712951701566,0.015740396084278647,0.6111111111111112,6,4,2,7,11,-0.6971996451648153,0.9324603447274782,0.9805267746818309,1.0515479615043584,0.24555518569498136,0.2015803887503237
Q1,episode_conditioned_utility,top_all,0.06,27,0.005758360991003464,0.0002132726292964246,0.5185185185185185,7,2,5,11,16,-0.5385289981040591,0.733674039504244,0.5442873590950625,0.7418653649825837,-2.898073045345985,-3.3262301180791725
Q1,episode_conditioned_utility,top_all,0.08,36,-0.6209219937898105,-0.01724783316082807,0.4166666666666667,7,2,5,13,23,-0.36912070302840955,0.8665788854922705,-0.25180129076140095,-0.2905693814803279,-3.9422760503710004,-4.540114362819553
Q1,episode_conditioned_utility,top_all,0.1,45,-0.3995435870105206,-0.00887874637801157,0.4666666666666667,8,2,6,15,30,-0.0017185464049414938,1.2789121515221502,-0.3978250406055791,-0.31106518155456664,-4.506555536044597,-5.23900851446347
Q1,episode_conditioned_utility,top_all,0.14,63,-0.042448967182969755,-0.0006737931298884088,0.49206349206349204,8,3,5,17,46,-0.37825328595715413,1.2316206642608716,0.3358043187741844,0.2726523908850697,-2.875429994301276,-3.352022431935087
Q1,episode_conditioned_utility,top_all,0.18,81,-0.22038307074988572,-0.002720778651233157,0.4691358024691358,8,3,5,25,56,-1.7804881456883226,1.1078441605290135,1.5601050749384369,1.4082351385897647,-2.519325249798259,-2.7260531122856895
Q1,episode_conditioned_utility,top_all,0.25,112,-0.24323880020798272,-0.0021717750018569884,0.4642857142857143,9,2,7,37,75,-1.81748282371528,2.735026902658072,1.5742440235072972,0.5755863030002913,-4.322194761680399,-4.742262802347506
Q1,episode_conditioned_utility,top_decisive,0.02,7,0.10166742928239914,0.014523918468914163,0.5714285714285714,4,3,1,3,4,0.029447411186046463,0.46481557986142147,0.07222001809635267,0.15537348837980883,0.19248178445410358,0.05289040069811318
Q1,episode_conditioned_utility,top_decisive,0.04,13,-0.30136782023723263,-0.023182140018248663,0.38461538461538464,5,3,2,4,9,-0.5711686613401836,0.5357098091066343,0.269800841102951,0.5036324452465766,-0.9219588967111574,-1.0963876180471739
Q1,episode_conditioned_utility,top_decisive,0.06,20,-0.5700846836513839,-0.028504234182569192,0.35,6,3,3,4,16,-0.27676198578685635,1.074800002443171,-0.2933226978645275,-0.2729090967601079,-2.227538537579979,-2.626661259088087
Q1,episode_conditioned_utility,top_decisive,0.08,27,-0.14169154747614743,-0.005247835091709164,0.48148148148148145,6,3,3,4,23,-0.30913545521180835,1.0439308417222315,0.16744390773566092,0.1603975101065309,-1.5485279102394944,-1.8599793266383795
Q1,episode_conditioned_utility,top_decisive,0.1,34,-0.07952331014368985,-0.0023389208865791135,0.5,6,3,3,4,30,-0.7885187378443255,1.730030292022345,0.7089954277006356,0.4098167708218824,-1.2653932333662792,-1.465397812409714
Q1,episode_conditioned_utility,top_decisive,0.14,47,0.3837481676014596,0.008164854629818289,0.5531914893617021,7,3,4,4,43,-1.1697400119767465,1.4663050675782996,1.553488179578206,1.0594576898952517,-1.1729681792800473,-1.2964005385026711
Q1,episode_conditioned_utility,top_decisive,0.18,61,0.06735315681105902,0.0011041501116567053,0.5081967213114754,7,2,5,6,55,-0.030291287092669178,2.283239295755531,0.0976444439037282,0.04276575131009969,-3.0663258602326096,-3.5967613285568096
Q1,episode_conditioned_utility,top_decisive,0.25,84,-0.6718719373668813,-0.007998475444843825,0.47619047619047616,10,3,7,13,71,-1.4202871751880337,1.831150656211525,0.7484152378211524,0.4087130871959775,-4.852388628743213,-5.442150367054111
Q1,episode_conditioned_pessimistic_utility,top_all,0.02,9,-0.032702404707652066,-0.003633600523072452,0.4444444444444444,5,3,2,1,8,-0.39479017980792913,0.6316405079700473,0.36208777510027707,0.5732497687077527,-0.5930911509962242,-0.753653045046458
Q1,episode_conditioned_pessimistic_utility,top_all,0.04,18,0.009502447936152625,0.0005279137742307013,0.5555555555555556,6,3,3,6,12,-0.3252842050980828,0.7253409424192548,0.33478665303423544,0.4615576392497711,-1.2827220151324434,-1.5620890872961564
Q1,episode_conditioned_pessimistic_utility,top_all,0.06,27,-0.1911589610694433,-0.007079961521090493,0.48148148148148145,7,3,4,12,15,-0.2510457856935742,1.2494393559605352,0.05988682462413092,0.047930957463791064,-2.3968869581860996,-2.832099122260146
Q1,episode_conditioned_pessimistic_utility,top_all,0.08,36,-0.4549852170024129,-0.012638478250067024,0.3888888888888889,7,3,4,16,20,-0.8443212830453869,0.9642947829466636,0.389336066042974,0.40375212323896675,-2.542231270452364,-2.8951779036678786
Q1,episode_conditioned_pessimistic_utility,top_all,0.1,45,-0.5906192408108952,-0.013124872018019894,0.4,7,3,4,22,23,-0.7591717509206655,2.3193709420193804,0.16855251010977024,0.07267164861650743,-2.7843586974108248,-3.1891947624165407
Q1,episode_conditioned_pessimistic_utility,top_all,0.14,63,-1.2832936845649767,-0.0203697410248409,0.3492063492063492,8,2,6,26,37,-0.7228962392166353,0.6858266376095565,-0.5603974453483415,-0.8171123934491703,-5.538921807559591,-6.302264179418877
Q1,episode_conditioned_pessimistic_utility,top_all,0.18,81,-1.369642207228821,-0.016909163052207667,0.37037037037037035,10,3,7,32,49,-1.2169693575542135,1.5435884737364296,-0.15267284967460748,-0.09890774145588536,-5.953338849130892,-6.722888610931969
Q1,episode_conditioned_pessimistic_utility,top_all,0.25,112,-0.9536440737781339,-0.00851467923016191,0.44642857142857145,10,4,6,40,72,-1.4905058110751286,1.7074243374809845,0.5368617372969947,0.3144278346699938,-4.278049682257186,-4.809031635247244
Q1,episode_conditioned_pessimistic_utility,top_decisive,0.02,7,-0.16846856887388095,-0.024066938410554423,0.42857142857142855,5,1,4,1,6,-0.1114565932833347,0.5938327280499598,-0.05701197559054626,-0.09600679264978096,-2.84802343959555,-3.3042031134237977
Q1,episode_conditioned_pessimistic_utility,top_decisive,0.04,13,-0.3740235525906972,-0.028771042506976707,0.38461538461538464,7,2,5,1,12,-0.5525738085899293,0.7356508847773886,0.17855025599923213,0.24271058418323288,-3.5026445199572582,-4.000541795535286
Q1,episode_conditioned_pessimistic_utility,top_decisive,0.06,20,-0.8174624222951472,-0.04087312111475736,0.3,7,1,6,1,19,-0.36992584998903905,1.0326388082115785,-0.44753657230610816,-0.43339120004718235,-5.212439342607003,-5.940614481069168
Q1,episode_conditioned_pessimistic_utility,top_decisive,0.08,27,-0.7504645940757452,-0.02779498496576834,0.37037037037037035,7,1,6,1,26,-0.09126828257332907,1.0881125853442735,-0.6591963115024161,-0.6058162734087389,-5.212135300812835,-5.99312792561853
Q1,episode_conditioned_pessimistic_utility,top_decisive,0.1,34,-0.32211225257421006,-0.009473889781594413,0.47058823529411764,7,2,5,1,33,-0.728293631058039,1.2147588719474343,0.40618137848382896,0.3343720205415429,-3.3318056856977742,-3.7909407931195895
Q1,episode_conditioned_pessimistic_utility,top_decisive,0.14,47,-0.07305336282067088,-0.0015543268685249123,0.5106382978723404,8,2,6,1,46,-0.33511868525974003,0.9709169913675317,0.26206532243906916,0.26991527058348364,-3.875615568653329,-4.468868028541079
Q1,episode_conditioned_pessimistic_utility,top_decisive,0.18,61,-0.12887914475400497,-0.0021127728648197537,0.5081967213114754,8,2,6,3,58,-1.577179048142266,1.6277908555640466,1.448299903388261,0.8897334067443265,-3.4551319854346647,-3.7984970087532726
Q1,episode_conditioned_pessimistic_utility,top_decisive,0.25,84,-0.9287267912884541,-0.01105627132486255,0.4642857142857143,10,3,7,10,74,-1.6060114465288216,1.9893626145466112,0.6772846552403674,0.3404530930097553,-5.14513185265335,-5.749294431173652
Q1,episode_relative_health_score,top_all,0.02,9,-0.22125509611150496,-0.024583899567944996,0.4444444444444444,6,2,4,2,7,-0.1471082355717859,0.5856095938946465,-0.07414686053971906,-0.12661483232642937,-2.704312424977494,-3.1661185381764105
Q1,episode_relative_health_score,top_all,0.04,18,-0.1114508075938192,-0.006191711532989956,0.5,7,3,4,6,12,0.23191583933360996,0.490235516172452,-0.34336664692742913,-0.7004116095224765,-2.5266702949706668,-3.059351856546602
Q1,episode_relative_health_score,top_all,0.06,27,-0.012828206953338084,-0.00047511877604955867,0.48148148148148145,7,3,4,7,20,-0.7176663961116353,1.0424216459261364,0.7048381891582972,0.6761545982020412,-1.9300008624092113,-2.223658280761659
Q1,episode_relative_health_score,top_all,0.08,36,0.07147715268093213,0.001985476463359226,0.5,9,4,5,10,26,-1.0108382983066653,1.0801093425705346,1.0823154509875974,1.0020424861910855,-2.2245081908543005,-2.538004250932959
Q1,episode_relative_health_score,top_all,0.1,45,-0.11722453889710949,-0.0026049897532690997,0.5111111111111111,10,4,6,12,33,-0.11530507908903344,1.3044383105841908,-0.0019194598080760489,-0.0014714837738983774,-3.639154609318437,-4.290679042066641
Q1,episode_relative_health_score,top_all,0.14,63,0.06878446037662322,0.001091816831374972,0.5396825396825397,10,5,5,16,47,-1.1111277746944452,1.6834285028973026,1.1799122350710685,0.7008983351774987,-2.009267534941864,-2.3132353751923542
Q1,episode_relative_health_score,top_all,0.18,81,-0.09073755171257747,-0.0011202166878095984,0.5185185185185185,10,3,7,21,60,-0.5994846441415481,1.9198671846562356,0.5087470924289706,0.2649907746196855,-4.3546955104189875,-4.999498128292652
Q1,episode_relative_health_score,top_all,0.25,112,-0.0642725935366888,-0.0005738624422918642,0.5267857142857143,10,4,6,32,80,-1.6353616595151212,1.9815267495384372,1.5710890659784325,0.7928679571670636,-2.950729624727531,-3.273333023817074
Q1,episode_relative_health_score,top_decisive,0.02,7,-0.18828782869303307,-0.026898261241861867,0.2857142857142857,5,1,4,0,7,0.060838898355129865,0.5944816855662222,-0.24912672704816294,-0.41906543649175465,-3.017388726809066,-3.5041668095199614
Q1,episode_relative_health_score,top_decisive,0.04,13,0.15281972484609796,0.011755363449699843,0.5384615384615384,5,1,4,0,13,-0.19165502291198566,1.1569146682317661,0.3444747477580836,0.29775294342544767,-2.3083772806344895,-2.6873734260605175
Q1,episode_relative_health_score,top_decisive,0.06,20,0.17644578453074578,0.00882228922653729,0.55,6,1,5,1,19,-0.6155608063848688,1.2385075081216033,0.7920065909156145,0.6394846908250241,-2.839903439566287,-3.223712427566663
Q1,episode_relative_health_score,top_decisive,0.08,27,-0.14505348686373332,-0.005372351365323456,0.48148148148148145,7,2,5,1,26,-0.4916819184512395,1.0764222403887533,0.34662843158750617,0.3220190168704803,-3.1730131156025396,-3.645395197095777
Q1,episode_relative_health_score,top_decisive,0.1,34,0.1003296166048484,0.0029508710766131883,0.5294117647058824,7,2,5,1,33,-0.4219064100385956,1.2989940863946465,0.522236026643444,0.40203110400056424,-2.841390546022831,-3.281843895084719
Q1,episode_relative_health_score,top_decisive,0.14,47,0.11486491433240886,0.0024439343474980607,0.5319148936170213,8,3,5,1,46,-0.9194477900893999,0.8465961370113053,1.0343127044218088,1.2217309519899175,-2.3647823311550087,-2.6866766605925507
Q1,episode_relative_health_score,top_decisive,0.18,61,-0.5592567873553107,-0.009168144055005094,0.45901639344262296,9,3,6,3,58,-1.0909015594285512,1.2868573397495988,0.5316447720732405,0.4131341957273133,-4.071211959852027,-4.602521960867095
Q1,episode_relative_health_score,top_decisive,0.25,84,-0.5706372831558959,-0.006793300989951141,0.47619047619047616,10,5,5,16,68,-2.212693795405379,1.9739279865908337,1.6420565122494832,0.8318725522938023,-2.49606358197253,-2.6986338760958044
Q2,predicted_episode_conditioned_gain,hold,0.0,0,0.0,0.0,,0,0,0,0,0,0.0,,0.0,,0.0,0.0
Q2,predicted_episode_conditioned_gain,top_all,0.02,9,-2.342697663144181,-0.26029974034935344,0.1111111111111111,5,1,4,6,3,-0.09326648580452661,0.9649523387878676,-2.2494311773396545,-2.3311318983539593,-6.124222876159567,-7.031842860705688
Q2,predicted_episode_conditioned_gain,top_all,0.04,18,-1.744660083608297,-0.09692556020046095,0.3888888888888889,6,2,4,10,8,-0.9421014021616626,0.9631768440842311,-0.8025586814466344,-0.8332412540603495,-4.572768636409544,-5.188834086668966
Q2,predicted_episode_conditioned_gain,top_all,0.06,27,-2.308936057274763,-0.08551615026943565,0.37037037037037035,6,1,5,12,15,-0.6216572768938027,1.1093910366839468,-1.6872787803809601,-1.5209053657260143,-6.471944537351071,-7.376855437778819
Q2,predicted_episode_conditioned_gain,top_all,0.08,36,-4.084085566363947,-0.11344682128788741,0.3055555555555556,6,1,5,14,22,-1.0650843492407172,1.1904113584904987,-3.01900121712323,-2.5360991354715186,-8.837401461459784,-10.022479243149416
Q2,predicted_episode_conditioned_gain,top_all,0.1,45,-5.470418534589882,-0.12156485632421961,0.28888888888888886,8,2,6,21,24,0.06642039347048728,1.9622237571395706,-5.536838928060369,-2.8217163857661625,-11.689372686876517,-13.482063689092803
Q2,predicted_episode_conditioned_gain,top_all,0.14,63,-5.20355521452637,-0.08259611451629158,0.38095238095238093,8,4,4,36,27,-1.3628209052751694,2.422351002339929,-3.8407343092512,-1.5855399591310875,-8.773032885344065,-10.010985784472165
Q2,predicted_episode_conditioned_gain,top_all,0.18,81,-5.335947881980167,-0.06587589977753293,0.38271604938271603,8,3,5,36,45,-1.3245202167334382,1.7508262358403774,-4.011427665246729,-2.291162642603015,-9.985113211792873,-11.371493602632551
Q2,predicted_episode_conditioned_gain,top_all,0.25,112,-8.754591879571473,-0.0781659989247453,0.38392857142857145,8,4,4,44,68,-4.37905985020453,2.268548049416419,-4.375532029366943,-1.9287808475084067,-12.544531174600744,-13.896606054567158
Q2,predicted_episode_conditioned_gain,top_decisive,0.02,7,-1.6458652190455112,-0.2351236027207873,0.14285714285714285,5,1,4,4,3,-0.2616885766242859,0.5746337202549007,-1.3841766424212252,-2.408798150249903,-5.12120685891793,-5.8605038646928875
Q2,predicted_episode_conditioned_gain,top_decisive,0.04,15,-1.8928077153429301,-0.126187181022862,0.3333333333333333,6,2,4,10,5,-0.56146112669817,1.1547442256625529,-1.33134658864476,-1.1529363464717728,-4.957405989349107,-5.680067367340828
Q2,predicted_episode_conditioned_gain,top_decisive,0.06,22,-1.6688053947756243,-0.07585479067161928,0.45454545454545453,6,2,4,10,12,-0.652698412030272,0.8594848492909457,-1.0161069827453524,-1.182227916621935,-4.583574721307782,-5.255895221643837
Q2,predicted_episode_conditioned_gain,top_decisive,0.08,30,-3.4298752876388496,-0.11432917625462832,0.36666666666666664,6,1,5,14,16,-1.3347817479004895,1.1337427460513396,-2.09509353973836,-1.847944383357922,-7.769619131549735,-8.762263393831232
Q2,predicted_episode_conditioned_gain,top_decisive,0.1,37,-5.554321816157046,-0.1501168058420823,0.2972972972972973,6,1,5,17,20,-1.9678962938980453,1.6087764372373263,-3.5864255222590007,-2.2292876991770187,-10.478445464811344,-11.770046052976413
Q2,predicted_episode_conditioned_gain,top_decisive,0.14,52,-5.4292578119755515,-0.10440880407645291,0.38461538461538464,8,3,5,31,21,-1.3500850686459784,1.6070091981076788,-4.079172743329573,-2.538363033723124,-10.12618919089783,-11.531252538699745
Q2,predicted_episode_conditioned_gain,top_decisive,0.18,67,-5.192391939832413,-0.07749838716167781,0.40298507462686567,8,4,4,36,31,-2.173560016840887,2.425775647571159,-3.0188319229915264,-1.2444810904150072,-8.432386445801544,-9.501340959670838
Q2,predicted_episode_conditioned_gain,top_decisive,0.25,93,-5.430455767115968,-0.05839199749587063,0.40860215053763443,8,4,4,37,56,-1.8325554812002378,2.493311911734146,-3.5979002859157303,-1.4430205338462134,-8.891012167882923,-10.080312850796757
Q2,episode_conditioned_utility,top_all,0.02,9,-0.5547811677216007,-0.06164235196906674,0.2222222222222222,4,1,3,3,6,-0.47812713042310523,0.7943343625374508,-0.07665403729849546,-0.09650097101884021,-2.5634824001001806,-2.9029654492024783
Q2,episode_conditioned_utility,top_all,0.04,18,-0.29980521131358395,-0.016655845072976887,0.4444444444444444,6,3,3,3,15,-0.651768994511937,1.326466112209835,0.3519637831983531,0.26533944588452146,-1.6445283870501526,-1.9132732859372354
Q2,episode_conditioned_utility,top_all,0.06,27,-0.3020368623806121,-0.01118655045854119,0.4444444444444444,6,3,3,3,24,-0.9276335354788796,1.1902795128815562,0.6255966730982675,0.52558803737095,-1.5249636675035678,-1.7337770165809396
Q2,episode_conditioned_utility,top_all,0.08,36,-0.3042515286426142,-0.008451431351183727,0.4444444444444444,6,3,3,3,33,-0.43925892052882803,1.407341054112325,0.13500739188621386,0.09593082749324701,-1.741850303177559,-2.0573746526948953
