candidate_id,route_id,row,subject_id,sleep_date,route_name,targets,target_group_key,n_cells,q2_cells,s_cells,value_mode,route_score,assignment_route_score,outside_h069_cells,outside_h070_cells,mean_shortcut_energy,mean_public_score,mean_invariant_score,mean_h085_score,mean_h082_cell,mean_h076_hit,mean_h071_hit,mean_hard_confidence,mean_hard_combined,mean_resp_action,mean_resp_lift,source_agrees_h085_rate,mean_bad_same_rank,posterior_delta_sum,hard_delta_sum,source_proxy_sum,resp_delta_sum,mean_abs_move,max_abs_move,source_agree_rate,posterior_gain_rank,hard_gain_rank,source_gain_rank,resp_gain_rank,assignment_rank,route_score_rank,outside_rank,shortcut_avoid_rank,bad_avoid_rank,h082_rank,hard_conf_rank,scale_rank,mode_bonus,value_law_score,dual_pareto,posterior_positive_penalty,hard_positive_penalty,source_positive_penalty,dual_score
h088_dual_pareto_all_c980_r180_q95_c31cc15b,r138_full_state,138,id06,2024-07-18,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",1111111,7,1,4,q_source_bridge,2.7693797691024487,0.9705797101449276,7,3,0.179,0.7714432653061224,0.8047771428571429,0.7133739591836736,1.0,0.7142857142857143,1.0,0.803467088427259,0.6139395918367347,0.6847782530612244,1.0672039121201902,1.0,0.26579591836734684,-0.01947368060212256,-0.0076094959441757315,-1.263233485981607e-05,-1.2923820275835423e-05,0.44071476245508795,2.2,1.0,0.9912874128741287,0.993029930299303,0.9591533415334154,0.9916974169741697,0.9997949979499795,0.9997949979499795,0.987110496104961,0.9231754817548176,0.8946289462894629,0.8060680606806068,0.849579745797458,0.9577439524395244,0.05,1.070339278392784,1,0.0,0.0,0.0,1.070339278392784
h088_dual_pareto_all_c980_r180_q95_c31cc15b,r066_full_state,66,id03,2024-08-25,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",1111111,7,1,4,hard_source_bridge,2.7492292798940907,0.9634057971014492,7,3,0.2100142857142857,0.7578522448979594,0.7341371428571427,0.6907194367346939,1.0,1.0,1.0,0.7244292410886403,0.5561616326530612,0.618040881632653,1.0169275297285882,1.0,0.2859999999999999,-0.015468496998670348,-0.004491589440513408,-1.4681792466919567e-05,-9.557783233676538e-06,0.2628710368547519,1.2624723444207993,1.0,0.9847785977859779,0.965969659696597,0.9635608856088561,0.9836510865108651,0.9993337433374334,0.9988724887248872,0.987110496104961,0.8761275112751128,0.8743337433374334,0.8060680606806068,0.6653341533415335,0.9577439524395244,0.05,1.0610870233702336,1,0.0,0.0,0.0,1.0610870233702336
h088_dual_pareto_all_c980_r180_q95_c31cc15b,r140_full_state,140,id06,2024-07-21,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",1111111,7,1,4,q_source_bridge,2.71981988495174,0.9552989130434784,6,3,0.1898448979591836,0.7038579591836734,0.8460171428571429,0.6833302938775511,1.0,0.8571428571428571,1.0,0.8226229133675939,0.7042457142857144,0.7881487510204083,1.132871379534756,1.0,0.25224489795918353,-0.012663114698570085,-0.009680980395584198,-8.866559673809963e-06,-8.171950574506828e-06,0.7289200231440647,2.2,1.0,0.972119721197212,0.9965149651496515,0.9360393603936039,0.9757072570725708,0.9984112341123411,0.997949979499795,0.940780032800328,0.9107216072160722,0.9033927839278393,0.8060680606806068,0.8774087740877409,0.9577439524395244,0.05,1.06089893398934,1,0.0,0.0,0.0,1.06089893398934
h088_dual_pareto_all_c980_r180_q95_c31cc15b,r195_full_state,195,id08,2024-09-10,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",1111111,7,1,4,h085_hard_bridge,2.734961890775466,0.9609057971014492,6,3,0.1862408163265305,0.7564897959183673,0.7628571428571428,0.6868004081632654,1.0,0.8571428571428571,1.0,0.6787006113023625,0.5986302040816326,0.6370277551020409,1.0047322560409964,1.0,0.29404081632653056,-0.015284862310371738,-0.004937372410092067,-9.574064204854244e-06,-8.930150623519495e-06,0.1102261124547282,0.2147336938235724,1.0,0.9846248462484625,0.9734009840098401,0.941369413694137,0.9802685526855268,0.9988724887248872,0.9984112341123411,0.940780032800328,0.9148728987289872,0.8646473964739647,0.8060680606806068,0.4726322263222632,0.9577439524395244,0.04,1.05814934399344,1,0.0,0.0,0.0,1.05814934399344
h088_dual_pareto_all_c980_r180_q95_c31cc15b,r244_full_state,244,id10,2024-09-21,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",1111111,7,1,4,hard_source_bridge,2.499573994730962,0.9511548913043476,7,3,0.2400979591836734,0.7831877551020409,0.5386171428571429,0.6554081061224489,1.0,0.7142857142857143,1.0,0.6559819501384245,0.5730285714285716,0.4574858775510203,0.9721765655044642,1.0,0.37175510204081624,-0.017622756186771227,-0.004477094721880903,-9.72438657753825e-06,-9.640807601791281e-06,0.1072111305495483,0.24988829393687112,0.8571428571428571,0.9895448954489545,0.9657134071340714,0.9428044280442804,0.9839585895858959,0.9970274702747027,0.9845735957359574,0.987110496104961,0.8336920869208693,0.7628126281262813,0.8060680606806068,0.36936244362443627,0.9577439524395244,0.05,1.0538637761377614,1,0.0,0.0,0.0,1.0538637761377614
h088_dual_pareto_all_c980_r180_q95_c31cc15b,r099_full_state,99,id04,2024-10-20,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",1111111,7,1,4,q_source_bridge,2.615706975846175,0.936032608695652,5,3,0.2383632653061224,0.7563795918367349,0.850937142857143,0.6509066857142856,1.0,0.7142857142857143,1.0,0.6938412401726539,0.5094220408163265,0.5754323265306124,1.0452876534900075,1.0,0.3467755102040816,-0.01066108310847036,-0.005309682831196649,-9.357818185923864e-06,-6.981339132039546e-06,0.10737897729926249,0.30457953057315346,1.0,0.9587433374333744,0.977859778597786,0.9400369003690037,0.9649446494464945,0.9928761787617876,0.9928761787617876,0.8643142681426814,0.8359983599835998,0.8042230422304223,0.8060680606806068,0.5465354653546536,0.9577439524395244,0.05,1.0481247437474377,1,0.0,0.0,0.0,1.0481247437474377
h088_dual_pareto_all_c980_r180_q95_c31cc15b,r128_full_state,128,id06,2024-07-07,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",1111111,7,1,4,hard_source_bridge,2.4596345818770473,0.9217164855072464,4,4,0.2812408163265306,0.7148097959183674,0.732857142857143,0.6131603755102041,1.0,0.5714285714285714,1.0,0.8342769345859631,0.5728579591836735,0.7178220734693879,1.0337140273271914,1.0,0.4046530612244897,-0.01309746142242355,-0.0034890495832930104,-8.094137130280947e-06,-8.058443241207597e-06,0.48374799404660995,2.2,0.5714285714285714,0.9748359983599836,0.9374743747437474,0.9265067650676507,0.9747334973349734,0.9850348503485035,0.9794997949979499,0.7524856498564986,0.7760352603526035,0.7095120951209513,0.8060680606806068,0.8906826568265682,0.9577439524395244,0.05,1.036179274292743,1,0.0,0.0,0.0,1.036179274292743
h088_dual_pareto_all_c980_r180_q95_c31cc15b,r071_full_state,71,id03,2024-09-17,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",1111111,7,1,4,triad_consensus,2.558615335555039,0.9328260869565218,5,3,0.2338755102040815,0.70604,0.7208971428571429,0.6149018285714286,1.0,0.5714285714285714,1.0,0.7207101674308112,0.4685159183673469,0.6592455346938776,1.0155354458256614,1.0,0.3188979591836733,-0.01016516793259098,-0.004069585694154165,-7.270368256709069e-06,-5.944532216020723e-06,0.09357205432229496,0.2260969280834658,1.0,0.9509532595325954,0.9567958179581796,0.9125153751537516,0.9465969659696597,0.9910311603116031,0.9896473964739647,0.8643142681426814,0.8433784337843379,0.836510865108651,0.8060680606806068,0.6531365313653137,0.9577439524395244,0.06,1.0352665026650267,1,0.0,0.0,0.0,1.0352665026650267
h088_dual_pareto_all_c980_r180_q95_c31cc15b,r219_full_state,219,id09,2024-09-10,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",1111111,7,1,4,h085_hard_bridge,2.3734683756751984,0.9351132246376812,6,3,0.2165102040816326,0.7084914285714287,0.4856171428571429,0.620891257142857,0.8571428571428571,0.7142857142857143,0.8571428571428571,0.6150080501039247,0.5162448979591837,0.5470778285714286,1.0124320667043272,0.8571428571428571,0.31689795918367336,-0.012900981947350454,-0.003009163961548711,-1.0146592850783355e-05,-7.527239414693824e-06,0.0970054692718587,0.15211036391884236,0.8571428571428571,0.9736572365723657,0.9208179581795818,0.9459819598195982,0.9706334563345633,0.9919536695366954,0.9702747027470274,0.940780032800328,0.8641348913489135,0.8402009020090201,0.6021935219352194,0.2174559245592456,0.9577439524395244,0.04,1.0283645961459613,1,0.0,0.0,0.0,1.0283645961459613
h088_dual_pareto_all_c980_r180_q95_c31cc15b,r205_s_stage,205,id09,2024-08-10,s_stage,"S1,S2,S3,S4",0001111,4,0,4,q_source_bridge,2.351947945147314,0.9117164855072464,4,2,0.1569142857142856,0.7014185714285714,0.8066571428571427,0.6641798428571429,1.0,1.0,1.0,0.8142736840729119,0.4716585714285715,0.7032302285714286,1.1030001520265247,1.0,0.3005714285714285,-0.01362489572412215,-0.004915098786895557,-5.171758229764168e-06,-8.975659902755556e-06,0.7484612466141729,2.2,1.0,0.9784747847478474,0.9729909799097991,0.8548329233292333,0.9807810578105781,0.9794997949979499,0.9675071750717508,0.7524856498564986,0.9430094300943009,0.8565754407544075,0.8060680606806068,0.8651086510865109,0.6643860188601886,0.05,1.0273769987699877,1,0.0,0.0,0.0,1.0273769987699877
