group_mode,neighbors,weights,threshold,oof_original_cells,oof_original_gain_sum,oof_original_positive_gain_rate,oof_kept_cells,oof_kept_gain_sum,oof_kept_positive_gain_rate,oof_removed_cells,oof_removed_gain_sum,oof_gain_delta,active_subjects,positive_subjects,negative_subjects,min_subject_improvement,mean_predicted_gain,policy_key,guarded_score,target
target_family,3,uniform,0.0,12,1.976823748523643,0.75,12,1.976823748523643,0.75,0,0.0,0.0,4,0,0,0.0,0.14241564432334555,target_family__knn3__uniform__thr0.00,0.0,Q2
target_family,3,uniform,0.05,12,1.976823748523643,0.75,12,1.976823748523643,0.75,0,0.0,0.0,4,0,0,0.0,0.14241564432334555,target_family__knn3__uniform__thr0.05,0.0,Q2
target_family,3,distance,-0.1,12,1.976823748523643,0.75,12,1.976823748523643,0.75,0,0.0,0.0,4,0,0,0.0,0.14652981562801795,target_family__knn3__distance__thr-0.10,0.0,Q2
target_family,3,distance,-0.05,12,1.976823748523643,0.75,12,1.976823748523643,0.75,0,0.0,0.0,4,0,0,0.0,0.14652981562801795,target_family__knn3__distance__thr-0.05,0.0,Q2
target_family,3,distance,0.0,12,1.976823748523643,0.75,12,1.976823748523643,0.75,0,0.0,0.0,4,0,0,0.0,0.14652981562801795,target_family__knn3__distance__thr0.00,0.0,Q2
target_family,5,uniform,-0.1,12,1.976823748523643,0.75,12,1.976823748523643,0.75,0,0.0,0.0,4,0,0,0.0,0.1702643994101967,target_family__knn5__uniform__thr-0.10,0.0,Q2
target_family,5,uniform,-0.05,12,1.976823748523643,0.75,12,1.976823748523643,0.75,0,0.0,0.0,4,0,0,0.0,0.1702643994101967,target_family__knn5__uniform__thr-0.05,0.0,Q2
target_family,5,uniform,0.0,12,1.976823748523643,0.75,12,1.976823748523643,0.75,0,0.0,0.0,4,0,0,0.0,0.1702643994101967,target_family__knn5__uniform__thr0.00,0.0,Q2
target_family,5,distance,-0.1,12,1.976823748523643,0.75,12,1.976823748523643,0.75,0,0.0,0.0,4,0,0,0.0,0.17007050978722768,target_family__knn5__distance__thr-0.10,0.0,Q2
target_family,5,distance,-0.05,12,1.976823748523643,0.75,12,1.976823748523643,0.75,0,0.0,0.0,4,0,0,0.0,0.17007050978722768,target_family__knn5__distance__thr-0.05,0.0,Q2
target_family,5,distance,0.0,12,1.976823748523643,0.75,12,1.976823748523643,0.75,0,0.0,0.0,4,0,0,0.0,0.17007050978722768,target_family__knn5__distance__thr0.00,0.0,Q2
target_family,5,distance,0.05,12,1.976823748523643,0.75,12,1.976823748523643,0.75,0,0.0,0.0,4,0,0,0.0,0.17007050978722768,target_family__knn5__distance__thr0.05,0.0,Q2
target_family,7,uniform,-0.1,12,1.976823748523643,0.75,12,1.976823748523643,0.75,0,0.0,0.0,4,0,0,0.0,0.16935823650992132,target_family__knn7__uniform__thr-0.10,0.0,Q2
target_family,7,uniform,-0.05,12,1.976823748523643,0.75,12,1.976823748523643,0.75,0,0.0,0.0,4,0,0,0.0,0.16935823650992132,target_family__knn7__uniform__thr-0.05,0.0,Q2
target_family,7,uniform,0.0,12,1.976823748523643,0.75,12,1.976823748523643,0.75,0,0.0,0.0,4,0,0,0.0,0.16935823650992132,target_family__knn7__uniform__thr0.00,0.0,Q2
target_family,7,distance,-0.1,12,1.976823748523643,0.75,12,1.976823748523643,0.75,0,0.0,0.0,4,0,0,0.0,0.1650946690846194,target_family__knn7__distance__thr-0.10,0.0,Q2
target_family,7,distance,-0.05,12,1.976823748523643,0.75,12,1.976823748523643,0.75,0,0.0,0.0,4,0,0,0.0,0.1650946690846194,target_family__knn7__distance__thr-0.05,0.0,Q2
target_family,7,distance,0.0,12,1.976823748523643,0.75,12,1.976823748523643,0.75,0,0.0,0.0,4,0,0,0.0,0.1650946690846194,target_family__knn7__distance__thr0.00,0.0,Q2
target_family,11,uniform,-0.1,12,1.976823748523643,0.75,12,1.976823748523643,0.75,0,0.0,0.0,4,0,0,0.0,0.1918179313180719,target_family__knn11__uniform__thr-0.10,0.0,Q2
target_family,11,uniform,-0.05,12,1.976823748523643,0.75,12,1.976823748523643,0.75,0,0.0,0.0,4,0,0,0.0,0.1918179313180719,target_family__knn11__uniform__thr-0.05,0.0,Q2
target_family,11,uniform,0.0,12,1.976823748523643,0.75,12,1.976823748523643,0.75,0,0.0,0.0,4,0,0,0.0,0.1918179313180719,target_family__knn11__uniform__thr0.00,0.0,Q2
target_family,11,uniform,0.05,12,1.976823748523643,0.75,12,1.976823748523643,0.75,0,0.0,0.0,4,0,0,0.0,0.1918179313180719,target_family__knn11__uniform__thr0.05,0.0,Q2
target_family,11,uniform,0.1,12,1.976823748523643,0.75,12,1.976823748523643,0.75,0,0.0,0.0,4,0,0,0.0,0.1918179313180719,target_family__knn11__uniform__thr0.10,0.0,Q2
target_family,11,distance,-0.1,12,1.976823748523643,0.75,12,1.976823748523643,0.75,0,0.0,0.0,4,0,0,0.0,0.18300598728844755,target_family__knn11__distance__thr-0.10,0.0,Q2
target_family,11,distance,-0.05,12,1.976823748523643,0.75,12,1.976823748523643,0.75,0,0.0,0.0,4,0,0,0.0,0.18300598728844755,target_family__knn11__distance__thr-0.05,0.0,Q2
target_family,11,distance,0.0,12,1.976823748523643,0.75,12,1.976823748523643,0.75,0,0.0,0.0,4,0,0,0.0,0.18300598728844755,target_family__knn11__distance__thr0.00,0.0,Q2
target_family,11,distance,0.05,12,1.976823748523643,0.75,12,1.976823748523643,0.75,0,0.0,0.0,4,0,0,0.0,0.18300598728844755,target_family__knn11__distance__thr0.05,0.0,Q2
target_family,11,distance,0.1,12,1.976823748523643,0.75,12,1.976823748523643,0.75,0,0.0,0.0,4,0,0,0.0,0.18300598728844755,target_family__knn11__distance__thr0.10,0.0,Q2
target,3,uniform,-0.1,12,1.976823748523643,0.75,12,1.976823748523643,0.75,0,0.0,0.0,4,0,0,0.0,0.14241564432334555,target__knn3__uniform__thr-0.10,0.0,Q2
target,3,uniform,-0.05,12,1.976823748523643,0.75,12,1.976823748523643,0.75,0,0.0,0.0,4,0,0,0.0,0.14241564432334555,target__knn3__uniform__thr-0.05,0.0,Q2
target,3,uniform,0.0,12,1.976823748523643,0.75,12,1.976823748523643,0.75,0,0.0,0.0,4,0,0,0.0,0.14241564432334555,target__knn3__uniform__thr0.00,0.0,Q2
target,3,uniform,0.05,12,1.976823748523643,0.75,12,1.976823748523643,0.75,0,0.0,0.0,4,0,0,0.0,0.14241564432334555,target__knn3__uniform__thr0.05,0.0,Q2
target,3,distance,-0.1,12,1.976823748523643,0.75,12,1.976823748523643,0.75,0,0.0,0.0,4,0,0,0.0,0.14652981562801795,target__knn3__distance__thr-0.10,0.0,Q2
target,3,distance,-0.05,12,1.976823748523643,0.75,12,1.976823748523643,0.75,0,0.0,0.0,4,0,0,0.0,0.14652981562801795,target__knn3__distance__thr-0.05,0.0,Q2
target,3,distance,0.0,12,1.976823748523643,0.75,12,1.976823748523643,0.75,0,0.0,0.0,4,0,0,0.0,0.14652981562801795,target__knn3__distance__thr0.00,0.0,Q2
target,5,uniform,-0.1,12,1.976823748523643,0.75,12,1.976823748523643,0.75,0,0.0,0.0,4,0,0,0.0,0.1702643994101967,target__knn5__uniform__thr-0.10,0.0,Q2
target,5,uniform,-0.05,12,1.976823748523643,0.75,12,1.976823748523643,0.75,0,0.0,0.0,4,0,0,0.0,0.1702643994101967,target__knn5__uniform__thr-0.05,0.0,Q2
target,5,uniform,0.0,12,1.976823748523643,0.75,12,1.976823748523643,0.75,0,0.0,0.0,4,0,0,0.0,0.1702643994101967,target__knn5__uniform__thr0.00,0.0,Q2
target,5,distance,-0.1,12,1.976823748523643,0.75,12,1.976823748523643,0.75,0,0.0,0.0,4,0,0,0.0,0.17007050978722768,target__knn5__distance__thr-0.10,0.0,Q2
target,5,distance,-0.05,12,1.976823748523643,0.75,12,1.976823748523643,0.75,0,0.0,0.0,4,0,0,0.0,0.17007050978722768,target__knn5__distance__thr-0.05,0.0,Q2
target,5,distance,0.0,12,1.976823748523643,0.75,12,1.976823748523643,0.75,0,0.0,0.0,4,0,0,0.0,0.17007050978722768,target__knn5__distance__thr0.00,0.0,Q2
target,5,distance,0.05,12,1.976823748523643,0.75,12,1.976823748523643,0.75,0,0.0,0.0,4,0,0,0.0,0.17007050978722768,target__knn5__distance__thr0.05,0.0,Q2
target,7,uniform,-0.1,12,1.976823748523643,0.75,12,1.976823748523643,0.75,0,0.0,0.0,4,0,0,0.0,0.16935823650992132,target__knn7__uniform__thr-0.10,0.0,Q2
target,7,uniform,-0.05,12,1.976823748523643,0.75,12,1.976823748523643,0.75,0,0.0,0.0,4,0,0,0.0,0.16935823650992132,target__knn7__uniform__thr-0.05,0.0,Q2
target,7,uniform,0.0,12,1.976823748523643,0.75,12,1.976823748523643,0.75,0,0.0,0.0,4,0,0,0.0,0.16935823650992132,target__knn7__uniform__thr0.00,0.0,Q2
target,7,distance,-0.1,12,1.976823748523643,0.75,12,1.976823748523643,0.75,0,0.0,0.0,4,0,0,0.0,0.1650946690846194,target__knn7__distance__thr-0.10,0.0,Q2
target,7,distance,-0.05,12,1.976823748523643,0.75,12,1.976823748523643,0.75,0,0.0,0.0,4,0,0,0.0,0.1650946690846194,target__knn7__distance__thr-0.05,0.0,Q2
target,7,distance,0.0,12,1.976823748523643,0.75,12,1.976823748523643,0.75,0,0.0,0.0,4,0,0,0.0,0.1650946690846194,target__knn7__distance__thr0.00,0.0,Q2
target,11,uniform,-0.1,12,1.976823748523643,0.75,12,1.976823748523643,0.75,0,0.0,0.0,4,0,0,0.0,0.1918179313180719,target__knn11__uniform__thr-0.10,0.0,Q2
target,11,uniform,-0.05,12,1.976823748523643,0.75,12,1.976823748523643,0.75,0,0.0,0.0,4,0,0,0.0,0.1918179313180719,target__knn11__uniform__thr-0.05,0.0,Q2
target,11,uniform,0.0,12,1.976823748523643,0.75,12,1.976823748523643,0.75,0,0.0,0.0,4,0,0,0.0,0.1918179313180719,target__knn11__uniform__thr0.00,0.0,Q2
target,11,uniform,0.05,12,1.976823748523643,0.75,12,1.976823748523643,0.75,0,0.0,0.0,4,0,0,0.0,0.1918179313180719,target__knn11__uniform__thr0.05,0.0,Q2
target,11,uniform,0.1,12,1.976823748523643,0.75,12,1.976823748523643,0.75,0,0.0,0.0,4,0,0,0.0,0.1918179313180719,target__knn11__uniform__thr0.10,0.0,Q2
target,11,distance,-0.1,12,1.976823748523643,0.75,12,1.976823748523643,0.75,0,0.0,0.0,4,0,0,0.0,0.18300598728844755,target__knn11__distance__thr-0.10,0.0,Q2
target,11,distance,-0.05,12,1.976823748523643,0.75,12,1.976823748523643,0.75,0,0.0,0.0,4,0,0,0.0,0.18300598728844755,target__knn11__distance__thr-0.05,0.0,Q2
target,11,distance,0.0,12,1.976823748523643,0.75,12,1.976823748523643,0.75,0,0.0,0.0,4,0,0,0.0,0.18300598728844755,target__knn11__distance__thr0.00,0.0,Q2
target,11,distance,0.05,12,1.976823748523643,0.75,12,1.976823748523643,0.75,0,0.0,0.0,4,0,0,0.0,0.18300598728844755,target__knn11__distance__thr0.05,0.0,Q2
target,11,distance,0.1,12,1.976823748523643,0.75,12,1.976823748523643,0.75,0,0.0,0.0,4,0,0,0.0,0.18300598728844755,target__knn11__distance__thr0.10,0.0,Q2
target_expert,5,uniform,0.05,12,1.976823748523643,0.75,11,1.775425243921588,0.7272727272727273,1,0.20139850460205455,-0.201398504602055,3,0,1,-0.20139850460205455,0.1702643994101967,target_expert__knn5__uniform__thr0.05,-0.3418180559826714,Q2
target_family,5,uniform,0.05,12,1.976823748523643,0.75,11,1.775425243921588,0.7272727272727273,1,0.20139850460205455,-0.201398504602055,3,0,1,-0.20139850460205455,0.1702643994101967,target_family__knn5__uniform__thr0.05,-0.3418180559826714,Q2
target,5,uniform,0.05,12,1.976823748523643,0.75,11,1.775425243921588,0.7272727272727273,1,0.20139850460205455,-0.201398504602055,3,0,1,-0.20139850460205455,0.1702643994101967,target__knn5__uniform__thr0.05,-0.3418180559826714,Q2
target_expert,3,distance,0.05,12,1.976823748523643,0.75,11,1.644162755482577,0.7272727272727273,1,0.332660993041066,-0.332660993041066,4,0,1,-0.332660993041066,0.14652981562801795,target_expert__knn3__distance__thr0.05,-0.5124592909533858,Q2
target_expert,7,uniform,0.05,12,1.976823748523643,0.75,11,1.644162755482577,0.7272727272727273,1,0.332660993041066,-0.332660993041066,4,0,1,-0.332660993041066,0.16935823650992132,target_expert__knn7__uniform__thr0.05,-0.5124592909533858,Q2
target_family,3,distance,0.05,12,1.976823748523643,0.75,11,1.644162755482577,0.7272727272727273,1,0.332660993041066,-0.332660993041066,4,0,1,-0.332660993041066,0.14652981562801795,target_family__knn3__distance__thr0.05,-0.5124592909533858,Q2
target_family,7,uniform,0.05,12,1.976823748523643,0.75,11,1.644162755482577,0.7272727272727273,1,0.332660993041066,-0.332660993041066,4,0,1,-0.332660993041066,0.16935823650992132,target_family__knn7__uniform__thr0.05,-0.5124592909533858,Q2
target,3,distance,0.05,12,1.976823748523643,0.75,11,1.644162755482577,0.7272727272727273,1,0.332660993041066,-0.332660993041066,4,0,1,-0.332660993041066,0.14652981562801795,target__knn3__distance__thr0.05,-0.5124592909533858,Q2
target,7,uniform,0.05,12,1.976823748523643,0.75,11,1.644162755482577,0.7272727272727273,1,0.332660993041066,-0.332660993041066,4,0,1,-0.332660993041066,0.16935823650992132,target__knn7__uniform__thr0.05,-0.5124592909533858,Q2
target_expert,5,uniform,0.1,12,1.976823748523643,0.75,10,1.4101660026093534,0.7,2,0.5666577459142891,-0.5666577459142896,3,0,2,-0.36525924131223453,0.1702643994101967,target_expert__knn5__uniform__thr0.10,-0.8362355183079601,Q2
target_expert,5,distance,0.1,12,1.976823748523643,0.75,10,1.4101660026093534,0.7,2,0.5666577459142891,-0.5666577459142896,3,0,2,-0.36525924131223453,0.17007050978722768,target_expert__knn5__distance__thr0.10,-0.8362355183079601,Q2
target_family,5,uniform,0.1,12,1.976823748523643,0.75,10,1.4101660026093534,0.7,2,0.5666577459142891,-0.5666577459142896,3,0,2,-0.36525924131223453,0.1702643994101967,target_family__knn5__uniform__thr0.10,-0.8362355183079601,Q2
target_family,5,distance,0.1,12,1.976823748523643,0.75,10,1.4101660026093534,0.7,2,0.5666577459142891,-0.5666577459142896,3,0,2,-0.36525924131223453,0.17007050978722768,target_family__knn5__distance__thr0.10,-0.8362355183079601,Q2
target,5,uniform,0.1,12,1.976823748523643,0.75,10,1.4101660026093534,0.7,2,0.5666577459142891,-0.5666577459142896,3,0,2,-0.36525924131223453,0.1702643994101967,target__knn5__uniform__thr0.10,-0.8362355183079601,Q2
target,5,distance,0.1,12,1.976823748523643,0.75,10,1.4101660026093534,0.7,2,0.5666577459142891,-0.5666577459142896,3,0,2,-0.36525924131223453,0.17007050978722768,target__knn5__distance__thr0.10,-0.8362355183079601,Q2
target_expert,3,uniform,0.1,12,1.976823748523643,0.75,10,1.2789035141703424,0.7,2,0.6979202343533005,-0.6979202343533006,3,0,1,-0.6979202343533005,0.14241564432334555,target_expert__knn3__uniform__thr0.10,-0.9872963046592907,Q2
target_expert,7,uniform,0.1,12,1.976823748523643,0.75,10,1.2789035141703424,0.7,2,0.6979202343533005,-0.6979202343533006,3,0,1,-0.6979202343533005,0.16935823650992132,target_expert__knn7__uniform__thr0.10,-0.9872963046592907,Q2
target_expert,7,distance,0.05,12,1.976823748523643,0.75,10,1.2789035141703424,0.7,2,0.6979202343533005,-0.6979202343533006,3,0,1,-0.6979202343533005,0.1650946690846194,target_expert__knn7__distance__thr0.05,-0.9872963046592907,Q2
target_expert,7,distance,0.1,12,1.976823748523643,0.75,10,1.2789035141703424,0.7,2,0.6979202343533005,-0.6979202343533006,3,0,1,-0.6979202343533005,0.1650946690846194,target_expert__knn7__distance__thr0.10,-0.9872963046592907,Q2
target_family,3,uniform,0.1,12,1.976823748523643,0.75,10,1.2789035141703424,0.7,2,0.6979202343533005,-0.6979202343533006,3,0,1,-0.6979202343533005,0.14241564432334555,target_family__knn3__uniform__thr0.10,-0.9872963046592907,Q2
target_family,7,uniform,0.1,12,1.976823748523643,0.75,10,1.2789035141703424,0.7,2,0.6979202343533005,-0.6979202343533006,3,0,1,-0.6979202343533005,0.16935823650992132,target_family__knn7__uniform__thr0.10,-0.9872963046592907,Q2
target_family,7,distance,0.05,12,1.976823748523643,0.75,10,1.2789035141703424,0.7,2,0.6979202343533005,-0.6979202343533006,3,0,1,-0.6979202343533005,0.1650946690846194,target_family__knn7__distance__thr0.05,-0.9872963046592907,Q2
target_family,7,distance,0.1,12,1.976823748523643,0.75,10,1.2789035141703424,0.7,2,0.6979202343533005,-0.6979202343533006,3,0,1,-0.6979202343533005,0.1650946690846194,target_family__knn7__distance__thr0.10,-0.9872963046592907,Q2
target,3,uniform,0.1,12,1.976823748523643,0.75,10,1.2789035141703424,0.7,2,0.6979202343533005,-0.6979202343533006,3,0,1,-0.6979202343533005,0.14241564432334555,target__knn3__uniform__thr0.10,-0.9872963046592907,Q2
target,7,uniform,0.1,12,1.976823748523643,0.75,10,1.2789035141703424,0.7,2,0.6979202343533005,-0.6979202343533006,3,0,1,-0.6979202343533005,0.16935823650992132,target__knn7__uniform__thr0.10,-0.9872963046592907,Q2
target,7,distance,0.05,12,1.976823748523643,0.75,10,1.2789035141703424,0.7,2,0.6979202343533005,-0.6979202343533006,3,0,1,-0.6979202343533005,0.1650946690846194,target__knn7__distance__thr0.05,-0.9872963046592907,Q2
target,7,distance,0.1,12,1.976823748523643,0.75,10,1.2789035141703424,0.7,2,0.6979202343533005,-0.6979202343533006,3,0,1,-0.6979202343533005,0.1650946690846194,target__knn7__distance__thr0.10,-0.9872963046592907,Q2
target_expert,1,uniform,-0.1,12,1.976823748523643,0.75,10,1.1998137946894678,0.7,2,0.7770099538341748,-0.7770099538341753,4,0,2,-0.4117507125219403,0.2267946819465545,target_expert__knn1__uniform__thr-0.10,-1.0605351675907573,Q2
target_expert,1,uniform,-0.05,12,1.976823748523643,0.75,10,1.1998137946894678,0.7,2,0.7770099538341748,-0.7770099538341753,4,0,2,-0.4117507125219403,0.2267946819465545,target_expert__knn1__uniform__thr-0.05,-1.0605351675907573,Q2
target_expert,1,uniform,0.0,12,1.976823748523643,0.75,10,1.1998137946894678,0.7,2,0.7770099538341748,-0.7770099538341753,4,0,2,-0.4117507125219403,0.2267946819465545,target_expert__knn1__uniform__thr0.00,-1.0605351675907573,Q2
target_expert,1,uniform,0.05,12,1.976823748523643,0.75,10,1.1998137946894678,0.7,2,0.7770099538341748,-0.7770099538341753,4,0,2,-0.4117507125219403,0.2267946819465545,target_expert__knn1__uniform__thr0.05,-1.0605351675907573,Q2
target_expert,1,uniform,0.1,12,1.976823748523643,0.75,10,1.1998137946894678,0.7,2,0.7770099538341748,-0.7770099538341753,4,0,2,-0.4117507125219403,0.2267946819465545,target_expert__knn1__uniform__thr0.10,-1.0605351675907573,Q2
target_expert,1,distance,-0.1,12,1.976823748523643,0.75,10,1.1998137946894678,0.7,2,0.7770099538341748,-0.7770099538341753,4,0,2,-0.4117507125219403,0.2267946819465545,target_expert__knn1__distance__thr-0.10,-1.0605351675907573,Q2
target_expert,1,distance,-0.05,12,1.976823748523643,0.75,10,1.1998137946894678,0.7,2,0.7770099538341748,-0.7770099538341753,4,0,2,-0.4117507125219403,0.2267946819465545,target_expert__knn1__distance__thr-0.05,-1.0605351675907573,Q2
target_expert,1,distance,0.0,12,1.976823748523643,0.75,10,1.1998137946894678,0.7,2,0.7770099538341748,-0.7770099538341753,4,0,2,-0.4117507125219403,0.2267946819465545,target_expert__knn1__distance__thr0.00,-1.0605351675907573,Q2
target_expert,1,distance,0.05,12,1.976823748523643,0.75,10,1.1998137946894678,0.7,2,0.7770099538341748,-0.7770099538341753,4,0,2,-0.4117507125219403,0.2267946819465545,target_expert__knn1__distance__thr0.05,-1.0605351675907573,Q2
target_expert,1,distance,0.1,12,1.976823748523643,0.75,10,1.1998137946894678,0.7,2,0.7770099538341748,-0.7770099538341753,4,0,2,-0.4117507125219403,0.2267946819465545,target_expert__knn1__distance__thr0.10,-1.0605351675907573,Q2
target_family,1,uniform,-0.1,12,1.976823748523643,0.75,10,1.1998137946894678,0.7,2,0.7770099538341748,-0.7770099538341753,4,0,2,-0.4117507125219403,0.2267946819465545,target_family__knn1__uniform__thr-0.10,-1.0605351675907573,Q2
target_family,1,uniform,-0.05,12,1.976823748523643,0.75,10,1.1998137946894678,0.7,2,0.7770099538341748,-0.7770099538341753,4,0,2,-0.4117507125219403,0.2267946819465545,target_family__knn1__uniform__thr-0.05,-1.0605351675907573,Q2
target_family,1,uniform,0.0,12,1.976823748523643,0.75,10,1.1998137946894678,0.7,2,0.7770099538341748,-0.7770099538341753,4,0,2,-0.4117507125219403,0.2267946819465545,target_family__knn1__uniform__thr0.00,-1.0605351675907573,Q2
