posterior_key,prior_name,ridge_mult,loo_mae,loo_rmse,loo_p90_abs,loo_spearman,loo_pearson,known_fit_mae,known_fit_p90_abs,q_mean,q_std,q_extreme_rate,q_move_l1_vs_prior,q_move_l1_vs_h057,config_score
h012_public_posterior__ridge_10,h012_public_posterior,10.0,0.0010651546481430338,0.001116238609591542,0.00124980030667645,0.9913516487471757,0.9988390381535855,0.0010640200970144834,0.0012478522631225303,0.5983827960668087,0.22485899516448069,0.04228571428571429,8.461216320802069e-05,0.011260003577457706,-0.001520850241623372
h012_public_posterior__ridge_30,h012_public_posterior,30.0,0.0010857584590545945,0.0011378283648785486,0.0012748577285236532,0.9913516487471757,0.9988328488172749,0.0010846689009427824,0.001273175767029617,0.598374191627278,0.22483555710816824,0.04228571428571429,5.044508343496691e-05,0.011245840298723766,-0.0015502224505880057
h012_public_posterior__ridge_0.1,h012_public_posterior,0.1,0.0010900652247872206,0.0011486371908582755,0.0012899415351721201,0.9913516487471757,0.9986579587727721,0.001084806381366065,0.0012834962786716704,0.5983699568167771,0.2248334076075444,0.04285714285714286,0.0003568181428169942,0.011089776658359023,-0.0015600183924393226
h012_public_posterior__ridge_100,h012_public_posterior,100.0,0.0011029079356637658,0.001155820755036791,0.0012957379859761605,0.9913516487471757,0.9988273485413843,0.001102320499072966,0.0012948698944664177,0.5983667782649797,0.22481537153997777,0.04228571428571429,2.0906759609535892e-05,0.011232636017569254,-0.001574678432791816
h061_h057_feedback__ridge_0.03,h061_h057_feedback,0.03,0.0013282702753832179,0.0014214766412479886,0.001546445405496767,0.993822614970374,0.9965705235327402,0.001307462314154243,0.0015444960988268831,0.598365673669909,0.22649357316637994,0.04342857142857143,0.0009439197384348816,0.014635767300379993,-0.0018886538879545605
h012_public_posterior__ridge_0.03,h012_public_posterior,0.03,0.0015397617182713289,0.0016416471934001173,0.001842122864910088,0.9913516487471757,0.9974200816622132,0.0015244868379328468,0.001831199944438778,0.5982637976852835,0.22463101234081415,0.04228571428571429,0.0008276402160373242,0.01098716025407914,-0.002202737465934635
h057_h012_mix__ridge_0.3,h057_h012_mix,0.3,0.0016741153850355838,0.0018109334048509622,0.0020869709491878564,0.9962935811935724,0.9971963898387951,0.00167236588385911,0.002080849043030053,0.598363607027388,0.22370111493918138,0.04,0.000287801975815195,0.00518490949977445,-0.002421177406391306
h057_h012_mix__ridge_1,h057_h012_mix,1.0,0.0016752251689013738,0.001812291641614737,0.002093695507561474,0.9962935811935724,0.9972140935992526,0.0016741428959726088,0.002090077716966677,0.5983565045471444,0.22371557637735875,0.04,0.00022439318886640833,0.005171896618826127,-0.002424639224142149
h057_h012_mix__ridge_0.1,h057_h012_mix,0.1,0.0016820385731220753,0.001819170297019141,0.0020872147506023108,0.993822614970374,0.9971180537595563,0.0016784705457588633,0.002079209495049825,0.5983733170961575,0.22365608022564043,0.04,0.0004975245467836893,0.005217406810205665,-0.002429189824650108
h057_h012_mix__ridge_3,h057_h012_mix,3.0,0.001683945389466846,0.0018218887552423312,0.0021062869284669146,0.9987645474167707,0.9971953924372602,0.0016827553719056013,0.0021033283859938894,0.598350449559148,0.22370969352832817,0.04,0.0001938364927840356,0.005157603083341619,-0.002437764726800267
h057_h012_mix__ridge_10,h057_h012_mix,10.0,0.0017073004322551222,0.0018475074393180385,0.0021362515425308428,0.99975293390605,0.9971317686664495,0.0017055012496999243,0.002132998998615879,0.5983393600751403,0.22368317815481434,0.04,0.00014569362681558695,0.005128541642384378,-0.002471603897138003
h057_h012_mix__ridge_0.03,h057_h012_mix,0.03,0.0017388754150670532,0.001880293563981991,0.0021485469131346177,0.9923400352364551,0.99682062773789,0.0017310950821737875,0.0021275629446577756,0.5983690256779812,0.22354287510151327,0.04,0.0009926033005650938,0.005351148195790409,-0.0025075089724476644
h057_h012_mix__ridge_30,h057_h012_mix,30.0,0.0017412316334547652,0.0018837517563640921,0.0021778416172419266,0.99975293390605,0.9970390553761211,0.0017394194935677581,0.0021749930637177603,0.5983247205875727,0.22364518027141575,0.04,8.631297898446008e-05,0.005093935872619113,-0.0025200874717941535
h057_h012_mix__ridge_100,h057_h012_mix,100.0,0.0017700679859925046,0.0019144897859468264,0.0022129897241423115,0.99975293390605,0.9969584939371716,0.0017690855784529352,0.002211525659035354,0.5983121248498867,0.22361211789143165,0.03942857142857143,3.583653133592662e-05,0.005067422944852624,-0.0025609939087671246
h057_h012_mix__ridge_0.01,h057_h012_mix,0.01,0.001983828226946613,0.0021469218095509493,0.0024198193613941864,0.9923400352364551,0.9954150966458506,0.001967681240841981,0.0024040689070006544,0.5983003953429603,0.22337142449079814,0.038285714285714284,0.0016069942473230258,0.005623380562765359,-0.0028467540948163956
h012_public_posterior__ridge_0.01,h012_public_posterior,0.01,0.0020706451513396533,0.0022241760525423277,0.0024909219999378162,0.9913516487471757,0.9949074073824276,0.0020432336656971486,0.002477104773263722,0.5981313200678839,0.22439472341237787,0.038857142857142854,0.001375969555711769,0.010941218108033125,-0.00295932365463371
h061_h057_feedback__ridge_0.01,h061_h057_feedback,0.01,0.0021076178926011948,0.002266899973853665,0.002491069638001443,0.993822614970374,0.9931691235469653,0.0020706981863071157,0.0024945129676076524,0.5981657849733235,0.22609326209573657,0.04,0.0016334573787737828,0.014528977889655906,-0.0029972357432484584
h057__ridge_0.1,h057,0.1,0.0022139592878175937,0.0024130042483599683,0.0028233863116167764,0.99975293390605,0.9933550369209557,0.002210814919865212,0.0028128448085824255,0.5983694565765322,0.2228593411857105,0.04,0.0008130763607652321,0.0008130763607652321,-0.003218242066046757
h057__ridge_0.3,h057,0.3,0.0022234248449211455,0.0024245940740445673,0.002859388880250339,0.9987645474167707,0.993303767702212,0.002221616885566028,0.002849857945301069,0.5983388017155703,0.22291904763443857,0.04057142857142857,0.00045093124810696,0.00045093124810696,-0.0032404936361871083
h057__ridge_0.03,h057,0.03,0.0022398274265179024,0.0024395514835230375,0.002821523969111353,0.99975293390605,0.9931048927707764,0.0022331383494638302,0.002807587546400174,0.5983981217795177,0.22271812376711758,0.04,0.001618391628911391,0.001618391628911391,-0.0032435550227023447
h057__ridge_1,h057,1.0,0.002231933785980583,0.0024345526542213034,0.0028813572232612356,0.9987645474167707,0.9932355064915941,0.002230704396934161,0.002876457321358441,0.5983219301378603,0.2229398770212735,0.04057142857142857,0.00031196380547508464,0.00031196380547508464,-0.003256674821207244
h057__ridge_1e-05,h057,1e-05,0.0022852746136379177,0.002481365638158562,0.002773092539863837,0.9785026243865442,0.9892562550870458,0.002187239490872157,0.002654679807327504,0.5982607057222189,0.22443350870111717,0.03542857142857143,0.008892280330051407,0.008892280330051407,-0.0032710955048012953
h057__ridge_3,h057,3.0,0.0022431416548499964,0.002447229835776468,0.002899264782910138,0.9987645474167707,0.9931530912346842,0.0022417352503920377,0.0028955178183438014,0.5983124178287716,0.22293450146355362,0.04,0.0002574359823338597,0.0002574359823338597,-0.0032739152211864247
h057__ridge_0.01,h057,0.01,0.0022666374226347616,0.0024678482256713335,0.002853766960031189,0.9972819676828517,0.9926753463142708,0.0022565513225324776,0.0028010647643599935,0.5983776866737257,0.22258345360463117,0.037142857142857144,0.002526417664433537,0.002526417664433537,-0.0032806161716225526
h057__ridge_10,h057,10.0,0.002267139478975342,0.0024741640343835646,0.002931515592102304,0.9987645474167707,0.9929784949410803,0.0022652967193783143,0.002928001636063399,0.5982991661840276,0.22290453224078935,0.04,0.0001911416243370724,0.0001911416243370724,-0.003309192873206069
h057_h012_mix__ridge_0.003,h057_h012_mix,0.003,0.0023154137149014394,0.002507041596787264,0.0028041183352725627,0.9898690690132567,0.9929257734642652,0.0022890445436322647,0.002786501099710425,0.5981774242977299,0.22324047777045475,0.036,0.0023141846024746604,0.006138795648021676,-0.003311991787724599
h057__ridge_30,h057,30.0,0.002298046898627609,0.0025088340575575934,0.002971809293395843,0.9987645474167707,0.9927523702192848,0.0022961149192718025,0.00296870622360398,0.5982834592128494,0.22286240897217038,0.03942857142857143,0.00011489982031229313,0.00011489982031229313,-0.00335396536786602
h057_h012_mix__ridge_1e-05,h057_h012_mix,1e-05,0.0023605412268242567,0.002545917968708873,0.002822237932904125,0.98492713656686,0.9914819857137379,0.0022885592422589897,0.002768288249589339,0.5982244256163628,0.22465060903602466,0.036571428571428574,0.0064692250254277045,0.010098268583871167,-0.0033641648669993367
h057__ridge_3e-05,h057,3e-05,0.002358113289649798,0.0025631429372161645,0.0028698227606720754,0.9819619770990221,0.988922003909664,0.0022688921430382074,0.002756207950454941,0.5981057067519332,0.22388983228402004,0.036,0.008028769632231463,0.008028769632231463,-0.003377914708240892
h057__ridge_100,h057,100.0,0.002332578717997086,0.0025475684154626127,0.0030160364529237434,0.9987645474167707,0.9925127735378149,0.0023312724868531005,0.0030141103011445325,0.5982674084193558,0.22282084887316297,0.038857142857142854,4.80562829533735e-05,4.80562829533735e-05,-0.0034037401004172077
h057_h012_mix__ridge_3e-05,h057_h012_mix,3e-05,0.0024074191369798407,0.0025988722762733205,0.002879007332747355,0.987892296034698,0.9912286549501513,0.0023406427341399853,0.00283481564886378,0.5981064184244764,0.22423370089973618,0.036,0.005755518652407764,0.009360969717402046,-0.003430595019807503
h057__ridge_0.003,h057,0.003,0.002413755086292009,0.002627821177176882,0.0030099265938845965,0.9948110014596533,0.9908639537327616,0.0023944295344993753,0.002941465888065774,0.5982634944846426,0.22250372995316714,0.03542857142857143,0.003558404872376255,0.003558404872376255,-0.0034818278313077317
h057__ridge_0.0001,h057,0.0001,0.002439937051529861,0.0026530405567646445,0.002969462052671794,0.989374875768617,0.98861979728648,0.0023638420043950712,0.0028767065344540055,0.5980142150705902,0.2232439450080647,0.03428571428571429,0.006920990527190323,0.006920990527190323,-0.003493793574542538
h057_h012_mix__ridge_0.0001,h057_h012_mix,0.0001,0.0024706680499643934,0.0026696820793330675,0.0029550656623132322,0.987892296034698,0.9908334060693078,0.0024116824195613796,0.0029269660308964634,0.5980224041412858,0.2237361510532491,0.03542857142857143,0.004817668115161735,0.008395209607083481,-0.003520119885498303
h057_h012_mix__ridge_0.001,h057_h012_mix,0.001,0.002472596817407136,0.002676274563221791,0.0029799316772154546,0.9888806825239773,0.9913386747247243,0.002435451528024533,0.0029618376871074427,0.5980730962251951,0.22325350105906616,0.03542857142857143,0.0030531739059360815,0.00677498419455684,-0.0035305573311073205
h012_public_posterior__ridge_0.003,h012_public_posterior,0.003,0.0024858829294053283,0.0026788501158130167,0.0029995764200917647,0.9913516487471757,0.9918898432655973,0.0024476637697621617,0.0029706307469179317,0.5980188714601866,0.22422473985278746,0.037714285714285714,0.0018732583982880194,0.0109814452274899,-0.0035521381641504582
h057__ridge_0.0003,h057,0.0003,0.002490354153167642,0.002709134329203779,0.003031779718770565,0.9918458419918154,0.9886925029726698,0.002429709463269945,0.00295731383353771,0.5980202075859439,0.22281802401192768,0.03371428571428572,0.0058618763098120235,0.0058618763098120235,-0.0035656661941802317
h057_h012_mix__ridge_0.0003,h057_h012_mix,0.0003,0.002506015206202111,0.002710119066899469,0.003005111065583327,0.987892296034698,0.9907302647744957,0.002457024652181357,0.002986188467491438,0.5980087809127864,0.22341822580573995,0.03542857142857143,0.0039654359837199595,0.00757013565936113,-0.003572883924006827
h057__ridge_0.001,h057,0.001,0.0024958419974612104,0.002716606191041492,0.0030562947488339304,0.993822614970374,0.989468530980935,0.0024590350152224466,0.0029997969749270543,0.5981263799177143,0.2225705684179129,0.03485714285714286,0.00462617476979865,0.00462617476979865,-0.0035800431576683187
public_good_soft__ridge_1e-05,public_good_soft,1e-05,0.0025436625096943153,0.002758044476859709,0.003062835200916716,0.9671361797598318,0.9870847847950227,0.0024403621870869234,0.0029467367634654013,0.598214173903601,0.2241369687534176,0.03371428571428572,0.009440206906499469,0.00958654255691256,-0.0036302909294077096
public_good_soft__ridge_0.03,public_good_soft,0.03,0.002558541065060087,0.0027769355145946784,0.0031947418957062965,0.9987645474167707,0.9919483759000166,0.0025522162530882105,0.003183867043865889,0.5983016998067308,0.22234757317350892,0.038285714285714284,0.0017369231600013729,0.0029280921125383803,-0.003692366385325081
public_good_soft__ridge_0.1,public_good_soft,0.1,0.0025724702028072253,0.0027929624801161044,0.003228848666601833,0.99975293390605,0.9920345625879166,0.0025689696116743795,0.0032187807471418966,0.5982570403092542,0.22247554281138177,0.038285714285714284,0.0008959235123581083,0.002339641440951636,-0.003718162278805067
public_good_soft__ridge_0.01,public_good_soft,0.01,0.0025896876133119366,0.0028095210947016013,0.0032360693421403693,0.9972819676828517,0.991240717945426,0.00257914353645695,0.0031699525129268353,0.5982875283084124,0.22220607513452556,0.036571428571428574,0.002689209676683136,0.0036646438141610237,-0.003737380211747337
public_good_soft__ridge_3e-05,public_good_soft,3e-05,0.0026236939099945795,0.002847160317313737,0.0031700741501699582,0.9814677838543824,0.9867736607299398,0.0025345400644078107,0.0030626894553891114,0.5980437371872985,0.2235623096553427,0.03371428571428572,0.008523958775842798,0.008779284931542291,-0.0037477590910315645
public_good_soft__ridge_0.3,public_good_soft,0.3,0.002594474206570436,0.0028167406883158217,0.0032782434584801958,0.99975293390605,0.9919190996690848,0.002592510820292667,0.0032689231488577213,0.5982197438727651,0.22253126470177603,0.038857142857142854,0.0005183832740675659,0.002136440315278471,-0.003757658647019195
h012_public_posterior__ridge_1e-05,h012_public_posterior,1e-05,0.00263937175875541,0.002839601612133356,0.0031926180804398474,0.9898690690132567,0.9905059868165644,0.0025855682106129207,0.003113959807339652,0.5981466638969607,0.22496371894171177,0.037142857142857144,0.0050018001588078495,0.012679624824388861,-0.0037731667847454254
public_good_soft__ridge_1,public_good_soft,1.0,0.0026117534095362023,0.002835376618330578,0.0033102349125929795,0.9987645474167707,0.9917995400456411,0.0026102680521902706,0.0033050259775698016,0.5981985184806288,0.22254769897122087,0.038857142857142854,0.00037431928218100563,0.0020764553259261633,-0.003786127660725713
public_good_soft__ridge_3,public_good_soft,3.0,0.002632209986759947,0.0028573534006662094,0.0033385438206590574,0.9987645474167707,0.991645046648729,0.002630273208054057,0.0033340167636255785,0.5981855730940915,0.22253668778928076,0.038857142857142854,0.0003132453013199055,0.0020513466246607297,-0.0038164893427284335
h012_public_posterior__ridge_0.001,h012_public_posterior,0.001,0.0026749315264040273,0.0028844686140062975,0.003225059660833785,0.9898690690132567,0.9901438226604503,0.0026299080069680774,0.003192106041974555,0.5979665084533208,0.22417881751403435,0.037714285714285714,0.0022602160098993806,0.011077691327048438,-0.0038201174449408117
h012_public_posterior__ridge_3e-05,h012_public_posterior,3e-05,0.0026765280680732134,0.0028812184589061037,0.0032359382110412594,0.9898690690132567,0.9901939522243625,0.0026251466026452038,0.0031648452159128513,0.5980730759456825,0.2247154863061412,0.036571428571428574,0.0044013025027485626,0.012192465432078596,-0.0038251981092180753
public_good_soft__ridge_10,public_good_soft,10.0,0.002676405991962952,0.0029046489324100247,0.003393421376983479,0.9987645474167707,0.9913036943859915,0.002673414376706212,0.0033882934512361415,0.5981658354021282,0.22249396842207228,0.038285714285714284,0.00023209989668172777,0.002018796720024974,-0.003879660015227858
public_good_soft__ridge_0.0001,public_good_soft,0.0001,0.002714226723245263,0.002945046366893441,0.003289675818319912,0.9883864892793376,0.9863746909940272,0.002634937189938812,0.0031922502797728375,0.5979396734335067,0.22288444158278195,0.03314285714285714,0.007350475747453071,0.007702714520363524,-0.0038797947282568183
h012_public_posterior__ridge_0.0001,h012_public_posterior,0.0001,0.0027256414296820022,0.0029365871073823847,0.0032881198434877505,0.9898690690132567,0.9896793375601307,0.0026764093245038915,0.0032327389916141816,0.5979967280188708,0.22441244495114268,0.036571428571428574,0.0034986792806134793,0.011546977260668684,-0.0038924975836025664
h012_public_posterior__ridge_0.0003,h012_public_posterior,0.0003,0.002740225184675417,0.0029541889841545126,0.003301694211016927,0.9898690690132567,0.9894930785691114,0.002693139306450319,0.003259738844298242,0.5979584925527407,0.22423809436731823,0.038285714285714284,0.00278756110284548,0.011177809700446118,-0.0039124737814096805
h061_h057_feedback__ridge_0.003,h061_h057_feedback,0.003,0.0027555994604526934,0.002973148206799121,0.003271545424910825,0.9928342284810948,0.9880312698158829,0.002708548350624074,0.0032855195114130367,0.5980072100332681,0.2257475941337842,0.038857142857142854,0.002234658643932781,0.014475517814939417,-0.003917920278452132
public_good_soft__ridge_0.003,public_good_soft,0.003,0.0027261490168680423,0.0029574363115143793,0.00339529649469134,0.9948110014596533,0.989149508230918,0.0027023789664788627,0.0032924709821247396,0.5981790093492741,0.22211731766449092,0.03371428571428572,0.0037826973385939105,0.004539125599238115,-0.003928533199367634
public_good_soft__ridge_30,public_good_soft,30.0,0.002731506826926752,0.002963657675963096,0.003460624231653039,0.9987645474167707,0.9908560579025074,0.0027286563322251336,0.0034562936487223463,0.5981420731141391,0.22243559805777005,0.037142857142857144,0.00013698152328964861,0.001985583598110361,-0.003957820720894232
public_good_soft__ridge_0.0003,public_good_soft,0.0003,0.0027771427710589136,0.0030127239348060725,0.003367739845462363,0.9918458419918154,0.986490753624553,0.002713729105875102,0.0032861180898832503,0.5979397297796808,0.22243765346655794,0.03371428571428572,0.006233056615872589,0.006649864701487915,-0.003970135415020634
public_good_soft__ridge_0.001,public_good_soft,0.001,0.0027913013218950904,0.003027884144307042,0.0034079288526834865,0.993822614970374,0.9875272190838849,0.0027488282371784813,0.0033322065112405806,0.5980454842604492,0.22218317203844443,0.03428571428571429,0.004916819584160452,0.00547859224702787,-0.003998448137118239
public_good_soft__ridge_100,public_good_soft,100.0,0.002777171697348851,0.0030125379418685064,0.003516123003889928,0.9987645474167707,0.9904701791241199,0.0027756247923837814,0.0035138829326913355,0.5981220889169425,0.2223854552056742,0.037142857142857144,5.695914706878036e-05,0.001958309107084649,-0.004022906888660319
h061_h057_feedback__ridge_0.001,h061_h057_feedback,0.001,0.0030542833436338172,0.003294584258523756,0.003623092527732874,0.9918458419918154,0.9849011003032997,0.0030002183407508436,0.0036389661102428843,0.597962043353575,0.2255785043375853,0.036,0.0025823047121050066,0.014483076300279759,-0.004338503697496357
h061_h057_feedback__ridge_0.0003,h061_h057_feedback,0.0003,0.0031845649318782594,0.0034327982374635123,0.0037791599747610885,0.9918458419918154,0.9835312546532978,0.003127431284549134,0.003784942577305048,0.5979705200507592,0.22553563418761816,0.036,0.002852471556082206,0.014566715523345795,-0.004523418928907443
h061_h057_feedback__ridge_1e-05,h061_h057_feedback,1e-05,0.003206427138282276,0.003453275171889242,0.0038017994337672376,0.9928342284810948,0.9834425853809485,0.0031458708058671957,0.0037973947133790723,0.5980985145869022,0.22585410340614426,0.037142857142857144,0.003580707954668789,0.015226175110282262,-0.004553741223971185
h061_h057_feedback__ridge_3e-05,h061_h057_feedback,3e-05,0.0032139741121008417,0.0034619442547455317,0.0038136530692051166,0.9928342284810948,0.9833708305118777,0.00315481306361723,0.003809010782866951,0.5980460247886151,0.22574733546658599,0.036571428571428574,0.0033703838081564023,0.015002544350309286,-0.0045651815630732406
h061_h057_feedback__ridge_0.0001,h061_h057_feedback,0.0001,0.003215619492534542,0.003464711726829153,0.0038164586855991035,0.9928342284810948,0.9832840143172994,0.003157599981392093,0.003815039399793089,0.5980002467944427,0.22561134266576355,0.036571428571428574,0.0030933125053460363,0.014741429109105596,-0.004567777575415892
