candidate_id,step,row,target_index,target,removed_move,sensor_rank,remove_score,after_route,after_h098,after_curv_marg,after_badw,after_badmax,after_h088,after_margin,delta_route,delta_h098,delta_curv_marg,delta_badw,delta_badmax,delta_h088,delta_margin
h122_prune_sensor_ge070_balanced_7f237a6f,13,236,4,S2,-0.0458866638940183,0.956,0.0011761503375864299,-0.0005871194440558873,-3.1772293658876736e-05,4.6120955459245765e-05,0.0,0.0,-0.07111636947983066,0.12299856258255724,-1.3345284168141819e-06,-1.340443239812865e-06,-1.3723020725288013e-06,0.0,0.0,-0.0019121789813489887,0.001106853809891034
h122_prune_sensor_ge070_balanced_7f237a6f,14,62,5,S3,0.06139507104223562,0.992,0.0011042715438959278,-0.0005885026277053796,-3.2453267472230775e-05,4.6811560984147274e-05,0.0,0.0,-0.07397077748824099,0.12505766528128298,-1.3831836494922981e-06,-6.809738133540383e-07,6.906055249015098e-07,0.0,0.0,-0.0028544080084103307,0.002059102698725737
h122_prune_sensor_ge070_balanced_7f237a6f,15,84,4,S2,0.058770929621067,0.936,0.001058769555306043,-0.0005898775731076291,-3.2683071115022656e-05,4.7631623248885896e-05,0.0,0.0,-0.07745672020086142,0.12703823109510293,-1.3749454022494913e-06,-2.2980364279188113e-07,8.200622647386215e-07,0.0,0.0,-0.0034859427126204268,0.0019805658138199456
h122_prune_sensor_ge070_balanced_7f237a6f,16,236,5,S3,0.03543456059126368,0.956,0.0006163468955102203,-0.0005911793530719713,-3.254341951303586e-05,4.7979085119892115e-05,0.0,0.0,-0.07880767587332245,0.1277818805316991,-1.3017799643422374e-06,1.396516019867974e-07,3.4746187100621884e-07,0.0,0.0,-0.0013509556724610322,0.000743649436596161
h122_prune_sensor_ge070_balanced_7f237a6f,17,195,5,S3,0.012916338587933285,0.996,0.0004660213032186958,-0.0005924106978803309,-3.254404085627281e-05,4.797901530546921e-05,0.0,0.0,-0.07925357139414065,0.12788167480605425,-1.2313448083595743e-06,-6.213432369528774e-10,-6.981442290596163e-11,0.0,0.0,-0.00044589552081819583,9.979427435516386e-05
h122_prune_sensor_ge085_strict_89b9d0eb,1,62,6,S4,-0.13585946726484233,0.992,0.002640640639683716,-0.0005695092359459163,-1.4096745742049935e-05,4.803193249917079e-05,0.0,0.0,-0.010434047131559553,0.09037708348016031,-1.6178759834793114e-06,-5.358524699327835e-06,8.829497347778107e-07,0.0,0.0,-0.0068059720456915725,0.003666032587767709
h122_prune_sensor_ge085_strict_89b9d0eb,2,12,5,S3,-0.09515148963026632,0.9,0.0020280311840286764,-0.0005709985911836703,-1.8503083953621082e-05,4.6554665009256946e-05,0.0,0.0,-0.013425443298757481,0.09235399489199933,-1.4893552377540607e-06,-4.406338211571147e-06,-1.4772674899138447e-06,0.0,0.0,-0.0029913961671979277,0.001976911411839019
h122_prune_sensor_ge085_strict_89b9d0eb,3,55,6,S4,0.09249343667677512,0.876,0.001947647612569393,-0.000572479573018736,-2.114249519880333e-05,4.469816648219145e-05,0.0,0.0,-0.018418622891186415,0.09434640669810263,-1.480981835065608e-06,-2.639411245182249e-06,-1.8564985270654987e-06,0.0,0.0,-0.004993179592428934,0.0019924118061032947
h122_prune_sensor_ge085_strict_89b9d0eb,4,207,4,S2,0.1210380655460952,0.96,0.0017149047714791698,-0.0005740505943980196,-2.089967765391942e-05,4.558408708579863e-05,0.0,0.0,-0.026105842990445265,0.09808003953029927,-1.5710213792836675e-06,2.4281754488391163e-07,8.859206036071834e-07,0.0,0.0,-0.007687220099258849,0.0037336328321966455
h122_prune_sensor_ge085_strict_89b9d0eb,5,224,4,S2,0.11774434151632662,0.904,0.0016571447455288844,-0.0005756112129377005,-2.0595671282053153e-05,4.7187910829412944e-05,0.0,0.0,-0.03371592526186171,0.10205494567423194,-1.5606185396809056e-06,3.0400637186626684e-07,1.6038237436143132e-06,0.0,0.0,-0.007610082271416442,0.003974906143932672
h122_prune_sensor_ge085_strict_89b9d0eb,6,207,0,Q1,-0.08955908022168368,0.96,0.0016144601372878454,-0.0005770829535835361,-2.2047846336582604e-05,4.717414002440817e-05,0.0,0.0,-0.0385771830053625,0.10458755473754036,-1.4717406458355283e-06,-1.4521750545294513e-06,-1.3770805004772665e-08,0.0,0.0,-0.004861257743500796,0.002532609063308419
h122_prune_sensor_ge085_strict_89b9d0eb,7,213,4,S2,0.10055791931687574,0.88,0.001639395145957583,-0.0005785893471396607,-2.239541030013949e-05,4.8536035853084455e-05,0.0,0.0,-0.045517975404281416,0.10806644875068674,-1.506393556124615e-06,-3.475639635568866e-07,1.361895828676284e-06,0.0,0.0,-0.006940792398918913,0.003478894013146383
h122_prune_sensor_ge085_strict_89b9d0eb,8,214,4,S2,0.09075550636088892,0.972,0.0014760615341835827,-0.000580064855366038,-2.317682992878094e-05,4.9631421293432065e-05,0.0,0.0,-0.05043987687223442,0.11117202664110713,-1.475508226377346e-06,-7.814196286414507e-07,1.0953854403476099e-06,0.0,0.0,-0.004921901467953002,0.0031055778904203885
h122_prune_sensor_ge085_strict_89b9d0eb,9,84,6,S4,-0.06870329261020847,0.936,0.0014915545850027983,-0.0005814709941076992,-2.576554791161405e-05,4.964707838886928e-05,0.0,0.0,-0.053213563889305655,0.11307707044898209,-1.406138741661192e-06,-2.588717982833109e-06,1.5657095437217675e-08,0.0,0.0,-0.002773687017071237,0.0019050438078749565
h122_prune_sensor_ge085_strict_89b9d0eb,10,236,4,S2,-0.0458866638940183,0.956,0.001113536699329661,-0.0005828055225245138,-2.7105991151426916e-05,4.825591898303255e-05,0.0,0.0,-0.05481804002310745,0.11395906367998655,-1.3345284168146156e-06,-1.340443239812865e-06,-1.39115940583673e-06,0.0,0.0,-0.0016044761338017965,0.0008819932310044631
h122_prune_sensor_ge085_strict_89b9d0eb,11,62,5,S3,0.06139507104223562,0.992,0.0009966194064113584,-0.0005841887061740059,-2.7786964964780737e-05,4.8850600169051414e-05,0.0,0.0,-0.05714090966293782,0.11559089481528077,-1.3831836494920813e-06,-6.809738133538214e-07,5.946811860188615e-07,0.0,0.0,-0.0023228696398303675,0.0016318311352942205
h122_prune_sensor_ge085_strict_89b9d0eb,12,84,4,S2,0.058770929621067,0.936,0.000947386469254622,-0.0005855636515762552,-2.8016768607572943e-05,4.957027482392303e-05,0.0,0.0,-0.0600456528824152,0.11714944797760869,-1.3749454022492745e-06,-2.298036427922064e-07,7.196746548716187e-07,0.0,0.0,-0.002904743219477382,0.0015585531623279192
h122_prune_sensor_ge085_strict_89b9d0eb,13,236,5,S3,0.03543456059126368,0.956,0.0005735860037206779,-0.0005868654315405976,-2.787711700558582e-05,4.9877961728856746e-05,0.0,0.0,-0.06117111272243595,0.11773183871318633,-1.3017799643424543e-06,1.3965160198712266e-07,3.0768690493371276e-07,0.0,0.0,-0.0011254598400207497,0.0005823907355776425
h122_prune_sensor_ge085_strict_89b9d0eb,14,195,5,S3,0.012916338587933285,0.996,0.00045842704569259247,-0.000588096776348957,-2.7877738348822557e-05,4.9869928276218174e-05,0.0,0.0,-0.06156573736947511,0.11780987609441046,-1.2313448083593574e-06,-6.213432367360369e-10,-8.033452638571761e-09,0.0,0.0,-0.0003946246470391615,7.803738122412474e-05
h122_prune_stage_public_toxic_0a9edcce,1,62,6,S4,-0.13585946726484233,0.992,0.002640640639683716,-0.0005695092359459163,-1.4096745742049935e-05,4.803193249917079e-05,0.0,0.0,-0.010434047131559553,0.09037708348016031,-1.6178759834793114e-06,-5.358524699327835e-06,8.829497347778107e-07,0.0,0.0,-0.0068059720456915725,0.003666032587767709
h122_prune_stage_public_toxic_0a9edcce,2,12,5,S3,-0.09515148963026632,0.9,0.0020280311840286764,-0.0005709985911836703,-1.8503083953621082e-05,4.6554665009256946e-05,0.0,0.0,-0.013425443298757481,0.09235399489199933,-1.4893552377540607e-06,-4.406338211571147e-06,-1.4772674899138447e-06,0.0,0.0,-0.0029913961671979277,0.001976911411839019
h122_prune_stage_public_toxic_0a9edcce,3,55,6,S4,0.09249343667677512,0.876,0.001947647612569393,-0.000572479573018736,-2.114249519880333e-05,4.469816648219145e-05,0.0,0.0,-0.018418622891186415,0.09434640669810263,-1.480981835065608e-06,-2.639411245182249e-06,-1.8564985270654987e-06,0.0,0.0,-0.004993179592428934,0.0019924118061032947
h122_prune_stage_public_toxic_0a9edcce,4,207,4,S2,0.1210380655460952,0.96,0.0017149047714791698,-0.0005740505943980196,-2.089967765391942e-05,4.558408708579863e-05,0.0,0.0,-0.026105842990445265,0.09808003953029927,-1.5710213792836675e-06,2.4281754488391163e-07,8.859206036071834e-07,0.0,0.0,-0.007687220099258849,0.0037336328321966455
h122_prune_stage_public_toxic_0a9edcce,5,145,6,S4,0.08328965393586474,0.724,0.0017643806806973555,-0.0005755025999268608,-2.31363474028607e-05,4.383590089683054e-05,0.0,0.0,-0.03028917634899467,0.10000981517442324,-1.4520055288411507e-06,-2.2366697489412807e-06,-1.74818618896809e-06,0.0,0.0,-0.004183333358549406,0.001929775644123971
h122_prune_stage_public_toxic_0a9edcce,6,224,4,S2,0.11774434151632662,0.904,0.001724053494620071,-0.0005770632184665419,-2.2832341030994434e-05,4.550643614033138e-05,0.0,0.0,-0.03826063109571392,0.10423433899535249,-1.5606185396811224e-06,3.0400637186626684e-07,1.6705352435008366e-06,0.0,0.0,-0.007971454746719248,0.004224523820929249
h122_prune_stage_public_toxic_0a9edcce,7,213,4,S2,0.10055791931687574,0.88,0.0016307897993813386,-0.0005785696120226665,-2.3179904994550886e-05,4.6860003522867675e-05,0.0,0.0,-0.04516149030722782,0.10767693385883445,-1.506393556124615e-06,-3.475639635564529e-07,1.3535673825362977e-06,0.0,0.0,-0.006900859211513899,0.0034425948634819598
h122_prune_stage_public_toxic_0a9edcce,8,59,3,S1,0.10119999999593965,0.238,0.001492705813687126,-0.0005800780297120126,-2.317890060284859e-05,4.431658471214066e-05,0.0,0.0,-0.04678015876833507,0.11153626745567376,-1.5084176893461095e-06,1.004391702295361e-09,-2.543418810727017e-06,0.0,0.0,-0.0016186684611072533,0.0038593335968393067
h122_prune_stage_public_toxic_0a9edcce,9,214,4,S2,0.09075550636088892,0.972,0.0015203190960182459,-0.00058155353793839,-2.3960320231490042e-05,4.569847530835978e-05,0.0,0.0,-0.0519532749193876,0.11496042274017322,-1.475508226377346e-06,-7.814196286414507e-07,1.3818905962191194e-06,0.0,0.0,-0.00517311615105253,0.003424155284499464
h122_prune_stage_public_toxic_0a9edcce,10,84,6,S4,-0.06870329261020847,0.936,0.0015162600435421054,-0.0005829596766800512,-2.65490382143225e-05,4.593173588517195e-05,0.0,0.0,-0.05488374809042465,0.1170707144899171,-1.406138741661192e-06,-2.5887179828324586e-06,2.332605768121717e-07,0.0,0.0,-0.0029304731710370485,0.0021102917497438783
h122_prune_stage_public_toxic_0a9edcce,11,215,6,S4,0.06304408132982053,0.812,0.0015053050670225622,-0.0005843480383707934,-2.8689468958183195e-05,4.523044056550037e-05,0.0,0.0,-0.05799605482279128,0.1189407676231097,-1.3883616907421972e-06,-2.140430743860695e-06,-7.01295319671582e-07,0.0,0.0,-0.003112306732366628,0.0018700531331926062
h122_prune_stage_public_toxic_0a9edcce,12,236,4,S2,-0.0458866638940183,0.956,0.001137095997902244,-0.000585682566787608,-3.0029912197995735e-05,4.39710657105252e-05,0.0,0.0,-0.059749313114607634,0.11996849110649645,-1.3345284168146156e-06,-1.3404432398125398e-06,-1.2593748549751677e-06,0.0,0.0,-0.0017532582918163564,0.0010277234833867416
h122_prune_stage_public_toxic_0a9edcce,13,62,5,S3,0.06139507104223562,0.992,0.001044218593121981,-0.0005870657504371,-3.071088601134977e-05,4.475353550837725e-05,0.0,0.0,-0.062321262749837895,0.12187678923081675,-1.3831836494920813e-06,-6.809738133540383e-07,7.824697978520492e-07,0.0,0.0,-0.002571949635230261,0.0019082981243203068
h122_prune_stage_public_toxic_0a9edcce,14,84,4,S2,0.058770929621067,0.936,0.0010088106748331951,-0.0005884406958393495,-3.0940689654141654e-05,4.555305274269502e-05,0.0,0.0,-0.06551134137936696,0.12370784187659806,-1.3749454022494913e-06,-2.2980364279188113e-07,7.995172343177714e-07,0.0,0.0,-0.00319007862952906,0.0018310526457813031
h122_prune_stage_public_toxic_0a9edcce,15,236,5,S3,0.03543456059126368,0.956,0.0005979723975575755,-0.0005897424758036918,-3.0801038052154965e-05,4.5884613182659104e-05,0.0,0.0,-0.06674856816327299,0.12439421296518503,-1.3017799643422374e-06,1.3965160198668898e-07,3.315604399640841e-07,0.0,0.0,-0.0012372267839060314,0.0006863710885869762
h122_prune_stage_public_toxic_0a9edcce,16,38,5,S3,-0.03465548493975401,0.238,0.0005813764067237554,-0.0005910418161737496,-3.300978220628051e-05,4.4700263263239715e-05,0.0,0.0,-0.062113428966348846,0.125061540062602,-1.299340370057838e-06,-2.2087441541255443e-06,-1.184349919419389e-06,0.0,0.0,0.00463513919692414,0.0006673270974169726
h122_prune_stage_public_toxic_0a9edcce,17,195,5,S3,0.012916338587933285,0.996,0.0004630716032253663,-0.0005922731609821092,-3.301040354951768e-05,4.4697047054219254e-05,0.0,0.0,-0.0625360462478398,0.1251550909001545,-1.2313448083595743e-06,-6.213432371697178e-10,-3.2162090204609917e-09,0.0,0.0,-0.0004226172814909557,9.355083755249738e-05
h122_prune_stage_public_toxic_0a9edcce,18,61,3,S1,-0.03972804924697926,0.238,0.0004412375917765712,-0.0005935883890432085,-3.25501500662679e-05,4.4127763092021354e-05,0.0,0.0,-0.0629132673697003,0.12512447390144066,-1.3152280610992991e-06,4.602534832497769e-07,-5.692839621978998e-07,0.0,0.0,-0.00037722112186049095,-3.0616998713844934e-05
h122_prune_stage_public_toxic_0a9edcce,19,78,2,Q3,-0.005132290710309739,0.238,0.000439968660961153,-0.0005947954237204661,-3.266453831435572e-05,4.392780296396661e-05,0.0,0.0,-0.06292056197665864,0.12512668629683413,-1.2070346772576242e-06,-1.1438824808781937e-07,-1.9996012805474118e-07,0.0,0.0,-7.294606958349603e-06,2.212395393469402e-06
h122_prune_stage_public_toxic_0a9edcce,20,78,5,S3,0.00927683679568364,0.238,0.00047799586721545477,-0.0005960153996947055,-3.2654939582546765e-05,4.318580998083463e-05,0.0,0.0,-0.06294359779229998,0.12513087754726576,-1.2199759742393627e-06,9.598731808956734e-09,-7.419929831319842e-07,0.0,0.0,-2.3035815641336832e-05,4.191250431634375e-06
h122_prune_stage_public_toxic_0a9edcce,21,78,4,S2,-0.020761507504425958,0.238,0.00039560736328832745,-0.0005972712651345183,-3.236465459047829e-05,4.264814253064782e-05,0.0,0.0,-0.06302334142854188,0.12494209060112942,-1.255865439812832e-06,2.902849920684769e-07,-5.376674501868066e-07,0.0,0.0,-7.974363624189962e-05,-0.00018878694613634617
h122_prune_stage_public_toxic_0a9edcce,22,150,6,S4,0.005363930960958108,0.54,0.000395175418568922,-0.0005984790229607682,-3.262246314795266e-05,4.164043124678602e-05,0.0,0.0,-0.0630316343408995,0.12393281977405687,-1.2077578262499177e-06,-2.578085574743731e-07,-1.0077112838618053e-06,0.0,0.0,-8.29291235762697e-06,-0.001009270827072542
h122_prune_stage_public_toxic_0a9edcce,23,70,5,S3,0.018466348247209108,0.696,0.00038482988935692025,-0.0005997277126798855,-3.249306617232194e-05,4.1585461201280524e-05,0.0,0.0,-0.0631211044454312,0.12381021792511049,-1.2486897191172405e-06,1.2939697563072415e-07,-5.497004550549314e-08,0.0,0.0,-8.947010453169701e-05,-0.00012260184894638537
h122_prune_stage_public_toxic_0a9edcce,24,136,6,S4,-0.04405557175275088,0.238,0.00038379770480249546,-0.0006010565014070679,-3.182937666169666e-05,4.173572876697883e-05,0.0,0.0,-0.06352993440754173,0.12406958657246803,-1.3287887271824003e-06,6.636895106252759e-07,1.502675656983067e-07,0.0,0.0,-0.0004088299621105296,0.0002593686473575385
h122_prune_stage_public_toxic_0a9edcce,25,96,2,Q3,0.008407450868467947,0.238,0.00037621286452678654,-0.0006022737622783475,-3.1496724749598224e-05,4.147425397857114e-05,0.0,0.0,-0.06355092145207426,0.12411057282505607,-1.2172608712796278e-06,3.3265191209843736e-07,-2.614747884076892e-07,0.0,0.0,-2.098704453253053e-05,4.098625258804056e-05
h122_prune_stage_public_toxic_0a9edcce,26,61,5,S3,0.02233024899359523,0.238,0.00037580704327292195,-0.0006035345332933605,-3.134211279042149e-05,4.145044393475783e-05,0.0,0.0,-0.06366333619027506,0.12393697471018293,-1.260771015013009e-06,1.5461195917673178e-07,-2.3810043813313198e-08,0.0,0.0,-0.00011241473820079728,-0.0001735981148731358
h122_prune_stage_public_toxic_0a9edcce,27,135,6,S4,-0.08452547939111033,0.238,0.0003486502972024098,-0.0006038736895543475,-3.039889902941076e-05,4.217320584430813e-05,0.0,0.0,-0.06586085340568924,0.12566385255999782,-3.391562609870308e-07,9.43213761010731e-07,7.227619095503002e-07,0.0,0.0,-0.0021975172154141825,0.0017268778498148868
h122_prune_stage_public_toxic_0a9edcce,28,101,2,Q3,0.05191184037588781,0.238,0.00027559179366176716,-0.00060522711189137,-2.865387269534894e-05,4.1325668392967535e-05,0.0,0.0,-0.06615821918007948,0.1258543648266804,-1.3534223370225036e-06,1.745026334061821e-06,-8.47537451340594e-07,0.0,0.0,-0.00029736577439024026,0.0001905122666825687
h122_prune_all_route_extreme_6377a6ef,1,62,6,S4,-0.13585946726484233,0.992,0.002640640639683716,-0.0005695092359459163,-1.4096745742049935e-05,4.803193249917079e-05,0.0,0.0,-0.010434047131559553,0.09037708348016031,-1.6178759834793114e-06,-5.358524699327835e-06,8.829497347778107e-07,0.0,0.0,-0.0068059720456915725,0.003666032587767709
h122_prune_all_route_extreme_6377a6ef,2,12,5,S3,-0.09515148963026632,0.9,0.0020280311840286764,-0.0005709985911836703,-1.8503083953621082e-05,4.6554665009256946e-05,0.0,0.0,-0.013425443298757481,0.09235399489199933,-1.4893552377540607e-06,-4.406338211571147e-06,-1.4772674899138447e-06,0.0,0.0,-0.0029913961671979277,0.001976911411839019
h122_prune_all_route_extreme_6377a6ef,3,55,6,S4,0.09249343667677512,0.876,0.001947647612569393,-0.000572479573018736,-2.114249519880333e-05,4.469816648219145e-05,0.0,0.0,-0.018418622891186415,0.09434640669810263,-1.480981835065608e-06,-2.639411245182249e-06,-1.8564985270654987e-06,0.0,0.0,-0.004993179592428934,0.0019924118061032947
h122_prune_all_route_extreme_6377a6ef,4,207,4,S2,0.1210380655460952,0.96,0.0017149047714791698,-0.0005740505943980196,-2.089967765391942e-05,4.558408708579863e-05,0.0,0.0,-0.026105842990445265,0.09808003953029927,-1.5710213792836675e-06,2.4281754488391163e-07,8.859206036071834e-07,0.0,0.0,-0.007687220099258849,0.0037336328321966455
h122_prune_all_route_extreme_6377a6ef,5,145,6,S4,0.08328965393586474,0.724,0.0017643806806973555,-0.0005755025999268608,-2.31363474028607e-05,4.383590089683054e-05,0.0,0.0,-0.03028917634899467,0.10000981517442324,-1.4520055288411507e-06,-2.2366697489412807e-06,-1.74818618896809e-06,0.0,0.0,-0.004183333358549406,0.001929775644123971
h122_prune_all_route_extreme_6377a6ef,6,224,4,S2,0.11774434151632662,0.904,0.001724053494620071,-0.0005770632184665419,-2.2832341030994434e-05,4.550643614033138e-05,0.0,0.0,-0.03826063109571392,0.10423433899535249,-1.5606185396811224e-06,3.0400637186626684e-07,1.6705352435008366e-06,0.0,0.0,-0.007971454746719248,0.004224523820929249
h122_prune_all_route_extreme_6377a6ef,7,207,0,Q1,-0.08955908022168368,0.96,0.0016672187189668297,-0.0005785349591123772,-2.4284516085523993e-05,4.546604684035481e-05,0.0,0.0,-0.043367673950243595,0.1069370695325207,-1.4717406458353115e-06,-1.4521750545295597e-06,-4.0389299976566206e-08,0.0,0.0,-0.005107042854529675,0.002702730537168213
h122_prune_all_route_extreme_6377a6ef,8,213,4,S2,0.10055791931687574,0.88,0.0017069106825543393,-0.000580041352668502,-2.4632080049081205e-05,4.6889603072932566e-05,0.0,0.0,-0.05067282148225294,0.11066427063685196,-1.506393556124832e-06,-3.4756396355721184e-07,1.423556232577755e-06,0.0,0.0,-0.007305147532009344,0.0037272011043312514
h122_prune_all_route_extreme_6377a6ef,9,131,0,Q1,0.0901350428933605,0.772,0.0016469705670372164,-0.0005815149069802922,-2.4921282063729267e-05,4.700166836977041e-05,0.0,0.0,-0.056929617224484814,0.11395872554998805,-1.4735543117901442e-06,-2.8920201464806197e-07,1.1206529683784397e-07,0.0,0.0,-0.006256795742231876,0.0032944549131360967
h122_prune_all_route_extreme_6377a6ef,10,59,3,S1,0.10119999999593965,0.238,0.0016643462578934706,-0.0005830233246696383,-2.4920277672026213e-05,4.454229582673275e-05,0.0,0.0,-0.059230139455103165,0.11856379044032274,-1.5084176893461095e-06,1.0043917030543026e-09,-2.459372543037663e-06,0.0,0.0,-0.00230052223061835,0.004605064890334687
h122_prune_all_route_extreme_6377a6ef,11,214,4,S2,0.09075550636088892,0.972,0.0017235414270995344,-0.0005844988328960154,-2.5701697300667338e-05,4.584555394700294e-05,0.0,0.0,-0.06528598173104486,0.12270185553147293,-1.4755082263771292e-06,-7.814196286411255e-07,1.3032581202701912e-06,0.0,0.0,-0.006055842275941692,0.004138065091150195
h122_prune_all_route_extreme_6377a6ef,12,84,6,S4,-0.06870329261020847,0.936,0.0016481967479547819,-0.0005859049716376768,-2.829041528350034e-05,4.601331773132012e-05,0.0,0.0,-0.06877190596250551,0.12527776007535446,-1.4061387416614089e-06,-2.5887179828330007e-06,1.677637843171785e-07,0.0,0.0,-0.0034859242314606576,0.002575904543881527
h122_prune_all_route_extreme_6377a6ef,13,215,6,S4,0.06304408132982053,0.812,0.0016320740054321023,-0.000587293333328419,-3.0430846027360925e-05,4.523666992764367e-05,0.0,0.0,-0.07243222769381097,0.12757736114264834,-1.3883616907421972e-06,-2.1404307438605864e-06,-7.766478036764449e-07,0.0,0.0,-0.003660321731305455,0.002299601067293877
h122_prune_all_route_extreme_6377a6ef,14,236,4,S2,-0.0458866638940183,0.956,0.001201250919304089,-0.0005886278617452336,-3.177128926717368e-05,4.401328349289309e-05,0.0,0.0,-0.07449850409787415,0.12884809764069896,-1.3345284168146156e-06,-1.3404432398127566e-06,-1.2233864347505844e-06,0.0,0.0,-0.0020662764040631776,0.001270736498050623
h122_prune_all_route_extreme_6377a6ef,15,62,5,S3,0.06139507104223562,0.992,0.0011606448837444266,-0.0005900110453947257,-3.24522630805275e-05,4.4874309928315736e-05,0.0,0.0,-0.07761635406453056,0.13122100857326546,-1.3831836494920813e-06,-6.809738133538214e-07,8.610264354226484e-07,0.0,0.0,-0.0031178499666564136,0.002372910932566502
h122_prune_all_route_extreme_6377a6ef,16,84,4,S2,0.058770929621067,0.936,0.0011294395376145179,-0.000591385990796975,-3.268206672331971e-05,4.576036924104393e-05,0.0,0.0,-0.08140544392999594,0.13351460753257174,-1.3749454022492745e-06,-2.298036427922064e-07,8.860593127281956e-07,0.0,0.0,-0.0037890898654653754,0.002293598959306281
