cells,rows,mean_responsibility_score,mean_abs_grad_rank,mean_sign_stability,mean_action_health,mean_predicted_loss_delta,sum_predicted_loss_delta,mean_incremental_energy_delta,mean_subject_energy_delta,supported_release_rate,bad_tangent_cosine,variant
24.0,20.0,0.6563712186255016,0.8467391304347825,0.9903846153846154,0.5745121453948928,-0.25453840668382016,-6.108921760411683,-0.0053623762949895045,0.001103904023434699,0.5416666666666666,-0.022641266320333687,pure_lb_gradient_jackpot
24.0,21.0,0.6734353094433582,0.8608695652173912,0.9919871794871794,0.5723085463398294,-0.26823524119121883,-6.4376457885892515,-0.01364871944653224,0.0006234122703442225,0.5,0.005161516248564674,pure_lb_gradient_jackpot
24.0,21.0,0.669802297803932,0.8380434782608696,0.9919871794871794,0.5791991438832709,-0.2948314051053469,-7.075953722528325,-0.013079421950305724,0.0006915853195586127,0.5833333333333334,-0.0017449276887494159,pure_lb_gradient_jackpot
24.0,19.0,0.6578682061736192,0.8467391304347828,0.9903846153846154,0.5802677740923666,-0.29829119943477883,-7.1589887864346915,-0.005297531376699825,0.0013596247677122222,0.5833333333333334,-0.044961839462385786,pure_lb_gradient_jackpot
24.0,21.0,0.644092248160275,0.8478260869565218,0.9887820512820514,0.5692359712915732,-0.2905642159874819,-6.973541183699566,-0.005477273402369774,0.001004839028456414,0.4583333333333333,-0.02700613617635908,pure_lb_gradient_jackpot
24.0,21.0,0.6587117157145536,0.8420289855072464,0.9919871794871794,0.5819844551000183,-0.21578581176862235,-5.178859482446937,-0.008130229323453161,0.0009267389738736022,0.5,-0.012771626575441454,pure_lb_gradient_jackpot
24.0,22.0,0.6485741581729428,0.8528985507246376,0.9919871794871794,0.5681491769866901,-0.30825055123208495,-7.398013229570039,-0.0002472903084192804,0.0012539777543069776,0.4583333333333333,-0.03479498264796742,pure_lb_gradient_jackpot
24.0,20.0,0.6518720190364697,0.8373188405797102,0.9903846153846154,0.5698975827460516,-0.25848768686039103,-6.203704484649385,-0.0017520477063514724,0.0008560448312989015,0.5833333333333334,-0.033108062189726305,pure_lb_gradient_jackpot
24.0,21.0,0.6639104887135535,0.8608695652173912,0.9919871794871794,0.5688019675031878,-0.30415288372646293,-7.29966920943511,-0.008504244507956359,0.000536552915912022,0.5,0.008597704498776743,pure_lb_gradient_jackpot
24.0,21.0,0.6544764437735141,0.8586956521739131,0.9919871794871794,0.5852920851786664,-0.3186941912427113,-7.648660589825072,0.00044303084069709925,0.0012771857240308907,0.5416666666666666,1.574701409423993e-05,pure_lb_gradient_jackpot
24.0,21.0,0.6536922839120776,0.8514492753623188,0.9887820512820514,0.5929363758997597,-0.3167428220699642,-7.60182772967914,-0.004907574448172708,0.0009682267612229666,0.5416666666666666,0.001034384234003819,pure_lb_gradient_jackpot
24.0,22.0,0.654482373525163,0.8590579710144928,0.9887820512820514,0.5715383852569066,-0.2902959189137166,-6.967102053929199,-0.009098633167212863,0.0004660581373834738,0.5416666666666666,0.03909006995669291,pure_lb_gradient_jackpot
24.0,21.0,0.6598262964580704,0.8641304347826088,0.9903846153846154,0.5582893528629399,-0.28113015409052217,-6.7471236981725315,-0.0043382975505246125,0.0014370040097667893,0.4583333333333333,-0.01309838572911398,pure_lb_gradient_jackpot
24.0,21.0,0.6529838443562395,0.8590579710144928,0.9903846153846154,0.5864479402699753,-0.321309629854939,-7.711431116518536,0.0015961186320851025,0.001050156421923074,0.5833333333333334,0.0005827245352629674,pure_lb_gradient_jackpot
24.0,21.0,0.6578179711855593,0.8365942028985507,0.9903846153846154,0.5930425735329342,-0.2807813698970333,-6.738752877528799,-0.00749292081270832,0.00044743030904463387,0.5833333333333334,-0.0026703818801305937,pure_lb_gradient_jackpot
24.0,19.0,0.654689855655851,0.8355072463768116,0.9903846153846154,0.5790625036461702,-0.2283328225137701,-5.479987740330483,-0.0011677459644571138,0.0010288687720740894,0.5416666666666666,-0.022698453602806076,pure_lb_gradient_jackpot
24.0,19.0,0.670042851834998,0.8467391304347825,0.9951923076923078,0.5677044181716355,-0.3233783009204958,-7.761079222091899,-0.007899753403348279,0.0007657382573613546,0.5833333333333334,-0.027106258213649995,pure_lb_gradient_jackpot
24.0,21.0,0.6571913642999774,0.8521739130434782,0.9919871794871794,0.5781887804980471,-0.2929848991259933,-7.031637579023839,-0.0036473974247501254,0.0006464292116391134,0.5833333333333334,-0.017088178940434042,pure_lb_gradient_jackpot
24.0,21.0,0.6598117673256372,0.8434782608695652,0.9903846153846154,0.5843534370895802,-0.34473314965190943,-8.273595591645826,-0.007263953383270398,0.0003880544899222717,0.5416666666666666,-0.017524915784968103,pure_lb_gradient_jackpot
24.0,20.0,0.6566548635784436,0.8474637681159419,0.9919871794871794,0.5766472451913599,-0.3156670184030132,-7.576008441672317,-0.005272657851180106,0.0011195386468145405,0.5416666666666666,-0.0416050581855462,pure_lb_gradient_jackpot
24.0,20.0,0.6640432327891815,0.8605072463768115,0.9919871794871794,0.5657593353671667,-0.31288330622741367,-7.509199349457928,-0.008704556264932028,0.0010221122825903818,0.5416666666666666,-0.028960193655116016,pure_lb_gradient_jackpot
24.0,20.0,0.6620485008780149,0.8456521739130435,0.9919871794871794,0.5616029493281729,-0.31727507953521966,-7.614601908845271,-0.004374047180483784,0.0007584326801678916,0.5833333333333334,-0.04123024573597198,pure_lb_gradient_jackpot
24.0,20.0,0.67198057993461,0.8572463768115943,0.9935897435897436,0.5687644941565297,-0.32344035336337246,-7.7625684807209385,-0.007515736021521069,0.0009776842936288204,0.5416666666666666,-0.047559909107146255,pure_lb_gradient_jackpot
24.0,20.0,0.6693356867671097,0.8590579710144928,0.9935897435897436,0.580675940845161,-0.2951190718018661,-7.0828577232447865,-0.008460170502864477,0.0007918767137245587,0.5416666666666666,0.007966695728911068,pure_lb_gradient_jackpot
24.0,21.0,0.6480104522518123,0.8492753623188406,0.9903846153846154,0.5670943120810733,-0.2895933743681261,-6.950240984835027,-0.005653424973448287,0.0007299259008556788,0.4166666666666667,-0.015618904891357312,pure_lb_gradient_jackpot
24.0,21.0,0.6539137830074293,0.8463768115942029,0.9919871794871794,0.5809375930717954,-0.2804095895698148,-6.729830149675555,-0.003358679462475737,0.0009706540913250765,0.5,-0.014206966702420073,pure_lb_gradient_jackpot
24.0,19.0,0.6730873218457205,0.8583333333333334,0.9903846153846154,0.5800747470429996,-0.3141234856895411,-7.5389636565489875,-0.009911519763993189,0.0010138328146717566,0.5833333333333334,-0.03982441515785528,pure_lb_gradient_jackpot
24.0,20.0,0.6480423498662424,0.8445652173913043,0.9903846153846154,0.5790690344901019,-0.23440760095846433,-5.625782423003144,-0.0017344350740091964,0.0012831162629934518,0.4583333333333333,-0.014680155014196736,pure_lb_gradient_jackpot
24.0,20.0,0.6619728214067545,0.8467391304347828,0.9903846153846154,0.591677959879172,-0.3055375849089637,-7.3329020378151295,-0.009260426740734162,0.0007938141422073196,0.5833333333333334,-0.028911064087427194,pure_lb_gradient_jackpot
24.0,20.0,0.6573737192336706,0.8405797101449276,0.9887820512820514,0.579305853906093,-0.2692004038895756,-6.460809693349814,-0.0076962743353327714,0.0009546381138625594,0.5416666666666666,-0.041856192883594476,pure_lb_gradient_jackpot
24.0,22.0,0.6677982581029278,0.8384057971014492,0.9919871794871794,0.5806005261867773,-0.2876797458036513,-6.904313899287631,-0.006584320203314217,0.00033856491363782855,0.5833333333333334,-0.0010129706613134968,pure_lb_gradient_jackpot
24.0,22.0,0.6616309089350422,0.8586956521739131,0.9903846153846154,0.5757049562063332,-0.2832980589435607,-6.799153414645456,-0.008014750881952597,0.0006173998293669165,0.5,0.02906227851448718,pure_lb_gradient_jackpot
24.0,21.0,0.6546175757356014,0.8557971014492752,0.9887820512820514,0.5858118411011318,-0.2862488193760196,-6.869971665024471,-0.007671535693763325,0.0009000487989779263,0.5,0.015389760156822148,pure_lb_gradient_jackpot
24.0,22.0,0.6509130527358611,0.8532608695652174,0.9903846153846154,0.5902627390194217,-0.33460480381647484,-8.030515291595396,-0.004952393309043325,0.0010780589260268592,0.5416666666666666,0.022356104574119677,pure_lb_gradient_jackpot
24.0,21.0,0.6603544672285077,0.8579710144927537,0.9919871794871794,0.565847666554984,-0.3154268341899798,-7.570244020559516,-0.0038491831912370205,0.001539263252757313,0.5833333333333334,-0.00622843166228098,pure_lb_gradient_jackpot
24.0,19.0,0.6699531431083132,0.8489130434782609,0.9903846153846154,0.5767225429776827,-0.30239172617971183,-7.257401428313084,-0.006168840614791243,0.0009249431494768912,0.625,-0.0429789419101114,pure_lb_gradient_jackpot
24.0,22.0,0.6686639761773723,0.8489130434782609,0.9903846153846154,0.5886154308187216,-0.2604754173730395,-6.251410016952947,-0.013894103683394088,0.00029098456382862663,0.5,-0.00893096040599614,pure_lb_gradient_jackpot
24.0,19.0,0.6622067611610835,0.8474637681159422,0.9903846153846154,0.5886337427640179,-0.2997699754514654,-7.19447941083517,-0.0069092897807934124,0.001044733532013538,0.5833333333333334,-0.02930039146960667,pure_lb_gradient_jackpot
24.0,21.0,0.6576258441205632,0.8514492753623188,0.9903846153846154,0.5950347141593174,-0.2797472793315828,-6.713934703957986,-0.006779879859283099,0.0007767336026063707,0.5,-0.021236487425377596,pure_lb_gradient_jackpot
24.0,20.0,0.6720873063385087,0.8579710144927536,0.9935897435897436,0.5623436718620555,-0.26093656813341787,-6.262477635202028,-0.01104455638153083,0.0008097357143660102,0.5,-0.0156712824883871,pure_lb_gradient_jackpot
24.0,20.0,0.6504138639030786,0.8456521739130434,0.9887820512820514,0.5849915406985894,-0.29767669064079566,-7.144240575379096,-0.003503456848296257,0.0016567847888368618,0.5,-0.04136488737802212,pure_lb_gradient_jackpot
24.0,20.0,0.6545481818322226,0.8536231884057971,0.9935897435897436,0.5636616436977681,-0.2966147613219841,-7.118754271727619,0.0013361434969351414,0.00180907441650112,0.5,-0.030270770705598027,pure_lb_gradient_jackpot
24.0,21.0,0.6553583779758314,0.8489130434782609,0.9887820512820514,0.5655550797402509,-0.2953507363413219,-7.088417672191726,-0.005953914795044336,0.0004872781936975262,0.5833333333333334,-0.0043119176143682535,pure_lb_gradient_jackpot
24.0,21.0,0.6544045536452111,0.8528985507246377,0.9919871794871794,0.5729088950651778,-0.31281268234477005,-7.507504376274482,-0.0028252718402728993,0.0005520504677863613,0.5416666666666666,0.013733981913037634,pure_lb_gradient_jackpot
24.0,22.0,0.6559484841650551,0.8543478260869565,0.9919871794871794,0.5676580984953633,-0.28151487957249405,-6.756357109739858,-0.003262724773444916,0.0012121914960909815,0.5,-0.009435107330527602,pure_lb_gradient_jackpot
24.0,22.0,0.6556720666074876,0.8608695652173912,0.9887820512820514,0.5751696191953481,-0.34445765997833905,-8.266983839480137,-0.004552098814155861,0.0012188393822317243,0.5416666666666666,-0.016640144365558083,pure_lb_gradient_jackpot
24.0,22.0,0.653922826524779,0.8380434782608696,0.9903846153846154,0.5985892237508833,-0.29300895723871073,-7.032214973729058,-0.005054915996370796,0.0005364139917893697,0.625,-0.004197683802781489,pure_lb_gradient_jackpot
24.0,22.0,0.6735772450917211,0.8507246376811595,0.9919871794871794,0.565836042692823,-0.2851066023259466,-6.842558455822719,-0.013112765190134268,0.0005063210458309766,0.5416666666666666,0.015689928782115985,pure_lb_gradient_jackpot
24.0,20.0,0.6721003630035244,0.8507246376811595,0.9903846153846154,0.5790692977575344,-0.3169477829874049,-7.606746791697717,-0.009788175250983425,0.000973763241681628,0.5416666666666666,-0.015050494901393924,pure_lb_gradient_jackpot
24.0,22.0,0.662029451265991,0.8442028985507246,0.9919871794871794,0.583290954470415,-0.30374601874489765,-7.289904449877543,-0.006755746051763825,0.0009710258379901464,0.5833333333333334,-0.0010866741551130985,pure_lb_gradient_jackpot
24.0,22.0,0.6527233006838249,0.8688405797101448,0.9887820512820514,0.5606574046362244,-0.3008269404938341,-7.219846571852019,-0.0028284566558335494,0.001264292315837618,0.4583333333333333,-0.01659260857643829,pure_lb_gradient_jackpot
24.0,22.0,0.6539699625295378,0.8521739130434783,0.9903846153846154,0.5671809252299008,-0.29248987552553807,-7.019757012612914,-0.004807785637986913,0.0006035290202157933,0.5,0.012485557010441163,pure_lb_gradient_jackpot
24.0,23.0,0.6567444171191256,0.8474637681159422,0.9919871794871794,0.5822341287336645,-0.3055318050553848,-7.332763321329235,-0.005724248364375785,0.00042483836181283303,0.5416666666666666,0.007970475988221665,pure_lb_gradient_jackpot
24.0,21.0,0.6506329813577094,0.8626811594202898,0.9887820512820514,0.5669090320364085,-0.2881217926490481,-6.914923023577154,-0.0030809368266023324,0.0006574129612176181,0.5,0.009239164906661847,pure_lb_gradient_jackpot
24.0,20.0,0.6610320729681939,0.8626811594202898,0.9903846153846154,0.573570021268603,-0.30551435506659774,-7.332344521598346,-0.008070928740141392,0.0010452590039706146,0.5416666666666666,-0.026843678793662024,pure_lb_gradient_jackpot
24.0,22.0,0.6526113082860086,0.8481884057971015,0.9935897435897436,0.5660942275121907,-0.31052511012494205,-7.45260264299861,-0.003978364148966349,0.000779078784142196,0.5,0.004369496070835404,pure_lb_gradient_jackpot
24.0,19.0,0.6528521678043449,0.8423913043478262,0.9903846153846154,0.5537861937046914,-0.2664191625195674,-6.3940599004696175,-0.007191340206829384,0.000892342565209733,0.5,-0.01631862272255176,pure_lb_gradient_jackpot
24.0,21.0,0.6666929617470357,0.8307971014492755,0.9903846153846154,0.5815275688899878,-0.2177753442158181,-5.226608261179634,-0.010992467578998258,0.0004398079219393159,0.5,-0.02643687245387611,pure_lb_gradient_jackpot
24.0,20.0,0.6467233715410741,0.8402173913043479,0.9887820512820514,0.5861107460447564,-0.2612597822405709,-6.270234773773701,-0.0035585373559740077,0.0005000251315421507,0.5,-0.032432462481692764,pure_lb_gradient_jackpot
24.0,18.0,0.656627604688506,0.8249999999999998,0.9887820512820514,0.5840402829263509,-0.25886693244188086,-6.212806378605141,-0.007410998439408051,0.0004130172439003259,0.5416666666666666,-0.054307374625923374,pure_lb_gradient_jackpot
24.0,21.0,0.6518344570014433,0.8485507246376812,0.9919871794871794,0.5864653562590201,-0.31969889669746504,-7.672773520739161,0.0002118213629639145,0.0013805768770368345,0.5,-0.0032318606789494826,pure_lb_gradient_jackpot
24.0,21.0,0.6458473764358129,0.8485507246376812,0.9887820512820514,0.5814283491006421,-0.2953607164747655,-7.088657195394371,-0.0014537122112359112,0.000886161869905242,0.5416666666666666,-0.033129442778019165,pure_lb_gradient_jackpot
24.0,20.0,0.6683370128722171,0.8431159420289855,0.9935897435897436,0.5628626710310668,-0.2231585011278363,-5.355804027068071,-0.009676960338003054,0.0006211422802998595,0.4583333333333333,-0.019750283233233922,pure_lb_gradient_jackpot
24.0,20.0,0.658880293366996,0.8539855072463768,0.9903846153846154,0.5526938625292325,-0.31029362893686696,-7.447047094484807,-0.005515617138915308,0.000958645874866524,0.5,-0.031916143891326916,pure_lb_gradient_jackpot
24.0,20.0,0.6713060108353629,0.8489130434782609,0.9903846153846154,0.5870801401847862,-0.30180321122673887,-7.243277069441733,-0.012978943997963842,0.0004902503274491278,0.5833333333333334,-0.01996384126339826,pure_lb_gradient_jackpot
24.0,21.0,0.6514202834695825,0.8536231884057971,0.9919871794871794,0.5744338369022822,-0.26755765041769525,-6.421383610024686,-0.0024868377258702606,0.0007869039055273529,0.4583333333333333,-0.01904604399940745,pure_lb_gradient_jackpot
24.0,20.0,0.6785279614259085,0.8474637681159419,0.9951923076923078,0.5617916067380152,-0.2474445274798576,-5.9386686595165825,-0.011464851573675746,0.0010635707099584777,0.5,-0.015690834834247644,pure_lb_gradient_jackpot
24.0,19.0,0.6630367533290794,0.8492753623188406,0.9903846153846154,0.5667605054081956,-0.26586857947012604,-6.380845907283025,-0.009248438640452427,0.00033029003912964165,0.5416666666666666,0.009012606841073344,pure_lb_gradient_jackpot
24.0,21.0,0.6556113863166065,0.8568840579710145,0.9903846153846154,0.5862939905657468,-0.2926027887058069,-7.022466928939366,-0.0027189799019459193,0.0011129018629777033,0.4583333333333333,0.012016211397164108,pure_lb_gradient_jackpot
24.0,21.0,0.650345691384237,0.8536231884057971,0.9887820512820514,0.5574594841949598,-0.2750894081828461,-6.602145796388307,-0.004320544761279657,0.0006769783935865417,0.5,0.007121871868807144,pure_lb_gradient_jackpot
24.0,23.0,0.6459186584549061,0.8565217391304348,0.9887820512820514,0.5732461443286705,-0.3152009370629298,-7.564822489510314,-0.006295728568502031,0.00037140612926640017,0.4583333333333333,-0.012426133579691,pure_lb_gradient_jackpot
24.0,21.0,0.6665276846508001,0.8648550724637681,0.9951923076923078,0.5587328116761967,-0.3051381672998226,-7.3233160151957435,-0.005809565810715181,0.0008990388108661367,0.5,-0.01896093418656504,pure_lb_gradient_jackpot
24.0,21.0,0.6555262812312322,0.8467391304347825,0.9903846153846154,0.582342699724187,-0.29563894673393676,-7.095334721614482,-0.005514699216090144,0.0015742388662084966,0.5,-0.04345374212401741,pure_lb_gradient_jackpot
24.0,19.0,0.661657363152023,0.8402173913043477,0.9903846153846154,0.5702090631784039,-0.23923158961222277,-5.741558150693346,-0.010558367534359773,0.00045433918202982286,0.5416666666666666,-0.027527280601889827,pure_lb_gradient_jackpot
24.0,21.0,0.655582441866014,0.8648550724637681,0.9903846153846154,0.5557915297785295,-0.287649788708638,-6.903594929007312,-0.007674357372500651,0.0007211654537993026,0.4166666666666667,-0.016250193644238922,pure_lb_gradient_jackpot
24.0,22.0,0.6666996728384028,0.8434782608695652,0.9935897435897436,0.571152846544365,-0.2605079195877873,-6.252190070106895,-0.008659766904448198,0.0006952386348511856,0.5416666666666666,-0.01374204310337284,pure_lb_gradient_jackpot
24.0,21.0,0.6533073022663867,0.8355072463768116,0.9935897435897436,0.57275397249825,-0.2781424440468491,-6.6754186571243785,-0.0036922780641521213,0.0008176182232257479,0.5,-0.03408999873285551,pure_lb_gradient_jackpot
24.0,21.0,0.6575957386777441,0.8597826086956523,0.9903846153846154,0.580512316011263,-0.3058260204704964,-7.339824491291914,-0.00492670645317687,0.0009128106376102176,0.5,-0.01896091822901409,pure_lb_gradient_jackpot
24.0,21.0,0.6497962298863847,0.839855072463768,0.9887820512820514,0.5615887556304846,-0.2592607541676308,-6.222258100023138,-0.008523717469766332,-0.00013589967150033546,0.5,-0.01834695550760313,pure_lb_gradient_jackpot
24.0,21.0,0.6556725283814722,0.8431159420289855,0.9887820512820514,0.5751498603552155,-0.29380240572358657,-7.051257737366077,-0.008740996424740162,0.0007137177790357512,0.5416666666666666,-0.026714363532110326,pure_lb_gradient_jackpot
24.0,21.0,0.6524697209422516,0.8557971014492752,0.9903846153846154,0.5500372051644351,-0.2825500476635791,-6.781201143925898,-0.008767876473438005,0.00019108815832205757,0.5,-0.010121921069582844,pure_lb_gradient_jackpot
24.0,21.0,0.6672964656358488,0.8358695652173913,0.9903846153846154,0.5755168594994172,-0.2498813723068544,-5.997152935364506,-0.010929568061009634,0.0004973058868294229,0.5,-0.04178285721288217,pure_lb_gradient_jackpot
24.0,20.0,0.662006564140058,0.8365942028985507,0.9887820512820514,0.5931569679043479,-0.28731859598672443,-6.895646303681386,-0.009194648353909955,0.00046897309949611433,0.5833333333333334,-0.04254354184785415,pure_lb_gradient_jackpot
24.0,19.0,0.6559382619056732,0.8434782608695652,0.9903846153846154,0.570379535461182,-0.2688525093887293,-6.452460225329503,-0.005485634009075921,0.001130163897318955,0.5833333333333334,-0.030022409914676074,pure_lb_gradient_jackpot
24.0,20.0,0.6595740948641734,0.8474637681159422,0.9903846153846154,0.5921976943503592,-0.28759628409692045,-6.902310818326091,-0.00784634760131226,0.0006508818402694881,0.5416666666666666,-0.009129999791929171,pure_lb_gradient_jackpot
24.0,21.0,0.6630103671640551,0.8532608695652174,0.9935897435897436,0.5781218599927366,-0.3372176087393199,-8.093222609743677,-0.00170067173866154,0.0010894905461133395,0.5833333333333334,-0.0018280205269706445,pure_lb_gradient_jackpot
24.0,20.0,0.663029443399206,0.8543478260869565,0.9919871794871794,0.5657863763175012,-0.23988483677536374,-5.757236082608729,-0.00959336885900547,0.0013449296358847699,0.4583333333333333,-0.008282169114494541,pure_lb_gradient_jackpot
24.0,22.0,0.6533873052541098,0.8449275362318841,0.9903846153846154,0.5738201143599255,-0.25433704915072614,-6.104089179617427,-0.005362981051007003,0.0006559035249089385,0.5416666666666666,-0.01879345406774201,pure_lb_gradient_jackpot
24.0,19.0,0.6630775844745782,0.8329710144927537,0.9903846153846154,0.5809423305023457,-0.25942510561802784,-6.226202534832668,-0.009683415283531454,0.0006136624994032299,0.5833333333333334,-0.005725693007115311,pure_lb_gradient_jackpot
24.0,21.0,0.6458659888569348,0.8619565217391304,0.9887820512820514,0.5603490245587411,-0.27905543524186777,-6.697330445804827,-0.0010228993241801789,0.0009207619428304712,0.4583333333333333,-0.014030863564942245,pure_lb_gradient_jackpot
24.0,21.0,0.6650598361648602,0.8518115942028985,0.9903846153846154,0.5833449905231297,-0.311027919207104,-7.464670060970495,-0.00963558775727761,0.0008537942263231265,0.5833333333333334,0.0008256463042936941,pure_lb_gradient_jackpot
