held_fold,target,rank,source,source_family,selector_loss,held_loss
1,S3,4,best_plus_trajectory_proto__absolute_plus_deviation__c0.3_b0.1,trajectory_proto,0.5420479154283107,0.4906110493526047
1,S3,5,best__absolute_plus_deviation__c0.3_b0.05,best_late_fusion,0.5431319100531465,0.4887430392059224
1,S4,1,best_plus_trajectory_proto__absolute_plus_deviation__c0.3_b0.2,trajectory_proto,0.6351374169801618,0.674323370260143
1,S4,2,best_plus_trajectory_proto__absolute__c0.3_b0.2,trajectory_proto,0.6352185166517179,0.6680540532652748
1,S4,3,best_plus_trajectory_proto__absolute__c0.3_b0.1,trajectory_proto,0.6360324858196491,0.672481522536812
1,S4,4,best_plus_trajectory_proto__absolute_plus_deviation__c0.3_b0.1,trajectory_proto,0.6360852559083849,0.6755256026773236
1,S4,5,best_plus_trajectory_proto__absolute_plus_deviation__c0.1_b0.2,trajectory_proto,0.6365838891709287,0.6747574646714463
2,Q1,1,best__deviation__c0.3_b0.2,best_late_fusion,0.6676259071821429,0.6729504244024875
2,Q1,2,best__absolute__c0.3_b0.2,best_late_fusion,0.6679578209318111,0.671648587466873
2,Q1,3,best__deviation__c0.1_b0.2,best_late_fusion,0.6683005693673538,0.6742201108556094
2,Q1,4,best__absolute__c0.1_b0.2,best_late_fusion,0.6683668405244216,0.6724032136058093
2,Q1,5,best__deviation__c0.3_b0.1,best_late_fusion,0.6689009229351611,0.6753407389826339
2,Q2,1,best_plus_trajectory_proto__deviation__c0.03_b0.2,trajectory_proto,0.7024254109866948,0.644498957545382
2,Q2,2,best_plus_trajectory_proto__absolute__c0.03_b0.2,trajectory_proto,0.7033120586483442,0.6464744599541281
2,Q2,3,best_plus_trajectory_proto__absolute__c0.1_b0.2,trajectory_proto,0.7042827491025269,0.6451681789729227
2,Q2,4,best_plus_trajectory_proto__deviation__c0.1_b0.2,trajectory_proto,0.7044849195953542,0.6424132354225485
2,Q2,5,best_plus_trajectory_proto__absolute__c0.3_b0.2,trajectory_proto,0.7051942219344155,0.6450289488857518
2,Q3,1,best_plus_trajectory_proto__absolute__c0.03_b0.2,trajectory_proto,0.6629596513171683,0.7045536188043117
2,Q3,2,best_plus_trajectory_proto__deviation__c0.03_b0.2,trajectory_proto,0.6635327191359971,0.6984517585638285
2,Q3,3,best_plus_trajectory_proto__absolute_plus_deviation__c0.03_b0.2,trajectory_proto,0.6640254375316734,0.7051748811243698
2,Q3,4,best__absolute__c0.3_b0.2,best_late_fusion,0.6640532646756154,0.7005345017771023
2,Q3,5,best_plus_trajectory_proto__absolute__c0.1_b0.2,trajectory_proto,0.6640744869895707,0.7046204924213589
2,S1,1,best__absolute_plus_deviation__c0.3_b0.2,best_late_fusion,0.570809103944413,0.5712408781496329
2,S1,2,best_plus_trajectory_proto__absolute_plus_deviation__c0.3_b0.2,trajectory_proto,0.5713622236662173,0.5718021736060311
2,S1,3,best__absolute_plus_deviation__c0.1_b0.2,best_late_fusion,0.5715653986515555,0.5682828952909861
2,S1,4,best_plus_trajectory_proto__absolute_plus_deviation__c0.3_b0.1,trajectory_proto,0.5720637978994496,0.5727333119682426
2,S1,5,best_plus_trajectory_proto__absolute_plus_deviation__c0.1_b0.2,trajectory_proto,0.5721082436562376,0.5679756667057269
2,S2,1,best__absolute__c0.3_b0.2,best_late_fusion,0.5881092382706976,0.538129507705407
2,S2,2,best__absolute__c0.3_b0.1,best_late_fusion,0.5886665581102543,0.5372533990892747
2,S2,3,best__absolute__c0.1_b0.2,best_late_fusion,0.5890426009746617,0.541317894203865
2,S2,4,best__absolute_plus_deviation__c0.1_b0.2,best_late_fusion,0.589063280967979,0.5348819605231262
2,S2,5,best__absolute__c0.1_b0.1,best_late_fusion,0.5891821499402822,0.5389086712749871
2,S3,1,best__absolute_plus_deviation__c0.3_b0.2,best_late_fusion,0.5265472200273725,0.519412395682011
2,S3,2,best__absolute_plus_deviation__c0.3_b0.1,best_late_fusion,0.5312068319944774,0.5221547317487207
2,S3,3,best_plus_trajectory_proto__absolute_plus_deviation__c0.3_b0.2,trajectory_proto,0.5329701142770298,0.5162803799567961
2,S3,4,best__absolute_plus_deviation__c0.1_b0.2,best_late_fusion,0.5332030266992751,0.5256152495103769
2,S3,5,best__absolute_plus_deviation__c0.3_b0.05,best_late_fusion,0.5343596092107898,0.5238322425753494
2,S4,1,best_plus_trajectory_proto__absolute__c0.3_b0.2,trajectory_proto,0.6530587509561067,0.5966931160477198
2,S4,2,best__absolute__c0.03_b0.2,best_late_fusion,0.6541733638938414,0.6045930223012546
2,S4,3,best__absolute__c0.1_b0.2,best_late_fusion,0.6542695736472578,0.6021526260267148
2,S4,4,best__absolute_plus_deviation__c0.1_b0.2,best_late_fusion,0.6543739695870032,0.5985275425418031
2,S4,5,best__absolute_plus_deviation__c0.03_b0.2,best_late_fusion,0.6543881263544185,0.6028182441880038
3,Q1,1,best__absolute__c0.3_b0.2,best_late_fusion,0.6655902252258051,0.6811189702908971
3,Q1,2,best__absolute_plus_deviation__c0.3_b0.2,best_late_fusion,0.6656529326027678,0.6832968584568578
3,Q1,3,best__deviation__c0.3_b0.2,best_late_fusion,0.6658852942054231,0.6799128763093666
3,Q1,4,best__absolute__c0.1_b0.2,best_late_fusion,0.6662461874272779,0.680885825994384
3,Q1,5,best__deviation__c0.1_b0.2,best_late_fusion,0.6672267141792958,0.6785155316078411
3,Q2,1,best_plus_trajectory_proto__absolute__c0.03_b0.2,trajectory_proto,0.6792533169950057,0.7427094265674822
3,Q2,2,best_plus_trajectory_proto__deviation__c0.03_b0.2,trajectory_proto,0.6793779359179553,0.73668885782034
3,Q2,3,best_plus_trajectory_proto__absolute_plus_deviation__c0.03_b0.2,trajectory_proto,0.6794587011236348,0.7477632871077868
3,Q2,4,best_plus_trajectory_proto__deviation__c0.1_b0.2,trajectory_proto,0.6801656234748883,0.739690419904412
3,Q2,5,best_plus_trajectory_proto__absolute__c0.1_b0.2,trajectory_proto,0.6802316987044384,0.7413723805652764
3,Q3,1,best_plus_trajectory_proto__deviation__c0.03_b0.2,trajectory_proto,0.6713437429660942,0.6672076632434399
3,Q3,2,best_plus_trajectory_proto__absolute__c0.03_b0.2,trajectory_proto,0.6714309465803096,0.6706684377517468
3,Q3,3,best__deviation__c0.3_b0.2,best_late_fusion,0.6719118456433799,0.6660327950084107
3,Q3,4,best_plus_trajectory_proto__absolute__c0.3_b0.2,trajectory_proto,0.6719193118353743,0.6745046434010653
3,Q3,5,best_plus_trajectory_proto__absolute__c0.1_b0.2,trajectory_proto,0.6719355420002052,0.6731762723788207
3,S1,1,best_plus_trajectory_proto__deviation__c0.1_b0.2,trajectory_proto,0.566303123149768,0.5911271679350506
3,S1,2,best_plus_trajectory_proto__deviation__c0.3_b0.2,trajectory_proto,0.5666567274902812,0.5902080143251694
3,S1,3,best__absolute_plus_deviation__c0.1_b0.2,best_late_fusion,0.5666930887243538,0.5877721349997931
3,S1,4,best__deviation__c0.3_b0.2,best_late_fusion,0.566853036314261,0.5939410188706032
3,S1,5,best__absolute_plus_deviation__c0.3_b0.2,best_late_fusion,0.5669579045881455,0.5866456755747026
3,S2,1,best__absolute__c0.3_b0.2,best_late_fusion,0.5851198598470599,0.5500870213999576
3,S2,2,best__absolute_plus_deviation__c0.1_b0.2,best_late_fusion,0.586481767730239,0.5452080134740868
3,S2,3,best__absolute_plus_deviation__c0.3_b0.2,best_late_fusion,0.5865710489801774,0.545294080730821
3,S2,4,best__absolute__c0.1_b0.2,best_late_fusion,0.5869683325748641,0.5496149678030551
3,S2,5,best__deviation__c0.3_b0.2,best_late_fusion,0.5870069099351576,0.5499342156667663
3,S3,1,best__absolute_plus_deviation__c0.3_b0.2,best_late_fusion,0.5231994259094707,0.5328035721536187
3,S3,2,best__absolute_plus_deviation__c0.3_b0.1,best_late_fusion,0.5259906149352875,0.5430195999854802
3,S3,3,best_plus_trajectory_proto__absolute_plus_deviation__c0.3_b0.2,trajectory_proto,0.5277104671132495,0.5373189686119171
3,S3,4,best__absolute_plus_deviation__c0.3_b0.05,best_late_fusion,0.5279351342448567,0.5495301424390818
3,S3,5,best_plus_trajectory_proto__absolute_plus_deviation__c0.3_b0.1,trajectory_proto,0.528345903205921,0.5454190982421637
3,S4,1,best_plus_trajectory_proto__absolute__c0.3_b0.2,trajectory_proto,0.6424722330340715,0.6390391877358603
3,S4,2,best__absolute__c0.3_b0.2,best_late_fusion,0.6434540592151542,0.6443758212886054
3,S4,3,best__absolute_plus_deviation__c0.3_b0.2,best_late_fusion,0.6435396027353252,0.6420737289463703
3,S4,4,best__absolute_plus_deviation__c0.1_b0.2,best_late_fusion,0.6439763113258573,0.6401181755863866
3,S4,5,best__absolute__c0.1_b0.2,best_late_fusion,0.6444595014770906,0.6413929147073836
4,Q1,1,best__deviation__c0.3_b0.2,best_late_fusion,0.6698137906739353,0.6641988904353177
4,Q1,2,best__deviation__c0.1_b0.2,best_late_fusion,0.6706990280790832,0.6646262760086918
4,Q1,3,best__absolute_plus_deviation__c0.3_b0.2,best_late_fusion,0.6710429822008572,0.6617366600645
4,Q1,4,best__absolute__c0.3_b0.2,best_late_fusion,0.6714165150721866,0.657813810905371
4,Q1,5,best__absolute__c0.1_b0.2,best_late_fusion,0.6714319437970157,0.6601428005154331
4,Q2,1,best_plus_trajectory_proto__deviation__c0.03_b0.2,trajectory_proto,0.6930545367805501,0.681982454369961
4,Q2,2,best_plus_trajectory_proto__deviation__c0.1_b0.2,trajectory_proto,0.6951545266940492,0.6797348070277683
4,Q2,3,best_plus_trajectory_proto__absolute__c0.03_b0.2,trajectory_proto,0.6951548647144082,0.6791032356898721
4,Q2,4,best_plus_trajectory_proto__absolute__c0.1_b0.2,trajectory_proto,0.6956773703707269,0.6795896939001229
4,Q2,5,best_plus_trajectory_proto__absolute__c0.3_b0.2,trajectory_proto,0.6965156942323056,0.6797430596941911
4,Q3,1,best_plus_trajectory_proto__deviation__c0.03_b0.2,trajectory_proto,0.6824768276142714,0.6226753246507313
4,Q3,2,best__deviation__c0.1_b0.2,best_late_fusion,0.6832095719058134,0.6234141954749537
4,Q3,3,best__deviation__c0.3_b0.2,best_late_fusion,0.6833291743708065,0.620363480098704
4,Q3,4,best_plus_trajectory_proto__absolute__c0.03_b0.2,trajectory_proto,0.6834697991581459,0.6225130274404015
4,Q3,5,best__deviation__c0.03_b0.2,best_late_fusion,0.6839284896902887,0.6252816101161232
4,S1,1,best_plus_trajectory_proto__deviation__c0.1_b0.2,trajectory_proto,0.5614366059419169,0.6105932367664552
4,S1,2,best_plus_trajectory_proto__absolute_plus_deviation__c0.1_b0.2,trajectory_proto,0.5617642466549695,0.6093516547107992
4,S1,3,best_plus_trajectory_proto__absolute_plus_deviation__c0.03_b0.2,trajectory_proto,0.5619546459329973,0.612607452327904
4,S1,4,best_plus_trajectory_proto__deviation__c0.3_b0.2,trajectory_proto,0.562233057456773,0.6079026944592019
4,S1,5,best_plus_trajectory_proto__deviation__c0.03_b0.2,trajectory_proto,0.5623354110755844,0.6133456378568497
4,S2,1,best__absolute_plus_deviation__c0.3_b0.2,best_late_fusion,0.5768027305945124,0.5843673542734815
4,S2,2,best__absolute_plus_deviation__c0.1_b0.2,best_late_fusion,0.5773506325293459,0.5817325542776586
4,S2,3,best__absolute__c0.3_b0.1,best_late_fusion,0.5775264966275392,0.5818136450201351
4,S2,4,best__absolute_plus_deviation__c0.3_b0.1,best_late_fusion,0.5776969051526488,0.5845538644698449
4,S2,5,best__absolute__c0.3_b0.2,best_late_fusion,0.5777844875673857,0.5794285105186546
4,S3,1,best__absolute_plus_deviation__c0.3_b0.2,best_late_fusion,0.5312763392846667,0.5004959186528348
4,S3,2,best_plus_trajectory_proto__absolute_plus_deviation__c0.3_b0.2,trajectory_proto,0.5373608295575302,0.4987175188347944
4,S3,3,best__absolute_plus_deviation__c0.3_b0.1,best_late_fusion,0.5373677196999395,0.4975111809268724
4,S3,4,best__absolute_plus_deviation__c0.1_b0.2,best_late_fusion,0.5379701287071885,0.5065468414787232
4,S3,5,best__deviation__c0.3_b0.2,best_late_fusion,0.5388224652022506,0.5090967003350885
4,S4,1,best_plus_trajectory_proto__absolute_plus_deviation__c0.3_b0.2,trajectory_proto,0.6343238094311944,0.6775778004560127
4,S4,2,best__absolute_plus_deviation__c0.3_b0.2,best_late_fusion,0.6343539701105175,0.6788162594456009
4,S4,3,best__absolute_plus_deviation__c0.1_b0.2,best_late_fusion,0.6352739834882839,0.6749274869366804
4,S4,4,best_plus_trajectory_proto__absolute_plus_deviation__c0.3_b0.1,trajectory_proto,0.6358037478474495,0.6766516349210651
4,S4,5,best_plus_trajectory_proto__absolute__c0.3_b0.2,trajectory_proto,0.6360633888054681,0.6646745646502739
5,Q1,1,best__absolute__c0.3_b0.2,best_late_fusion,0.6655813573739305,0.6811544416983955
5,Q1,2,best__absolute_plus_deviation__c0.3_b0.2,best_late_fusion,0.6668127220618751,0.6786577006204288
5,Q1,3,best__deviation__c0.3_b0.2,best_late_fusion,0.6669285231682001,0.6757399604582585
5,Q1,4,best__absolute__c0.1_b0.2,best_late_fusion,0.6670598009374763,0.6776313719535906
5,Q1,5,best__absolute_plus_deviation__c0.1_b0.2,best_late_fusion,0.6677562821797782,0.6799922289506024
5,Q2,1,best_plus_trajectory_proto__absolute__c0.3_b0.2,trajectory_proto,0.6907355757039924,0.7028635338074443
5,Q2,2,best_plus_trajectory_proto__absolute__c0.1_b0.2,trajectory_proto,0.6912622726135712,0.6972500849287455
5,Q2,3,best_plus_trajectory_proto__deviation__c0.1_b0.2,trajectory_proto,0.6917732468277764,0.6932599264928594
5,Q2,4,best_plus_trajectory_proto__deviation__c0.03_b0.2,trajectory_proto,0.6918378893291783,0.6868490441754479
5,Q2,5,best_plus_trajectory_proto__absolute__c0.03_b0.2,trajectory_proto,0.6919666078379503,0.6918562631957039
5,Q3,1,best_plus_trajectory_proto__deviation__c0.03_b0.2,trajectory_proto,0.6632474256271775,0.6995929325991065
5,Q3,2,best_plus_trajectory_proto__deviation__c0.1_b0.2,trajectory_proto,0.663515665083047,0.7055003107618583
5,Q3,3,best_plus_trajectory_proto__deviation__c0.3_b0.2,trajectory_proto,0.6640451830990062,0.7106018238876126
5,Q3,4,best__deviation__c0.3_b0.2,best_late_fusion,0.6642891816434913,0.6965234510079655
5,Q3,5,best_plus_trajectory_proto__absolute_plus_deviation__c0.03_b0.2,trajectory_proto,0.6643919239002902,0.7037089356499023
5,S1,1,best__absolute_plus_deviation__c0.1_b0.2,best_late_fusion,0.5783082721162816,0.541311401432082
5,S1,2,best__absolute_plus_deviation__c0.3_b0.2,best_late_fusion,0.5786738828862444,0.5397817623823069
5,S1,3,best__absolute_plus_deviation__c0.03_b0.2,best_late_fusion,0.5790333782193731,0.5428546043979291
5,S1,4,best__deviation__c0.3_b0.2,best_late_fusion,0.5801288400526791,0.5408378039169308
5,S1,5,best_plus_trajectory_proto__deviation__c0.1_b0.2,trajectory_proto,0.5802100075525033,0.5354996303241096
5,S2,1,best__absolute__c0.3_b0.2,best_late_fusion,0.5614428663828261,0.6447949952568929
5,S2,2,best__absolute__c0.3_b0.1,best_late_fusion,0.5625289213441621,0.6418039461536436
5,S2,3,best__absolute_plus_deviation__c0.1_b0.2,best_late_fusion,0.5629123397198946,0.639485725515464
5,S2,4,best__absolute__c0.1_b0.2,best_late_fusion,0.5631766774020605,0.6447815884942699
5,S2,5,best_plus_trajectory_proto__absolute__c0.3_b0.2,trajectory_proto,0.5633751672864667,0.6509901886110713
5,S3,1,best__absolute_plus_deviation__c0.3_b0.2,best_late_fusion,0.507110285403131,0.5971601341789773
5,S3,2,best_plus_trajectory_proto__absolute_plus_deviation__c0.3_b0.2,trajectory_proto,0.5102349244035297,0.6072211394507961
5,S3,3,best__absolute_plus_deviation__c0.3_b0.1,best_late_fusion,0.5116443348781692,0.6004047202139533
5,S3,4,best_plus_trajectory_proto__absolute_plus_deviation__c0.3_b0.1,trajectory_proto,0.5132435893364924,0.6058283537198779
5,S3,5,best__absolute_plus_deviation__c0.1_b0.2,best_late_fusion,0.514016175107473,0.6023626558775851
5,S4,1,best_plus_trajectory_proto__absolute__c0.3_b0.2,trajectory_proto,0.6421152304247821,0.6404671981730176
5,S4,2,best__absolute__c0.1_b0.2,best_late_fusion,0.6435955175472163,0.6448488504268808
5,S4,3,best_plus_trajectory_proto__absolute__c0.1_b0.2,trajectory_proto,0.6438397047451349,0.6437400389296153
5,S4,4,best__absolute__c0.3_b0.2,best_late_fusion,0.6439087665489194,0.6425569919535448
5,S4,5,best_plus_trajectory_proto__absolute__c0.3_b0.1,trajectory_proto,0.6439684138154123,0.6407378105537592
