candidate_id,spec_name,target_group,value_modes,novelty_bonus,alpha,cap,selected_routes,selected_cells,changed_cells_vs_h057,changed_rows_vs_h057,q2_cells,posterior_delta_vs_h057,hard_delta_vs_h057,source_proxy_delta_vs_h057,responsibility_weighted_delta_vs_h057,max_positive_bad_cosine,source_agree_rate,h082_ratio,mean_bad_same_rank,mean_abs_prob_move_vs_h057,max_abs_prob_move_vs_h057,selected_subjects,selected_rows,route_templates,h087_score,file,resolved_path,Q1_changed_vs_h057,Q2_changed_vs_h057,Q3_changed_vs_h057,S1_changed_vs_h057,S2_changed_vs_h057,S3_changed_vs_h057,S4_changed_vs_h057,bad_cos_submission_h010_objectiv,bad_cos_submission_e216_maskfam,bad_cos_submission_e323_5508f966,bad_cos_submission_jepa_latent_q,bad_cos_submission_jepa_latent_r,bad_cos_submission_lejepa_target,bad_cos_submission_ordinal_q_con,path,rows,keys_match,duplicate_keys,nan_cells,min_prob,max_prob,changed_cells_vs_h057_validation,upload_safe,profile,h093_novelty,h093_score,mean_masked_latent_score,mean_masked_head_score,mean_action_max_known_overlap,mean_action_known_white_rank,masked_head_mix,max_selected_cell_known_overlap,selected_cell_overlap_h087,selected_cell_overlap_h088,selected_cell_overlap_h091,selected_cell_overlap_h092,min_cells_for_root
h093_masked_extreme_white_c420_r140_q80_5f023312,masked_extreme_white_c420_r140_q80,all,"hard_source_bridge,triad_consensus",masked_extreme_new_support,1.25,2.25,3,21,21,3,3,-7.881337618036653e-06,1.2309462972616202e-07,1.4423821240226977e-09,-7.698996647256894e-06,0.0,0.5238095238095238,0.2857142857142857,0.5624761904761905,0.00011109761004817357,0.03881194529003035,3,"34,92,136",full_state:3,0.12578227814853823,submission_h093_masked_extreme_white_c420_r140_q80_5f023312.csv,/Users/kbsoo/Downloads/cl2/hitl/h093_masked_lowoverlap_support_hsjepa/submission_h093_masked_extreme_white_c420_r140_q80_5f023312.csv,3,3,3,3,3,3,3,-0.05284781425694913,-0.023415341463223268,-0.013332480454413358,-0.014826266593498479,-0.015382898886317,-0.03377235023100105,-0.021618738674879904,/Users/kbsoo/Downloads/cl2/hitl/h093_masked_lowoverlap_support_hsjepa/submission_h093_masked_extreme_white_c420_r140_q80_5f023312.csv,250,True,0,0,4.939277944527429e-06,0.999998835640083,21,True,white_extreme,masked_extreme_new_support,0.45818426280232855,0.5328242382624757,0.6364411604899671,0.4761904761904761,0.8419861281946153,white_q2:3,0.47619047619047616,0.19047619047619047,0.47619047619047616,0.0,0.0,70
h093_masked_white_bridge_c1080_r220_q125_1711254c,masked_white_bridge_c1080_r220_q125,all,h085_hard_bridge,masked_lowoverlap_bridge_to_scale,1.16,2.05,2,14,14,2,2,-5.030596932524516e-06,-3.21566311895711e-07,-3.17186053200764e-09,-4.991389492334688e-06,0.0,0.7142857142857143,0.42857142857142855,0.4580408163265307,9.344968083005481e-05,0.03928123440085274,2,"37,217",full_state:2,0.1740253266050027,submission_h093_masked_white_bridge_c1080_r220_q125_1711254c.csv,/Users/kbsoo/Downloads/cl2/hitl/h093_masked_lowoverlap_support_hsjepa/submission_h093_masked_white_bridge_c1080_r220_q125_1711254c.csv,2,2,2,2,2,2,2,-0.02691491989269123,-0.023855147978195244,-0.026863372584823644,-0.03000502800438432,-0.06685562919691918,-0.04769861694879599,-0.024597405898626915,/Users/kbsoo/Downloads/cl2/hitl/h093_masked_lowoverlap_support_hsjepa/submission_h093_masked_white_bridge_c1080_r220_q125_1711254c.csv,250,True,0,0,4.939277944527429e-06,0.9999967514907456,14,True,white_bridge,masked_lowoverlap_bridge_to_scale,0.3417980818861602,0.5792863994106416,0.6333630907668861,0.8571428571428571,0.7036823493234932,white_q2:2,0.8571428571428571,0.42857142857142855,0.8571428571428571,0.42857142857142855,0.42857142857142855,260
