route_id,row,subject_id,route_name,targets,value_mode,masked_head,masked_latent_score,masked_overall_oof,masked_head_score,known_white_rank,max_known_overlap_ratio,mean_known_overlap_ratio,raw_transition_q,posterior_delta_sum,hard_delta_sum,source_proxy_sum,dual_pareto
r053_full_state,53,id02,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",triad_consensus,white_q2,0.6329068957242258,0.5448191788787397,0.6417576103441347,0.1840662156621566,1.0,1.0,0.896,-0.007935705075693984,-0.00283577496371164,-6.907347885096063e-06,1.0
r053_full_state,53,id02,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",hard_source_bridge,white_q2,0.6284212194375473,0.5313957660870874,0.6496239978959559,0.1840662156621566,1.0,1.0,0.896,-0.007500751358159768,-0.003424880753232512,-6.2843813035816626e-06,1.0
r053_full_state,53,id02,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",hard_q,white_q2,0.6284110144491653,0.5312602180667966,0.6497214355643945,0.1840662156621566,1.0,1.0,0.896,-0.006270485698888789,-0.0037709511689851425,-5.287504819950215e-06,1.0
r236_full_state,236,id10,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",hard_source_bridge,white_q2,0.6273156845422483,0.5307059738184451,0.6514672875451863,0.42968429684296844,1.0,0.9642857142857143,0.864,-0.008185143651256777,-0.0017765077723902456,-4.096041624997643e-06,1.0
r053_full_state,53,id02,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",hard_binary_edge,white_q2,0.6272688553320813,0.5298433830024011,0.6482353231063853,0.1840662156621566,1.0,1.0,0.896,-0.005287330214256552,-0.0030637844622176834,-4.709532750049269e-06,1.0
r236_full_state,236,id10,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",hard_q,white_q2,0.6270510171123309,0.5303324065464534,0.6511552940723324,0.42968429684296844,1.0,0.9642857142857143,0.864,-0.004737134706629398,-0.0026980840133781214,-2.36537038393915e-06,1.0
r236_full_state,236,id10,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",hard_binary_edge,white_q2,0.6265821279854771,0.529779401363828,0.6505989669956069,0.42968429684296844,1.0,0.9642857142857143,0.864,-0.0037987652979060704,-0.0017125595362302293,-1.9710125951940285e-06,1.0
r099_full_state,99,id04,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",hard_source_bridge,white_q2,0.6254126036697076,0.5397045575567679,0.6562739690567388,0.1840662156621566,1.0,1.0,0.792,-0.009776700785265602,-0.0066924778629461334,-7.558793635207445e-06,1.0
r099_full_state,99,id04,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",hard_q,white_q2,0.6250133281236009,0.5391420959008006,0.6558031600094326,0.1840662156621566,1.0,1.0,0.792,-0.008745560623308946,-0.006926037390427242,-6.9114690168461995e-06,1.0
r099_full_state,99,id04,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",hard_binary_edge,white_q2,0.6248532367143829,0.53905486501131,0.6555943531903684,0.1840662156621566,1.0,1.0,0.792,-0.008092958077223156,-0.006328308590047904,-7.100792377260058e-06,1.0
r054_full_state,54,id02,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",hard_q,white_q2,0.622196281710943,0.5286170470970678,0.6549294396633014,0.45413079130791306,1.0,0.8571428571428572,0.932,-0.012710524759565137,-0.005423051683901907,-2.5458842647970967e-06,1.0
r054_full_state,54,id02,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",hard_source_bridge,white_q2,0.6221091969267378,0.5285670943137474,0.6547872152985406,0.45413079130791306,1.0,0.8571428571428572,0.932,-0.016126150324816728,-0.003177396619974475,-3.998820191035953e-06,1.0
r054_full_state,54,id02,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",h085_hard_bridge,white_q2,0.6218792956901316,0.5393017797500049,0.6410457584195846,0.45413079130791306,1.0,0.8571428571428572,0.932,-0.02022323936310169,-0.0002729271269259425,-4.674210847248541e-06,1.0
r054_full_state,54,id02,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",hard_binary_edge,white_q2,0.6214666530985378,0.5276025402575327,0.6539487807411338,0.45413079130791306,1.0,0.8571428571428572,0.932,-0.013556670519966452,-0.005189825475279417,-2.8490590068619485e-06,1.0
r218_full_state,218,id09,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",h085_hard_bridge,white_q2,0.6199395797625133,0.5380169559885962,0.6394227777184474,0.1840662156621566,1.0,1.0,0.836,-0.0071034050469671595,-0.0019339590728283396,-6.616541684054174e-06,1.0
r218_full_state,218,id09,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",triad_consensus,white_q2,0.6191761319552916,0.5373227842446944,0.6381271268160109,0.1840662156621566,1.0,1.0,0.836,-0.007521774155581418,-0.0012171629639669002,-7.379239545694883e-06,1.0
r119_full_state,119,id05,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",h085_hard_bridge,white_q2,0.6191117376491302,0.5310098471665036,0.6380185285652569,0.43752562525625255,1.0,0.9285714285714286,0.98,-0.0075236032761050176,-0.00139172149491118,-5.920198195957837e-06,1.0
r054_full_state,54,id02,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",triad_consensus,white_q2,0.6184861083542849,0.5357318046499376,0.6365578693223272,0.45413079130791306,1.0,0.8571428571428572,0.932,-0.019807823819070286,-0.00037294377725227137,-4.9091088946230745e-06,1.0
r140_nonq2_full,140,id06,nonq2_full,"Q1,Q3,S1,S2,S3,S4",hard_source_bridge,white_private,0.617740031436512,0.5031727347926331,0.6172259257888094,0.1840662156621566,1.0,1.0,0.996,-0.009072170251079478,-0.011071294833227514,-5.165904323122659e-06,1.0
r140_nonq2_full,140,id06,nonq2_full,"Q1,Q3,S1,S2,S3,S4",hard_q,white_private,0.6176063555930303,0.5029667108587522,0.617161712221016,0.1840662156621566,1.0,1.0,0.996,-0.007428864938053461,-0.011498945902610814,-4.64164852895005e-06,1.0
r140_nonq2_full,140,id06,nonq2_full,"Q1,Q3,S1,S2,S3,S4",hard_binary_edge,white_private,0.6174113821275007,0.5026155123212327,0.6170355414392092,0.1840662156621566,1.0,1.0,0.996,-0.00875630694773396,-0.006732613166378595,-5.067299227901159e-06,1.0
r119_full_state,119,id05,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",hard_source_bridge,white_q2,0.6166808003937496,0.5211184046140583,0.6464561463649445,0.43752562525625255,1.0,0.9285714285714286,0.98,-0.006732152006287184,-0.001480220186105441,-5.315963614454089e-06,1.0
r119_full_state,119,id05,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",hard_q,white_q2,0.6163818630279339,0.520640345938085,0.6461369348246694,0.43752562525625255,1.0,0.9285714285714286,0.98,-0.004926167902280731,-0.00239256382554226,-3.1057622497728648e-06,1.0
r237_full_state,237,id10,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",hard_source_bridge,white_q2,0.6162799383427733,0.5187446721586516,0.6332144237523841,0.1840662156621566,1.0,1.0,0.976,-0.0020770992153159584,-0.003540261457399274,-2.0974861111855827e-06,1.0
r237_full_state,237,id10,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",hard_q,white_q2,0.6157833398895844,0.5181324958280183,0.6326065536628818,0.1840662156621566,1.0,1.0,0.976,-0.0010214513300490502,-0.0038118063200640595,-1.963726380438513e-06,1.0
r119_full_state,119,id05,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",hard_binary_edge,white_q2,0.6156690775936771,0.5197166178566436,0.6451583586833227,0.43752562525625255,1.0,0.9285714285714286,0.98,-0.003254142213712785,-0.0017556633116198594,-2.611539350496667e-06,1.0
r119_full_state,119,id05,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",triad_consensus,white_q2,0.6154291303500643,0.5271016610666486,0.6333712289390295,0.43752562525625255,1.0,0.9285714285714286,0.98,-0.00782074365896751,-0.0007043211832926666,-6.731340016575797e-06,1.0
r122_full_state,122,id05,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",h085_hard_bridge,white_q2,0.6150798234528637,0.5282488508403251,0.626026817820377,0.3939370643706437,1.0,0.9285714285714286,0.892,-0.006331771756462046,-0.0011581183655884342,-4.892999288532125e-05,1.0
r237_full_state,237,id10,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",hard_binary_edge,white_q2,0.6145289667475171,0.5165976287684095,0.6310228463160699,0.1840662156621566,1.0,1.0,0.976,-0.000977925074306607,-0.0017852646206936162,-8.170438480014516e-07,1.0
r054_nonq2_full,54,id02,nonq2_full,"Q1,Q3,S1,S2,S3,S4",hard_source_bridge,white_private,0.6143436667207173,0.501353229874728,0.6182144530905355,0.3724887248872489,1.0,0.9583333333333334,0.932,-0.015537777089238697,-0.003041534632068425,-3.998820191035953e-06,1.0
r054_nonq2_full,54,id02,nonq2_full,"Q1,Q3,S1,S2,S3,S4",hard_q,white_private,0.614288488854625,0.5012609196734986,0.6182131783000632,0.3724887248872489,1.0,0.9583333333333334,0.932,-0.010936269908199073,-0.005157167658108934,-2.5458842647970967e-06,1.0
r054_nonq2_full,54,id02,nonq2_full,"Q1,Q3,S1,S2,S3,S4",hard_binary_edge,white_private,0.6141710759823114,0.5010523288139002,0.6181764762589518,0.3724887248872489,1.0,0.9583333333333334,0.932,-0.011491290967390877,-0.00493449091339144,-2.8490590068619485e-06,1.0
r217_full_state,217,id09,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",hard_source_bridge,white_q2,0.6137037819794229,0.5223696986461597,0.6495309277555964,0.5970172201722017,0.8571428571428571,0.8571428571428571,1.0,-0.006573986099524087,1.4155186016107102e-05,-3.1771694581050984e-06,0.0
r217_full_state,217,id09,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",hard_q,white_q2,0.6131150138784286,0.5212366793212426,0.6488491755453913,0.5970172201722017,0.8571428571428571,0.8571428571428571,1.0,-0.0028465871563321254,-0.0009729965057277967,-1.4034489708490844e-06,1.0
r053_q3_s_stage,53,id02,q3_s_stage,"Q3,S1,S2,S3,S4",h085_hard_bridge,white_objective,0.612794214864261,0.5240015158450136,0.6021062494414331,0.1840662156621566,1.0,1.0,0.896,-0.007021608801604978,-0.003239702883756873,-6.059324296558566e-06,1.0
r217_full_state,217,id09,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",hard_binary_edge,white_q2,0.6122281519811323,0.5200518880466835,0.6477236129682684,0.5970172201722017,0.8571428571428571,0.8571428571428571,1.0,-0.0007248972944411403,-0.0003501791643206742,-2.806897941698169e-07,1.0
r053_q3_s_stage,53,id02,q3_s_stage,"Q3,S1,S2,S3,S4",triad_consensus,white_objective,0.6121289085823292,0.5230033004231861,0.6019209006803714,0.1840662156621566,1.0,1.0,0.896,-0.007160082013224839,-0.0029945505565411477,-6.357556033219195e-06,1.0
r189_full_state,189,id08,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",h085_hard_bridge,white_q2,0.6115088065759917,0.5447696297319187,0.6407913762282238,0.1840662156621566,1.0,1.0,0.712,-0.0038883259495073874,-0.0024764637847498605,-4.6725652237022595e-06,1.0
r066_full_state,66,id03,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",h085_hard_bridge,white_q2,0.609829011667038,0.5366032908800059,0.6403157729507485,0.1840662156621566,1.0,1.0,0.676,-0.016409592199840388,-0.0034877751313268437,-1.666536236804314e-05,1.0
r122_full_state,122,id05,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",triad_consensus,white_q2,0.6096945465382524,0.525377664896031,0.6189201724351521,0.3939370643706437,1.0,0.9285714285714286,0.892,-0.00604566144081381,0.0012053121795084776,-0.00011711891726025329,0.0
r124_full_state,124,id05,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",h085_hard_bridge,white_q2,0.6096066151119797,0.5455961546587256,0.650104463142621,0.3939370643706437,1.0,0.9285714285714286,0.716,-0.011308159141955265,-0.003966795913891763,-5.142394981708147e-06,1.0
r189_full_state,189,id08,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",triad_consensus,white_q2,0.6094227176743509,0.5416085920782515,0.6377209855700128,0.1840662156621566,1.0,1.0,0.712,-0.004007531789889995,-0.0022716743680777363,-4.413579113513669e-06,1.0
r237_full_state,237,id10,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",h085_hard_bridge,white_q2,0.6090417535563188,0.5117516611848518,0.6108488314487633,0.1840662156621566,1.0,1.0,0.976,-0.002502148209394095,-0.0029677046221087133,-2.220504783350382e-06,1.0
r030_full_state,30,id02,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",h085_hard_bridge,white_q2,0.6089486508729879,0.5345542784271868,0.642415753445464,0.45413079130791306,1.0,0.8571428571428572,0.812,-0.007945996090284568,-0.004804736149359834,-4.430928628903095e-06,1.0
r053_s_stage,53,id02,s_stage,"S1,S2,S3,S4",h085_hard_bridge,white_objective,0.6088524480858664,0.5197618340558675,0.599668092216479,0.1840662156621566,1.0,1.0,0.896,-0.005183024858205004,-0.0023512260695164487,-4.0868176555414774e-06,1.0
r140_nonq2_full,140,id06,nonq2_full,"Q1,Q3,S1,S2,S3,S4",h085_hard_bridge,white_public,0.6087928531086731,0.500634004714915,0.5784221544919517,0.1840662156621566,1.0,1.0,0.996,-0.009561000001610578,-0.010724656717286606,-5.372972212353148e-06,1.0
r140_nonq2_full,140,id06,nonq2_full,"Q1,Q3,S1,S2,S3,S4",triad_consensus,white_public,0.6085722216631152,0.5004982131036602,0.5782629701584859,0.1840662156621566,1.0,1.0,0.996,-0.009831552962868742,-0.010272137878817799,-5.557173991586969e-06,1.0
r122_full_state,122,id05,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",hard_source_bridge,white_q2,0.6085348954801931,0.5111031180451409,0.6307211730253305,0.3939370643706437,1.0,0.9285714285714286,0.892,-0.00531573397950541,0.0012827143807528918,-0.0001243133876146572,0.0
r122_full_state,122,id05,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",hard_q,white_q2,0.6085308944240331,0.5108365996280859,0.630805504379014,0.3939370643706437,1.0,0.9285714285714286,0.892,-0.004591021511022697,-0.0018170720716600974,-1.64458615101362e-05,1.0
r053_s_stage,53,id02,s_stage,"S1,S2,S3,S4",triad_consensus,white_objective,0.608270900121932,0.5189289774577238,0.599571974570833,0.1840662156621566,1.0,1.0,0.896,-0.005301612711943532,-0.002140621209106258,-4.272042021886832e-06,1.0
r124_full_state,124,id05,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",triad_consensus,white_q2,0.6082454263322794,0.5440829381873442,0.6483313646159748,0.3939370643706437,1.0,0.9285714285714286,0.716,-0.011497744840376578,-0.003591070998478496,-5.439560838156855e-06,1.0
r066_full_state,66,id03,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",triad_consensus,white_q2,0.6080522572472056,0.5347663225904348,0.6378843301789598,0.1840662156621566,1.0,1.0,0.676,-0.017166771448094125,-0.0021534332748431133,-1.940313717278605e-05,1.0
r053_nonq2_full,53,id02,nonq2_full,"Q1,Q3,S1,S2,S3,S4",h085_hard_bridge,white_public,0.607957681257369,0.514823005981582,0.5908126285056441,0.1840662156621566,1.0,1.0,0.896,-0.007718592468752855,-0.003082217639728951,-6.456206485508478e-06,1.0
r122_full_state,122,id05,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",hard_binary_edge,white_q2,0.6078640127845909,0.5096848108066391,0.6299258861907884,0.3939370643706437,1.0,0.9285714285714286,0.892,-0.0035549736991988268,-0.0012046377823317633,-5.8812994533144825e-06,1.0
r153_full_state,153,id07,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",h085_hard_bridge,white_q2,0.607850794204585,0.5536582317263933,0.6543086681748935,0.45413079130791306,1.0,0.8571428571428572,0.68,-0.005969816462412347,-0.002526749392670502,-4.217188018421215e-06,1.0
r236_q3_s_stage,236,id10,q3_s_stage,"Q3,S1,S2,S3,S4",h085_hard_bridge,white_objective,0.6077042923867871,0.5221742273009725,0.5972385710247183,0.1840662156621566,1.0,1.0,0.864,-0.006207446031741726,-0.001839766963980527,-3.3597145619088164e-06,1.0
r030_full_state,30,id02,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",triad_consensus,white_q2,0.6076898614647513,0.5333756761312942,0.6405993030424595,0.45413079130791306,1.0,0.8571428571428572,0.812,-0.007992810791184746,-0.004710096235930772,-4.520907893654059e-06,1.0
r014_full_state,14,id01,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",h085_hard_bridge,white_q2,0.6075539645398574,0.5305259248375854,0.6309765745611349,0.1840662156621566,1.0,1.0,0.732,-0.008265027543384096,-0.0024047416393765397,-5.445143178984837e-06,1.0
r053_nonq2_full,53,id02,nonq2_full,"Q1,Q3,S1,S2,S3,S4",triad_consensus,white_public,0.6075109186818032,0.5143138850362978,0.5905036819887814,0.1840662156621566,1.0,1.0,0.896,-0.007921150539850336,-0.0027274037728794607,-6.8351396383348355e-06,1.0
r140_recovery_route,140,id06,recovery_route,"Q1,S2,S3,S4",hard_source_bridge,white_private,0.6074736598478029,0.4951650154303011,0.6091831025781356,0.1840662156621566,1.0,1.0,0.996,-0.007026660911693319,-0.0034328401180909076,-3.2603263929500533e-06,1.0
r236_q3_s_stage,236,id10,q3_s_stage,"Q3,S1,S2,S3,S4",triad_consensus,white_objective,0.6074052627435476,0.5216408554708446,0.5970541890511926,0.1840662156621566,1.0,1.0,0.864,-0.006463036274763301,-0.0013970559636459767,-3.6353076145181216e-06,1.0
r140_recovery_route,140,id06,recovery_route,"Q1,S2,S3,S4",hard_q,white_private,0.6073670213940682,0.49501256183875025,0.6091757511612184,0.1840662156621566,1.0,1.0,0.996,-0.006459512502072175,-0.003576387825156026,-2.6210014789493546e-06,1.0
r140_recovery_route,140,id06,recovery_route,"Q1,S2,S3,S4",hard_binary_edge,white_private,0.607137029815023,0.49461129880057425,0.6090814065827628,0.1840662156621566,1.0,1.0,0.996,-0.006938108755418332,-0.003478359143118856,-3.1316367760621356e-06,1.0
r218_full_state,218,id09,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",hard_source_bridge,white_q2,0.6066606910256731,0.5154954505514578,0.6357780578380096,0.1840662156621566,1.0,1.0,0.836,-0.006710752085228977,-0.002315922559488537,-6.1460281045955705e-06,1.0
r014_full_state,14,id01,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",triad_consensus,white_q2,0.6065856462213736,0.5294390562941871,0.6295245711138142,0.1840662156621566,1.0,1.0,0.732,-0.008134364624199086,-0.0023196475339445355,-5.56937708787608e-06,1.0
r055_full_state,55,id02,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",h085_hard_bridge,white_q2,0.6062963980156695,0.5391293867369465,0.6390204960321313,0.44628946289462895,1.0,0.8928571428571429,0.912,-0.006512148505779096,-0.0020870628035125783,2.8096802092561445e-06,0.0
r244_full_state,244,id10,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",h085_hard_bridge,white_q2,0.6061828413967678,0.5410462411842442,0.6385953353282859,0.1840662156621566,1.0,1.0,0.616,-0.018722646361677864,-0.0032862935642782864,-1.1280192421813184e-05,1.0
r054_nonq2_full,54,id02,nonq2_full,"Q1,Q3,S1,S2,S3,S4",h085_hard_bridge,white_public,0.6061097976465297,0.5028128017666282,0.5872295203633013,0.3724887248872489,1.0,0.9583333333333334,0.932,-0.016690193386824786,-0.0006931188560823586,-4.674210847248541e-06,1.0
r218_full_state,218,id09,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",hard_q,white_q2,0.6059183540645655,0.5143965913480191,0.6349099022957787,0.1840662156621566,1.0,1.0,0.836,-0.0043296810924837725,-0.0029841064832724085,-4.016154862989139e-06,1.0
r054_nonq2_full,54,id02,nonq2_full,"Q1,Q3,S1,S2,S3,S4",triad_consensus,white_public,0.6055571506440165,0.5020920300428168,0.5868799774643618,0.3724887248872489,1.0,0.9583333333333334,0.932,-0.016910729608592717,-0.0003097941482106347,-4.9091088946230745e-06,1.0
r237_full_state,237,id10,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",triad_consensus,white_q2,0.6053211716608284,0.5080105004565103,0.6058113034336372,0.1840662156621566,1.0,1.0,0.976,-0.002479569343505128,-0.0030481711531656908,-2.177440397428981e-06,1.0
r140_q3_s_stage,140,id06,q3_s_stage,"Q3,S1,S2,S3,S4",hard_source_bridge,white_private,0.6052758171759739,0.4926071654011092,0.5882019844402135,0.1840662156621566,1.0,1.0,0.996,-0.009097074922098266,-0.010949762674449432,-5.100663119959095e-06,1.0
r140_q3_s_stage,140,id06,q3_s_stage,"Q3,S1,S2,S3,S4",hard_q,white_private,0.605148065853798,0.49235775113679137,0.588294533395738,0.1840662156621566,1.0,1.0,0.996,-0.007512921195129542,-0.01136159275940708,-4.576407325786486e-06,1.0
r239_full_state,239,id10,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",h085_hard_bridge,white_q2,0.6051362929190549,0.5514390374549987,0.6459772968466673,0.1840662156621566,1.0,1.0,0.664,-0.002482614071236844,-0.0015465546354139215,-5.5713962969576705e-06,1.0
r124_full_state,124,id05,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",hard_source_bridge,white_q2,0.6049743594442043,0.533336664827375,0.6575750033007532,0.3939370643706437,1.0,0.9285714285714286,0.716,-0.010690464716950787,-0.004434323653918215,-4.81147276778258e-06,1.0
r124_full_state,124,id05,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",hard_q,white_q2,0.6048604519684856,0.5331694637096062,0.657489340366471,0.3939370643706437,1.0,0.9285714285714286,0.716,-0.008927452525833934,-0.0048799161672360425,-3.9139588547956944e-06,1.0
r218_full_state,218,id09,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",hard_binary_edge,white_q2,0.6045875324966989,0.5130007283678762,0.6332465900989988,0.1840662156621566,1.0,1.0,0.836,-0.002068171244518524,-0.0018653834159993998,-2.647078840007283e-06,1.0
r124_full_state,124,id05,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",hard_binary_edge,white_q2,0.6042848151457259,0.5323947392138634,0.6567081213201729,0.3939370643706437,1.0,0.9285714285714286,0.716,-0.007679923929400367,-0.004109110211186928,-3.5441659037684803e-06,1.0
r030_full_state,30,id02,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",hard_source_bridge,white_q2,0.6039538487429392,0.5190749873700132,0.6483422724428104,0.45413079130791306,1.0,0.8571428571428572,0.812,-0.007835366676630817,-0.004885778556224407,-4.3205943678082644e-06,1.0
r030_full_state,30,id02,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",hard_q,white_q2,0.6038506272518955,0.5188651288091046,0.6483131320776464,0.45413079130791306,1.0,0.8571428571428572,0.812,-0.007476777886498642,-0.004982961873310376,-4.0432018854592406e-06,1.0
r053_nonq2_full,53,id02,nonq2_full,"Q1,Q3,S1,S2,S3,S4",hard_source_bridge,white_private,0.6038430434434929,0.4983486922188159,0.6099501877124833,0.1840662156621566,1.0,1.0,0.896,-0.00749878524961835,-0.0033002738275753228,-6.189987846616311e-06,1.0
r053_nonq2_full,53,id02,nonq2_full,"Q1,Q3,S1,S2,S3,S4",hard_q,white_private,0.6037431027967357,0.49820505673861354,0.6098829449455517,0.1840662156621566,1.0,1.0,0.896,-0.006302884019800853,-0.003637101149772742,-5.167386547076164e-06,1.0
r055_full_state,55,id02,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",triad_consensus,white_q2,0.6036493153782423,0.5359575211614096,0.6356420417412458,0.44628946289462895,1.0,0.8928571428571429,0.912,-0.00651362691698733,-0.0018376753833502391,3.9153059438517565e-06,0.0
r239_full_state,239,id10,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",triad_consensus,white_q2,0.60352794569533,0.5495219098345204,0.6439933583450308,0.1840662156621566,1.0,1.0,0.664,-0.0025875752541920094,-0.001371885377493276,-6.165870826997642e-06,1.0
r140_q3_s_stage,140,id06,q3_s_stage,"Q3,S1,S2,S3,S4",hard_binary_edge,white_private,0.6035271798447636,0.4897270027864395,0.5870294546108741,0.1840662156621566,1.0,1.0,0.996,-0.008890184776111663,-0.006600799714420588,-5.002058024737595e-06,1.0
r053_nonq2_full,53,id02,nonq2_full,"Q1,Q3,S1,S2,S3,S4",hard_binary_edge,white_private,0.6033655303159224,0.49759598334454,0.6096340478302877,0.1840662156621566,1.0,1.0,0.896,-0.005358364084076544,-0.0029353203238882295,-4.5894144771752185e-06,1.0
r153_full_state,153,id07,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",triad_consensus,white_q2,0.6033463708170285,0.5471919983937099,0.6483970203019926,0.45413079130791306,1.0,0.8571428571428572,0.68,-0.006005201798076953,-0.002446834113962293,-4.435880259477633e-06,1.0
