source_candidate_id,source_experiment,candidate_id,norm,weight,world_cell_delta_vs_h012,pre_h012_h024_margin_vs_h012_median,pre_h012_h024_support_better_than_h012
h037:h037_target_Q2_ray_k70_g0.94_c70_faeb86e4,h037,h037_target_Q2_ray_k70_g0.94_c70_faeb86e4,0.08127885578106159,0.20973039215686273,1.1482031490546735e-05,7.068701046908377e-05,0.25
h037:h037_target_Q2_ray_k35_g0.94_c35_37cbd30d,h037,h037_target_Q2_ray_k35_g0.94_c35_37cbd30d,0.06637205679988988,0.21990196078431373,9.831470692114364e-06,4.813169183853771e-05,0.25
h037:h037_conflict_damp_k60_g0.92_c60_a66e8aa7,h037,h037_conflict_damp_k60_g0.92_c60_a66e8aa7,0.20749600968710866,0.25754901960784315,-1.6604014200336323e-05,0.0001541942834487,0.25
h037:h037_target_S1_ray_k35_g0.88_c35_61aad8f1,h037,h037_target_S1_ray_k35_g0.88_c35_61aad8f1,4.056503762431823,0.13801470588235293,3.65102252410601e-05,-0.001732095074967,0.5833333333333334
h037:h037_conflict_damp_k30_g0.84_c30_8069c96e,h037,h037_conflict_damp_k30_g0.84_c30_8069c96e,0.38472219018100784,0.2616911764705882,-1.671721840653998e-05,0.0002512012069514,0.25
h037:h037_target_S1_ray_k70_g0.94_c70_6587e7cf,h037,h037_target_S1_ray_k70_g0.94_c70_6587e7cf,2.0323226623945114,0.12955882352941178,3.4058014364124214e-05,1.770606153761456e-05,0.5
h037:h037_conflict_damp_k240_g0.92_c240_9423dab1,h037,h037_conflict_damp_k240_g0.92_c240_9423dab1,0.2853404590532148,0.3120588235294118,-3.473035255457508e-05,0.0002823672881108,0.25
h037:h037_target_Q1_ray_k35_g0.94_c35_dfc45f8f,h037,h037_target_Q1_ray_k35_g0.94_c35_dfc45f8f,1.0117570182892546,0.11240196078431373,1.9284065852918283e-05,-0.0001110685565083,0.5
h037:h037_conflict_damp_k30_g0.92_c30_dbac3b03,h037,h037_conflict_damp_k30_g0.92_c30_dbac3b03,0.19236109509050156,0.24122549019607845,-8.85216945452169e-06,0.0001332675943839,0.25
h037:h037_target_S2_ray_k70_g0.94_c70_3e6cf1c1,h037,h037_target_S2_ray_k70_g0.94_c70_3e6cf1c1,1.6765483637829723,0.16120098039215686,4.0928808594115986e-05,0.0006151631019579,0.4166666666666667
h037:h037_target_Q3_ray_k35_g1.03_c35_4ad72e54,h037,h037_target_Q3_ray_k35_g1.03_c35_4ad72e54,0.27130059031255216,0.26281862745098045,-1.8646934484654216e-05,0.000161897876184,0.25
h037:h037_target_Q2_ray_k120_g0.88_c105_4fcea4af,h037,h037_target_Q2_ray_k120_g0.88_c105_4fcea4af,0.18521335715564077,0.21289215686274507,2.6595699435830938e-05,0.0001407833471755,0.25
h037:h037_target_Q2_ray_k105_g0.88_c105_4fcea4af,h037,h037_target_Q2_ray_k105_g0.88_c105_4fcea4af,0.18521335715564077,0.21289215686274507,2.6595699435830938e-05,0.0001407833471755,0.25
h037:h037_target_S2_ray_k35_g0.94_c35_6d889ba3,h037,h037_target_S2_ray_k35_g0.94_c35_6d889ba3,1.6720601778309394,0.18350490196078434,2.307571083091341e-05,0.0005747379347056,0.4166666666666667
h037:h037_target_S2_ray_k207_g0.94_c207_4f2e715f,h037,h037_target_S2_ray_k207_g0.94_c207_4f2e715f,1.6818346431198377,0.1467156862745098,5.283414651162154e-05,0.0005545048970369,0.4166666666666667
h037:h037_conflict_damp_k297_g0.92_c297_a606659e,h037,h037_conflict_damp_k297_g0.92_c297_a606659e,0.29572153879804597,0.3304166666666667,-3.681969382284554e-05,0.0003245706000856,0.25
h037:h037_target_S3_ray_k35_g1.03_c35_9e070f0e,h037,h037_target_S3_ray_k35_g1.03_c35_9e070f0e,0.34928089574191273,0.257156862745098,-9.809866653398902e-06,0.0002379329114181,0.25
h037:h037_target_Q2_ray_k70_g0.88_c70_4026c47e,h037,h037_target_Q2_ray_k70_g0.88_c70_4026c47e,0.1625577115621228,0.21323529411764702,2.4165193089925623e-05,0.0001174461246953,0.25
h037:h037_target_Q3_ray_k120_g1.07_c120_147b959b,h037,h037_target_Q3_ray_k120_g1.07_c120_147b959b,0.641117967765102,0.34541666666666665,-4.7793388994216275e-05,0.0003785159899744,0.25
h037:h037_target_Q2_ray_k35_g0.88_c35_f970cd5c,h037,h037_target_Q2_ray_k35_g0.88_c35_f970cd5c,0.13274411359977967,0.2214705882352941,2.0467442749816968e-05,8.748755559756516e-05,0.25
h037:h037_target_Q3_ray_k141_g1.07_c141_7043c000,h037,h037_target_Q3_ray_k141_g1.07_c141_7043c000,0.6418358129326486,0.3463235294117647,-4.7834060649716934e-05,0.0003729730464765,0.25
h037:h037_target_S2_ray_k120_g0.94_c120_397b873e,h037,h037_target_S2_ray_k120_g0.94_c120_397b873e,1.6786268903170738,0.17431372549019605,4.9571564821134135e-05,0.0006619104952845,0.4166666666666667
h037:h037_target_Q3_ray_k70_g1.03_c70_d78e8697,h037,h037_target_Q3_ray_k70_g1.03_c70_d78e8697,0.2730482528169134,0.2724264705882353,-2.044491042188662e-05,0.0001518401360094,0.25
h037:h037_target_Q1_ray_k35_g1.03_c35_da4fda52,h037,h037_target_Q1_ray_k35_g1.03_c35_da4fda52,0.5058785091465353,0.2686029411764706,-8.855557433792512e-06,0.0003007522591335,0.25
h037:h037_target_Q3_ray_k120_g1.03_c120_acc0a46c,h037,h037_target_Q3_ray_k120_g1.03_c120_acc0a46c,0.2747648433289243,0.2753186274509804,-2.145237744059497e-05,0.000139153829722,0.25
h037:h037_target_Q1_ray_k70_g1.03_c70_85b3dc59,h037,h037_target_Q1_ray_k70_g1.03_c70_85b3dc59,0.5070064694646774,0.275343137254902,-1.040768131024688e-05,0.0003134222359242,0.25
h037:h037_target_S3_ray_k70_g1.03_c70_d981105f,h037,h037_target_S3_ray_k70_g1.03_c70_d981105f,0.3523551104682388,0.2768627450980392,-1.3950204912172624e-05,0.0002764216214362,0.25
h037:h037_target_Q3_ray_k141_g1.03_c141_245eb820,h037,h037_target_Q3_ray_k141_g1.03_c141_245eb820,0.2750724912578717,0.2779901960784314,-2.1487987042419836e-05,0.0001406311645072,0.25
h037:h037_target_S4_ray_k35_g1.03_c35_6fecc1c0,h037,h037_target_S4_ray_k35_g1.03_c35_6fecc1c0,0.3578106850690762,0.26691176470588235,-9.604686369863872e-06,0.0002646444697852,0.25
h037:h037_target_Q1_ray_k167_g1.03_c167_2926b85f,h037,h037_target_Q1_ray_k167_g1.03_c167_2926b85f,0.5091223107810267,0.28975490196078435,-1.2132686334196468e-05,0.0003480623206245,0.25
h037:h037_target_Q1_ray_k35_g0.88_c35_4b3df5e4,h037,h037_target_Q1_ray_k35_g0.88_c35_4b3df5e4,2.023514036583025,0.12022058823529412,4.078451622015118e-05,-1.24836524041938e-05,0.5
h037:h037_target_S3_ray_k120_g1.03_c120_65047301,h037,h037_target_S3_ray_k120_g1.03_c120_65047301,0.35540078103316397,0.29286764705882357,-1.6554221755884883e-05,0.0003236050922567,0.25
h037:h037_target_Q1_ray_k120_g1.03_c120_a81671e1,h037,h037_target_Q1_ray_k120_g1.03_c120_a81671e1,0.5082003777562402,0.28794117647058826,-1.1933641875954466e-05,0.0003308121812183,0.25
h037:h037_rowpublic_r15_g0.96_c90_53a5c7c6,h037,h037_rowpublic_r15_g0.96_c90_53a5c7c6,0.7159491818701273,0.15198529411764705,1.946149048266377e-05,0.0002954206549594,0.4166666666666667
h037:h037_target_S4_ray_k70_g1.03_c70_b7c7380e,h037,h037_target_S4_ray_k70_g1.03_c70_b7c7380e,0.36022525606282135,0.2893382352941177,-1.3472895244058763e-05,0.0003182775524395,0.25
h037:h037_target_Q1_ray_k70_g0.94_c70_773f9a9a,h037,h037_target_Q1_ray_k70_g0.94_c70_773f9a9a,1.014012938925547,0.1546813725490196,2.2839991598447273e-05,0.0003204270062954,0.4166666666666667
h037:h037_target_S3_ray_k35_g0.94_c35_bb38c67f,h037,h037_target_S3_ray_k35_g0.94_c35_bb38c67f,0.6985617914906878,0.16546568627450983,2.0976416814919108e-05,0.0003626014107794,0.3333333333333333
h037:h037_target_S1_ray_k70_g0.88_c70_8f98e71c,h037,h037_target_S1_ray_k70_g0.88_c70_8f98e71c,4.064645324790711,0.15848039215686277,7.130930267787795e-05,0.0002131346203974,0.5
h037:h037_target_S3_ray_k194_g1.03_c194_7c68df9f,h037,h037_target_S3_ray_k194_g1.03_c194_7c68df9f,0.3579600803205364,0.30894607843137256,-1.6827370688405427e-05,0.0003608401640076,0.25
h037:h037_target_S4_ray_k120_g1.03_c120_f4deb4ea,h037,h037_target_S4_ray_k120_g1.03_c120_f4deb4ea,0.3622652433998662,0.3111274509803922,-1.6174661018116672e-05,0.0003810156603657,0.25
h037:h037_target_S4_ray_k35_g0.94_c35_e2807b8e,h037,h037_target_S4_ray_k35_g0.94_c35_e2807b8e,0.7156213701334099,0.17865196078431372,2.069980245986745e-05,0.0003832478093974,0.3333333333333333
h037:h037_target_S2_ray_k35_g0.88_c35_1a50bc47,h037,h037_target_S2_ray_k35_g0.88_c35_1a50bc47,3.344120355657887,0.25786764705882353,4.841226225340909e-05,0.0009020111294197,0.4166666666666667
h037:h037_rowpublic_r30_g0.96_c176_cce39740,h037,h037_rowpublic_r30_g0.96_c176_cce39740,1.0967855059347538,0.20169117647058826,3.499989177517542e-05,0.0004946710060058,0.4166666666666667
h037:h037_target_Q1_ray_k167_g0.94_c167_6afd6b2f,h037,h037_target_Q1_ray_k167_g0.94_c167_6afd6b2f,1.0182446215582615,0.17465686274509806,2.715296647266466e-05,0.0003769678997368,0.4166666666666667
h037:h037_target_Q1_ray_k120_g0.94_c120_d4ab6832,h037,h037_target_Q1_ray_k120_g0.94_c120_d4ab6832,1.0164007555086816,0.1692401960784314,2.635230179020283e-05,0.0003510412607246,0.4166666666666667
h037:h037_target_S2_ray_k70_g0.88_c70_64c108cd,h037,h037_target_S2_ray_k70_g0.88_c70_64c108cd,3.353096727561964,0.2879656862745098,8.54607940018145e-05,0.0011846690693489,0.4166666666666667
h037:h037_target_Q3_ray_k35_g0.94_c35_0786be4f,h037,h037_target_Q3_ray_k35_g0.94_c35_0786be4f,0.5426011806246472,0.13904411764705882,4.071246512980172e-05,0.0002548247993404,0.3333333333333333
h037:h037_target_S2_ray_k120_g0.88_c120_91379eea,h037,h037_target_S2_ray_k120_g0.88_c120_91379eea,3.3572537806301717,0.2929166666666666,0.0001036922561163,0.0012389776176501,0.4166666666666667
h037:h037_target_S2_ray_k207_g0.88_c207_ee01660d,h037,h037_target_S2_ray_k207_g0.88_c207_ee01660d,3.363669286235707,0.30262254901960783,0.0001117312984028,0.0013339916589381,0.4166666666666667
h037:h037_target_S1_ray_k120_g0.94_c120_0b832167,h037,h037_target_S1_ray_k120_g0.94_c120_0b832167,2.0349287869008545,0.28154411764705883,4.175355153710059e-05,0.0007648960745236,0.4166666666666667
h037:h037_target_Q3_ray_k70_g0.94_c70_89224a66,h037,h037_target_Q3_ray_k70_g0.94_c70_89224a66,0.5460965056333725,0.14610294117647057,4.4815751297575866e-05,0.0002404432674812,0.3333333333333333
h037:h037_rowpublic_r50_g0.96_c279_1807849f,h037,h037_rowpublic_r50_g0.96_c279_1807849f,1.4542774252023083,0.26166666666666666,5.885968760093234e-05,0.0007139802209996,0.4166666666666667
h037:h037_target_Q1_ray_k70_g0.88_c70_2d576975,h037,h037_target_Q1_ray_k70_g0.88_c70_2d576975,2.0280258778555997,0.23289215686274511,4.850080796509296e-05,0.0006106699391265,0.4166666666666667
h037:h037_rowpublic_r80_g0.96_c444_f8b9ed02,h037,h037_rowpublic_r80_g0.96_c444_f8b9ed02,1.7097679179958167,0.294656862745098,8.39809690466857e-05,0.0009633060528936,0.4166666666666667
h037:h037_target_Q3_ray_k120_g0.94_c120_18844e9c,h037,h037_target_Q3_ray_k120_g0.94_c120_18844e9c,0.5495296866573972,0.1500980392156863,4.730157207433867e-05,0.0002191854231476,0.3333333333333333
h037:h037_target_Q3_ray_k141_g0.94_c141_f0dcd3e7,h037,h037_target_Q3_ray_k141_g0.94_c141_f0dcd3e7,0.5501449825152925,0.15174019607843137,4.745457721863007e-05,0.0002162211702044,0.3333333333333333
h037:h037_rowpublic_r15_g0.9_c90_ab7f581e,h037,h037_rowpublic_r15_g0.9_c90_ab7f581e,1.789872954664846,0.24112745098039215,5.2076289744123734e-05,0.0006273235318378,0.4166666666666667
h037:h037_target_Q1_ray_k167_g0.88_c167_b4f67322,h037,h037_target_Q1_ray_k167_g0.88_c167_b4f67322,2.0364892431210095,0.2613970588235294,5.8276988945229794e-05,0.0006797184895419,0.4166666666666667
h037:h037_target_Q1_ray_k120_g0.88_c120_7e7c4668,h037,h037_target_Q1_ray_k120_g0.88_c120_7e7c4668,2.0328015110218582,0.2521568627450981,5.613932499711598e-05,0.0006492010402335,0.4166666666666667
h037:h037_target_S1_ray_k194_g0.94_c194_f849f041,h037,h037_target_S1_ray_k194_g0.94_c194_f849f041,2.0370575173015917,0.31169117647058825,4.510174929414457e-05,0.0008740184526683,0.4166666666666667
h037:h037_rowpublic_r120_g0.96_c637_2e724873,h037,h037_rowpublic_r120_g0.96_c637_2e724873,1.8871534687324212,0.3587009803921568,0.0001228030535547,0.0012209444791289,0.4166666666666667
h037:h037_target_S1_ray_k120_g0.88_c120_6ea7e3f0,h037,h037_target_S1_ray_k120_g0.88_c120_6ea7e3f0,4.069857573803395,0.3574264705882353,8.797990923583625e-05,0.0011150440173812,0.4166666666666667
h037:h037_rowpublic_r30_g0.9_c176_f37d8b2d,h037,h037_rowpublic_r30_g0.9_c176_f37d8b2d,2.7419637648364743,0.32529411764705884,9.336019043356448e-05,0.0010221758331132,0.4166666666666667
h037:h037_rowpublic_r80_g0.9_c444_4d4a3503,h037,h037_rowpublic_r80_g0.9_c444_4d4a3503,4.274419794977272,0.43377450980392157,0.0002238666155914,0.0018640331383701,0.4166666666666667
h037:h037_rowpublic_r50_g0.9_c279_c611af85,h037,h037_rowpublic_r50_g0.9_c279_c611af85,3.6356935629966203,0.38825980392156867,0.0001567206561194,0.0014495714699301,0.4166666666666667
h037:h037_rowpublic_r120_g0.9_c637_eb2eeec9,h037,h037_rowpublic_r120_g0.9_c637_eb2eeec9,4.717883671824313,0.47120098039215685,0.0003267111456875,0.0022571565748245,0.4166666666666667
h037:h037_target_S1_ray_k194_g0.88_c194_8b1215c3,h037,h037_target_S1_ray_k194_g0.88_c194_8b1215c3,4.0741150346048665,0.42049019607843136,9.558746353063692e-05,0.0015352963483499,0.4166666666666667
h038:h038_memory_repair_all_k40_a0.04_96083d3a,h038,h038_memory_repair_all_k40_a0.04_96083d3a,0.21571259712452334,0.24519607843137256,1.2605574869647272e-05,0.0001372935473584,0.25
h038:h038_memory_repair_all_k40_a0.08_d210dd31,h038,h038_memory_repair_all_k40_a0.08_d210dd31,0.43142519424904663,0.2635049019607843,2.8374876663365223e-05,0.0002856656834572,0.25
h038:h038_memory_repair_all_k80_a0.04_01d9f018,h038,h038_memory_repair_all_k80_a0.04_01d9f018,0.29169059931307934,0.25865196078431374,1.631382673145487e-05,0.0001890515069314,0.25
h038:h038_exception_qpull_all_k40_a0.025_68a82126,h038,h038_exception_qpull_all_k40_a0.025_68a82126,0.4738138743366764,0.23833333333333337,-7.531256581785783e-06,0.0002895837872974,0.25
h038:h038_memory_repair_all_k140_a0.04_deabece2,h038,h038_memory_repair_all_k140_a0.04_deabece2,0.3180336949628833,0.2644607843137255,1.8316001808093143e-05,0.000213748387865,0.25
h038:h038_memory_repair_Q2S124_k40_a0.04_52394973,h038,h038_memory_repair_Q2S124_k40_a0.04_52394973,0.190137856335776,0.34794117647058825,8.225356385561212e-06,0.0001260455378561,0.1666666666666666
h038:h038_memory_repair_S124_k40_a0.04_67f6465c,h038,h038_memory_repair_S124_k40_a0.04_67f6465c,0.20952359691908554,0.3575735294117647,7.345954197581007e-06,0.0001439956801641,0.1666666666666666
h038:h038_memory_repair_S124_k80_a0.04_32b0481d,h038,h038_memory_repair_S124_k80_a0.04_32b0481d,0.20952700974088107,0.3568627450980392,7.344565908333003e-06,0.0001434535020992,0.1666666666666666
h038:h038_memory_repair_Q2S124_k80_a0.04_05776b23,h038,h038_memory_repair_Q2S124_k80_a0.04_05776b23,0.21516313350504615,0.3534803921568628,8.815380304563685e-06,0.0001482717679264,0.1666666666666666
h038:h038_memory_repair_S124_k40_a0.08_6d14dca3,h038,h038_memory_repair_S124_k40_a0.08_6d14dca3,0.4190471938381705,0.3790686274509804,1.7317752375036747e-05,0.0003012036738493,0.1666666666666666
h038:h038_memory_repair_S1S2_k40_a0.04_68dc092e,h038,h038_memory_repair_S1S2_k40_a0.04_68dc092e,0.20823505815633161,0.3471813725490196,7.204975885564105e-06,0.000126447005509,0.1666666666666666
h038:h038_memory_repair_S124_k80_a0.08_acc484e8,h038,h038_memory_repair_S124_k80_a0.08_acc484e8,0.4190540194817616,0.37745098039215685,1.7315102993313018e-05,0.0002976075915395,0.1666666666666666
h038:h038_memory_repair_Q2S124_k40_a0.08_094f79b4,h038,h038_memory_repair_Q2S124_k40_a0.08_094f79b4,0.38027571267155114,0.3643137254901961,1.881617774977431e-05,0.0002661789280035,0.1666666666666666
h038:h038_exception_qpull_S12_k40_a0.025_a1cf58c2,h038,h038_exception_qpull_S12_k40_a0.025_a1cf58c2,0.4785858922931409,0.22897058823529415,-8.316872504701022e-06,0.0002838612106942,0.25
h038:h038_memory_repair_Q2S124_k80_a0.08_6a500bba,h038,h038_memory_repair_Q2S124_k80_a0.08_6a500bba,0.43032626701009186,0.3737009803921568,2.0493689629490875e-05,0.000297908441248,0.1666666666666666
h038:h038_memory_repair_S1S2_k40_a0.08_8db1be72,h038,h038_memory_repair_S1S2_k40_a0.08_8db1be72,0.4164701163126626,0.3674509803921569,1.6979205282101527e-05,0.000285135383659,0.1666666666666666
h038:h038_exception_qpull_Q3S_k80_a0.025_a8688429,h038,h038_exception_qpull_Q3S_k80_a0.025_a8688429,0.5263375479433766,0.24857843137254904,-2.0976298748185418e-05,0.0003243297081473,0.25
h038:h038_exception_qpull_S_k80_a0.025_f2974888,h038,h038_exception_qpull_S_k80_a0.025_f2974888,0.5262871794291375,0.24556372549019612,-2.064261115980872e-05,0.0003246478826475,0.25
h038:h038_exception_qpull_all_k80_a0.025_6e3607af,h038,h038_exception_qpull_all_k80_a0.025_6e3607af,0.5436181969688828,0.25,-2.1942064750692168e-05,0.0003355129691023,0.25
h038:h038_exception_qpull_S124_k80_a0.025_035d89bb,h038,h038_exception_qpull_S124_k80_a0.025_035d89bb,0.5188892445999551,0.2368627450980392,-2.040998490086215e-05,0.0003171593871262,0.25
h038:h038_exception_postpull_S12_k260_a0.04_ae02ff1d,h038,h038_exception_postpull_S12_k260_a0.04_ae02ff1d,0.7528743205439046,0.24308823529411763,-2.000470544360563e-05,0.0003782513732467,0.25
h038:h038_exception_qpull_S124_k120_a0.025_691dbc7d,h038,h038_exception_qpull_S124_k120_a0.025_691dbc7d,0.5269212772911513,0.24735294117647058,-2.8180042323679857e-05,0.0003347496366272,0.25
h038:h038_exception_postpull_S12_k180_a0.04_dd4dd49d,h038,h038_exception_postpull_S12_k180_a0.04_dd4dd49d,0.7528431672514354,0.2379656862745098,-1.986985769248031e-05,0.0003692068372138,0.25
h038:h038_exception_qpull_S124_k180_a0.025_57ad4258,h038,h038_exception_qpull_S124_k180_a0.025_57ad4258,0.5283782557262705,0.27125,-3.558576291660095e-05,0.0003523410955811,0.25
h038:h038_exception_qpull_S12_k80_a0.025_6dea3157,h038,h038_exception_qpull_S12_k80_a0.025_6dea3157,0.50985610846737,0.20845588235294119,-1.974545085765697e-05,0.0002818353614529,0.25
h038:h038_exception_qpull_Q2S124_k120_a0.025_2091fb1b,h038,h038_exception_qpull_Q2S124_k120_a0.025_2091fb1b,0.5269911667003581,0.2416421568627451,-2.8560479973520335e-05,0.0003347027969162,0.25
h038:h038_exception_qpull_Q2S124_k180_a0.025_ef674c18,h038,h038_exception_qpull_Q2S124_k180_a0.025_ef674c18,0.5284849689258384,0.26676470588235296,-3.624967371481112e-05,0.0003529152506147,0.25
h038:h038_exception_qpull_Q3S_k120_a0.025_a1380ae1,h038,h038_exception_qpull_Q3S_k120_a0.025_a1380ae1,0.5554317050544606,0.2466421568627451,-3.1163874201442674e-05,0.0003533430252342,0.25
h038:h038_exception_qpull_S12_k260_a0.025_6984a656,h038,h038_exception_qpull_S12_k260_a0.025_6984a656,0.5118811976938066,0.22252450980392158,-2.789241397668792e-05,0.0002806700329298,0.25
h038:h038_exception_qpull_S_k120_a0.025_a83d9bb1,h038,h038_exception_qpull_S_k120_a0.025_a83d9bb1,0.5476855837083678,0.24637254901960784,-3.13643892082017e-05,0.0003546260494921,0.25
h038:h038_exception_qpull_S12_k120_a0.025_f4f1912e,h038,h038_exception_qpull_S12_k120_a0.025_f4f1912e,0.5112091888019281,0.21058823529411763,-2.5014287105724043e-05,0.0002585480796685,0.25
h038:h038_exception_qpull_all_k120_a0.025_eae05f56,h038,h038_exception_qpull_all_k120_a0.025_eae05f56,0.5840369571437363,0.25615196078431374,-3.306019468216772e-05,0.0003720362026799,0.25
h038:h038_exception_qpull_S12_k180_a0.025_b7991c74,h038,h038_exception_qpull_S12_k180_a0.025_b7991c74,0.5118138478416162,0.21845588235294117,-2.765998158396219e-05,0.0002761581855149,0.25
h038:h038_exception_qpull_S_k180_a0.025_23c8ead0,h038,h038_exception_qpull_S_k180_a0.025_23c8ead0,0.5496399469180184,0.2679901960784314,-4.017736844736156e-05,0.0003670553026526,0.25
h038:h038_exception_qpull_Q3S_k180_a0.025_0b5e77f5,h038,h038_exception_qpull_Q3S_k180_a0.025_0b5e77f5,0.5576918900852011,0.2671078431372549,-4.178882583590591e-05,0.0003637726844842,0.25
