source_candidate_id,source_experiment,candidate_id,norm,weight,world_cell_delta_vs_h012,pre_h012_h024_margin_vs_h012_median,pre_h012_h024_support_better_than_h012
h036:h036_celltop_k400_a0.45_c400_992f1183,h036,h036_celltop_k400_a0.45_c400_992f1183,10.745213347752548,0.7599019607843136,-0.0009891364327355,0.0078232840679421,0.25
h036:h036_celltop_k200_a0.45_c200_49aab43c,h036,h036_celltop_k200_a0.45_c200_49aab43c,10.633945616690028,0.7072794117647059,-0.00057852182217,0.0072617164728556,0.25
h036:h036_celltop_k800_a0.25_c800_f4199fbf,h036,h036_celltop_k800_a0.25_c800_f4199fbf,6.025325167415243,0.783357843137255,-0.0008778105009328,0.0047598087081807,0.25
h036:h036_target_Q2_k40_a1_c40_59c5d6c2,h036,h036_target_Q2_k40_a1_c40_59c5d6c2,1.4633388875721847,0.48406862745098034,-0.0001408838936336,0.0009457690864344,0.25
h036:h036_target_Q2_k40_a0.7_c40_3bcfbabe,h036,h036_target_Q2_k40_a0.7_c40_3bcfbabe,1.0243372213005293,0.42723039215686276,-0.0001274613813809,0.0006611525130908,0.25
h036:h036_target_S2_k140_a1_c140_6321d542,h036,h036_target_S2_k140_a1_c140_6321d542,14.287484199811807,0.712549019607843,-0.0003622307102968,0.009005118663054,0.25
h036:h036_celltop_k200_a0.7_c200_151c2a93,h036,h036_celltop_k200_a0.7_c200_151c2a93,16.541693181535955,0.7237254901960785,-0.0007492832321807,0.0108356886543068,0.25
h036:h036_celltop_k400_a0.7_c400_df6bf04b,h036,h036_celltop_k400_a0.7_c400_df6bf04b,16.714776318744136,0.7779411764705882,-0.0012842755975906,0.0121672757318408,0.25
h036:h036_target_S2_k80_a0.45_c80_fcc417bc,h036,h036_target_S2_k80_a0.45_c80_fcc417bc,6.401862625633447,0.6528186274509805,-0.0001933066216503,0.0038510276818854,0.25
h036:h036_celltop_k200_a1_c200_e74358c1,h036,h036_celltop_k200_a1_c200_e74358c1,23.630990259387715,0.7349019607843137,-0.0008215825904966,0.0132028179060267,0.25
h036:h036_target_Q2_k40_a0.45_c40_6294d8d2,h036,h036_target_Q2_k40_a0.45_c40_6294d8d2,0.658502499407483,0.34943627450980397,-9.744252295017288e-05,0.0004237597129544,0.25
h036:h036_rowworld_r110_a0.25_c770_e54beabd,h036,h036_rowworld_r110_a0.25_c770_e54beabd,5.479963756048485,0.7645833333333333,-0.0004937390674099,0.0040012364684275,0.25
h036:h036_celltop_k400_a1_c400_377d33db,h036,h036_celltop_k400_a1_c400_377d33db,23.878251883970304,0.7915931372549019,-0.0014084067382449,0.0152620352910147,0.25
h036:h036_celltop_k800_a0.45_c800_9db5b59c,h036,h036_celltop_k800_a0.45_c800_9db5b59c,10.84558530131448,0.8109068627450979,-0.0013946500459239,0.0085502576752738,0.25
h036:h036_target_S2_k80_a0.7_c80_aec22aea,h036,h036_target_S2_k80_a0.7_c80_aec22aea,9.958452973193296,0.6814705882352942,-0.000250397693699,0.0060740473207518,0.25
h036:h036_rowworld_r80_a0.45_c560_8f4baf49,h036,h036_rowworld_r80_a0.45_c560_8f4baf49,9.058782447551009,0.7805392156862745,-0.0005906277050246,0.0063335473380025,0.25
h036:h036_rowworld_r55_a0.25_c385_ff8496f4,h036,h036_rowworld_r55_a0.25_c385_ff8496f4,4.525889508264173,0.7250490196078432,-0.0002721083968843,0.0030512311380779,0.25
h036:h036_target_S2_k80_a1_c80_6515a49b,h036,h036_target_S2_k80_a1_c80_6515a49b,14.226361390351741,0.6957107843137255,-0.0002749416885192,0.0087424234424944,0.25
h036:h036_celltop_k800_a0.7_c800_80a23fc2,h036,h036_celltop_k800_a0.7_c800_80a23fc2,16.870910468729193,0.8306372549019608,-0.0018149593751745,0.0132884025453366,0.25
h036:h036_rowworld_r35_a0.45_c245_9c33f98d,h036,h036_rowworld_r35_a0.45_c245_9c33f98d,5.4932862855772635,0.7430637254901961,-0.0002944257243097,0.0035213084838099,0.25
h036:h036_rowworld_r110_a0.45_c770_1c2826e5,h036,h036_rowworld_r110_a0.45_c770_1c2826e5,9.863934760857108,0.7950245098039215,-0.0007830697039847,0.0071769999279509,0.25
h036:h036_rowworld_r80_a0.7_c560_02e4b5dd,h036,h036_rowworld_r80_a0.7_c560_02e4b5dd,14.091439362883246,0.800735294117647,-0.0007699701355341,0.0098402671458935,0.25
h036:h036_celltop_k800_a1_c800_274d7344,h036,h036_celltop_k800_a1_c800_274d7344,24.101300669662784,0.8425245098039215,-0.0019952019100182,0.017256286493451,0.25
h036:h036_rowworld_r35_a0.25_c245_0e9e6ce9,h036,h036_rowworld_r35_a0.25_c245_0e9e6ce9,3.0518257142255285,0.6393137254901962,-0.0001850524791399,0.0019598879006619,0.25
h036:h036_rowworld_r110_a0.7_c770_30c541e9,h036,h036_rowworld_r110_a0.7_c770_30c541e9,15.34389851690978,0.8146813725490196,-0.0010174211904177,0.0111476397848522,0.25
h036:h036_rowworld_r55_a0.45_c385_dbc5a399,h036,h036_rowworld_r55_a0.45_c385_dbc5a399,8.146601114859873,0.7720343137254901,-0.0004330769396926,0.005479628881981,0.25
h036:h036_rowworld_r35_a0.7_c245_06f6bbdf,h036,h036_rowworld_r35_a0.7_c245_06f6bbdf,8.545111999806418,0.7733823529411766,-0.0003843829956817,0.0054733911724429,0.25
h036:h036_rowworld_r55_a0.7_c385_3d76ff16,h036,h036_rowworld_r55_a0.7_c385_3d76ff16,12.672490623124276,0.7905392156862746,-0.0005658758222222,0.0085157213494005,0.25
h036:h036_target_S2_k40_a0.45_c40_703f31c5,h036,h036_target_S2_k40_a0.45_c40_703f31c5,6.36155003489605,0.6273529411764706,-0.0001068668637173,0.0037767365859594,0.25
h036:h036_target_S3_k140_a0.45_c140_1e1df57f,h036,h036_target_S3_k140_a0.45_c140_1e1df57f,3.003583809630017,0.6794362745098039,-0.0002429563463731,0.0020412118506747,0.25
h036:h036_target_Q3_k80_a0.7_c80_d198969a,h036,h036_target_Q3_k80_a0.7_c80_d198969a,2.9649769350881123,0.671642156862745,-0.0002191967711604,0.0019635547890622,0.25
h036:h036_target_S3_k140_a0.7_c140_e5493edf,h036,h036_target_S3_k140_a0.7_c140_e5493edf,4.672241481678581,0.7585049019607844,-0.0003171955300557,0.0031007461595333,0.25
h036:h036_target_Q1_k80_a0.7_c80_32fe4933,h036,h036_target_Q1_k80_a0.7_c80_32fe4933,5.282981087625444,0.7265441176470588,-0.0002057877851818,0.0031799153327325,0.25
h036:h036_target_Q1_k80_a0.45_c80_dcd81a64,h036,h036_target_Q1_k80_a0.45_c80_dcd81a64,3.396202127735445,0.6428186274509804,-0.0001582032242585,0.0020525562374645,0.25
h036:h036_target_Q1_k140_a0.7_c140_4e69c3e8,h036,h036_target_Q1_k140_a0.7_c140_4e69c3e8,5.329375430301597,0.7487990196078432,-0.0002531349985679,0.0032800017510303,0.25
h036:h036_target_Q3_k140_a0.7_c140_ba62ac5d,h036,h036_target_Q3_k140_a0.7_c140_ba62ac5d,3.0232252072210994,0.6915441176470588,-0.0002582427883518,0.0020340564944753,0.25
h036:h036_target_Q3_k40_a0.7_c40_ebf23890,h036,h036_target_Q3_k40_a0.7_c40_ebf23890,2.8734825004494735,0.6343872549019608,-0.0001600288517278,0.0018696706695993,0.25
h036:h036_target_S3_k80_a0.7_c80_559dde51,h036,h036_target_S3_k80_a0.7_c80_559dde51,4.5935997131767285,0.7348529411764706,-0.0002521686591923,0.0028951635574105,0.25
h036:h036_target_Q1_k140_a0.45_c140_32ebc9fb,h036,h036_target_Q1_k140_a0.45_c140_32ebc9fb,3.4260270623131786,0.6686029411764706,-0.000194485839782,0.0021231770751992,0.25
h036:h036_target_S3_k80_a0.45_c80_9ec54c58,h036,h036_target_S3_k80_a0.45_c80_9ec54c58,2.953028387021332,0.6493137254901961,-0.0001932144159588,0.001887940774305,0.25
h036:h036_target_Q3_k80_a0.45_c80_99de94da,h036,h036_target_Q3_k80_a0.45_c80_99de94da,1.9060566011069908,0.5788970588235294,-0.0001690585745238,0.0012530005122129,0.25
h036:h036_rowworld_r20_a0.45_c140_2921df2e,h036,h036_rowworld_r20_a0.45_c140_2921df2e,3.8864535713337607,0.6798039215686275,-0.0001775169259211,0.0024642984728628,0.25
h036:h036_target_S3_k40_a0.45_c40_bcecc756,h036,h036_target_S3_k40_a0.45_c40_bcecc756,2.8764283334416723,0.5997794117647058,-0.0001271487974026,0.0017380230782829,0.25
h036:h036_target_Q3_k80_a1_c80_91035083,h036,h036_target_Q3_k80_a1_c80_91035083,4.2356813357999465,0.7368872549019608,-0.000239018289824,0.0028139810934786,0.25
h036:h036_target_Q3_k140_a0.45_c140_c1f4a9ae,h036,h036_target_Q3_k140_a0.45_c140_c1f4a9ae,1.943501918907175,0.5987254901960785,-0.0001988060387233,0.0012901745457131,0.25
h036:h036_rowworld_r20_a0.7_c140_31fe2f4d,h036,h036_rowworld_r20_a0.7_c140_31fe2f4d,6.045594444323761,0.7476960784313725,-0.0002321487136837,0.0038316363394932,0.25
h036:h036_target_Q3_k40_a0.45_c40_42d11eda,h036,h036_target_Q3_k40_a0.45_c40_42d11eda,1.8472387502671952,0.5449019607843137,-0.0001240162549878,0.0011981299637743,0.25
h036:h036_target_S2_k40_a0.7_c40_8bec667d,h036,h036_target_S2_k40_a0.7_c40_8bec667d,9.89574449871281,0.6565686274509802,-0.0001375435386169,0.0059092949560504,0.25
h036:h036_target_Q1_k40_a0.45_c40_090e4526,h036,h036_target_Q1_k40_a0.45_c40_090e4526,3.353483181898463,0.613406862745098,-0.0001093087490961,0.0019768499469318,0.25
h036:h036_rowworld_r20_a0.25_c140_c7d99975,h036,h036_rowworld_r20_a0.25_c140_c7d99975,2.1591408729693753,0.5549264705882353,-0.0001114810043039,0.0013706208390052,0.25
h036:h036_target_Q3_k140_a1_c140_c820e972,h036,h036_target_Q3_k140_a1_c140_c820e972,4.31889315313356,0.7614950980392157,-0.0002824198525381,0.0029248545149231,0.25
h036:h036_target_S3_k40_a0.7_c40_8051f9fe,h036,h036_target_S3_k40_a0.7_c40_8051f9fe,4.474444074275899,0.6882598039215687,-0.00016604383675,0.0026850621170674,0.25
h036:h036_celltop_k1200_a0.25_c1200_aadc222f,h036,h036_celltop_k1200_a0.25_c1200_aadc222f,6.043786747839978,0.8170098039215685,-0.0009661668893843,0.0049964365999831,0.25
h036:h036_target_Q3_k40_a1_c40_9ec37667,h036,h036_target_Q3_k40_a1_c40_9ec37667,4.104975000600612,0.6987745098039215,-0.0001731568841319,0.0026730537936819,0.25
h036:h036_target_S3_k80_a1_c80_316c3400,h036,h036_target_S3_k80_a1_c80_316c3400,6.562285304504545,0.7688725490196079,-0.0002779398130644,0.004105509339186,0.25
h036:h036_target_S4_k140_a0.7_c140_eb4e2353,h036,h036_target_S4_k140_a0.7_c140_eb4e2353,3.913050638858385,0.7463235294117647,-0.000271482932115,0.0028126226985085,0.25
h036:h036_target_S4_k140_a0.45_c140_425b41de,h036,h036_target_S4_k140_a0.45_c140_425b41de,2.515532553555548,0.6641666666666667,-0.0002082626198128,0.0018784486609883,0.25
h036:h036_target_S2_k40_a1_c40_90cf8b59,h036,h036_target_S2_k40_a1_c40_90cf8b59,14.136777855380098,0.6687254901960784,-0.0001507515295872,0.0084684951860247,0.25
h036:h036_target_S3_k140_a1_c140_fc67a73e,h036,h036_target_S3_k140_a1_c140_fc67a73e,6.674630688079187,0.787671568627451,-0.000349705635232,0.004374695714384,0.25
h036:h036_target_Q1_k80_a1_c80_94bf593e,h036,h036_target_Q1_k80_a1_c80_94bf593e,7.547115839417711,0.7550735294117648,-0.0002260513464475,0.0045326541879531,0.25
h036:h036_target_Q1_k140_a1_c140_725cd87b,h036,h036_target_Q1_k140_a1_c140_725cd87b,7.613393471812626,0.7793872549019607,-0.0002781382317957,0.0046685602142012,0.25
h036:h036_target_Q1_k40_a0.7_c40_eb44b01a,h036,h036_target_Q1_k40_a0.7_c40_eb44b01a,5.216529394101721,0.6987745098039215,-0.0001429355891254,0.0030685312580144,0.25
h036:h036_target_S4_k40_a0.45_c40_f37083b0,h036,h036_target_S4_k40_a0.45_c40_f37083b0,2.410487748818003,0.5799754901960785,-0.0001118679245318,0.0015895267196007,0.25
h036:h036_target_S1_k80_a0.7_c80_dd403ca3,h036,h036_target_S1_k80_a0.7_c80_dd403ca3,10.406799071349136,0.7433823529411765,-0.0002027722102574,0.0070917523191184,0.25
h036:h036_target_S4_k80_a0.45_c80_1b9dcd25,h036,h036_target_S4_k80_a0.45_c80_1b9dcd25,2.4757864839631165,0.628578431372549,-0.0001673110554625,0.0017269617719802,0.25
h036:h036_target_S3_k40_a1_c40_3978d7c8,h036,h036_target_S3_k40_a1_c40_3978d7c8,6.39206296321675,0.7305637254901961,-0.0001835766339227,0.0038240930747029,0.25
h036:h036_target_S4_k80_a0.7_c80_93689a00,h036,h036_target_S4_k80_a0.7_c80_93689a00,3.8512234194922867,0.7161029411764707,-0.0002174028405696,0.0026231214479807,0.25
h036:h036_target_S1_k40_a0.45_c40_af7a4411,h036,h036_target_S1_k40_a0.45_c40_af7a4411,6.645194220466696,0.6633088235294118,-7.013441103298636e-05,0.0043136064654985,0.25
h036:h036_target_S1_k80_a0.45_c80_95ede094,h036,h036_target_S1_k80_a0.45_c80_95ede094,6.690085117294426,0.717671568627451,-0.0001563578492135,0.0045601649017131,0.25
h036:h036_celltop_k1200_a0.45_c1200_5311877d,h036,h036_celltop_k1200_a0.45_c1200_5311877d,10.878816146079105,0.8450980392156863,-0.0015356961592211,0.0089672763008136,0.25
h036:h036_target_S1_k140_a0.7_c140_6572433e,h036,h036_target_S1_k140_a0.7_c140_6572433e,10.445456174803159,0.7777696078431373,-0.0002779005126302,0.0074521192424564,0.25
h036:h036_target_S1_k80_a1_c80_abe04041,h036,h036_target_S1_k80_a1_c80_abe04041,14.866855816273047,0.7573774509803921,-0.0002221426885824,0.0091637532546025,0.25
h036:h036_celltop_k1200_a0.7_c1200_6c9a27c8,h036,h036_celltop_k1200_a0.7_c1200_6c9a27c8,16.922602893918558,0.8638235294117648,-0.0019993835212569,0.0139313536600243,0.25
h036:h036_target_S4_k40_a0.7_c40_3512445e,h036,h036_target_S4_k40_a0.7_c40_3512445e,3.7496476092663955,0.6723529411764706,-0.0001448234730768,0.0024406327800081,0.25
h036:h036_target_S4_k140_a1_c140_5d3de036,h036,h036_target_S4_k140_a1_c140_5d3de036,5.590072341222059,0.7857107843137254,-0.0002995567899886,0.0039302882484155,0.25
h036:h036_target_S1_k140_a0.45_c140_c9cd92f9,h036,h036_target_S1_k140_a0.45_c140_c9cd92f9,6.7149361123720155,0.7527696078431372,-0.0002137440735879,0.0047933011507188,0.25
h036:h036_target_S4_k80_a1_c80_b1ba24fa,h036,h036_target_S4_k80_a1_c80_b1ba24fa,5.501747742127566,0.761764705882353,-0.00023878363374,0.0036952516343135,0.25
h036:h036_target_S1_k40_a0.7_c40_ad61a2db,h036,h036_target_S1_k40_a0.7_c40_ad61a2db,10.336968787394907,0.6834803921568627,-8.961578808359226e-05,0.0060375033475401,0.25
h036:h036_celltop_k1200_a1_c1200_18d1a8b8,h036,h036_celltop_k1200_a1_c1200_18d1a8b8,24.175146991361725,0.8762254901960784,-0.002198726147765,0.0181697189563564,0.25
h036:h036_target_S1_k140_a1_c140_a1c79e2d,h036,h036_target_S1_k140_a1_c140_a1c79e2d,14.922080249778569,0.7937990196078432,-0.0003052655730579,0.0105035787661947,0.25
h036:h036_target_Q1_k40_a1_c40_e8d277a5,h036,h036_target_Q1_k40_a1_c40_e8d277a5,7.452184848668933,0.729779411764706,-0.0001589533329399,0.0043779889063416,0.25
h036:h036_target_S1_k40_a1_c40_512f6b31,h036,h036_target_S1_k40_a1_c40_512f6b31,14.767098267767409,0.6925245098039216,-9.644769378401949e-05,0.0068297806079087,0.25
h036:h036_target_S4_k40_a1_c40_ff60a586,h036,h036_target_S4_k40_a1_c40_ff60a586,5.356639441804748,0.7247058823529412,-0.0001583528236982,0.0034593663341725,0.25
h037:h037_support_qpull_k180_a0.03_c176_6b9ae6d4,h037,h037_support_qpull_k180_a0.03_c176_6b9ae6d4,0.7071936999949635,0.3090686274509804,-6.284639628756585e-05,0.0004798996713259,0.25
h037:h037_support_qpull_k360_a0.03_c323_bd637ab9,h037,h037_support_qpull_k360_a0.03_c323_bd637ab9,0.7125965102473469,0.37142156862745096,-9.818382200852964e-05,0.0005368857483059,0.25
h037:h037_support_qpull_k180_a0.06_c176_d1a861fd,h037,h037_support_qpull_k180_a0.06_c176_d1a861fd,1.4143873999978844,0.4578676470588235,-0.0001234251232856,0.000959813615339,0.25
h037:h037_support_qpull_k360_a0.06_c323_f2e5fc19,h037,h037_support_qpull_k360_a0.06_c323_f2e5fc19,1.4251930205025911,0.5236029411764707,-0.0001930141467976,0.0010131614395008,0.25
h037:h037_support_qpull_k700_a0.03_c563_23911b94,h037,h037_support_qpull_k700_a0.03_c563_23911b94,0.7170245041339284,0.4475,-0.00012942282883,0.000666509644227,0.25
h037:h037_support_qpull_k180_a0.16_c176_aad22d6a,h037,h037_support_qpull_k180_a0.16_c176_aad22d6a,3.771699733316332,0.6968627450980391,-0.000309480878467,0.0025556656365155,0.25
h037:h037_support_qpull_k180_a0.1_c176_9508dba2,h037,h037_support_qpull_k180_a0.1_c176_9508dba2,2.357312333320325,0.5867156862745099,-0.0002007405148168,0.0015982306560863,0.25
h037:h037_support_qpull_k360_a0.16_c323_ccbdda88,h037,h037_support_qpull_k360_a0.16_c323_ccbdda88,3.8005147213289687,0.7398774509803923,-0.0004854065160115,0.0026917611704767,0.25
h037:h037_support_qpull_k360_a0.1_c323_07399207,h037,h037_support_qpull_k360_a0.1_c323_07399207,2.3753217008282412,0.6445588235294117,-0.0003143101659861,0.0016848767529735,0.25
h037:h037_dual_a260_c120_ga1.03_gc0.84_c380_34000f9b,h037,h037_dual_a260_c120_ga1.03_gc0.84_c380_34000f9b,1.5963484159788717,0.517892156862745,-0.0001363816346533,0.0010972810911607,0.25
h037:h037_dual_a260_c120_ga1.1_gc0.55_c380_f8809d9f,h037,h037_dual_a260_c120_ga1.1_gc0.55_c380_f8809d9f,5.249257060162721,0.7593872549019609,-0.000376758864253,0.0035807606413758,0.25
h037:h037_support_qpull_k700_a0.06_c563_3a4f8cc1,h037,h037_support_qpull_k700_a0.06_c563_3a4f8cc1,1.434049008275705,0.5794117647058823,-0.0002545356253717,0.0010834783108206,0.25
h037:h037_target_S2_ray_k207_g1.07_c207_e45a6756,h037,h037_target_S2_ray_k207_g1.07_c207_e45a6756,1.9621404169695995,0.38098039215686275,-5.4259926153591945e-05,0.000749595100384,0.25
h037:h037_support_qpull_k700_a0.1_c563_59165d4f,h037,h037_support_qpull_k700_a0.1_c563_59165d4f,2.3900816804501557,0.6900735294117647,-0.00041472072615,0.0017857572116213,0.25
h037:h037_dual_a260_c120_ga1.06_gc0.72_c380_f3bbef72,h037,h037_dual_a260_c120_ga1.06_gc0.72_c380_f3bbef72,3.157642475557216,0.6743872549019607,-0.0002470677797601,0.0021576860385842,0.25
h037:h037_support_qpull_k700_a0.16_c563_bce10207,h037,h037_support_qpull_k700_a0.16_c563_bce10207,3.8241306887240096,0.7786029411764706,-0.0006409642584384,0.0028578464007719,0.25
h037:h037_align_amp_k220_g1.16_c220_b787d2ac,h037,h037_align_amp_k220_g1.16_c220_b787d2ac,8.100790808137189,0.7713725490196078,-0.0003709619464527,0.0052141429033925,0.25
h037:h037_dual_a260_c60_ga1.03_gc0.84_c320_6796911b,h037,h037_dual_a260_c60_ga1.03_gc0.84_c320_6796911b,1.5757852371232481,0.504436274509804,-0.0001178148455044,0.0010616717492044,0.25
h037:h037_support_qpull_k1000_a0.03_c767_4d12dff5,h037,h037_support_qpull_k1000_a0.03_c767_4d12dff5,0.7186026270048819,0.4890196078431373,-0.0001404576517929,0.0007468270066235,0.25
h037:h037_dual_a260_c60_ga1.1_gc0.55_c320_207cd712,h037,h037_dual_a260_c60_ga1.1_gc0.55_c320_207cd712,5.19987758528616,0.7597058823529412,-0.0003409454536327,0.0034633867390679,0.25
h037:h037_align_amp_k360_g1.015_c360_5f9fced8,h037,h037_align_amp_k360_g1.015_c360_5f9fced8,0.760926444630195,0.35017156862745097,-5.2062845632372466e-05,0.0005504141797842,0.25
h037:h037_align_amp_k220_g1.03_c220_44ea6421,h037,h037_align_amp_k220_g1.03_c220_44ea6421,1.5188982765288779,0.45225490196078433,-7.739067851752739e-05,0.0009744997083002,0.25
h037:h037_support_qpull_k1000_a0.06_c767_c3c78358,h037,h037_support_qpull_k1000_a0.06_c767_c3c78358,1.4372052540175948,0.6181372549019608,-0.0002762674057611,0.0012042470227169,0.25
h037:h037_target_S2_ray_k120_g1.07_c120_03ea5bd0,h037,h037_target_S2_ray_k120_g1.07_c120_03ea5bd0,1.958398038699701,0.39470588235294113,-5.236407380782439e-05,0.0009013439210699,0.25
h037:h037_align_amp_k220_g1.1_c220_cf66a8bb,h037,h037_align_amp_k220_g1.1_c220_cf66a8bb,5.062994255082226,0.7377696078431373,-0.0002437306863886,0.0032582278862969,0.25
h037:h037_align_amp_k220_g1.06_c220_de339e5a,h037,h037_align_amp_k220_g1.06_c220_de339e5a,3.037796553052673,0.6298039215686274,-0.0001510884028176,0.0019539359014661,0.25
h037:h037_align_amp_k360_g1.16_c360_55157d5a,h037,h037_align_amp_k360_g1.16_c360_55157d5a,8.116548742702793,0.7971813725490196,-0.0004944782941017,0.0053512579159722,0.25
h037:h037_dual_a260_c60_ga1.06_gc0.72_c320_33d70c4f,h037,h037_dual_a260_c60_ga1.06_gc0.72_c320_33d70c4f,3.1258505604836815,0.6691421568627451,-0.0002187910371159,0.0020883730781048,0.25
h037:h037_support_qpull_k1000_a0.1_c767_55fea256,h037,h037_support_qpull_k1000_a0.1_c767_55fea256,2.3953420900199927,0.7116176470588235,-0.000450189717029,0.0018352697125784,0.25
h037:h037_dual_a260_c220_ga1.03_gc0.84_c480_e7727c98,h037,h037_dual_a260_c220_ga1.03_gc0.84_c480_e7727c98,1.6208079366458021,0.5621323529411765,-0.0001477211824657,0.0011635835729409,0.25
h037:h037_align_amp_k360_g1.1_c360_f97b5572,h037,h037_align_amp_k360_g1.1_c360_f97b5572,5.072842964185737,0.7678921568627451,-0.0003245706295753,0.0033426813673231,0.25
h037:h037_support_qpull_k1000_a0.16_c767_89263413,h037,h037_support_qpull_k1000_a0.16_c767_89263413,3.8325473440357403,0.795686274509804,-0.0006959136897486,0.0029367476964728,0.25
h037:h037_dual_a140_c120_ga1.1_gc0.55_c260_451e048f,h037,h037_dual_a140_c120_ga1.1_gc0.55_c260_451e048f,5.234280382007465,0.7536519607843137,-0.0002730808040991,0.0035012885620557,0.25
h037:h037_dual_a140_c120_ga1.03_gc0.84_c260_54531d0b,h037,h037_dual_a140_c120_ga1.03_gc0.84_c260_54531d0b,1.5919162962418143,0.5041421568627451,-0.0001036459715116,0.001078594175512,0.25
h037:h037_align_amp_k360_g1.06_c360_59335e01,h037,h037_align_amp_k360_g1.06_c360_59335e01,3.0437057785147728,0.669313725490196,-0.0002010508394119,0.0020032783772305,0.25
h037:h037_dual_a260_c220_ga1.1_gc0.55_c480_59dc1264,h037,h037_dual_a260_c220_ga1.1_gc0.55_c480_59dc1264,5.308215395795107,0.7866911764705882,-0.0003788178887301,0.0037557584911507,0.25
h037:h037_dual_a140_c120_ga1.06_gc0.72_c260_0ba0ece5,h037,h037_dual_a140_c120_ga1.06_gc0.72_c260_0ba0ece5,3.1486795517504027,0.660906862745098,-0.0001829978374755,0.0021123506037677,0.25
h037:h037_dual_a260_c220_ga1.06_gc0.72_c480_18e67de6,h037,h037_dual_a260_c220_ga1.06_gc0.72_c480_18e67de6,3.1955741959347304,0.7076470588235294,-0.000259264075464,0.0022683321812785,0.25
h037:h037_align_amp_k140_g1.16_c140_5a70a6cc,h037,h037_align_amp_k140_g1.16_c140_5a70a6cc,8.082683763621988,0.7643382352941177,-0.0002561666621399,0.0051307277950493,0.25
h037:h037_align_amp_k360_g1.03_c360_0e6798e1,h037,h037_align_amp_k360_g1.03_c360_0e6798e1,1.5218528892599226,0.48906862745098034,-0.0001029192479248,0.0009975070425208,0.25
h037:h037_dual_a420_c120_ga1.03_gc0.84_c540_62e698ab,h037,h037_dual_a420_c120_ga1.03_gc0.84_c540_62e698ab,1.5984855023467208,0.56625,-0.0001596904214032,0.0011282442520503,0.25
h037:h037_align_amp_k520_g1.16_c520_3d41d56a,h037,h037_align_amp_k520_g1.16_c520_3d41d56a,8.125507193056537,0.8157352941176471,-0.0005705541339921,0.0054436828902872,0.25
