prior_name,ridge_mult,loo_mae,loo_p90_abs,loo_spearman,loo_pearson,known_fit_mae,known_fit_p90_abs,q_mean,q_std,q_l1_from_prior,q_l1_from_h012,config_score
h012_sharp,1e-05,0.00131238100155528,0.0016720370549230602,0.9864661654135337,0.9796452544856696,0.0012633639472083458,0.001273159788828338,0.6047127649175377,0.23565226612212153,0.010759498644421621,0.01739793385020331,0.0016317436487446918
h012_sharp,3e-05,0.001388625926596258,0.0017284725918087077,0.993984962406015,0.9804044696515827,0.001377035465835869,0.0013888379964091565,0.6045650024277566,0.2359423443503466,0.010144516749141201,0.017265004633296804,0.0017213455783078335
h012_sharp,0.0001,0.001548743915103674,0.001920635115261754,0.9804511278195487,0.9791494559316442,0.0015730640450469335,0.001588499012306952,0.6044456563601478,0.23628586219514125,0.009591655522174766,0.01726018226743705,0.0019308575811371577
h012_sharp,0.0003,0.0016307173728199674,0.002000748179856865,0.9684210526315788,0.9770544254270589,0.0016783490198069746,0.001703560527028421,0.6044401120451462,0.23652516519948788,0.00899185222559094,0.017209008583238757,0.002034062312521026
h012_sharp,0.001,0.0016694430859212797,0.0020013366866409787,0.956390977443609,0.9756176597595594,0.0017327611636029795,0.0017939678585536503,0.6045648008313077,0.236739099035333,0.007922540510753891,0.017068928641787065,0.002074138159837163
h012_current,1e-05,0.0016481216508551111,0.0021011126694992213,0.9503759398496241,0.9815589798514793,0.0015066427759255299,0.0015180314053873396,0.5985117760733649,0.22420660284469618,0.009226990388095102,0.009226990388095102,0.002078362224244954
h012_sharp,0.003,0.0016940497881550581,0.0019845200245269816,0.9578947368421054,0.975355423828823,0.001759178710541577,0.0018664234318955762,0.6047953948824694,0.23698424776100682,0.006676578272593391,0.01703970600154675,0.002094390320602593
h012_sharp,0.01,0.0017223118413190147,0.0019805679307119345,0.9609022556390976,0.975603333992554,0.0017762898785758361,0.0019342525410939763,0.6051406284194062,0.23748160278670422,0.004972425081457828,0.01729793940405869,0.002121363598433089
h012_sharp,0.03,0.0018013710693676934,0.0020582326976608793,0.9624060150375938,0.9751936163375572,0.0018343734726335068,0.0020348850064715093,0.6054307911732136,0.2381413507195211,0.003077713505560396,0.01779428884399262,0.0022196886422791535
h012_current,3e-05,0.001805335612815325,0.002129808586597885,0.9684210526315788,0.9875729481599025,0.001718792598392887,0.0017337207806679246,0.5984011222431793,0.22361880594003622,0.008256340307120824,0.008256340307120824,0.0022409456542016384
h012_sharp,0.1,0.0018955064560642616,0.0021612524792696437,0.9639097744360902,0.973588165557022,0.0019101852182051543,0.002155059751093142,0.6055927644446197,0.23875850649487243,0.0013890123545153468,0.018345825370006202,0.0023394285984380636
h012_sharp,0.3,0.0019433457844666828,0.002215149280785749,0.9624060150375938,0.9725847718448871,0.0019485921700944282,0.0022098797898726,0.6056384547583693,0.2390517325050492,0.0006029196880007964,0.018635446472599,0.0024008925031593605
h012_sharp,1.0,0.001967380196152832,0.0022407916343199193,0.9624060150375938,0.9720750998362373,0.0019684498244700436,0.0022381036853789506,0.6056508697392012,0.23917329428909245,0.0002958636840954169,0.018760049711708224,0.0024313375032290526
h012_sharp,3.0,0.001982000733511171,0.002256269371769479,0.9624060150375938,0.9718743750774892,0.001981551683529567,0.002254201089521231,0.6056508031864116,0.23920214915469615,0.00020803049688576157,0.018792331027972908,0.0024498274749497817
h012_sharp,10.0,0.0020039074280472835,0.0022792011338973487,0.9624060150375938,0.9717122469099869,0.0020025691395801843,0.0022770694264308516,0.6056431414463797,0.2391924071435451,0.00014831540805283088,0.018788678897934664,0.0024774671100178617
h012_current,0.0001,0.0020408701643916437,0.0021956224059800143,0.9879699248120299,0.9900604789890473,0.0019890490935850777,0.00201334723211883,0.5983057747112877,0.2229750428744302,0.007354548352880192,0.007354548352880192,0.0024909787734054443
h012_sharp,30.0,0.0020310202299585896,0.0023074470694625596,0.9624060150375938,0.9715634717841125,0.002029566875348699,0.002305562412851688,0.6056312904332358,0.23916459875975227,8.811495594179984e-05,0.018768812023751927,0.0025116413958204704
h012_sharp,100.0,0.0020549763751937385,0.0023323398688307206,0.9624060150375938,0.9714467218303829,0.002054165720546575,0.0023313546397332593,0.605620292310421,0.23913747358600007,3.677963993391015e-05,0.018748989982422522,0.0025418207408976594
h012_sharp,300.0,0.002065720388874025,0.002343489789523284,0.9624060150375938,0.9713957667485476,0.0020653486558076086,0.0023430497124715707,0.6056153030587211,0.23912505021673577,1.3945469303786766e-05,0.018739878153351444,0.002555352234751087
h012_sharp,1000.0,0.002070478464663369,0.002348400968986849,0.9624060150375938,0.9713765892962217,0.002070357110544628,0.002348258174909493,0.6056131407964997,0.23911973742320045,4.451041019608823e-06,0.018735997380572623,0.0025613381054063224
h012_current,0.0003,0.0022204657080446446,0.002333279305562631,0.9924812030075187,0.9906054556802594,0.002187612850945133,0.0022158606283910116,0.5982847805608865,0.222530477419077,0.0065284027163917254,0.0065284027163917254,0.002704537414134551
h012_current,0.001,0.0023785885980930712,0.002506848762548134,0.9924812030075187,0.9907011210879689,0.002357319293578448,0.0023958777505576887,0.598343223782617,0.22221893288985348,0.00536367900492842,0.00536367900492842,0.0029060526684293528
h012_current,0.003,0.0025676991897769417,0.00275013766245341,0.9969924812030074,0.9915434928583257,0.0025552495654628175,0.0026163261780624237,0.5984140158338175,0.2220245931407466,0.004193316401214424,0.004193316401214424,0.0031555343572699933
h012_current,0.01,0.002792069132958142,0.002980929819790745,0.9969924812030074,0.9921473615987667,0.0027906266776341173,0.0028881123202553045,0.5984283779842192,0.22190761455522676,0.003035745961426775,0.003035745961426775,0.003437602339785528
top6_wide_soft,1e-05,0.002697403372319102,0.0037427710669745724,0.9037593984962405,0.9356338987430467,0.0023966052699334792,0.0024227161684268563,0.5981831239820026,0.2225006448276372,0.01728147347996223,0.00899196492787218,0.003542720199213121
h012_current,0.03,0.0029456740024822467,0.003122365491437494,0.9984962406015038,0.9911139888141393,0.002945452043212252,0.0030981726538965868,0.5983692597558468,0.22190146305685382,0.0020384178068964497,0.0020384178068964497,0.0036264157512814698
h012_current,0.1,0.0030645813499334436,0.0032615748463362265,1.0,0.9890580082744037,0.0030636513921508753,0.0032446368947783217,0.5982697079896774,0.2219449568196392,0.0010935887868194992,0.0010935887868194992,0.0037799750615175004
h012_current,0.3,0.003122934840451495,0.0033523189067953155,1.0,0.9876512623843334,0.003121775360670526,0.003340394985029834,0.5982071825692333,0.22197647685111513,0.0006093667071453337,0.0006093667071453337,0.003861014567150324
h012_current,1.0,0.003152972653102873,0.003396817587651522,0.9984962406015038,0.9869284367573304,0.0031516436582654946,0.003390611668690718,0.5981754830010879,0.2219868657829862,0.0004032767882879255,0.0004032767882879255,0.0039023274259556034
h012_current,3.0,0.0031741170020700843,0.0034231329395109336,0.9984962406015038,0.9866252226682766,0.0031723250295273243,0.0034185227659242826,0.5981601066772706,0.22197616544442247,0.00032439906871814446,0.00032439906871814446,0.003930050612887667
h012_current,10.0,0.0032095963798202064,0.0034619679897237893,0.9984962406015038,0.9863628902921091,0.003207140824978372,0.003457773945271963,0.5981419107747686,0.22193839837670684,0.00023907208199981726,0.00023907208199981726,0.003975238753191003
h012_current,30.0,0.003254723171482215,0.003509902427744079,0.9984962406015038,0.9860975000648428,0.0032522889007980532,0.0035064406163340237,0.5981206873007757,0.22188536622269214,0.00014243383945428597,0.00014243383945428597,0.004032349154358084
h012_current,100.0,0.003293079218542791,0.0035504026058110947,0.9984962406015038,0.9858837391909249,0.0032917479248387145,0.0035486384430659826,0.5981024983992154,0.22183850324058035,5.9886705759653656e-05,5.9886705759653656e-05,0.004080830245935414
h012_current,300.0,0.003311394520345732,0.0035696025663855485,0.9984962406015038,0.9857951930298638,0.003310787857707348,0.003568830492323093,0.5980940519000615,0.2218168837770682,2.2875865349711152e-05,2.2875865349711152e-05,0.0041039455378819685
h012_current,1000.0,0.0033190224214158883,0.0035775828918399796,0.9984962406015038,0.9857599291650831,0.0033188246435051443,0.0035773330232906873,0.5980905275680939,0.22180788809320168,7.607790087880247e-06,7.607790087880247e-06,0.004113568520315732
top6_wide_soft,3e-05,0.003433829864460973,0.004110262999438519,0.9654135338345864,0.9652042444665684,0.003289778199708886,0.003324306546995588,0.5979218527766192,0.22144569227935282,0.015606251300449079,0.008342351043797607,0.004364854260937145
top6_very_wide_soft,1e-05,0.0035032428493568905,0.004801889171645552,0.8270676691729323,0.9033743571916464,0.0031203347974009137,0.003153705856542364,0.5979477626230527,0.2214308390868845,0.022401737905435558,0.009454419822420151,0.004621008375350985
top6_wide_soft,0.0001,0.004082579625817958,0.004400352902236452,0.9548872180451128,0.9747066443579375,0.0040018105274690656,0.004043544393095674,0.5977288811348918,0.22035978384200267,0.01404743009058579,0.007897199080891426,0.005087179129572559
top6_wide_soft,0.0003,0.004433261515540378,0.004676845572666736,0.9639097744360902,0.9763681279167101,0.004390241694236067,0.004438654608829884,0.597690992124881,0.21964000586110333,0.012652554198818151,0.007325126981539139,0.005506081931263453
top6_very_wide_soft,3e-05,0.0045579426952876995,0.005463442033740843,0.9233082706766916,0.9463486023463307,0.004370056307306146,0.00441835311784818,0.5976039379589921,0.22014549418863708,0.020288288145380196,0.00923190789796589,0.005831472376655241
top6_wide_soft,0.001,0.004693660387696863,0.0050021066795822005,0.9624060150375938,0.9773821561209154,0.004676186842760221,0.004741622212625491,0.5977910150871881,0.2191698437293741,0.010696091940028121,0.006561963358577259,0.005847946456088654
top6_wide_soft,0.003,0.004902336971207779,0.005276287211587672,0.9684210526315788,0.9763391135528637,0.004903470215916779,0.005009058930980387,0.5979151336658552,0.21893923564670906,0.008721776718393477,0.006397692814786919,0.006124566668841539
top6_median,1e-05,0.0046944244260390105,0.0063232575021232255,0.8165413533834586,0.8609023201837201,0.0042016203776415965,0.004245589902252502,0.5975859467837071,0.2200129145530025,0.02942220395772302,0.010735235644913327,0.00619358466623147
e247,1e-05,0.0046905962767466655,0.006345931665961247,0.8165413533834586,0.8603728528198215,0.004196138958610705,0.004239558541410128,0.5976347548912004,0.21998995637223195,0.029625379488813258,0.01070382820373445,0.006195425057898631
top6_wide_soft,0.01,0.00513376476190121,0.005477468132706639,0.9924812030075187,0.9730376193200833,0.005138495641230975,0.005341259135906928,0.5979408151495151,0.21886810266177859,0.006701509762526808,0.0067370389464893815,0.006403883674777119
top6_wide_soft,0.03,0.0053454364565873585,0.005664260658571999,0.9969924812030074,0.9669290050082368,0.00534813792194185,0.005624955705183,0.597824916075839,0.21894162855114047,0.004871960717328921,0.006944297386538858,0.006661802373110058
top6_very_wide_soft,0.0001,0.005401605538641456,0.005809007608611816,0.9548872180451128,0.9599656071352622,0.005299561794027631,0.0053543317621296575,0.5973594832061235,0.21883854956213022,0.018306853499115847,0.009204576712764813,0.006758368718989899
top6_wide_soft,0.1,0.005530580550990706,0.005881696393166768,0.9909774436090225,0.9579116965615238,0.00552858126585128,0.005863935556575947,0.5976329175912923,0.2190825873112995,0.0031212629976777183,0.007221969737721447,0.006901906904921496
top6_wide_soft,0.3,0.005636141701799431,0.006050187648768717,0.993984962406015,0.9520519890662078,0.005632370998879962,0.006024232480543537,0.5975104714100119,0.21916827712337927,0.0022410730969822596,0.00742259845149404,0.007049290117751009
top6_wide_soft,1.0,0.00571917284094429,0.006162395521447888,0.993984962406015,0.9490398521840321,0.005713288028915937,0.006144630765646246,0.5974429713648266,0.21918949608301086,0.0018636938910948503,0.007559508693492539,0.00716037322506566
top6_very_wide_soft,0.0003,0.005842705250324804,0.006161906959390383,0.9233082706766916,0.9617773509343188,0.005787088342658392,0.005848053587722939,0.5973142503026636,0.21797652259005737,0.016548486076375404,0.00921824783921684,0.00729085116310473
