candidate_id,file,resolved_path,family,components,component_count,changed_cells_vs_h012,changed_rows_vs_h012,mean_abs_prob_move_h012,max_abs_prob_move_h012,mean_abs_logit_move_h012,max_abs_logit_move_h012,route_equation_delta_vs_h012,route_equation_delta_iqr,h012posterior_delta_vs_h012,h036world_delta_vs_h012,full_known_action_pred_delta_median,full_known_action_pred_delta_p10,full_known_action_pred_delta_p90,full_known_action_margin_vs_h012_median,full_known_action_margin_vs_h012_p10,full_known_action_margin_vs_h012_p90,full_known_action_support_better_than_h012,full_known_action_model_count,pre_h012_action_pred_delta_median,pre_h012_action_pred_delta_p10,pre_h012_action_pred_delta_p90,pre_h012_action_margin_vs_h012_median,pre_h012_action_margin_vs_h012_p10,pre_h012_action_margin_vs_h012_p90,pre_h012_action_support_better_than_h012,pre_h012_action_model_count,h042_pre_h024_score,full_known_h024_pred_public_median,full_known_h024_pred_public_p10,full_known_h024_pred_public_p90,full_known_h024_margin_vs_h012_median,full_known_h024_margin_vs_h012_p10,full_known_h024_margin_vs_h012_p90,full_known_h024_support_better_than_h012,full_known_h024_model_count,pre_h012_h024_pred_public_median,pre_h012_h024_pred_public_p10,pre_h012_h024_pred_public_p90,pre_h012_h024_margin_vs_h012_median,pre_h012_h024_margin_vs_h012_p10,pre_h012_h024_margin_vs_h012_p90,pre_h012_h024_support_better_than_h012,pre_h012_h024_model_count,h025_score,pred_gain_top1200_sum,pred_gain_mean_moved,pred_positive_rate_moved,ood_abs_delta_rate,h042_score,full_known_cond_pred_delta_median,full_known_cond_pred_delta_p10,full_known_cond_pred_delta_p90,full_known_cond_margin_vs_h012_median,full_known_cond_margin_vs_h012_p10,full_known_cond_margin_vs_h012_p90,full_known_cond_support_better_than_h012,full_known_cond_model_count,pre_h042_cond_pred_delta_median,pre_h042_cond_pred_delta_p10,pre_h042_cond_pred_delta_p90,pre_h042_cond_margin_vs_h012_median,pre_h042_cond_margin_vs_h012_p10,pre_h042_cond_margin_vs_h012_p90,pre_h042_cond_support_better_than_h012,pre_h042_cond_model_count,h045_conditional_score,is_current_h043,h045_promotable
h046_dual_public_phase_pub60_priv16_a0.58_0.44_-0.03_c96_0cedba66,submission_h046_dual_public_phase_pub60_priv16_a0.58_0.44_-0.03_c96_0cedba66.csv,/Users/kbsoo/Downloads/cl2/hitl/h046_q2_bifurcated_regime_decoder_jepa/submission_h046_dual_public_phase_pub60_priv16_a0.58_0.44_-0.03_c96_0cedba66.csv,dual_public_phase_pub60_priv16_a0.58_0.44_-0.03,dual_public_phase_pub60_priv16_a0.58_0.44_-0.03,3,96,96,0.004514208193236698,0.04305671614590323,0.020436818457365034,0.25965423087007267,-0.0001628104305512163,0.0006839274345287389,-1.483352171798464e-06,-2.292205181990647e-05,-0.00026267829416518843,-0.0004926935114678751,0.00019320214945557653,-0.000259338290807775,-0.0005104662296385599,0.00027040327848590004,0.8333333333333334,12,-0.0002533480663008793,-0.00036521902151378117,0.00023567864138379424,-8.568936464696877e-05,-0.00045674002686235844,0.00033254493290501945,0.5833333333333334,12,0.4030133358856559,0.5742933518763214,0.5681704299835162,0.598541566548037,0.005988333141187574,4.609847639042154e-05,0.030405125354614093,0.08333333333333333,12,0.5828408970577741,0.5374077045230117,0.5975420015842882,0.0004970665020752052,-0.12666105330220095,0.035308474455863374,0.25,12,-2.195312845389782,2.195312845389782,0.02286784213947689,0.8229166666666666,0.0,1.203787487238387,0.00016752669147318978,-0.0007937336902097348,0.0024720052716696844,8.144344464092092e-05,-0.000798396321954863,0.0008694678568539296,0.4166666666666667,12,-0.00030645850827963443,-0.003807503043064835,0.006630341409584818,-0.000364952417327348,-0.005758682667045184,0.006506596713516148,0.5833333333333334,12,1.0192708333333333,False,False
h046_dual_q2regime_pub60_priv16_a0.58_0.44_-0.03_c96_0cedba66,submission_h046_dual_q2regime_pub60_priv16_a0.58_0.44_-0.03_c96_0cedba66.csv,/Users/kbsoo/Downloads/cl2/hitl/h046_q2_bifurcated_regime_decoder_jepa/submission_h046_dual_q2regime_pub60_priv16_a0.58_0.44_-0.03_c96_0cedba66.csv,dual_q2regime_pub60_priv16_a0.58_0.44_-0.03,dual_q2regime_pub60_priv16_a0.58_0.44_-0.03,3,96,96,0.004514208193236698,0.04305671614590323,0.020436818457365034,0.25965423087007267,-0.0001628104305512163,0.0006839274345287389,-1.483352171798464e-06,-2.292205181990647e-05,-0.00026267829416518843,-0.0004926935114678751,0.00019320214945557653,-0.000259338290807775,-0.0005104662296385599,0.00027040327848590004,0.8333333333333334,12,-0.0002533480663008793,-0.00036521902151378117,0.00023567864138379424,-8.568936464696877e-05,-0.00045674002686235844,0.00033254493290501945,0.5833333333333334,12,0.4030133358856559,0.5742933518763214,0.5681704299835162,0.598541566548037,0.005988333141187574,4.609847639042154e-05,0.030405125354614093,0.08333333333333333,12,0.5828408970577741,0.5374077045230117,0.5975420015842882,0.0004970665020752052,-0.12666105330220095,0.035308474455863374,0.25,12,-2.1953128453897817,2.1953128453897817,0.02286784213947689,0.8229166666666666,0.0,1.0434965224604391,0.00016752669147318978,-0.0007937336902097348,0.0024720052716696844,8.144344464092092e-05,-0.000798396321954863,0.0008694678568539296,0.4166666666666667,12,-0.00030645850827963443,-0.003807503043064835,0.006630341409584818,-0.000364952417327348,-0.005758682667045184,0.006506596713516148,0.5833333333333334,12,1.0267708333333334,False,False
h046_dual_public_not_private_pub45_priv16_a0.58_0.44_-0.03_c96_0cedba66,submission_h046_dual_public_not_private_pub45_priv16_a0.58_0.44_-0.03_c96_0cedba66.csv,/Users/kbsoo/Downloads/cl2/hitl/h046_q2_bifurcated_regime_decoder_jepa/submission_h046_dual_public_not_private_pub45_priv16_a0.58_0.44_-0.03_c96_0cedba66.csv,dual_public_not_private_pub45_priv16_a0.58_0.44_-0.03,dual_public_not_private_pub45_priv16_a0.58_0.44_-0.03,3,96,96,0.004514208193236698,0.04305671614590323,0.020436818457365034,0.25965423087007267,-0.0001628104305512163,0.0006839274345287389,-1.483352171798464e-06,-2.292205181990647e-05,-0.00026267829416518843,-0.0004926935114678751,0.00019320214945557653,-0.000259338290807775,-0.0005104662296385599,0.00027040327848590004,0.8333333333333334,12,-0.0002533480663008793,-0.00036521902151378117,0.00023567864138379424,-8.568936464696877e-05,-0.00045674002686235844,0.00033254493290501945,0.5833333333333334,12,0.4030133358856559,0.5742933518763214,0.5681704299835162,0.598541566548037,0.005988333141187574,4.609847639042154e-05,0.030405125354614093,0.08333333333333333,12,0.5828408970577741,0.5374077045230117,0.5975420015842882,0.0004970665020752052,-0.12666105330220095,0.035308474455863374,0.25,12,-2.1953128453897817,2.1953128453897817,0.02286784213947689,0.8229166666666666,0.0,1.0442622192445126,0.00016752669147318978,-0.0007937336902097348,0.0024720052716696844,8.144344464092092e-05,-0.000798396321954863,0.0008694678568539296,0.4166666666666667,12,-0.00030645850827963443,-0.003807503043064835,0.006630341409584818,-0.000364952417327348,-0.005758682667045184,0.006506596713516148,0.5833333333333334,12,1.0267708333333334,False,False
h046_dual_h042like_phase_pub45_priv16_a0.58_0.44_-0.03_c96_0cedba66,submission_h046_dual_h042like_phase_pub45_priv16_a0.58_0.44_-0.03_c96_0cedba66.csv,/Users/kbsoo/Downloads/cl2/hitl/h046_q2_bifurcated_regime_decoder_jepa/submission_h046_dual_h042like_phase_pub45_priv16_a0.58_0.44_-0.03_c96_0cedba66.csv,dual_h042like_phase_pub45_priv16_a0.58_0.44_-0.03,dual_h042like_phase_pub45_priv16_a0.58_0.44_-0.03,3,96,96,0.004514208193236698,0.04305671614590323,0.020436818457365034,0.25965423087007267,-0.0001628104305512163,0.0006839274345287389,-1.483352171798464e-06,-2.292205181990647e-05,-0.00026267829416518843,-0.0004926935114678751,0.00019320214945557653,-0.000259338290807775,-0.0005104662296385599,0.00027040327848590004,0.8333333333333334,12,-0.0002533480663008793,-0.00036521902151378117,0.00023567864138379424,-8.568936464696877e-05,-0.00045674002686235844,0.00033254493290501945,0.5833333333333334,12,0.4030133358856559,0.5742933518763214,0.5681704299835162,0.598541566548037,0.005988333141187574,4.609847639042154e-05,0.030405125354614093,0.08333333333333333,12,0.5828408970577741,0.5374077045230117,0.5975420015842882,0.0004970665020752052,-0.12666105330220095,0.035308474455863374,0.25,12,-2.1953128453897817,2.1953128453897817,0.02286784213947689,0.8229166666666666,0.0,1.0611075484941297,0.00016752669147318978,-0.0007937336902097348,0.0024720052716696844,8.144344464092092e-05,-0.000798396321954863,0.0008694678568539296,0.4166666666666667,12,-0.00030645850827963443,-0.003807503043064835,0.006630341409584818,-0.000364952417327348,-0.005758682667045184,0.006506596713516148,0.5833333333333334,12,1.0267708333333334,False,False
h046_dual_h042like_phase_pub60_priv16_a0.58_0.44_-0.03_c96_0cedba66,submission_h046_dual_h042like_phase_pub60_priv16_a0.58_0.44_-0.03_c96_0cedba66.csv,/Users/kbsoo/Downloads/cl2/hitl/h046_q2_bifurcated_regime_decoder_jepa/submission_h046_dual_h042like_phase_pub60_priv16_a0.58_0.44_-0.03_c96_0cedba66.csv,dual_h042like_phase_pub60_priv16_a0.58_0.44_-0.03,dual_h042like_phase_pub60_priv16_a0.58_0.44_-0.03,3,96,96,0.004514208193236698,0.04305671614590323,0.020436818457365034,0.25965423087007267,-0.0001628104305512163,0.0006839274345287389,-1.483352171798464e-06,-2.292205181990647e-05,-0.00026267829416518843,-0.0004926935114678751,0.00019320214945557653,-0.000259338290807775,-0.0005104662296385599,0.00027040327848590004,0.8333333333333334,12,-0.0002533480663008793,-0.00036521902151378117,0.00023567864138379424,-8.568936464696877e-05,-0.00045674002686235844,0.00033254493290501945,0.5833333333333334,12,0.4030133358856559,0.5742933518763214,0.5681704299835162,0.598541566548037,0.005988333141187574,4.609847639042154e-05,0.030405125354614093,0.08333333333333333,12,0.5828408970577741,0.5374077045230117,0.5975420015842882,0.0004970665020752052,-0.12666105330220095,0.035308474455863374,0.25,12,-2.1953128453897817,2.1953128453897817,0.02286784213947689,0.8229166666666666,0.0,1.0657017291985706,0.00016752669147318978,-0.0007937336902097348,0.0024720052716696844,8.144344464092092e-05,-0.000798396321954863,0.0008694678568539296,0.4166666666666667,12,-0.00030645850827963443,-0.003807503043064835,0.006630341409584818,-0.000364952417327348,-0.005758682667045184,0.006506596713516148,0.5833333333333334,12,1.0267708333333334,False,False
h046_dual_public_phase_pub45_priv16_a0.58_0.44_-0.03_c96_0cedba66,submission_h046_dual_public_phase_pub45_priv16_a0.58_0.44_-0.03_c96_0cedba66.csv,/Users/kbsoo/Downloads/cl2/hitl/h046_q2_bifurcated_regime_decoder_jepa/submission_h046_dual_public_phase_pub45_priv16_a0.58_0.44_-0.03_c96_0cedba66.csv,dual_public_phase_pub45_priv16_a0.58_0.44_-0.03,dual_public_phase_pub45_priv16_a0.58_0.44_-0.03,3,96,96,0.004514208193236698,0.04305671614590323,0.020436818457365034,0.25965423087007267,-0.0001628104305512163,0.0006839274345287389,-1.483352171798464e-06,-2.292205181990647e-05,-0.00026267829416518843,-0.0004926935114678751,0.00019320214945557653,-0.000259338290807775,-0.0005104662296385599,0.00027040327848590004,0.8333333333333334,12,-0.0002533480663008793,-0.00036521902151378117,0.00023567864138379424,-8.568936464696877e-05,-0.00045674002686235844,0.00033254493290501945,0.5833333333333334,12,0.4030133358856559,0.5742933518763214,0.5681704299835162,0.598541566548037,0.005988333141187574,4.609847639042154e-05,0.030405125354614093,0.08333333333333333,12,0.5828408970577741,0.5374077045230117,0.5975420015842882,0.0004970665020752052,-0.12666105330220095,0.035308474455863374,0.25,12,-2.1953128453897817,2.1953128453897817,0.02286784213947689,0.8229166666666666,0.0,1.07757002935171,0.00016752669147318978,-0.0007937336902097348,0.0024720052716696844,8.144344464092092e-05,-0.000798396321954863,0.0008694678568539296,0.4166666666666667,12,-0.00030645850827963443,-0.003807503043064835,0.006630341409584818,-0.000364952417327348,-0.005758682667045184,0.006506596713516148,0.5833333333333334,12,1.0267708333333334,False,False
h046_dual_public_not_private_pub60_priv16_a0.58_0.44_-0.03_c96_0cedba66,submission_h046_dual_public_not_private_pub60_priv16_a0.58_0.44_-0.03_c96_0cedba66.csv,/Users/kbsoo/Downloads/cl2/hitl/h046_q2_bifurcated_regime_decoder_jepa/submission_h046_dual_public_not_private_pub60_priv16_a0.58_0.44_-0.03_c96_0cedba66.csv,dual_public_not_private_pub60_priv16_a0.58_0.44_-0.03,dual_public_not_private_pub60_priv16_a0.58_0.44_-0.03,3,96,96,0.004514208193236698,0.04305671614590323,0.020436818457365034,0.25965423087007267,-0.0001628104305512163,0.0006839274345287389,-1.483352171798464e-06,-2.292205181990647e-05,-0.00026267829416518843,-0.0004926935114678751,0.00019320214945557653,-0.000259338290807775,-0.0005104662296385599,0.00027040327848590004,0.8333333333333334,12,-0.0002533480663008793,-0.00036521902151378117,0.00023567864138379424,-8.568936464696877e-05,-0.00045674002686235844,0.00033254493290501945,0.5833333333333334,12,0.4030133358856559,0.5742933518763214,0.5681704299835162,0.598541566548037,0.005988333141187574,4.609847639042154e-05,0.030405125354614093,0.08333333333333333,12,0.5828408970577741,0.5374077045230117,0.5975420015842882,0.0004970665020752052,-0.12666105330220095,0.035308474455863374,0.25,12,-2.1953128453897817,2.1953128453897817,0.02286784213947689,0.8229166666666666,0.0,1.0796437914752424,0.00016752669147318978,-0.0007937336902097348,0.0024720052716696844,8.144344464092092e-05,-0.000798396321954863,0.0008694678568539296,0.4166666666666667,12,-0.00030645850827963443,-0.003807503043064835,0.006630341409584818,-0.000364952417327348,-0.005758682667045184,0.006506596713516148,0.5833333333333334,12,1.0267708333333334,False,False
h046_dual_q2regime_pub45_priv16_a0.58_0.44_-0.03_c96_0cedba66,submission_h046_dual_q2regime_pub45_priv16_a0.58_0.44_-0.03_c96_0cedba66.csv,/Users/kbsoo/Downloads/cl2/hitl/h046_q2_bifurcated_regime_decoder_jepa/submission_h046_dual_q2regime_pub45_priv16_a0.58_0.44_-0.03_c96_0cedba66.csv,dual_q2regime_pub45_priv16_a0.58_0.44_-0.03,dual_q2regime_pub45_priv16_a0.58_0.44_-0.03,3,96,96,0.004514208193236698,0.04305671614590323,0.020436818457365034,0.25965423087007267,-0.0001628104305512163,0.0006839274345287389,-1.483352171798464e-06,-2.292205181990647e-05,-0.00026267829416518843,-0.0004926935114678751,0.00019320214945557653,-0.000259338290807775,-0.0005104662296385599,0.00027040327848590004,0.8333333333333334,12,-0.0002533480663008793,-0.00036521902151378117,0.00023567864138379424,-8.568936464696877e-05,-0.00045674002686235844,0.00033254493290501945,0.5833333333333334,12,0.4030133358856559,0.5742933518763214,0.5681704299835162,0.598541566548037,0.005988333141187574,4.609847639042154e-05,0.030405125354614093,0.08333333333333333,12,0.5828408970577741,0.5374077045230117,0.5975420015842882,0.0004970665020752052,-0.12666105330220095,0.035308474455863374,0.25,12,-2.1953128453897817,2.1953128453897817,0.02286784213947689,0.8229166666666666,0.0,1.0871093351199592,0.00016752669147318978,-0.0007937336902097348,0.0024720052716696844,8.144344464092092e-05,-0.000798396321954863,0.0008694678568539296,0.4166666666666667,12,-0.00030645850827963443,-0.003807503043064835,0.006630341409584818,-0.000364952417327348,-0.005758682667045184,0.006506596713516148,0.5833333333333334,12,1.0267708333333334,False,False
h046_dual_public_phase_pub45_priv8_a0.58_0.44_-0.03_c88_fd07485d,submission_h046_dual_public_phase_pub45_priv8_a0.58_0.44_-0.03_c88_fd07485d.csv,/Users/kbsoo/Downloads/cl2/hitl/h046_q2_bifurcated_regime_decoder_jepa/submission_h046_dual_public_phase_pub45_priv8_a0.58_0.44_-0.03_c88_fd07485d.csv,dual_public_phase_pub45_priv8_a0.58_0.44_-0.03,dual_public_phase_pub45_priv8_a0.58_0.44_-0.03,3,88,88,0.004494914699007497,0.04305671614590323,0.020353155371381576,0.25965423087007267,-0.00016322686355777687,0.0006847514464097379,-1.5232272894860521e-06,-2.2912250482893104e-05,-0.00025854389622117103,-0.0004462388648230241,0.0001912640616737297,-0.00026084997461950105,-0.0005066494401047667,0.0002626015522986755,0.8333333333333334,12,-0.00024831621297126925,-0.00033845659424758777,0.00023394183837347792,-7.375038943372575e-05,-0.0004577320656762161,0.0003167017103021419,0.5833333333333334,12,0.45151065594691164,0.5742922887604889,0.5681764743511035,0.5985235228092449,0.005987270025355207,5.2142843977809335e-05,0.03038708161582202,0.08333333333333333,12,0.5825781056614654,0.5374090862080921,0.5975472761399753,0.0004974454435787701,-0.1268890807851822,0.03531526731920888,0.25,12,-2.0403870917190883,2.0403870917190883,0.023186216951353276,0.8181818181818182,0.0,1.6126986026033687,0.00010162120467606221,-0.0008014149763693298,0.0023584835063604134,1.553795784379336e-05,-0.000806077608114458,0.0008212334913521381,0.4166666666666667,12,-0.00035298747356792004,-0.0038537202881925546,0.006651535700632441,-0.0004114813826156336,-0.005804899912172904,0.006527791004563771,0.5833333333333334,12,1.1365625000000001,False,False
h046_dual_q2regime_pub45_priv8_a0.58_0.44_-0.03_c88_fd07485d,submission_h046_dual_q2regime_pub45_priv8_a0.58_0.44_-0.03_c88_fd07485d.csv,/Users/kbsoo/Downloads/cl2/hitl/h046_q2_bifurcated_regime_decoder_jepa/submission_h046_dual_q2regime_pub45_priv8_a0.58_0.44_-0.03_c88_fd07485d.csv,dual_q2regime_pub45_priv8_a0.58_0.44_-0.03,dual_q2regime_pub45_priv8_a0.58_0.44_-0.03,3,88,88,0.004494914699007497,0.04305671614590323,0.020353155371381576,0.25965423087007267,-0.00016322686355777687,0.0006847514464097379,-1.5232272894860521e-06,-2.2912250482893104e-05,-0.00025854389622117103,-0.0004462388648230241,0.0001912640616737297,-0.00026084997461950105,-0.0005066494401047667,0.0002626015522986755,0.8333333333333334,12,-0.00024831621297126925,-0.00033845659424758777,0.00023394183837347792,-7.375038943372575e-05,-0.0004577320656762161,0.0003167017103021419,0.5833333333333334,12,0.45151065594691164,0.5742922887604889,0.5681764743511035,0.5985235228092449,0.005987270025355207,5.2142843977809335e-05,0.03038708161582202,0.08333333333333333,12,0.5825781056614654,0.5374090862080921,0.5975472761399753,0.0004974454435787701,-0.1268890807851822,0.03531526731920888,0.25,12,-2.0403870917190883,2.0403870917190883,0.023186216951353276,0.8181818181818182,0.0,1.6146128445635528,0.00010162120467606221,-0.0008014149763693298,0.0023584835063604134,1.553795784379336e-05,-0.000806077608114458,0.0008212334913521381,0.4166666666666667,12,-0.00035298747356792004,-0.0038537202881925546,0.006651535700632441,-0.0004114813826156336,-0.005804899912172904,0.006527791004563771,0.5833333333333334,12,1.1365625000000001,False,False
