candidate_id,file,resolved_path,family,components,component_count,changed_cells_vs_h012,changed_rows_vs_h012,mean_abs_prob_move_h012,max_abs_prob_move_h012,mean_abs_logit_move_h012,max_abs_logit_move_h012,route_equation_delta_vs_h012,route_equation_delta_iqr,h012posterior_delta_vs_h012,h036world_delta_vs_h012
h046_dual_q2regime_pub12_priv0_a0.78_0.08_0_c57_93ad2f6a,submission_h046_dual_q2regime_pub12_priv0_a0.78_0.08_0_c57_93ad2f6a.csv,/Users/kbsoo/Downloads/cl2/hitl/h046_q2_bifurcated_regime_decoder_jepa/submission_h046_dual_q2regime_pub12_priv0_a0.78_0.08_0_c57_93ad2f6a.csv,dual_q2regime_pub12_priv0_a0.78_0.08_0,dual_q2regime_pub12_priv0_a0.78_0.08_0,3,57,57,0.0051753840807621555,0.05640827282238181,0.023411095199391725,0.3491901725494082,-0.00019686168411604677,0.0009103461614558682,6.4758421472980756e-06,-1.3053106611333533e-05
h046_dual_q2regime_pub12_priv0_a0.78_0.14_0_c57_7b2b3df9,submission_h046_dual_q2regime_pub12_priv0_a0.78_0.14_0_c57_7b2b3df9.csv,/Users/kbsoo/Downloads/cl2/hitl/h046_q2_bifurcated_regime_decoder_jepa/submission_h046_dual_q2regime_pub12_priv0_a0.78_0.14_0_c57_7b2b3df9.csv,dual_q2regime_pub12_priv0_a0.78_0.14_0,dual_q2regime_pub12_priv0_a0.78_0.14_0,3,57,57,0.005207894122120681,0.05640827282238181,0.023555861234204282,0.3491901725494082,-0.0001971964055987416,0.0009156450414338907,6.272819046790514e-06,-1.3285782262274707e-05
h046_dual_q2regime_pub12_priv0_a0.78_0.22_0_c57_ba279c5c,submission_h046_dual_q2regime_pub12_priv0_a0.78_0.22_0_c57_ba279c5c.csv,/Users/kbsoo/Downloads/cl2/hitl/h046_q2_bifurcated_regime_decoder_jepa/submission_h046_dual_q2regime_pub12_priv0_a0.78_0.22_0_c57_ba279c5c.csv,dual_q2regime_pub12_priv0_a0.78_0.22_0,dual_q2regime_pub12_priv0_a0.78_0.22_0,3,57,57,0.005251198744089221,0.05640827282238181,0.02374888261395436,0.3491901725494082,-0.00019760925095700887,0.0009243214699516523,6.01308844461597e-06,-1.358545623638612e-05
h046_dual_q2regime_pub12_priv0_a0.78_0.32_0_c57_b77c13a2,submission_h046_dual_q2regime_pub12_priv0_a0.78_0.32_0_c57_b77c13a2.csv,/Users/kbsoo/Downloads/cl2/hitl/h046_q2_bifurcated_regime_decoder_jepa/submission_h046_dual_q2regime_pub12_priv0_a0.78_0.32_0_c57_b77c13a2.csv,dual_q2regime_pub12_priv0_a0.78_0.32_0,dual_q2regime_pub12_priv0_a0.78_0.32_0,3,57,57,0.005305261154196007,0.05640827282238181,0.023990159338641945,0.3491901725494082,-0.0001980716077669003,0.0009253690159014023,5.706024294729445e-06,-1.3943093528864956e-05
h046_dual_q2regime_pub12_priv0_a0.78_0.44_0_c57_592e6fa7,submission_h046_dual_q2regime_pub12_priv0_a0.78_0.44_0_c57_592e6fa7.csv,/Users/kbsoo/Downloads/cl2/hitl/h046_q2_bifurcated_regime_decoder_jepa/submission_h046_dual_q2regime_pub12_priv0_a0.78_0.44_0_c57_592e6fa7.csv,dual_q2regime_pub12_priv0_a0.78_0.44_0,dual_q2regime_pub12_priv0_a0.78_0.44_0,3,57,57,0.005370034483895343,0.05640827282238181,0.024279691408267055,0.3491901725494082,-0.00019854778585079672,0.0009233619668295997,5.363310916805621e-06,-1.434742163168993e-05
h046_dual_q2regime_pub12_priv0_a0.92_0.08_0_c57_36ad7589,submission_h046_dual_q2regime_pub12_priv0_a0.92_0.08_0_c57_36ad7589.csv,/Users/kbsoo/Downloads/cl2/hitl/h046_q2_bifurcated_regime_decoder_jepa/submission_h046_dual_q2regime_pub12_priv0_a0.92_0.08_0_c57_36ad7589.csv,dual_q2regime_pub12_priv0_a0.92_0.08_0,dual_q2regime_pub12_priv0_a0.92_0.08_0,3,57,57,0.006084206217843945,0.06530560317851364,0.027578441782404334,0.411865331724943,-0.0002186034431137361,0.0010716477883090936,1.2725198172243182e-05,-9.273029753718282e-06
h046_dual_q2regime_pub12_priv0_a0.92_0.14_0_c57_6bfcfcd1,submission_h046_dual_q2regime_pub12_priv0_a0.92_0.14_0_c57_6bfcfcd1.csv,/Users/kbsoo/Downloads/cl2/hitl/h046_q2_bifurcated_regime_decoder_jepa/submission_h046_dual_q2regime_pub12_priv0_a0.92_0.14_0_c57_6bfcfcd1.csv,dual_q2regime_pub12_priv0_a0.92_0.14_0,dual_q2regime_pub12_priv0_a0.92_0.14_0,3,57,57,0.0061167162592024715,0.06530560317851364,0.027723207817216888,0.411865331724943,-0.00021893816459643098,0.0010750500529265491,1.2522175071735622e-05,-9.505705404659455e-06
h046_dual_q2regime_pub12_priv0_a0.92_0.22_0_c57_308110e3,submission_h046_dual_q2regime_pub12_priv0_a0.92_0.22_0_c57_308110e3.csv,/Users/kbsoo/Downloads/cl2/hitl/h046_q2_bifurcated_regime_decoder_jepa/submission_h046_dual_q2regime_pub12_priv0_a0.92_0.22_0_c57_308110e3.csv,dual_q2regime_pub12_priv0_a0.92_0.22_0,dual_q2regime_pub12_priv0_a0.92_0.22_0,3,57,57,0.006160020881171011,0.06530560317851364,0.02791622919696696,0.411865331724943,-0.00021935100995469823,0.0010833699305780133,1.2262444469561075e-05,-9.805379378770869e-06
h046_dual_q2regime_pub12_priv0_a0.92_0.32_0_c57_e383b614,submission_h046_dual_q2regime_pub12_priv0_a0.92_0.32_0_c57_e383b614.csv,/Users/kbsoo/Downloads/cl2/hitl/h046_q2_bifurcated_regime_decoder_jepa/submission_h046_dual_q2regime_pub12_priv0_a0.92_0.32_0_c57_e383b614.csv,dual_q2regime_pub12_priv0_a0.92_0.32_0,dual_q2regime_pub12_priv0_a0.92_0.32_0,3,57,57,0.0062140832912777975,0.06530560317851364,0.028157505921654554,0.411865331724943,-0.0002198133667645897,0.0010902157587814548,1.1955380319674548e-05,-1.0163016671249707e-05
h046_dual_q2regime_pub12_priv0_a0.92_0.44_0_c57_cad50cb1,submission_h046_dual_q2regime_pub12_priv0_a0.92_0.44_0_c57_cad50cb1.csv,/Users/kbsoo/Downloads/cl2/hitl/h046_q2_bifurcated_regime_decoder_jepa/submission_h046_dual_q2regime_pub12_priv0_a0.92_0.44_0_c57_cad50cb1.csv,dual_q2regime_pub12_priv0_a0.92_0.44_0,dual_q2regime_pub12_priv0_a0.92_0.44_0,3,57,57,0.006278856620977134,0.06530560317851364,0.028447037991279664,0.411865331724943,-0.00022028954484848608,0.0010881419069090732,1.1612666941750728e-05,-1.0567344774074676e-05
h046_dual_q2regime_pub12_priv8_a0.58_0.08_-0.03_c65_0c4e8e36,submission_h046_dual_q2regime_pub12_priv8_a0.58_0.08_-0.03_c65_0c4e8e36.csv,/Users/kbsoo/Downloads/cl2/hitl/h046_q2_bifurcated_regime_decoder_jepa/submission_h046_dual_q2regime_pub12_priv8_a0.58_0.08_-0.03_c65_0c4e8e36.csv,dual_q2regime_pub12_priv8_a0.58_0.08_-0.03,dual_q2regime_pub12_priv8_a0.58_0.08_-0.03,3,65,65,0.00388458641106642,0.04305671614590323,0.017519164192258803,0.25965423087007267,-0.00015858841894624345,0.000676306335434744,1.8762191564091645e-07,-1.5238474320485367e-05
h046_dual_q2regime_pub12_priv8_a0.58_0.08_-0.06_c65_6943f027,submission_h046_dual_q2regime_pub12_priv8_a0.58_0.08_-0.06_c65_6943f027.csv,/Users/kbsoo/Downloads/cl2/hitl/h046_q2_bifurcated_regime_decoder_jepa/submission_h046_dual_q2regime_pub12_priv8_a0.58_0.08_-0.06_c65_6943f027.csv,dual_q2regime_pub12_priv8_a0.58_0.08_-0.06,dual_q2regime_pub12_priv8_a0.58_0.08_-0.06,3,65,65,0.003899181671538866,0.04305671614590323,0.017580585446572445,0.25965423087007267,-0.00015843319964068306,0.0006751639145964425,2.1790953652436687e-07,-1.5166412207263687e-05
h046_dual_q2regime_pub12_priv8_a0.58_0.08_-0.1_c65_9c6648be,submission_h046_dual_q2regime_pub12_priv8_a0.58_0.08_-0.1_c65_9c6648be.csv,/Users/kbsoo/Downloads/cl2/hitl/h046_q2_bifurcated_regime_decoder_jepa/submission_h046_dual_q2regime_pub12_priv8_a0.58_0.08_-0.1_c65_9c6648be.csv,dual_q2regime_pub12_priv8_a0.58_0.08_-0.1,dual_q2regime_pub12_priv8_a0.58_0.08_-0.1,3,65,65,0.00391864034610885,0.04305671614590323,0.017662480452323968,0.25965423087007267,-0.00015822004534824153,0.0006777693839295602,2.607545012022811e-07,-1.5067344237284641e-05
h046_dual_q2regime_pub12_priv8_a0.58_0.14_-0.03_c65_abf4c16b,submission_h046_dual_q2regime_pub12_priv8_a0.58_0.14_-0.03_c65_abf4c16b.csv,/Users/kbsoo/Downloads/cl2/hitl/h046_q2_bifurcated_regime_decoder_jepa/submission_h046_dual_q2regime_pub12_priv8_a0.58_0.14_-0.03_c65_abf4c16b.csv,dual_q2regime_pub12_priv8_a0.58_0.14_-0.03,dual_q2regime_pub12_priv8_a0.58_0.14_-0.03,3,65,65,0.003917096452424947,0.04305671614590323,0.017663930227071363,0.25965423087007267,-0.0001589231404289383,0.0006854411025128932,-1.5401184866644902e-08,-1.547114997142654e-05
h046_dual_q2regime_pub12_priv8_a0.58_0.14_-0.06_c65_3653126e,submission_h046_dual_q2regime_pub12_priv8_a0.58_0.14_-0.06_c65_3653126e.csv,/Users/kbsoo/Downloads/cl2/hitl/h046_q2_bifurcated_regime_decoder_jepa/submission_h046_dual_q2regime_pub12_priv8_a0.58_0.14_-0.06_c65_3653126e.csv,dual_q2regime_pub12_priv8_a0.58_0.14_-0.06,dual_q2regime_pub12_priv8_a0.58_0.14_-0.06,3,65,65,0.0039316917128973915,0.04305671614590323,0.017725351481385005,0.25965423087007267,-0.00015876792112337794,0.0006819115697090275,1.4886436016805944e-08,-1.539908785820486e-05
h046_dual_q2regime_pub12_priv8_a0.58_0.14_-0.1_c65_46597bf3,submission_h046_dual_q2regime_pub12_priv8_a0.58_0.14_-0.1_c65_46597bf3.csv,/Users/kbsoo/Downloads/cl2/hitl/h046_q2_bifurcated_regime_decoder_jepa/submission_h046_dual_q2regime_pub12_priv8_a0.58_0.14_-0.1_c65_46597bf3.csv,dual_q2regime_pub12_priv8_a0.58_0.14_-0.1,dual_q2regime_pub12_priv8_a0.58_0.14_-0.1,3,65,65,0.003951150387467376,0.04305671614590323,0.017807246487136524,0.25965423087007267,-0.00015855476683093636,0.0006791765960917811,5.7731400694719745e-08,-1.5300019888225814e-05
h046_dual_q2regime_pub12_priv8_a0.58_0.22_-0.03_c65_9dd1f11e,submission_h046_dual_q2regime_pub12_priv8_a0.58_0.22_-0.03_c65_9dd1f11e.csv,/Users/kbsoo/Downloads/cl2/hitl/h046_q2_bifurcated_regime_decoder_jepa/submission_h046_dual_q2regime_pub12_priv8_a0.58_0.22_-0.03_c65_9dd1f11e.csv,dual_q2regime_pub12_priv8_a0.58_0.22_-0.03,dual_q2regime_pub12_priv8_a0.58_0.22_-0.03,3,65,65,0.003960401074393486,0.04305671614590323,0.017856951606821433,0.25965423087007267,-0.00015933598578720561,0.0006858679657261034,-2.7513178704118854e-07,-1.5770823945537954e-05
h046_dual_q2regime_pub12_priv8_a0.58_0.22_-0.06_c65_87c200be,submission_h046_dual_q2regime_pub12_priv8_a0.58_0.22_-0.06_c65_87c200be.csv,/Users/kbsoo/Downloads/cl2/hitl/h046_q2_bifurcated_regime_decoder_jepa/submission_h046_dual_q2regime_pub12_priv8_a0.58_0.22_-0.06_c65_87c200be.csv,dual_q2regime_pub12_priv8_a0.58_0.22_-0.06,dual_q2regime_pub12_priv8_a0.58_0.22_-0.06,3,65,65,0.003974996334865932,0.04305671614590323,0.017918372861135075,0.25965423087007267,-0.00015918076648164527,0.0006846495900552272,-2.448441661577381e-07,-1.5698761832316274e-05
h046_dual_q2regime_pub12_priv8_a0.58_0.22_-0.1_c65_38cc8988,submission_h046_dual_q2regime_pub12_priv8_a0.58_0.22_-0.1_c65_38cc8988.csv,/Users/kbsoo/Downloads/cl2/hitl/h046_q2_bifurcated_regime_decoder_jepa/submission_h046_dual_q2regime_pub12_priv8_a0.58_0.22_-0.1_c65_38cc8988.csv,dual_q2regime_pub12_priv8_a0.58_0.22_-0.1,dual_q2regime_pub12_priv8_a0.58_0.22_-0.1,3,65,65,0.0039944550094359165,0.04305671614590323,0.018000267866886598,0.25965423087007267,-0.0001589676121892037,0.0006836625566088685,-2.019992014798239e-07,-1.559969386233723e-05
h046_dual_q2regime_pub12_priv8_a0.58_0.32_-0.03_c65_2a718ec5,submission_h046_dual_q2regime_pub12_priv8_a0.58_0.32_-0.03_c65_2a718ec5.csv,/Users/kbsoo/Downloads/cl2/hitl/h046_q2_bifurcated_regime_decoder_jepa/submission_h046_dual_q2regime_pub12_priv8_a0.58_0.32_-0.03_c65_2a718ec5.csv,dual_q2regime_pub12_priv8_a0.58_0.32_-0.03,dual_q2regime_pub12_priv8_a0.58_0.32_-0.03,3,65,65,0.004014463484500272,0.04305671614590323,0.018098228331509023,0.25965423087007267,-0.0001597983425970971,0.0006827949705198125,-5.82195936927714e-07,-1.6128461238016787e-05
h046_dual_q2regime_pub12_priv8_a0.58_0.32_-0.06_c65_c235a8d4,submission_h046_dual_q2regime_pub12_priv8_a0.58_0.32_-0.06_c65_c235a8d4.csv,/Users/kbsoo/Downloads/cl2/hitl/h046_q2_bifurcated_regime_decoder_jepa/submission_h046_dual_q2regime_pub12_priv8_a0.58_0.32_-0.06_c65_c235a8d4.csv,dual_q2regime_pub12_priv8_a0.58_0.32_-0.06,dual_q2regime_pub12_priv8_a0.58_0.32_-0.06,3,65,65,0.0040290587449727175,0.04305671614590323,0.01815964958582267,0.25965423087007267,-0.00015964312329153668,0.0006811658986118324,-5.519083160442636e-07,-1.605639912479511e-05
h046_dual_q2regime_pub12_priv8_a0.58_0.32_-0.1_c65_ef32b8ea,submission_h046_dual_q2regime_pub12_priv8_a0.58_0.32_-0.1_c65_ef32b8ea.csv,/Users/kbsoo/Downloads/cl2/hitl/h046_q2_bifurcated_regime_decoder_jepa/submission_h046_dual_q2regime_pub12_priv8_a0.58_0.32_-0.1_c65_ef32b8ea.csv,dual_q2regime_pub12_priv8_a0.58_0.32_-0.1,dual_q2regime_pub12_priv8_a0.58_0.32_-0.1,3,65,65,0.004048517419542703,0.04305671614590323,0.01824154459157419,0.25965423087007267,-0.0001594299689990951,0.0006834166080829791,-5.090633513663498e-07,-1.5957331154816063e-05
h046_dual_q2regime_pub12_priv8_a0.58_0.44_-0.03_c65_1f7d2758,submission_h046_dual_q2regime_pub12_priv8_a0.58_0.44_-0.03_c65_1f7d2758.csv,/Users/kbsoo/Downloads/cl2/hitl/h046_q2_bifurcated_regime_decoder_jepa/submission_h046_dual_q2regime_pub12_priv8_a0.58_0.44_-0.03_c65_1f7d2758.csv,dual_q2regime_pub12_priv8_a0.58_0.44_-0.03,dual_q2regime_pub12_priv8_a0.58_0.44_-0.03,3,65,65,0.004079236814199608,0.04305671614590323,0.01838776040113413,0.25965423087007267,-0.00016027452068099348,0.0006921236665059893,-9.249093148515376e-07,-1.653278934084176e-05
h046_dual_q2regime_pub12_priv8_a0.58_0.44_-0.06_c65_bae8ad93,submission_h046_dual_q2regime_pub12_priv8_a0.58_0.44_-0.06_c65_bae8ad93.csv,/Users/kbsoo/Downloads/cl2/hitl/h046_q2_bifurcated_regime_decoder_jepa/submission_h046_dual_q2regime_pub12_priv8_a0.58_0.44_-0.06_c65_bae8ad93.csv,dual_q2regime_pub12_priv8_a0.58_0.44_-0.06,dual_q2regime_pub12_priv8_a0.58_0.44_-0.06,3,65,65,0.0040938320746720545,0.04305671614590323,0.018449181655447778,0.25965423087007267,-0.0001601193013754331,0.0006918634391919545,-8.946216939680868e-07,-1.646072722762008e-05
h046_dual_q2regime_pub12_priv8_a0.58_0.44_-0.1_c65_276f567a,submission_h046_dual_q2regime_pub12_priv8_a0.58_0.44_-0.1_c65_276f567a.csv,/Users/kbsoo/Downloads/cl2/hitl/h046_q2_bifurcated_regime_decoder_jepa/submission_h046_dual_q2regime_pub12_priv8_a0.58_0.44_-0.1_c65_276f567a.csv,dual_q2regime_pub12_priv8_a0.58_0.44_-0.1,dual_q2regime_pub12_priv8_a0.58_0.44_-0.1,3,65,65,0.0041132907492420386,0.04305671614590323,0.018531076661199297,0.25965423087007267,-0.00015990614708299153,0.0006932279049091947,-8.51776729290173e-07,-1.6361659257641037e-05
h046_dual_q2regime_pub12_priv8_a0.66_0.08_-0.03_c65_297c0cbd,submission_h046_dual_q2regime_pub12_priv8_a0.66_0.08_-0.03_c65_297c0cbd.csv,/Users/kbsoo/Downloads/cl2/hitl/h046_q2_bifurcated_regime_decoder_jepa/submission_h046_dual_q2regime_pub12_priv8_a0.66_0.08_-0.03_c65_297c0cbd.csv,dual_q2regime_pub12_priv8_a0.66_0.08_-0.03,dual_q2regime_pub12_priv8_a0.66_0.08_-0.03,3,65,65,0.004407707735071531,0.048488496918805524,0.019900505096837433,0.2954686075418076,-0.00017483878426897203,0.0007688961046040626,2.342723259452259e-06,-1.478390015128477e-05
h046_dual_q2regime_pub12_priv8_a0.66_0.08_-0.06_c65_85dd7762,submission_h046_dual_q2regime_pub12_priv8_a0.66_0.08_-0.06_c65_85dd7762.csv,/Users/kbsoo/Downloads/cl2/hitl/h046_q2_bifurcated_regime_decoder_jepa/submission_h046_dual_q2regime_pub12_priv8_a0.66_0.08_-0.06_c65_85dd7762.csv,dual_q2regime_pub12_priv8_a0.66_0.08_-0.06,dual_q2regime_pub12_priv8_a0.66_0.08_-0.06,3,65,65,0.004422302995543977,0.048488496918805524,0.01996192635115108,0.2954686075418076,-0.00017468356496341166,0.0007685154596176122,2.3730108803357106e-06,-1.4711838038063088e-05
h046_dual_q2regime_pub12_priv8_a0.66_0.08_-0.1_c65_a0c98130,submission_h046_dual_q2regime_pub12_priv8_a0.66_0.08_-0.1_c65_a0c98130.csv,/Users/kbsoo/Downloads/cl2/hitl/h046_q2_bifurcated_regime_decoder_jepa/submission_h046_dual_q2regime_pub12_priv8_a0.66_0.08_-0.1_c65_a0c98130.csv,dual_q2regime_pub12_priv8_a0.66_0.08_-0.1,dual_q2regime_pub12_priv8_a0.66_0.08_-0.1,3,65,65,0.0044417616701139615,0.048488496918805524,0.020043821356902598,0.2954686075418076,-0.0001744704106709701,0.0007710416171327831,2.4158558450136248e-06,-1.4612770068084044e-05
h046_dual_q2regime_pub12_priv8_a0.66_0.14_-0.03_c65_142d6812,submission_h046_dual_q2regime_pub12_priv8_a0.66_0.14_-0.03_c65_142d6812.csv,/Users/kbsoo/Downloads/cl2/hitl/h046_q2_bifurcated_regime_decoder_jepa/submission_h046_dual_q2regime_pub12_priv8_a0.66_0.14_-0.03_c65_142d6812.csv,dual_q2regime_pub12_priv8_a0.66_0.14_-0.03,dual_q2regime_pub12_priv8_a0.66_0.14_-0.03,3,65,65,0.004440217776430057,0.048488496918805524,0.020045271131649993,0.2954686075418076,-0.00017517350575166688,0.0007767658074618764,2.139700158944699e-06,-1.501657580222594e-05
h046_dual_q2regime_pub12_priv8_a0.66_0.14_-0.06_c65_b1739aad,submission_h046_dual_q2regime_pub12_priv8_a0.66_0.14_-0.06_c65_b1739aad.csv,/Users/kbsoo/Downloads/cl2/hitl/h046_q2_bifurcated_regime_decoder_jepa/submission_h046_dual_q2regime_pub12_priv8_a0.66_0.14_-0.06_c65_b1739aad.csv,dual_q2regime_pub12_priv8_a0.66_0.14_-0.06,dual_q2regime_pub12_priv8_a0.66_0.14_-0.06,3,65,65,0.004454813036902502,0.048488496918805524,0.020106692385963642,0.2954686075418076,-0.00017501828644610648,0.0007741346854869256,2.1699877798281503e-06,-1.4944513689004258e-05
h046_dual_q2regime_pub12_priv8_a0.66_0.14_-0.1_c65_bc3a0a1c,submission_h046_dual_q2regime_pub12_priv8_a0.66_0.14_-0.1_c65_bc3a0a1c.csv,/Users/kbsoo/Downloads/cl2/hitl/h046_q2_bifurcated_regime_decoder_jepa/submission_h046_dual_q2regime_pub12_priv8_a0.66_0.14_-0.1_c65_bc3a0a1c.csv,dual_q2regime_pub12_priv8_a0.66_0.14_-0.1,dual_q2regime_pub12_priv8_a0.66_0.14_-0.1,3,65,65,0.004474271711472487,0.048488496918805524,0.02018858739171516,0.2954686075418076,-0.00017480513215366496,0.0007713078872349027,2.212832744506064e-06,-1.4845445719025217e-05
