decision,selected_candidate_id,root_uploadsafe_path,worldview,candidate_id,spec_name,mode,target_group,fit_feature_set,fit_alpha,k,alpha,cap,selected_cells,changed_cells_vs_h057,changed_rows_vs_h057,model_pred_delta_vs_h057,posterior_delta_vs_h057,hard_diag_delta_vs_h057,anti_h088_direction_rate,h057_positive_align_rate,selected_toxic_mean,selected_conflict_rate,selected_safe_cell_mean,mean_bad_same_rank,cos_h088_direction,cos_h057_vs_h042_direction,cos_h057_vs_h050_direction,max_positive_bad_cosine,mean_abs_prob_move_vs_h057,max_abs_prob_move_vs_h057,selected_subjects,selected_rows,h097_score,file,resolved_path,Q1_changed_vs_h057,Q2_changed_vs_h057,Q3_changed_vs_h057,S1_changed_vs_h057,S2_changed_vs_h057,S3_changed_vs_h057,S4_changed_vs_h057,bad_cos_submission_h010_objectiv,bad_cos_submission_e216_maskfam,bad_cos_submission_e323_5508f966,bad_cos_submission_jepa_latent_q,bad_cos_submission_jepa_latent_r,bad_cos_submission_lejepa_target,bad_cos_submission_ordinal_q_con,path,rows,keys_match,duplicate_keys,nan_cells,min_prob,max_prob,changed_cells_vs_h057_validation,upload_safe,h102_cum_bad_max_pos,h102_cum_bad_weighted_pos,h102_cum_h088_axis_cos,h102_cum_good_max_cos,h102_cum_good_mean_cos,h102_cum_good_bad_margin,route_basis_pred_delta_vs_h057,selected_mean_residual_toxicity,selected_mean_residual_safety,selected_mean_residual_gap,selected_mean_antidote_score,selected_same_bad_residual,selected_opp_bad_residual,selected_same_good_residual,selected_opp_good_residual,selected_h111_cells,selected_h108_rejected_cells,selected_h109_cells,selected_mean_family_count,h112_information_mass,h112_score,h118_h131_overlap_cells,h118_h131_cosine,h118_h130_overlap_cells,h118_h130_cosine,h118_h129_overlap_cells,h118_h129_cosine,h118_h128_overlap_cells,h118_h128_cosine,h118_h127_overlap_cells,h118_h127_cosine,h118_h126_overlap_cells,h118_h126_cosine,h118_h124_overlap_cells,h118_h124_cosine,h118_h122_overlap_cells,h118_h122_cosine,h118_h088_overlap_cells,h118_h088_cosine,h118_h018_overlap_cells,h118_h018_cosine,h118_h132_overlap_cells,h118_h132_cosine,h118_h133_overlap_cells,h118_h133_cosine,h118_h134_overlap_cells,h118_h134_cosine,h118_h135_overlap_cells,h118_h135_cosine,h118_zero_curv,h118_curv_pred_delta_vs_h057,h118_curv_marginal_vs_zero,h118_mean_forbidden_same,h118_max_forbidden_same,h118_mean_forbidden_pressure,h118_mean_veto_score,h118_selected_rows,h136_start_field,h136_cell_pool,h136_bundle_pool,h136_combo_key,h136_combo_bundles,h136_combo_rows,h136_combo_targets,h136_combo_fracs,h136_component_gain,h136_delta_route,h136_delta_h098,h136_delta_curv_marg,h136_delta_h088,h136_delta_margin,h136_route_benefit,h136_toxicity_shadow,h136_conservation_credit,h136_factor_score,h136_benefit_toxicity_ratio,h136_mean_bundle_score,h136_bundle_size_total,h136_combo_score,h118_score,h136_worldview,h136_fit_feature_set,h136_fit_alpha,h136_fit_score,h136_score,root_path,root_rows,root_keys_match,root_duplicate_keys,root_nan_cells,root_min_prob,root_max_prob,root_changed_cells_vs_h057_validation,root_upload_safe
promote_h136_benefit_toxicity_factorized_solver,h136_h132_factorized_route_pareto_dc9dd2c5,/Users/kbsoo/Downloads/cl2/submission_h136_factorized_dc9dd2c5_uploadsafe.csv,test whether H135's route-heavy field remains valid after removing dominated toxic completions,h136_h132_factorized_route_pareto_dc9dd2c5,h132_factorized_route_pareto,public_residual_toxicity_solver,forbidden_veto_benefit_toxicity_route_pareto,state_core,0.1,33,1.0,0.2,26,26,21,-2.7358028241525334e-05,-5.174696150370698e-06,-2.4716664069799158e-06,0.5,0.6153846153846154,0.4394043956043957,0.3076923076923077,0.2869344395604395,0.37970329670329667,-0.02637324212383906,0.14857581195231628,0.06546050669951656,0.0,8.825738671188401e-05,0.03706146565254731,7,"53,55,59,70,79,93,101,102,103,135,136,137,144,145,148,149,150,151,164,188,205",0.21795113415290604,submission_h136_h132_factorized_route_pareto_dc9dd2c5.csv,/Users/kbsoo/Downloads/cl2/hitl/h136_benefit_toxicity_factorized_solver_hsjepa/submission_h136_h132_factorized_route_pareto_dc9dd2c5.csv,5,0,5,9,5,0,2,-0.15225056500528722,-0.16565030149079735,-0.16411057894418227,-0.1344553272384815,-0.15285379940431637,-0.1754780491952749,-0.16577444189603568,/Users/kbsoo/Downloads/cl2/hitl/h136_benefit_toxicity_factorized_solver_hsjepa/submission_h136_h132_factorized_route_pareto_dc9dd2c5.csv,250,True,0,0,4.939277944527429e-06,0.9999967514907456,26,True,0.0,0.0,-0.062132664419270144,0.1594410504482923,0.1498098050026506,0.1594410504482923,-0.0007622935975881549,0.41090752747252746,0.6780394692307692,0.2671319417582418,0.805591208791209,0.0015594206774189883,5.826501511092025,0.06183998003636005,5.717008639914496,12,6,3,2.8076923076923075,0.6621153846153844,0.4473897063887709,26,0.8869041369647082,24,0.8515766280854768,19,0.8864775871677869,26,0.8721396049854884,25,0.8836808939376404,24,0.882312649974808,23,0.8822862089048882,21,0.8754262322221563,19,-0.062132664419270144,26,-0.049488500984229286,26,0.9759229287864075,23,0.9694187590169286,26,0.9692722019244941,26,0.9835283114423455,-0.0002616634510263019,-0.00021734753582728587,4.431591519901603e-05,0.0,0.0,0.0,1.0,21,h132,11,30,r164_S1S4_f0p5,1,164,"S1,S4",0.5,0.007294094045219465,-5.68624317348334e-05,4.727582695529357e-06,-1.6918092084477077e-06,0.007503295352976634,-0.016634791862326637,0.013011578716708267,0.009703688945032343,0.0011129633429208588,0.004420853114596782,1.3408897842381442,0.6166966711260954,2.0,0.00808087762306732,0.40019108444575663,test whether H135's route-heavy field remains valid after removing dominated toxic completions,route_curvature,30.0,0.001054772929083395,0.3110959034009554,/Users/kbsoo/Downloads/cl2/submission_h136_factorized_dc9dd2c5_uploadsafe.csv,250,True,0,0,4.939277944527429e-06,0.9999967514907456,26,True
