start_name,spec_name,route,h098,curv_marg,badw,badmax,h088,margin,start_cells,cell_pool,bundle_pool
h132,h132_factorized_shadow_clip,-0.0007054311658533215,-3.208561093705469e-05,4.600772440746374e-05,0.0,0.0,-0.06963595977224678,0.17607584231061893,26,11,36
h132,h132_factorized_margin_knee,-0.0007054311658533215,-3.208561093705469e-05,4.600772440746374e-05,0.0,0.0,-0.06963595977224678,0.17607584231061893,26,11,39
h132,h132_factorized_route_pareto,-0.0007054311658533215,-3.208561093705469e-05,4.600772440746374e-05,0.0,0.0,-0.06963595977224678,0.17607584231061893,26,11,30
