row,h133_row_bundle_sources,h133_row_bundle_targets,h133_row_bundle_contradiction,h133_row_bundle_witness,h133_row_bundle_bad_same,h133_row_bundle_shortcut,h133_row_bundle_health,h133_row_bundle_source_strength,h134_q1_op_count,h134_q1_op_toxicity,h134_q1_old_abs,h134_q1_removed_abs,h134_q1_state,h134_q1_changed,h134_row_conversion_pressure
135,"h131_plus_mixed_bundle_eraser,h131_plus_qbundle_eraser,h131_plus_witness_q1_eraser","Q1,Q3",0.5682663885714285,1.0,0.5309206349206348,0.5815428571428571,0.5799047619047619,0.5612857142857143,1.0,0.5363344081142857,0.060458895239622,0.060458895239622,half,1.0,0.6628345321074286
70,"h131_plus_mixed_bundle_eraser,h131_plus_qbundle_eraser,h131_plus_witness_q1_eraser","Q1,Q3",0.5304253085714286,1.0,0.4644126984126984,0.5370571428571429,0.7371428571428571,0.7825000000000001,1.0,0.3179766448190476,0.0171904028812193,0.0171904028812193,off,1.0,0.635968001855619
164,"h131_plus_mixed_bundle_eraser,h131_plus_qbundle_eraser,h131_plus_witness_q1_eraser","Q1,S1,S4",0.5663820495238094,1.0,0.5296507936507936,0.6750285714285714,0.6025714285714286,0.8113121693121693,0.0,0.0,0.0,0.0,,0.0,0.40899656350476193
196,"h131_plus_qbundle_eraser,h131_plus_witness_q1_eraser",Q1,0.5332608228571428,1.0,0.5051746031746032,0.5422285714285714,0.61,0.6017619047619047,0.0,0.0,0.0,0.0,,0.0,0.3997982035809524
131,"h131_plus_qbundle_eraser,h131_plus_witness_q1_eraser",Q1,0.3544827542857143,1.0,0.25736507936507935,0.3145142857142857,0.9104761904761905,0.6311428571428571,0.0,0.0,0.0,0.0,,0.0,0.3779203269333334
207,"h131_plus_qbundle_eraser,h131_plus_witness_q1_eraser",Q1,0.3616459771428572,1.0,0.2591428571428571,0.3164571428571429,0.8622857142857144,0.6469047619047619,0.0,0.0,0.0,0.0,,0.0,0.3763939179428572
79,h131_plus_qbundle_eraser,Q1,0.2354395542857143,0.0,0.2905714285714286,0.24417142857142857,0.661047619047619,0.5802857142857143,1.0,0.2013717705523809,0.0079362335431092,0.0079362335431092,off,1.0,0.3236910201439999
59,h131_plus_qbundle_eraser,Q1,0.2259179695238095,0.0,0.2909523809523809,0.24485714285714283,0.6308571428571428,0.7603809523809524,1.0,0.1973519037333333,0.0165897446404219,0.0165897446404219,off,1.0,0.31745280473219045
