candidate_id,spec_name,mode,target_group,worldview,fit_feature_set,fit_alpha,k,alpha,cap,selected_cells,changed_cells_vs_h057,changed_rows_vs_h057,model_pred_delta_vs_h057,posterior_delta_vs_h057,hard_diag_delta_vs_h057,anti_h088_direction_rate,h057_positive_align_rate,selected_toxic_mean,selected_conflict_rate,selected_safe_cell_mean,mean_bad_same_rank,cos_h088_direction,cos_h057_vs_h042_direction,cos_h057_vs_h050_direction,max_positive_bad_cosine,mean_abs_prob_move_vs_h057,max_abs_prob_move_vs_h057,selected_subjects,selected_rows,h097_score,file,resolved_path,Q1_changed_vs_h057,Q2_changed_vs_h057,Q3_changed_vs_h057,S1_changed_vs_h057,S2_changed_vs_h057,S3_changed_vs_h057,S4_changed_vs_h057,bad_cos_submission_h010_objectiv,bad_cos_submission_e216_maskfam,bad_cos_submission_e323_5508f966,bad_cos_submission_jepa_latent_q,bad_cos_submission_jepa_latent_r,bad_cos_submission_lejepa_target,bad_cos_submission_ordinal_q_con,path,rows,keys_match,duplicate_keys,nan_cells,min_prob,max_prob,changed_cells_vs_h057_validation,upload_safe,h102_cum_bad_max_pos,h102_cum_bad_weighted_pos,h102_cum_h088_axis_cos,h102_cum_good_max_cos,h102_cum_good_mean_cos,h102_cum_good_bad_margin,route_basis_pred_delta_vs_h057,selected_mean_residual_toxicity,selected_mean_residual_safety,selected_mean_residual_gap,selected_mean_antidote_score,selected_same_bad_residual,selected_opp_bad_residual,selected_same_good_residual,selected_opp_good_residual,selected_h111_cells,selected_h108_rejected_cells,selected_h109_cells,selected_mean_family_count,h112_information_mass,h112_score,h118_h131_overlap_cells,h118_h131_cosine,h118_h130_overlap_cells,h118_h130_cosine,h118_h129_overlap_cells,h118_h129_cosine,h118_h128_overlap_cells,h118_h128_cosine,h118_h127_overlap_cells,h118_h127_cosine,h118_h126_overlap_cells,h118_h126_cosine,h118_h124_overlap_cells,h118_h124_cosine,h118_h122_overlap_cells,h118_h122_cosine,h118_h088_overlap_cells,h118_h088_cosine,h118_h018_overlap_cells,h118_h018_cosine,h118_h132_overlap_cells,h118_h132_cosine,h118_h133_overlap_cells,h118_h133_cosine,h118_h134_overlap_cells,h118_h134_cosine,h118_h135_overlap_cells,h118_h135_cosine,h118_zero_curv,h118_curv_pred_delta_vs_h057,h118_curv_marginal_vs_zero,h118_mean_forbidden_same,h118_max_forbidden_same,h118_mean_forbidden_pressure,h118_mean_veto_score,h118_selected_rows,h136_start_field,h136_cell_pool,h136_bundle_pool,h136_combo_key,h136_combo_bundles,h136_combo_rows,h136_combo_targets,h136_combo_fracs,h136_component_gain,h136_delta_route,h136_delta_h098,h136_delta_curv_marg,h136_delta_h088,h136_delta_margin,h136_route_benefit,h136_toxicity_shadow,h136_conservation_credit,h136_factor_score,h136_benefit_toxicity_ratio,h136_mean_bundle_score,h136_bundle_size_total,h136_combo_score,h118_score,h136_worldview,h136_fit_feature_set,h136_fit_alpha,h136_fit_score,h136_score
h136_h132_factorized_route_pareto_dc9dd2c5,h132_factorized_route_pareto,public_residual_toxicity_solver,forbidden_veto_benefit_toxicity_route_pareto,test whether H135's route-heavy field remains valid after removing dominated toxic completions,state_core,0.1,33,1.0,0.2,26,26,21,-2.7358028241525334e-05,-5.174696150370698e-06,-2.4716664069799158e-06,0.5,0.6153846153846154,0.4394043956043957,0.3076923076923077,0.2869344395604395,0.37970329670329667,-0.02637324212383906,0.14857581195231628,0.06546050669951656,0.0,8.825738671188401e-05,0.03706146565254731,7,"53,55,59,70,79,93,101,102,103,135,136,137,144,145,148,149,150,151,164,188,205",0.21795113415290604,submission_h136_h132_factorized_route_pareto_dc9dd2c5.csv,/Users/kbsoo/Downloads/cl2/hitl/h136_benefit_toxicity_factorized_solver_hsjepa/submission_h136_h132_factorized_route_pareto_dc9dd2c5.csv,5,0,5,9,5,0,2,-0.15225056500528722,-0.16565030149079735,-0.16411057894418227,-0.1344553272384815,-0.15285379940431637,-0.1754780491952749,-0.16577444189603568,/Users/kbsoo/Downloads/cl2/hitl/h136_benefit_toxicity_factorized_solver_hsjepa/submission_h136_h132_factorized_route_pareto_dc9dd2c5.csv,250,True,0,0,4.939277944527429e-06,0.9999967514907456,26,True,0.0,0.0,-0.062132664419270144,0.1594410504482923,0.1498098050026506,0.1594410504482923,-0.0007622935975881549,0.41090752747252746,0.6780394692307692,0.2671319417582418,0.805591208791209,0.0015594206774189883,5.826501511092025,0.06183998003636005,5.717008639914496,12,6,3,2.8076923076923075,0.6621153846153844,0.4473897063887709,26,0.8869041369647082,24,0.8515766280854768,19,0.8864775871677869,26,0.8721396049854884,25,0.8836808939376404,24,0.882312649974808,23,0.8822862089048882,21,0.8754262322221563,19,-0.062132664419270144,26,-0.049488500984229286,26,0.9759229287864075,23,0.9694187590169286,26,0.9692722019244941,26,0.9835283114423455,-0.0002616634510263019,-0.00021734753582728587,4.431591519901603e-05,0.0,0.0,0.0,1.0,21,h132,11,30,r164_S1S4_f0p5,1,164,"S1,S4",0.5,0.007294094045219465,-5.68624317348334e-05,4.727582695529357e-06,-1.6918092084477077e-06,0.007503295352976634,-0.016634791862326637,0.013011578716708267,0.009703688945032343,0.0011129633429208588,0.004420853114596782,1.3408897842381442,0.6166966711260954,2.0,0.00808087762306732,0.40019108444575663,test whether H135's route-heavy field remains valid after removing dominated toxic completions,route_curvature,30.0,0.001054772929083395,0.3110959034009554
h136_h132_factorized_route_pareto_9ee16065,h132_factorized_route_pareto,public_residual_toxicity_solver,forbidden_veto_benefit_toxicity_route_pareto,test whether H135's route-heavy field remains valid after removing dominated toxic completions,state_core,0.1,33,1.0,0.2,27,27,21,-2.892178774621429e-05,-4.915339986991137e-06,-2.1803966417727498e-06,0.5185185185185185,0.6296296296296297,0.44009841269841277,0.3333333333333333,0.2740934687830687,0.4011322751322751,-0.026472330585169134,0.15245337428881747,0.07009731330065215,0.0,9.375095013137758e-05,0.03706146565254731,7,"53,55,59,70,79,93,101,102,103,135,136,137,144,145,148,149,150,151,164,188,205",0.22460078115991397,submission_h136_h132_factorized_route_pareto_9ee16065.csv,/Users/kbsoo/Downloads/cl2/hitl/h136_benefit_toxicity_factorized_solver_hsjepa/submission_h136_h132_factorized_route_pareto_9ee16065.csv,5,0,5,9,5,0,3,-0.15431875936122955,-0.16720463098867042,-0.16532668682298088,-0.13563010381194657,-0.15364150425795076,-0.17661587443702417,-0.16612341577359555,/Users/kbsoo/Downloads/cl2/hitl/h136_benefit_toxicity_factorized_solver_hsjepa/submission_h136_h132_factorized_route_pareto_9ee16065.csv,250,True,0,0,4.939277944527429e-06,0.9999967514907456,27,True,0.0,0.0,-0.06087282219694603,0.1578786901959078,0.1484757838631068,0.1578786901959078,-0.0007615489137907571,0.4134257037037037,0.6785622395767198,0.2651365358730159,0.810107724867725,0.0015016643560331,5.627338064412896,0.05954961040538375,5.521723190455749,13,7,3,2.925925925925926,0.6913888888888888,0.4553138400128147,26,0.8778212789185635,24,0.8315737077568376,19,0.8656548685016312,26,0.8631548552918773,25,0.8746816180516193,24,0.8733606012057261,23,0.8733381691117794,21,0.8667408069389734,20,-0.06087282219694603,27,-0.04847137351107337,26,0.9659284219883438,23,0.9598531828899951,27,0.9796712434005257,27,0.9954927325830312,-0.0002616634510263019,-0.0002174682919608426,4.419515906545928e-05,0.0,0.0,0.0,1.0,21,h132,11,30,r164_S1S4_f0p5|r135_S4Q3_f0p35,2,"164,135","S1,S4;S4,Q3","0.5,0.35",0.007551066646135327,-5.611774793743557e-05,3.1638231908404004e-06,-1.8125653420044546e-06,0.008763137575300749,-0.018197152114711124,0.013041067768292627,0.010326200487952377,0.0013039762798150822,0.004018843560155333,1.2629104500340902,0.5844559001304905,4.0,0.007667485445316798,0.3999576933064406,test whether H135's route-heavy field remains valid after removing dominated toxic completions,route_curvature,30.0,0.001054772929083395,0.3102472316883144
h136_h132_factorized_route_pareto_1722f066,h132_factorized_route_pareto,public_residual_toxicity_solver,forbidden_veto_benefit_toxicity_route_pareto,test whether H135's route-heavy field remains valid after removing dominated toxic completions,state_core,0.1,33,1.0,0.2,28,28,22,-2.673877762586149e-05,-5.089860618605456e-06,-2.3551595362907124e-06,0.5,0.5714285714285714,0.45370102040816335,0.2857142857142857,0.3039566204081633,0.3653367346938775,-0.02494805032092884,0.14795259948056044,0.06518592765702877,0.0,9.229502649720292e-05,0.03706146565254731,7,"53,55,59,70,79,93,101,102,103,131,135,136,137,144,145,148,149,150,151,164,188,205",0.21156631316314317,submission_h136_h132_factorized_route_pareto_1722f066.csv,/Users/kbsoo/Downloads/cl2/hitl/h136_benefit_toxicity_factorized_solver_hsjepa/submission_h136_h132_factorized_route_pareto_1722f066.csv,5,0,5,10,6,0,2,-0.15202392350348023,-0.16520030215653989,-0.16373620264922942,-0.13516561864609225,-0.15338425706288733,-0.176612240146266,-0.1656404563591579,/Users/kbsoo/Downloads/cl2/hitl/h136_benefit_toxicity_factorized_solver_hsjepa/submission_h136_h132_factorized_route_pareto_1722f066.csv,250,True,0,0,4.939277944527429e-06,0.9999967514907456,28,True,0.0,0.0,-0.06265462547568194,0.1588552698090113,0.14925940920998443,0.1588552698090113,-0.0007597898801902236,0.41679139795918363,0.666686810612245,0.24989541265306123,0.7730794897959186,0.01502174591869752,5.415677230705897,0.07340292996834938,5.31301850163599,13,6,3,2.75,0.69875,0.443076170387412,26,0.88364568331763,24,0.8484479664253385,19,0.883220700649203,26,0.8689353956936562,25,0.8804342823685944,24,0.8790710652844799,23,0.8790447213580925,21,0.8722099479810046,21,-0.06265462547568194,28,-0.04956076501398968,26,0.9723374233252974,23,0.9658571496397627,26,0.9657111309927701,26,0.9799148640810632,-0.0002616634510263019,-0.00021672081160527593,4.4942639421025965e-05,0.0,0.0,0.0,1.0,22,h132,11,30,r164_S1S4_f0p5|r131_S1S2_f0p35,2,"164,131","S1,S4;S1,S2","0.5,0.35",0.006655872468497749,-5.435871433690214e-05,5.346833311193201e-06,-1.0650849864377726e-06,0.006981334296564834,-0.017220572501607634,0.012584214131299443,0.009832920265981905,0.0013687661746450436,0.004120060039962582,1.2798042200170916,0.6091213725843279,4.0,0.007497814190601941,0.38911683212902226,test whether H135's route-heavy field remains valid after removing dominated toxic completions,route_curvature,30.0,0.001054772929083395,0.3047951145102548
h136_h132_factorized_shadow_clip_6eb735ed,h132_factorized_shadow_clip,public_residual_toxicity_solver,forbidden_veto_benefit_toxicity_shadow_clip,"route benefit is real, but H135 overdrives toxic shadow; clip at the benefit/toxicity Pareto knee",state_core,0.1,33,1.0,0.2,26,26,21,-2.932788187269943e-05,-5.674456203545503e-06,-2.838313566973995e-06,0.5,0.6153846153846154,0.4394043956043957,0.3076923076923077,0.2869344395604395,0.37970329670329667,-0.026743997382322412,0.14867426960106955,0.062320731000533876,0.0,8.453794252571873e-05,0.03706146565254731,7,"53,55,59,70,79,93,101,102,103,135,136,137,144,145,148,149,150,151,164,188,205",0.21801603977522901,submission_h136_h132_factorized_shadow_clip_6eb735ed.csv,/Users/kbsoo/Downloads/cl2/hitl/h136_benefit_toxicity_factorized_solver_hsjepa/submission_h136_h132_factorized_shadow_clip_6eb735ed.csv,5,0,5,9,5,0,2,-0.15452869569522765,-0.16927155086843068,-0.16762982881044333,-0.13722208529600372,-0.15538846675888565,-0.17958585719604664,-0.1676214423631496,/Users/kbsoo/Downloads/cl2/hitl/h136_benefit_toxicity_factorized_solver_hsjepa/submission_h136_h132_factorized_shadow_clip_6eb735ed.csv,250,True,0,0,4.939277944527429e-06,0.9999967514907456,26,True,0.0,0.0,-0.0654182087131125,0.1668501819259997,0.15668425792583215,0.1668501819259997,-0.0007386011410752332,0.41090752747252746,0.6780394692307692,0.2671319417582418,0.805591208791209,0.0015594206774189883,5.826501511092025,0.06183998003636005,5.717008639914496,12,6,3,2.8076923076923075,0.6621153846153844,0.4456402592362941,26,0.9005546148620076,24,0.8731790899701428,19,0.8960494506493856,26,0.8857230784796588,25,0.8971291400605401,24,0.8956395988334049,23,0.895601469385148,21,0.888055387118908,19,-0.0654182087131125,26,-0.05278219057669164,26,0.9909435085915826,23,0.9832457902192172,26,0.978300609209304,26,0.9806347065288368,-0.0002616634510263019,-0.00021657914896372693,4.508430206257496e-05,0.0,0.0,0.0,1.0,21,h132,11,36,r164_S1S4_f0p25,1,164,"S1,S4",0.25,0.004254651527891265,-3.316997522191168e-05,2.757729064355261e-06,-9.234223448887757e-07,0.004217751059134273,-0.009225660384619222,0.007920904819460865,0.005440676324646914,0.0012163794644274508,0.0036966079592414026,1.4558674126065565,0.6166966711260954,2.0,0.0064651457277475925,0.3977913242875499,"route benefit is real, but H135 overdrives toxic shadow; clip at the benefit/toxicity Pareto knee",route_curvature,30.0,0.001054772929083395,0.3039119774773377
h136_h132_factorized_margin_knee_85e98a92,h132_factorized_margin_knee,public_residual_toxicity_solver,forbidden_veto_benefit_toxicity_margin_knee,public equation prefers a margin-preserving row-vector assignment over H135's route-heavy completion,state_core,0.1,32,1.0,0.2,27,27,21,-3.089164137738871e-05,-5.415100040165943e-06,-2.547043801766829e-06,0.5185185185185185,0.6296296296296297,0.44009841269841277,0.3333333333333333,0.2740934687830687,0.4011322751322751,-0.02682596538959154,0.15262523483211413,0.06716059164554156,0.0,9.00315059452123e-05,0.03706146565254731,7,"53,55,59,70,79,93,101,102,103,135,136,137,144,145,148,149,150,151,164,188,205",0.22470326578851946,submission_h136_h132_factorized_margin_knee_85e98a92.csv,/Users/kbsoo/Downloads/cl2/hitl/h136_benefit_toxicity_factorized_solver_hsjepa/submission_h136_h132_factorized_margin_knee_85e98a92.csv,5,0,5,9,5,0,3,-0.15655948623729907,-0.17073897158784115,-0.16874710499440365,-0.13832515929490652,-0.15608035415195473,-0.1806060729017826,-0.1678582561731822,/Users/kbsoo/Downloads/cl2/hitl/h136_benefit_toxicity_factorized_solver_hsjepa/submission_h136_h132_factorized_margin_knee_85e98a92.csv,250,True,0,0,4.939277944527429e-06,0.9999967514907456,27,True,0.0,0.0,-0.06392358385496111,0.16479983423194736,0.15490104295410992,0.16479983423194736,-0.0007378564572778349,0.4134257037037037,0.6785622395767198,0.2651365358730159,0.810107724867725,0.0015016643560331,5.627338064412896,0.05954961040538375,5.521723190455749,13,7,3,2.925925925925926,0.6913888888888888,0.4535306021828214,26,0.8894549386933892,24,0.8504249226932786,19,0.8726993048171219,26,0.8747481168883336,25,0.8861270127742927,24,0.8846921691068901,23,0.884658599355647,21,0.8774159763079579,20,-0.06392358385496111,27,-0.0515597048213546,26,0.9787297551276437,23,0.9715233083070727,27,0.9877180349720239,27,0.9919914976368552,-0.0002616634510263019,-0.0002167791908670735,4.488426015922839e-05,0.0,0.0,0.0,1.0,21,h132,11,39,r164_S1S4_f0p25|r135_S4Q3_f0p25,2,"164,135","S1,S4;S4,Q3","0.25,0.25",0.004514080537868501,-3.2425291424513416e-05,1.193969559665979e-06,-1.12346424823535e-06,0.00571237591728567,-0.011276008078671573,0.00796228673651361,0.006317952555948039,0.0012638136475283288,0.002908147828093899,1.2602635752232638,0.5844559001304905,4.0,0.005459040305128889,0.39755104340283615,public equation prefers a margin-preserving row-vector assignment over H135's route-heavy completion,route_curvature,30.0,0.001054772929083395,0.3025327860763023
h136_h132_factorized_shadow_clip_a8f27b59,h132_factorized_shadow_clip,public_residual_toxicity_solver,forbidden_veto_benefit_toxicity_shadow_clip,"route benefit is real, but H135 overdrives toxic shadow; clip at the benefit/toxicity Pareto knee",state_core,0.1,33,1.0,0.2,28,28,22,-2.870863125703537e-05,-5.589620671780262e-06,-2.7218066962847916e-06,0.5,0.5714285714285714,0.45370102040816335,0.2857142857142857,0.3039566204081633,0.3653367346938775,-0.025250448423805933,0.14799539850508076,0.06203616432285115,0.0,8.857558231103764e-05,0.03706146565254731,7,"53,55,59,70,79,93,101,102,103,131,135,136,137,144,145,148,149,150,151,164,188,205",0.21162000171688078,submission_h136_h132_factorized_shadow_clip_a8f27b59.csv,/Users/kbsoo/Downloads/cl2/hitl/h136_benefit_toxicity_factorized_solver_hsjepa/submission_h136_h132_factorized_shadow_clip_a8f27b59.csv,5,0,5,10,6,0,2,-0.15425289856400004,-0.16875405333991572,-0.16719198406200425,-0.13792490247980635,-0.15590123253657484,-0.18071698688121962,-0.1674417063477513,/Users/kbsoo/Downloads/cl2/hitl/h136_benefit_toxicity_factorized_solver_hsjepa/submission_h136_h132_factorized_shadow_clip_a8f27b59.csv,250,True,0,0,4.939277944527429e-06,0.9999967514907456,28,True,0.0,0.0,-0.06594212466893477,0.16616784124267123,0.15604349120693614,0.16616784124267123,-0.0007360974236773017,0.41679139795918363,0.666686810612245,0.24989541265306123,0.7730794897959186,0.01502174591869752,5.415677230705897,0.07340292996834938,5.31301850163599,13,6,3,2.75,0.69875,0.44132197342870905,26,0.8968717597150716,24,0.869608188158517,19,0.892385019556847,26,0.8821008775109376,25,0.8934602935337311,24,0.8919768438467253,23,0.8919388703304154,21,0.884423648078055,21,-0.06594212466893477,28,-0.052834376024592206,26,0.9868910043450805,23,0.9792247661086894,26,0.9742998086199611,26,0.9766243605524751,-0.0002616634510263019,-0.0002159628639068986,4.5700587119403306e-05,0.0,0.0,0.0,1.0,22,h132,11,36,r164_S1S4_f0p25|r131_S1S2_f0p25,2,"164,131","S1,S4;S1,S2","0.25,0.25",0.003616172926516388,-3.0666257823980204e-05,3.3769796800193217e-06,-3.0713728806043214e-07,0.0036938351033120043,-0.009908001067947703,0.007495106108829236,0.00559998580193933,0.0014692933144278529,0.0033644136213177587,1.3384149595198345,0.6091213725843279,4.0,0.005805907770311956,0.38671879423754557,"route benefit is real, but H135 overdrives toxic shadow; clip at the benefit/toxicity Pareto knee",route_curvature,30.0,0.001054772929083395,0.2975152788066408
