candidate_id,spec_name,mode,target_group,worldview,fit_feature_set,fit_alpha,k,alpha,cap,selected_cells,changed_cells_vs_h057,changed_rows_vs_h057,model_pred_delta_vs_h057,posterior_delta_vs_h057,hard_diag_delta_vs_h057,anti_h088_direction_rate,h057_positive_align_rate,selected_toxic_mean,selected_conflict_rate,selected_safe_cell_mean,mean_bad_same_rank,cos_h088_direction,cos_h057_vs_h042_direction,cos_h057_vs_h050_direction,max_positive_bad_cosine,mean_abs_prob_move_vs_h057,max_abs_prob_move_vs_h057,selected_subjects,selected_rows,h097_score,file,resolved_path,Q1_changed_vs_h057,Q2_changed_vs_h057,Q3_changed_vs_h057,S1_changed_vs_h057,S2_changed_vs_h057,S3_changed_vs_h057,S4_changed_vs_h057,bad_cos_submission_h010_objectiv,bad_cos_submission_e216_maskfam,bad_cos_submission_e323_5508f966,bad_cos_submission_jepa_latent_q,bad_cos_submission_jepa_latent_r,bad_cos_submission_lejepa_target,bad_cos_submission_ordinal_q_con,path,rows,keys_match,duplicate_keys,nan_cells,min_prob,max_prob,changed_cells_vs_h057_validation,upload_safe,h102_cum_bad_max_pos,h102_cum_bad_weighted_pos,h102_cum_h088_axis_cos,h102_cum_good_max_cos,h102_cum_good_mean_cos,h102_cum_good_bad_margin,route_basis_pred_delta_vs_h057,selected_mean_residual_toxicity,selected_mean_residual_safety,selected_mean_residual_gap,selected_mean_antidote_score,selected_same_bad_residual,selected_opp_bad_residual,selected_same_good_residual,selected_opp_good_residual,selected_h111_cells,selected_h108_rejected_cells,selected_h109_cells,selected_mean_family_count,h112_information_mass,h112_score,h118_h118_overlap_cells,h118_h118_cosine,h118_h120_overlap_cells,h118_h120_cosine,h118_h115_overlap_cells,h118_h115_cosine,h118_h114_overlap_cells,h118_h114_cosine,h118_h112_overlap_cells,h118_h112_cosine,h118_zero_curv,h118_curv_pred_delta_vs_h057,h118_curv_marginal_vs_zero,h118_mean_forbidden_same,h118_max_forbidden_same,h118_mean_forbidden_pressure,h118_mean_veto_score,h118_selected_rows,h121_sensor_threshold,h121_partition_rows,h121_removed_h118_rows,h121_removed_h118_cells,h121_h118_cells_kept,h121_h120_cells_used,h121_mean_row_sensor_rank,h121_h085_action_align_rate,h121_h085_action_contra_rate,h118_score,h121_mode,h121_worldview,h121_fit_feature_set,h121_fit_alpha,h121_fit_score,h121_score
h121_partition_sensor_ge070_d03abb5b,partition_sensor_ge070,public_residual_toxicity_solver,forbidden_veto_replace_high_sensor_rows,high H085 toxic-posterior rows use H120 stage action; other rows keep H118 forbidden-veto action,state_core,0.1,80,1.0,0.24,44,44,31,-3.779645869366431e-05,-1.873425455196283e-06,-6.868622888395903e-07,0.6136363636363636,0.5227272727272727,0.42969870129870136,0.38636363636363635,0.251550135064935,0.5295454545454544,-0.02344559898376436,0.14892108456910502,0.07722790351798733,0.0,0.0001836740625790469,0.03706146565254731,9,"5,14,16,38,40,53,59,61,70,78,79,87,93,96,101,102,112,125,135,136,137,148,150,151,164,172,176,188,196,228,249",0.22659612444310956,submission_h121_partition_sensor_ge070_d03abb5b.csv,/Users/kbsoo/Downloads/cl2/hitl/h121_row_sensor_partition_solver_hsjepa/submission_h121_partition_sensor_ge070_d03abb5b.csv,6,0,11,6,4,9,8,-0.1549203551615722,-0.15781229144746559,-0.16956829983544525,-0.12774983644759164,-0.14954128894096386,-0.17803666378554386,-0.1805964135670496,/Users/kbsoo/Downloads/cl2/hitl/h121_row_sensor_partition_solver_hsjepa/submission_h121_partition_sensor_ge070_d03abb5b.csv,250,True,0,0,4.939277944527429e-06,0.9999967514907456,44,True,0.0,0.0,-0.0392090966536342,0.11339648916395971,0.10400972296214095,0.11339648916395971,-0.0005801278454610012,0.4258736493506493,0.6523650392207793,0.22649138987012984,0.7017833116883118,0.008154872245724505,2.324186183245708,0.07070622625455165,2.232803226878158,20,9,3,2.5681818181818183,0.9385227272727272,0.4619370802059233,32,0.5935160390366798,18,0.5861006065223533,9,0.19095489549450742,5,0.14549332995471495,21,0.546595714964335,-0.0002616634510263019,-0.0002163829673877064,4.528048363859551e-05,0.0,0.0,0.0,1.0,31,0.7,76,15,20,32,18,0.32281818181818184,0.20454545454545456,0.20454545454545456,0.34978906503460866,replace_high_sensor_rows,high H085 toxic-posterior rows use H120 stage action; other rows keep H118 forbidden-veto action,route_curvature,30.0,0.001054772929083395,0.29181470786335506
h121_partition_sensor_ge085_a5a0b63e,partition_sensor_ge085,public_residual_toxicity_solver,forbidden_veto_replace_high_sensor_rows,only the highest H085 toxic-posterior rows override H118 with H120 stage action,state_core,0.1,80,1.0,0.24,48,48,34,-3.2677151679994464e-05,-4.189961616315189e-06,-2.6024688122941364e-06,0.5833333333333334,0.4791666666666667,0.44858333333333333,0.3541666666666667,0.27020122857142853,0.500297619047619,-0.0017955870633057254,0.1439507362940761,0.0746503667095074,0.0,0.00020164804613341007,0.03706146565254731,10,"5,14,16,38,40,53,59,61,70,78,79,87,93,96,101,102,112,125,131,135,136,137,145,148,150,151,164,172,176,188,196,215,228,249",0.2145221028567667,submission_h121_partition_sensor_ge085_a5a0b63e.csv,/Users/kbsoo/Downloads/cl2/hitl/h121_row_sensor_partition_solver_hsjepa/submission_h121_partition_sensor_ge085_a5a0b63e.csv,7,0,11,6,5,9,10,-0.16129043162081058,-0.16398145846637302,-0.1761381735716838,-0.1342638876238092,-0.15457736596319552,-0.1818736133349259,-0.1822247831036521,/Users/kbsoo/Downloads/cl2/hitl/h121_row_sensor_partition_solver_hsjepa/submission_h121_partition_sensor_ge085_a5a0b63e.csv,250,True,0,0,4.939277944527429e-06,0.9999967514907456,48,True,0.0,0.0,-0.035575081288974825,0.10605235073895956,0.09727351967567577,0.10605235073895956,-0.0005745587612011491,0.4195973928571428,0.647831251904762,0.22823385904761906,0.7048825595238095,0.007475299558580795,2.3577872292068247,0.06710662740606545,2.252222806647221,20,9,3,2.375,0.9356249999999999,0.4556917335352746,36,0.657554526045526,18,0.548141724223946,9,0.17858767675853499,5,0.13607043544559225,21,0.5111953721249747,-0.0002616634510263019,-0.00021232327416386646,4.9340176862435435e-05,0.0,0.0,0.0,1.0,34,0.85,38,11,16,36,18,0.29591666666666666,0.1875,0.1875,0.34873157978213204,replace_high_sensor_rows,only the highest H085 toxic-posterior rows override H118 with H120 stage action,route_curvature,30.0,0.001054772929083395,0.2881398890351461
h121_partition_half_add_new_ad145d82,partition_half_add_new,public_residual_toxicity_solver,forbidden_veto_half_add_new_h120_cells,H120 new cells are additive weak row-sensor corrections on top of H118,state_core,0.1,80,1.0,0.24,64,64,45,-1.0443989586852954e-05,-1.9693611053851245e-05,-1.1910860692268678e-05,0.46875,0.359375,0.5002348214285715,0.265625,0.3296250732142857,0.4198660714285714,0.10271400040360516,0.1320522121832166,0.06847999751900245,0.0,0.0002620604795171057,0.03706146565254731,10,"5,12,14,16,38,40,53,55,59,61,62,70,78,79,84,87,93,96,101,102,112,125,131,135,136,137,145,148,150,151,164,172,176,188,195,196,205,207,213,214,215,224,228,236,249",0.1597013982603549,submission_h121_partition_half_add_new_ad145d82.csv,/Users/kbsoo/Downloads/cl2/hitl/h121_row_sensor_partition_solver_hsjepa/submission_h121_partition_half_add_new_ad145d82.csv,8,0,11,8,11,13,13,-0.2075380806373684,-0.22820865488359193,-0.21885841424659905,-0.176072606940685,-0.1948636070794633,-0.21102266416122803,-0.2036790289972239,/Users/kbsoo/Downloads/cl2/hitl/h121_row_sensor_partition_solver_hsjepa/submission_h121_partition_half_add_new_ad145d82.csv,250,True,0,0,4.939277944527429e-06,0.9999967514907456,64,True,0.0,0.0,-0.0034551807533160324,0.08532637234540008,0.07826320210123555,0.08532637234540008,-0.0005527183204980646,0.4009876339285714,0.6315371465178572,0.23054951258928574,0.7066621874999999,0.005606474668935596,2.1529634192622007,0.05554806090159811,2.0424952566452834,20,9,3,1.828125,0.927421875,0.4320316704197647,52,0.9840311179128394,18,0.29733724821704166,9,0.14368600504703832,5,0.10236594338942588,21,0.4112916532194553,-0.0002616634510263019,-0.00021189636551839685,4.976708550790505e-05,0.0,0.0,0.0,1.0,45,1.01,0,0,0,52,18,0.2219375,0.140625,0.140625,0.3423529377684595,half_add_new_h120_cells,H120 new cells are additive weak row-sensor corrections on top of H118,route_curvature,30.0,0.001054772929083395,0.2727576666832867
h121_partition_h120rows_only_9de8ac20,partition_h120rows_only,public_residual_toxicity_solver,forbidden_veto_replace_h120_rows,only rows explicitly selected by H120 are routed to the stage bridge,state_core,0.1,80,1.0,0.24,63,63,45,-1.2817485014118423e-05,-1.7785906378835318e-05,-1.1189769357041522e-05,0.47619047619047616,0.3492063492063492,0.4978784580498867,0.2698412698412698,0.32792954013605435,0.42369614512471626,0.0954551903364388,0.12112424934231862,0.06282233240611636,0.0,0.00029769480878038667,0.03706146565254731,10,"5,12,14,16,38,40,53,55,59,61,62,70,78,79,84,87,93,96,101,102,112,125,131,135,136,137,145,148,150,151,164,172,176,188,195,196,205,207,213,214,215,224,228,236,249",0.158532061614167,submission_h121_partition_h120rows_only_9de8ac20.csv,/Users/kbsoo/Downloads/cl2/hitl/h121_row_sensor_partition_solver_hsjepa/submission_h121_partition_h120rows_only_9de8ac20.csv,7,0,11,8,11,13,13,-0.19833092622795542,-0.2131614918714599,-0.21054571930473498,-0.1651733304473682,-0.18715078622606376,-0.20464100497403845,-0.2025866821043036,/Users/kbsoo/Downloads/cl2/hitl/h121_row_sensor_partition_solver_hsjepa/submission_h121_partition_h120rows_only_9de8ac20.csv,250,True,0,0,4.939277944527429e-06,0.9999967514907456,63,True,0.0,0.0,-0.004012206623569508,0.0744791415700299,0.06941279430376744,0.0744791415700299,-0.0005530797525412067,0.4012962857142856,0.6309058647619046,0.229609579047619,0.705315782312925,0.005695466330347273,2.095541321243435,0.05635182655477584,1.991060291924,20,9,3,1.8412698412698412,0.9276190476190476,0.4314299466504005,51,0.9396880060289516,18,0.42168066852243646,9,0.13738594892148417,5,0.10467780438713992,21,0.3932581606849517,-0.0002616634510263019,-0.00021298779445561087,4.867565657069102e-05,0.0,0.0,0.0,1.0,45,1.01,15,4,1,51,18,0.22546031746031747,0.14285714285714285,0.14285714285714285,0.3422850244486756,replace_h120_rows,only rows explicitly selected by H120 are routed to the stage bridge,route_curvature,30.0,0.001054772929083395,0.27150558701264305
