feature_family,label_task,feature_count,positive_rate,auc,ap,ap_lift_vs_rate
listener_only,listener_responsible,12,0.05523809523809524,0.7121560607465085,0.1195303842131112,0.06429228897501596
listener_only,positive_listener_responsible,12,0.029206349206349208,0.6865616202690022,0.06135779000044528,0.03215144079409607
human_listener_responsibility,listener_responsible,126,0.05523809523809524,0.7037120720553701,0.13249875368829742,0.07726065845020218
human_listener_responsibility,positive_listener_responsible,126,0.029206349206349208,0.6642519976113971,0.07000665035689874,0.04080030115054953
masked_pretext_listener_responsibility,listener_responsible,46,0.05523809523809524,0.6953192590532691,0.13431568214973014,0.0790775869116349
masked_pretext_listener_responsibility,positive_listener_responsible,46,0.029206349206349208,0.5975897147894333,0.04638600371426914,0.01717965450791993
human_plus_masked_pretext_responsibility,listener_responsible,180,0.05523809523809524,0.7008471990483253,0.12638844981408456,0.07115035457598932
human_plus_masked_pretext_responsibility,positive_listener_responsible,180,0.029206349206349208,0.6395982028606364,0.05441201257323991,0.0252056633668907
