candidate_id,spec_name,target_group,value_modes,novelty_bonus,alpha,cap,selected_routes,selected_cells,changed_cells_vs_h057,changed_rows_vs_h057,q2_cells,posterior_delta_vs_h057,hard_delta_vs_h057,source_proxy_delta_vs_h057,responsibility_weighted_delta_vs_h057,max_positive_bad_cosine,source_agree_rate,h082_ratio,mean_bad_same_rank,mean_abs_prob_move_vs_h057,max_abs_prob_move_vs_h057,selected_subjects,selected_rows,route_templates,h087_score,file,resolved_path,Q1_changed_vs_h057,Q2_changed_vs_h057,Q3_changed_vs_h057,S1_changed_vs_h057,S2_changed_vs_h057,S3_changed_vs_h057,S4_changed_vs_h057,bad_cos_submission_h010_objectiv,bad_cos_submission_e216_maskfam,bad_cos_submission_e323_5508f966,bad_cos_submission_jepa_latent_q,bad_cos_submission_jepa_latent_r,bad_cos_submission_lejepa_target,bad_cos_submission_ordinal_q_con,path,rows,keys_match,duplicate_keys,nan_cells,min_prob,max_prob,changed_cells_vs_h057_validation,upload_safe,profile,h092_novelty,h092_score,mean_raw_latent_score,mean_raw_head_score,mean_raw_transition_q,mean_raw_subject_novelty_rank,mean_action_h088_overlap,mean_action_h087_overlap,raw_head_mix,min_cells_for_root,root_uploadsafe_path,root_path,root_rows,root_keys_match,root_duplicate_keys,root_nan_cells,root_min_prob,root_max_prob,root_changed_cells_vs_h057_validation,root_upload_safe
h092_raw_switch_c1160_r205_q125_67a84cd8,raw_switch_c1160_r205_q125,all,"h085_hard_bridge,h085_q,hard_q,hard_source_bridge,q_source_bridge,triad_consensus",raw_dayblock_value_head_switch,1.18,2.15,113,629,629,113,68,-0.0005007095864774663,-4.539911565440713e-05,-3.771913637120447e-07,-0.0005457631013089156,0.0,0.8648648648648649,0.875993640699523,0.38792368839427654,0.005870582659174386,0.12265015683979746,10,"2,4,5,6,8,10,12,14,16,17,19,21,25,26,28,30,31,32,36,38,40,44,50,53,54,55,57,62,63,66,71,74,75,83,84,85,87,89,95,98,99,104,107,109,110,112,113,119,121,122,124,125,126,128,129,130,131,132,133,135,137,138,139,140,142,145,147,150,153,154,155,156,159,160,162,169,172,175,176,180,183,187,189,192,193,195,205,206,207,208,211,213,214,215,217,218,219,221,222,224,228,229,231,234,236,237,238,239,244,245,246,247,249",full_state:58;nonq2_full:7;q1q3_subjective:1;q2_hardtail:7;q2_s3_tail:3;q3_s_stage:20;recovery_route:4;s14_edge:1;s_stage:12,0.5818512345345548,submission_h092_raw_switch_c1160_r205_q125_67a84cd8.csv,/Users/kbsoo/Downloads/cl2/hitl/h092_raw_dayblock_action_latent_hsjepa/submission_h092_raw_switch_c1160_r205_q125_67a84cd8.csv,70,68,86,98,101,104,102,-0.4313025772734067,-0.4358697030474368,-0.4200617646600616,-0.361864704712706,-0.3681458640256685,-0.3168422904469525,-0.3121133328246134,/Users/kbsoo/Downloads/cl2/hitl/h092_raw_dayblock_action_latent_hsjepa/submission_h092_raw_switch_c1160_r205_q125_67a84cd8.csv,250,True,0,0,4.939277944527429e-06,0.999997705521642,629,True,head_switch,raw_dayblock_value_head_switch,0.5553701106198016,0.7274567735271161,0.8465814407762937,0.5451681415929204,0.504424778761062,0.888748419721871,0.9228824273072062,private:45;public:7;q2:61,300,/Users/kbsoo/Downloads/cl2/submission_h092_raw_dayblock_latent_67a84cd8_uploadsafe.csv,/Users/kbsoo/Downloads/cl2/submission_h092_raw_dayblock_latent_67a84cd8_uploadsafe.csv,250,True,0,0,4.939277944527429e-06,0.999997705521642,629,True
