rowweighted_delta_vs_h012,uniform_delta_vs_h012,row_beats_rate,row_p90_delta,candidate_id,mode,target_subset,k,alpha,changed_rows,changed_cells,mean_abs_prob_delta_vs_h012,max_abs_prob_delta_vs_h012,mean_abs_prob_delta_vs_h020,h020_rowweighted_delta_vs_h012,h021_rowweighted_delta_vs_h012,posterior_id,posterior_final_decision,rowperm_public_p,rowperm_hs_kl_p,beats_h020_under_h023,h023_decision,decision_rank,file
-0.002046144016284623,-0.0019865905143627905,0.996,-0.0006468263795891304,gain_all_k1000_a1,gain,all,1000,1.0,249,1000,0.017600391831958783,0.11650517321881637,0.020207483000010355,-0.0002701397931135447,-2.2014174136557526e-05,pareto_top1000_lam0.2_t0.00012,pareto_candidate,0.7540983606557377,0.01639344262295082,True,diagnostic_sensor,1,hitl/h023_hs_pareto_proposal_vector_jepa/submission_h023_gain_all_k1000_a1_cf65d6c4.csv
-0.002025189662691276,-0.0019660068956278277,0.992,-0.0006017888953160942,shift_all_k1000_a1,shift,all,1000,1.0,248,1000,0.017671485205666946,0.11650517321881637,0.020352347830343363,-0.0002701397931135447,-2.2014174136557526e-05,pareto_top1000_lam0.2_t0.00012,pareto_candidate,0.7540983606557377,0.01639344262295082,True,diagnostic_sensor,1,hitl/h023_hs_pareto_proposal_vector_jepa/submission_h023_shift_all_k1000_a1_5d6ccb00.csv
-0.0020221508288538435,-0.001965880317262809,1.0,-0.0006885463710174051,gain_all_k1200_a1.2,gain,all,1200,1.2,250,1200,0.02279832855210621,0.13606236950927642,0.023188908027872008,-0.0002701397931135447,-2.2014174136557526e-05,pareto_top1000_lam0.2_t0.00012,pareto_candidate,0.7540983606557377,0.01639344262295082,True,diagnostic_sensor,1,hitl/h023_hs_pareto_proposal_vector_jepa/submission_h023_gain_all_k1200_a1.2_8a3f41ac.csv
-0.0020148804006134813,-0.001959065765448835,0.996,-0.0006744646854486091,shift_all_k1200_a1.2,shift,all,1200,1.2,249,1200,0.02280228906208042,0.13606236950927642,0.023326699731028404,-0.0002701397931135447,-2.2014174136557526e-05,pareto_top1000_lam0.2_t0.00012,pareto_candidate,0.7540983606557377,0.01639344262295082,True,diagnostic_sensor,1,hitl/h023_hs_pareto_proposal_vector_jepa/submission_h023_shift_all_k1200_a1.2_d6370e80.csv
-0.0020043664591500344,-0.0019495081606915492,1.0,-0.0007298666267116972,gain_all_k1750_a0.75,gain,all,1750,0.75,250,1750,0.015808358759802386,0.09023524046095699,0.017069551020077414,-0.0002701397931135447,-2.2014174136557526e-05,pareto_top1000_lam0.2_t0.00012,pareto_candidate,0.7540983606557377,0.01639344262295082,True,diagnostic_sensor,1,hitl/h023_hs_pareto_proposal_vector_jepa/submission_h023_gain_all_k1750_a0.75_63837b78.csv
-0.0020043664591500344,-0.0019495081606915492,1.0,-0.0007298666267116972,shift_all_k1750_a0.75,shift,all,1750,0.75,250,1750,0.015808358759802386,0.09023524046095699,0.017069551020077414,-0.0002701397931135447,-2.2014174136557526e-05,pareto_top1000_lam0.2_t0.00012,pareto_candidate,0.7540983606557377,0.01639344262295082,True,diagnostic_sensor,1,hitl/h023_hs_pareto_proposal_vector_jepa/submission_h023_shift_all_k1750_a0.75_63837b78.csv
-0.0020019264191332383,-0.0019471644733966827,1.0,-0.0007163243171780996,gain_all_k1500_a0.75,gain,all,1500,0.75,250,1500,0.015606309575488425,0.09023524046095699,0.01706569731929013,-0.0002701397931135447,-2.2014174136557526e-05,pareto_top1000_lam0.2_t0.00012,pareto_candidate,0.7540983606557377,0.01639344262295082,True,diagnostic_sensor,1,hitl/h023_hs_pareto_proposal_vector_jepa/submission_h023_gain_all_k1500_a0.75_402954a2.csv
-0.002000505884728792,-0.0019459562574898484,1.0,-0.0007165532766234186,shift_all_k1500_a0.75,shift,all,1500,0.75,250,1500,0.015599820068615086,0.09023524046095699,0.01706651973253921,-0.0002701397931135447,-2.2014174136557526e-05,pareto_top1000_lam0.2_t0.00012,pareto_candidate,0.7540983606557377,0.01639344262295082,True,diagnostic_sensor,1,hitl/h023_hs_pareto_proposal_vector_jepa/submission_h023_shift_all_k1500_a0.75_d9a53369.csv
-0.001975720349849061,-0.0019205822894154498,1.0,-0.0006724093776141995,gain_all_k1200_a0.75,gain,all,1200,0.75,250,1200,0.014581537872269342,0.09023524046095699,0.017091943542712155,-0.0002701397931135447,-2.2014174136557526e-05,pareto_top1000_lam0.2_t0.00012,pareto_candidate,0.7540983606557377,0.01639344262295082,True,diagnostic_sensor,1,hitl/h023_hs_pareto_proposal_vector_jepa/submission_h023_gain_all_k1200_a0.75_ea1b1a07.csv
-0.001972402984726248,-0.0019144493617702979,0.996,-0.0006218634499834588,gain_all_k1000_a1.2,gain,all,1000,1.2,249,1000,0.02089095586198388,0.13606236950927642,0.0229692798016962,-0.0002701397931135447,-2.2014174136557526e-05,pareto_top1000_lam0.2_t0.00012,pareto_candidate,0.7540983606557377,0.01639344262295082,True,diagnostic_sensor,1,hitl/h023_hs_pareto_proposal_vector_jepa/submission_h023_gain_all_k1000_a1.2_67dbabe8.csv
-0.001968524827512359,-0.0019138593539261687,0.996,-0.0006586627580163168,shift_all_k1200_a0.75,shift,all,1200,0.75,249,1200,0.01458107656456376,0.09023524046095699,0.017192393785035433,-0.0002701397931135447,-2.2014174136557526e-05,pareto_top1000_lam0.2_t0.00012,pareto_candidate,0.7540983606557377,0.01639344262295082,True,diagnostic_sensor,1,hitl/h023_hs_pareto_proposal_vector_jepa/submission_h023_shift_all_k1200_a0.75_936de88c.csv
-0.0019517811257662512,-0.0018942554414171546,0.992,-0.0005777941925087691,shift_all_k1000_a1.2,shift,all,1000,1.2,248,1000,0.020982354887040068,0.13606236950927642,0.02314053875091862,-0.0002701397931135447,-2.2014174136557526e-05,pareto_top1000_lam0.2_t0.00012,pareto_candidate,0.7540983606557377,0.01639344262295082,True,diagnostic_sensor,1,hitl/h023_hs_pareto_proposal_vector_jepa/submission_h023_shift_all_k1000_a1.2_bdce5252.csv
-0.0019271385156971756,-0.001870356795925466,0.996,-0.000607289544127232,gain_all_k1000_a0.75,gain,all,1000,0.75,249,1000,0.01338675496711738,0.09023524046095699,0.017137054122642503,-0.0002701397931135447,-2.2014174136557526e-05,pareto_top1000_lam0.2_t0.00012,pareto_candidate,0.7540983606557377,0.01639344262295082,True,diagnostic_sensor,1,hitl/h023_hs_pareto_proposal_vector_jepa/submission_h023_gain_all_k1000_a0.75_4ee8af77.csv
-0.0019067848601001876,-0.001850465293225941,0.992,-0.0005642446787073882,shift_all_k1000_a0.75,shift,all,1000,0.75,248,1000,0.013434407450005544,0.09023524046095699,0.017249553234788093,-0.0002701397931135447,-2.2014174136557526e-05,pareto_top1000_lam0.2_t0.00012,pareto_candidate,0.7540983606557377,0.01639344262295082,True,diagnostic_sensor,1,hitl/h023_hs_pareto_proposal_vector_jepa/submission_h023_shift_all_k1000_a0.75_e021b733.csv
-0.001878170519801802,-0.0018169991240285256,0.956,-0.00048459800947367546,gain_all_k700_a1,gain,all,700,1.0,239,700,0.01423511080521542,0.11650517321881637,0.01954920532789235,-0.0002701397931135447,-2.2014174136557526e-05,pareto_top1000_lam0.2_t0.00012,pareto_candidate,0.7540983606557377,0.01639344262295082,True,diagnostic_sensor,1,hitl/h023_hs_pareto_proposal_vector_jepa/submission_h023_gain_all_k700_a1_eabc9d9b.csv
-0.001811026472235371,-0.0017515308531284276,0.956,-0.0004658303709590988,gain_all_k700_a1.2,gain,all,700,1.2,239,700,0.016862424649074472,0.13606236950927642,0.021914521080056017,-0.0002701397931135447,-2.2014174136557526e-05,pareto_top1000_lam0.2_t0.00012,pareto_candidate,0.7540983606557377,0.01639344262295082,True,diagnostic_sensor,1,hitl/h023_hs_pareto_proposal_vector_jepa/submission_h023_gain_all_k700_a1.2_4ba1abd3.csv
-0.0018072343160098962,-0.0017567584733235776,1.0,-0.0006543352361267331,gain_all_k1750_a0.6,gain,all,1750,0.6,250,1750,0.012741215214208585,0.07351786832023488,0.015507448712037731,-0.0002701397931135447,-2.2014174136557526e-05,pareto_top1000_lam0.2_t0.00012,pareto_candidate,0.7540983606557377,0.01639344262295082,True,diagnostic_sensor,1,hitl/h023_hs_pareto_proposal_vector_jepa/submission_h023_gain_all_k1750_a0.6_efa7843b.csv
-0.0018072343160098962,-0.0017567584733235776,1.0,-0.0006543352361267331,shift_all_k1750_a0.6,shift,all,1750,0.6,250,1750,0.012741215214208585,0.07351786832023488,0.015507448712037731,-0.0002701397931135447,-2.2014174136557526e-05,pareto_top1000_lam0.2_t0.00012,pareto_candidate,0.7540983606557377,0.01639344262295082,True,diagnostic_sensor,1,hitl/h023_hs_pareto_proposal_vector_jepa/submission_h023_shift_all_k1750_a0.6_efa7843b.csv
-0.0018050074245396144,-0.0017546250699910946,1.0,-0.0006419972638755379,gain_all_k1500_a0.6,gain,all,1500,0.6,250,1500,0.012579476728439036,0.07351786832023488,0.015506931416485015,-0.0002701397931135447,-2.2014174136557526e-05,pareto_top1000_lam0.2_t0.00012,pareto_candidate,0.7540983606557377,0.01639344262295082,True,diagnostic_sensor,1,hitl/h023_hs_pareto_proposal_vector_jepa/submission_h023_gain_all_k1500_a0.6_96dd65c1.csv
-0.0018036419783762983,-0.0017534768782491814,1.0,-0.000642102256346475,shift_all_k1500_a0.6,shift,all,1500,0.6,250,1500,0.012574110881248941,0.07351786832023488,0.015508328702910353,-0.0002701397931135447,-2.2014174136557526e-05,pareto_top1000_lam0.2_t0.00012,pareto_candidate,0.7540983606557377,0.01639344262295082,True,diagnostic_sensor,1,hitl/h023_hs_pareto_proposal_vector_jepa/submission_h023_shift_all_k1500_a0.6_7ca23eaa.csv
-0.0018021148287193133,-0.0017464890474048662,0.956,-0.0003686574247869985,shift_all_k700_a1,shift,all,700,1.0,239,700,0.01447437327307562,0.11650517321881637,0.019950470538513572,-0.0002701397931135447,-2.2014174136557526e-05,pareto_top1000_lam0.2_t0.00012,pareto_candidate,0.7540983606557377,0.01639344262295082,True,diagnostic_sensor,1,hitl/h023_hs_pareto_proposal_vector_jepa/submission_h023_shift_all_k700_a1_605dfb57.csv
-0.0017815237067867011,-0.001730804276042688,1.0,-0.0006035202925237182,gain_all_k1200_a0.6,gain,all,1200,0.6,250,1200,0.011759407122704606,0.07351786832023488,0.015547146915835666,-0.0002701397931135447,-2.2014174136557526e-05,pareto_top1000_lam0.2_t0.00012,pareto_candidate,0.7540983606557377,0.01639344262295082,True,diagnostic_sensor,1,hitl/h023_hs_pareto_proposal_vector_jepa/submission_h023_gain_all_k1200_a0.6_cb4bceb4.csv
-0.0017746198200297553,-0.0017244495111157403,0.996,-0.0005911583997479288,shift_all_k1200_a0.6,shift,all,1200,0.6,249,1200,0.011757939850099439,0.07351786832023488,0.01563247446532895,-0.0002701397931135447,-2.2014174136557526e-05,pareto_top1000_lam0.2_t0.00012,pareto_candidate,0.7540983606557377,0.01639344262295082,True,diagnostic_sensor,1,hitl/h023_hs_pareto_proposal_vector_jepa/submission_h023_shift_all_k1200_a0.6_b32b40f8.csv
-0.0017695242596702963,-0.0017112425913701856,0.956,-0.00045490724215138434,gain_all_k700_a0.75,gain,all,700,0.75,239,700,0.010855141537305777,0.09023524046095699,0.016854559720450996,-0.0002701397931135447,-2.2014174136557526e-05,pareto_top1000_lam0.2_t0.00012,pareto_candidate,0.7540983606557377,0.01639344262295082,True,diagnostic_sensor,1,hitl/h023_hs_pareto_proposal_vector_jepa/submission_h023_gain_all_k700_a0.75_84291a48.csv
-0.0017379818509470142,-0.0016857893224429365,0.996,-0.000544948447410595,gain_all_k1000_a0.6,gain,all,1000,0.6,249,1000,0.010802881889175208,0.07351786832023488,0.015633956008263162,-0.0002701397931135447,-2.2014174136557526e-05,pareto_top1000_lam0.2_t0.00012,pareto_candidate,0.7540983606557377,0.01639344262295082,True,diagnostic_sensor,1,hitl/h023_hs_pareto_proposal_vector_jepa/submission_h023_gain_all_k1000_a0.6_293de6b0.csv
-0.0017364172382118668,-0.001682417153809289,0.956,-0.00035443738040959064,shift_all_k700_a1.2,shift,all,700,1.2,239,700,0.017171092679008168,0.13606236950927642,0.02238428778548859,-0.0002701397931135447,-2.2014174136557526e-05,pareto_top1000_lam0.2_t0.00012,pareto_candidate,0.7540983606557377,0.01639344262295082,True,diagnostic_sensor,1,hitl/h023_hs_pareto_proposal_vector_jepa/submission_h023_shift_all_k700_a1.2_ee23cfeb.csv
-0.0017186594337967826,-0.0016670706928905753,0.992,-0.0005056359909135634,shift_all_k1000_a0.6,shift,all,1000,0.6,248,1000,0.010837625689064384,0.07351786832023488,0.015728541705151797,-0.0002701397931135447,-2.2014174136557526e-05,pareto_top1000_lam0.2_t0.00012,pareto_candidate,0.7540983606557377,0.01639344262295082,True,diagnostic_sensor,1,hitl/h023_hs_pareto_proposal_vector_jepa/submission_h023_shift_all_k1000_a0.6_fd72e138.csv
-0.001696274729564132,-0.0016434208156553326,0.956,-0.0003461295367819758,shift_all_k700_a0.75,shift,all,700,0.75,239,700,0.01101500400055175,0.09023524046095699,0.017174607961209478,-0.0002701397931135447,-2.2014174136557526e-05,pareto_top1000_lam0.2_t0.00012,pareto_candidate,0.7540983606557377,0.01639344262295082,True,diagnostic_sensor,1,hitl/h023_hs_pareto_proposal_vector_jepa/submission_h023_shift_all_k700_a0.75_19197c86.csv
-0.0015965739228209902,-0.0015430642760203466,0.956,-0.00040785391895869583,gain_all_k700_a0.6,gain,all,700,0.6,239,700,0.008773898837737635,0.07351786832023488,0.01550717971944363,-0.0002701397931135447,-2.2014174136557526e-05,pareto_top1000_lam0.2_t0.00012,pareto_candidate,0.7540983606557377,0.01639344262295082,True,diagnostic_sensor,1,hitl/h023_hs_pareto_proposal_vector_jepa/submission_h023_gain_all_k700_a0.6_1982ad1f.csv
-0.0015282917940006423,-0.0014799786541182063,0.956,-0.00031072263664272404,shift_all_k700_a0.6,shift,all,700,0.6,239,700,0.008890779081310717,0.07351786832023488,0.01578413792144267,-0.0002701397931135447,-2.2014174136557526e-05,pareto_top1000_lam0.2_t0.00012,pareto_candidate,0.7540983606557377,0.01639344262295082,True,diagnostic_sensor,1,hitl/h023_hs_pareto_proposal_vector_jepa/submission_h023_shift_all_k700_a0.6_9f70f0e9.csv
-0.0014122237479624578,-0.0013923878350522534,1.0,-0.00039290376093257975,gain_S_k950_a1,gain,S,950,1.0,250,950,0.01228123423127772,0.09209319699232854,0.01847851539916223,-0.0002701397931135447,-2.2014174136557526e-05,pareto_top1000_lam0.2_t0.00012,pareto_candidate,0.7540983606557377,0.01639344262295082,True,diagnostic_sensor,1,hitl/h023_hs_pareto_proposal_vector_jepa/submission_h023_gain_S_k950_a1_210aea07.csv
-0.001394639961402948,-0.0013747005985855823,0.988,-0.0003529777435742692,gain_S_k700_a1,gain,S,700,1.0,247,700,0.01143003977132368,0.09209319699232854,0.018464490335886437,-0.0002701397931135447,-2.2014174136557526e-05,pareto_top1000_lam0.2_t0.00012,pareto_candidate,0.7540983606557377,0.01639344262295082,True,diagnostic_sensor,1,hitl/h023_hs_pareto_proposal_vector_jepa/submission_h023_gain_S_k700_a1_7583146a.csv
-0.001334332222447978,-0.0013149906731327787,1.0,-0.0003687343345770494,gain_S_k950_a1.25,gain,S,950,1.25,250,950,0.015111992681686505,0.11239109288080162,0.020737457319986188,-0.0002701397931135447,-2.2014174136557526e-05,pareto_top1000_lam0.2_t0.00012,pareto_candidate,0.7540983606557377,0.01639344262295082,True,diagnostic_sensor,1,hitl/h023_hs_pareto_proposal_vector_jepa/submission_h023_gain_S_k950_a1.25_eb73eda7.csv
-0.0013308623265412714,-0.0013117219801770368,1.0,-0.00036857539943185706,gain_S_k950_a0.75,gain,S,950,0.75,250,950,0.009361832761305458,0.07065294341059403,0.016445402608303634,-0.0002701397931135447,-2.2014174136557526e-05,pareto_top1000_lam0.2_t0.00012,pareto_candidate,0.7540983606557377,0.01639344262295082,True,diagnostic_sensor,1,hitl/h023_hs_pareto_proposal_vector_jepa/submission_h023_gain_S_k950_a0.75_3b1c5af8.csv
-0.0013178087130483814,-0.0012983756084605394,0.988,-0.00033116182996455076,gain_S_k700_a1.25,gain,S,700,1.25,247,700,0.014048909198069698,0.11239109288080162,0.020689956376329893,-0.0002701397931135447,-2.2014174136557526e-05,pareto_top1000_lam0.2_t0.00012,pareto_candidate,0.7540983606557377,0.01639344262295082,True,diagnostic_sensor,1,hitl/h023_hs_pareto_proposal_vector_jepa/submission_h023_gain_S_k700_a1.25_708578dd.csv
-0.0013143515262690445,-0.0012951179048586118,0.988,-0.0003310614699139657,gain_S_k700_a0.75,gain,S,700,0.75,247,700,0.008722867339832567,0.07065294341059403,0.01645667958386022,-0.0002701397931135447,-2.2014174136557526e-05,pareto_top1000_lam0.2_t0.00012,pareto_candidate,0.7540983606557377,0.01639344262295082,True,diagnostic_sensor,1,not_materialized
-0.001276501052723911,-0.00125536319024151,0.9,-0.0002041650211821579,gain_S_k450_a1,gain,S,450,1.0,225,450,0.008982172712282206,0.09209319699232854,0.01820787017689385,-0.0002701397931135447,-2.2014174136557526e-05,pareto_top1000_lam0.2_t0.00012,pareto_candidate,0.7540983606557377,0.01639344262295082,True,diagnostic_sensor,1,not_materialized
-0.001206863815840761,-0.0011863231802051262,0.9,-0.0001913935332975169,gain_S_k450_a1.25,gain,S,450,1.25,225,450,0.01100090000563507,0.11239109288080162,0.02008480747092448,-0.0002701397931135447,-2.2014174136557526e-05,pareto_top1000_lam0.2_t0.00012,pareto_candidate,0.7540983606557377,0.01639344262295082,True,diagnostic_sensor,1,not_materialized
-0.0012034604662083852,-0.0011831192428190622,0.9,-0.00019139547031496335,gain_S_k450_a0.75,gain,S,450,0.75,225,450,0.0068798137140482956,0.07065294341059403,0.016434923066078213,-0.0002701397931135447,-2.2014174136557526e-05,pareto_top1000_lam0.2_t0.00012,pareto_candidate,0.7540983606557377,0.01639344262295082,True,diagnostic_sensor,1,not_materialized
-0.0011612837565807747,-0.0011180325196669405,1.0,-0.00026276930337663256,gain_Q1Q3S1S3_k950_a1,gain,Q1Q3S1S3,950,1.0,250,950,0.011290582355560456,0.11650517321881637,0.018148183399375992,-0.0002701397931135447,-2.2014174136557526e-05,pareto_top1000_lam0.2_t0.00012,pareto_candidate,0.7540983606557377,0.01639344262295082,True,diagnostic_sensor,1,not_materialized
-0.0011480040310834468,-0.001104692111124361,0.996,-0.00024983728522991476,gain_Q1Q3S1S3_k700_a1,gain,Q1Q3S1S3,700,1.0,249,700,0.010551772762589114,0.11650517321881637,0.01813589055584857,-0.0002701397931135447,-2.2014174136557526e-05,pareto_top1000_lam0.2_t0.00012,pareto_candidate,0.7540983606557377,0.01639344262295082,True,diagnostic_sensor,1,not_materialized
-0.0010955575534231526,-0.0010542528424470304,1.0,-0.00024621669862370246,gain_Q1Q3S1S3_k950_a1.25,gain,Q1Q3S1S3,950,1.25,250,950,0.013954303937934502,0.14074815636360727,0.020172403406922224,-0.0002701397931135447,-2.2014174136557526e-05,pareto_top1000_lam0.2_t0.00012,pareto_candidate,0.7540983606557377,0.01639344262295082,True,diagnostic_sensor,1,not_materialized
-0.0010934197341455675,-0.0010522843123710163,1.0,-0.00024626737908549953,gain_Q1Q3S1S3_k950_a0.75,gain,Q1Q3S1S3,950,0.75,250,950,0.0085672181350861,0.09023524046095699,0.01638384057923244,-0.0002701397931135447,-2.2014174136557526e-05,pareto_top1000_lam0.2_t0.00012,pareto_candidate,0.7540983606557377,0.01639344262295082,True,diagnostic_sensor,1,not_materialized
-0.001083078906505863,-0.001041721774731897,0.996,-0.00023433433080368403,gain_Q1Q3S1S3_k700_a1.25,gain,Q1Q3S1S3,700,1.25,249,700,0.013031320829640812,0.14074815636360727,0.020130231518303048,-0.0002701397931135447,-2.2014174136557526e-05,pareto_top1000_lam0.2_t0.00012,pareto_candidate,0.7540983606557377,0.01639344262295082,True,diagnostic_sensor,1,not_materialized
-0.001080950397404537,-0.0010397611857181522,0.996,-0.00023428819104029313,gain_Q1Q3S1S3_k700_a0.75,gain,Q1Q3S1S3,700,0.75,249,700,0.008012774499080716,0.09023524046095699,0.016390555738561418,-0.0002701397931135447,-2.2014174136557526e-05,pareto_top1000_lam0.2_t0.00012,pareto_candidate,0.7540983606557377,0.01639344262295082,True,diagnostic_sensor,1,not_materialized
-0.001065057778996327,-0.0010200492977300267,0.912,-0.00015712239852976002,gain_Q1Q3S1S3_k450_a1,gain,Q1Q3S1S3,450,1.0,228,450,0.008419342296687102,0.11650517321881637,0.017761517169298753,-0.0002701397931135447,-2.2014174136557526e-05,pareto_top1000_lam0.2_t0.00012,pareto_candidate,0.7540983606557377,0.01639344262295082,True,diagnostic_sensor,1,not_materialized
-0.0010056472437631491,-0.0009792284682370986,0.644,0.0,gain_S_k250_a1,gain,S,250,1.0,161,250,0.005814449820417184,0.09209319699232854,0.017249699746451987,-0.0002701397931135447,-2.2014174136557526e-05,pareto_top1000_lam0.2_t0.00012,pareto_candidate,0.7540983606557377,0.01639344262295082,True,diagnostic_sensor,1,not_materialized
-0.0010052722568519247,-0.000962324152986104,0.912,-0.00014733980396925656,gain_Q1Q3S1S3_k450_a1.25,gain,Q1Q3S1S3,450,1.25,228,450,0.010370949812559021,0.14074815636360727,0.019463187033744344,-0.0002701397931135447,-2.2014174136557526e-05,pareto_top1000_lam0.2_t0.00012,pareto_candidate,0.7540983606557377,0.01639344262295082,True,diagnostic_sensor,1,not_materialized
-0.0010031616090166243,-0.0009603816045820147,0.912,-0.00014729891064120895,gain_Q1Q3S1S3_k450_a0.75,gain,Q1Q3S1S3,450,0.75,228,450,0.0064103793018179265,0.09023524046095699,0.016238284895036283,-0.0002701397931135447,-2.2014174136557526e-05,pareto_top1000_lam0.2_t0.00012,pareto_candidate,0.7540983606557377,0.01639344262295082,True,diagnostic_sensor,1,not_materialized
-0.0009521181741507402,-0.0009266227582225324,0.644,0.0,gain_S_k250_a1.25,gain,S,250,1.25,161,250,0.0070817151072990366,0.11239109288080162,0.018487822138977334,-0.0002701397931135447,-2.2014174136557526e-05,pareto_top1000_lam0.2_t0.00012,pareto_candidate,0.7540983606557377,0.01639344262295082,True,diagnostic_sensor,1,not_materialized
-0.0009490298974716128,-0.0009237362790909659,0.644,0.0,gain_S_k250_a0.75,gain,S,250,0.75,161,250,0.004479439785634426,0.07065294341059403,0.016035126523160383,-0.0002701397931135447,-2.2014174136557526e-05,pareto_top1000_lam0.2_t0.00012,pareto_candidate,0.7540983606557377,0.01639344262295082,True,diagnostic_sensor,1,not_materialized
