policy_name,score_source,mode,param,min_positive_votes,min_strong_positive_votes,logloss,switched_cells,switched_rate,mean_realized_gain_all_cells,mean_realized_gain_switched,positive_true_gain_rate,target_null_mean,target_null_std,target_null_p_ge_observed,target_null_z,target_family_null_mean,target_family_null_std,target_family_null_p_ge_observed,target_family_null_z
gradient_boosted_gain_strong_votes2_topfrac_0.03,predicted_gain__gradient_boosted_gain,topfrac,0.03,0,2,0.6358409190691096,22,0.029931972789115645,0.0011561630818852598,0.038626357508439374,0.6818181818181818,-0.0004948636321388611,0.0014130289004007047,0.103,1.1684309595903704,-0.00030223003400354923,0.0014224396432486138,0.13825,1.0252759214149036
gradient_boosted_gain_votes3_topfrac_0.04,predicted_gain__gradient_boosted_gain,topfrac,0.04,3,0,0.6358668633829853,29,0.03945578231292517,0.0011302187680094944,0.02864519980989581,0.7241379310344828,-0.0007051182277398862,0.0015491706115315243,0.10925,1.1847223166304128,-0.0007796373654740869,0.0015646115158048242,0.09425,1.2206583641953868
gradient_boosted_gain_votes3_topfrac_0.03,predicted_gain__gradient_boosted_gain,topfrac,0.03,3,0,0.6359829286897957,22,0.029931972789115645,0.0010141534611991395,0.033881945180971255,0.7272727272727273,-0.0005734112878715626,0.0013875029480689572,0.10675,1.1441883790446565,-0.00033283703090085224,0.0013907340639109204,0.1395,0.9685464152018279
gradient_boosted_gain_core_families_votes2_topfrac_0.02,predicted_gain__gradient_boosted_gain,topfrac,0.02,2,0,0.6360951709428022,15,0.02040816326530612,0.0009019112081925897,0.0441936492014369,0.6666666666666666,-0.0002833297909246992,0.0010609038121964416,0.105,1.1171993026054134,-0.00019948598046121686,0.0005675108241615113,0.022,1.9407509808841172
gradient_boosted_gain_votes2_threshold_0.080,predicted_gain__gradient_boosted_gain,threshold,0.08,2,0,0.6362009865302688,18,0.024489795918367346,0.0007960956207259859,0.032507237846311085,0.6666666666666666,-0.0005218450423034756,0.0013097834908358515,0.1385,1.006227878310181,-0.0003408692753548509,0.0011976676081618962,0.151,0.9493158939363635
gradient_boosted_gain_votes3_topfrac_0.02,predicted_gain__gradient_boosted_gain,topfrac,0.02,3,0,0.636301425891203,15,0.02040816326530612,0.00069565625979179,0.03408715672979771,0.7333333333333333,-0.00036198271365049385,0.0011198325392396007,0.14975,0.9444617265367659,-0.000290969145820116,0.0010306223915339389,0.1375,0.9573102755350099
gradient_boosted_gain_strong_votes2_topfrac_0.02,predicted_gain__gradient_boosted_gain,topfrac,0.02,0,2,0.6363622425149478,15,0.02040816326530612,0.0006348396360469236,0.031107142166299253,0.7333333333333333,-0.0003698725666942606,0.001076935460164616,0.15325,0.9329363178250327,-0.00021726302191061453,0.0009339542846019317,0.172,0.9123601358290462
gradient_boosted_gain_votes3_topfrac_0.01,predicted_gain__gradient_boosted_gain,topfrac,0.01,3,0,0.6363873976176297,7,0.009523809523809525,0.000609684533365064,0.06401687600333172,0.7142857142857143,-0.00024244465373039078,0.0009241476725591847,0.11775,0.9220703707836069,-0.0001298821697618074,0.0008833633104298006,0.158,0.8372169122204487
gradient_boosted_gain_core_families_votes2_threshold_0.040,predicted_gain__gradient_boosted_gain,threshold,0.04,2,0,0.6364488642690183,20,0.027210884353741496,0.0005482178819765677,0.02014700716263886,0.55,-0.0004106406855714496,0.0011215015401459631,0.167,0.8549774861862625,1.732785585286823e-06,0.000602223932774686,0.19325,0.9074449995260164
gradient_boosted_gain_votes3_threshold_0.080,predicted_gain__gradient_boosted_gain,threshold,0.08,3,0,0.6364894910991283,13,0.017687074829931974,0.000507591051866402,0.028698417163215802,0.7692307692307693,-0.0003655532344366046,0.0010906884621523058,0.189,0.8005441669200302,-0.00023464111783246338,0.000998116889924873,0.207,0.7436325115736016
gradient_boosted_gain_strong_votes2_threshold_0.080,predicted_gain__gradient_boosted_gain,threshold,0.08,0,2,0.636573591991407,14,0.01904761904761905,0.00042349015958786045,0.02223323337836267,0.7142857142857143,-0.0003742098965684085,0.0010316992925944951,0.20325,0.7731904653634394,-0.00022733084022305032,0.0009225043068266034,0.23025,0.7054937250642461
gradient_boosted_gain_votes2_topfrac_0.04,predicted_gain__gradient_boosted_gain,topfrac,0.04,2,0,0.6365988670582374,29,0.03945578231292517,0.0003982150927574495,0.010092692868162932,0.6206896551724138,-0.0007661343740430087,0.0016538141484014146,0.23125,0.7040388836471886,-0.0005191728343706202,0.0015946004902380362,0.27525,0.5753089458734111
gradient_boosted_gain_core_families_votes2_topfrac_0.03,predicted_gain__gradient_boosted_gain,topfrac,0.03,2,0,0.6366120637198204,22,0.029931972789115645,0.00038501843117444705,0.012863115768782664,0.5454545454545454,-0.00043346855096094874,0.0012055528340564896,0.23275,0.6789308265995443,5.897331749687668e-05,0.000660509976927629,0.3115,0.4936263267273776
jury_safe_gain_unguarded_threshold_0.080,jury_safe_gain,threshold,0.08,0,0,0.636637145896182,2,0.0027210884353741495,0.0003599362548128981,0.13227657364374004,1.0,-9.428900505118381e-05,0.000425451022556807,0.0625,1.0676323143715865,-0.0006948888596514547,0.0009167906698575116,0.07,1.150562662934053
jury_safe_gain_votes2_threshold_0.080,jury_safe_gain,threshold,0.08,2,0,0.636637145896182,2,0.0027210884353741495,0.0003599362548128981,0.13227657364374004,1.0,-0.00010421180877604391,0.00043516054622136694,0.06075,1.0666133858395082,-0.0007386522346840376,0.0009337582819185231,0.06125,1.1765234223569598
jury_safe_gain_votes3_threshold_0.080,jury_safe_gain,threshold,0.08,3,0,0.636637145896182,2,0.0027210884353741495,0.0003599362548128981,0.13227657364374004,1.0,-0.00010615967444075835,0.0004293930353476489,0.05125,1.0854762208154864,-0.0007487270390740177,0.0009456412739214352,0.065,1.1723930886492002
jury_safe_gain_strong_votes2_threshold_0.080,jury_safe_gain,threshold,0.08,0,2,0.636637145896182,2,0.0027210884353741495,0.0003599362548128981,0.13227657364374004,1.0,-0.00010232375768677084,0.00043096467072621295,0.05925,1.0726169542406356,-0.0007136347056540469,0.0009296629266888301,0.0655,1.1547959261865701
jury_safe_gain_core_families_votes2_threshold_0.080,jury_safe_gain,threshold,0.08,2,0,0.636637145896182,2,0.0027210884353741495,0.0003599362548128981,0.13227657364374004,1.0,-0.00010728020155908708,0.00043915246767740873,0.05625,1.0639048867082574,-0.0007272588273700598,0.0009318893643637412,0.05875,1.1666568197451783
gradient_boosted_gain_unguarded_threshold_0.040,predicted_gain__gradient_boosted_gain,threshold,0.04,0,0,0.6366462683015822,66,0.08979591836734693,0.00035081384941261994,0.00390679059573145,0.5757575757575758,-0.0016514306103235985,0.0023760361229161696,0.199,0.8426826681737536,-0.0012411043038636264,0.002265753028493444,0.24425,0.7026000333031676
gradient_boosted_gain_core_families_votes2_threshold_0.080,predicted_gain__gradient_boosted_gain,threshold,0.08,2,0,0.636687032663108,6,0.00816326530612245,0.0003100494878867209,0.03798106226612331,0.8333333333333334,-0.00010310469902757533,0.0007803901116895333,0.25225,0.5294200691751761,6.207810462828634e-05,0.00031162601845847483,0.2095,0.7957338879631374
jury_lower_confidence_core_families_votes2_topfrac_0.03,jury_gain_lower_confidence,topfrac,0.03,2,0,0.636698770771734,22,0.029931972789115645,0.00029831137926088626,0.009966311988943245,0.7727272727272727,-0.0007454964131577865,0.0010963597199678456,0.17075,0.9520668931993286,-0.000929842673738619,0.0013584520422404022,0.192,0.9040834823833713
gradient_boosted_gain_core_families_votes2_topfrac_0.01,predicted_gain__gradient_boosted_gain,topfrac,0.01,2,0,0.6367103169316417,7,0.009523809523809525,0.00028676521935304573,0.0301103480320698,0.7142857142857143,-9.68609299776802e-05,0.0008044280118867,0.2815,0.47689307639967904,2.7267064663349363e-05,0.000330192400139537,0.22125,0.7858998407596125
jury_lower_confidence_core_families_votes2_topfrac_0.02,jury_gain_lower_confidence,topfrac,0.02,2,0,0.6367121142599517,15,0.02040816326530612,0.00028496789104315567,0.013963426661114615,0.8,-0.0005634649420643463,0.0009498487267189274,0.18,0.8932294261616291,-0.0003952286348894308,0.0012317809228369603,0.30925,0.5522057642896436
jury_lower_confidence_core_families_votes2_threshold_0.040,jury_gain_lower_confidence,threshold,0.04,2,0,0.6367121142599517,15,0.02040816326530612,0.00028496789104315567,0.013963426661114615,0.8,-0.0005849837447780637,0.000947597096940661,0.17175,0.9180606806731236,-0.00043747577510526,0.0012306359729601086,0.2995,0.5870490397015508
gradient_boosted_gain_strong_votes2_topfrac_0.04,predicted_gain__gradient_boosted_gain,topfrac,0.04,0,2,0.6367158342891152,29,0.03945578231292517,0.0002812478618797132,0.007128178568330651,0.6551724137931034,-0.0007768872968823046,0.0015572809206625745,0.234,0.6794760949821526,-0.0007654982765927629,0.00156704920501537,0.2395,0.6679727318850902
gradient_boosted_gain_votes2_topfrac_0.06,predicted_gain__gradient_boosted_gain,topfrac,0.06,2,0,0.6367416181415873,44,0.05986394557823129,0.0002554640094075581,0.004267410157148974,0.6136363636363636,-0.0010824706251649037,0.0019599028178281493,0.24875,0.6826535593510105,-0.0008974643263157114,0.0019194811823249585,0.2755,0.6006458132227128
gradient_boosted_gain_strong_votes2_topfrac_0.01,predicted_gain__gradient_boosted_gain,topfrac,0.01,0,2,0.6367431417447699,7,0.009523809523809525,0.00025394040622496135,0.026663742653620943,0.5714285714285714,-0.0002251142270584664,0.0008406751667743099,0.25425,0.5698451104742055,-7.610303893592003e-05,0.000754990755110815,0.32775,0.43714898881435804
jury_lower_confidence_core_families_votes2_topfrac_0.04,jury_gain_lower_confidence,topfrac,0.04,2,0,0.6369210652777934,29,0.03945578231292517,7.601687320137529e-05,0.0019266345449314103,0.7586206896551724,-0.0010148752185601877,0.0012366683337730322,0.18725,0.8821217960949068,-0.0009970415343147207,0.001515426231537558,0.25,0.7080901631400205
raw_knn_blend_baseline,none,baseline,0.0,0,0,0.6369970821509948,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
gradient_boosted_gain_votes2_threshold_0.120,predicted_gain__gradient_boosted_gain,threshold,0.12,2,0,0.6369970821509948,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
gradient_boosted_gain_votes3_threshold_0.120,predicted_gain__gradient_boosted_gain,threshold,0.12,3,0,0.6369970821509948,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
gradient_boosted_gain_strong_votes2_threshold_0.120,predicted_gain__gradient_boosted_gain,threshold,0.12,0,2,0.6369970821509948,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
gradient_boosted_gain_core_families_votes2_threshold_0.120,predicted_gain__gradient_boosted_gain,threshold,0.12,2,0,0.6369970821509948,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
jury_mean_unguarded_threshold_0.120,jury_gain_mean,threshold,0.12,0,0,0.6369970821509948,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
jury_mean_votes2_threshold_0.120,jury_gain_mean,threshold,0.12,2,0,0.6369970821509948,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
jury_mean_votes3_threshold_0.120,jury_gain_mean,threshold,0.12,3,0,0.6369970821509948,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
jury_mean_strong_votes2_threshold_0.120,jury_gain_mean,threshold,0.12,0,2,0.6369970821509948,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
jury_mean_core_families_votes2_threshold_0.120,jury_gain_mean,threshold,0.12,2,0,0.6369970821509948,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
jury_lower_confidence_unguarded_threshold_0.080,jury_gain_lower_confidence,threshold,0.08,0,0,0.6369970821509948,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
jury_lower_confidence_unguarded_threshold_0.120,jury_gain_lower_confidence,threshold,0.12,0,0,0.6369970821509948,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
jury_lower_confidence_votes2_threshold_0.080,jury_gain_lower_confidence,threshold,0.08,2,0,0.6369970821509948,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
jury_lower_confidence_votes2_threshold_0.120,jury_gain_lower_confidence,threshold,0.12,2,0,0.6369970821509948,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
jury_lower_confidence_votes3_threshold_0.080,jury_gain_lower_confidence,threshold,0.08,3,0,0.6369970821509948,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
jury_lower_confidence_votes3_threshold_0.120,jury_gain_lower_confidence,threshold,0.12,3,0,0.6369970821509948,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
jury_lower_confidence_strong_votes2_threshold_0.080,jury_gain_lower_confidence,threshold,0.08,0,2,0.6369970821509948,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
jury_lower_confidence_strong_votes2_threshold_0.120,jury_gain_lower_confidence,threshold,0.12,0,2,0.6369970821509948,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
jury_lower_confidence_core_families_votes2_threshold_0.080,jury_gain_lower_confidence,threshold,0.08,2,0,0.6369970821509948,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
jury_lower_confidence_core_families_votes2_threshold_0.120,jury_gain_lower_confidence,threshold,0.12,2,0,0.6369970821509948,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
jury_safe_gain_unguarded_threshold_0.120,jury_safe_gain,threshold,0.12,0,0,0.6369970821509948,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
jury_safe_gain_votes2_threshold_0.120,jury_safe_gain,threshold,0.12,2,0,0.6369970821509948,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
jury_safe_gain_votes3_threshold_0.120,jury_safe_gain,threshold,0.12,3,0,0.6369970821509948,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
jury_safe_gain_strong_votes2_threshold_0.120,jury_safe_gain,threshold,0.12,0,2,0.6369970821509948,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
jury_safe_gain_core_families_votes2_threshold_0.120,jury_safe_gain,threshold,0.12,2,0,0.6369970821509948,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
gradient_boosted_gain_votes2_topfrac_0.01,predicted_gain__gradient_boosted_gain,topfrac,0.01,2,0,0.6373608280621218,7,0.009523809523809525,-0.0003637459111269982,-0.038193320668334814,0.42857142857142855,-0.00020847076469375275,0.0008784629142877899,0.627,-0.17675777076956534,-0.000274565619971864,0.0009916287816395294,0.581,-0.08993314111726992
jury_mean_core_families_votes2_topfrac_0.04,jury_gain_mean,topfrac,0.04,2,0,0.6373666649454716,29,0.03945578231292517,-0.0003695827944767674,-0.009367012204842201,0.7586206896551724,-0.0008695735561342197,0.0013700910223280668,0.37425,0.3649325143433649,-0.00187179866129427,0.0017151814409612355,0.19525,0.8758349588808629
gradient_boosted_gain_core_families_votes2_topfrac_0.04,predicted_gain__gradient_boosted_gain,topfrac,0.04,2,0,0.6378566727563232,29,0.03945578231292517,-0.0008595906053283253,-0.02178617568676962,0.4827586206896552,-0.0006284336824770133,0.0013166697511907087,0.5765,-0.1755618086025512,-0.00010922910949300072,0.0008554054429985655,0.808,-0.8771998144002725
jury_mean_core_families_votes2_threshold_0.080,jury_gain_mean,threshold,0.08,2,0,0.6378897616595994,4,0.005442176870748299,-0.0008926795086045329,-0.16402985970608291,0.75,-0.00017368096972698838,0.0005510724725499057,0.90825,-1.3047259202598462,-0.001095226762191197,0.0011167075885519342,0.451,0.1813789533295039
gradient_boosted_gain_unguarded_topfrac_0.10,predicted_gain__gradient_boosted_gain,topfrac,0.1,0,0,0.6379321262494145,74,0.10068027210884353,-0.0009350440984197397,-0.009287262328898765,0.5675675675675675,-0.001780720489099632,0.0025038345726738553,0.36,0.33775250166659015,-0.0010617869466297948,0.0022703809410526614,0.47625,0.05582448562631558
jury_lower_confidence_core_families_votes2_topfrac_0.01,jury_gain_lower_confidence,topfrac,0.01,2,0,0.6379719855912606,7,0.009523809523809525,-0.000974903440265697,-0.10236486122789816,0.7142857142857143,-0.00027911287632327076,0.0006987773855526176,0.85725,-0.9957256464334067,-0.00037405863362249055,0.000994290346022297,0.74025,-0.6042951226942037
jury_safe_gain_unguarded_topfrac_0.01,jury_safe_gain,topfrac,0.01,0,0,0.6380402681084815,7,0.009523809523809525,-0.0010431859574866235,-0.10953452553609547,0.7142857142857143,-0.0002607257566599186,0.0006707475856588888,0.88625,-1.1665494107713836,-0.0013646482730739317,0.0012247757248000737,0.41675,0.26246626960195685
jury_safe_gain_votes2_topfrac_0.01,jury_safe_gain,topfrac,0.01,2,0,0.6380402681084815,7,0.009523809523809525,-0.0010431859574866235,-0.10953452553609547,0.7142857142857143,-0.00025258003865780935,0.0006769180814378883,0.889,-1.1679491810137996,-0.0013430212454597057,0.0012254182602300884,0.43475,0.24467995761445913
jury_safe_gain_votes3_topfrac_0.01,jury_safe_gain,topfrac,0.01,3,0,0.6380402681084815,7,0.009523809523809525,-0.0010431859574866235,-0.10953452553609547,0.7142857142857143,-0.00026050338013442164,0.0006877168458087903,0.88375,-1.138088418398021,-0.0013117903862784799,0.0012019647323358868,0.4295,0.22347113984771674
jury_safe_gain_strong_votes2_topfrac_0.01,jury_safe_gain,topfrac,0.01,0,2,0.6380402681084815,7,0.009523809523809525,-0.0010431859574866235,-0.10953452553609547,0.7142857142857143,-0.00024582610468724427,0.0006685110081114182,0.88825,-1.1927400493403486,-0.001324973861048045,0.0012352297926823466,0.434,0.22812589627514476
jury_lower_confidence_unguarded_topfrac_0.01,jury_gain_lower_confidence,topfrac,0.01,0,0,0.6382515595493771,7,0.009523809523809525,-0.0012544773983821087,-0.1317201268301214,0.7142857142857143,-0.0002762084997718932,0.0006866352477108947,0.9125,-1.4247286341206187,-0.0002971797826551432,0.0008473426627150613,0.87375,-1.1297644481390632
jury_lower_confidence_votes2_topfrac_0.01,jury_gain_lower_confidence,topfrac,0.01,2,0,0.6382515595493771,7,0.009523809523809525,-0.0012544773983821087,-0.1317201268301214,0.7142857142857143,-0.0002645398205133406,0.0006846340733901858,0.9195,-1.4459367658503672,-0.00030494987181036646,0.0008358145568556345,0.878,-1.1360504776847873
jury_lower_confidence_votes3_topfrac_0.01,jury_gain_lower_confidence,topfrac,0.01,3,0,0.6382515595493771,7,0.009523809523809525,-0.0012544773983821087,-0.1317201268301214,0.7142857142857143,-0.00026963281604541756,0.000678567846896978,0.91575,-1.4513575714503504,-0.00032121372713314096,0.0008403387256385626,0.866,-1.1105803443007969
jury_lower_confidence_strong_votes2_topfrac_0.01,jury_gain_lower_confidence,topfrac,0.01,0,2,0.6382515595493771,7,0.009523809523809525,-0.0012544773983821087,-0.1317201268301214,0.7142857142857143,-0.0002620123992992545,0.0006785907657443324,0.91425,-1.462538320860054,-0.00031237020638556214,0.0008597452911154532,0.87075,-1.0957980249874182
jury_safe_gain_core_families_votes2_topfrac_0.01,jury_safe_gain,topfrac,0.01,2,0,0.6382515595493771,7,0.009523809523809525,-0.0012544773983821087,-0.1317201268301214,0.7142857142857143,-0.00023508477820766266,0.0006919902566604642,0.9165,-1.4731314644428974,-0.0012564189241403895,0.001254566617867131,0.51325,0.0015475668893386583
gradient_boosted_gain_core_families_votes2_threshold_0.010,predicted_gain__gradient_boosted_gain,threshold,0.01,2,0,0.6383158551199558,40,0.05442176870748299,-0.0013187729689610457,-0.024232453304659212,0.45,-0.0009073576799992275,0.001487937458624396,0.622,-0.2765003909117075,-0.00023543274262608627,0.0008668017143388489,0.89225,-1.2498132022746111
gradient_boosted_gain_core_families_votes2_threshold_0.020,predicted_gain__gradient_boosted_gain,threshold,0.02,2,0,0.6383377007321613,35,0.047619047619047616,-0.001340618581166567,-0.0281529902044979,0.45714285714285713,-0.0008607080922055005,0.0014001831071833197,0.659,-0.3427483780506957,-0.00027190118464808064,0.0008571032998240045,0.89575,-1.2468945070424229
jury_safe_gain_core_families_votes2_topfrac_0.03,jury_safe_gain,topfrac,0.03,2,0,0.6385221887814593,22,0.029931972789115645,-0.0015251066304643292,-0.05095242606324009,0.7272727272727273,-0.0007017923486650932,0.0011409094477074504,0.77925,-0.7216298221156886,-0.002212315111540562,0.0016518848145707242,0.34275,0.41601476992499486
jury_safe_gain_core_families_votes2_threshold_0.040,jury_safe_gain,threshold,0.04,2,0,0.6385221887814593,22,0.029931972789115645,-0.0015251066304643292,-0.05095242606324009,0.7272727272727273,-0.000696331634387983,0.0011291483349543498,0.78775,-0.7339823922335701,-0.002205219592359857,0.0016328360051259953,0.35025,0.4165225165052922
gradient_boosted_gain_votes3_threshold_0.040,predicted_gain__gradient_boosted_gain,threshold,0.04,3,0,0.6385367792543871,42,0.05714285714285714,-0.0015396971033923388,-0.026944699309365928,0.7142857142857143,-0.0010159293654754488,0.0018753412189197744,0.61725,-0.2792919670472493,-0.000989764544422574,0.001981590651971913,0.6095,-0.2775207676835364
jury_mean_core_families_votes2_topfrac_0.03,jury_gain_mean,topfrac,0.03,2,0,0.6386499215224994,22,0.029931972789115645,-0.001652839371504642,-0.055219860820723256,0.6818181818181818,-0.0006000344194428608,0.0011819472828466944,0.8205,-0.8907376558505409,-0.0020245726116962445,0.0015906727342586142,0.4115,0.23369561329965305
jury_mean_core_families_votes2_topfrac_0.02,jury_gain_mean,topfrac,0.02,2,0,0.6386880183558232,15,0.02040816326530612,-0.0016909362048283547,-0.08285587403658938,0.7333333333333333,-0.0005488284052713934,0.0010014036875186279,0.8675,-1.1405068842785904,-0.002075273332364902,0.0015155846790239473,0.40475,0.2535900057950338
jury_safe_gain_core_families_votes2_topfrac_0.02,jury_safe_gain,topfrac,0.02,2,0,0.6386985579521658,15,0.02040816326530612,-0.001701475801170956,-0.08337231425737682,0.7333333333333333,-0.00047848894014265454,0.0010035115039890628,0.884,-1.2187073652537124,-0.0017685827860674853,0.0015493328615015882,0.49275,0.0433134716006028
jury_mean_unguarded_topfrac_0.01,jury_gain_mean,topfrac,0.01,0,0,0.6387978944819548,7,0.009523809523809525,-0.0018008123309599894,-0.18908529475079888,0.5714285714285714,-0.00033847736523663884,0.0006799029445375739,0.96375,-2.1507995773101647,-0.0014114133756830888,0.001244846884599941,0.62925,-0.312808715749843
jury_mean_votes2_topfrac_0.01,jury_gain_mean,topfrac,0.01,2,0,0.6387978944819548,7,0.009523809523809525,-0.0018008123309599894,-0.18908529475079888,0.5714285714285714,-0.0003459408221326783,0.0006716493822312605,0.9625,-2.1661175418551544,-0.0013965146052520255,0.0012054092895308094,0.63675,-0.33540286209784537
jury_mean_votes3_topfrac_0.01,jury_gain_mean,topfrac,0.01,3,0,0.6387978944819548,7,0.009523809523809525,-0.0018008123309599894,-0.18908529475079888,0.5714285714285714,-0.000340212592015274,0.0006669662346310336,0.9655,-2.189915565594892,-0.0013922909111762664,0.0012326445692312882,0.62975,-0.3314186668087853
jury_mean_strong_votes2_topfrac_0.01,jury_gain_mean,topfrac,0.01,0,2,0.6387978944819548,7,0.009523809523809525,-0.0018008123309599894,-0.18908529475079888,0.5714285714285714,-0.00032254714146536125,0.0006588635447429391,0.96625,-2.24365910254055,-0.001388796646805938,0.0011964695292691712,0.626,-0.3443595294948457
