score_col,target,policy,fraction,selected_cells,selected_gain_sum,selected_mean_gain,selected_positive_gain_rate,active_subjects,positive_subjects,negative_subjects,raw_action_count,inverse_action_count,null_gain_mean,null_gain_std,gain_lift_vs_null,gain_z_vs_null,assignment_score,accepted,accept_reason,heldout_accept_rate,heldout_gain_sum,heldout_positive_subjects,heldout_negative_subjects,heldout_positive_gain_rate
pairwise_responsibility,Q1,hold,0.0,0,2.4563287074442735,0.06823135298456315,0.6666666666666666,9,8,1,27,9,-0.9734961693076304,1.0402886962178115,3.429824876751904,3.2969933146652024,5.981642168603031,False,failed_subject_relative_assignment,1.0,1.407841080570675,8,2,0.5833333333333334
pairwise_responsibility,Q2,hold,0.0,0,0.2889508014635235,0.019263386764234898,0.6666666666666666,5,2,3,12,3,-0.2717402119996951,1.0671615944658137,0.5606910134632186,0.5254040403729879,-1.2236348237935457,False,failed_subject_relative_assignment,0.9,-1.3262242961667563,3,6,0.5
pairwise_responsibility,Q3,hold,0.0,0,0.0,0.0,,0,0,0,0,0,0.0,,0.0,,0.0,False,failed_subject_relative_assignment,0.1,-0.40851247813651437,0,1,0.0
pairwise_responsibility,S1,hold,0.0,0,0.9050686384381441,0.22626715960953603,1.0,4,4,0,3,1,-0.06960661506562597,0.48152399838453586,0.97467525350377,2.0241467855677113,3.199885893046046,False,failed_subject_relative_assignment,1.0,-0.32319447037000626,7,3,0.7
pairwise_responsibility,S2,hold,0.0,0,0.0,0.0,,0,0,0,0,0,0.0,,0.0,,0.0,False,failed_subject_relative_assignment,0.1,-1.331706264559615,0,1,0.0
pairwise_responsibility,S3,hold,0.0,0,0.0,0.0,,0,0,0,0,0,0.0,,0.0,,0.0,False,failed_subject_relative_assignment,0.1,-0.7656389846583419,0,1,0.5
pairwise_responsibility,S4,top_responsibility_decisive,0.04,13,0.8255578409573039,0.06350444930440799,0.6923076923076923,5,4,1,8,5,-0.3762756156349547,0.9293831736958819,1.2018334565922586,1.2931517275193638,2.0923461276099946,True,subject_relative_assignment_stable,1.0,1.5591461229013175,6,3,0.7142857142857143
